experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	TM7SONA	2	0	Yes	J	0	7	P	False	60	240.0	0	1	1	13	HQOZGVNSKDBMUAXFRTLIEPJY	XRFNZUYPABHQOTLEKGDVJISM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	TM7SONA	2	1	Bouma	P	0	7	H	False	0	30.0	0	0	0	-1	SUQYGFPHLAKEDNMZORIVTXBJ	TXSVABRKEQIHDLYGUMJONZFP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	TM7SONA	2	0	Yes	M	0	8	M	True	60	240.0	0	1	1	0	XIJUGEBHMPODZKTSLNQRYAFV	KJDESFYZMQNHPLBAVRGUXITO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	TM7SONA	2	2	Bouma	A	0	8	N	False	0	180.0	0	1	1	-8	KFRYGMVIAOXNLHTDSUPQEJZB	ALOUGRTDNQEXHJKFSVPIMYBZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	TM7SONA	2	2	Yes	D	0	6	P	False	120	120.0	0	0	0	-4	YNDZJQPIMVEGOFSXLUBHKTRA	JGFREZKLVQSMTUXNAOYBHDPI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	TM7SONA	2	2	Yes	U	0	10	T	False	60	240.0	0	1	1	1	YODNAPGSTZMVKFRUIBXQJLEH	FMNSQLPJOKTUEHZAIBXGRYVD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	TM7SONA	2	0	Bouma	T	0	10	Z	False	60	240.0	0	1	1	-1	IQOBVXHELMKNRTAGFDUYZSPJ	OVNGIUQBLTZMAERSPDFYHXKJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	TM7SONA	2	2	Bouma	Q	0	8	G	False	60	240.0	0	1	1	13	ZYFHEJRTLDSPUXMBNGOKVAQI	FOMAVILJGUKTZRPSYHEDXQNB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	TM7SONA	2	0	Bouma	R	0	10	Q	False	120	300.0	0	1	1	-1	VEXTOPQSFRKIZJMGBNAULHDY	BVFANHGDLRQPJXYIZSTOEKUM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	TM7SONA	2	0	Bouma	M	0	9	M	True	120	300.0	0	1	1	0	GVDHEKMRLAIJOBNYFPQTSZUX	JYXAODSFGMHLEKNRVQPZUTIB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	TM7SONA	2	1	Bouma	D	0	8	Z	False	120	150.0	0	0	0	-1	QJHYXIKDZGSLBEMANRFUPTOV	MKFUEOXZAHRBQYLSINVTPJGD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	TM7SONA	2	2	Bouma	V	0	10	J	False	60	60.0	0	0	0	1	KHOSDMIRGUJVPBNXFLQATYEZ	ZGQOJRALUFBEYHIXVKPMSDNT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	TM7SONA	2	1	Bouma	R	0	7	T	False	60	90.0	0	0	0	16	YOGVAFDTQXINHPBZSEUMKLJR	RTGHEZJVUKIMFQOAXNBSPYDL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	TM7SONA	2	1	Yes	G	0	10	J	False	0	210.0	0	1	1	1	SZIYODABNFKEVQTXHLRUJMGP	HIOKTNVQLRJGZAEUMPYXSDBF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	TM7SONA	2	1	Yes	O	0	7	L	False	60	90.0	0	0	0	1	JSAXQFMLOGRZTEBHKPYNDUVI	QOHKXITEDGABNRPUJSZYMLVF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	TM7SONA	2	1	Yes	A	0	8	A	True	0	210.0	0	1	1	0	UKMFVXLZNGTHSYPDIEJORBQA	EZMIPQLTAVBDRUHNXFOYKGSJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	TM7SONA	2	0	Yes	F	0	9	R	False	120	300.0	0	1	1	-2	TJEVHKFMXPQNZURDLSBIGYOA	YXLBUMKFHRENQPAOSJGDIZVT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	TM7SONA	2	0	Bouma	K	0	9	A	False	60	60.0	0	0	0	2	MEYBFZHGSAVKILDUJQXTRNPO	USKRIHNAEPZQDJMBLFTGVXYO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	TM7SONA	2	2	Yes	V	0	6	Z	False	0	0.0	0	0	0	16	APBHUDZIYFLRSNEKGQMTJOVX	LZBRMXJIQTFUPGKOSAHENDYV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	TM7SONA	2	2	Yes	R	0	10	B	False	60	60.0	0	0	0	8	JVXEHNZDQLBKYIPSMARUFGOT	UOXZQDVGTSFLABHEKPINJRYM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	TM7SONA	2	0	Bouma	P	0	10	M	False	60	60.0	0	0	0	-2	ADVRHBYIPFMSLENQGUKOZJXT	NAOYBZSRHMVJLFTIKGXQPEDU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
