experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	18	KH18	nStreams	0	right	8	270	M	0	6	B	False	1	-45.0	0	4	IJFEZRUOKNHAQDPLVTBMYSGX	RSDPUTBIAYMNHJKGXLFQVOEZ	RJOYQNIMUHSBPTXAEDZKLVFG	XGJTYRKLNMQPIOASZHVEFBUD	SPXDZREFGVOIALQHUBNJYMKT	GRSTIZAMUOFQXVNEJYBHPDKL	UKNJFIPXMOTDBSYERGVALQHZ	IJYADOQFBXNGLZVMERKTHSPU	1
main	19	KH18	nStreams	0	right	2	45	A	0	10	J	False	2	135.0	0	4	VHIPTLEGYZODSNAQMJRFUKXB	RPXLIADHTMSBEQUJZGNFYVKO	LNIPHYEZBFJXKQAGVSDOUTMR	KXHLTSQFPOJNMEVARDYZGUBI	GVZKJIHXPQMRODBLNSYUFEAT	POQYKTUDEIJLHRXGABFVNMSZ	LYJMGHPFIRBXKSATOEQVNUDZ	XGBYMQTEUFAIHOSZLJRDVPNK	2
main	20	KH18	nStreams	0	right	2	45	R	0	8	D	False	6	-45.0	0	1	RAHPYOJGBIFZKQNSDLEXVUTM	OEAIGVJFDBLXNKUYRPZTSQHM	ZEBGDLNJTYPUXSIVAQROKHMF	SYUNEVRBLQMJKXOPTADFHZIG	NXYASEKMRVDZJPGTUQFIOBLH	SADRPZUKVBFNXMETYJHGQLIO	APXVQTJLDRGUZHYFKMONBSIE	STUEBGRQKANPIDYOFLVHXZJM	0
main	21	KH18	nStreams	0	right	2	270	T	0	9	Q	False	0	-90.0	0	1	EANHPDVILQTKOFJMRBYXSZUG	XMRVHBLOAISKJNDYTFQZEPGU	JAUNSOZFEQHIXKDGLRMBVYPT	UZGDVTHXIQYJNAESKBMOFRLP	GAZXBJVUEQDYOIKFPTRMNLSH	JPXKHQIYNUVETDZBFLSRAMOG	UOKEMZJQFSGVTNDPBIAXHYRL	XJOGFATSDYVIPMRLEKZBQUHN	1
main	22	KH18	nStreams	0	right	8	90	A	0	10	Z	False	3	-135.0	0	2	YUHXFOJMGKEVINZRDAPLSTBQ	FDAZXBSVUIKNGPOYHTLMREJQ	QDFOJGKPBIHETYMUASZXLVRN	QKEDHTFVGYZJALMOPSBUNRIX	NLPXHQOZRGJIBTVAEUSKDMFY	VXTJLNBYKUZPQGEDHROAMSFI	IBGMKSZPNXQAEVTRJHLUOYDF	VTRAEUKDNBYMZSXGIFOPJLQH	1
main	23	KH18	nStreams	0	right	8	135	M	0	7	H	False	4	-45.0	0	1	YPHDSLRZEGVNUBOXTJFQIAKM	MLIUBRZETPVHGXFNJYOKSDAQ	EAMXQIGHVDZYSPKOJTRFBLUN	SHZPLAQIMFYXVBGTOURENDJK	BLGFQSVHMNIRXUKYEDZOATPJ	QEYXLFUADGNKVJTBZRHMOIPS	NFVOMHXGAJIZTBQPRYEDKLUS	SDTYPGKAVZEMOXBHLIRQNFUJ	2
main	24	KH18	nStreams	0	right	2	315	S	0	9	R	False	0	-45.0	0	1	DPBOEIYZHRSAJUVNQFMXKGLT	DFGLUOHPEQKYTXSNJZIRBVMA	ZADGUEKBSMNYRHJXIQVOLTPF	ZMPRNIDUQSGEOBXVTJFAKHYL	JDVFOSXKRHPGATMIEQLZNUBY	MBSLGPXKDANHQTFUIROJEZVY	ESRUGDNZJIFBKYLQPMVHTOXA	EKBZDFXTYQNJVHSMGRUIOLPA	2
main	25	KH18	nStreams	0	right	2	180	H	0	9	K	False	0	180.0	0	1	LVZIRAXDSKHFMEYUBNTPGJQO	FXLTNEVJRMDABKOIGYZUHQSP	ZBTLIYDUJGRSHEFNQXAMKVOP	APHMGVFLOBRSDYJKXTUIQZEN	UXDRSTKABYFOHJLMGIQNVEZP	PTGNHQAJVZSKBUYDMELFIROX	VYFNARZSLBQKUHEGPDMXJTOI	ZTUKGFYJEBVQHONSAIRLMPXD	2
main	26	KH18	nStreams	0	right	8	180	M	0	6	Z	False	3	-45.0	0	1	GRFPUNLIOHXMTESKAZVYDJBQ	FNZXPBHOSDYTEIRUMKVAQJGL	EDQPSOFLKGNBRZJIHYUVXMAT	QASVBRZMIFXOTDYUPNJELKHG	DUMQORHPLJGVABNKYSZTIXFE	MYJPIFHLDOVGNRUAKSQZBXET	MBEORKXYSQTPULHJIFZANDVG	QMTRIJGAYULNSPBVZOKXDEHF	1
main	27	KH18	nStreams	0	right	8	135	X	0	6	L	False	0	135.0	0	1	ZQYBHMLXPFKJTUVANODGIESR	XYGEOJMUQBTARKVFNHSLIPZD	SAVQZNUOBIJTRPHGLFYMDXEK	SIOTFBXYPRUAVNKJGQMEDLHZ	GETFJQBVZIKPHRLUNXODYSMA	KQUMRAOSINJLVDXHPYZTFGBE	YHFRUEXAKVGBNQZPMLOTISJD	BEGQRMYKDHSUTZPNVFIJAXOL	1
main	28	KH18	nStreams	0	right	8	0	I	0	8	J	False	4	180.0	0	2	BYHDJZLRENSUIVFMPOTKQXAG	ZBPNUTKAOELHRJFXDYGVMQIS	XTDPMGJEQZNLISVHUAFYKBOR	JEBMZHVTLFYRDXUIKSPQAGNO	FHMVYUQEJOIBKZTGRPALDXNS	DZOANSHXQMYJUERLKPFVITGB	YVEAJNHXZQSBLGKOTPFRIMDU	AHQGTNDFIMXSPEYZJOLKRVUB	1
main	29	KH18	nStreams	0	right	8	45	F	0	7	F	True	4	-135.0	0	0	XZTDKRUABNPFOMJVIEGSHYQL	ZJLROUAKPSEQXNFBYGHVITDM	HLKGMUFZNBTAJODISEQYVRPX	GVMRUDSTANOZXHPJQYFLEBKI	KGYNVQIFTUOSAXDHPJZRLMBE	RHJEATNUYMPGXVBSOZKFIQDL	AGSKMJDPIUEBRTLZNXOFHVQY	STPBJXDAQRYGLVUHIEFONZMK	2
main	30	KH18	nStreams	0	right	2	315	L	0	8	X	False	5	180.0	0	1	VSGAQZLJKREBOMYDFPNITHXU	SFBUMETHIYNLDZGQKROVXPAJ	YDPFXHQVEZSKUMRGAJBLOTIN	APMNGBXFUSJROTKHLZVDQEYI	ZJAIRFYXBSVONLGMQTEPDHKU	TPFAESBJXLQHOVNIKURYMZDG	IEVGOAPYZNBLSFTUQXRKHMJD	FXKNSHLROJYMUEIVQTDBPGZA	1
main	31	KH18	nStreams	0	right	8	0	H	0	7	X	False	5	-135.0	0	2	ORZPEHQKAYLNGMJTUIDSVXBF	YXVZNEGMKAIRLTBOFUSDHQJP	OTEXNRHLSJKDUQYPGVIABZFM	MNLQTSUIJARZFBOXHGKYPVDE	IDSMPLYUAOFVGJHNZKETQXBR	JGKLOMIXEHPDAFBYRNUZVSTQ	VSZPQMJEHKXBUFYGONLADTIR	JPYRAFQEDNOGLXHSIUZMVKTB	2
main	32	KH18	nStreams	0	right	2	0	R	0	9	L	False	7	-45.0	0	2	JNROFKBETLAXPZMGSYDQIUHV	YKUJLIBGEQMXOAPVDFHTZNSR	NGDXIQYMEOLUHSZBPVTKFJRA	QFSBHLIOENPZKMJVRGUATDXY	DOXYVHUNGZRAMBJQFELPSTIK	GHMVBKZFPNRIXDAJYELSTOUQ	ZMFDPAXQYRIKNEJTHGOLBSUV	ABIYJOKEMLQRUSXGDZNTPFHV	2
main	33	KH18	nStreams	0	right	8	45	Z	0	6	A	False	7	-1.40334185971e-14	0	1	AOXUMIBVFETKHPRNSZDLJGQY	DZXYGEUHJTOVLKASRIQNPMBF	QABRSMLXTOZJENIHDPKUYFVG	KVNRHJIYXLPSUAFOGMQDBETZ	DQUTIRNLVJGOHSFZYPBMEKXA	MQNGKDAVHYOLFPTBIRJUZEXS	YHREFIBQXTOKDLUNSPVJMGAZ	VYRMKEAZIOXPTNJUSBGHQFDL	1
main	34	KH18	nStreams	0	right	2	270	S	0	10	D	False	0	-90.0	0	-6	GTLMSNUPYZDVAHRQXOIKJBFE	MQYIFENRLXSTVBZKPUHODJAG	LSUHFPKIMVDGAQYBRNJZEOTX	XILHVDZJOEQBARYKPUFGTMNS	SHQAYGJEXBUKVMLZIRFPNDOT	UPOLSKMHNRFZIDBEAVGJTXYQ	PXZGKJOHQMFRVLAIUNEBYSTD	MFYSRPXZUANOLTGVHBIEKDJQ	0
main	35	KH18	nStreams	0	right	8	225	T	0	9	R	False	6	135.0	0	1	TGSBVAJURDENMFHQPKIYOZLX	HQYOVUKAGSFLXEZMRNDIJTBP	ZLHFIXMDEVGBTUQPONYJRKSA	AOYXZKSGEDHRBJPUFLNIVMTQ	YXUAVORSPLGHFETIJZBMQNDK	KZFMLYGVAXPIHNQJEUDRTOBS	LUXYAKOGDRTMHNVSEIJQBZFP	IZMEFGTYAUBKOHLXJVDQPSRN	1
main	36	KH18	nStreams	0	right	2	180	X	0	7	V	False	0	180.0	0	2	HMSERKYVQXDAJLGZOPINFUBT	ASTUPLIBHYFKZGQEJDRMXNVO	UNLEPMXOKZFYTSRHQVGBIDJA	DXBSKVLQPNFUETAYZJGHOIMR	XYRMPZHIDAKGTJSEBOQVLFNU	YXATHPNJSZIERFBOLKQVDUGM	RGXYBJZEATFQMOPNSLVIKHUD	OJRHBLSAGEXUDKPNTMVQYIZF	1
main	37	KH18	nStreams	0	right	2	270	A	0	8	V	False	1	-45.0	0	1	NFTVJYQARPHGLOBIXESUMZKD	MHYSBJZLVAPNUKGRIDFOTEXQ	HGFPQULAJXIDTNYZVRKEBMSO	MDKPJHOZGXYSEQVIBLNRFTUA	NDHFTAZIMLOPVUERXBKGYJSQ	DISPQFHEXOLKNABMYUZVJGRT	NZUMAIBJPEFHGRQKOYDTSXVL	KDERJYZTMHBFXQAULOGIVPNS	1
main	38	KH18	nStreams	0	right	8	315	K	0	8	U	False	7	-90.0	0	1	FUZLVMIRHATBJNYGPSDEQXOK	SNOHFGEKBRATDZLIQXPMUJYV	PNLTRBZHKVDEQMAYFSUXGOIJ	FZYOUAHRVKEDBMXJPITNSLGQ	KRTSQEOJMZFBDXANLYIVUPGH	UTNFAQSVHIPKXGJEOMZBDYRL	AFIGSDXZNORJMEPBLKQTYUHV	QMTIPEOSUKDAGHZFVYXLRBNJ	1
main	39	KH18	nStreams	0	right	2	0	K	0	10	H	False	3	135.0	0	1	XIQHTSDZLENGMOVFJKUPYARB	ZEMUKRSDQHBFTOVLPYGIJNXA	PZTSFULDGKAENHBMOXRVYQJI	ZUXTBPIOVSHKGJMLADQYNFRE	KJVSREMXFAPHOLBIYDGTZNQU	GLTQHFOISYANJDXKBRVUZMPE	LJZHVYXOIKNPBGQEDMSFATUR	LMAEVHFYRUNZKOPTXQDIGSJB	2
main	40	KH18	nStreams	0	right	8	225	T	0	6	G	False	3	-1.40334185971e-14	0	1	LVYDHMIPBQOUKEGTSJNFARZX	VFAMPSGUIKXRJNZEQYLDOHBT	FTBSPOYZJVXQHKNIGDLRMAEU	LJHYDRGTXSAEMQPNUZBFKIVO	QGJMYXDNKROFSZHEVIUBALTP	SLPOQDTHKFAXVJEGMYZUBINR	IJYQGFXPKVBUAZRSDLHTENOM	RLJOUNQDPGETZKFXYAMSVBHI	3
main	41	KH18	nStreams	0	right	8	225	M	0	8	V	False	5	90.0	0	4	KZQUJMHDBIGVYREOTANXPFSL	SULNJOBXMDZTPVGIQKAEFRYH	HFLRMZTVJQGBPUISKYNAOXDE	QLAEPVIDTUYHMZJNBFRKXSOG	KVLBXTAMFZEGHUSIRYPDOJQN	HPBJAEDZVNTRMUYQFKGOISLX	ZFYLRGASBJXDQTKNOUHPMIVE	JXZSQHKYVTAMPDNIEOFLBGRU	2
main	42	KH18	nStreams	0	right	8	270	T	0	7	G	False	3	45.0	0	1	VFLMUZTAPXDJHQYEGINOBSRK	PKXYTHUOLDESZGNBARIFJVMQ	EZOGYNQXRIVLPFHKDSABTMJU	DAREJFPGTZOVBLHXSKIYNMUQ	GZQPJLVBIURADFOEKMNSXHYT	MOYUIKQJDSAGBPRLFVHZXETN	ZRMTKYHOXIVDBQUSLNEAPJFG	OJNBGQMXVUHZKAFTEYDLPIRS	2
main	43	KH18	nStreams	0	right	2	0	A	0	8	A	True	6	-90.0	0	0	MNGKESTQJAZRUVLHXYDOBPIF	PBLDMKZSXVYQRIUEGFHJANTO	AVFHZONSGPXLMRIJUTBDEYKQ	PXBJGOZYHNKTEAVRIMUSDQLF	LGUSYOMDPTXAJVBHIQRNEFKZ	SBNYMHAGPXJEDKFQTLVRIUOZ	SJDLQTBUAGIMPRHNOEYKZXFV	MIUFEGNPJSROKVBDYQXTLAZH	2
main	44	KH18	nStreams	0	right	8	90	G	0	6	E	False	2	180.0	0	10	HVGNEBFMALXRYJUOZPQKSTDI	ERKSOGUPZNHDLIAQBYJVXMTF	MHFLUZEVXIANPKYBGDRTOJQS	GDYVLKMXQHBTNJPRZEOFUASI	OZMPGTIVJNASRXUHQYDEKBFL	DHXEZOBSGFATQULYRPKNVIJM	ONSIVQEUJLMGBKHZTRDAXPFY	LDGPHFKRQXZAMTESVYOJUNIB	1
main	45	KH18	nStreams	0	right	2	90	H	0	8	X	False	3	-135.0	0	1	UGDZYJBESHAPVIXNOMLFQRKT	IFAEVPKSJBLROXQUYZTHGMDN	GBIPULEOTSQFNJMZXYKDRHAV	DJKZVRGSXHTUNIYQPLEOMAFB	ONYEISTKJRUXZMGDLPABQHFV	QMBLSIVEGDKHJOAFYRPZTUNX	ZLFAVKMDPRISYOHGNJUTBEQX	SOLKHABRGEJVIPQYXZDMNUTF	2
main	46	KH18	nStreams	0	right	8	0	K	0	10	E	False	5	-135.0	0	1	YHKMTBULVQIAXNRGFODZPEJS	FDQOVTBASREHLJXMZGUPNIYK	BKHRPMXQTLJFNYGOEDAUVZSI	ULRGHMIVTKASNZQPXFBOJDEY	UZDHAOTFMEPYXLSQKBIGVNJR	XQPHAIUOYZEKVSBNGMRFLJDT	XZYHJRQPTIDLGANMSFKUOVBE	SFJVZEDRYLIONBGTMQKHPXUA	1
main	47	KH18	nStreams	0	right	8	270	O	0	8	M	False	0	-90.0	0	12	TPGKNEIJMQDBAXSRUFZVOYHL	ZFQTEPLBIVRXUYHDMJGANSOK	BXIOAKJVGEQHMNUZLDYPRSTF	KZUQJMYFRBGHODTXNSIVEALP	QJXGIZBNVUYAHODLPTMFREKS	KUSBIPOFMDJYXTZQEVGRNLAH	NTORSKBIXVPDAEFUYGJQMZLH	PRVDJIFYXONQLZSHUETKGMAB	2
main	48	KH18	nStreams	0	right	8	90	H	0	9	T	False	0	90.0	0	2	MKYXIFRDNTGHOAPBZQLSEVJU	PXOFZKAMIRHDTBLENUVQSYGJ	JSVHRYBTIUDPFXMOKLNGQAZE	HIFLXUZMDVGPTKNQBYOAJERS	XVUEALKRZTSDPIHGBYFONQMJ	TIVORDYSMBGZKALFQUJEXHNP	KXVNULIQHSZDYTMOBJRGEFPA	BJVTAQDEYNXUZOKLGSHPFIMR	2
main	49	KH18	nStreams	0	right	2	135	U	0	7	I	False	5	-1.40334185971e-14	0	1	QSHLRMXFKPUDYTJBINZEVGAO	OHXRLYUKADFVETSIPQNJMZGB	ULHQJDVNKEZFBATYRSXMIOGP	GRHKYQXASPTZFVOJUELNIBMD	TPQMHOJVAILUDYKZBESXGFNR	XLGJBQPIUEMFYZSVODATKHRN	EIZVXLYUBKODQHRJAPFGNTMS	EFTAZJQDSKIBROULHYMGVNPX	2
main	50	KH18	nStreams	0	right	2	0	J	0	7	T	False	0	0.0	0	1	GQNZODXTJMVYBFALIHSKPERU	GUBLRZADXEVFOPNJHMTKSIYQ	ASDVPKBLENFUXIOTYGQHMJRZ	UKMGPVBQIHLFTDRASZYJEXNO	LTGKIYDVXSFUPHROBMJAQZNE	ZVXHNJFMUGIYRSPKOLTQEBDA	ALFIHESPKVORGMBXJTQZUYND	DSQHFNIVTXYORZPGUMEAKBLJ	2
main	51	KH18	nStreams	0	right	2	270	M	0	6	M	True	1	-45.0	0	0	QMRVEPOASIBNULKTDYHGFXZJ	BJULKTMNSXOPAYRQDGIHVZEF	KVQRGTFINEMYBUZXDHSALJOP	KNAGXLYOBIMZUVDTHPRJSFQE	ALGQZNHYTEFRPODSMKJBVIXU	SDOVPMHNQKEGUXRAJFIBYZLT	MELAXYOTPGVQKSHJNDUBZFRI	DZGSIJAUQPFMOXVLTYBEKHRN	1
main	52	KH18	nStreams	0	right	2	225	Y	0	9	I	False	2	-45.0	0	1	KSJGUHRVZOFPYNTBQXEDMIAL	TZNQHULMSEAKRGDPFXBJYIVO	VKPQRBTGLIYEXZMFAJNUDOSH	EFNHVXGUJSPQTOBZAMYLDKIR	EAFTJHPMKQDIGBUZXOVYSRNL	YKLRBAGSQIMFVEXHJPDUZOTN	IDLBRFNUJGSKEAHXZMVPTQOY	IAUPRBKYFQGTEMNLOXZJSDVH	0
main	53	KH18	nStreams	0	right	8	45	E	0	8	U	False	5	-90.0	0	1	ZBARPIEKNUHGOTSYQFDXJMLV	ERDVZFUMKQLYHBTAGSPJXNOI	ZFXJELRGDOKHUQBTIYVNPAMS	NEISXMBPTOAHKJRYZFLQGDVU	ZHTRMIYKEBNGQJOVSALDFXPU	QOIFSXHRUEPZTJLBDAKVYGNM	QFISRVALTJMEUKZNYOPDGHXB	SYKNDMGXFHPRBALOQTVUIEJZ	1
main	54	KH18	nStreams	0	right	2	315	P	0	7	Y	False	0	-45.0	0	12	HENFRGLYOXIUTVDMBKQPAZSJ	OAGESHNIQKPZXMLBFJUTDYRV	NEXPATGHMLVYFZSJRBUOQDIK	MLIFNHJRGDXAYKVUQZESBPOT	FNYIPXSLGUDQEHKAMZROVBTJ	HETPMXJUSVYKBIQDZONRLGFA	FHGTLDXAJZMQBKVOIEUSYPNR	GZDESPTUNIVYRFMALQKOJBHX	2
main	55	KH18	nStreams	0	right	8	90	E	0	8	B	False	6	-1.40334185971e-14	0	5	JEHFBYGPZDRVMNQAUTSIKXLO	RQPUEOZLINDAFKVJBXSTMGYH	EKTDNXRASZGIHOBVMJYUPFQL	UMXTEGOPYFLBQNJHKDVIARZS	LASNTQHIBMXOZUYEJFDVGRPK	ODMYBFPKEZQLVTHJRXGSIANU	XNJOZVSMBFPLDEIRAKTGHYUQ	LHTYKJIDNFRQUBSEOMVZGPAX	2
