experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	TM7SONA	2	2	Bouma	U	0	10	E	False	0	0.0	0	0	0	1	TKAHIDSXGZEUJRLNMOQPBFVY	HZOKRSBLDVNUTGQPEJYIMXFA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	TM7SONA	2	1	Yes	Y	0	8	Y	True	0	30.0	0	0	0	0	AFGURMEJYPOZIVNBDTLSXHQK	FGOTPDEMSHVKIBZUALRJXYNQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	TM7SONA	2	0	Bouma	D	0	9	O	False	0	0.0	0	0	0	-1	SKVTPHFYDOBGZXQEINAMRULJ	RQLPNFJZMUKIDOASGETXYVHB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	TM7SONA	2	2	Bouma	L	0	6	F	False	0	180.0	0	1	1	14	IATMQLHDGXEFNOZJPRKVBYUS	VBRJSNFIUYXEATGDOQMKLPZH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	TM7SONA	2	2	Bouma	P	0	8	S	False	120	300.0	0	1	1	5	LUFHPGKQNSZJYMVDIRXTOBEA	ERHKXGZYSNFOMPTLQVJABDUI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	TM7SONA	2	1	Yes	R	0	7	R	True	120	150.0	0	0	0	0	JOKGUTFRPYIBZNEXASVMQHLD	IXJEFMRLOAZKSYTBHPUDNVGQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	TM7SONA	2	1	Yes	P	0	9	V	False	120	150.0	0	0	0	5	MJIOHRZYDVSUAQPFETLGBNXK	PYGKUEFRHBAIZLONDMTSJQVX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	TM7SONA	2	1	Yes	N	0	8	E	False	120	330.0	0	1	1	-8	TMODKEIFYGJLXQRSUHABZPVN	NLTZRMAPEKHFIUJYVDOQBXGS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	TM7SONA	2	1	Yes	S	0	10	O	False	0	210.0	0	1	1	1	YEGMRIDOZLTNQASBVHFUJPKX	BJMFHUVREKOSNDTAQYIPXLZG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	TM7SONA	2	0	Yes	Z	0	7	I	False	0	0.0	0	0	0	1	BFRGALSIZEYUQPKOXJVHDTNM	RKBPNFSUEVYTIMJZOQLAHXGD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	TM7SONA	2	0	Yes	K	0	7	K	True	120	300.0	0	1	1	0	UKJBQINGAVTFEZLPDOSXYRHM	YMUSDGZKFVLABNTRHPIJEXOQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	TM7SONA	2	0	Bouma	B	0	8	O	False	60	60.0	0	0	0	-1	DEZYAMIBOJVHQFLNURSPKXGT	RLKXUYSBZNJHEGIPOVADFTQM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	TM7SONA	2	0	Bouma	M	0	10	X	False	60	60.0	0	0	0	1	ZBNPSUHRJEXMTVKGQFOYLAID	BAEHYIZLUKXSGPVMJDQFNRTO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	TM7SONA	2	0	Bouma	A	0	10	A	True	0	0.0	0	0	0	0	SHNXJGZPEVAOIRMTKDFQUBYL	ONFZJBGSVERKAILMUDTXYPQH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	TM7SONA	2	2	Yes	E	0	8	M	False	60	60.0	0	0	0	1	UYIGNPSDMELHQJXTFBORZKVA	DAYVEQXLMTBIKHUZRFNGSOJP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	TM7SONA	2	1	Bouma	B	0	10	S	False	0	30.0	0	0	0	-1	JEXIYGNUVBSDMLFOQPRHKTZA	AJPHEYLDNMTVIBUFSQZORXGK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	TM7SONA	2	2	Bouma	P	0	9	Y	False	60	60.0	0	0	0	-9	PQNVRABMOYSKEHTIGDLUFXJZ	JXMIVKHZBGQRYNSOFADTLUEP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	TM7SONA	2	2	Bouma	K	0	6	J	False	120	120.0	0	0	0	12	IPMQVFJBTRNAHSOUDYKLEGZX	ATGYVRKXDNOPIBQUJHLESZFM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	TM7SONA	2	2	Yes	R	0	9	D	False	60	240.0	0	1	1	2	RETJAMZSXOFKLBPQIGHUDVYN	PVMKQJXSUDNRIATBOHFYZGLE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	TM7SONA	2	1	Bouma	K	0	8	P	False	0	210.0	0	1	1	6	ZLYISJFNEAGXKUDVRHMTQPOB	QTAMJUIZPHYBVGKRLOXSDFEN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	TM7SONA	2	1	Bouma	M	0	6	H	False	0	30.0	0	0	0	1	YZURLOHMPQSGKXBENIFVTDAJ	AGDKELBMFSVXPNTUYZRQJHIO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	TM7SONA	2	1	Yes	P	0	8	R	False	60	270.0	0	1	1	-2	KNTUVPQELBAHSFXIDGZRMOYJ	DIVEBJPFRTQHYOXSALUNGKZM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	TM7SONA	2	0	Bouma	U	0	9	P	False	120	300.0	0	1	1	-3	TXVBZLQNMPIDHUGYEJFSKORA	GOFSNAUDHPXVBRQLZTMEIKYJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	TM7SONA	2	0	Yes	K	0	9	K	True	0	0.0	0	0	0	0	DMFBLSVYPKJNAREGUTHIZOQX	LIYRQGXNAPJFVSOHTKBDEZUM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	TM7SONA	2	0	Yes	O	0	9	Q	False	120	120.0	0	0	0	-2	IANFSXVOMQJRDKPUBZHTYEGL	DBLZIGJRNUTHOPKAXVFSQMEY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	25	TM7SONA	2	0	Bouma	R	0	6	X	False	60	240.0	0	1	1	-5	XJORLBEZHSDFANKVMIPQYTGU	ZRVULOXYSMJKQFEDPGTANIHB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	26	TM7SONA	2	0	Bouma	B	0	8	L	False	120	120.0	0	0	0	1	SJUNKXFPLBORHVYAIQZDGETM	PIRELXNZGQBJSYUOHVKFMATD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	27	TM7SONA	2	0	Bouma	T	0	10	I	False	60	240.0	0	1	1	2	IBYZXOKRQSMAFPLJEVNHGTUD	DLPNQGKEYMIXTRAOVUFSJZBH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	28	TM7SONA	2	2	Yes	X	0	8	Y	False	60	240.0	0	1	1	11	HRVZSMAOBYXNTQEPDIUKFJGL	EUGKVNZLYOSABQRHJPTXDIMF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	29	TM7SONA	2	2	Yes	X	0	6	Y	False	60	240.0	0	1	1	1	DHXAMUTGBFYPRIZNQOESJKLV	PVGDHKYXBAITQOURENZFJMLS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	30	TM7SONA	2	0	Bouma	X	0	7	I	False	0	180.0	0	1	1	1	LJRMUXFYDNZOKQPIGHESATBV	YVTBPEOIXQRLHZSJFDANGKMU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	31	TM7SONA	2	2	Bouma	P	0	9	Y	False	120	120.0	0	0	0	-1	FLEANOJZPYUGQXTMBVIHKSRD	PDIHJLVOQGUBKNZYEXAFTMSR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	32	TM7SONA	2	2	Bouma	M	0	7	L	False	60	60.0	0	0	0	-2	ZNPDEMULIQVOAGBYJFTXHKSR	BUNOSTILPRKFYJEXHGQDVMZA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	33	TM7SONA	2	2	Bouma	Q	0	10	V	False	0	180.0	0	1	1	-1	UEAVFDMNZJHIOPSRLGQXTBKY	KDLMGBXUJQVNATFYOSIRPHEZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	34	TM7SONA	2	0	Yes	O	0	6	O	True	60	240.0	0	1	1	0	ZQYOLHEFKPIATJBSGUXNMVDR	XLRPKUOSEGNITZYFQMAJVDHB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
