experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10 	AN14 	 oneCued 	 0.0 	 right 	 2 	 45 	K 	0 	9 	X 	0.0 	1 	0 	-3.0 	TBHGPKARZYOSFUVEDNMJQLIX	HQVABNKLSXFRTPEGUYJZMODI	-99	-99	-99	-99	-99	-99	0
main	11 	AN14 	 oneCued 	 0.0 	 right 	 8 	 225 	A 	2 	6 	Y 	0.0 	6 	0 	2.0 	QZFXLGMATJVEYODKINHURSPB	LRAJPDKIYXGMZHUOBSNFQTEV	YJTEXAFHPDNKGMIVBRLUSQZO	GKQSZPRLFXTNOEIUADBJMYHV	NSZIQHMPJXYKAEGULDBFROVT	VUMSNLPRETQIOJFAKBYXGHDZ	XBRTOZYNAQSPDHUMGFKJLVEI	HOYXJQKILEZTMNVSBRAUGPDF	0
main	12 	AN14 	 oneCued 	 0.0 	 right 	 8 	 315 	N 	0 	9 	R 	0.0 	0 	0 	2.0 	ZITPFDVYXRJNGQAOBLKMUHES	EMFNDVSIZPUTHGABYXJQLKRO	MHVBIDJXLOYGAQTKZSENFUPR	LJOTMFQNHAKEBVYUXSDRIGPZ	DEVGQJIFRSXBPTNMHKYOULZA	XIQUSTZKGADLREYBOMJFHPVN	YTRPLDVXSJQUEMBFANOGIZHK	SYMRHLOQPNITAUXBFGVJDEKZ	0
main	13 	AN14 	 oneCued 	 0.0 	 right 	 2 	 0 	J 	0 	8 	P 	0.0 	1 	0 	4.0 	KXESTYHFDJUPILZGVQBMRAON	RFBXQKHIPGMOJAZNETSVDLYU	-99	-99	-99	-99	-99	-99	0
main	14 	AN14 	 oneCued 	 0.0 	 right 	 8 	 225 	M 	0 	6 	O 	0.0 	0 	0 	1.0 	UZFHJQOMPSGYRTVEIDNXKBLA	AMERUNBXZKDFTOQLHYJSIVGP	TFRVUJKAGDMBPQESLYNXIHZO	GHIBVPZARNUKOQEYSDJXFMLT	NPYJBLDGUSTAEZFIXKOVHRQM	AHXPEMZRVUBQGTSKILJYNDOF	VZLXNJOHUMTFPKGQYRSDIEBA	POQDFNUVBMZLYTAJXGRHESKI	0
main	15 	AN14 	 oneCued 	 0.0 	 right 	 8 	 225 	D 	2 	9 	S 	0.0 	1 	0 	14.0 	ZNITGXLVSDEYUAJBRHKOMQPF	PFZLHRBOYSGXAKENMIVTUJQD	UJVMZQGIYPTBESFHALDKXRNO	OSZANEFTPGBHXMQYIRJULDVK	DSOUIRZNATKEHMGLJVYXQPFB	LJYSTKVUQZEGMDHRBAPONIXF	OHNPAVBUQXSIYMRGJKDLZTEF	AEUBVZRTOQIYGPMLHJFSNDKX	0
main	16 	AN14 	 oneCued 	 0.0 	 right 	 8 	 315 	P 	0 	10 	X 	0.0 	0 	0 	-4.0 	GIKZABPUYNXSFDQJVLRHEMOT	RGFYIVLTSHQMKXBADUEZONPJ	IYOFMZBGDSTRLUQVKNHAPJXE	IJDOAYFHMTLXVRZNPSKEGQBU	JELSBPHIFMKGQVOTUZNXRAYD	ZXLBFURTSPJDEVYQGHIMONAK	SOBVGXFZIARLKJYMETDNUQPH	QHODVUTALPMGKSRNIXBYFZEJ	0
main	17 	AN14 	 oneCued 	 0.0 	 right 	 2 	 180 	K 	0 	6 	T 	0.0 	0 	0 	-5.0 	UKENAHTIJDOGPMQRVSZBXLYF	OBZAPGKJMSDTHIVQYERLXUFN	-99	-99	-99	-99	-99	-99	0
main	18 	AN14 	 oneCued 	 0.0 	 right 	 8 	 45 	H 	0 	10 	U 	0.0 	3 	0 	11.0 	UXEAJPGLSZRMBOFVDYNKHQIT	FTDRMNZSQJEKAHVYBGXUIPOL	BAYJILZKPXTUREGHVSMDQOFN	YATXEFSMQKUIJNGRLBOZPHDV	GUQDPMSJYTZHVRAFNKBXIOLE	REFSJXUMBNQYVGPKOZALHTID	ORHUDQVSXMEZJIGNTAPLBFKY	BLMOSPFUDVGXIZQHEYARKTJN	0
main	19 	AN14 	 oneCued 	 0.0 	 right 	 8 	 180 	N 	0 	7 	J 	0.0 	5 	0 	2.0 	DVQHLGTEUBIRNZPJXKYOSMFA	UOGTZKXNRDPHAJIQFBLSVMEY	YUXMEFLGTDARZBJKVSHNPIQO	ZTFLBDMKQYERSIUPHXVAJGON	AKDZHULQFGTIJEMNPYOSXVBR	TXIQBLOJZNPVMHYRSGFUEDAK	ZVGKJLFQYESXTNDIUHABRMOP	YFOMZILPBGQTEUHVRSKNJADX	0
main	20 	AN14 	 oneCued 	 0.0 	 right 	 8 	 90 	P 	0 	7 	F 	0.0 	5 	0 	-1.0 	LGDKVYPOFSQNURZXIAMHETBJ	GXSVPQYURFZODHANBKIJTEML	XBESUFIQDHLONZTPAMRYJKVG	HQJNLOGKAUYZSXVEDTBRFIMP	ATUPFQZXESIJHGNVBYKLDORM	ZRUVJGPFOTHIQAKYLEMNXSBD	RNAUFVHLTJGYBSZKQODEIXPM	IXQUNJFVLDMTKHSPAYRBOZGE	0
main	21 	AN14 	 oneCued 	 0.0 	 right 	 8 	 270 	O 	0 	6 	V 	0.0 	2 	0 	1.0 	FNRVUTIJLESGYAZQDMXHPBOK	EILRANYKXBFGQJMHTZSOPUVD	MRIKSNVOPYQFBUXDHELTGJZA	ARSMQDEGYZNFULTHBOXIVKPJ	ADJPHTLBFXNVYKSZROQUMEGI	JGLXHIARYMTZDOFPKSNVEUQB	GMLBSRYHVEOUNTQJFDKZAIXP	TZXQJIUFRDGVHLKPMESOANYB	0
main	22 	AN14 	 oneCued 	 0.0 	 right 	 2 	 135 	R 	0 	10 	X 	0.0 	1 	0 	1.0 	MIBUOFEXYRNLGASJQTDKPZHV	UDEQMKZIHGXRTFLVOBJYPSNA	-99	-99	-99	-99	-99	-99	0
main	23 	AN14 	 oneCued 	 0.0 	 right 	 8 	 180 	A 	0 	10 	B 	0.0 	6 	0 	3.0 	XMADLKRFUYHGSPBQVZTOINJE	BKDLTONUYJPZIHMFSQGXEAVR	IPTORVLUXGYDQNZAEBSHFMKJ	ARSHKFZJGNYMLEPUTVQIDOBX	SFXPNKEUDZRTLQVAYIMBJGHO	GOXQMEJIDFUPKRSHYALTVBZN	HSQPNZEIKTBRYAODVUGLJFMX	AKJPGOLQTNVMIXUBEHYSRZDF	0
main	24 	AN14 	 oneCued 	 0.0 	 right 	 8 	 0 	H 	0 	10 	D 	0.0 	4 	0 	-3.0 	JHMDYZVOFAIBSQUNXRLETKGP	VDEXBLKTOMIAFPGSJUHYNQZR	IXLEAJVBTYPRFMDQZSNOHUKG	RNTVAEKSHJLQZDMOIFGBXUPY	ERQALZVHOIDSKXUNJPYMBFTG	EVKPUIMQGBOXFNJTALDZRYHS	JBAKZOQGNFIUMESYDVPHXTLR	IZVQPAGJTEDMFSUXROKBYHLN	0
main	25 	AN14 	 oneCued 	 0.0 	 right 	 8 	 90 	E 	2 	10 	U 	0.0 	2 	0 	1.0 	KMOIQDGVFJTYNLXSEUPZAHRB	TSNRUQKHEFMBGZYPIVALOJXD	TNQDZOMHSYUEIBGLRXAKJPVF	TDPUQYGRLKOZBINEVJAXHSMF	APULROTMGZSFINEXQYJHBVKD	POBDNZYFTMVIUQEJKGARSXLH	AYNXUVLQRZOHBDFKTMGSEIPJ	RYJGOXZMFNTVSEADPBKLUQHI	0
main	26 	AN14 	 oneCued 	 0.0 	 right 	 2 	 90 	B 	0 	9 	G 	0.0 	0 	0 	12.0 	KYIARTXLNGSUPJQHEDFOZBVM	JESVYHGORDLMIKAQTBPZNXUF	-99	-99	-99	-99	-99	-99	0
main	27 	AN14 	 oneCued 	 0.0 	 right 	 2 	 90 	V 	0 	8 	A 	0.0 	0 	0 	10.0 	JBSHXUFTAONYLZRQIMVGKDEP	HURTQABXEYFPZOMJVIDNSGLK	-99	-99	-99	-99	-99	-99	0
main	28 	AN14 	 oneCued 	 0.0 	 right 	 8 	 45 	A 	2 	9 	U 	0.0 	6 	0 	1.0 	MBSULTFZKQYOIHVEAGNXDPRJ	ERYKQANJDLVIUBGTSHXZFPMO	STHGIJZRFLBMOYENPQVUXDKA	XEBHATVNPLRQDIZSKGFJUMOY	XQKVOLMENUGJIZPSDFHRATBY	VNZFXIPLATEGUQRDKHMBYSJO	JYDHPXKSMUAIRVOGLBQTENFZ	XHNIFQYEDVTJZBORALUMPSKG	0
main	29 	AN14 	 oneCued 	 0.0 	 right 	 2 	 45 	N 	0 	8 	O 	0.0 	1 	0 	1.0 	FJPMRHNOSTVYULQDAGBIKXZE	HADUGVEBONLRKMXSZJFTQPYI	-99	-99	-99	-99	-99	-99	0
main	30 	AN14 	 oneCued 	 0.0 	 right 	 2 	 315 	A 	0 	10 	X 	0.0 	1 	0 	1.0 	DBMQGNLYIAOTHPVSEJXFKUZR	JMNGYBIOLKXADUZVTQSHPERF	-99	-99	-99	-99	-99	-99	0
main	31 	AN14 	 oneCued 	 0.0 	 right 	 8 	 0 	O 	0 	9 	B 	0.0 	0 	0 	3.0 	YDXPEFHZKBAIOMQNRTJSVGLU	NOAUMPXKSYDHBZFIETGLVJQR	FOHZNASGUBEJYKTVQLMRPIXD	DXPZENIKQARHMJLTYOUFSGBV	ZRSKFHAUNDIVLMEYOGPQXJBT	VULKEBFJQRHSTAGXDZOPYMIN	YOQBRDNLMTAPIFGJHKSEUZXV	DBPHEAVYMSTGINLXKURJOQFZ	0
main	32 	AN14 	 oneCued 	 0.0 	 right 	 2 	 270 	F 	0 	7 	S 	0.0 	1 	0 	1.0 	LKGTJRFOIAYUZXPHMNEDSVBQ	UDGYRIOSFALTZBJKMXVPHNEQ	-99	-99	-99	-99	-99	-99	0
main	33 	AN14 	 oneCued 	 0.0 	 right 	 8 	 45 	L 	0 	7 	D 	0.0 	5 	0 	14.0 	MOQXBHLAIYNSPRFZVTUGDKEJ	NAUFGTBPREZYDVKXQLSHIJMO	MQGFHDRTYKBNVSLPJXAIUEOZ	EOBRYFTJUXNHIPVAZQDKGSML	AVRGELMUKPOSXTJHNZDIQYFB	EUPZGRXDOBVQTJYHKSMIALNF	KPMVDFSNRYUTBXJOIHGLQZEA	BMSQALHFGZXJOREKVYUIPNDT	0
main	34 	AN14 	 oneCued 	 0.0 	 right 	 2 	 180 	G 	0 	6 	E 	0.0 	0 	0 	5.0 	KRSTOIEVAFXGQNHMYDBZPJUL	AJSIUMPKOXQEDTFZNRBHYVGL	-99	-99	-99	-99	-99	-99	0
main	35 	AN14 	 oneCued 	 0.0 	 right 	 8 	 315 	K 	0 	9 	D 	0.0 	4 	0 	6.0 	XHOGZUEBKYMARDJSPTQVIFNL	IROQYATHZNSEXMPUVLKFGJDB	NSUGJVZRFBPOTIYLQHMEAXDK	DJLTZIOGERXKQFABMUVPHYNS	QAPUOSMJXDZBFGNKVIERLYTH	ATHZXBNMLJEKYGVROUQFDSPI	XUVGDAMFPLIEBJRYTQKOZSNH	BZIELHROMJSUVKPNGYXADQTF	0
main	36 	AN14 	 oneCued 	 0.0 	 right 	 2 	 0 	Q 	0 	6 	F 	0.0 	0 	0 	15.0 	EBKYVAFNDIPGMXOHJSTUZQLR	GXRLPDKMIBYFJAVOUNEHTSZQ	-99	-99	-99	-99	-99	-99	0
main	37 	AN14 	 oneCued 	 0.0 	 right 	 8 	 225 	V 	0 	7 	N 	0.0 	4 	0 	2.0 	GEHAJONXZVPDSUYTLQFMIBKR	QUOSYBRDVKFELZHGTINAMJPX	ZPDHETQFNSXYGLABKVMUIRJO	LYIFHJPNEQSAGBXDROMVZKUT	EKQBTRFNDVYZLOXJAGSMUHIP	PDLERGMHZJIONXFVYSBKUTAQ	MIHNVXTRDYQGUFEOBKAZSLJP	XFIHKDZPOGRBASTNELVMYQUJ	0
main	38 	AN14 	 oneCued 	 0.0 	 right 	 8 	 225 	H 	0 	7 	G 	0.0 	7 	0 	3.0 	UKMQDAHXRJOFSGBLZNTVYPIE	FDBSVNPQIMJKLOTEHZAGUXRY	MJIYXAZVKETLQPBGSFRDUNHO	PYLRASMQXDFOZVEKGHTIJBNU	PZTYKSIVJUEQFGABRXMNDOLH	AXYMNBJISETGUFVHQZDRLOKP	NLDTZQPKGUFRSVBEIYXJMOHA	JZADTKVGXIHFPNSEQULBORMY	0
main	39 	AN14 	 oneCued 	 0.0 	 right 	 2 	 270 	R 	0 	9 	O 	0.0 	0 	0 	1.0 	DXMLVQJGHORTIEZUAPYSFKNB	SJOPGNAEZXTYMRIKFQVHBLDU	-99	-99	-99	-99	-99	-99	0
main	40 	AN14 	 oneCued 	 0.0 	 right 	 8 	 0 	T 	0 	7 	O 	0.0 	7 	0 	3.0 	LMJNYXAUSTGPRZFDOIKHVQEB	ERJZUKQBNFGVTAPOIDXYMHSL	RNPJKDYOHUVAQXGBIFMSTZLE	OBZJYQUVEMDHFXLASKPIGTNR	POKXHBJDZNLYATFGUMESRQVI	YARMVGTXDZIEOFHPNUQSLBKJ	RMTGLDFNKEASVIUZXHBJYQOP	UDNHEBPOAXTZYFJKGVQSIMRL	0
main	41 	AN14 	 oneCued 	 0.0 	 right 	 8 	 135 	R 	0 	8 	R 	1.0 	0 	0 	0.0 	LEQPVFOJRKXGTZMYNHDBISUA	MLVJXURSNYAKFDPEBTGZQIOH	NBYRGTFAVMISHUKLPEZXQDJO	ZJIVKDSENBRYXTMUPHAOQLGF	DMUSERZNJQYXFLIKBAOVHPTG	RPEIMVLHOKGNSJUADXTBFQZY	AQDRKUXHLOVMSENYZTIBGFPJ	FDGHBZRQYIASPJOVNLMUKETX	0
main	42 	AN14 	 oneCued 	 0.0 	 right 	 2 	 0 	M 	0 	10 	M 	1.0 	1 	0 	0.0 	BYNRLTVESJDFOAPHQGIXUKZM	OGTHVXDELZMJSURFIYQPBNKA	-99	-99	-99	-99	-99	-99	0
main	43 	AN14 	 oneCued 	 0.0 	 right 	 8 	 270 	T 	0 	10 	I 	0.0 	7 	0 	2.0 	UASFNLYZDXROVIGPKBJEHMTQ	DSPETLRJHVQYGFAMBKNIZXOU	RIBEHVDLAMZNQPXFUKYTGOJS	IRXFUPJTMNKOBEHVYZGLASQD	KAMLOXNURFQSBEYIJVDGTPZH	XAHFMYOEGDTJPBISQRVNUKZL	VJOEHIGSDYZMNLTBPKXRQUFA	KEFQPAYDVUIOTHZRBNGJXMLS	0
main	44 	AN14 	 oneCued 	 0.0 	 right 	 8 	 315 	I 	0 	6 	K 	0.0 	3 	0 	2.0 	KYHJMDLFTENPRSBVAIOXGQUZ	GVKONTIQPZBJUMYRXFLADEHS	GDMEPIBYSHLANQTZKFVXUROJ	MLVHPTKUIEDAXZJGFSQYNBRO	DFNKZYAPUBTISRJMXVQHGLOE	JLHZOEKRUNXGMVPAIBQFSTYD	GXKOLUJZTYHPRNSVDEIMBFQA	NSMJGXUBFQYORKTZHAEDVLIP	0
main	45 	AN14 	 oneCued 	 0.0 	 right 	 8 	 0 	B 	0 	7 	K 	0.0 	7 	0 	1.0 	YZQTRXUAJPNHEISMLKGVODBF	UZYVSTBJPNHDEMGLOXQFAKIR	BQRFGOLXMPDUTAEIZJVYHKSN	FNBPSAYQGKLMXTOEJIZUDHRV	KIPYGBSUVLHJNTZQORMEFADX	RNAYLBTUKEOJHGFSQIXMPVZD	OXYDGUPMJEKHLIAVBQFTNSRZ	GOLUEPVKBSMQINAZTJDHYXFR	0
main	46 	AN14 	 oneCued 	 0.0 	 right 	 8 	 180 	P 	0 	8 	U 	0.0 	2 	0 	4.0 	VOEAHUZRBFKIXGDSQJYMTNPL	DKHMNIOZRLGSUEBFVTXAPYQJ	JVKTZGFNUSDIPXAQMHERBYOL	TDSHYLNBOZGQAIKVMFJRXUPE	MUJEAHVKGDBPNRSXQITFYZLO	XYAZTPBMHRESUIDJQNOLGFKV	QXNSIPHYLMADKRFJEZVUBOGT	XANJTLRMFEDBUIGOHQPZVKSY	0
main	47 	AN14 	 oneCued 	 0.0 	 right 	 2 	 135 	L 	2 	10 	V 	0.0 	1 	0 	1.0 	UVSZTNJHYIXLFBAOEKPQDGRM	ERDFPBSNJYVLOQIHKGAZTXMU	-99	-99	-99	-99	-99	-99	0
main	48 	AN14 	 oneCued 	 0.0 	 right 	 8 	 90 	D 	2 	9 	Y 	0.0 	1 	0 	1.0 	HGVRDUOZTIJSANKFYXPLQMEB	HBFRTLGOZYDSXNMQEVIAKPUJ	ZQPYLUOAIRJXMTDHESKVGNBF	QIKVUPBXMDLGZYNHTJEFRAOS	BARVTGKHMUNDLJYOSEQXIPZF	TVFJKSHIXROBMQADPNGZYLEU	NPAMKRSOYHEIBXGLDVTJFQUZ	SNBXTMFYHJKVAZEDLPURQIOG	0
main	49 	AN14 	 oneCued 	 0.0 	 right 	 8 	 270 	H 	0 	7 	E 	0.0 	5 	0 	1.0 	IQXHUMLPKNOYRJAGDVSTBFZE	DUGNKHRPLXAZFSVYJOQBEITM	IOKYVZDRGBHPMJUAQNEFSXLT	ENSGYVLZKTAJDUHRBMQFOXPI	BIUPLEJDOFKZHRVTGYANMSQX	ATBQXRMEHUSIOYNFZDJKLGPV	ZSVLEAYFOUQRTIKPNMDXBJHG	DQIKRVELAPTUMYXOFHZNJSBG	0
main	50 	AN14 	 oneCued 	 0.0 	 right 	 8 	 135 	I 	2 	9 	P 	0.0 	7 	0 	2.0 	SYXFQPDNJUOBMEIVHTRLKAZG	DNGYZBISRAMJHLFUKXQPTEVO	IMYHREKJZVNXUSOGFTPDQABL	KDTMGAHVSERNIOPZBXUFYQJL	FRDKJHYUIQGMTPEZLSAXBOVN	JPOFTEBNLXHMAQURIDSVZYKG	ETBQZAPRIKFVDSONJUXLHYMG	VYXBQRHJKPLITNEDFSUOGAMZ	0
main	51 	AN14 	 oneCued 	 0.0 	 right 	 8 	 315 	P 	2 	8 	L 	0.0 	7 	0 	2.0 	KGNMOESDUPIVHYXQFTBARJZL	ZVAUERIOYKJBNHMGPQDSTXLF	MAQVNRJYFSKEGBZOPXIDTHUL	ZLRUEXBAKYIPJDQSNMFOTHGV	QEZBKHPLUJVGMOARINDXFTYS	YVXKEBGLNOIAPMJQHUSZDTFR	NOMKZUBTPIYVDFQLJSXEGHAR	ZJOMHEAULYPDRKTGSNVFIXQB	0
main	52 	AN14 	 oneCued 	 0.0 	 right 	 2 	 180 	H 	0 	10 	H 	1.0 	0 	0 	0.0 	YKEMRLZVPJHGTXNDAUBSQFIO	XLIAMEFNVHTZOJDBYSGRQUKP	-99	-99	-99	-99	-99	-99	0
main	53 	AN14 	 oneCued 	 0.0 	 right 	 8 	 270 	M 	0 	6 	K 	0.0 	7 	0 	2.0 	KJFBIMGXLOSPHTNUDVREQZYA	NSXUGOZTAKQJFPIRBVHEDYML	LAENSOFYIRJTQVPXZKBHMUDG	GVILXSTKEYQHDNAZUPMOFJRB	MASIFGJXNUPERQVYZLTODKHB	QYSGXINRBKVFMJZLEPUHAOTD	IMLBPJZAVYQEXORHKNDTSFUG	VZPDOXKBMFGNJIYSQELTHURA	0
main	54 	AN14 	 oneCued 	 0.0 	 right 	 8 	 45 	R 	2 	8 	H 	0.0 	4 	0 	1.0 	JOYFKQNAHIBXPLGTEVSMUZRD	RBDISZUJALMFKNGPTEHXQOYV	XBEKGHVNLMTDYAQZOUSPIFRJ	FOPIEQBXGZSHMJYAVLURTKDN	XYQOLSDAHRTJGVNZEFMKUIBP	PHFKUNTOSRXMQZIYABGLEDVJ	YENIKJXAZSUORBHDLGQFTVMP	ASFKNXBPMUTVQLRHIOZGEJYD	0
main	55 	AN14 	 oneCued 	 0.0 	 right 	 8 	 45 	T 	0 	8 	R 	0.0 	7 	0 	5.0 	DLNTGASMOQRHXKIPZBVYFEUJ	LPJVRXBUNFKAZDHEOTIQSMGY	UKRZSAIMYNXTBHOGELVJFPDQ	EDRNGHZTAPQSFOBVIJXKULYM	SQJGDRUFNKZPLOYXEMAVTHBI	UPJMBSOIKXNTEAHZYGDRLFVQ	FVXNBSUKGPQMELJIZRYOTHDA	KDBQMVIARLYUOTFPZEXJHSNG	0
main	56 	AN14 	 oneCued 	 0.0 	 right 	 2 	 45 	K 	0 	10 	P 	0.0 	1 	0 	-5.0 	NJOGYMIBZFHKTVLEXASDPRUQ	HSIXRKNDTGPLFAVQBZJMOYUE	-99	-99	-99	-99	-99	-99	0
main	57 	AN14 	 oneCued 	 0.0 	 right 	 2 	 180 	Q 	0 	8 	Q 	1.0 	0 	0 	0.0 	NJGPXKUSQOLTZDIVEYRMAFBH	DTSURHLFZGKQIBPVEMAJNXYO	-99	-99	-99	-99	-99	-99	0
main	58 	AN14 	 oneCued 	 0.0 	 right 	 2 	 180 	P 	0 	8 	X 	0.0 	1 	0 	2.0 	JFLUQIGSRVMOTDANEPYZXKHB	SIANZELRXTPKQMDUOJGVHYFB	-99	-99	-99	-99	-99	-99	0
main	59 	AN14 	 oneCued 	 0.0 	 right 	 8 	 45 	R 	0 	6 	O 	0.0 	5 	0 	7.0 	TXKZFBMOHLYGSRNEPDAQJIVU	IRJVKGSMXLZPUDYBQOTHAFEN	LSPFTHQOJRYKAUNXGZBIDMVE	BIJSPVGNAORMUKZHTDQXLEFY	HQYVMZSODNPIGELRTKAUJXFB	JMTIAYOQPUDGFRBHSXKZVLEN	DPEKRVIJBHNLAQYMFGXUZTOS	JYXSAEGLUMDBKTQFRVPZHNOI	0
main	60 	AN14 	 oneCued 	 0.0 	 right 	 2 	 90 	M 	0 	9 	V 	0.0 	0 	0 	7.0 	TQIHZOYSKVBGDNXJMPALUEFR	QLYTUJSEANMIKBZOVGDPXFRH	-99	-99	-99	-99	-99	-99	0
main	61 	AN14 	 oneCued 	 0.0 	 right 	 8 	 270 	E 	0 	8 	F 	0.0 	0 	0 	2.0 	VTOKURNYFQEZIHMPLXSADJBG	LBNMJVXQZASHTYDKEIFGOURP	VSLEHUOANZIFBPXKDMJGTQYR	AGBNYRZFMVHKEQJDLUSTPOXI	AGHFQYURIJSPVBKENXLMOTDZ	VHMDATGPBKQOYESNUZFRLIJX	KZOEGXFLTUDVHNSYMPIABQRJ	IAQEUJZDXTPSYMRKFNOGHVLB	0
main	62 	AN14 	 oneCued 	 0.0 	 right 	 8 	 90 	F 	0 	9 	I 	0.0 	1 	0 	2.0 	MGOPTAEURVHDNBQYILFXJSKZ	KGVEAYDLHIUFPTBMQSXNOJRZ	JRAIQXUSEPFOHDZNLTBYGKVM	FAXGOVPBQMHDTKJYZRUNSLEI	TJEUKONHXBZDYQIPSFMALVRG	NUZGRTQEFOVXSPJMIYHBDAKL	NLQYUEXRSBTVOFPJDIKGMHAZ	SBMOGQLAHFYXTIJUDVZNKPRE	0
main	63 	AN14 	 oneCued 	 0.0 	 right 	 2 	 135 	A 	0 	8 	S 	0.0 	1 	0 	3.0 	GIMSHXBRZKDNTEUPJFOYQVAL	THEXYDLPSVOAGRQKUMIBZFJN	-99	-99	-99	-99	-99	-99	0
main	64 	AN14 	 oneCued 	 0.0 	 right 	 2 	 90 	R 	0 	10 	R 	1.0 	1 	0 	0.0 	JXSTUHQEYMPKVABDFINGZLRO	UJGSXYPBEDRTKHAFMVIOLQNZ	-99	-99	-99	-99	-99	-99	0
