experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	12	JH6	nStreams	0	right	2	45	P	0	9	Y	False	1	90.0	0	4	OYPATQVGKJEIFXZUMDBNSRHL	FRGQEKTNLYBHOPJUDVSXMIZA	NZLTRIJQGAPMFXDUEHYOBVSK	YUALMNPBZSDKVTOEXFRIJHQG	AUQPDOMFRTYNHIVJGKZSXBEL	SMDOAPREQZULYGNHKBVXTJFI	EYFZOKVGTAPSILDXMNUJRQHB	IAGYJXKEMTRVHNDLPQFSUOBZ	0
main	13	JH6	nStreams	0	right	2	90	P	0	6	P	True	3	-135.0	0	0	JQUSVXIANFEDKHPOMRTBZYLG	ORYMIUZTADJSNLPKHGQFBVXE	LPFBEGNODMUJKSRQZTVAXHIY	IRBJXMPDLNYVHUSQGFZEKATO	KNLVTXJGBQSDFZAPUOEIYRMH	NQKHRSTPADFJZBMVYGOIUXEL	GZIKVAHXTDJNUMRQBSYOPLEF	NKPMYEJTLDGQVHXFRZUISAOB	0
main	14	JH6	nStreams	0	right	8	0	D	0	10	B	False	1	45.0	0	12	BSAGUKVMPJLHQYRTZDXNEFOI	PGRHSKEFNQBJYOLIMTAVZXDU	IZJQMALUTPKXDNGRESBVYFHO	JSVMOHBNZRPKTLXQIEGYDUFA	QTOLAFDSBIHXMRJGKYPNVEUZ	SJGMKYFTDNXVQZEUHLIBROPA	BGXZAHEIDQLSFJNKMURVPTOY	QJMUFGOIANKZLXSYHBRETPDV	0
main	15	JH6	nStreams	0	right	8	315	G	0	8	K	False	0	-45.0	0	2	XQAIZYPVKUGDMFOJLSBRTNHE	ILZHVONSBAUJYXDPKFRTGQME	SPVMFUJQDEILHOGBKRYATZNX	QISLDBEPJOHVNXYZFAGRMTKU	FJTDOXABSZNMYQIHPGVELKUR	TFGZMOARIQLYNKXHJVDPSBUE	ETORFAIPJMHZBSUVQGXLDYNK	QXPTAUSLVBGDKOIHJMNZRFYE	1
main	16	JH6	nStreams	0	right	8	90	T	0	9	R	False	0	90.0	0	-9	TGBFYSOAURJNIVLZQKXPHMED	JBLORQTHYXSINMZFVGEAPDKU	NIAQBKFJGZXYDUERLPOSTHMV	MNHXOKFVBTIUADQYJSGRPZLE	VUZIJPSQAFLTGXMOKHRBDYEN	KRNJMTIDLEBAVOXPGZQSFYHU	ZXPTJQYKFGEAMHUBDSVNIOLR	GMJBOSQDRAEKFLUIYNTXZHVP	1
main	17	JH6	nStreams	0	right	8	0	S	0	6	U	False	4	180.0	0	2	YOXQVIGTNALHKEJFZRSMUPBD	ALUSQPYRFKIEZBHTDVXNGJMO	DAIOVGSHQLMKFJYXUBTPRNEZ	UDLSIZFXMNROYPQGVKATJBEH	ZKROVXUNSEHJLYIBTQMDFGPA	HEUNYGPRLKTXQDAOVFJBSIZM	IKNJMXVUSRQYPGFOHTBEDZAL	NRXADYUEPFKZLBVSOGITJQMH	0
main	18	JH6	nStreams	0	right	8	0	U	0	9	Q	False	3	135.0	0	9	LTIZEBHVGUKPDQMXYNFAOSRJ	TIJSBDLVKHMEXOAUNGRYFZPQ	PZIYEAULMVFGSJTHBOKNRXDQ	EPOVGBJDXQZFIYSRMTUKLNAH	TVQJHFZEKRYGLUMDAONBISPX	LNFQEDUJMYVSBZGOTAKIRPHX	DHPJMOXIQYGLFANRBTZUKVSE	OXEIUDMNTHRGZBVPKQYAFJLS	1
main	19	JH6	nStreams	0	right	8	225	U	0	6	T	False	4	45.0	0	10	MPXNKBLQTHYSGOUDEJRIVAZF	ASLXYNPJKOVBZERGDMFQHITU	QTMHIXRYKPOBZENUFGSDALJV	LKXDPZGJNFOHUREMATBSVQIY	OMGDNETHBJYPALQSUFXIKRZV	PALGKVRUFXEHTNODQMZJBSYI	NVZFAGOXPTUQLJMBDYHRISEK	PTRZMOLXGUJBVKNAFQESHYDI	1
main	20	JH6	nStreams	0	right	2	90	B	0	9	P	False	7	45.0	0	1	EOQPKFVRBLINTDHJAZYUMGXS	ESDRKIGHUBYFJQVZOPLAXNMT	QOHKEVXTLYAFIDPJSZMUGBRN	PXSFZMQKAGUYRODTHNBLJIVE	NKXQABMJTPLURYIOZVDEGSFH	PQHUMESNGKZOLJDTXIVAFYRB	KNDXSMZEHOBLJYIFUTVRPAGQ	IKHNDLUYQPBFJAMRZTVXGOSE	0
main	21	JH6	nStreams	0	right	2	45	O	0	6	O	True	7	-1.40334185971e-14	0	0	JPSRKEUQXYHZGBAVLIONDMFT	LMSPIYRUKEFVBJAGQHZXTOND	HXBKDUNZYPSGOVQAIRJMTLEF	JGDOMNXPYHARIBEUVLZQSTFK	FPMOJXHKYNRZQBVTDEULSIGA	FVRUOAJYEQGDSNHPKIBZXMLT	GYFQTBUDZRIVAEPXJLOHMNKS	JBXMFPOAGQKDHINTRLSVYZUE	0
main	22	JH6	nStreams	0	right	2	315	S	0	8	F	False	4	135.0	0	2	POXFNYGTLBHUJEQADVKISRZM	SQNIGKZRUDTEHLJAFOBXVMPY	RPBVFZTJELIYGMXOADNSUHQK	IUDBONHEXPVLAGKSQJZRFMYT	DRAUZYBEFQSGOPKHTILNJVMX	POGRTKNELBVFHDJZXSUIAYQM	KPUTRYQSEZIXNGMVLHAJBODF	GJFKTMUQPARHVBXLNOSYEDZI	0
main	23	JH6	nStreams	0	right	8	45	U	0	10	F	False	2	135.0	0	2	EJPNBXOAIRVYKHQLUGMZFSTD	QOJAMVDRGLESHZUNBIKFTYXP	GDKAJHNXOTFVUSZMRLPEYBIQ	FXUITDOJNGKPHLRQVMSZAEBY	GFUOTBILYNHSMAVDPJZXKQER	KZIPVFYXQDMOLJTUGHSERBNA	VKIJBMTOYEGZHSFPAXNDULRQ	FXOSNVKEAHJITBQUYRLDPZGM	1
main	24	JH6	nStreams	0	right	2	0	V	0	7	O	False	6	-90.0	0	-4	QVHNGRPUXISJBLMDFATEZOKY	LZUMTPASXEHVGQFONKBDIJRY	MIOUXQPRHDFKNTBLAGSYZJVE	KELUJQATDONFYGZPIVXBRMHS	OJBUIPYMLRSVFQHTZXDKAENG	VALJGHQRBTKOFMSZENDYUXIP	NZXVRBJOULIHGSKTMEYFQDPA	YGQSEUVXHOTNIFZBARKMPJDL	1
main	25	JH6	nStreams	0	right	8	45	M	0	6	P	False	5	-90.0	0	8	EXTQOBNJYADVKLIGSRFZMHUP	JOUKARVQPZBTISFYDMLNHGEX	IFTAZXOPMQJGKEYNBLHUDVSR	IYBEZHPRXTMKSJFVGOUNDAQL	ANEYJKGLIPXZUSOFVTRBHMQD	NISBQDPZEKATHYMOULFRXVJG	GJLBEKNAPTDIRQXVUZHSFYMO	JRDOILTABVGHXSZPQEMYNKUF	0
main	26	JH6	nStreams	0	right	2	135	X	0	7	S	False	3	-90.0	0	10	ASPZNEFXYTKBRVODGLIQHMJU	JSRPVYEBTKZLINFDAMXHUQGO	JEYBRGPXOTMAHZNKSVULDIFQ	OGJREBLSNKDHQMUFAXPZYITV	IQSUZROFJDNVBAXMHLPGKETY	VKPOAMSRJNUFHGQLZTIEXYDB	XTIKQMUSNBLFZEYROVPJGDAH	LDKUEPXRZOAFIMYHJTQGVNBS	1
main	27	JH6	nStreams	0	right	8	90	X	0	6	Z	False	5	-45.0	0	3	JBZXQHTEKURGMFVDOSNYPLIA	MJLRDEOITNXUVPKSZBGQYFAH	NUIESGVYOPQBZJLXDKRTHAFM	VGJQHTORIPAEUDNXSMLYBKZF	MZIVTKBPDHQXOEGNUSLFRJYA	JTSQBHZMAXNRKOIFDELPGUYV	HSDJOUNLQPXGAVIYEBKMZRFT	JLTIAGZSFONVHQPXRDYMUBKE	1
main	28	JH6	nStreams	0	right	8	45	F	0	7	X	False	1	90.0	0	4	JIYMEGNOFTBVKUXLSPZAHRDQ	ELJDHZTXYRKFPAVOMBQIGSNU	XYTGRJFVAUSOMBQZHKDPILEN	REKIMXJHAYBPODGSFLVTZNQU	YHRUSADKJTNMXFIEVZGLOPBQ	KHAQJIXPZGEDRTSYBOUMNLVF	MQGYKNFVPBREHXASUIDLOZJT	TPGNYHVOXLKBUMREJQDSFZAI	1
main	29	JH6	nStreams	0	right	8	225	F	0	9	H	False	7	180.0	0	-8	RZUXLAJBPINVEKGQDTMYOSHF	NQVJDHEOXLTSFZPUKMRIABYG	TJAQNIPUBFESOHKDGYLRMZXV	GSBYIKVXFLPHQJEADZORMTNU	LZTFUBSJKRPVDQYMEXGOAHNI	TBPRGYLNHDAJMKSZVUXFIOEQ	TPEKMZXADRJQBLNGFYOIUHVS	LFIDNBQPAHMGJKVXESTZROYU	0
main	30	JH6	nStreams	0	right	8	315	E	0	6	Q	False	7	-90.0	0	-1	DIAFQTVXUNEOSMZLKHGPJRYB	IDKRUSGZEVLHJPAOQMBNTFXY	MAOPHZGFQTXNJDYLVRUISBEK	OHLGFSDBYJARUETQMKZNXIVP	YSDJMOZBNRKALIPEUHFQVTXG	HKUSBATXNROIFLYGPVJMEDQZ	PVJEXGIHLBAYDUTNQOMKFSZR	YDZRXEQPMBFLUOIHKNSAGTVJ	0
main	31	JH6	nStreams	0	right	8	315	R	0	10	U	False	3	90.0	0	-5	QTYMEVONJDXUSKGILARBPZFH	MKHNPRZSGBDOUTAQJEIXYLVF	FOIMKDJUAHLBPNEGYZVTXRSQ	EHBMNRSAIQUXVJPGODTZKFYL	QLXVJFIPZDSTEOUMKBYRNHGA	TLVPAXZMBSIEHDJQROFNKGYU	LGOEADHPUBMVZRIJTQSFNXYK	DIBENRGZFOLUJHYQVAKPXTMS	1
main	32	JH6	nStreams	0	right	2	270	T	0	7	M	False	7	-135.0	0	-2	EPRLIDMOFSVUNKBJZQGYTXAH	MBROKDTLPHFUYXAEQZGVJSNI	QOUBFERSHJMNIDYTZVXPKGLA	QJUXKIVPEDMTHZBOAFLSNYRG	AUSDEJTMIRFOHVQPXYLZGNBK	QIAHRELDZGUKBPVNSJOXFMYT	KDTBIJEAQHLGPNYSVZXFUMRO	GLZRDTBMJVOIEYUSAHFXQKNP	1
main	33	JH6	nStreams	0	right	2	180	R	0	10	Z	False	7	135.0	0	2	JXNPSVOAZMLHKTUGEIRYDQFB	NLHBFSOEMTPAQUGRVJXKIYDZ	UZXYJDSBLTIGQONHFRPKVMAE	SKBERGNTQIOALYUMZJPVFDHX	TNBEYOHVJFUPKLZXISQDMRAG	GIYVPKMQALFSDNZEXRJUHBTO	LIMQVDHZSOBGYUKFJRNXPATE	FOBMJPTDQUZSRKINXAHYELGV	1
main	34	JH6	nStreams	0	right	2	315	F	0	10	J	False	2	45.0	0	-10	VJOLHSFYDXEZMPNTKQUIBRGA	UYQZSKILNDJGMTRPBEFAVHOX	FTQSOIBLXZJARDVUKEGMPYHN	ZVFLHYATGPKMRDXOQIUSNBJE	DFRIZMNYAQTBGHSVELJUPXKO	JFYTIKLGSDNROXMUEQVAZPHB	DXMPRLHZOQVEAYITJUFBKNGS	SOUQXJRABFMIKNYHEGTDVPZL	0
main	35	JH6	nStreams	0	right	2	0	F	0	10	P	False	7	-45.0	0	-3	JOHDTQKSLMPYFBARNXUZGEIV	ABXIOLUTRQGYEJVPMNDKHZFS	TORMLBHZDSEUAFJPKNGXIVQY	PHDOFRBZASXGJUKIEQYLVNTM	YFKAVMDTGHOUBZEXQPLJISRN	AQGJVUETIOZRPXHYBSKNLFDM	BGVHNUKPAQMTEZRJYSLXFIDO	JEKYUGIFXQPMONRABVSLZHTD	0
main	36	JH6	nStreams	0	right	2	315	M	0	7	A	False	1	-1.40334185971e-14	0	1	MQBIFZYXPNKJOLRTHSAEDUVG	GIEOVBLAMUYRHFTKQPSZXDNJ	RGUSBIOAEDVJXKQFTYNZLPMH	UGEIAHPMXORKBZVDTQLYSJFN	DEFUKZQLTJRSGNYXAMIOPBHV	FBYHGQUPXRKDNVZSITMLOJEA	USIZVKYNQXRTPGDMOHLAJFBE	BZYLPAKSNEHXQVTFRMDIUJOG	1
main	37	JH6	nStreams	0	right	2	90	S	0	7	F	False	1	135.0	0	-4	EFSDYMILPHBRQTKJNZXGVOAU	XDHSZIUFGEMALVRQJKNPBTYO	ERNYQZXKPUSMHAITBFODGJVL	JFIKBLMHPVAGUQYZRSEOTNXD	RTUAYJLXONHGEBDMQPVSZIFK	EKUIDLRPMQTYXZFONJVABGHS	GBNZTELSJUAMIODYVHPQKFXR	ZVLQAJSOYPHBXDNFUTRIKGME	1
main	38	JH6	nStreams	0	right	8	225	U	0	8	X	False	0	-135.0	0	-6	GMUSAPJYXDZLEINOTHVFKBRQ	LIAMUHRQSDGONTBPXYFZVEJK	MQDZBASNJKPIRHLOVXGEYFTU	HBAGTVMQRDSKIUJXFOLPZYEN	KTNUSQRMJZBYEDPGILXOFVHA	MRAFVXIHGDKJLPTNYUQOEBZS	IXRSTPBEVJDNHQMAKZYOLUFG	VLKAJNPYTFXMGOUDZRHISBQE	0
main	39	JH6	nStreams	0	right	8	315	R	0	7	S	False	5	180.0	0	2	AIPNRDGUOQFVXBJEZLTHSKYM	NOHXMAIDYKSRJVFTLQEZBGUP	YGSIOAQZJLBNUFTDHKERVMXP	LMBRFIYKESNQHTPZODUXGAVJ	BSZKAVTQDXHNPMOLJUFYGIRE	POTFKUYSQRDLVMAIXJBZHENG	DLPAKUQTFXOBIZYVMGSJENRH	UGSPKTMZYDIONAXQHFEBLJRV	1
main	40	JH6	nStreams	0	right	8	135	E	0	6	I	False	2	-135.0	0	3	FPQEYOHLRUXKTIBGVDJMAZNS	YHMDGTLQVNSJUEPKBOZXIFRA	LHNSGFIUTEDOZAMBRXQJKVYP	RUBEMXGLZKQVDAPNFJITSOHY	OKMQVXFIRABSYJEGUPNHZTDL	ITPNEYKAFHLJSGUDMQRXOVBZ	ZQULODHJMASREPTIFVXYGBNK	BPMKVXNQAIYTHSROGZDFUJLE	0
main	41	JH6	nStreams	0	right	8	225	D	0	7	G	False	5	90.0	0	6	RKDOVPTALESNIQZMGJHYXFUB	VROQHMIPJGTDBEFSKYAULNXZ	AQIOJUZYPEBVSRDGFLMKTNXH	VIRXDJZSHOAQUTFBPLGMNKEY	HZSKYLRTAGFQPNVIOEMDUJXB	EOLHFTQGKZIXNDAVBRPJYUSM	MDNTRBPGFZVUEXOYIAQHSJKL	IJMAGQSZFELXBKTYHORNPVUD	1
main	42	JH6	nStreams	0	right	8	180	U	0	6	F	False	1	-135.0	0	3	BGZOTFPDYQKXLIJSMUNARHVE	ZDHSLAFQRUVXTMJOPBIKNGEY	ILBQXTNYSODHVKEAZURGFPMJ	BNQOKZVFHDIXGTPYEAMUSJLR	EXTLIGMFSKZJROADBQVHPNYU	ONTRPMZKUBSDHFXJIGLYQEAV	LZDROMXKIBTPAUJFNEVSYQHG	ZPIKRJUQTXOGBMDNHFSEALVY	1
main	43	JH6	nStreams	0	right	8	180	M	0	9	O	False	2	-90.0	0	-1	LQSZOJGRANBKTMEVPFXIHUDY	BSUTJZXRIFVDAEYKQLNMOPGH	SDYBARXNMOKVJZHEUGFTPILQ	EJKYOFMGPTIXZQDSUVHRNABL	DVYXJIRHPONKSLZAUQMEBTFG	ENTPFDIKBYJSGXMAROQUVHLZ	UEPJVDXLZAOKNBMRSTQGIYHF	PLVRFMXOIABETJYDSNKUQGHZ	1
main	44	JH6	nStreams	0	right	8	0	O	0	7	V	False	3	135.0	0	8	HLPEYOZTFXMJNISKQUGBDVAR	FQNEBYMDAJKLGVHIXZORSPTU	RODVBJKUHESMTLAFNXZPGYQI	USFJGXNVKQLYRTBOEZDIMPHA	XUKMYNPHZLAESIBOTJGQRVDF	BKZHRSEYXDIGLPQTNFMVUOJA	VSORKPNTFXDBZYLAJGEUMIHQ	RSFBVLKHIEGDUPTYZJMNAQXO	0
main	45	JH6	nStreams	0	right	2	225	M	0	10	G	False	3	-1.40334185971e-14	0	2	LGJBXQNHRDOUFAYMVKEZIPTS	VMNFLEGUHOBAIJTQDRPYXZSK	AJGZVTERSNBQKOMFULXHDYIP	QDFPEOUZTJGAMNSLBXIRHVKY	MDFTOJKURBVQXHYAZGESPLIN	EBVITFYADKXUQHZPONLMSGJR	QZSBTKJPRNEOLFYUADVHIMGX	GJSVDRNPIBTXZHFQMYOUAELK	0
main	46	JH6	nStreams	0	right	8	270	M	0	7	O	False	4	90.0	0	-1	ZGEPMHNRAVOSIBQTLJKDYXUF	DJHMNXRFOTVPLEZAQIGUYBSK	FJSPTHIMXYVQGEDOKULNABRZ	DIEHGJQMSVOFRYPUNZBAKLTX	ERLJHSMOKYFQNBPGVTXZIDUA	XUZGBALHTVFMDINQKJYPSORE	ZTAIDGMJFUHQNKPEVSYBRXLO	ZXYIJMTAPODVFRBGELUSKQNH	1
main	47	JH6	nStreams	0	right	2	0	M	0	6	G	False	4	180.0	0	15	GTKLAUERSXIQOHYPJNDMFBZV	ODUNAZGJKIBQHXYRMLETFVSP	LRAUQXKNHBVISYDPZGEFOTJM	QNJVFAXOBRGDUTHPZLEMSKIY	KYUADEGFZVNRBQJOSLTHPMIX	VPKDFZUQEXNRISLAJTOBHYGM	QFDKXOSHNJTLPAZGRUIBMEVY	PRNYHTMFEIKDSQBUXJAZOGLV	1
main	48	JH6	nStreams	0	right	8	135	J	0	7	L	False	1	180.0	0	1	QIUYENPJXAFHBLVRMKGDOTZS	HKMAXNELJTBOZQPRIVDUYGFS	FKTAIXOBPNMYZQGSDERVLHUJ	XEFISLHYUJOQRBGZMTNPKVAD	VHOSLFBPQXRUGENYMTADKJIZ	HZYFNAGUIXEJRPLSMKBVDOTQ	YNXPAEOSVBQITUGDMJLRKZHF	DNPSELQVFKJGOIHXABMURTZY	1
main	49	JH6	nStreams	0	right	8	90	X	0	7	Y	False	2	180.0	0	-3	UQXVIYABFDHEKPTJNZSGOMRL	IODQTUZGKXVRHMFSNEPYBALJ	TRHVXJFYNEZSIDBKMOQLUAGP	VOJAMPSUKRXBHZLDQIEYGFTN	EJAMNVIQLDKZXBHUOTPRFGSY	LFNJRDPHMZGUBSXOYIVQTEAK	EUQSAFVNOXPGHYDRLTJKBZMI	TVZOBXIGQRUMJHLDEASPFNYK	0
main	50	JH6	nStreams	0	right	2	270	A	0	10	T	False	4	90.0	0	1	SXDBVGFPUQYIAMTRLJHNZEOK	HZJXRDEVYBLTKMPIOGUQFSNA	HJYAELGSQRUKZDFPBVNMTXOI	GBLJAEXPYRUQDKSZVOHFNTIM	QGDRYIKMBHTAJSZLVEUONXPF	QVZAILXMNHYUGEBDFJPRTSOK	PETJMYZNHIGVQDOAUSXBFRLK	PLBJVXUDHQTMINOZGFARYESK	1
main	51	JH6	nStreams	0	right	8	180	R	0	10	R	True	1	-135.0	0	0	OYRBHJZVINLFSDUTAGXQPMEK	JGQPEFMDXVRKNSHAYZUBTLIO	METLYHBKRFZAVXJQPONGUSID	BDMOHPSZETYFJXGKIARQLUNV	NQGDVZYFEXBTIAUPRJKLHSOM	MORIZPEBQVFHXSJAYDGUNLTK	NHBGKXOEDRUQPTSZLVFAJMIY	OQFJXDBANGHZUVTIRSKPELMY	1
main	52	JH6	nStreams	0	right	2	90	S	0	8	B	False	6	-1.40334185971e-14	0	1	ZQFYIVKBMRESTXNAGPDUHJLO	RIKUOSNDMPGHQTABZLFXYJEV	IKLXUQARVBFDHTOPGEYSNZJM	YGIMFASHJVREBLZTKXUDOPQN	BYFNLQJPZGEXIAUHVRTSDMKO	ZGKFSOTLUBNXHEDMYJVQIPRA	UYVJPDMABSGKQRLNOXFZTHIE	ASXGEMJIDFBLPURNTKHOZQVY	1
main	53	JH6	nStreams	0	right	2	90	T	0	10	D	False	7	45.0	0	2	IQUVXJPABFLKTGROYHNMZEDS	DZROSGTAMFXUIPLVKHJEQBYN	SENGHQDTRYVBKZJFXOUPMLIA	GBIXUYJRHQDMEVFKSNLTZPAO	TXZUKHSDGQBMROENJVFPLIAY	LNPFTZHQBIMRYJKEUODSGVXA	UZJGKABTINVDQOYFEMRHSXLP	XHUZFGPKOLDRTIVYENQJMSAB	0
main	54	JH6	nStreams	0	right	2	180	R	0	8	V	False	5	45.0	0	4	QTDGHPXFRONAJIZKBLMUYSEV	UJNQLAISHZYBXGETRVDFKOPM	VLSYHETPGJMKDXUORNIBFAZQ	SRMDVGIPELAJFXYQNHOTKZUB	ZXHPAJYTLIURONSMFKDBEGVQ	OXDZPTLGVNBSRJYUFKQIEAHM	JOXVIKYMHNRZBUAPFEQSGDTL	OHKBSFRUXALDZTEPYMQGNJVI	0
main	55	JH6	nStreams	0	right	8	135	N	0	8	H	False	4	-45.0	0	1	ADZGQJNHVXSMOLBFKYPETRUI	XAOVEPDGJITQYLKBMUZSRFNH	IPQKEXTNYHFGAVDOZMJBSLRU	FMBVDEKSQUAOPNLJHGRTYXZI	DABOSGKRHNJXUETQMLVFPYZI	OUQNYMARELHSXBTFJVGDZIPK	TBXUJYVFNQRILMKGHPEDSAZO	UXYOINRGSTZAEFHMLVDKBQPJ	1
