experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	DP6SONA	2	1	Bouma	P	0	7	P	True	60	90.0	0	0	0	0	HMAITVJPGKFSRULZYDXQENOB	YNFZMBXSOKLGIJVDREAQPTHU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	DP6SONA	2	2	Bouma	R	0	9	P	False	120	300.0	0	1	1	-8	KPAXMUJRYHLGVQZOITSEFBDN	URSDKNLJZPHEFGTVBAMOIQYX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	DP6SONA	2	0	Yes	H	0	10	K	False	60	240.0	0	1	1	1	SAOIDGHJTLKMNQZBPUYERXFV	LNIABRZEOUKHYJVDGSXTPFMQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	DP6SONA	2	2	Bouma	V	0	8	F	False	120	300.0	0	1	1	-2	VTUFKJSZPIEYLAONRXQDMBHG	BEIZNJVQFHLTXROSGMAKYPDU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	DP6SONA	2	2	Bouma	R	0	10	R	True	60	240.0	0	1	1	0	ITMEQXRJSFKNYOPZGHLVDBUA	EFMXQAGYDBROJVZPUKHNISLT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	DP6SONA	2	1	Yes	H	0	8	B	False	60	270.0	0	1	1	2	LFGNTUESHPYBDKZQXIJVRMAO	DGMZTNEKBYHXOARPVUSJQLIF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	DP6SONA	2	1	Yes	A	0	10	A	True	60	90.0	0	0	0	0	KJHFTEVRIUADSOYQBLNXMZPG	VKUNMQEYXISJTFOHZABLRPGD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	DP6SONA	2	1	Bouma	E	0	7	A	False	60	270.0	0	1	1	-1	VKUDQHGYZTXIAELJRNBPFSMO	XTPQFMEAIRJVOSBDHZYNKUGL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	DP6SONA	2	1	Bouma	F	0	8	P	False	0	30.0	0	0	0	-8	FZMAIHDTPGUJRXEVSNBOQKYL	BGIJQKOZVYXFMESRLTNHPUAD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	DP6SONA	2	2	Bouma	K	0	10	D	False	120	300.0	0	1	1	1	ADKQMPXIBYSLHFNUEGVRTOZJ	QOMRXEPUZLDKSFYTAHNJVIGB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	DP6SONA	2	0	Yes	D	0	6	D	True	60	60.0	0	0	0	0	HOXETBDVGQIJPMKZUSLAFNRY	DUKYJGXVAZNIHOSQPETFRMLB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	DP6SONA	2	1	Bouma	T	0	7	N	False	0	30.0	0	0	0	-1	DSQFVZTNXAKIRHEOLYMGBJUP	JULEXYBFMAIHTKZQVGRPDONS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	DP6SONA	2	0	Bouma	A	0	9	J	False	120	120.0	0	0	0	1	DYUMHNKVPJAFXRSLOTEGBIQZ	BTAMNKRXELGQUSOIDVYFHPZJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	DP6SONA	2	1	Bouma	K	0	10	K	True	0	210.0	0	1	1	0	JMHSZBQKRYNUXILFDPTEGVOA	SDZFBRQMILKJAHPXGNTOUYEV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	DP6SONA	2	0	Yes	K	0	9	G	False	120	120.0	0	0	0	1	JXLIRUMEBGKVOHZTNYFPDQAS	OBQURIGEMNDJPYZKXHVFLATS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	DP6SONA	2	2	Yes	X	0	9	K	False	0	180.0	0	1	1	2	VKBROLSEHNITPAMGYFJDXZQU	NQPMOZUVJKYXDFTIBASLHRGE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	DP6SONA	2	0	Yes	B	0	7	Z	False	60	240.0	0	1	1	2	OEZNJPMVRFYXLTKASHDUIBQG	NVGSTUKZQBEOHXPLRAJYFDMI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	DP6SONA	2	2	Bouma	R	0	7	L	False	120	300.0	0	1	1	2	FXATJLBVZONIKHGRSEUMPQYD	HJKUEODLARBTMNFIZVYQPXGS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	DP6SONA	2	1	Yes	K	0	10	K	True	0	30.0	0	0	0	0	VAPJMIFREQKNTGSYDZOHXBUL	GDNAPBVULRJHXYZSQIOKEFMT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	DP6SONA	2	1	Yes	A	0	8	A	True	60	90.0	0	0	0	0	ILBQZSJDAGMVPKOHXFREYUTN	XFYGPTVLHDRNEJQBAMKSUZIO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	DP6SONA	2	1	Yes	R	0	10	B	False	60	270.0	0	1	1	-1	XFNMUDYHIBZOSPKJRQEGLVTA	JPOILDHVARBXTSNKGYFMZUEQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	DP6SONA	2	0	Yes	S	0	9	H	False	0	180.0	0	1	1	1	GULKEIQADPYTROVNBMFZXHJS	QMYXPJNZRHSIODTKGLBEFAVU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	DP6SONA	2	1	Bouma	T	0	9	I	False	0	210.0	0	1	1	-1	XYMQUBVLZGPHFIAJDKSNRETO	OXUHLEJSTIBVGDKMPNAFZQYR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	DP6SONA	2	2	Yes	A	0	9	B	False	0	0.0	0	0	0	-1	ORZYUVJSABIKENDTGHFXQLPM	PZDLFSVKTYXHUMBEROIGJANQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	DP6SONA	2	0	Bouma	L	0	7	J	False	120	300.0	0	1	1	-1	DTZGXKURMIHENFBAOVYQSLJP	MPRHNILJQGXTFUZBKYEVSOAD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	25	DP6SONA	2	1	Bouma	J	0	6	L	False	60	90.0	0	0	0	1	SZQXDELJTONRYKBVMFUHPIAG	ILGYQXTVABSNKOEZJHRUFMDP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	26	DP6SONA	2	2	Bouma	J	0	9	Q	False	0	0.0	0	0	0	2	OXAMBNIUTQDJLSVEFRKYGHPZ	SJDNIFBOZEKRHPVYMQUTAGLX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	27	DP6SONA	2	2	Bouma	M	0	6	R	False	120	300.0	0	1	1	2	JZPMXASRBTQKIEVDHNYGLOUF	KPGNJBRDMUZFVOHISTAQLYEX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
