experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	17 	RN12 	 oneCued 	 0.0 	 right 	 2 	 315 	L 	0 	9 	U 	0.0 	0 	0 	14.0 	HEYAKZNTMUVDRFJPISOXGBQL	BQLTMZRIFDENAGYKXOVHUJPS	-99	-99	-99	-99	-99	-99	0
main	18 	RN12 	 oneCued 	 0.0 	 right 	 8 	 90 	G 	0 	7 	S 	0.0 	4 	0 	3.0 	VGDMQRLEBZTKJXHAPYNOIFSU	ODIMPGRENUBVJLAQZFKSYHXT	JENRXVGKSZMUFALDIHBOQTPY	GASRHKVBDUQNPLMETYJXZOFI	OPRLYAXSQUGZVMKNDTJEBHFI	TJZEIOLNVBGKSFDQMXPHAYRU	ALVGBQMPKIEDZOJSNFHYTXRU	DKHILFYTORQNXUJZVPGABSME	0
main	19 	RN12 	 oneCued 	 0.0 	 right 	 2 	 315 	O 	0 	6 	A 	0.0 	0 	0 	1.0 	QPITKXAOGSEBDFZLYVMUHNJR	DTLBXEHIQRMYPJVUFGSKOZAN	-99	-99	-99	-99	-99	-99	0
main	20 	RN12 	 oneCued 	 0.0 	 right 	 8 	 315 	J 	0 	8 	E 	0.0 	5 	0 	1.0 	NTAUSBPFXELMZYODKGHJVQRI	RTMOAQLJPIFSBKUEVYHXDNGZ	AMSILGPZQOTRXVHKFENUJYBD	JOLQRZHFYAIGTEVUXKBPSMDN	FUVGPBNJEHYKTQIAZMDSLRXO	XBOZPULREJNIFDHTVSQGKYMA	NIXAHYMDGLFTSZJKEUBRVOPQ	XUZGMDYQOPAKETBNHJVRSLIF	0
main	21 	RN12 	 oneCued 	 0.0 	 right 	 2 	 135 	D 	0 	6 	J 	0.0 	1 	0 	2.0 	JTNGUHXZPVYEMRQIODSBLAFK	NZRBUHJIDAPTFKSXLMGYEVQO	-99	-99	-99	-99	-99	-99	0
main	22 	RN12 	 oneCued 	 0.0 	 right 	 8 	 225 	R 	0 	8 	Q 	0.0 	2 	0 	10.0 	VSJRYFNLKQPETDAHGUXBMZIO	NDOZKJHLIBESMYTUGAPXQFVR	MVIGYLEXQKONTFPUADRSZBHJ	DBIRVAYZJNTKMQESXHLUOFGP	USPHFRKEGYOVMBDQALNIZJXT	LIYSEMZFNTVBPRAKHJXQUODG	ZISGHYJQFVUOBXLDENPMTAKR	HUISMVQORTBNFXLKGEAZYPJD	0
main	23 	RN12 	 oneCued 	 0.0 	 right 	 2 	 315 	G 	0 	10 	R 	0.0 	0 	0 	-7.0 	SLXGFDHEAORQIMBJTPUNZVYK	OMIBNAGXVHPEDTSLZJRUKQFY	-99	-99	-99	-99	-99	-99	0
main	24 	RN12 	 oneCued 	 0.0 	 right 	 2 	 270 	H 	0 	8 	A 	0.0 	1 	0 	1.0 	ORBGQTPKLDHXUSIZJNMFEAYV	EGMQOPBFAHZTVRJYDUSNXKLI	-99	-99	-99	-99	-99	-99	0
main	25 	RN12 	 oneCued 	 0.0 	 right 	 8 	 135 	B 	0 	10 	I 	0.0 	6 	0 	1.0 	YHDISLKMFTZXEJGQNPVOBUAR	FYDISPNLKXBHRVTMOZEJAQUG	RFDOILXENHQZJPVYKUGSMTBA	YQFOVHLBIGMZDSTXJEUAPRKN	MONLKAEVDHYFZGTSQPIXJUBR	FLHXYEZTBOMKGRNDJASIQUVP	VQLGXTDPKUIBMSYNOAEHJRZF	ZXBTQJLMROADKYEUSVGIHNFP	0
main	26 	RN12 	 oneCued 	 0.0 	 right 	 8 	 270 	D 	0 	10 	S 	0.0 	4 	0 	1.0 	OVLNAPQITSMUJGKBHFRDXYEZ	TLIHSPVBYAXEQZKUNORMJFDG	OELJSFVRYHGNAPZMKTIXDBUQ	EJFRMLTUOQKAZVNYBDHIXGPS	AOVNGLEQRTSDFPBHMZXJUYKI	ZLRNJDMEGQIAPFHSTBOUKVYX	LIMGZBUKJSTRNHFDYOVEPAQX	RTQHSMEBKGXNPFDLVYZIOAJU	0
main	27 	RN12 	 oneCued 	 0.0 	 right 	 8 	 0 	Y 	0 	6 	O 	0.0 	2 	0 	3.0 	LXJTVHRUGQESOMFKPDIYZBNA	IAJKBHGUZPMEQVSYRFDOXTLN	UKEMTXOJAYLQFDRHPBSZGVIN	KZUVGLBAHPSMIYFDETNQXROJ	JPSADFBVRHGEMLQKNOZYUTIX	MKTRALOHIVUGJXQEZPBDNFSY	TMZKYPGDASVREFQBXOLNHUJI	INGBAKQXSDZMPYVJRELOFTHU	0
main	28 	RN12 	 oneCued 	 0.0 	 right 	 2 	 45 	T 	0 	7 	F 	0.0 	1 	0 	-2.0 	VODMHUELFRKGIZANQSXYBTPJ	ORPBYTNFSXZEJHMIGVAQDKUL	-99	-99	-99	-99	-99	-99	0
main	29 	RN12 	 oneCued 	 0.0 	 right 	 8 	 180 	K 	0 	8 	J 	0.0 	6 	0 	12.0 	VDOTUKPFQEGXHZJBASRNYMLI	KRJGTVHZDBMYALXUEQPOFISN	XQTELFNISKJZDVUHABYGMPRO	PQKJAXIDBZLUVFRHENMGYTSO	XLEOBFMDQAJGUHKSVPYRTZNI	PBYVQOMZSHNTAJDGEKURIFXL	VQFIXNDHJRMLPUAYZEGBKOST	OUXVGDEFZLNABKSHTMRPYQJI	0
main	30 	RN12 	 oneCued 	 0.0 	 right 	 8 	 225 	A 	2 	6 	H 	0.0 	0 	0 	1.0 	UFEQIGHASBTMLXJNZRPVYODK	UVHPSOYXQMTDEBJKIZRALFNG	TSOBXIGPUZKVAEYHDLRQJFMN	FAYKGUOPTJZVBLRENISHQDMX	XOSIMYJDUKVNQTAZGFRPELHB	PGNAHVFDRKBTJIZXUOQLESMY	DBZMQEXIYVRPLKGNFUHJASOT	KSYUTEXPAVLQBMFJINODZRHG	0
main	31 	RN12 	 oneCued 	 0.0 	 right 	 8 	 225 	I 	0 	8 	R 	0.0 	6 	0 	2.0 	HKSQERZOYXTLUJMGBPFDAVIN	MDSLJYEQIVXKHUPNZROGAFTB	ESDXLIQAJPGOHMRUVTKFNZBY	PDMXUJSAVYQHIRFEBLTONKGZ	UDIAQMJSKRNZXHYBLGPOFTVE	ZFPSADTNRKQJILEBOHYVUMXG	DKQOFZPTRXIJBGSUANYLVEHM	XNFSLHZUIVPMDKEBTGYQROAJ	0
main	32 	RN12 	 oneCued 	 0.0 	 right 	 2 	 135 	N 	0 	9 	J 	0.0 	1 	0 	1.0 	OPIXJEZGDNYVTKFQLUMHSRAB	EGYUSDPRHJNKAIMLZOXQBTVF	-99	-99	-99	-99	-99	-99	0
main	33 	RN12 	 oneCued 	 0.0 	 right 	 8 	 135 	S 	2 	9 	P 	0.0 	5 	0 	2.0 	QGAMOBRPJNUVDXHEFKSZILTY	JUOIHYLMQREATBVZPFSGDKNX	VSNYOTKZFEJRUIAGQDLBMHPX	AZJGMNBKROUHYSEFLIDTPVQX	IEVNBHYUKZROXPJQAMFSTDLG	MUNZDQTFRPKSIELXHYVGAOJB	FISZUGLANDBRYEJQPOKXVMTH	GQBSLKPZJDUYRNHMOEITAXFV	0
main	34 	RN12 	 oneCued 	 0.0 	 right 	 8 	 270 	J 	0 	6 	P 	0.0 	5 	0 	2.0 	EULDYAMVTSBIHPKQZFJGXRON	BIEVYOMPQLHJSZFKGXNDTARU	EFKBNMTZIHLDOSQYPAVGJUXR	FZJUBAVSMIYHDTPKRLQNXEGO	YELPTRHBDNUVZMOAGXKFQSJI	IZBLENPKJMXRGUFYAQSHTOVD	IJTBLPVFQYOSMERHNXDZGAKU	AGNEMJKHDIXSYBOZRTQLPVUF	0
main	35 	RN12 	 oneCued 	 0.0 	 right 	 2 	 180 	E 	0 	10 	B 	0.0 	1 	0 	1.0 	YKGERPDOLSQUAZFMTHINXJBV	JZRKNUSGFOBEIXYPLDTAVHMQ	-99	-99	-99	-99	-99	-99	0
main	36 	RN12 	 oneCued 	 0.0 	 right 	 2 	 0 	E 	0 	9 	V 	0.0 	1 	0 	1.0 	GTIUBRKEZPLSJHQFMXONDAYV	IRDOKZMHTVEUNFQYBGPJAXSL	-99	-99	-99	-99	-99	-99	0
main	37 	RN12 	 oneCued 	 0.0 	 right 	 2 	 225 	H 	0 	6 	Z 	0.0 	1 	0 	1.0 	HFNIURXDKZTSBMPAGJQELOVY	TPVBOUZHFJRXGDYIMLQKESNA	-99	-99	-99	-99	-99	-99	0
main	38 	RN12 	 oneCued 	 0.0 	 right 	 8 	 135 	O 	0 	8 	V 	0.0 	5 	0 	7.0 	MLROEBJHTZKIPASNQVDYUGFX	SDTPLMHIJOERZUXQBGKFANVY	ILRQXGAZFYUOBKSPMNTVDEJH	JEQNRBHMTOKUGPLXDFIZVSAY	ZKGYXNRUTLQDAMSEVPHBFIJO	FXBTNZGLVQYJAEHORSMUIDPK	MBOPITXAGJNZQDYFUKRHLVES	BKTHXERDOLANGYFQMUIJVPSZ	0
main	39 	RN12 	 oneCued 	 0.0 	 right 	 2 	 135 	P 	0 	7 	N 	0.0 	0 	0 	1.0 	KQZHOXGNPFTBDSYVEUAMRLIJ	UJOTDSZBAFVKGNLEYXPQMIHR	-99	-99	-99	-99	-99	-99	0
main	40 	RN12 	 oneCued 	 0.0 	 right 	 8 	 45 	N 	0 	10 	I 	0.0 	0 	0 	1.0 	LHJFRVXGQTINDAOBPEYMSUKZ	OXAYRLZQMEPBUSJFKGVDITNH	HDSNYPMEAZTKIRJQBOXUVGLF	DPOSVRLFQMAIKUHJYZGTEBXN	EYUIQRXDTMGOFBHPNJAZSLKV	FSGAVHOIPXZTELNJMUBRQKYD	GJTOMEIYNAQRLSXVPBZDUHFK	QZHOTKBMIUSVNAPYEDXRFGJL	0
main	41 	RN12 	 oneCued 	 0.0 	 right 	 2 	 90 	D 	0 	7 	O 	0.0 	1 	0 	10.0 	VOMQTBZGEPAHKFDLNRXYJUIS	UMHPXINOTLBYESGFVDAJZQRK	-99	-99	-99	-99	-99	-99	0
main	42 	RN12 	 oneCued 	 0.0 	 right 	 2 	 180 	N 	0 	6 	H 	0.0 	1 	0 	3.0 	EHIUZSBJVNDXRFOLKAGPTYQM	AMDBJIHUTNQESPXYZLORFVKG	-99	-99	-99	-99	-99	-99	0
main	43 	RN12 	 oneCued 	 0.0 	 right 	 2 	 270 	O 	0 	7 	L 	0.0 	0 	0 	1.0 	VSRUHFJLOMAZKNDIBTPGYXEQ	VAJNEQSTURIBPDHXKOYMLFGZ	-99	-99	-99	-99	-99	-99	0
main	44 	RN12 	 oneCued 	 0.0 	 right 	 2 	 225 	A 	0 	10 	V 	0.0 	0 	0 	1.0 	HFXEGBDRSTVAPJIYQLNOUZKM	NVXTIKSYOHUGEBRFDMPJZQAL	-99	-99	-99	-99	-99	-99	0
main	45 	RN12 	 oneCued 	 0.0 	 right 	 8 	 270 	G 	0 	7 	J 	0.0 	3 	0 	-1.0 	JQBZDPOXVMLKTAIHREYGUSFN	BTPLMYNIHJAEZKQRGDFSVOXU	LTPSKXJMUGNZBAHEIVRDYQFO	IROXQEGJVUPNZDALMBYHTSKF	YNFXHRADBSIEGZKOLUJQVTMP	LVMYENHSOGFAPTJDQKBIXZUR	TGNOASXIKZVPYJFHMURLQBED	FPMEKVUTORIJSGLANQXDHZYB	0
main	46 	RN12 	 oneCued 	 0.0 	 right 	 8 	 315 	Z 	0 	10 	H 	0.0 	2 	0 	1.0 	RYUXSOJIEPKBQLFVNHDGMATZ	VDEXGQMSKFTIAHOYRJBZNUPL	XVGAKDPMIBHZNQUJYROSTFLE	GMYSUVKJORXHLDANZEPIQFTB	FPULNXTOZYEJKRVMADISHGQB	UIDANOHXESQYPZBMKJLTGVRF	XMFKIDNRUHQGZSOALTJBPYVE	KIAGEPBSDTZVJMHXQRFLUNYO	0
main	47 	RN12 	 oneCued 	 0.0 	 right 	 2 	 0 	R 	0 	10 	R 	1.0 	1 	0 	0.0 	FNBKPRDXJSLVGIYAHMZETQOU	XPIFNYJEGMRDKQTLAHZSVUOB	-99	-99	-99	-99	-99	-99	0
main	48 	RN12 	 oneCued 	 0.0 	 right 	 8 	 0 	E 	0 	6 	F 	0.0 	2 	0 	4.0 	OSRBTUKYQAMPEVIFHNLXJGDZ	QBUZRFKOSMNILAPEGYDTJXVH	IOQRJXFUTMEVKLNZPGBSADHY	YDQFVLXRTAPMKOJBEUHZSNIG	HFXREDLGQVZKYJMBSIOUNATP	UFMJAGODQRTXPZKEIBSLNVYH	UMDNSQOGJVITYEBFARZLPKXH	JZDKRGOTHNVELYXIQPMUSBFA	0
main	49 	RN12 	 oneCued 	 0.0 	 right 	 2 	 315 	N 	0 	10 	V 	0.0 	1 	0 	-9.0 	PXERIKHLBZVSMYNFTADGUOQJ	XNLUBDHATGVKPFJZSMREYIQO	-99	-99	-99	-99	-99	-99	0
main	50 	RN12 	 oneCued 	 0.0 	 right 	 2 	 315 	P 	0 	8 	B 	0.0 	1 	0 	2.0 	SNMRFYJBPGEAXKHLVQZITDOU	JYGFZODHBTPVQEUSKARNLMIX	-99	-99	-99	-99	-99	-99	0
main	51 	RN12 	 oneCued 	 0.0 	 right 	 8 	 45 	I 	0 	7 	X 	0.0 	4 	0 	11.0 	RDGEXUHKPQVTMLYZOFNBJSIA	YUHLSQARPXOTNFBVJDMIZGEK	BHZYAJPSLDEKFVIOGRMUXQNT	AUMFHPBEKNLSGVXIYTJZRODQ	HMBFGQVXKAOLTYUSRDIZNEPJ	KVDGUIBOAFTEZNYSJPMLQRHX	REFDMVPBKYLSXZJQGUTAINOH	KTGJPRZIUQYMALODBHFVEXSN	0
main	52 	RN12 	 oneCued 	 0.0 	 right 	 8 	 180 	P 	0 	6 	X 	0.0 	7 	0 	4.0 	ONMEGIQVBUDYTXPJSFRZAHLK	MIHSETJZOGLRQUYVPNKFADXB	HNMDRXFGUZTBOSILKAYVQJEP	VQDGPKXTIUYLSNJMEOFBHZRA	AIQOGZNMTUKDYRLSBPFHXJVE	XGFJEPVTBZORUAKIDMQSNYHL	FQEXORYTAVJPISNKHLZDMGUB	SOGKQAXLBDPUHNZVRYMETJIF	0
main	53 	RN12 	 oneCued 	 0.0 	 right 	 2 	 45 	N 	0 	6 	P 	0.0 	1 	0 	12.0 	RMPVXYSOTGJKQFZLEADNHIBU	TVHDZKPEJMUGRQYIALNOXSFB	-99	-99	-99	-99	-99	-99	0
main	54 	RN12 	 oneCued 	 0.0 	 right 	 2 	 315 	D 	0 	9 	G 	0.0 	0 	0 	1.0 	IEYQXUBMZGDLKONTHFSVRJAP	VJSTHQUOYEFBNARZGPDKLMIX	-99	-99	-99	-99	-99	-99	0
main	55 	RN12 	 oneCued 	 0.0 	 right 	 8 	 225 	H 	0 	9 	G 	0.0 	6 	0 	1.0 	HDJZEPBUORMSQALTYKGVINFX	PFHMZGUBXODAQYISNEKRLTJV	SZUGVOQLMHRBFDPTNYAIKXEJ	ZQLJBUYFDKPITNMVAXSEHRGO	TNAXEBVQIZSPJFDMGYUROKHL	VKBFSXTNJMEUPIRLYHOAZQDG	ZNQVPRFOIGHKTXSBLMYEUJAD	QKTDXMIFARGUHPLENVSOJYBZ	0
main	56 	RN12 	 oneCued 	 0.0 	 right 	 8 	 270 	G 	0 	10 	J 	0.0 	5 	0 	2.0 	ZKTSRILJEXGAOYUVMDBFHPNQ	XQYSAPDJENZVGTOKMRHUIFBL	KOJLRFSABUTYZXMIHQEDPVNG	OGNBSYKETJHIXRZLAPUFDQMV	ZLTXGUQRISPKVAHDOBEYMNFJ	OYTXFVQUENJMGDRSBPLAHZIK	PDRSXLHYNGFOKZBVQJEUTIAM	IQVNPJEKYOTXHFAUDRMZSLGB	0
main	57 	RN12 	 oneCued 	 0.0 	 right 	 8 	 315 	H 	0 	9 	M 	0.0 	4 	0 	-1.0 	MJHZDSYPLKBQUFXATRVEGONI	SHIFJPTMNDEXGAOBVYKZLRUQ	VYSPUIGZXFNAQDHLTEBORJMK	KUNADLMEZSQOXHTGRFJPYIBV	JDUYESLIHMTBOQFNKGXPARZV	KPVSZFQHYNTOLJUMBGXAREDI	BDGTYNUAZKXPSOMEFRJVIHLQ	MPHRAVELGINSUKXTQDZYBOJF	0
main	58 	RN12 	 oneCued 	 0.0 	 right 	 8 	 45 	S 	0 	9 	Y 	0.0 	4 	0 	2.0 	YDJKOETRFNIUVGPZMQSHXLAB	LEIHDPRKFBNQTZYVUXSGOMAJ	XIJLARKZQPGEOUHTVMNSFBYD	JDQLHPTBFNISGEMORVKUYAZX	MQKNJOABZYHSGPVUTILFREXD	SKTADYVJQHBRPMOUFZINXGLE	AYHEXNVKOUJZTLPBIRMGDSFQ	BVYPGKZNDOJTMQLUIRFSAXEH	0
main	59 	RN12 	 oneCued 	 0.0 	 right 	 2 	 90 	H 	0 	6 	F 	0.0 	1 	0 	5.0 	ZBHVMKIOQXGDRFLPYTAUJNSE	XZMBATFUPJDHNVEQSGKLORYI	-99	-99	-99	-99	-99	-99	0
main	60 	RN12 	 oneCued 	 0.0 	 right 	 8 	 45 	D 	0 	6 	Q 	0.0 	4 	0 	12.0 	ZHOKFRSJTMLEIVDXBQYAGUPN	PFTHJBDYNELIGZRXKOQMVASU	HKJMNDRFXQOIAGYEBTVLUSPZ	GZLSHUEJKFXATMVDPOBYRIQN	RGSFEIQHLVXPNOABZYDMJKUT	QRDZONETFKXIHUVLJPBMGSAY	IEGRYUTKPLZBDVFHXNJSMOQA	OKASQDVIUPGEJZFNBRTLYXHM	0
main	61 	RN12 	 oneCued 	 0.0 	 right 	 8 	 90 	O 	0 	8 	E 	0.0 	0 	0 	2.0 	TVLSFXHZEKOIYMUQRPJDGABN	FNTOYVBHPAQJGSEURIZKDLXM	KBXHTLOQZISMDNJGAVRUFYEP	GJMHDVBAPFKOUYZNQEXITRSL	DEGILQUYKMFOABJVHPRNXTSZ	EZROQGAHSLJFKMPYIVNTXUDB	LGMYJPOANDZVTSQIEXFBRKUH	KXRFBOHAEVUGDJQPSMZLITNY	0
main	62 	RN12 	 oneCued 	 0.0 	 right 	 2 	 180 	N 	0 	8 	T 	0.0 	1 	0 	1.0 	UNVHTKEGYZMRSBPAOLQIFXDJ	GVMUPESLTNYRZDOHKXIBQFAJ	-99	-99	-99	-99	-99	-99	0
main	63 	RN12 	 oneCued 	 0.0 	 right 	 2 	 270 	O 	0 	9 	A 	0.0 	1 	0 	1.0 	SPFZEAJUTVBGYHDRILQOXMKN	DHVXZSRFJAOUEKBPIGLYNTMQ	-99	-99	-99	-99	-99	-99	0
main	64 	RN12 	 oneCued 	 0.0 	 right 	 8 	 225 	Z 	0 	6 	Z 	1.0 	0 	0 	0.0 	AKBFQDZXLGTSRNUMEVJPOYIH	DPOFVYARIZKGHLBUSEMNQTXJ	DVLFKUHQRSNAYPMBZOITEJGX	KMIZLGNTBVDXOYJFQSAHRUPE	NFRKGUIHOQYZBDJSEVTMXPLA	ASOLRUDPBXIQYEGNVTJHMZKF	DSBIFTPJHLVYUNXMOAQKGERZ	EQLSKYMFNRGDPUOIZXBJAVTH	0
main	65 	RN12 	 oneCued 	 0.0 	 right 	 8 	 270 	P 	0 	6 	L 	0.0 	6 	0 	3.0 	LAEQGDXTOYSPJNFRUBMVZHIK	FUXMBOTKELRNHPGJZIQDVSYA	IDORUEMNJHSAPYFGLXBKZQTV	TSEKUZHLNMAJBVFGRQYXPDOI	ZELRTKXSVOAPYJFQUHDIMGBN	YAVNGQFRTHKMUZXPOLIDEBSJ	JIQHMELRBPDXGYKTVUOSNAZF	ZNAGRESQDPXBHJUIOYFVMTKL	0
main	66 	RN12 	 oneCued 	 0.0 	 right 	 2 	 0 	B 	0 	6 	Z 	0.0 	1 	0 	-2.0 	MLUERGIPJSOFXBNZDVKATHYQ	HUDOBQZMRFXGJANLVKEPTSIY	-99	-99	-99	-99	-99	-99	0
main	67 	RN12 	 oneCued 	 0.0 	 right 	 8 	 135 	P 	0 	7 	Q 	0.0 	5 	0 	1.0 	PQHRKDAGTFBXMEYIJNZLOUSV	PBOEYMHZRUVQIXLGADFJSNKT	GFPQERHAZONTJYUKIBVXMLDS	QVPHEGNMJTSBLZIRYDFOUKAX	OFXLJYQKRETBNUAIPHZMSVGD	FHGZVDAQPTONKJBRYUMEXSIL	JOQKLTDIHVURSMZYBAXFNPGE	AHLSMEFZRYOTVKBUNGQJIDXP	0
