experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	0	AB14	nStreams	0	right	2	270	T	0	6	E	False	4	90.0	0	14	IGZMDLUVSXKQTPRJHYEAOBFN	SDNOBKGHJAZQLUIEYVPFRMXT	HMOFLNYERATQIJPBUDZGXKSV	LOTXEBURSJDYPNAMGQIZFKVH	JNAPKMEZGSRBQVLHUFXOTDIY	RLEOIUKQZTHNVAPMFBYDJGXS	JFUBNLMYTEGQDPXHRSVIZKOA	HLNBPMGRXZJEITSKUYQVDAFO	2
main	1	AB14	nStreams	0	right	8	0	M	0	6	O	False	0	0.0	0	1	VXAKPBOMUHGLITQYRZJENSFD	KJUZYLANOSBETPVQXRIFHMDG	QBPARFXHKJYEGLTDUMZNSOIV	HJXBKNRUTLGMPYDSAVFEIZOQ	LQSZMEVANIYUTHRJXPOBDGKF	VRIFYHKZUQXPDTJBSOLAGMNE	YABNXVSHJGLEZRTOQUIDKFPM	IKUAPJLSRFTYBHMEZONQGDXV	2
main	2	AB14	nStreams	0	right	8	180	N	0	6	F	False	0	180.0	0	1	EPQJOTFNALIYBZSKMXUHVRGD	DNKQJUMRITAZBVPGLHEOYSFX	PHEFRIKNVSGLOXBDMQYAJZTU	SFZTMRIEQOJLBVHUPXGYAKDN	TZOAYERXNGHLIUDBQPMVSFKJ	LYSZFMGDTJKOEVUBARNIXHPQ	LUGTIASEFVDBPQRKHOYZNMJX	NHTFBJSPLYQGKMDIVAXORUEZ	2
main	3	AB14	nStreams	0	right	8	225	F	0	9	D	False	5	90.0	0	-1	YNFOGSARBUQZMDVPJKELHXTI	JLQYNZGBTSVDROHAXIKFEPMU	SHZANKYDJBTUEGROQILXPMFV	JGUTMHPRNZQAXKLBYDISOEFV	JTGOBDEAUZPLYXRMFNSQKVHI	RPUHAYLOFDENQJZVMTIXGSBK	XNVEBIJQSDRPYAZMLFTGOKHU	GAFPZQSYBHUXILVEKMOJRTND	1
main	4	AB14	nStreams	0	right	8	135	S	0	6	S	True	3	-90.0	0	0	SPMVUQYKLDFGXAHONRTEIZJB	JSOQGKTFLXDIMPYUNRAEVBZH	ESJTQPYAIRVXGDLMOBZNHUFK	XRKTFOSPVLEAJGZQBMDIUHNY	TVAKRBOHPGQIDLZYUSMENFXJ	PHRJSZLMIBAUQYFOXKETGVND	XZOYLURAQDVIPGKSHFNEJMTB	ZKXYBQFEDGMOJRALIUVSPTHN	0
main	5	AB14	nStreams	0	right	8	0	M	0	7	M	True	6	-90.0	0	0	SBYAVJUFDLNRQXIEGOTPMHZK	VKYGDOLTRHBAUXZFPSMQINJE	ESLGZPTYJBKQFAVHOUDNMRIX	AKGLEYPIJVOSFHTBZMURQDXN	OPQVLXNTSHJMRFZBGDAUKEYI	AHYUNIOFJVQLRGEKZSXPDBMT	BKAHEGDMJIFRYQOTNXPZVLUS	APGIDLXKRTZFOJSNMQVEBUHY	1
main	6	AB14	nStreams	0	right	8	135	A	0	7	A	True	6	45.0	0	0	ULEFSTKAPBRNMGDXJOHIVZYQ	PAUKFQEHMRVOYLJNXITGDZSB	UDLEZIQKAXGVJRMBTPNHFYSO	UYRNLJHAFOBZPDTVSQEIMXGK	ZHOKLFPASYJGEQRBUNDXTMVI	JHQRGFNLKOUTBIVXPMAZYDSE	GXRUJDSAYLKHEZFONMTPBQVI	SQGRAVZNFULMKTDBEOIHJPYX	2
main	7	AB14	nStreams	0	right	2	270	J	0	9	J	True	2	-1.40334185971e-14	0	0	MZVYGQHJFSPOULXBEDRNTKAI	APRDUGTVSJIFQEHYMZBKXNOL	TBNKMDALGJXPYIOFHZQVRESU	GPSVOBAQRIJTNYEKDXULZMFH	QDZTAOIYRKFLHXEVJGMNSUPB	ZBJKHPRQFYAGMNULEXVOTDSI	ZPYRXSGHEUIJFDQNMVALTOBK	LYVURZFKOBPDAEXMJIGHNQTS	0
main	8	AB14	nStreams	0	right	8	270	X	0	10	X	True	7	-135.0	0	0	TXZLHISNVYPMORDBKEGAJQUF	JYGXNHFMAPQUEKBVRTLOSZID	IYRKDSHFMVOPNZXBQALGTEUJ	DKIMJNOBYTSZERVAPUHGLXQF	NRFALGOYPVXDHEUTQSKMJZBI	JBZHSOYDLQKVIPNAXUMEGRTF	UGTBQZNDLEIXKJASFVOPRYMH	TAZHQKVELPXYRDMFIGNBSUJO	1
main	9	AB14	nStreams	0	right	2	45	T	0	6	L	False	1	90.0	0	2	HRPBIUJYEFGLNMDOVQTASZXK	ADRZIOLXTVUMPFKGYENSQJHB	TERSVBAXPLIJGQNOZMDYFUHK	MBJRZTKLEQYPUHAGVODXNFIS	NFMBJQUZLHPYXOVKRASTDIGE	LBHNAXPREZKUQJMOSDFIGTVY	ZVGLXYRMAFHTQUDBPKSONIEJ	NKLMAZYPHSXBIVOFGJQEURTD	2
main	10	AB14	nStreams	0	right	2	180	A	0	10	S	False	2	-90.0	0	1	NODRGLEFZBMAKVYXSTUIJQHP	KEZLGQVJTAMHOBUYDNISXPRF	PZELROIXTQSAKVHUBJMGNFDY	IMJUYVLHAEPTXQSFDROZKNBG	RMBUZJVXOPIFKQEGDHTNASLY	VQGHSERXBPUFLOMIKTJZAYND	QETKFGMALHVSIBYJUNOZPDXR	DIPLGNRMFBQJKAZYHVEUXTSO	1
main	11	AB14	nStreams	0	right	8	0	Z	0	8	Z	True	6	-90.0	0	0	PVQKSXBRMNFOHELAJUTDGYIZ	HJZFDNIPOERYLKMVTSQBUXAG	TPJOQELXBNYRUSGDZKAMFHIV	ZPRSJGBHYMNDXOEAKLUTFIQV	JQIGPTHAKSFLYDUVBMENXZOR	FNVJQDYGABTXRSHKELOMZPUI	VJIENGSKZPHYFXRAMTLDOUQB	OBPEHAKIQTLYDFNGUXMVJSRZ	0
