experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10 	AL10 	 oneCued 	 0.0 	 right 	 8 	 45 	J 	0 	9 	J 	1.0 	4 	0 	0.0 	ODINXTYPAQFRLGHUZJVESMKB	PSBNEQULFZHXMOTVRJDKAGYI	TXZDYJFGOARHKBNUPSQELIVM	XTHLEAYRMJNSDGUIFOPZVQBK	QVYLOSRMNJUEGFPDTBHAZIXK	KFIBLTSRDMXJEOPQAGHUZNYV	AOLMNKDPGJZYEQXUVHRBIFTS	LBNTUASJPIXEFRZGHYKVQDMO	0
main	11 	AL10 	 oneCued 	 0.0 	 right 	 2 	 180 	M 	0 	10 	K 	0.0 	1 	0 	-1.0 	TQKRAEGUYIPSLMFZDVJNXHOB	XNSLFOPVBMKRATHUDIJYQEGZ	-99	-99	-99	-99	-99	-99	0
main	12 	AL10 	 oneCued 	 0.0 	 right 	 2 	 0 	S 	2 	10 	S 	1.0 	0 	0 	0.0 	JURPTOFQDESLZYXKIHGABNMV	QHLYXEIMVOUTAZFKNJPSGBRD	-99	-99	-99	-99	-99	-99	0
main	13 	AL10 	 oneCued 	 0.0 	 right 	 8 	 270 	O 	0 	7 	U 	0.0 	0 	0 	1.0 	HNVLXRKUOAIYDSEJFPQTMBGZ	TDREOBPJVZNHAMFUSKYLQXIG	DFXIJHKYBPGENMTOURASVQZL	ZREDHOGMSLQXKVBFNJYPTAUI	LGMKBUXOSVRFEAQDTYHZJINP	VUKTFOZRHLYDPXIMJQGEASNB	GMXLNYROQPZFDIKBVUSTHEJA	LBHXANGVTEODRJSUIPQKFMZY	0
main	14 	AL10 	 oneCued 	 0.0 	 right 	 2 	 315 	E 	0 	10 	P 	0.0 	0 	0 	2.0 	IQDKNVBJZFPGELAUYXMSHOTR	DRBSKNHZMYUQGAOFLVTXJEPI	-99	-99	-99	-99	-99	-99	0
main	15 	AL10 	 oneCued 	 0.0 	 right 	 2 	 90 	K 	0 	8 	E 	0.0 	0 	0 	1.0 	VUJPYBADEKGXRHZOQMFINLST	BQLYDNROETJSXMGZUKAVFHIP	-99	-99	-99	-99	-99	-99	0
main	16 	AL10 	 oneCued 	 0.0 	 right 	 8 	 45 	P 	2 	9 	A 	0.0 	3 	0 	1.0 	DNQYUSHKLBRAMOZTVFPIJGXE	ASHILFQPGYVEDTZBJMKRONUX	XRMTJAQIGHPOBNYUVZFDEKSL	BNMFXSDLOAPJTEZUGHIYRKQV	XROHPIQDKNBUEGZVAFLSJMYT	YFDEIRBNXKQUTJVAHSPGZOML	MBUNVKGPYESFLJHOXTRZAIQD	MBVQHOKAFZINDPTYXSLGREUJ	0
main	17 	AL10 	 oneCued 	 0.0 	 right 	 8 	 0 	E 	0 	10 	Z 	0.0 	1 	0 	-4.0 	HEYGZNTJUOMLBQVSKPRAIXDF	BVKJQMEDTRZAFONPIHXSULGY	APLUEOIXBYHFTVSNZDMGKJQR	AFMDGOPKLZVSIUQBYJHXRETN	SGDVRNYXFIMAHULQZPKOBJTE	UASZEBJPRNQXHMFKDYVIGTLO	FLHMGDUQYVKJENPIRTXZBAOS	KATERZIXQJNDPYUMHVGFBLSO	0
main	18 	AL10 	 oneCued 	 0.0 	 right 	 2 	 45 	K 	0 	8 	K 	1.0 	1 	0 	0.0 	QDOMRPALTUZNBXVJYKGFHISE	SVBFIZRUKYPALOEDQHNJGTXM	-99	-99	-99	-99	-99	-99	0
main	19 	AL10 	 oneCued 	 0.0 	 right 	 8 	 0 	P 	0 	9 	D 	0.0 	4 	0 	3.0 	QEHRXJOSBDVZUNGATPMLIYFK	YHLMTVPAXBORNJEGQZKDSUFI	YTKUNQOSXIPEMBFGRZVADJHL	YJANKVMLIDPHUZFTXEBORGQS	RTBJNOYHMDKEPAQVZGFLSXUI	YRUJSXMNHLVOGKTQDFPEBIZA	FUKRIBJYVONHMSTGQEAXLDZP	ELFMZVYIXNGPJTORSDQHUKAB	0
main	20 	AL10 	 oneCued 	 0.0 	 right 	 2 	 225 	K 	0 	8 	O 	0.0 	1 	0 	2.0 	OPXGMLENISBFUAZVYTQHRKDJ	LZNXBMDYOIKAGQTEUJPSVHRF	-99	-99	-99	-99	-99	-99	0
main	21 	AL10 	 oneCued 	 0.0 	 right 	 2 	 45 	E 	0 	10 	V 	0.0 	1 	0 	2.0 	RFDEOIVKUMPSGAZQNBXJTYLH	IGUYQSLMZHVKEFADBXTONRJP	-99	-99	-99	-99	-99	-99	0
main	22 	AL10 	 oneCued 	 0.0 	 right 	 8 	 270 	Z 	0 	10 	N 	0.0 	5 	0 	1.0 	FPNTOAHRGZVBMYSLJXEQDUKI	EXVPYFOGUZBKJMRQDNSTALHI	OVITGRKDSAZHYJPQFUBXEMLN	MHBZJTFLYQSNEVGUXDORPIKA	GUTVPREKHDONZFSBXMJQAYIL	EYDJLPKRVHNZTSBAIQGOFMUX	JXOHIAVUNQPBTGDMZSLYRFKE	ITAUBGJDXSZHNFQPMKOVERLY	0
main	23 	AL10 	 oneCued 	 0.0 	 right 	 8 	 225 	S 	2 	10 	L 	0.0 	6 	0 	1.0 	UQVKASYZRNXIJGBPTMOELHDF	JSIXPNMOUQDRKBFHLAEYVGZT	FUYSNGHTOMRQBEDXPIKJVZLA	AHLXUTGSMYIJOBEZFKVRDQNP	SVNEDYAGOMHIQKTLRFUPXZBJ	KPJHAYIUTGBOXNFELMVQRDZS	JYRENBZPDTLSVIMXFKGOHQAU	FOLGUYATZVHRBQSNPIEDMXKJ	0
main	24 	AL10 	 oneCued 	 0.0 	 right 	 2 	 45 	R 	0 	9 	G 	0.0 	1 	0 	8.0 	KSFIQJAMENRXZVPOBGHDULYT	VSUAIPEBMGFZOLYTXRQDNJHK	-99	-99	-99	-99	-99	-99	0
main	25 	AL10 	 oneCued 	 0.0 	 right 	 2 	 225 	G 	0 	7 	V 	0.0 	1 	0 	1.0 	MARISFLVTEOKYPZGBJDUNQXH	SLETPKAVGQZDHUMIOXYRFJBN	-99	-99	-99	-99	-99	-99	0
main	26 	AL10 	 oneCued 	 0.0 	 right 	 8 	 90 	P 	2 	7 	O 	0.0 	3 	0 	1.0 	THSEJOPVAMRKZBYNUGLXFDIQ	VJMBKROHIEPYLDZQUFXNGATS	NFBHMPDOUVRGSXZTJEKQALIY	QHVUAJTOPBFZGLMIENXRSKDY	AXOQMTIFLVNZSKUREYPGBHDJ	UKPIQFDEVXOBJYSLHMNAZRTG	VIYUNTMPLBHGOFJADRQEZKSX	MELNVHUBTAPFDQKZSXRGJOIY	0
main	27 	AL10 	 oneCued 	 0.0 	 right 	 8 	 0 	N 	0 	8 	E 	0.0 	1 	0 	2.0 	DNJMVSZIAXFOTLBUPGYRKEHQ	GUAFSLRPETNQDKOIXYZMVHJB	PNKLMBJXIHQZOGAFUDVSTYRE	KJBPIUDOZEVTNYHGASMRQFXL	AFSUJQTHKMNGVOBPZIERXLDY	SXMVAKNEBLYFQGJDTHUZIPOR	PAGDHNORSFEMBJUTVLYZIQKX	VKEBJPRGUXDTNMAHFIOYZLSQ	0
main	28 	AL10 	 oneCued 	 0.0 	 right 	 2 	 90 	R 	0 	10 	R 	1.0 	0 	0 	0.0 	UYSJQBMZTIRNPGAKLHXVFEOD	HZFMBXKRSJGADIENYTOLVPUQ	-99	-99	-99	-99	-99	-99	0
main	29 	AL10 	 oneCued 	 0.0 	 right 	 8 	 90 	D 	0 	6 	Y 	0.0 	2 	0 	2.0 	MPDFGINLBUOEZKRJTYHQXVSA	ARDVIYEMKGQBLNZHPFUTXJOS	GPHKRNYXDQEIAZOMFVUJBLST	IPVXRMKDYHLBAUTQSOJGNFEZ	YAIZRJBTSXEDGNHVLMQKUFPO	GFJZSQMUPXHNRKDYOIVATLEB	VSLHUPIGAQKXFEROMNZYDJTB	SKLTQMPOUXRFANYIVGBJDHEZ	0
main	30 	AL10 	 oneCued 	 0.0 	 right 	 2 	 0 	E 	2 	6 	E 	1.0 	0 	0 	0.0 	NXZJUVEFHAIQRGMSLKDYOBTP	JDEQXBPNMKGTRYVULIFZAHSO	-99	-99	-99	-99	-99	-99	0
main	31 	AL10 	 oneCued 	 0.0 	 right 	 8 	 225 	N 	0 	9 	Z 	0.0 	2 	0 	2.0 	DSXIENVBZRJGFMOQKAYTHPUL	IMYROJHKVLADZGFSXQPTBNUE	KMDSLBRIYZTNHUFQEVAGJXPO	MLFIVDPOHJNKARZQBESUXGTY	TOJXVEYMDSHNILPBZRUKGAQF	BHNOLPUGERIVSMQZXTYDKFJA	OAURHLIQSKMBVEZDTJFXYGNP	LAEUOJFYPSBNZTMIQGRDKXHV	0
main	32 	AL10 	 oneCued 	 0.0 	 right 	 2 	 270 	R 	2 	10 	F 	0.0 	0 	0 	1.0 	UBXMQJEGNYFRHOSIPDZAKLVT	VZMSDEUGNBYHQXLPRIOFTAKJ	-99	-99	-99	-99	-99	-99	0
main	33 	AL10 	 oneCued 	 0.0 	 right 	 8 	 270 	J 	0 	6 	L 	0.0 	0 	0 	2.0 	XFSBKPLHJIYEGAZTVUQOMDNR	ZHFYQRAXITMUGLSOJPEDVBKN	MRSQGODPIBJNKTAYLFHUEXVZ	GUVLQIDXZTOBJEKYHFAMPSRN	QYJVUNRMTDKLIGOFBXZHSPEA	RKTLODBPNFMVUYZQHXAIJSEG	PQFMXOVDBYJKRANGTHZLISEU	JSNROKQHEGPDBVYTZMULFXAI	0
main	34 	AL10 	 oneCued 	 0.0 	 right 	 8 	 270 	J 	0 	8 	G 	0.0 	3 	0 	2.0 	HMVNTDFPLJQYXGIRZOUSKEAB	HUMOEDXVGZLJNPSQBFKAITRY	GMROQFHVLPZABSINKXUTJYDE	UQOSFKTHGYJNLVIADPMXEZRB	GQALJIDSXVPBRHTNKYEUZOMF	YQJLPSDFMNBUZOTAIREXHVKG	LTFPUOZXQYMIREBJGVAHSNKD	QTXSROVZYMULDFAJPHBEGINK	0
main	35 	AL10 	 oneCued 	 0.0 	 right 	 8 	 135 	M 	2 	9 	T 	0.0 	3 	0 	1.0 	OSKLHRZPDVQFTIUJAXYMBEGN	VSTDFPNAQYKHIBLRGZEOJXUM	UIXLHJAGMOFVPDKESRYQBZNT	PBKSDOHYJTMRLQXZAFNIUVEG	HMGSKOAUQYIPENVXTFLJRBZD	ERJHSPIDLUAFGYMQKVONBZXT	EYIRQNUSFDTVBHXKLOGMPAJZ	FUASMNOPQIXDGVYKBELRTJHZ	0
main	36 	AL10 	 oneCued 	 0.0 	 right 	 2 	 180 	L 	2 	7 	M 	0.0 	0 	0 	1.0 	NBQEFHTMLJOKRPAIGDSVUZXY	JEOMGAHBKVYNPRDUZSIQTFLX	-99	-99	-99	-99	-99	-99	0
main	37 	AL10 	 oneCued 	 0.0 	 right 	 2 	 270 	P 	2 	6 	A 	0.0 	1 	0 	1.0 	LZIHYPAUTXVJDMNOQBKSEFRG	MKLBYUAPHTISXJQRZOEFNVGD	-99	-99	-99	-99	-99	-99	0
main	38 	AL10 	 oneCued 	 0.0 	 right 	 8 	 0 	R 	0 	7 	L 	0.0 	3 	0 	8.0 	TQJFLPYHASXREZBVGKMOUDNI	QPEGYBZXRAHTVKISFNDUOLJM	AYTUMFNGZPOEHJDKXQSIVBRL	EXGAOKJLPHTBUVSRDNIYZFQM	XNZAHLFUPJTQBRYVGDSEKIOM	QTLPUMYBDJRGEZAHONIVKXFS	VNGXTOMRKZQDESPYLAFBIJUH	DUYNVHJGFBZQTMXRKAOSPLIE	0
main	39 	AL10 	 oneCued 	 0.0 	 right 	 8 	 0 	Z 	0 	10 	P 	0.0 	7 	0 	1.0 	QKBVDZMLAPYESNJFHXUROITG	JXSRVIFLMTKBPAZOQHEUYGDN	HGIJTYEQKBRFVUZOMPDNXSLA	PKSLFMNQTRAYXBJUIEDVGZOH	GTKMLIUVNYFEHOBARJXPDZSQ	XUJGKRVMLDTBIZESFOYHNQPA	SFUOQEKZJMNHTLYAIRXPDVBG	VHEARFSGTXPZUIKJNYDQOLMB	0
main	40 	AL10 	 oneCued 	 0.0 	 right 	 8 	 180 	G 	0 	8 	J 	0.0 	4 	0 	1.0 	TAHPIYZFQMLXNOKUSDRGEVJB	BKFMZSOQAHXUGJRLDYVPNIET	FEOMIUDLRJGYPNHQASZXBKTV	ODKBMVXZARQLFUGIYTSHJNEP	MNQXHVYFJGIRAUKPLSBEZTOD	QTJFLNGKHZMDVREOSYPXBAUI	QPJEUZVIHNBRFTXLAOSGMKYD	LINVBFHDEPKGSQOJRZYXUATM	0
main	41 	AL10 	 oneCued 	 0.0 	 right 	 8 	 0 	K 	2 	6 	N 	0.0 	0 	0 	1.0 	TPQGRBNKXEOVLIHASDJMYFZU	UKVIMFPXDTGJRSOLHEYNZAQB	ARVMZNTQBEUSFLYJXDGHIKPO	JVQLOGFBDEAMZYSKTIRPNUXH	ZKXSJVAHOQILFDPMTBNREGUY	GTQHYOZNKSJDMLRPBAIEXFVU	UAJYQKNLIVEDOZMFXHTRSGBP	YFXESHPAIGNOJMKULQZVRTDB	0
main	42 	AL10 	 oneCued 	 0.0 	 right 	 2 	 225 	K 	0 	9 	K 	1.0 	0 	0 	0.0 	IRYAZVOTHKUGLPXSEDMNJQBF	XIBVRSJNOKUMDEPLFTAYZGHQ	-99	-99	-99	-99	-99	-99	0
main	43 	AL10 	 oneCued 	 0.0 	 right 	 8 	 0 	M 	2 	6 	Z 	0.0 	6 	0 	1.0 	JLFPEZXRHMGASQTKOUIYNBVD	XLIKMYDOEFBVHRUANJQGZPTS	OMEXJBAQIVSFLNHRTDUGKYPZ	TPMDOKEZULGBXFVRAJYNSQHI	VJKZFGPURXHYNDOMESALTQIB	XFYVTHUJQAIBKLPDESZMOGNR	PFRUXYZMHISKNOQAJTGDEBVL	EIVRDJAUKXMZQPGLYOBTHFSN	0
main	44 	AL10 	 oneCued 	 0.0 	 right 	 2 	 0 	P 	0 	9 	J 	0.0 	1 	0 	1.0 	YEMAOVSGTPUFBNQZIKLDJRXH	FLQHMKSUTJPNOEIZVRDYGXAB	-99	-99	-99	-99	-99	-99	0
main	45 	AL10 	 oneCued 	 0.0 	 right 	 2 	 270 	S 	2 	7 	L 	0.0 	0 	0 	-1.0 	HAZEJXSLBOGRUKIMYTFQVDPN	DEYJRAZOPFVGKSTXIHUNQBLM	-99	-99	-99	-99	-99	-99	0
main	46 	AL10 	 oneCued 	 0.0 	 right 	 8 	 315 	D 	0 	9 	Y 	0.0 	4 	0 	2.0 	GXTLKJQZYHAVFESRINBMUODP	IHBVPUZSKDGLMYTFJAXONERQ	AHOXRPNQVBJYKTUEMZGSDILF	SEDBXJRUTMVNYHPOZKAQGFLI	RELAZUPKNYQDJHMBIXGSOVTF	EKSBALTJHXMZUDFYPRVQNIGO	SAJHIUFERBDZTLMKYPQVOGNX	BJLUOZEYRVXKAFIMPNQDHTGS	0
main	47 	AL10 	 oneCued 	 0.0 	 right 	 8 	 180 	R 	0 	6 	H 	0.0 	1 	0 	2.0 	XTHBKVSFIQNPMDEUZGOLAJRY	PKXASJHERQFVNGLIOYBDUTMZ	IUXSPQRKHLFTEAOYZVBJNMDG	JXFUHPYTMGINRVDQZAOLSEBK	EPUBMLTXFAKYJZHDVNGSIQOR	OVXUGAISKFPJHBQNRZDELYTM	UYAPSQZXTBERNVMKDIFGHJOL	EASFXUDBPIGYHQZLTNVOJKMR	0
main	48 	AL10 	 oneCued 	 0.0 	 right 	 8 	 0 	P 	0 	8 	Q 	0.0 	2 	0 	2.0 	HAYIUNKBEPTJSODFVZXQRLMG	ERJLNBFDAHOISGMUPZYVKXQT	VLTOKNBRQYPXMAJSHZIUFDGE	RDVSKQNBPJHIEZAXGLTYUMFO	XBFVUOKQSNEHTYMAJGPDIRZL	GDIXAZELNMFJKSYPRVQUOHTB	FTDJLXNUBEAPMZRQKVISHYOG	RSOBTHMYXNLZKUPGAEIQDFVJ	0
main	49 	AL10 	 oneCued 	 0.0 	 right 	 2 	 180 	S 	0 	8 	F 	0.0 	1 	0 	2.0 	YTSEGLBQRHPIXAMKJFZUONVD	DLPTAYRMFNSVIGQOBHUKZEXJ	-99	-99	-99	-99	-99	-99	0
main	50 	AL10 	 oneCued 	 0.0 	 right 	 2 	 180 	B 	0 	6 	B 	1.0 	1 	0 	0.0 	VJIORQBYAUHLEZFKNPMDSXTG	ATLDYIBVNOJHUSGRKXFEZPMQ	-99	-99	-99	-99	-99	-99	0
main	51 	AL10 	 oneCued 	 0.0 	 right 	 2 	 0 	P 	0 	8 	P 	1.0 	1 	0 	0.0 	UELNZOHGAXJDRBPYVSKFMIQT	NIKYEGMRPTFBXQALOHDJZVSU	-99	-99	-99	-99	-99	-99	0
main	52 	AL10 	 oneCued 	 0.0 	 right 	 2 	 270 	P 	0 	9 	Z 	0.0 	0 	0 	1.0 	GUHJIEVBLZPDQXAKORSFTYMN	LDMSIAYVXZOHKFNJUPQTERBG	-99	-99	-99	-99	-99	-99	0
main	53 	AL10 	 oneCued 	 0.0 	 right 	 8 	 90 	J 	2 	10 	F 	0.0 	6 	0 	1.0 	FGTNVKMJZDABSRILEQPOHXUY	YALGFBZJHIPEUORVDMTXQNKS	TMFZRVNAGDEILPUKHJOSXYQB	MGDXJIOYFSVQULKRTEBNPHZA	GSEVLQYZIFNUDJMOHTRAXKPB	FLRJKQVPMYAEOSGHUNTXZDBI	AUEQIRGDHKFJTXVNBPMOZSLY	JOMSVLIDBUYTXFREGZPAQNHK	0
main	54 	AL10 	 oneCued 	 0.0 	 right 	 8 	 315 	B 	0 	10 	B 	1.0 	4 	0 	0.0 	VMPURTSLNYDXZJEHIBOKQGFA	EAOVPGQRHITZKDBLMUJNFXYS	RTDUVBMLZJNPAIHSGKOXYQEF	TAPDXRMKUBIVHEOYNSZQLGFJ	ETFJLDQAXNBRUZGPKMVSYHOI	GLSIQKENJPTVDOUYRZHBAMXF	SOKPERNTLJHBXMVZQADYUFIG	UBLRGHEZSXFDTKNAPVYMJQOI	0
main	55 	AL10 	 oneCued 	 0.0 	 right 	 8 	 90 	K 	2 	9 	L 	0.0 	4 	0 	1.0 	MHQPGNBIOULDXYFTASZEKVJR	BPFJLUONKDRHYXVGIAMZQETS	EQXJNBFHIDOARVKUPGTLSMYZ	SOEVFNDMQPGHLIXYUKAJTRZB	EIFHGMQBULKDSVNXZJTOARPY	YSBRMOHEZVJGPIKUALTFDXNQ	DEVPSKRFQXGZUHTMBYNOIJLA	HSQUGPEVZDKONIFRBMJLXTYA	0
main	56 	AL10 	 oneCued 	 0.0 	 right 	 8 	 45 	S 	2 	6 	M 	0.0 	7 	0 	1.0 	MKXLZYRGEIQBHAUFPSOTJNVD	XNIBDQHUSMOLVFTYAEKZGJPR	ZMHPAVIDNRLYUXOJFQTSGBKE	HIDGTZQRXLJPOKEMSVFABUYN	LIBTQJAKZRPYDUOFXVGSMNEH	UKQBXZJIDSAFROHVTMPYNLGE	TDAHVQFUYEJIRSLXKNZPMGOB	PRENAHMSXJZOYTVGLIKUQFDB	0
main	57 	AL10 	 oneCued 	 0.0 	 right 	 8 	 225 	S 	2 	6 	S 	1.0 	6 	0 	0.0 	OGBFXPIYUDLEHTVMRSJQNKAZ	BOGFVDIXNJZTSYRHLUPKEQMA	BJDLSYIGPHRKTAVMQENUXOFZ	VTUQNASPHYJDGKBXZFMEOIRL	OPNGMLBJTUXDFKESRQVIHAYZ	YFREKSVHUNGOZDPMQILJABTX	OMTVDXSHFGQUZLRIAEYBNPKJ	RLDYVAXMTFJENIBHUKQPOZGS	0
main	58 	AL10 	 oneCued 	 0.0 	 right 	 8 	 90 	E 	2 	9 	E 	1.0 	5 	0 	0.0 	IHPZVQMYFJXUDBARTSGKLOEN	EJQYIVUAOXRZDGFPKHBLTMNS	FSDJZNOABLPUKVMRGXIEYTHQ	ZLRDBAGKIQVFOJYHMPXNUSET	SGJTNMVZLDEOHBRXUIAFQYPK	LZKIAODYFEPVNSXQRTHGBUMJ	NXVSETRDZLAFOJHGQUPIBKYM	HIBYJXSOAKDGULVFZPMQERTN	0
main	59 	AL10 	 oneCued 	 0.0 	 right 	 2 	 0 	O 	2 	6 	Q 	0.0 	1 	0 	1.0 	QSYZLBEJPRHITUVFXANGMDOK	KADSGIQOBRJVXYTLEPMZFUNH	-99	-99	-99	-99	-99	-99	0
main	60 	AL10 	 oneCued 	 0.0 	 right 	 2 	 0 	A 	0 	10 	A 	1.0 	0 	0 	0.0 	TDIFHPXRLQAOEBNYVKMSJUGZ	SORYHDZAIENQLTGMKBXJPVFU	-99	-99	-99	-99	-99	-99	0
main	61 	AL10 	 oneCued 	 0.0 	 right 	 2 	 135 	S 	0 	6 	U 	0.0 	0 	0 	-3.0 	ZDISYTUPMGJLXNVOQBAKEHRF	IGLDHZOMXPUAKRBVFEJYSTNQ	-99	-99	-99	-99	-99	-99	0
main	62 	AL10 	 oneCued 	 0.0 	 right 	 2 	 315 	B 	2 	10 	Q 	0.0 	0 	0 	1.0 	MFKHRSLAUNQBJGPVEOYZIXDT	ZPAQBDGIOYLXKJMUHSFETRVN	-99	-99	-99	-99	-99	-99	0
main	63 	AL10 	 oneCued 	 0.0 	 right 	 8 	 315 	M 	2 	8 	Z 	0.0 	6 	0 	1.0 	JLKIFUHPEAMQSYGTVBZNRXOD	OQDNVRZBIGAELUFJXTPMSYKH	LFDQJHPYVERSNBZOTAUKXMGI	XJQDLERNIPKHSYUATVGFBOZM	EFQAPUKOTVIRZBYJMHDSNGXL	MQKGTSLPBEJNHXAVZOIRYUFD	UTPJDARFZMOXISNLKQYGEHBV	QUBKIEMPAXNGVORFHTDYJSZL	0
main	64 	AL10 	 oneCued 	 0.0 	 right 	 2 	 45 	B 	0 	6 	Q 	0.0 	0 	0 	1.0 	YGHETZQBDLOJXSUFPARKNMVI	AGOTKVRXEQDFMUSJYZHBIPNL	-99	-99	-99	-99	-99	-99	0
main	65 	AL10 	 oneCued 	 0.0 	 right 	 8 	 45 	X 	0 	8 	G 	0.0 	2 	0 	1.0 	AGVHFJPOESZKUYLRXBMTIDNQ	JETAVNUPGOMFLYIXQSHBRZDK	QTPJMOHUGXKREIDZLSVNBFAY	LFOAKGUMPHIYXRNETJSVQDZB	AQSDBPVOMJLUHFNXGEZKTIRY	XQGLHSODVZNRJAFPTIUEBMYK	VILOFGXEQPDZNKJUSHYMARTB	YPHOJEXLZKGUDAMTVFBQSRIN	0
main	66 	AL10 	 oneCued 	 0.0 	 right 	 2 	 180 	A 	0 	6 	E 	0.0 	1 	0 	1.0 	OQMFUDLIVRZTAGBEKYPNSXHJ	MLYZIXEADBHNRSTVOFKQJGPU	-99	-99	-99	-99	-99	-99	0
main	67 	AL10 	 oneCued 	 0.0 	 right 	 8 	 135 	M 	2 	7 	M 	1.0 	3 	0 	0.0 	AQLUVDKJTPGFREOBNSIXHMYZ	DBTFOGMAYLEZNKIHPURQSXVJ	YUFAELVKHDRZXQPBGIJNSTOM	ZRSFUIKMTYOLGHDBXNVAPEJQ	PNMRLTBZKUQFJHODISVEAXGY	KQAYROLHPFUTDNMGJSIVEBZX	EPFVZGIKUJDYMQXOABSNRTLH	YGAOVPFMUZRDJIESQBNKLTHX	0
