experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	MH8SONA	2	0	Yes	S	0	7	E	False	60	240.0	0	1	1	6	ZHSQEGKMTOIFXURBJALVYPND	OXRDVPTEBIAKJSNGZUHQMLFY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	MH8SONA	2	2	Yes	S	0	7	M	False	60	60.0	0	0	0	10	JFYAPXHMBEOVGZQUKSTINDLR	HBSKILTGEPMNXOYQRVZFDUAJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	MH8SONA	2	1	Yes	Z	0	9	O	False	120	150.0	0	0	0	-1	JMKYQUIHZOESVGDPXLRANFTB	SFPDNAGRQZJUOHBIXLKMVYET	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	MH8SONA	2	2	Bouma	N	0	8	B	False	60	240.0	0	1	1	2	PJNTXMHSVDQLABYFGKZREUOI	EHJUGQMVBFNDYOPRAXSZKLTI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	MH8SONA	2	0	Bouma	Z	0	6	N	False	120	300.0	0	1	1	-6	HTSKPUDINREYOLGZJAQVXBMF	ZMQIHRNXEYUVDPFJGATOKBLS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	MH8SONA	2	1	Yes	P	0	8	J	False	0	30.0	0	0	0	2	KBDIAVFOJZPLTXMQYHSUGERN	QEVJDKIMGSBHONUXPTLZYFAR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	MH8SONA	2	2	Bouma	G	0	8	L	False	120	300.0	0	1	1	2	LHXIDOEJFNRZYQGPTBUMSKVA	ORSKQYEDLBGNHJPMZIFAUTVX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	MH8SONA	2	2	Bouma	K	0	8	I	False	120	120.0	0	0	0	1	SFRNTHOGIKMLPDVXZQUBAJYE	GUMZENKVYQSPAIHJOBTXLDFR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	MH8SONA	2	1	Bouma	F	0	7	N	False	60	270.0	0	1	1	14	KPOYRHAULNTFDSEXBIMQGZVJ	RGQBDAONPETLMXVJHSIZUFYK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	MH8SONA	2	2	Yes	F	0	9	M	False	60	60.0	0	0	0	9	ANPEIVTDGMJOKBZULHFRXYSQ	MIAYHPXJTBVUDONEQGSZKLRF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	MH8SONA	2	2	Yes	P	0	9	O	False	120	120.0	0	0	0	-5	NQVKPERDIOBLMXSTZUAGFJHY	YOJRIZMFADPNGVSXBLEUTKQH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	MH8SONA	2	0	Bouma	M	0	8	J	False	0	0.0	0	0	0	1	XGBZYPHSJMVKRNOAFELUQTID	EMANXSHLTPUVZYGQDRIJOFBK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	MH8SONA	2	2	Yes	G	0	7	D	False	120	300.0	0	1	1	-2	HFKUVLRNGAXEOMDJZTQPYBIS	PVEJKGSDAMXOFNUZBHTLRYQI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
