experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	WN	2	2	Yes	G	0	8	E	False	120	120.0	0	0	0	-1	MVDBSAHGEKQYOJULFIZPRTNX	RNYFOTEALJQVHMPBDKUZSIGX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	WN	2	1	Yes	X	0	10	A	False	0	30.0	0	0	0	1	GHYVMITQRBAXPSZDOKFNULEJ	OVKASMYUNPGLZBHEIRTFXDJQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	WN	2	0	Bouma	S	0	6	V	False	60	60.0	0	0	0	1	PIDRLXVSUGKZATHQOEYJFMBN	NZQOHYDSBEPGKTLMIJFAUXVR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	WN	2	1	Yes	I	0	7	J	False	120	330.0	0	1	1	-2	RKYFMLOGAHUNXDJEBZPVSTIQ	TBMAFILJSUZHRVGPOXDQEKYN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	WN	2	0	Bouma	B	0	7	G	False	0	180.0	0	1	1	1	HSTLEGKZOFBRDPIAQUNMYVXJ	RZXPHDMGBEVINTLJSOYKQAUF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	WN	2	0	Bouma	U	0	6	O	False	120	120.0	0	0	0	-1	RTQBLUOYVHZSXKJFIEMPNGDA	FJPSMDYIBZRHKLUANTOEVXGQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	WN	2	1	Yes	G	0	9	A	False	0	210.0	0	1	1	1	GMQYTLIDOAJHSEKZPXBURNVF	OURDIELFJAGBPXTVKQZNSYHM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	WN	2	2	Bouma	K	0	10	E	False	120	120.0	0	0	0	-2	NBQGXFVMKAEYDUSJZOTIHRPL	PZLBHVQIJAMDRFGNXSETYUKO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	WN	2	0	Bouma	L	0	9	X	False	60	60.0	0	0	0	-3	YREZQKLOBXHADFPVUSNJMGIT	UENPHAZTXILDJQFVMSYRGKBO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	WN	2	0	Yes	Z	0	9	L	False	60	240.0	0	1	1	1	TYVFHASGMLPNDZEUJIQBKOXR	NPTSBVRFGLZXDHAQKEYIUMOJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	WN	2	1	Yes	B	0	10	P	False	120	150.0	0	0	0	-1	DQXYHASLKBPEINFJGMOZVTRU	TLFGOUNZEYAPSXHDIBVKMRJQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	WN	2	2	Yes	D	0	9	N	False	120	300.0	0	1	1	5	HFSGXQKMODVZRUYPILENBJAT	TESXKBFVQNGZAIDOPHLMYURJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
