experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	AG12SONA	2	2	Yes	O	0	10	A	False	120	300.0	0	1	1	1	LUHSXTDRNBKMFIPOGQAZYEVJ	GZJQXKFBHLAOYIRPTDSENUVM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	AG12SONA	2	2	Yes	S	0	10	R	False	60	60.0	0	0	0	2	NEPMXOBFJLRKSTAUHGVDZIQY	KHVNYAGTIPZXUBOFMQSEDRJL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	AG12SONA	2	0	Bouma	K	0	6	P	False	0	0.0	0	0	0	15	YZNAHFPXJVGTDUQMEBOIRKSL	GQTHRKOYBEZSVIXLMUDJPANF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	AG12SONA	2	1	Bouma	T	0	9	T	True	0	210.0	0	1	1	0	TPQSJGXKDNEOZARVBIHLFYUM	NBPKRDYAJTELVOXHMSUGZIFQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	AG12SONA	2	2	Bouma	P	0	8	I	False	60	240.0	0	1	1	-2	BKJFHERUYZXONVQALSDPIMGT	JUQYEOPHIARGBDZLNSKMVXTF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	AG12SONA	2	2	Yes	K	0	7	R	False	0	180.0	0	1	1	-4	OVXDRUZSMFPLJQHTAKEIBGNY	XGIKHJFRQSVAULBNEYMOTPDZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	AG12SONA	2	1	Yes	I	0	6	R	False	120	330.0	0	1	1	-1	YHIXPLOTMBGFVKSQNARJEZDU	PDXJNIRYOZEUBQAKGHVMTFLS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	AG12SONA	2	0	Bouma	R	0	9	D	False	120	120.0	0	0	0	4	GKZATNPYQDEUORMSFIHXVJBL	ZEXQSRIKBLMYDOPGTHNVUJAF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	AG12SONA	2	0	Bouma	S	0	9	S	True	120	300.0	0	1	1	0	YIGUTDNRAMSKHXOBEPZQFVLJ	DIQNXUZTBSVRJOYLAPFMEHGK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	AG12SONA	2	1	Bouma	T	0	7	Y	False	120	150.0	0	0	0	2	DJUBLAXYRTGKMQVNPFIZHSOE	LKPNZOFAJXVRSMBGYTUEDQIH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	AG12SONA	2	2	Bouma	N	0	8	D	False	120	300.0	0	1	1	-4	IBHUOMJDPEGLNASRZKVQYXFT	JQYBNFEMDZPRIAGHXUTSVOLK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	AG12SONA	2	0	Yes	H	0	8	T	False	0	0.0	0	0	0	1	BXNKSPMGTHEOVZRDYALUJQIF	HTJMNIRKYFSVDOPEZXQGULBA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	AG12SONA	2	1	Bouma	Y	0	6	A	False	0	210.0	0	1	1	-1	LXMNEYUHDBZPJKOAQRGIVTSF	NEHXGYAQDRSPKZJLMTBFOUIV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	AG12SONA	2	2	Yes	Y	0	10	A	False	0	0.0	0	0	0	-3	RJNHBOQYVPAIGXTMDZFEKUSL	GKQVDOHLJNZAYSEUMBTRFPIX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
