experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	MN8SONA	2	1	Yes	G	0	8	P	False	60	270.0	0	1	1	-1	VXDRJYIEKASBFHNOZPTQGLUM	XFHZIAEGPQYJBONRKMUSVDTL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	MN8SONA	2	1	Bouma	M	0	8	K	False	60	90.0	0	0	0	-1	APBZIEHMKDRXFOQYULTJSVGN	STZHBDYVRKLMFOUXNPGJIEQA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	MN8SONA	2	2	Yes	N	0	10	K	False	0	0.0	0	0	0	-2	EDHPRGXJNTKVUSZLMOAYBFIQ	HKRMEBVXITZUPSJNALDYOQGF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	MN8SONA	2	1	Bouma	R	0	9	I	False	0	210.0	0	1	1	1	YFPZLGAQTJDRNHUKSEOBXVMI	GNLUXVDOZIRFPMAETBQSHKYJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	MN8SONA	2	2	Bouma	Z	0	8	M	False	120	300.0	0	1	1	1	AUITQFVJKOMBGPXHRYDZNSLE	YPTFLDSJMZGQXKUREHOINABV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	MN8SONA	2	1	Bouma	M	0	6	H	False	0	30.0	0	0	0	4	SLAZEVHQTOMJXUINDGYRPKBF	QRGBKONMFLIVSUZYAHTEJDPX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	MN8SONA	2	0	Bouma	H	0	10	U	False	120	300.0	0	1	1	-1	JQPTDRGZKIXLBUMAOEFHVYSN	QXGMZFTDYHUOKPLNJAVIEBSR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	MN8SONA	2	1	Bouma	Z	0	8	E	False	60	270.0	0	1	1	2	LKAVEJDUBZFHPGSMIYNRQTXO	SDFTRIMVEPZBGHOXKALJQNUY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	MN8SONA	2	2	Yes	S	0	6	O	False	60	60.0	0	0	0	4	AEBYGKOHIPSJZQLTDUMRNXFV	BAPTSGHLUENJDOFYIKQXRZMV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	MN8SONA	2	0	Yes	E	0	10	E	True	120	120.0	0	0	0	0	GXLTDASBYQEUIRNOZVHFKPMJ	LBYVXPDASKIGFJHRTUNOMZEQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
