experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10	ZZ9	nStreams	0	right	8	135	X	0	10	M	False	3	-90.0	0	3	SANGMEHIQVLODZBJPURTYKXF	NFTUDIQXKGBAYJPLEVOZRHSM	TGZFEVXJSIBONRMLDKHYAPUQ	GUPVSIZQAOMKBXLHYTRDJENF	KOZHSJEDVIXQATBRYMFUPGNL	LVOIYMETKGFBRHQZUPJDXASN	TAMGDYRZOQJNSUFBEIXKHVLP	XHISTAGZUEOPQDBFJMKRNVLY	0
main	11	ZZ9	nStreams	0	right	8	180	X	0	7	U	False	3	-45.0	0	1	QOYIGDHLNUEJAMXFTBKVSPZR	BFSRAJVTXNGKEMPOLQHUZYID	KESOPDBTIQVUXGRFZYHNAJML	TVEAGQIUXFZPJMRLONSDKBHY	XZONPQHMDRSBTGIYFAUKJEVL	EOGNRQYSVPMHDTIULAJFBKZX	EURTPQBNOLIJGXZYAVHMKDFS	SFVNAQLJRHOKGTMUIEXZDYBP	0
main	12	ZZ9	nStreams	0	right	2	0	Y	0	9	O	False	4	180.0	0	-2	XGYRPDKQMLTNVBIOEFZUAJHS	LDQJVKOSPMTHABUIGENFRZXY	EYIVRUNDBPOJGLMQXKFTHASZ	JVNZEHBTKQLPUMDIRAGSFOXY	EGPNRILYHOVZTFXUKQDSJAMB	XRFYSHLDZAUJPBMOKNTQIGEV	VNRZHFLTIKMPSGXJQABDOUEY	ETGNMURAFDSLHVKJBOXIZQYP	0
main	13	ZZ9	nStreams	0	right	8	270	T	0	10	D	False	5	135.0	0	10	GBAZUTIDEKMSXLQVRYNJFOPH	ZTVIRNDKFEXGMUJLPSAYOBQH	MFKPHZATBQVSJYERGLDNXIUO	HFAKOREZNSYJXLIVQPUGDTMB	XKIYHNQATMLVSDOFEBPRJZUG	MXAHVUGPFQDYREZKLNJOTBIS	YSRLZGIMBKNPXJOTEVDQUFHA	YPLIOGJMVRQDNTFUABXSZKHE	1
main	14	ZZ9	nStreams	0	right	8	270	X	0	7	Y	False	0	-90.0	0	1	PHNLKOMYXQZTIRFDAGUBVJSE	QRLZDJFKOAGTBPNHIXMVEYSU	ZBPXKSLAITQRUFHGODMVNJEY	LUKVNHYGTJAZOFXQREBMDIPS	IKBFXGQERLMOPJUTNVZDHSYA	EKUJTPSHRBLIZQYOXVGAMFDN	FYUVNTRAMKGEPXLHOSQIJZDB	ILOTPMNRJQAEDFYXGHVZBUKS	1
main	15	ZZ9	nStreams	0	right	8	180	Q	0	9	D	False	4	-1.40334185971e-14	0	-2	SMXJUDTLBZQOVAPGHEYRKNFI	LVSETJOHBAZXKGDPQUIMFRNY	ZFGXPHMJUDOVLSKETRNYQBIA	BRZILGOSYNFVAXJDTQHKPUME	ESVPNTIQFDRLGYKOUXHABJMZ	HKDJUYPEVNMAQFIBGXSZTLOR	MFLYINXVSJZTPGDKQORBEHUA	ELYNBMZAKXJSHUFQVDROPTGI	0
main	16	ZZ9	nStreams	0	right	2	0	X	0	6	Z	False	1	45.0	0	-3	NGSEFKLPJHIRYDTQOBMUAZXV	NHYXMTZRADLBFIOGSQPJKVUE	AHRUZVBQGPNEITMKJOLFSYXD	ORDUQNGABTZEYHFLMIJVKPSX	NQZITXMJHBGKRFYVPUDLEASO	UJLQHKIZYAGEFOSNPXMBRTDV	XASRIDJNQHTVPOULYZGMBEFK	TZNHLMFVKUBYOJXRIGQAEDPS	0
main	17	ZZ9	nStreams	0	right	8	315	E	0	7	E	True	6	-135.0	0	0	ZPLGVYXNRUSETODBHJQIFAMK	EXAMLTPFJYZDGRNIBVKUOHQS	LGAJONYFPMHTUEKIDVBSRQZX	MEVLPJSAOTKXUDBNQHRIYFZG	ZUJBROMDPTYELQKXNFAGSHVI	SGVZUMPFIRATEHQJLYOKBNDX	NSKPJUYERMTBQVFLDOZHXAGI	BETRAQDNLXOMGVSUJYZPHKIF	0
main	18	ZZ9	nStreams	0	right	8	90	X	0	8	F	False	6	-1.40334185971e-14	0	-4	KZAGSYQUPTBHJLINEMOXRFVD	ROFGMVSEAHQXINUPZKYBLTJD	QYIFTUBNXJZRMALVHKDGEOPS	PMIOYRUJKQXLGBDNESVHZFAT	YUSRHJPTKOIVBMNGDFXEQLZA	JRPVTLGHUYIBNFQOZEMKSXAD	YMULXZSJFNIBKGVQOTPHARDE	SMKDTJLBGHFNZQVAPROXYIEU	0
main	19	ZZ9	nStreams	0	right	2	225	X	0	10	P	False	5	90.0	0	13	KTUYXLIMDSNVABZEHGOQJFRP	QOXNPMZJUSFKRBLTGEYDIVHA	YQGMKBIEXDRFSULHVTOANJPZ	KJSIPUBHQOLERVNXAYFMZTGD	LXZUIGJOYDFPBTKASMHQEVNR	BKYUOEGRSTPIMDZAHFJVNQLX	RZVSQUHOPADMYIJLBTKGFEXN	ULMYDFENJZBAVOQTGSHPIXRK	0
main	20	ZZ9	nStreams	0	right	2	45	X	0	9	S	False	0	45.0	0	1	RFTGMQVYISXLPDEAUOBZJNKH	XGKLMFJVAIZYDESRQUPHOBNT	HTVNIFPLSKQEABDMUZJGXORY	LNFQODJSPUZAIRYMVEKTGXBH	IBQYORFTEZKHAXJDSVMLUPGN	MNROUPEFDVGAHKIYJBTZQLSX	JFGYBQVRHXTKAPDUNLEMOZIS	INKXGYVPZHAQMUEROTSFJBLD	0
main	21	ZZ9	nStreams	0	right	8	135	S	0	6	Y	False	7	90.0	0	1	UZFIVOQMEKYRBGHXNATPSDLJ	RBYNAVEMKIZXSHGLJDPTOQFU	HFPXDORIATLSVENMQGKUYZBJ	NJPGODEXUSHQYRMTIKBLAVZF	IORYPKBDTVNMZQFLJHEGUSAX	FGPMJKHNDZIOUTVBASEQRXYL	XNPQJZVTRUBGMOHDAFKYSLEI	KNFRLXYSGDAUJHPQOEIZVBMT	0
main	22	ZZ9	nStreams	0	right	2	180	E	0	6	E	True	4	-1.40334185971e-14	0	0	TOXKFHVQAUMNDBERSPJGLYIZ	AYOZKUFXGMDVRIPQTJNLBSHE	RSPQLXKGAZDTNBHUYIEMVOFJ	URIDAQSBYTMNXJVHGZPKOFLE	XTBYLDENVOHRIPQZMKJAFUGS	TUJBAOKZDNILSGVRHPMQXYEF	HKOGSDJNYZRXUFIEAQPTLVMB	FYDRTKSEZUQOJLPNHIVAGMXB	0
main	23	ZZ9	nStreams	0	right	2	90	X	0	8	H	False	7	45.0	0	5	PGKVUDMXQHYALSBOFJENRTZI	QUFXMYISVZLHTOARKDPNJGEB	KNBLPOZYDRQMESGXJHUIFVTA	AFHYTZVRUISEDPJMGXOBQKLN	NTLJOHKRBXUZVGIPDQMFEYAS	PNJXMAUESZGIBODLHFVKTQYR	OGYLXREPZDMQJVTABUFKISNH	FBVTIPUZHLMJNXKOQSRYDAEG	0
main	24	ZZ9	nStreams	0	right	2	0	B	0	10	A	False	0	0.0	0	2	NOQGTSFHMXAUBJLVERZDIPKY	YVQNDMPEOSRLZABFGXJUKHIT	VGOAUEJXLHYTQDBNMIFZRKSP	JSTQPZOKNYLIMXFVHDEGRBAU	EGTKVZJMSXAHPYDLRFNQOBUI	HGIFVQAYOZJKRNTMXLBPUEDS	TPMAGHFVYOZNXULEJRDBISQK	DPNVOYBZHSRGUKFEXAQTILJM	0
main	25	ZZ9	nStreams	0	right	8	315	S	0	8	B	False	5	180.0	0	1	ESQUKPYLFNRMDAHBGZOIXVTJ	QAHISBEXRJYVUMTGDFNPZOKL	GDRJXSQOEZLFTIUANVBMHPKY	MHVYADSBOUKGPQRETJNZLFIX	QRIJUSPFNEMXZDOHAYKBTVLG	DGUPJRHNBSEKMOYFIAQVZTXL	DULXHETGBYINORKQVSPFJAMZ	ZDGNASRFELTYPIXQUKHJBVOM	1
main	26	ZZ9	nStreams	0	right	2	45	X	0	6	U	False	3	180.0	0	1	SKIYBHRQFMEVGOZXAJLUDPNT	EJZPRLIQXUSMAVYHNGTKFDOB	MKOGDUIZNPEFQRYBHLVTAJSX	MIRDSLUXAEPVQKHOGBJTFYNZ	ASGZLQPURHXINJDOTBYFMVEK	VLEPHJXRUDAQGSZFYOTIMBKN	UGMEVLSOHANBJPKFQDXZTIRY	IMHENULGPJZKOXAFYBSVDQRT	0
main	27	ZZ9	nStreams	0	right	2	135	V	0	7	A	False	4	-45.0	0	-6	GBQMEYROVTJDHFZLIXNKSUAP	IYZVQBAJXPSOMNUGDFKLHRTE	GKMYJNEITPQUZBHLSOFRAXDV	MSBEIKOJHFZGRYDXUVPNQALT	RVOHKEQABZTYSPDNFULXMIJG	LFTRBPIDXVUSQMKAEOHYGNJZ	BJUYORGMFEHIDVKZNSXAQLPT	SQRGHFZIXMVBYPLJKTEOUNDA	0
main	28	ZZ9	nStreams	0	right	2	180	S	0	10	S	True	6	90.0	0	0	PFJZQSLGHRKNVIMDAUBEOXYT	AOZJBSUDTNGFQYHMPIKXRELV	UBFSLZVIRMYXATPGENQHJKOD	RLJZHDYXFNVQEPAOKGTUMISB	PBVFRLOGHUDNYMTJQESXIZAK	RLVEHBKAUOTXDYJQMGNSIZPF	AJDTNHGKQYSZRMBPFXELUIVO	BLIKOFTVZREQHMUGYSPXNAJD	0
main	29	ZZ9	nStreams	0	right	2	225	D	0	6	Y	False	2	-45.0	0	1	QUMSFIRKXDLAJGOZENPHBYVT	HADZEMKGLIBPUSTQRYNXJVFO	KTLJUXYDOEHGPVNRAQFISZMB	XUZMOFTRVEQAYLSNBKIJHGPD	LORZSTKVQPXYADEBUHIJMGFN	XJTRMKEBDGSHLPQIAUYZVNOF	PIMDYOXLJEKZTHUQFGVRNSAB	QSLHFEJIOUXNRGBTAYDPVKMZ	0
main	30	ZZ9	nStreams	0	right	2	315	A	0	9	E	False	6	-135.0	0	-1	HRJYLESPGUMIODTAKBVNZXFQ	TPAQHOXZGBIKFLMRDJUSNEVY	JRYVHBOMKLEFTZNGDQPSIAUX	EYKLAUQHJGBOXRZSIPNFTMDV	FNKDGIRHVZLBMXTEUOJYAPSQ	KYTVAMROFEGJULNZHBDQSPIX	FIUZHPGOAETNQJLBYDSXKVRM	FZAYJRSLNPDHOMVBTIGXKUEQ	0
main	31	ZZ9	nStreams	0	right	2	180	X	0	8	I	False	5	45.0	0	2	GUXYOJRMFKTEHQIPZVNDLABS	PFXQURNYIHLTOKBSVDJMGAEZ	RBLAQGOSIVMZKYUHETPJFXND	EVADILRSYFOUMPQTGKXHZBJN	YIFDSTXOGEPVRZQMUBJHNLKA	QKEOUPDYILXSNTJMFZRABHVG	MIJDVSETUFRPAZYNKLBOGHQX	UAVTOMKGJSEXYHDFPQNZRLIB	0
main	32	ZZ9	nStreams	0	right	8	270	Y	0	6	P	False	5	135.0	0	9	VARLHENUTBJFISXPMOYKZDGQ	QJTMPVOHSAXBNLYGZEDURIFK	PIZBXFVTDLMAGOSRHUNEKQYJ	SFAQTBJHIYDGMXUOZVKRPENL	AEYHUMDOQRVSIFGJZKPXTBNL	GMRFUBPZJVQXSDHYOTAILNKE	LAISDJRHBTMPNZXVFYOKQGEU	BTPUDXEVJFAIZSNOGHLMYKRQ	0
main	33	ZZ9	nStreams	0	right	8	0	X	0	10	D	False	5	-135.0	0	1	QZAURIEDKNBPSLTXFVHOMJYG	PSFAZYLHBDTIXVEKUMNJOQRG	RBMNLESUXOJTYVAFPGHQIZDK	GHUKTOIALDYVNPFEJXQSBRZM	AMHFLZGBDKNUQREIYPTSOVXJ	SZAHRGTUBLDXQNEMIKFYOVPJ	JMKIYGADNLTBFVEPXQOSRUZH	HNTOISJEMDGXKVFLUYRPAZBQ	0
main	34	ZZ9	nStreams	0	right	2	135	Q	0	8	Y	False	7	90.0	0	-1	QNAOEBKDLGXRUZPYTFSJMVIH	HJBSNYEKFDPTGAUXMRLOQVZI	BLKOXEJSVYMGTNPZAURDQHFI	VAZRXJBUNFGLKQMDSIHPTYEO	BIZQMXFGAPDTHYRJEKNULVSO	NZISTJLEOQXHYMADGFRPBVKU	GVOZHUFEBLKAPMRIXNSDJQYT	ULIDBFNQYMOPGXVAHZSETKJR	0
main	35	ZZ9	nStreams	0	right	8	180	X	0	8	J	False	0	180.0	0	4	HTYZGLBIJQFEXDMRSVUANKOP	SRHFVJIEAXUMGKQTDNPYZOLB	EURFVGBHAPYJSOQKLXNTZIDM	PZIXQGSTEDRNBLJUOYVFAHMK	URYHDLPOIFBTSQAXMKJNZVGE	OVJHMBNEXZUKDQARYTLGSIFP	YNSPKBRDMGAIOFLUZEVHJQXT	PMXTZOKLUYNIFSRHEQBVAGJD	0
main	36	ZZ9	nStreams	0	right	8	90	B	0	9	F	False	1	135.0	0	14	VHANDIPLRFOTKSMXUQBZEGJY	XLMEYOAUGFJDHINPVQRZTSKB	RYKGTZXHLFOEAUVQDIJPSBNM	LRKXGOHEPJBAVZFQMNDTSIYU	QZKGUEJYNHTILMBPAFXRDSVO	EAIHOPBKTVUXLMQGYRFNJZDS	HLMOKUADFYRBINZSPTEGQXJV	TDLGQJBKOSVIYMZRHXPFANUE	0
main	37	ZZ9	nStreams	0	right	2	270	R	0	9	N	False	0	-90.0	0	2	XYGBQEOSUNTRLHKJIFVAMZDP	MOAJRQFLHNXSTUGKDIPZEYBV	NYSAGJZIKQMRLXBEPFDHTOVU	LOPXMBDNVYFTIKJREZUASQHG	NJVZIMFLOBEPHTDXGAYURSQK	RISUQVBGMKXPJDAZLFHNOEYT	FOMIAEDNBZUQPTXRLHJSKYGV	QGSYVEDBIROFJXHNMLPKTAUZ	0
main	38	ZZ9	nStreams	0	right	8	135	B	0	7	V	False	0	135.0	0	-7	BTZMXUDVAOEGRLHPKQJYSIFN	PEKVUOLDBMXRYTZNJAGFSHQI	JBMZXYRONILSKAUFTQPEVDGH	UGXNSZKHRMLBTAOJVPFYDIEQ	LKSHXEUMNVQGFRYBZIAODTJP	BMEVFPGNHZYXLJODUSQRIATK	MUIZPLVXJDNSGHBKAFOREQTY	JDQGXYMFPIRUNBOHSLAETZVK	0
main	39	ZZ9	nStreams	0	right	2	270	E	0	6	Q	False	6	180.0	0	3	JSYAEPOQLMUIBZKFXHRDNTVG	PVTEXRKALNFZUGYDIMSJHBOQ	GXMLIHFSROZETABYPNKJDVUQ	ZYIAOQRMJETPBKDHNULXVGFS	XTUSGEIQVPRBJFKHALDOMZNY	DMIOFUTVLBQHYJXZRPGKSNEA	AJVFLBQOMEYTIUPDKZHNSGXR	BTKHJIRMXLQGPFNZUDAOVESY	0
main	40	ZZ9	nStreams	0	right	2	315	X	0	8	U	False	6	-135.0	0	5	PXBRUZGKLDIVOTYFSAEJMHQN	YHKUDJZAXNMTOPEFIBSGRLVQ	NPUKAEZIQRVXHBFTLGJOSMDY	OATUJZREIPFYVQLNBMXSKHDG	SHYGTJMDKBLQXEUAOPZVFNIR	ISDRTQGVJXZHLUMNABOYKPEF	GZRFNHYAUSDKVXJLPBOTIEQM	JEYNQVDOBUFGISZKHMLTRXAP	0
main	41	ZZ9	nStreams	0	right	2	90	R	0	6	I	False	7	45.0	0	1	YIOFPTBUXLNEKMRAHGDSVZQJ	VOIUBQAZMKGJHXYFTRNPDESL	LKVXDNFAJTSRQIHGUMPZYEBO	NHJOZSDIYXTPFAKEUMRQVLGB	RZIUTMLFBOPESVJYKAQDNGHX	NVIHMZKGJQPTBLUOFXEDRYAS	PMJLRKGYOVHTQESFDXABZIUN	SLZVYNIREMBGQUXPHKDFJTAO	0
main	42	ZZ9	nStreams	0	right	8	315	M	0	9	L	False	5	180.0	0	3	ZGJKTBLUIQSVFOMHNAXYERPD	FGDAHSMXOQRJINLPBZYKUETV	TOLGJKRFUHYBMVXPENDSQAZI	DLMRAQFUPKYHGOSIEJZTBVNX	EHJQXRZSVDAITKYNPOLBMGFU	BOIDRVNGQLYUMJXPTFHASEZK	ONETBLUJHYRFGQXDMSKPVAZI	HNGMOJTZPSVUEQIXKBRLFADY	0
main	43	ZZ9	nStreams	0	right	2	45	B	0	10	J	False	6	-45.0	0	1	RMUSQZOBGVJKPYLNDIEHTAFX	BHIGLTXSDFZYEKANMUPJQROV	PSIZBHDQTOAGJRVYUEKNXMLF	TAEYJZUBXIFSROHVGLNKDQPM	PQIEGYRVUHSZMNBXFDAOTLJK	JKHFISXBDEATLNRYOUGPQZMV	EMTNGQHIYVJBUPODFXKRZLAS	JDMPOEBQZLFGTXRIKHAYNSUV	0
main	44	ZZ9	nStreams	0	right	2	225	X	0	7	X	True	6	135.0	0	0	PEUNTAOBRYKZFGDLSQIMHVJX	LMUJDKFOBYSIETVHANQXRPZG	ULZOFVDAYEKIJNTPQXHMBRSG	KDPFJZTVEMIAROYSQUNXLHBG	HXOQZSRKTLAGDMEJUBVNYIFP	THGAVQPEULOZXJSIMNBFDRYK	MLVRTOGXPIJFZYUHKAENBQDS	DTVPALFIBUHXSOGMZNRJQKYE	0
main	45	ZZ9	nStreams	0	right	8	45	L	0	10	H	False	3	180.0	0	13	IXREVBHYKTMFJDGSZAPLNQUO	QAKOZLNYBUXMPIVSHEFRGDTJ	LVBDGZJMAYIKPNQHEXSTOURF	JBPEQSGVIMHKXRFYZDOUNTAL	ZLJKOETISNFVUPMQDAHYBRXG	RNDSEXPZFTUYGVQLJHKOIAMB	KMRGZNOULQEVAJHIDYPSBTXF	BOIXVQSTJELPGUADNZRHKMFY	0
main	46	ZZ9	nStreams	0	right	2	90	X	0	9	F	False	3	-135.0	0	4	HABMZRIFDQJKGOUTESPYXLNV	BUHPMXAOJKQDNTLGRZSFVEYI	AJMIGUPFOEVRXLTBNKSZYQHD	PURQDMZENFKHGXYSBATOVIJL	QTKIHUYPAJBDSGZNELXFMVRO	HBFYEINLSXJOUKDMQPRTZAVG	OGIXTANUSJHPFLKYMBDVEZRQ	FUDQHJZTLIOBVMGSERXPNAKY	0
main	47	ZZ9	nStreams	0	right	8	45	X	0	7	U	False	3	180.0	0	2	ATXHLFNPEUVQJBRZIMYSODKG	HSZKPOTLYGNVBMJFDUREQIAX	SXKLOTRHPJGYBQAEVMZUDIFN	KYTZGJAUVXMNRILPOQSFHEBD	TKFRZUNPMOLGYAEVBJSQDIHX	PSEXYODGATIUNRZVBLMFHJKQ	HTELAPQXFNGBKMVYZURJDOIS	QZJYLAPXVRSEKBHGTFNMIOUD	0
main	48	ZZ9	nStreams	0	right	8	225	R	0	9	P	False	1	-90.0	0	-2	IFQYSUXKMDOBTJZVANEGHRPL	GXJDZMURKPEFOLNQHSVBAIYT	HXMNAOYPDITULJQVRZGSKEFB	NZPAMSTVUIKLFDRQXJOGBHEY	LMKZDOQEBXFSUVNAIPYJRGTH	SPVLTYGBMRXFKQHDUIONAZEJ	UMNZYOVRBTGILEFXHAPKSQDJ	IBTFJHLGUZARMPDEOSQNVXYK	0
main	49	ZZ9	nStreams	0	right	2	135	R	0	9	I	False	2	-135.0	0	-6	FIDROJHENUBKMGQVSYTPLAZX	TGLNARKMPEHUDFYSVQOXZBIJ	DFTRMEYOJIKQVNBAULZHGSPX	QMODZXHKGYEPRLSVJTAUNIBF	GVSXNIRKYEJUQBPLAZTFMDOH	MJQUPOREGTYZNLBSDIAVKHFX	GIPNQLAJYFXEZKRUMDHVOBTS	YAKXRVGIDOMHQUPBJSTFEZNL	1
main	50	ZZ9	nStreams	0	right	2	270	Z	0	7	L	False	2	-1.40334185971e-14	0	2	GIRPHULDQZNJYMXVABKFOTES	QGVFTNEUKOLRBADIMXZYJPHS	MNBOGYHLAZFIQSJEURXDTPVK	ABGVFKPZINLTSYREDHJUXQOM	PXQBAFGDZKOSHENTYMVJRUIL	NTZYBPSMKERGLUDFOQXHJVIA	KFHEXQBSJZMGTNUYVRILOAPD	BZUPTNRJFALEDMQGIKSXVHYO	0
main	51	ZZ9	nStreams	0	right	8	135	O	0	8	B	False	2	-135.0	0	13	UFXJLYSDGAHVOQZRMIPKBNET	HMFOITVNXDQBAEZURJSYKLPG	TUVXNSEPBFQJKRGIMYAZHOLD	KPHNXBJSIQAYGDTURFMOVZLE	UDPHZRJITMGYBNKSLEVFOXAQ	ZYBJTQVHDLFUPIMAEGNXROKS	JYXOVRUMGDESFTKNIHLBQAZP	OYIDNSBRKLGXFQMJEZVUTPHA	0
main	52	ZZ9	nStreams	0	right	2	225	Z	0	8	K	False	0	-135.0	0	2	XAPEUQORKYZTMIBFJGLHVSND	VPOTQSZRGEKMUFYNIXLBJHAD	MNLAIQBZKHOSVXETUDJFYGRP	DNSBTVRXQUIPHFLAJGZMEYOK	TLNYUZXMHFOJGKPRIVEDSAQB	VLAXKBYIJPOZQMURTENFSDGH	SKJPIORDFMXAHQBZYVTULNEG	ZEMJPGLTUOXBHAKYDVQRNFSI	0
main	53	ZZ9	nStreams	0	right	2	270	G	0	10	U	False	3	45.0	0	1	FLATMXHBGYQOEUISDPKVJRZN	STMDRKIBONJEQZAVGXFUYLPH	NSTFOLBDXGPIZKAMQRJUEVHY	XVRMSEYPNQUGLDKFTZOBAIJH	SDFEBLUVXJPAZOQRMGNTHKIY	PHALDEQBGYMXUNZFIRJTVKSO	KJBTMGOHVRPNIXSLFZQUYAED	LKGIBTODVYAQRXHESMZNJFUP	0
main	54	ZZ9	nStreams	0	right	2	180	O	0	7	J	False	5	45.0	0	3	PVTERJHZBKYDAILSXMQUFNOG	AMXDZHOVKTEQGLBNFSRPUIJY	KHJEQLZXBATGYRSINUMDOFPV	PMXNTHIBOKERDSFZGYLUQJVA	GABVFYEJZORSHLKMUTDIPQXN	QLKGARNJXDOZPEVYSBMUHFIT	ORUQKVHGYMFZLXEASJTIPNBD	AMUZIXGNERDTJKBQFSVHLOPY	0
main	55	ZZ9	nStreams	0	right	2	0	N	0	8	O	False	6	-90.0	0	1	MQDTSXVJZGYNABKEFRLUHPOI	SJKNBMGAUEYHDITRPOLFXZVQ	GLMXEOJBTPUAYHIZDQFSVNRK	SXEAOGMUPKBFNRTHJYVQZDIL	YJHZKFOSVDXGLMTNPAQIBUER	FNSGTBVOHIMYLPRAXKEDUZJQ	XDFHIVSEONJMYAKTZRPGULQB	SYVTXIDMZFLAEQNURBHOGPJK	0
