experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	LC1SONA	2	2	Yes	A	0	10	A	True	0	180.0	0	1	1	0	XKFDOUABITNMYGPLVHEJRZQS	DNPHYULXOSAFMBQKZTJIRVEG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	LC1SONA	2	1	Yes	A	0	8	H	False	60	90.0	0	0	0	-1	UIFNXYTAHLKMOPVQBRGZJDSE	SYFTZBDQVLKUXENHJRAIPMOG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	LC1SONA	2	2	Yes	K	0	8	J	False	120	120.0	0	0	0	-8	KUAZESRXJYFNIVPQDMGHBTLO	NJQTSYAIDUKZRGBHPOMLEFVX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	LC1SONA	2	1	Yes	L	0	10	N	False	60	270.0	0	1	1	6	JXZOFABIPMRVKYETGLSDQNUH	UIDGMPFVOANEYHKRLQSZBXJT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	LC1SONA	2	2	Bouma	B	0	8	P	False	120	120.0	0	0	0	-1	TYLXOHKBPJMGQVISENUADZFR	MTEQRZPVHAODYBKFXSIGJLUN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	LC1SONA	2	2	Yes	V	0	6	T	False	0	180.0	0	1	1	12	NZTFERHDPJKIGLQOVUBYMAXS	RODBKNTUAHSQLPYEIZVJGMXF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	LC1SONA	2	2	Yes	K	0	8	O	False	0	180.0	0	1	1	-1	GSOQVAXRPFLTYHDIZJMBUNKE	TSLAYUZKOVMQDRNBJHPIEFXG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	LC1SONA	2	0	Bouma	P	0	8	M	False	60	60.0	0	0	0	-2	DUQOALPFMJKRETBIYGZXNHVS	NSFZXHMDEKJTYOVUBQRLPGIA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	LC1SONA	2	2	Yes	X	0	10	V	False	0	0.0	0	0	0	1	SFAKQYLMBHVXEZIDOPGNTUJR	LRHGUNKYXZQOMDFAJBPIETSV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	LC1SONA	2	0	Yes	I	0	8	Z	False	60	240.0	0	1	1	-1	VLSQFJGEHTKODYXMNPBIAZUR	OGNQEDSIZLKJVXRUFTABMHYP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	LC1SONA	2	1	Bouma	J	0	9	D	False	60	90.0	0	0	0	-1	LGPXVNFRJDUKEHMIQBAYZSTO	EXFYNLAORIQZMHBUJGVSDKPT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	LC1SONA	2	1	Bouma	P	0	8	P	True	120	330.0	0	1	1	0	QZKHGARDFUPOYLMESJVBINTX	SXRGTQVZPIFBDEJUOMYNKLHA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	LC1SONA	2	0	Yes	P	0	6	P	True	0	180.0	0	1	1	0	DZRHAILTVMUYJKSGEBFNOQXP	MANQILPORYUKEZVXBFSDJTHG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
