experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	Charlie	2	0	Bouma	A	0	9	I	False	120	300.0	0	1	1	1	NDBVITHUZAPEYRXLSJMFGOQK	TRFSLEDGXIAVQJUOHPNBKZYM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	Charlie	2	1	Bouma	O	0	8	I	False	120	330.0	0	1	1	-2	ZKTOLNJFDABSQPUXVEMIHRYG	AJRNGLODISKYZFHBTUQXPEMV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	Charlie	2	1	Bouma	A	0	7	S	False	0	210.0	0	1	1	1	QLIDSTJHKZNREBPUFYVXOMAG	XEPUQRGSATIBJMOVHZNKFDYL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	Charlie	2	0	Bouma	S	0	10	S	True	60	240.0	0	1	1	0	SBKVOMERFNZJPUYLQXHIDAGT	MUEKOQIDPXSZLFNTJBYRGAHV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	Charlie	2	2	Bouma	T	0	10	P	False	120	120.0	0	0	0	-8	HVTMLQBYOIPJUAGZNDXESRKF	RMBTVQOAHSEZLXNDUGIYFJPK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	Charlie	2	0	Yes	R	0	7	R	True	0	180.0	0	1	1	0	DZAVOYIHQMPLFRJBEUKGXTNS	GYDUQPFRNXTZIVMHJBLKEOSA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	Charlie	2	1	Bouma	J	0	6	J	True	60	270.0	0	1	1	0	JMPHGTNKFRBIZDUQELSYOVAX	MVAZKNJDUGBPLOXYSQFEHRIT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	Charlie	2	1	Bouma	F	0	7	F	True	60	90.0	0	0	0	0	MGDBIZTFVSNXRYPEJKOQUAHL	GLMHKZBSIXNTDQPOVEFAUJYR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	Charlie	2	2	Yes	U	0	6	Q	False	120	120.0	0	0	0	3	IEYPANQJLURDXGBSFTKHVZMO	FYQHTAEZLXVBISOUPKJDGMNR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	Charlie	2	0	Yes	S	0	7	A	False	60	240.0	0	1	1	1	ZQFMYNRPTJKAVIBDOHXSULGE	XOTGRLVASJFUIKNQMBHYPEDZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	Charlie	2	1	Yes	J	0	9	B	False	60	90.0	0	0	0	-1	VHOSDLXZJBPMQYRIKAUNFETG	NBRUMAHGYPKJLTIQVZEOFSXD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
