experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	12	AF16	nStreams	0	right	2	90	M	0	7	L	False	1	135.0	0	-1	POZBFLJSKDQIEUNMHGTYXARV	GITOUQMLDRNVFESAYKZHBPJX	OHFNMZABKQDYUVRSJTEPGIXL	KLJUYBTXDVSZOAGQIHRPENFM	PEUBXRINZSHJKMLQOTADVFGY	HYQMBJLXFGKINAOUERZTVSPD	KSDTAHXFNJBUVELYIZPQOGRM	XLVZQDYRUONMPFGTHBKSEJIA	1
main	13	AF16	nStreams	0	right	8	270	H	0	6	T	False	4	90.0	0	1	XAOTGKDRFJZYBNMLHIPUSVQE	ADIOKNFRLJGTVUZBEPSXYQMH	IPJGKLAMHSDOBFRUEQZYTNXV	GTVUHDYSOFLZRQNMKPBJAEXI	QKSONDTHEJRYAFMXGVPLUIBZ	HEYTKNPMAFGLUVJRDSXIZQOB	OMTDYAFKJSQPXLEUIZVRNBGH	SAPEITRJOZKXNMQHUYLVGFBD	1
main	14	AF16	nStreams	0	right	8	0	N	0	6	K	False	7	-45.0	0	2	URNYQHPTGIFXJZSDLAMVBOKE	KDOYNJEPFIMSGXQLVRBUHAZT	HTJFKQRGNUPALVIMEZODXYSB	SAQUJODNEFHYGBLZXKIPTRMV	MYNGPQELJDFTZBHOARXKVISU	TSUENFBVQXPHKZGIMORDYLAJ	FJTKOMPHDQYBLUVSIXNRZEGA	GRLUXEKYNMAJZSTOVBDIQFHP	2
main	15	AF16	nStreams	0	right	8	135	E	0	10	J	False	1	180.0	0	1	HFXGRNZVALMOBYKEQUDSJIPT	VPMYOXKZSHJEGBNLIQTUDRAF	BGAVKMQFYODNJRSXITHPLEUZ	OYKGAXJFPUMZBQDLHVSENRIT	YLJRESOIXNVQFGPKHDZAUTBM	GFRXAYJZBHLKPDOVQETSMINU	PREASQBXDZUOTGJLNVIFMHKY	FELPMIXKJVOBYNTUSQARDZHG	2
main	16	AF16	nStreams	0	right	2	315	D	0	6	S	False	0	-45.0	0	2	ZTMJRASYDEGIFKOVPXBHULQN	AVERTXBGHUKFPMJZLYIQODNS	RHMLNBPIODVXSYEAGJFUQKTZ	SZUFGDOXIPREYLVMBKAJNHTQ	HGAXEOLIYZRFBSKDNJMPVTUQ	RDIAUONPGVFQEHYMZBJLTKSX	DKLNZRTSAHBXGYMOVEQJIFPU	OISTVBDUGENRPAJZFYHMQKXL	1
main	17	AF16	nStreams	0	right	8	90	A	0	9	G	False	5	-45.0	0	2	EIGUPRVMOLHJKXBDFZAYSTQN	BVTXAYQDLRJZFMSUENHPIOGK	GQNYAJBZSPUXLEHKMFOITDRV	EUNLADJYZQOVRMSIFHKGBXPT	MAVEKGILTPBZYXHDSFUORJNQ	KRHINQELDGTAMUSVFZPYBXJO	IADHMTQBFXOLKYRNUGJSEVPZ	AMELIURZOGDSNJQVYKXFBTHP	2
main	18	AF16	nStreams	0	right	8	225	H	0	7	J	False	5	90.0	0	1	BXLZKVITNEUQSAYMPHDGJRFO	YLPGRHKIMXDJASVTNOFBZUQE	YZPKBJIMVRLXFADTOQGSHENU	SEHOVRDLQYFKAJTBNPIXZGMU	MNRGUDPBXAEQLTHVFZOKYIJS	VYDAKROJHLXGQSNUPEMTZIFB	VRLPODJBMINFTUZGYQASXHKE	USLIOKMJZEPDGTNRXYBVQFAH	1
main	19	AF16	nStreams	0	right	8	180	D	0	8	E	False	0	180.0	0	3	NQTKRUVLEBHDJFSMPOGIXZAY	LXTHGMQZOUYAPSDBKJNEVFIR	FSNKLTHGIEDUVBMJAOYQZRPX	NDXAOMIGFRUYEKTLPBSVJQZH	KESQATJOMLGBDRYUNZHXPVFI	LODQBANJSPHIRUZGFYEKTVMX	RNEFYDPMQGLJKUIOVHSTBAZX	JIFKBMZSRAOPYTHEDQLVNUGX	2
main	20	AF16	nStreams	0	right	2	0	P	0	7	G	False	4	180.0	0	1	DNRMXOUGQHSFLVAZBTEIPJKY	NRFLYXZVTUIHGJKBMDPAEQSO	OGILXVEHJMRDSZNQTBKUAFPY	NSZXMEGQIOBDAUYPLTJKFVHR	SOFMTXNGPUELRVKYBHJIADQZ	EQLXKUZHIVTNPRMSGYJFDAOB	SKYLPRFDVNTGMQIZUHXEAOBJ	JSVYZFLTBIAMGKHXRUEQDOPN	1
main	21	AF16	nStreams	0	right	2	0	X	0	10	X	True	7	-45.0	0	0	MGLRNYKEBPVIJHTDZSFUQXOA	LAHMKFVEDPSOZJYNRQITXUGB	KBGHNJOMAETVZPSXLUDIQRFY	PSTGNHIUXKJLFAVQYOMDZREB	FSKUTQAZJVDPLXGENOBHIMRY	JULORIBVESTKYAHXGMPDZFQN	LUKADJHSOVEGZNXTBRQIFPYM	GFUVOBENATXJYKDZLHIRMQPS	1
main	22	AF16	nStreams	0	right	8	0	P	0	8	Y	False	7	-45.0	0	1	AGMKFBZQPXHSURYTLVEDJINO	HZSVTPYDOAKLGRBNIUQEXMJF	JIQATLYMDEPUBZNFGSKVHROX	IQMPAHEGVKJULOBZSNTXYRFD	OGVBSXTJPREAQZNMLKUDYFIH	YFXOAINLBVEPQMTKSJHZDUGR	HXDJSRYUPOAVINZTGMFBKQEL	FGRDHIEVYPKMJAUXBLTONZQS	2
main	23	AF16	nStreams	0	right	2	225	M	0	8	M	True	3	-1.40334185971e-14	0	0	QDYZRAKSPVFBHXITLNUEOGMJ	ZXUNTOKFHYEQPSIAVDLMGJRB	EQOMFXBPJNGTAIVDKHLZSYUR	BAJUKYNDMZGOFIQRLVTESXHP	MUSYFORJTPKGLQBXHVDZNIEA	HZNEMJXGLFDQIKAPYOSBRVUT	AIQHFBURMEVXDLSOGTJPYKNZ	JSDIPOXFQUYTERKVNZBAMGLH	1
main	24	AF16	nStreams	0	right	2	225	D	0	6	K	False	0	-135.0	0	2	MHVJXZKGDPNUEYOFQBSTAILR	NDRYXZEKSBUVIQLHOFJTGMAP	SPYHFXUGZBONQMLVARDITJKE	QXHSVOABPKEYIJRFULNTMDGZ	HONPBIVRFAGLTZKQDJMESUXY	IBNOGKPLUMYDRAQXVJHFTZSE	QLSDZIOBXJMKNFRGVPUYEHAT	RSNMFTLQBKGYIUZXEPDAOVJH	1
main	25	AF16	nStreams	0	right	8	90	T	0	10	F	False	0	90.0	0	-6	EBNXTOIVYQFLDUMAZJHPKRSG	NPDOSEIKVUMXJTQFBGYAZRHL	YMXTOZRBSAIQJPNHVFEGDLKU	SURXAHOQLYZIBPVJTFDNEGMK	KONAVJIDLYSZFEBHUPXTMGRQ	QOGBIMKSJTYLZUPDANVXFHRE	KAFJGSMXPVLIDZHNUQRETOYB	ESNUJVBGAIFRKHXMLTPDQYOZ	2
main	26	AF16	nStreams	0	right	2	315	Y	0	10	Z	False	7	-90.0	0	2	TJSGVYNFRDBXAEPZKQHOILUM	YRTMFGUXALVHEQPJOSIZDKBN	ZUXHKVDGEPNFYSAMLIOTRQJB	YZMFVIJENTDKPHGUOSQXABLR	IAZPTKYBJVFHOUDXMQGSRNEL	MDBOSJUZHEKLVYINTRAPFXQG	HKNUBLXJMYATPRZVOSDEFQGI	TQADPBNOIFZJYLEGRXUSVKMH	2
main	27	AF16	nStreams	0	right	2	180	K	0	6	B	False	0	180.0	0	1	XGRISQBKHOZVTMFUAELJPDYN	IJYRMHDVGPEBQZAUSOLTKFNX	GFSHXJAUTEIVZLMNQYDRBOPK	YGOIMTLFAJPESXDKHUBZVNQR	OHTSVPULKRMNQZGFXYAIEJDB	VKPFYBNIHZSDTQLREUMGJAXO	KNQRYLHDEXMAJFSBZVPUGTOI	TRYFPVGMEHLIJZSDKBXUOQNA	1
main	28	AF16	nStreams	0	right	8	270	F	0	10	X	False	0	-90.0	0	1	HKLPUZONRDXFTSEQYVGMBIAJ	EXIBOMFNJYTPKQSRAGVZUDHL	JLMRFEZTPNQIXKGBSYHUAODV	MVLHUTFBDAIGEZSQRJKYXPNO	JPMUAFRXSQLZKDEVHOBINYTG	QZKYAMRNBJTPOSELVHIFGUXD	HDQEXBVLKZMUNGPOATJRSFIY	DVYRQGAJZUEBKMLXIONHTFSP	1
main	29	AF16	nStreams	0	right	8	135	T	0	7	M	False	0	135.0	0	2	KZSGXQHMFTBNLDEPJUARIVYO	UTLHFSIQEPRNOVYZGDABXMKJ	PUSQIDZVKNORLXYAMGBHFEJT	FJYPILAOVTMSKDBXGQRNZHUE	URTMZVSEINJKXOAFBHYGQLPD	ITHKSFYOGPAVQXRJBNDLZMEU	DLSMBYFGRAUVEJKTXZQNOIHP	AZBDIGJUSPVEYOXNMQKLRHFT	1
main	30	AF16	nStreams	0	right	8	315	A	0	8	I	False	3	90.0	0	1	RSOAHUDIJNYLVMPKXBFQTZEG	LJVFUONYDPTZQSMGKXRBHAEI	USMAPIJXYNGODRELHBZKTVQF	PQDJEVXLIASNZGUOKRHBFYMT	ULEIBHPKTGQYVZXMROSDNAJF	LHDVPZMSYOKRIXJUFNEQATBG	TBULDNGESFXOKHIYRPQAJVMZ	FKSNXVZTLMGIUYHAQEBRPJDO	2
main	31	AF16	nStreams	0	right	2	135	V	0	6	L	False	5	-1.40334185971e-14	0	-1	FPHKAIBEVRUDNTJMLQYGOZSX	QKOPGRHMSBAXJLUDINVTFYEZ	SRYJXOTAINGDEKFUQZMPHBVL	ZMVPURDKFJQOBSNHTXEYAILG	KLVUPMQZAJOFRHXGYNTDESBI	DNPSQVLAGUMHZITOYXRJEFKB	YRHSNIOLPTFUAVGQZEJKDBXM	RKNGXLQTJZOVUPDIYEHFSABM	2
main	32	AF16	nStreams	0	right	2	135	E	0	8	F	False	5	-1.40334185971e-14	0	-1	BOLJSGIPTAKFMDNXHYVRQUZE	XVOIPBZGEQJUHATDYKRFNSLM	OFQSYKJNVIHPZBRATLDMEXGU	XZRMBDPQTJVEFSHGIKUANYLO	YXPMLRJSKETUFIQHADBGVZON	YLJHANKEFIUROTMGZDPVXBQS	JABHKQVDFESMXLPRIUTYGZON	MDJGNSIXLUZEPAOFYQKRVTHB	2
main	33	AF16	nStreams	0	right	2	315	D	0	7	M	False	5	180.0	0	1	RUGSODQPXJYIFAVLMHZKBNET	XKBSYUNEFLHGQRJMPDOZTIAV	DVATUQGFYXNRKHMZSPOIBLEJ	MEIQRPBUNJXGLVFOAZSDTHYK	XDLOIGYFUNSRTJAEHBMZVKPQ	ABSHLVEMDFIOUKQNGZRPYXJT	VFRZNXOEAMLDITBHQJPSKGYU	TEMSXPUKBFDNAZIHJYLRQOGV	2
main	34	AF16	nStreams	0	right	2	270	P	0	9	P	True	7	-135.0	0	0	HYKXONVSLGIMEDTZAQBURJFP	EFPJXNGYIRZKTBADLSVHUQMO	QPMUJEGLSHVRKIBYADONTZXF	UXMKPAZFSELNDIBTRHQYJGVO	YHLRTEFNKIMQVGPXJBDAOSUZ	ZNHSFGLIROUYEJXQKPBVATDM	GXARZPQMISFUTLDBYEONJKHV	LNFJDKHOMPIQVXZYTRGUEABS	2
main	35	AF16	nStreams	0	right	2	135	H	0	10	N	False	0	135.0	0	-5	SUBGKHMXDYNTVAPIJQFLEOZR	ILAEPVMQRHUJFSNOTYGBDKZX	DAVHJSYNLUGBMIKQRXZFPTEO	LGXSOARJKFHQIZMBTYDNUEVP	JVGLHPXBRAQNIMSFDYEOUZKT	PZYVDNBFSXELAGUITHOMJRKQ	YGSLBHAZEPNIORKFJUQVTMDX	FIDESRLMQZKOPXJYUGHBNVAT	0
main	36	AF16	nStreams	0	right	8	0	P	0	9	P	True	1	45.0	0	0	QVUYHOGSMBTFRALPIZJKXNDE	ETHFJAISUPYBLZNDMOVXGQRK	PVODMLQIUBRYGFZXTSANHJKE	HMXZTLVQIYOEDUJKPSFRAGNB	TNAXJHDFSQVZIOKGBEPYLRUM	OLBIJKXPZHUDGNRSFAYTVEQM	SYHGPROIUEXLBMNAJZQVFDTK	PLDTEVKBMGUFIYNAZOQJSHRX	2
main	37	AF16	nStreams	0	right	8	45	B	0	10	A	False	6	-45.0	0	13	LZNRBDIHOJEYQVSPMGXFUATK	FGQKIBODJETHNULXZRMSVYAP	DBLSMRFHJXKGIZOTVPNEYQAU	BZARIGFLMPJDNUTHXVOQKESY	ZISEXKPFDRYHMJUVAQGBOTNL	HKVRBEDLAXZGYIQFOJTSPUMN	JQXERZOTLFAHKGNSDUIMPYVB	SUANRDHTJVKPQXMIBOLGYEZF	2
main	38	AF16	nStreams	0	right	8	135	R	0	9	P	False	1	180.0	0	-1	JSOVKPZEIXRUAMDBGLHNTFYQ	JEFOSHXKRPLIAZGMQBVTNDYU	LYPDSIHEVUNKAFMGBTQROJXZ	VTNMGIYESJROHLAKZFDUBPXQ	EMKYTFVSPDJGILNBRHXZAUQO	EZJDYONVTLSUQIHFMGXRKBAP	MINAPDYHXTQRSGLVOKEUFJBZ	HBIDUNMTSJKFVGOQRLPYEZAX	2
main	39	AF16	nStreams	0	right	2	180	S	0	10	N	False	1	-135.0	0	1	QVELFDMYTKINXHGSZBUAJPOR	POXZDJEFMYNSQUAITHBKVGLR	VMRKUTEHBFPNSOIGYJLXAZQD	SEBUNMOYPIVDFJZHLQGKAXRT	DRBZHGAIMYEVLJPQNOFUSKTX	JANOTKRMVXDIYFLGSZEUBHPQ	KJQYGERAPBIMLDTZUXSHONVF	BAMZTPYVHNRFXQEODKJGLSUI	2
main	40	AF16	nStreams	0	right	8	270	M	0	8	X	False	1	-45.0	0	2	BHDVRSYFZQTAMPNJIKOXEUGL	HGIRJFOSXKMUBVNAYDZLPTQE	SGXBOAHJKRZYNVUTLIFPQEMD	NFQIJOMRHTLZGDBXYSPEVKUA	EDBLVNAGSJKOZPITMHRQYUXF	TPBKZQIVSHMJOYADLNFERGXU	OHTSLYJURNIZDKQMBVPGAXEF	PTMIQHRZEVFDYXNJUOGSBKAL	1
main	41	AF16	nStreams	0	right	8	180	R	0	9	H	False	4	-1.40334185971e-14	0	1	BIKQOVAHMFYUTXNSLPGJZDRE	NVKMYBLHXJFROAUZIPGTEDSQ	BYQUMDEIOAJSPKZXVLNRFHTG	XKJDVNTEAGLPIUQMYHOBSZRF	SKXENUZQDHRLAVIBMOTYGFPJ	GZJFDTPRNBHYEOXASLQIUKVM	EQXZNHYOMUVFSABGTIDKLJPR	BAGFZKIOVQDLSXMETYUHNRJP	1
main	42	AF16	nStreams	0	right	2	180	S	0	8	H	False	0	180.0	0	1	ZFMEOUYTHSRNIQJVAKPLDGXB	FZHNEOVMQPXYTLDBGJKAUSIR	OSQKBGRJPUHEITYLMNFZVDXA	IJRSLYFXKDBEVAUMPQOGZNTH	XJFZYNDEISUOHKBGLTRAVMPQ	XZQATDEGFYHRLOJMBNPUSIVK	XQMNFSBZREODVTGHYAJKIPUL	NZTRLXHBUYPMGSQJVIEKFDOA	1
main	43	AF16	nStreams	0	right	8	180	F	0	7	Z	False	0	180.0	0	3	ENMLHPXZIJFTVABGSORDQUKY	QEGUMBDTRYJLPKFVZNHSIAOX	MXSDURJATHPNEQKYLFBVIZOG	GASTQRYONUIVLEFJZHXDKBPM	QBFUROZJYAEPDLGSKHNIMXVT	UHNKVQBPSFMYGOILJDRXAETZ	VZTKOBQASRIYNFJDHGXUMEPL	ZDRAJTGIUXKELMPQFNVYOBSH	0
main	44	AF16	nStreams	0	right	2	225	G	0	9	O	False	4	45.0	0	1	LNTOJBRMPYKVIFZGXDUSQEAH	IJSYBONEVGKUPDMLTFQXRZAH	EOQSIXKRULNGZVDMAYFHTPBJ	KZXTSPOAHNFIQLGYEMBVURJD	MSITLJBYROGKZNDVUXPQHFEA	DBQYNGUMZHSJTIALFXEPKOVR	BSUPXOYERVDFJKIALGNQHTZM	JRXBEVTLMIKFQDOUYGNSZAHP	1
main	45	AF16	nStreams	0	right	2	45	P	0	9	P	True	3	180.0	0	0	SIBRKYPOANLHMEGDQXTVZUFJ	JDAQRZLYSOVFEGBTIMPNKUXH	NTEYUBXKJSOGIPHVQRAZMDLF	TQDUSFAGYPBRJIEHMZKLNXOV	IPGJXVKRHLSYDQFNOUMTABZE	YPRJMBUAVQTEHIGKLFNOSDZX	DLMFGNKUPOAVXJBSZRTQYHEI	AVFBZRTSKJEXNPYLQMOUGHDI	2
main	46	AF16	nStreams	0	right	8	270	A	0	7	U	False	2	-1.40334185971e-14	0	1	OSBRILMHDXYPVUATEKNZFJGQ	SXLOREUVJGYHZPBIMQDNKFTA	GEIYKVNUADFSPOMHRLBZTXQJ	KFASLGQNBUYTHIJOMEVRZXPD	NDLAOEXFISBGTZHKYQVRPJUM	IKRNFUXOSMTPLHQJGAVYDZBE	MQJNFKPLIDUSAXEYZVOBGRTH	QTMLXHJVEFZSPIYNGKBAROUD	1
main	47	AF16	nStreams	0	right	8	45	P	0	7	T	False	0	45.0	0	13	BLHXDZNTJAGQKMISFORVPYEU	SYQKEUAIXTONVDPZJRGBFMLH	ODAXKZIGTRVPFNLUEMYQBSHJ	PVYOGRZQKTDEJUBILASXNHMF	BVYODNALZGFXHRIEMTJSKPUQ	DITBOEFMKQVAXPZJNULGHRYS	TJFMQZLDGAPUEBHIVNYXKSOR	PRJKMDFXASNHUZYITOVBQLEG	1
main	48	AF16	nStreams	0	right	8	225	M	0	8	M	True	4	45.0	0	0	GOUIBSVEJTXZPLMHKNADQFRY	ULMZREQJHSBOXNGTDPAFKYIV	NEZGDMUTJYXQLPSORFKHBIAV	HGRZFEONQXIUPKYDTSJVALMB	VKXRPHEAMLIOFSNZDGUTBQJY	PDBMXAIZLQGFSYOVUNHKETRJ	JNFUSQALDVYPOTBXIZGERHKM	UZVSKGFAIEBHMLPRTDJQONXY	1
main	49	AF16	nStreams	0	right	2	180	D	0	9	G	False	6	90.0	0	1	SPQKHNGVETMUXDLYBFRJAIZO	LBKNEMUADGSJFYRPIZHVXOTQ	YMSHTAQJEUFNKIBZPROVXDGL	XUQLDYZFERHGAKNVPJSTMIBO	PXIFYKJRNTVHOAGUZQEMSBLD	EPBGDINRSUKLOMJVAQFZYTXH	KUMFTNSJIGDABORZHQYPXLVE	KZJNPLQBEMRAYOTGHIXFUSVD	0
main	50	AF16	nStreams	0	right	2	45	S	0	6	S	True	1	90.0	0	0	NMYUOKRGIALPZHQJSEVBTFXD	KDHGZFSLMOXQBNYUAJPVIETR	XSPELKGHQZTMBNVUORYIJDAF	DFTZNBQKXRAJEGVHUMLPOSYI	HPJTKLZMGXFYNRDVSBOEIAUQ	PRNTXEOQJSIZYBFLUKVDAGHM	IYHEXTUMLAJPGRQDZSVNOFBK	RQAIHBJNLGYUOFMEDKXZTVSP	2
main	51	AF16	nStreams	0	right	2	90	H	0	9	H	True	1	135.0	0	0	URYBFKSIZTHEGJLNPQXVDMOA	GJDPEYVNOHLIKQSUARFTMZBX	JVBXOLYMIPAKHEZDGFSTUQRN	OYMLHJTAIQKBZRFENUDGXPVS	HIEZGBPJAYUDVRXMFSQOLKTN	EQYJKSLTFRDAOUIHVMZBNXGP	RVEJFSIQMGBUYKOXTPHLNAZD	KZSFJEYPUNVLBDMXIAQTGOHR	1
main	52	AF16	nStreams	0	right	8	90	Z	0	7	T	False	7	45.0	0	1	XNERPBVYKSOTQGAHDMLUZIFJ	BYNFSGJHIZPVTRXQOULDEMKA	EPOYATMDZJUFXIHKNQLGVRSB	PXJIFNMOREGTVQALDUZYKSHB	OBTYXLGQHNFAIMKJSUERDPVZ	PRSTOBLDVIXKAYNHUMGQEJZF	MERDUHXLOYKSQTBNPZGFJAIV	BGSVMLITZEXRFNYAHJODQKUP	1
main	53	AF16	nStreams	0	right	8	315	A	0	10	F	False	6	-135.0	0	2	JDFOMGYSIKLHQAUPTREBNVZX	TLUNIYXEHGRDQFKJZVAOSPBM	ANKGXQDTPLVSOBMRZIFHYEUJ	HQZFVMJAUGDBRYLXPESTNKIO	RBVNFODPYZAEUQHKGIMXSJTL	METBZIONFUVJXDKSQHAGYPRL	PSUTDZNQEXFJABYKOIHLMRVG	NHJVSEIBZPOGXYRMLDAQFTUK	1
main	54	AF16	nStreams	0	right	8	90	G	0	8	X	False	2	180.0	0	1	ZKMTIAESFVJDORULPNQXYBGH	DLTQZJKEAMBGUVISORFXHYPN	VSIUAHMDXGFNETKPZYBLJRQO	LKIJRVGEOYTFPQXDHAUMZSBN	BZMRLUNYEADXKIHFGPVOTQJS	AUOIFGMPZNLVRBSXETDJQKYH	PZBIASRMTYOGVLNHKJXEQUFD	OXFSTZJVHIMBEUPQGKADNRYL	1
main	55	AF16	nStreams	0	right	8	180	B	0	10	I	False	1	-135.0	0	2	GMHZUVDSJYLKQRPBFEINTOXA	TDHEQNKJAGIVBMZUSXYLPRFO	FLQYZDNGKEAHTJBXMUVOSPIR	NTKADOJSYRPEFUVZQIXGBMLH	BHFRMZPUIYKTXNDQEJLVGOSA	MBEDZGOPFQLIJHYTSNAKRUVX	SVBOREDAFNYHMKPXLTGZUIQJ	SXIOMLGJTDNVZYUAQFHBPKRE	1
main	56	AF16	nStreams	0	right	2	135	P	0	9	J	False	4	-45.0	0	1	JPRUBZDYFEOKGMNSXHQVTILA	ODMBIHLGJXVPQYRANTESZFUK	RKDGHJFOTZXEQUALMSYNVBPI	OEHJGXNAPBFTKDLMUYRIVSZQ	TLBSUZRKDJPNEVYFHMAIGOXQ	PTIJEMXOQAYVGRULHSBKDFNZ	HOXVMKERPIYSFQBNGUJLAZDT	JSXEGFLROVQHNDTBYMKPAUZI	1
