experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10	SH20	nStreams	0	right	8	135	V	0	6	X	False	3	-90.0	0	1	VIRXKLDMJUAGHBSYNOEPTZFQ	IUHARFDMSOPNXGKELZBVYQJT	IRSHXFOKGTVJPDEABUMNLQZY	FJTOARXVSBPMZDUYGKQEINLH	JGYHDRNBXZKVPALSETUOFIMQ	BZPEIMVQYTUNHLAGFJXRDSKO	RVXZSUIGMDLAHFNEBQTPOKJY	XAVEQFMYHZPOTGNIUDRBJKLS	2
main	11	SH20	nStreams	0	right	8	225	J	0	7	L	False	3	-1.40334185971e-14	0	1	FPMDSUGATORYLXIBKJNEQZHV	TFIJHKLSEMOBUVARPDXYZNQG	QTNVYADRBSJIEKOMXLZPUGHF	MTRBVFZLJHSGAENQPUXOKIDY	SIGQEJDZXTHUOFVYRNBMKALP	ULGAVHBOTZSEPYFKMXDRIQJN	OJYXRDVNGAZUIMKFPTQELSHB	QNBTZVFSJYEPXRDGKHUMLOIA	1
main	12	SH20	nStreams	0	right	2	270	M	0	8	O	False	6	180.0	0	1	SVHTYURNJOFIGXQEMZBPADKL	LZYIGVEMQDNBUKOJAFTXPHRS	NUMRXGIEDOBYTASKLFHQZJVP	QNOYZLUXHMVKIPGDJEBFSTRA	MKFZRVLXHPITAESDUBJYQNOG	LVQEAOTDIHSYJUXPMZFBGRKN	REVJIBAUOMSPDKNHZLGTXQFY	JKYFITDPVMZHOXEGBAULSRNQ	1
main	13	SH20	nStreams	0	right	8	180	S	0	9	S	True	6	90.0	0	0	PFOVMLIRQTDBXZHJYESKUNGA	MTOZXKBJYRSDINHQVALEFPGU	FQTPKMSBAINZJOEDXGHULYRV	KYPNVJAZURFBETSQGMODIHXL	ORTANBGKHUEZIQLXVDFSJMPY	OPVZQFYHKIDMLURENJXBSAGT	LUKHROYGBSQPNZDIVJEXTMAF	YGNITJOXZHMQEFDABKUVPRSL	1
main	14	SH20	nStreams	0	right	2	90	N	0	8	U	False	7	45.0	0	1	RVYIBKHGSAJFXZQUOMEPDTNL	EZSQYVJUKXNBTOARMPLFDGIH	DPXBUVJSFZAGLYTIHNORMKEQ	YSMBEDHRFJGLOKAVTUPIZNXQ	RBFHYUAOJSPXKLVDNTZIQMGE	VRGZYQKADFENPHSTIUBOLMJX	KAHQOJSEGFDYNVRBTMXZPLIU	YHPBLXGRUNDKOZIJFVQESAMT	1
main	15	SH20	nStreams	0	right	8	180	E	0	7	E	True	7	135.0	0	0	QBYRESNZDMGXKTPAJULVFHOI	SXZPHAQUMNIKTJBDGELFOYRV	ESTLFMKRPNVOJGYHIXDUZAQB	QJRASFLVEHBTYXIGZDOPNKMU	ZUYTLPVRAJOBHSEQGKXFIDNM	ZXSUDKVQMPEAHGLBTYIJNFOR	QPLKBSJGHUMFZRXYTIDOAVNE	QNGKJOBEDTPYHLIFMVXZSRAU	1
main	16	SH20	nStreams	0	right	2	315	G	0	10	G	True	1	-1.40334185971e-14	0	0	MDAZHFSILBUPQGYKNTEOXJRV	LEAXJNTHVIGQKRPYBZUOFSMD	GUQLFDKJRBXOVSNAIYZHPMET	AHRISTUGNJMVQKOZBEDXPYFL	FZIBUAXLGDRMQTKJHOSNPVEY	TEIMPAORZFNQUHKSVXYJDLGB	OZXBFSUIRPKYENJQTHADGLVM	ZIXHEJPNOTYQFSBLAKMRUDVG	1
main	17	SH20	nStreams	0	right	2	180	O	0	8	O	True	6	90.0	0	0	VAPXIBGJEDQLRYZKUTMOSNFH	JQIMSERVNPFZLTHYAGUKXODB	NZLMUGVTBHOKDJSRYIQAFPXE	XSBDUITFLVPNRHQYGAJZOKME	VIEFTXRPUBYJDLGKSHNZAOMQ	UYZMJDVLPGOETQXHBSRNKIFA	KZEIQHTMONBLAFXJRPYSDGVU	EHDYLFXKMAVZJRPNBQTIGSUO	2
main	18	SH20	nStreams	0	right	2	225	P	0	9	A	False	3	-1.40334185971e-14	0	5	YJHEANXDSZOLPRTIGKFQUVMB	AOEJVRIKQYTXGBDUMZPNSLHF	JQHUGTABKPMDRLYIFNOSEXZV	QMZYIVDBXAEFHTPNSUOLKGJR	MAFGYIVQBERUXKOTJDNPHLSZ	UBPVXQAKYTDLNZRISHMOFJGE	EXOVHIKGNDYFMZTPALQJSBUR	MVYQHSAJIEOTUZBRNXFKLGDP	1
main	19	SH20	nStreams	0	right	2	180	Y	0	7	Z	False	4	-1.40334185971e-14	0	1	LKNPGVAXFTDJQYZSBRHUOEIM	SZQHYVLJMKPUDXANEOTIFBGR	YVPXDMRZTESBKHIOLANUQGFJ	OZHBPFJGVKRNTXYSQUDELAMI	XDKPTRGZYUMLVANOEIHJBSQF	ITFHXZVJNAEDUBLKRPMGYSQO	JVDHLROINEZMUTQPBGSKFYAX	EBROGUZFDYINKJXSVQHAMTPL	1
main	20	SH20	nStreams	0	right	8	315	G	0	8	E	False	5	180.0	0	2	YVUOAMNJERSPKXIFHZDTLQGB	EIXNYMDQRKGAFOPJVHTZLBSU	DQVSARZKTYGNBMJPFOIHEXUL	VZTINPQEYFGSRXADUKJMLHBO	LPVFXDANEJOMZUGHTRSBQIYK	JHOFXSAYEQGIUPDMVRLNBKTZ	GFHKERBUXMPTQYVINDOJSZLA	NQRTBSOYGIEZAFXJVDKMHLUP	1
main	21	SH20	nStreams	0	right	8	270	E	0	8	K	False	1	-45.0	0	1	RZXAUJMVTBYGILSQHEFPDONK	RMLPTJAGKEVZQUXDBFYHOINS	JSONDAGZMLQEBIRUFVYTXHKP	GXHJLPUSNBTOIQEVMAKZRFYD	TZSFXJOGNQPVYDALREBIUKMH	BIOLVYEZTJSDXQMNAUFRPGHK	IOGBNRZJFKDTHQPXVMLSUAYE	ABEXGKMPYHVDNFJIOULQZSTR	1
main	22	SH20	nStreams	0	right	8	225	H	0	8	H	True	1	-90.0	0	0	LQZGYJVURPKMSHOEFTIDXANB	MSBEPKJUHTGAOYXQZDLIVFRN	FVGKXANMHLSBEQZDRTJPUOIY	XLSANGYFRMUOPVJQZETDKBHI	SHXJGPZBDUKQMOTVAIREFYNL	LGDBNUFOIVSQRYXMATZJPKHE	VJNQKTPIAZLHFGMSBEXYDRUO	SVIYDQGBZRLJEKMANTPUHXFO	2
main	23	SH20	nStreams	0	right	2	270	U	0	10	N	False	0	-90.0	0	-1	IVRPQJAGLUNFYZOXDHBSEMKT	PZJDIKQSEYMRVUBLTGHXOFAN	JXKEODZTGSBRINFHQMPLVYUA	LQBROVXEATDZNPHIUGFMSJYK	NXBRAYTUOEFDGPZQKJSHLVMI	UMVJHYDKATXFGPNRZBSOELQI	ZMEDXQJYTUPFBNKASLIHGOVR	GYKALRJFBZEXDNQOVTHUIMPS	1
main	24	SH20	nStreams	0	right	2	180	R	0	10	L	False	5	45.0	0	5	IPZSQOXFGAUBNJHLYVTMDKRE	UGEJOZYSRTIBLFXVNDHAPKQM	RAUMPOVQHFZKIGTYEJNBLDSX	DHTGPXBROQSIAZUNKMJEVFLY	YBLXIDNQEKRJUVFHOGASTPMZ	KNIMVOBYZULXAJDRTQGFSEPH	XUPSKGZHRJDATEQFVOYLMBNI	UDNYAHLZKOQJXFTISEVGBRPM	1
main	25	SH20	nStreams	0	right	8	90	T	0	10	J	False	2	180.0	0	1	IJSHGBXMVKFUERQZYATLPNDO	BDPIFXTJMAVNQRSELKYGOZHU	HPKEBDRNYUJTZIXVLQSOMGAF	QAENSJFDUMRPHLVKTXYOZIBG	VHIXMEZBFGTRPJSQNKOYUADL	EKUMFVZSIJLNOQTDAHPXRGYB	HBSDIGVMYTOFQXAKREPZLJNU	VQRNAXBUZDPTEOIGSLFMJKYH	2
main	26	SH20	nStreams	0	right	8	180	M	0	6	X	False	7	135.0	0	1	KDARYOTVSHZNUEIPXBQLGFMJ	IQMHJKASDNOLXRYTUZVFBPGE	MQYKNUBTSLDOHGIEXAZJPRFV	QLDVMHRNJBIGOTKAPUSEXZFY	FXYKROVPZLUAMEHSGTQJIDBN	NVJXSDYGLMFZBHIUTOKARPEQ	YOETPJSUBMZDXNFLKQIVAGHR	LODRIEXMPQZKUBFVJHNGATSY	1
main	27	SH20	nStreams	0	right	2	270	A	0	9	A	True	7	-135.0	0	0	DKVIAHQGEJOUNXYFMBZRPTLS	AMEPTSRODKHFZUIQNLGVXJBY	DLFBIURSKENZPTXJHAOMGQYV	KULRMZVNIDSHBGYOFEQPJTAX	UPGJYEMDHRKLNFTIOBVQZAXS	PMILOYBKRAQZHTSFNXJGVUED	ZXJMFGHUNTEPLABYRKSQVDOI	TUYOQBKMPAEZHFSLRNXJDIVG	1
main	28	SH20	nStreams	0	right	8	225	O	0	9	Q	False	6	135.0	0	10	JXAZGSVRUIEPLFYQDOHBMKNT	MGEZSJLTRAHQFUYKDBPVNOXI	IYNOJQFKBZRPAVGLTMSDXEUH	MYSHRNUPKZQFALJVBGDTOEIX	XKYPTLIBFDJHMUNZAGRVSEQO	ODEVSLPXYTJQIKMZUNHBRGFA	ZAHTBVIPSQRNYFKUJEMOGXDL	QORJSUXNKIPVBMHTAFEGZDYL	0
main	29	SH20	nStreams	0	right	2	270	E	0	7	F	False	4	90.0	0	-7	STLHBPIORZGMNQVDKXJFAUYE	NPZTFHBQXDGYAUMROELIJKSV	VPHMXAYFBLENJOKQDIZTGUSR	VSILMKYFXZHTJEONAPBRDQGU	EPGSOJDFRZHTXKYVMUAINBLQ	YLKJIXOBUMPSDRVZHGFAQNET	RMLSVETNXIHZAYFPUOQJBGKD	AYRDEMTVPIJLQOZNKBUSXGHF	1
main	30	SH20	nStreams	0	right	2	90	E	0	6	F	False	6	-1.40334185971e-14	0	5	XVRFQMUPGJHLOBANDZYKTIES	YQLBGVKSZTNHEXFODMJIPRAU	USPKQYZEGTHNFXBALJRDMVIO	DGQINUXZHREKMTYALJBFOPSV	DSQROELITBKPJGFHXAYVZNUM	DHFVSYUGRBXMENTKAIJOZPLQ	HPGMXQFVKUTEJBSZDANRLIOY	KGRJSLUAMIPFHBEVYOZNDXQT	2
main	31	SH20	nStreams	0	right	2	225	F	0	7	E	False	2	-45.0	0	13	OKZREFHYLNQATISMJBVPUGDX	OGUIJSKPELRBAQTZDNXHVMYF	OKGSPJAEYDMVNTLUIQZXFRHB	EMKSBATUNFXJPDLQOYZHGRIV	KFALOXVGMIBPZRQEDHJSYUNT	IHYNXZFJQPTEARKLOMSGUBDV	ABEQOZVLYXFSRGDKJPUHITNM	VUXIHYJOERKLPTSMFDZGNQBA	2
main	32	SH20	nStreams	0	right	2	0	A	0	10	S	False	5	-135.0	0	1	SMJQDZVRNXEYUHLPFBIOGTAK	PBQYRTKGFDLVHZJUAESMNOXI	ZHEGNQJIUYLRDBXAVSPFMOKT	ZLSEHUNFGTPKIRODBVXYQMJA	AFQSJUDZPYKXEOBGLRTIVNMH	LIDJVFUYPTSAQRZBMHEXGKON	YOHDXPFVMLQBAJZTNUEISGKR	UODLBEGSHFIJANXPTRQKYVZM	2
main	33	SH20	nStreams	0	right	2	45	H	0	10	M	False	3	180.0	0	1	FKITQXRYANOMVLJZUGEHDBSP	XVITBLJDZUAHEGNRMYOSFPQK	MRETBNDZQIJAGPOUHXKFSYLV	GEOZRVFYPLMHJKTQDNBXIAUS	KJNBSADYETZFGLIUMRVOXQPH	MHYEQJDRXAPFISVLOUKBGZTN	VLKUOGRQJFDIEMTSYZPHBNAX	FHXBGYISAOKNZLJMEPDUVQTR	1
main	34	SH20	nStreams	0	right	8	45	P	0	10	J	False	2	135.0	0	1	AUZNBDXQSJPGTVEOLIRYFHMK	DQKVPEBGHORLAJXNUSMZYIFT	UQABLDGHOMJPKVZXETSRNFIY	ZVMREGSYOJTFKNPLXDIUHBQA	KUSVHAZYBDERJNLMOIPQFGXT	YSUMGPRFZKQDNTXOJLBIEHAV	QOAXEBZRIVFKJTHSPGNLUMDY	ZTODMIGYNLXRUEVAJPHSQFBK	1
main	35	SH20	nStreams	0	right	8	135	F	0	9	I	False	2	-135.0	0	1	PTRAIFXMKDHVBEJNUGZLSOQY	HYKUTIEDOBXJQLSVNZMPRFGA	KLXNTGRUEIFVMAYSPJOHBQZD	MXUJPDKGVYZTRSIBAHNOLQFE	TRSHBNLZGFPAIDOUKYXMJEQV	MRNLYUGKISDZVTEOHJBFXPQA	QHTIVLFBMGEDKXJSNPYRAOUZ	PYMUSHBDXVILFRAOQEJZGTNK	0
main	36	SH20	nStreams	0	right	8	270	Q	0	7	O	False	7	-135.0	0	1	XLEQURPHVKMFNSGJZAIOTBDY	VXFZLHERJMAQKUPSNIGYDBOT	TYUFKVDZSQNAEOHIJMLXGRBP	FTRGEDJAVXUQNOHSBIPYMZLK	QDESXFPOHRMVNLGJZYBIAKTU	HXUOZQINMKJSVTYEFRGLPABD	JLIKMAXQGVHPDUYEBNFTSZOR	MVXRFGNOQKIADJTSUZYHBEPL	0
main	37	SH20	nStreams	0	right	8	0	G	0	10	Q	False	1	45.0	0	1	BOLTIPVRGJXUSMZFNHQKADEY	ZDTJHIFXUYQGSVLEMNRKBPAO	UOTQEHVIFMNBRAZLKSGPYJDX	OKZVAMFUXDPQLIBSRHEJNYGT	YATLBPJSFKUGNIVQEODZXMHR	SHEMZULKVGAXNJOYRPBFQTDI	DJLOHEGPKNTSQMVUBIRZFXYA	YPRIMZNXOBLTSVDEFQUGKHAJ	2
main	38	SH20	nStreams	0	right	2	225	O	0	8	O	True	2	-45.0	0	0	KMYZBOQJSRPEUTXINHLADGFV	JGLMYRTDPQXOEKZSUVBFHIAN	TMNGHRAKOIXDYBQPEUSFVLJZ	NIATPGJHXEODQUMSZKLVYFRB	DZRPBVEMSUQTLHOJNKYFAIGX	IUREMKPTLYBOVANXHJQSDGZF	TZSMABLGXEOVKNRQDHJFIUYP	NFPYGOMRHXVZIQTAJUKSELDB	1
main	39	SH20	nStreams	0	right	2	45	E	0	6	E	True	1	90.0	0	0	SZBPAXJEITGUNQMHVDRFLYOK	VFATZGEUKQPOMRXLIBYJNDSH	GUJTEKBPDMZHALFSONVRYXQI	LMDAQGFKYPXZSORVBJEITNUH	ISTXEYVKMPFDBAOLJHGRZQUN	MTGPVNOYKZUHDXSRLIFBEQJA	AMIQDYNUTKSBOJLEGVXPFRZH	QEZJFSUDRYXOIHVNPLTAKGMB	2
main	40	SH20	nStreams	0	right	8	90	N	0	9	Z	False	6	-1.40334185971e-14	0	1	LNVBPSRAKDUXGFOYHQMTIJEZ	GOKSNZPEAFQDIBRUHLMJVYXT	ZRMAUKXVGONHTDQPIEFYBSLJ	SXDJKQOEIFUAHTYNZBVRMLGP	OVITAXHNQYSLJRZEFBDUPKGM	UOAXKSBQYGEMJPIHVNFRDLZT	VXHLIEGTQZNJOABRKUPYFSMD	ZDXMOAQPBGSNLEFTHRVUJYIK	1
main	41	SH20	nStreams	0	right	8	45	I	0	6	N	False	5	-90.0	0	1	BSVXQZTRYONLMFPUDHIJEGAK	FOUHQMTPKVYRZBIJGXNSLADE	GTLIKNMFERSDAUBHPXOVZYQJ	HSTVKIFEAPRYOJGLUBXQNZMD	KYAGEZHBILDQVRNPSXTFOMUJ	ZKTOSXNIRPHVMEJDYLAGBFUQ	RZNOJDIMGFEKXTQPHULASVYB	TNVBGFHJSMAQZKLURYXIPEOD	1
main	42	SH20	nStreams	0	right	8	90	O	0	8	Q	False	4	-90.0	0	2	PGFLZODIKVYTNSAJBMXREQHU	DNRPAQEXJGFITZLMOVKBSYHU	LHAIUJTODFQPVKYESBNZMRGX	NXBHMTOKPSLUYIFAERVQDZGJ	YKUVJFSLQNOXDGHIZMEPBTRA	MPEQGZKHFXDAOYSTLUBJIRNV	YBOHNEDQMXSRIJAVFGPLTZUK	RDXTBZFAUKOPYLMSQGENJVHI	0
main	43	SH20	nStreams	0	right	8	270	U	0	9	U	True	6	180.0	0	0	ZLPVJDXUQSANYRGMIEHBTFOK	UOSAKGMVLTDHYERPBNQFXJIZ	FVPLAIUBYTHMZODRKEJNQGXS	DPLFJOHEAQMYXGZBRVNISKUT	MUFPGAEBKVZJQSXIDORHLNTY	TKIHLVJXABPYGMUSNROFQZED	RAVGBKMLNUJEPSHFTXZYIQOD	MGXYZNHALJBIUORDTVFPSQKE	0
main	44	SH20	nStreams	0	right	8	0	B	0	8	H	False	7	-45.0	0	1	KUXGBPTFEHMSQNIVDYOLRAZJ	QPLNJIDEUATKVOMBZHSGXRFY	VRTJMXAHIKDYSZOLFUQBPNEG	HXEOYUDBIRASQLGKTMZJVFNP	TXKVYSBMRGZFUHPJEAQNOLDI	XYUITVKZJSGONRPLDEFAQBMH	MXVFUYGNEBAJHZSKPRILDQOT	NPUGKQMSHBLJZFVYDEXIOATR	1
main	45	SH20	nStreams	0	right	8	135	R	0	10	R	True	1	180.0	0	0	QVYOPNMUDLERJKTIZABSXGHF	LSEYPZKMHBRIQGDOTAFUVXNJ	JOQUNXIYDBAZFGETRKSVPHLM	FLGRQTBPSXDKIJNHMVYZEAUO	RAJEUIYDLGZKXTBVOQSFPNMH	PRQGXOIJDUMAFHLTSNYKVEBZ	TPHIXENMGQASVBYUZORLFDKJ	BNPAXJVZYIUODRELFQTSGMKH	1
main	46	SH20	nStreams	0	right	2	270	P	0	6	P	True	6	180.0	0	0	XGFYMLTDPINVQHUOJEARZBKS	LURXOVFHQDPAETBIMSYZGKJN	HYOQTRPXLSDNAJUEFIMKBZVG	NRGVOUFDBELMKYXSJZATHIPQ	TUFDXBPSIQVNZRLJYKHMEOAG	XOPJESTVIYLGRNHDQKZFMAUB	MQTDHYPLKXSIAFNERGBOJUZV	ERISTXFNBLAUZKPJGQHYMOVD	2
main	47	SH20	nStreams	0	right	2	45	K	0	8	E	False	4	-135.0	0	1	ORFXTKDGEYHIBAQSZJMLNPVU	OIGKRDFXNESVTHLJBAQUMPYZ	SLYMENAFIVURQKDZOPXTBHJG	SRXPUVKEGDHBTINFAMOYZQLJ	ZBFUIPTAEKRDHVNXJSQMLGYO	KNBQEXIVSOPLFMYRTJAHGZUD	PLVJBODGRIYMXFNZASTHKQEU	QPRYOLIXVNTZEAJSHUBKGFMD	0
main	48	SH20	nStreams	0	right	2	135	E	0	10	P	False	0	135.0	0	2	DJLHOKRYANPMETSGQBZFIUVX	GLSPMFONQZKYVDRJBAEUITXH	QESPLNVTUHMFRXIBJZDAYGOK	VXPFQJEHIDAOYRZLMSGNUKBT	KGYBRAPHSJITQUXMNVLEDZOF	VDUPMOXFEZSTLNAGQYJBIRKH	UIJZYRVLMTPSBHOKFGAXNDEQ	HFMKXEOLBTJSZVRPAYUQGDNI	2
main	49	SH20	nStreams	0	right	8	45	B	0	7	E	False	4	-135.0	0	1	MPTIDFYQVJXRKSOEUNGHZLBA	AUEFMYJXGLPIKSHTVOQDZNRB	ZJKBPXTGQUNLHYFSRMDEIVOA	GZDPLYIUKBQXFRASJNHVMETO	VNQMUHKEBTXASFOIYLPGDRJZ	FHTQYILBJMDAESNZPRGUOKVX	ENHYPARLMZUBIXQTDJVOKGSF	YVLJRIOSFADPMKHBTNEXUQZG	2
main	50	SH20	nStreams	0	right	8	90	S	0	7	R	False	5	-45.0	0	1	JHTUXVQOEFBZYLGIARKMNPDS	RIQSYTDXZOJPKBNLHUGMFVAE	TKZDAFHJUREMBONGLXIYVSQP	DVMKQEZXBYARJSPLFTNIGHUO	GBTAKZPRHVNOFISEDJLMYQUX	KQNUIOVRSHDEMXPTYZJLFGAB	ZNFPOITRBDULJYESXMQHGKVA	UJGZRBQVKMLYFSAEOIXHTDNP	1
main	51	SH20	nStreams	0	right	8	135	Z	0	7	J	False	1	180.0	0	2	ISHVTFBGNOUZYKLXJDREQPAM	AFOTMULJDZPEVXIKSYRGHNQB	RFNZQEBYPHDXMVAUOKGLJSIT	NTSOLGBZFYHKQXIUMJAPEDRV	QVKNFPAMZRSXELDOTIBHGJYU	MBUZXNSTYPOFARKVIGHQJDLE	IGMTDKSEHQZOPYANUJFRLXBV	OKJHNGZLXYVPQISDARBFTEMU	2
main	52	SH20	nStreams	0	right	8	0	R	0	6	I	False	3	135.0	0	1	SIYOKMVNJHPARZGUFETQXLBD	LROFMGSEIHKNVAPZUJYXQTDB	SDYQXEULJZAVRNOIPFHGTKBM	QJETHOIRGNXBYPAFUMKLZSVD	ITKPMNYBJZUHELGRFODQAXVS	TLNXFDBRKOYHEQVPAGUJSZMI	MLBVNJPXZSGAKFHQETRUIOYD	ZMLIUOAXYNFDSPEHTQVGBRJK	2
main	53	SH20	nStreams	0	right	2	135	R	0	7	X	False	5	-1.40334185971e-14	0	2	EHSOJPRYXILABVFMZNQDUKGT	ZHJDUPOVQLRINAYMFBESTKGX	DUGPAXFTYSEKHBZLIQVOMNJR	MFURAQTBKIGVLSDEXOHZNYJP	LIBHNQKURSFJPYGEZVMOXDTA	EOQFNMVXBRHUKTDSAJGPLZYI	ZHQDGVFUIPNYLSBXMKEJOTRA	VSEKPFITUXDOBMQRLNHJGYZA	0
main	54	SH20	nStreams	0	right	2	225	D	0	10	F	False	0	-135.0	0	1	BPLMGQTHJEFDUYZIXSVOKNAR	OULDKBXTAPENZGMQYHISJVFR	EZDPHIVQBXLTNJKSURMOYFGA	OPSKQYXJBRNZMUVFTIEADGLH	UQJLKYTARBMPZFGXIVNDEHSO	JPMQGUXEAIRVKBDLFOTNZHYS	EKISFUZRBONPDAJQYMHTGXVL	OVYBQFJPLSTUHDANMZRKXEIG	2
main	55	SH20	nStreams	0	right	2	315	G	0	9	Z	False	4	135.0	0	2	YXUHLZKDRVTOBMFGEPIJSQNA	HXPLMGQEOIJABUVKTZFSRNDY	VUFHIGYKSOAZNMPXLJBQETRD	ZFLSPXOKRUAGITDJVEBQNYHM	MTEIYQDXFZRGLBVHPUNSOKJA	HKQGTDAVOLSFNIUERBZXYPMJ	GYPMNIALUQVSJTRDHBZXEOFK	NJMIFUPYATHLGBQZDROXSKVE	2
