experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	DP6SONA	2	0	Bouma	O	0	9	F	False	60	60.0	0	0	0	2	MDPAXHLGNFEOJBQVUTKISYZR	KDQGOHAYLFXPMVESZIRUJBTN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	DP6SONA	2	1	Bouma	S	0	10	S	True	0	30.0	0	0	0	0	YJPKNIOVHMSLGDBATRQUXZFE	FKYNBLIPTGURZMJHXOEDVSAQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	DP6SONA	2	1	Yes	R	0	9	D	False	120	330.0	0	1	1	1	LZJTIRUVQKHONFMBEDXYASGP	YFXOJVHSNDRIZQEMUGTBLAPK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	DP6SONA	2	2	Yes	S	0	8	T	False	120	120.0	0	0	0	-1	QDBYPFUSTGKRNIVXLZAMOHEJ	XPZGQYLADFNRUVBOMTHSJEKI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	DP6SONA	2	0	Yes	A	0	8	Q	False	60	240.0	0	1	1	2	VQEMTLGRZFUPJOKANYHDIBXS	RVPITGYSQXALNJDUMEFKBHOZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	DP6SONA	2	1	Yes	T	0	7	X	False	120	330.0	0	1	1	1	IDQUFLROMESAJKBYHVGTZNXP	GMYDNREXTVKOZPFUHJALBISQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	DP6SONA	2	0	Bouma	L	0	7	E	False	120	120.0	0	0	0	15	GQPVFAJEBORTSYZNIXMHUKLD	GLQMAEDXSTOVFJZHPIYNKURB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	DP6SONA	2	2	Yes	T	0	6	I	False	0	180.0	0	1	1	-1	PRJSTLGKMQIFZNYUAVBEHODX	JNBUVTIFLSXGZDPKARHQOMYE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	DP6SONA	2	1	Yes	P	0	6	K	False	120	330.0	0	1	1	1	OYMHGNJXKLVTSDPRZUAIBEQF	THYMJDKPSQXEVBIZLORAUFGN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	DP6SONA	2	1	Yes	M	0	7	M	True	0	30.0	0	0	0	0	QKNDHAEMOZGPJSVLUBFITXYR	KZXQJOERMPGUNLSDABHFITYV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	DP6SONA	2	0	Yes	K	0	10	S	False	0	180.0	0	1	1	1	SZDATIUEKQPMRHGJNVOXFYLB	FNQABZGHRXSKYTUPOEDILVMJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	DP6SONA	2	0	Yes	M	0	6	R	False	0	0.0	0	0	0	13	AZBHGJRVODFYEPTUSIXMQLKN	TOJGLUPSZVQYFNKMRBEXHDAI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	DP6SONA	2	0	Bouma	K	0	8	B	False	120	120.0	0	0	0	1	ZNHDARVXBKFGMTSELJPOUQIY	UOFASGLIQRYTHXJDVNBZPMKE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	DP6SONA	2	1	Yes	M	0	10	V	False	60	270.0	0	1	1	1	SOZQDVYLJBHGUTIXENFMAPKR	ZTHGYXUADPVMBQOIKJERNLFS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	DP6SONA	2	1	Yes	R	0	6	X	False	0	210.0	0	1	1	1	UKLXQSFMBDZVOEYNPGHIRAJT	VBGQEYXRJTKZSPLINAMUFHDO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	DP6SONA	2	1	Bouma	O	0	8	G	False	60	270.0	0	1	1	1	BMGXIRLJVOQKATHSYNPUFZDE	JPRITHKBGOZULNXDSMQAFEVY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	DP6SONA	2	0	Bouma	K	0	9	K	True	60	240.0	0	1	1	0	QSMKLVRAIOFNTDGHUXJEZYBP	UEBXYNZVFKJLPRIDSGTQOHAM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	DP6SONA	2	0	Bouma	P	0	7	P	True	60	60.0	0	0	0	0	KLXRSNYPBUEJTAIVFDQHMOGZ	UELSQYRNDGPOBFMJVAHZKTIX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
