experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10	SR22	nStreams	0	right	8	270	T	0	7	T	True	6	180.0	0	0	DBSAVYIHEUFMQPJRNKOGXTLZ	DFJIEUXKQYNPTASRZHVLMGBO	GAKPUYOXFBSZQVIDJRNETHML	ADYSIRTNGQLBXKHOJPVFEUMZ	AQLKMFSRZPGBYOIHDEUNVJXT	TKHYFBXZREDLAPVNJUIMQOGS	BKOPVAXTQEINMLDGZSRFHUYJ	EUXPZQBTSOGMKHNYJDIRLAFV	2
main	11	SR22	nStreams	0	right	2	315	A	0	10	E	False	0	-45.0	0	1	HIVPBOUZYTEAKSGMRQFXDLNJ	MIXQTEFVKZHYASJURBOPLGND	SMPLFUQITVDJEABORNHKZYXG	KZIGRPQXDAMHSTJULBVOYENF	NGMBAZEJYIRQVKOFXUDHLTPS	BNRPAZFXVYLSIQDUOHMETJKG	RQLXIFEPBMYOHSKJZUDNGAVT	UOXRTZASMJGQLIKDVYHFENPB	2
main	12	SR22	nStreams	0	right	2	90	G	0	9	H	False	4	-90.0	0	1	IBRSAKEUOPYHZQXTMFVJNGDL	EKIHQFJGSNAPDMOXBUZVRYTL	ONJAXIVZPMBUQTRSFDHKGELY	QGMILZUBRDJKPONTXHSEAYFV	OLPNUTDBEHGFJRVAMSQIZKYX	YTAPGEBQHLNUVIZJRMFOXKSD	DMOTGPUEYBKHSJVXAQZINLFR	PZBGEIXHRVYMUSDKTJAONQLF	1
main	13	SR22	nStreams	0	right	8	0	D	0	7	X	False	7	-45.0	0	1	TUPYDHVSGBXAQNKEMIJOZLRF	HULOZYFGMBXVSARJENTKPIDQ	VGORYDBKNMLXQEFPJTIAUSHZ	TNOEBGZIAYUSMLDQRVHFKPJX	PSNEQAVRYITKULJZBXMODGHF	KRDISBEXQYGLAFZUOVMTNHPJ	BEGHZNKDFJIUMVPYAOSQXRLT	AVLHEMSXDNBZFUYITJQRKOGP	2
main	14	SR22	nStreams	0	right	2	90	J	0	10	J	True	1	135.0	0	0	GSHLZNOERYVTFMXUQAJIBPDK	IQOSAVFPZTJGXRYEHDMNLKUB	IOYRVPTUXGHZDFBNQJKSAMLE	BXZMAIQOLESGVJPTRDUKYHNF	EJFLXDOVIBKNPSZMRUYTAGQH	XKFLGIQYAUEOVJDZMTNHSBRP	YTZPQHLXFUVIGRSEDOMABNKJ	SVQIEABPLMKDUXZOJFNTHGRY	2
main	15	SR22	nStreams	0	right	8	315	B	0	7	U	False	0	-45.0	0	1	IXLEJNVUBTYQPOHFRSKGMAZD	RVUSYBXITGHAPEQOFNZKJMDL	VADKMTYNRIXJFBLUSEZHGPOQ	YJPRQKDNSXIZGLUBTOAHMVEF	AQEFZLYNXTJHBUPKVDGRSOMI	FAIZBGLKRQMUYJEOSDPVTXHN	HJKMZAFGTSDUOPVRYBQLEIXN	LBJYVEIDAMFXRKZOHGPTQNUS	1
main	16	SR22	nStreams	0	right	2	0	O	0	6	X	False	5	-135.0	0	1	VIJYKTPUOELBSRQNXGMAFZHD	EIJUFHKNLOGQTXABVSMZPRDY	QUGYOJIDRKFVLMETSBZXAHPN	YGTXEODLMSRBKJZUFIHNPQVA	TFEXBQYGSRDPJUHOKLIAMZVN	QNPTRVXOJUHSIEYDZGBFLMKA	BEGUFLXKJRVDQSMYHZOIPATN	QNLDVXKGRMAPJOYHUIFEZSBT	1
main	17	SR22	nStreams	0	right	2	135	K	0	7	M	False	3	-90.0	0	1	ZLEMJSYINQVFBDRATGOPHKUX	QDNETXOMYLUVAKSHFPIBRJZG	RVSDTFUXAOKIZMJNQHLYGEBP	SQGRVLPMKZATHFYDUBXENIJO	QSUFBPLZVDTXNKEAORIHJYMG	HIDTPJAEXYROSNUKZBMFVLQG	LROIFUMYHVGAJPZKXTBNSDEQ	APFLOQSMNXTHUJKRIEZBGVDY	1
main	18	SR22	nStreams	0	right	8	315	R	0	8	R	True	1	-1.40334185971e-14	0	0	KUHDTPOAYVSXNFJRQEGLBZMI	XIHDFTJVRUKSBLMPENZOYGAQ	BGJZRHMFOYPIUKDNAESXTLVQ	ZAKPJHNGOTLBFSIDYMQRXEVU	PQGVEMFZINJDRXYASHLUOTKB	NVYSGAHXTFZMLJEOBKURQIPD	VUPHRSMELBDOFGYAJXIKTQNZ	MAZVYHGSOLPUIQKRDNTJBEFX	1
main	19	SR22	nStreams	0	right	8	270	O	0	8	D	False	1	-45.0	0	-5	GVTDNHYRXZFUPAQSEKBMJLOI	RXHOBNFSDUQJMLEPYIGKATVZ	EFOIPARKJNMGYDLVZHQTXUBS	AUZBKEQFISTHGDJOMVPYNXLR	OTSMZAQPIJFGYNKDVBHXUREL	DAZOTMGBVXFJNKPULIQHRESY	QFYGTNBVRUXDOSLIZMKHAJPE	KPLOYSJMDFNTURGVXQABIZEH	1
main	20	SR22	nStreams	0	right	8	45	A	0	9	I	False	1	90.0	0	2	PGQSKHNUMADLRBYEOIJZFVXT	OZKJPGYTSIUADRVFMNEBXQLH	VPKYHQBJTZOERDSAFMNUXGIL	QNSOXRGVEDMZLYIHKTFPUAJB	VZJKTONSQUEFMLGIAHDYXBRP	XGNOUKDEPSFRTMYJZLIBAVQH	DXJHFTLVKPOREUNAZIBMGSQY	NIYJPSOBKRXEUFATGZVLDQMH	3
main	21	SR22	nStreams	0	right	2	270	A	0	10	L	False	4	90.0	0	1	SRILFUQJYGBTEDPHVXNAOMKZ	IFYQBMRDTLHKNXUGAVZOEJSP	PEUJYGXIDSABLQNVKTFRHOZM	TOBRLUKGPYDQVZNSXHJFIAEM	RSOFQHPKVDLAEIBNUJZMXTGY	JXEZHLAMOSRPVKYGTNFQUDBI	JIHNTXLADSVBGMKOERYQUZPF	QYMBUFTHRPOXESLGZIAVKJDN	2
main	22	SR22	nStreams	0	right	2	0	K	0	8	S	False	5	-135.0	0	1	ALKDOQJSMXHUYNIREBTGVFZP	BAUXFKYJGEVDZQIMHTNOSLPR	AKZDMXYERVTJBIGLFHNSPQOU	YKVFNITLJPABXUMRQOZHDSGE	OZKBEMHGYDFVXNJSQRLAIPTU	JUHTAELDSKGONZVRYIQPBXMF	YIBULHROKPMEGVJSNADXTZQF	NFQZJMDRSIGATOBUYKLVPHXE	2
main	23	SR22	nStreams	0	right	8	0	F	0	10	K	False	1	45.0	0	1	FTYGBQKPXISVMUHANEDJROZL	BGSIDOJLAVKFTQERHXMYPNZU	YMZTPBAHOGJFQDKLSRXUVEIN	HTEJZFDSBRVGILNAUOKQMYXP	UKVIAMDYOZSRLPTNXHJGEFBQ	MSUAFDKTIZELPGNJHYOVRQBX	QKSFTNROJPXBDLMVEUYAIGHZ	YQUGLJBDIOVTSEAPHFZXKNMR	1
main	24	SR22	nStreams	0	right	8	45	O	0	8	T	False	6	-45.0	0	3	OLSPUBQKDNERJMAVHZYXIGFT	JHEKBOSGIZFLPRAVYNQUDTXM	YDAOJXILNZMRBQPGUFSTHVKE	BQGUKHOPDAEXVIZMTLSYJRNF	PRLJESUZHVADQTNMIFBOYGXK	XPJSZFMVAROQGBTDNYUIHKEL	EMPYUJIFTDQORSZXNHVGBKAL	XEFMYVJUKSNLITPRBAQGHZDO	2
main	25	SR22	nStreams	0	right	2	45	K	0	9	J	False	7	-1.40334185971e-14	0	1	EQGSDRBPXLVAJOKUHYTZIFMN	IEGPQJZMFVSAKRDXBTUOHNLY	FIQOHXPVMLZKYDBNRTSJUGAE	IHBMZVKUXGORLDAJEFSPQNYT	OLTMHRKUAGSIVXJZQBENPYDF	NRUESQZXAKJDTVLGMHYOBPIF	JYVLATKGMSZIBXOFRPUHENDQ	OTQYEGHXAJKPSULNZIFMRBDV	2
main	26	SR22	nStreams	0	right	8	0	R	0	6	U	False	4	180.0	0	1	QSULRXOIDZGYATFKNBJEMHVP	DREUBAPZGHXQTOFVYJSMIKLN	KIJVBNOYPDSFEGQUHMRLAXTZ	DZBQVOYJGSHUIPLFNRTMKXEA	XZYEBDURIAGMKVSPOQLNJFHT	SKFNMPZYVGBERXHQTJDULOAI	HOYNLBGPXEFQJRKIUSTZVDMA	OHVDXSNJAUKEZLMBRIQTFYGP	3
main	27	SR22	nStreams	0	right	8	225	S	0	6	S	True	1	-90.0	0	0	BAHYQPFKTMUGIVOXERLDZNJS	ZEYKTUSHDXAFQIGNJLVOMRBP	YXBHFGPKJUQRSAENTLMVOIZD	FEPJBQMYSDOUZAKNTRXGLHVI	PHKEJRQLOTUVAFYDNSZIGXMB	YEVNGOFLMHUJXZBTPDSQIKAR	JYUZSNABXQTMRHILFGVEOPDK	RVFSYOHNJPXDTKUMBZLGAEIQ	1
main	28	SR22	nStreams	0	right	8	225	Y	0	9	O	False	0	-135.0	0	1	DGSUFHREJOYBZTILPQANVMXK	OBJSRPUZMXQNAYTGIVHEFDKL	QADLSVGPHIFJREXZNMKBOTUY	NKABFSUYRXZPMODEILGTQVHJ	MKUAQYPFRBSLHIETXVJZONDG	LYHASXBJVMNIOQDRETGPFUZK	GHDARMEBPKUVJOYIXLTFZQNS	JXHPFZSGBEILQAKOTMRDVNUY	1
main	29	SR22	nStreams	0	right	8	0	R	0	9	S	False	1	45.0	0	2	SRAENVQKLXMHOTZFUJDPBIYG	NFEOAIGQMSVRPZKBUJXLTDYH	LFJIKXHODERUYTPAQZBSVNMG	ZHLPOFSXRVIYAKMDBGQUETJN	PUKGZVSHXQLADOITYBRNJFME	AJFRBQPLZMGNIEYOXVHKUTSD	XFEYGUKMOIPAQBVRSJNHTZLD	PZLHUFIYMAODQNSRVGTJBKXE	1
main	30	SR22	nStreams	0	right	8	45	E	0	10	E	True	3	180.0	0	0	TNGFKJYZMLUPHVAXDRQEBIOS	LTJRUPFBVNAZOEXMKIGYDHQS	ANGUSYEQMOJBXDRFVTLIPHZK	VJPRZQAMLBEFIXYUNOGDHSTK	SGZULEFRTINKBAVHQPDJYOXM	AUVKTLFBIQZOMHJRSDPENYXG	OGJNYZPSUKTMIVXBEARHLDFQ	INVBUHFRTPYOEMSQGXDZLKAJ	1
main	31	SR22	nStreams	0	right	8	315	A	0	9	P	False	4	135.0	0	1	RHDPFXSEYJGBKNIMAZOVLTUQ	IUHYRDJEKPXFOLNGQAMBTSVZ	JSKDHBEONLPGIRTZYMXQVFUA	AMXQPBTGUIJYKHVFSDEOZNLR	ITXBMYDHEPAJZSGUVFLONRQK	IFJUSVYOZQRNHMXADPKBLEGT	HOTRYGMXZBEFANJUIKDQPVLS	UBSOIERHDVAKLZFYTMNXPQJG	2
main	32	SR22	nStreams	0	right	8	90	R	0	9	S	False	1	135.0	0	6	NGTJBZEDFXOUMQKASVIHPLRY	FNDQVYPGHSLTKJARXZBMUOEI	XZRAOUGVISTPYHNKFEMDQLJB	RPHOQIVKXEADZJGNUFBSTMYL	AYZXQSBKRGDOEUFHNTIPMJVL	AQELDPVUZONGXBJRMYITSKFH	ONERTUAMQGLYBSJKFPZIVDXH	ZRUYPMLDGOVJHESBFKIANXTQ	1
main	33	SR22	nStreams	0	right	8	90	Z	0	10	Z	True	6	-1.40334185971e-14	0	0	PIDQRHVNFKYBLZGAETXOUSJM	DPFNKGQBIEYJHMRVUXTAZLOS	RUIBVAPSZTNGQFMDXKEHOYJL	KUXQVGNTRZJHOAPFYSEDBLIM	SBNKVPRDMUQZYJHGLTAIFEOX	AGPRKHOXJEDSYTQNZVFIBMUL	LTGHBFVMKJZUSXNROYADQEIP	RNSQEADLOFXHBJYGVUPIMTZK	0
main	34	SR22	nStreams	0	right	8	135	E	0	8	I	False	5	-1.40334185971e-14	0	1	KPQSYTAJBXRNDVEHMILFUOZG	TEKDHVPQSRMXFOZJYLAGIUBN	BXSJQFDYPGIHMAREZLKVNOUT	PHKRNAYBLSZUQTEOXMVFDJGI	KAMBOEGRZVNPSLYJTUHXIFDQ	JPLFRTXNIESQYGAOUDKMZHBV	TMUPRIEFJNABKDZSXHVYQGOL	KZIDSAVLMFNQOPXJTHGBUREY	1
main	35	SR22	nStreams	0	right	2	45	Y	0	8	H	False	0	45.0	0	1	IKDNFGBSHYMXPROJEQAZULVT	FMDGBVZYSLNKITPEJAUORXQH	GTAYUSIPMEOZVHXBJDKRLFQN	EHXFIQDPUVAKORYJZTBMGNSL	UOKXZTQALVEHRFDIJMPGBYNS	DJBHFNXQAYRLZKOGUEVTSIPM	GKJXZYVQIPRATSFMEHONBUDL	FUIDSTBHYEQMOGKVLZJNARPX	1
main	36	SR22	nStreams	0	right	2	45	Z	0	7	H	False	7	-1.40334185971e-14	0	1	BPUZHGJNEODMTSVYKARQLFXI	FOAERQVGPDBZMKLHISJTUYXN	OBAYDXETSNRQFMJLZVUGIKHP	XUQHEMTFIVNLKPABYSZGOJRD	QKFNLIROXTBPADEVYHSGZJMU	UPNZMSFATERQDXLBYHJKVOIG	DGRIPKHUZJQVEBYSTFLONMXA	KRQSMGOHZBTDVIYAUEPJNLFX	2
main	37	SR22	nStreams	0	right	8	225	A	0	8	A	True	6	135.0	0	0	IEVAGRSXTPBNMZDOHKLQYFJU	YDPXSKLVOBQUAIEZFTRMGHJN	RATYXOQVZFIBSNPEJDGHLUKM	BUJILYFRNAKMZDQPVSHTEOGX	ASDNOFRXZYLTUQHJEGBPIVMK	KHYNGPQVXBMRJFLOIUETSDAZ	EOXUMGKSAVDIHQBYRNFTJPZL	XYOAHJPBKEDNSIVTZUGFRMLQ	2
main	38	SR22	nStreams	0	right	2	225	A	0	8	X	False	6	135.0	0	-1	VRZSUXQOYHMDIGTBJPNKFEAL	KEHBPRSMVGAJDXFILQZTYUNO	SFZPDJBQUGAMHYIVOKLNRTXE	SKPIBXDAHRTFLQZOVUMJNGYE	PXYTOBUQSKMZGRAHVEFJNIDL	NUXPTDKIBRSOQZJEGLFVAMHY	VQMUEZGAXPIOTBHDYSNFKRLJ	HIYRZQGLJPMAKUTXOBSNVDEF	2
main	39	SR22	nStreams	0	right	2	90	E	0	7	E	True	6	-1.40334185971e-14	0	0	JGBFLEKTYOAHXQRZPISVDNUM	BZPUFTXJNADMRQLGEKIYOVSH	FEVXKALPGNBRTMDZYJQHSIOU	RHJUKELMXYSTDABFPOQZNGVI	HUSZYXIAMPDEQVTRKNFGJBOL	DVOQBPIXJZSLYKUMTNAGEHFR	BNFLHPKEGVUISOYJQZMATXDR	BSGPFZALVYDRUITEXMJQOHNK	1
main	40	SR22	nStreams	0	right	2	90	T	0	8	N	False	3	-135.0	0	1	QHZLVDSAXNPRTOKFMYGUBIJE	TGRAFQYXLMZBESUJHNVPODKI	QYKZHRXGAPJUMBOFTVELISDN	GPOHEMFINTRDVSKYAXLBQJUZ	FIODMKTBYSRNAEZVPGXUQJHL	ODZFGXUSBHKTEPJLIRVMYNQA	PEBHIFRSJGUYDLXOKQVTZNMA	OBYTIQGKHRVEUXNDPMAZJLSF	1
main	41	SR22	nStreams	0	right	8	180	P	0	7	D	False	6	90.0	0	1	HOZUNKAYXJPSLBIMTREGVFDQ	BSHEVTLMUYXANPZOQDIFGRKJ	ABVFNTRGIKHPJMEYDZOUQSXL	VQZREABYSTOPIMUDJKXGNLFH	YUDRXAMOGVKHBFSITZEJLPNQ	ZNFPOSDLRHIKABXJGVUYMEQT	YIQTEFZDPOGUXKLSHJBMNRAV	NUHMYQEDXKPTBGVRASIZLFJO	2
main	42	SR22	nStreams	0	right	8	135	G	0	7	M	False	5	-1.40334185971e-14	0	1	GNBKJFAYTMLZSUEHDORQIPVX	ONUETDQSKXYMAPRHGVFJZBLI	IRBDPKANQZHJMSTLYVGOUXFE	ULZXPAKTFIOHBVMRGQEDNJSY	OAIDKGNPELBVZJFTHMSQYUXR	ANHUJRXMGPYVIQKFBZEOSLTD	AJVNKBIOSHZXMQYULFPEDGRT	ZEKIHYUORVDTMPGLJAFXSQBN	2
main	43	SR22	nStreams	0	right	2	0	G	0	9	Q	False	2	90.0	0	8	UBKLAJIVZERSGMDPHQNOXTYF	AGZSRKTQMBVXHILEFUNYODJP	VIBSOXNFMQYETDALPGUHRKJZ	BJMAEOYXPLTHRQGDKFSZVNUI	AZHUYOLMQXDSJIKREPFTGVNB	XKTUDNIJSPYAHVEGRBMQZFLO	PQDMUXZEFHBNOTVIAJSGLRYK	IXBQKZVLHDUYPEGNJRFTASMO	0
main	44	SR22	nStreams	0	right	2	315	E	0	8	H	False	7	-90.0	0	-1	KGRBJHENUXDAQLTOMFPVYSIZ	BZDQINFMAHRYUVSKEOLGJTPX	JIGBQOAFNULYSMPTHZXEDVRK	XAELUIKBNRPMDYOHTVFSZQJG	VGZORFXMJTLQHPSYEBIUADKN	SBTXUEYZHIMQOLGFKRJAPDNV	MOULKVFASYQEITHJGXZRPDBN	GXRMILDEHSNTOUJZVBKQYFAP	2
main	45	SR22	nStreams	0	right	8	0	J	0	8	J	True	3	135.0	0	0	TFNUPRBJEIHXZOLDQVMSAGYK	DSEFZVRAUGOMYTJHLNBPKQIX	HBPMZLYFDKURIAVXEQNOJTGS	BLZQYRAHJTOEMIGSXKUDPFNV	ODHRJVPMNUQYKBIAEGXLFSTZ	RDTZKIHFGXSJNPUOBAELYMQV	DUJXMOKSQFINZTPLBYEARGHV	HQTGOVEURJFNIZAXSYKLDBPM	1
main	46	SR22	nStreams	0	right	2	180	H	0	6	Y	False	5	45.0	0	1	XAUVYKHJOZDMSTQBFERNLPGI	VREKJHZSGTQANILXYUPFBDOM	NIMLKOEJPRUTQDAGVHBFSZXY	PKONVQZHXIYFBDUMSLEGRJAT	OFMKTAYVXEZQRGLBJHNUDSPI	MXFKGEYHDOIPJLUVASNZQBRT	NXDKQVRPLEBFMYAUHOJZTIGS	ZYEDRGSVTOIHUXPQLJNBAMKF	2
main	47	SR22	nStreams	0	right	2	180	D	0	8	D	True	7	135.0	0	0	VEZTKFRUXQNBHAYOGLDJMIPS	MUIEXKZNOJLYGQVTFRPSHBDA	XQNOKGHRVFTSDPMIEAYBLZUJ	ORLIQSFBDPXZNUGHKVJYMTAE	MZXVSRUQNLHPEYFOBJGAKTDI	JTNFXPDZQMISVEBOHUGKLRYA	ONTZGKEMVFJUIYHQPBASRLDX	KUNMGYTZDSHOFIVAJBPRLXEQ	1
main	48	SR22	nStreams	0	right	2	270	G	0	8	F	False	7	-135.0	0	1	UJRSPGHQLFENTDOVIZXYBAMK	NXTGSZEPABHYKRFJIVLUODQM	ZDMYKQTAVROXFJLGBEISNUHP	RFULYDZKAPVEXINJOQHMGBTS	VILEFXZROYJMNPKTGQBDSAUH	QEINBOLXGPURSYDTJZVKHFMA	AEKNJSTLMOZGUYFIDRQHPBXV	QATKHDXIFGUVBLOYSZMRJPEN	1
main	49	SR22	nStreams	0	right	2	315	X	0	6	V	False	6	-135.0	0	1	FEVTLAQMUIHPDYRSNZKBXJGO	VYKGJTHMISLPXQDBZOUEFARN	DQKPBZUGOVIFAMYRXESLNJHT	YTAHJNRXQDGZUMBEVLIFKOPS	MYZPRHNSOJQXGLTABFVUEKDI	NXBOMDIQZKPFLHTAUYGSERJV	UHKTPAVXRDFBIGEZNSQLMYOJ	KVIBADORPXFYJMNTSLEQGUZH	2
main	50	SR22	nStreams	0	right	2	0	R	0	10	B	False	3	135.0	0	-4	UOTQXDGPRNFALIHKSEBVJYZM	YIQBTDELUZAKSXNORHJVPGMF	SRGXHVLKUJQNEIYFBPATOMDZ	TGMDSJRQPUBFOYNXKHVEZIAL	JIXQZDFLHVAMOKSYTUGBNEPR	BZXROESDQYJNKITLFPAHVMUG	UNIZMPAQTVYOFHRLJKEXBSDG	RPHFQTBLMKJOZNAGDVSUXYEI	1
main	51	SR22	nStreams	0	right	2	270	R	0	9	T	False	4	90.0	0	-4	OQBYSAKVULEDJIPTZRXMHFGN	SAJBEPTILUXYRDGMVOQFKZHN	GJVNHKAIMTUELYORQZXBDSPF	AUSKPJZQEHBFOVXYRILDMTNG	NPQUGRJXMTBHIKYODLEFVSZA	FIVAZUGQOBMRNJDYLEPTHXSK	RONZSTYLPBQMGDJEUXKIAVFH	RLUNKDHQZAFGETOXMSJYBVIP	2
main	52	SR22	nStreams	0	right	8	270	T	0	10	Y	False	7	-135.0	0	1	NGIXDAZEKTJPHFBYMUSLQVOR	PDNHGKRFEJAVSQUBIOMLTYZX	JGMXKZAPTUODVSNEQBIYHFRL	XVGNLSKIPHFDYOZBJMQTEURA	JTQODBUMHXEAFSLYNIVRKZPG	HOFIUMKZTPNQXAVDSLRBGYJE	STFERLVGBHUXKZMQDNPIYOAJ	PDGUMHRVZLYTIEBKFOJNXQAS	1
main	53	SR22	nStreams	0	right	8	45	Z	0	6	G	False	6	-45.0	0	1	DGQFASPRJMNHBLKITUOVZYXE	YMISFATBJHZRDQLNXEPUOKVG	XVYNUJHORLFBEAGZQKMTDSPI	OYDVNHGKFIJAUMESQTRZLXBP	LFAIUSOBHRPJGMXDEVKTZQYN	IZPMDYOFXVKREJTUABQLNSGH	PBFDAMGZSVNRLTQKYHXOUJIE	TLPJHUZAQKXSVNYFBROIEMDG	2
main	54	SR22	nStreams	0	right	8	180	M	0	10	M	True	2	-90.0	0	0	PDUFKRJQTHMAESBGZYINLVXO	DOZTHISPVRGNFQMJEULYBKXA	SBTPNGYORHMLQKZJUVDFAXIE	ENGPBDSAVFMYKQJHTIRZOLUX	DNYHPJUEQLSORXZITAMKGFBV	EIGPNUXKQOMJDRYSTBAVHFZL	RZHMUDKQIVAJSFBYPOGTNXEL	PGJAURKMHTBYZVXIEODLFSNQ	2
main	55	SR22	nStreams	0	right	2	180	S	0	10	U	False	5	45.0	0	1	HMOEAKSQNDUYIPGZFTLRXJVB	MBLIOFPUTAEVSJKRDHZNYXQG	GDKSQUEHRIFPNVZOATBXYJLM	OYARHFUKJSQMIXGVTLZNDPBE	YOGSPFULVAMNQEDKRIBTZJXH	XYMRGDPQNJUSBVLEFTAZIKOH	NJOSTYRPFUVZLXBAKEMHDQGI	GZARFMOPQXIJBVTUHLKNEDYS	2
