experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10	MV10	nStreams	0	right	8	0	O	0	7	Q	False	0	0.0	0	3	ENUBAFRQJMOPZSLVHDKGTIYX	XGLUTHOFRKIADYQSVNMEZPBJ	UXKZOTMFYJINVBHLEGDPQASR	QILRFHUPXEVNAYMBZDTOJGSK	HYLPDVFTIUNBSAKQRMGXJZOE	OFGKVYEUMJZAIHXLBDTSRNQP	TMQANOVRFSLYUZEHGKJBXDIP	FXADGSIZLTKOJUEVNBQHRYMP	0
main	11	MV10	nStreams	0	right	8	315	K	0	10	K	True	2	45.0	0	0	PFQKLSOZNTEYJAMXHGBUIRVD	DLMXFPGTJKSOIZRYVNHAUQEB	IJVEMBAPRFKDHNXUQGTLSZOY	PZKOAFGVRLBMXUQETYJHDNIS	FPIXADYZRTLVNBGSOKQMEJUH	YGBNIXFRLVJQKAESUTMZDPHO	BHSGYKMDUIQFXARLVNZJTPEO	JDAGUKEPMVOQFTXYNIRHZBSL	1
main	12	MV10	nStreams	0	right	2	225	K	0	10	T	False	7	180.0	0	1	PGBYIQUNXALFSVZRKTMHEDJO	RFTALNSZGXIBQHVJOYPDKUME	YQIRKTMGPFSZENJBDVXUHOLA	QHANIYKXLZFBJMSTPUODGRVE	NQZVURSBFHAOKGLMDJIPXYET	ZNKBYHJDUMSEPLFVIROTQAXG	DKRTVJMIFQEOBLUSXGNHAPYZ	AFZQRIDYBXTKUPVNGMLOEHJS	0
main	13	MV10	nStreams	0	right	2	0	Z	0	6	Z	True	1	45.0	0	0	ZKMIJFSVYNGDBTEXHPURALOQ	JSRNVXZIMUDETLKHAOBYGQFP	SZBPAKDRMIOTJGUQLHEXFNVY	ZRDEFIAPVLGXHQOTMNKUYJBS	EVURIPLJDSYAKHZGTBNXMOQF	OMFLJDASBNPUGHTXKQVZRYEI	VRNKZAJDSHEGTXPOIMLUQFBY	BZAHKPQGUFJDYOVILRTXNEMS	0
main	14	MV10	nStreams	0	right	2	315	R	0	9	X	False	7	-90.0	0	-3	GSORTAYHNJVKIDQBXZEPUMFL	RFQEDLBVTOUKJPXMNSGYIHAZ	JLUFYBVQPTNGOEAZDMIKXHRS	MJNZGUBKXLQODVPREYIFTAHS	HOTBKZYXSULNGRDVIPFMJQEA	UIZKJVDOLNYPETSXMHQFAGBR	VOUIEQYPXKNRTSDGMBFAHLZJ	JTQLFUROGXNPBVZMHKYSEDAI	0
main	15	MV10	nStreams	0	right	8	0	G	0	10	O	False	4	180.0	0	3	PBNRYFADOSMJUKGVXIELZTQH	ELDVMSZAUGBKOHFXRPNQTIYJ	EUGLAXSJQTNHDPZVKYIFBMOR	LEUBTFKHDVZSPYXNRJQGAMIO	AHDMBUZILFOXPGEQRVYSKNTJ	GSIHYDKPULXRBEVJZFAOMTQN	BMOVJQDIPUKAZHSGNTFXRLYE	ZAHXDBSFQTJVNKOYRIEMLPGU	1
main	16	MV10	nStreams	0	right	8	180	S	0	8	E	False	1	-135.0	0	1	LQOHMYKJSVNFRADZETPGXUIB	BRFIHXAMESVOTUYPNLZKDGQJ	HDNJZRYEIUSGQMVXAKFOPTBL	IYXRNLUDAJVPZGEKTBOSQFMH	JIZNHUDMLQTREAKSOBPVGFYX	KYIARTUPJNHVXSMGLEOFDQBZ	IYDPBUSNETFGHZQVXRAMLJKO	DZGNVTQKOHXLREPABSIJMUFY	0
main	17	MV10	nStreams	0	right	8	225	N	0	8	T	False	6	135.0	0	12	EXVYLGAOPMJUZKNSIDFTQRBH	VOGDKITXRUBZESPHLAYQNJFM	SPMILJHREQVABGOTUXFKDYZN	HVKUPFLJAMSNQDZTIRYEGXBO	NLXKSRBIODMVGZQEYAUHFPTJ	EGIBDYXPUKHVAQMJSLRNZTFO	AHSFIBKETXMOGQVRJZLUNYDP	KVSDRGNEBOHUXMIFZJTPYAQL	0
main	18	MV10	nStreams	0	right	8	90	R	0	9	X	False	5	-45.0	0	5	XVLAKSTMFNBOJZIYEPGUDHRQ	DZHFRBQUOXIAMVNPEJKTSGLY	EMBTJGSAOULYRDPHVQKZIXFN	LBQOIHMJVXEFNZSRPATGYUKD	HBZYINJKVXMGUSFRAODLTEQP	OYZKLVSUMXFNHAREJITPGDQB	GAIMXFBEPYDSUKVZTQRNHLOJ	OFJBESKHPIUVQGXYDNAZLTRM	1
main	19	MV10	nStreams	0	right	2	180	R	0	8	P	False	4	-1.40334185971e-14	0	3	SKLRPQMXJEUZVOFDABYNGITH	NJIYLZDEBHFOAQKUPMVXRSTG	UFBOKHSZYRMQTIJNXDVAPELG	DFTOMIZSVHQUALPXKEYJBRNG	GIADFEYJPLURTMBSONQXZHVK	VFUQHPAIMNXBOJGEDSLKZRTY	JPLQGHMXRUYBADTNESZIVFOK	TAMRYVPXQBUEOKSDFGZLNIJH	0
main	20	MV10	nStreams	0	right	8	135	M	0	10	V	False	1	180.0	0	-2	IKYNHFZARBXGMQESUPJVOTLD	ADPRJBTIMFVNUHKGOZESLQXY	QBHATXFUVRPLSZEYINODMJKG	XNFDGHUQJEMYIOPZVSLBTRAK	SXMFTPVAYGOIEQHLRDJBUZKN	QSFLJUONABKRIZPDMVYETHGX	UXSBIPGERTVNQFOYJDZAMHLK	IVOLGZYDKEFNTASPMQRXUBHJ	0
main	21	MV10	nStreams	0	right	8	135	O	0	8	S	False	0	135.0	0	-3	VXPMBOIGSLJNDUQFREAKHYZT	DQBXOPGNUKHLMAITRESFYZJV	NXOGDTEPYKJSULAZQBVFHMIR	FVXZLNUKYPRSMIHJAQBGEOTD	HYSABKDEJRTUNZXLPMIFGQVO	ZTFIOHJASGDBVKPEMLQXNUYR	MVDQFHGKYNITXBSARZEUJPLO	MPXSIQBLHJYFRKAEDNTUVZOG	0
main	22	MV10	nStreams	0	right	8	270	B	0	7	U	False	6	180.0	0	2	ONHDZBLMAYEGFQPRVTUJXIKS	UOAEHNDZYJFXRQPSBKMIVGLT	YBODEFVKULPJAMXSGZQTIHRN	FNVOPGIETUKDMLQYSXBZJARH	DOIFMLXKNPZRBEHASGQJVUTY	NOESVBIAFGKYHDXRPQZUMLTJ	SDJFIQKUYBOVARNLEGPXZMHT	SQXUGMTBVEIHRNZFJDPLYAOK	1
main	23	MV10	nStreams	0	right	8	90	S	0	7	S	True	1	135.0	0	0	YNVKERBUHPQLFGTJDASZOIMX	BIPQDAFSJOLKXNTGREZVYMUH	IQXAVJFPHKDRMZBTLSGOUEYN	RJUPDITBEKLNZMYHAFOGXSQV	BLKFYQANDTRUJSPMVXOZGHIE	KUVPHZRNATGEYDXJOQFSILMB	EGQNVXSPBIKTULYZHFRMAOJD	ITUJVSGFDXHYKEOBRAQNPLZM	1
main	24	MV10	nStreams	0	right	8	225	R	0	6	B	False	1	-90.0	0	3	MJBZQPVNAESIORYDFXLGTKUH	YAHZSDBNKRIPXGEVLUJOMTFQ	KNUMPDALYZVGEOHQISJTFBRX	HJQZSNTOKEDAFXRPULYIBGVM	XEHFVMZSRNDJUPATQIKYOGLB	BHRIYMLZOEDSPJUVXKQATGFN	JSGKALXFQIOYDVUMBRPZEHNT	UVGOPQADXJRKITFHSEBYMZNL	0
main	25	MV10	nStreams	0	right	2	135	R	0	7	M	False	2	-135.0	0	5	DYUTKBILEHQFJZXNRVGSOAPM	UVPDGOZAFBJSKIRYXQMTHNEL	OXIDBAPMSGTURLEHZFYVKNQJ	MVQBIOFGSUPEKZYJHTDALNRX	PXRESDZHGKIJUOTAYVFMLBNQ	MDNPLYIESQBKOXVRHFTJUGZA	LBEOVNGYAPFSHUMQDKJXRTZI	KXNLMRQHPATDSFYVGUEJOZBI	1
main	26	MV10	nStreams	0	right	8	315	R	0	7	L	False	0	-45.0	0	-3	VMJHRABLKOGNPEDSYFTQUXZI	VFRXZQDAMLGPETNUBYOJISKH	QNSHFBLEVPAIYDZOGKJUTMXR	IOZPQUTVHNMDBYLSJKRFXEAG	FBODUEZLXGARJYTQHMVSKIPN	TXVFRNEUOKJPIZSYGDAQMHBL	BKGYSIEXPRUQNMJLTFAVOZHD	IJSVATZFKGMUBDROXHLNYEPQ	0
main	27	MV10	nStreams	0	right	2	90	R	0	9	B	False	6	-1.40334185971e-14	0	-1	RSOQDMEKUJXYTVZPAGFLNHBI	QVULZGEFYSRJDIXHTPKOABNM	HVXNORSQKYJIAGEDPZBTFLMU	VNKDGSTQJBMYUIXORLZAHPFE	MJNHVFXTGSKZUYORDBAPLEIQ	FLQKJTEBZGISXUYHNVMDRPOA	KXLJVGIYRBSTUAZNEFOPQHDM	GMEAYOTFQBLXZPRNUVKJSIDH	0
main	28	MV10	nStreams	0	right	8	270	N	0	10	V	False	2	-1.40334185971e-14	0	-1	OJHDXUSQZKPMEBVGYFANILTR	VRKBSQDEMFHATGNYXJIZPOLU	OPJXKUBIGNVHQLMATYZDFRSE	EZVLUDAQFHBPYJXIMSKTRGON	QLEOSMTPVBDGUZNHYIAFJRKX	QOYKZUXMJTNFAVISEHDPLRGB	MSPNGJVQKEFODIHLBZXYTAUR	ZLBYXORJFNTDESHVGIMAQPUK	1
main	29	MV10	nStreams	0	right	8	225	S	0	10	K	False	5	90.0	0	1	NBUZXQLFREYTMOHPSJAKGDVI	GTISZVXEAOQRNKFUYBHLJMDP	DIKXOJVZRABLTPGNQEFSHYUM	YSBIEGRXVNPMHADTFLJOQZUK	LDNGHOMEXTJVKQISZBARYUPF	GOQITPRFMBKSNUZDYVXALEJH	DOTQPERIYUSHLNXZVMFJKBAG	DQPABZTRFOENHJMXUVLKSIYG	0
main	30	MV10	nStreams	0	right	8	45	S	0	9	S	True	4	-135.0	0	0	FIUGVBNKYAZMSTEJOHDLXQRP	NHQDTRFYIUOKLGJEVZSBXAPM	OEQGRKXBLUPIAVDSNZYHFMJT	GSKERQUFALPVXMZHDBTOJIYN	ZNKFMLXOUSPIGBRVTEJYQDHA	GQHFIXTAEJOVSLDNRKUPMYBZ	KTUJXOYGIHRFLZVPQMENSBDA	XJRMAIKYNQSDFEBHGPOUTVZL	0
main	31	MV10	nStreams	0	right	2	225	E	0	6	D	False	3	-1.40334185971e-14	0	1	KDTVGFIQXSPYLMNEHUZAJBOR	ODMXARHJBPFNILSVQTUYGEKZ	SPXQTJFKIVBMRNEHLUDZAOGY	SBGXOQDEMFTKNYJPLZAHVIRU	NSYQAGFKXRHLDIPEUVBMTOZJ	LNFBKDQPOZMGAHVIUEJTRYSX	YKBNZPFARDESGJUOMIQXVTLH	HNVYDEMSLARGOBIXJFTUZPQK	0
main	32	MV10	nStreams	0	right	2	45	E	0	8	P	False	4	-135.0	0	6	MBHJGXYOFDAPIREUNLSKZTVQ	UEMJQSKITNZODBHAYXLFGPVR	YLTMQRSDFNZVXUOJIPAGKEBH	RQUDPXYOBIMNHSEFKGATLVZJ	GFKZUANSPQLIXDEBYJMVOTHR	RNMGAZKFSPXJLUVOIYDETQHB	FNRAGEYUMHZQTDLVXIPJBSOK	ZUGRAMQFISNKHLXTBOJYPEDV	1
main	33	MV10	nStreams	0	right	8	180	K	0	9	E	False	0	180.0	0	1	YIPQVJNBHEKAMSFLUTXRZGDO	VONMIAPKFDGXZEUTYHJSRLQB	BTQGNDUEAIKXLFOYPZHSVMJR	NLUXERAVZDTJMBPYQFSGOIHK	EXMGQJLNAIODFUTBHYKRZVPS	IQFOGXMPLZJNYUHBAKDEVTSR	YMVNHEOQXUALDBJKRTZGFPIS	GQIXNRUPLEBTDFHMJZAOYKSV	1
main	34	MV10	nStreams	0	right	8	270	R	0	8	H	False	1	-45.0	0	7	BFRXJPTDMAYKVQNZGEIUHSLO	EPIXMUGKHAJDTYQRNFSVZOBL	NXLOQPAGKEUBHFYMTVIDSZRJ	QDPEXVJHOZANYFIUGBTKLSMR	ARUYNPZKFVITXHLGESOJBMDQ	YFONXRKEZSJPBIVATGMDQHLU	RPBYZFSLJQETXGKHNUOVAMDI	XNMBOTGLHFSZDUEQAIYKRVPJ	1
main	35	MV10	nStreams	0	right	8	180	G	0	7	Q	False	5	45.0	0	2	LIJTBAFONHZSPQGMXRVEYKUD	BDVIQGOUKZLXSAHJYEFNMRPT	NUSTHGKPOQFBYRJLMEVZXIDA	ZAGKQYIJVTBHSRXONPLEFDUM	ZXKRIVLDSGHEUAQOPTYBJNFM	IXDLSNZQUGORFMEATYBPKVHJ	LNRAUTQPXDYHKVEFZMJSIGOB	ZBOQUFSTAPGHENXLRYDKMJVI	1
main	36	MV10	nStreams	0	right	8	180	R	0	6	R	True	6	90.0	0	0	AYIFBPOEZVQLTJXUKMHGRSDN	FSGOMLTPZRKQNBJUVIHEADXY	RZNIPTSBJLVXDYOFUQHEAKMG	MPZRLBXUJFKITSNOEGVADQYH	UTHBKNIESADVPGOXYZQRLJMF	MQKYDZNGJBAOTXILERUHSPFV	PHMEYTRDNQOGFVZJILKUSXBA	FBIXAOUHVPNRYMKJDSLGEQZT	1
main	37	MV10	nStreams	0	right	8	90	P	0	6	F	False	3	-135.0	0	1	VLHUNBZEDOXYQRJAMTIGPFSK	ZKBPMSHQUEVXAGJDRONILYFT	GKFXTERJQBDZSYUOLPMHNVIA	SZAVMUFPOTKXDGBJRNILEYHQ	IZMAEJLYGSNVBKFUOHDRQXPT	RDSAPUVGZITKQOYXNBELJMFH	PHVJRQZBUIKTOXLGSFDMEYNA	VFGIKXOLZYQHENMUSRPBJATD	0
main	38	MV10	nStreams	0	right	2	270	R	0	8	I	False	3	45.0	0	5	YZIFVNAOTEXGPBLHQUSMRDKJ	IGVPJSODZKYULENTQRHBMFAX	KMINZGOALUQRETVJDPHXYSBF	QKHYZEMUIAPGLRVSBNJDFTXO	MUGNITZBEQFLOVJSHXKYRAPD	RQVEHJUYSLBDIZMAGKTNPFXO	ZAYXEFPMSLDNTJIROVKHBQGU	BZQLVMYHJREDASIFPGKOTNUX	0
main	39	MV10	nStreams	0	right	2	0	S	0	8	M	False	2	90.0	0	-3	HZJISAFRKPEYBMOXUVDQTLNG	YIBUGRXDTAEOQPMVNKZHSJFL	LDGUKSQXMBRPNHAEYTZJIFOV	UNIHSBDZXFEYMQOLTARVJGPK	BFYMHALNJSXRGDTOIZPUQVKE	QSAGJXKTINDFHREUZMPBVYOL	ODLMRSTQJVBUZNAGEKYIPFXH	EIZSMQLOFYBRUGTKXAVJNDHP	0
main	40	MV10	nStreams	0	right	8	135	R	0	9	O	False	5	-1.40334185971e-14	0	4	ONVJAETLSRMQKIHFGYBPUZXD	FGAKUDEVJNHOZPIMQXBTLSRY	JIAOBDYRGHPVQZXTEUSKMFNL	VGKHEYPDUISXRNLAQZMJFOBT	NPJSOHUGTEFXBMAQZKDRYILV	JPTSUHMBIOXGYRLEQKAZFDNV	QNHJMEYFLPGZSURABVXDTKIO	DEZISGQTNVHKMAUFJLROPYBX	0
main	41	MV10	nStreams	0	right	2	90	D	0	6	Z	False	2	180.0	0	17	RYXBAULNPQOKDZFEVSJTHMGI	GHEAZBTLUXOPMNYVSKJFDRIQ	KMYNXEZQGLVAFSIJOUTBHPRD	KALJHGEOBIRMTDQFSUXNVZPY	DESTAJBZLIMXOFUGPQRVYHNK	PSKFZNVMXBJRLUDGIOETAQHY	GHXPOQJUTKZFAIVDRSEMNLBY	EPZQKNVUDJSXGOAMBIHFLRTY	1
main	42	MV10	nStreams	0	right	8	315	R	0	6	A	False	5	180.0	0	6	QZSKYHBLNMRDPJITXFAEOGVU	MIPEHSNTRXZFOQLVKJABDGUY	XERHQMTGKNSBAIVYFDZUOJLP	FHGVKLBSQRXPDTAZMEYJUNOI	GQOXPVASMRKLNDIEZTYHFUJB	GNHMEFASZYDKRQXBLPTOUJIV	JSMEURNTFQIBODAHYLKPGXZV	MIJPYBFXATKEOZDQLRHNUGSV	0
main	43	MV10	nStreams	0	right	8	225	R	0	9	H	False	7	180.0	0	4	UGLRBVFEQMAZTYIJSKNOHDPX	YHVGFQDUSNPTXZMOILBJAERK	JVMRTFQPDLXZNKBHGEUYOAIS	HRQEIPYXGNVTOJBLFZMKUDSA	DJIUAYLNGMEOBXVPQKHTRSFZ	BSETYJADKXNMZOPHQRLIFVUG	LRNUKQZFHPYSMGEBVIADTXJO	USELAOJGPHVQKRTNBFIXYDZM	1
main	44	MV10	nStreams	0	right	2	270	R	0	10	I	False	6	180.0	0	2	OSVXFZRETYQJPIUMNHDKLGBA	ZIBYFHQGLMURVJTDPEAXSOKN	DEBURFAYQLKGONJPXVSITMHZ	YVEIXGRQLAMFBDSHPTJKUZON	YFIGLAMUKBNHSXDPVRQZEJOT	JUTQEZPBOSVHFGKMIANRYDXL	VBSHFPZQUXIYRKMJNEOTDAGL	LYFPEUJIZMNHQGOKRBAXTSDV	0
main	45	MV10	nStreams	0	right	2	90	P	0	8	L	False	3	-135.0	0	-1	BZQJKXVPSNOMAYHGRLTDIEUF	OJFMIATEUHGYLRSNKXQZPDBV	UGLTZQYKESIHDMFNOPXVBRJA	YBXJTDFPLOHQSRAEGZKUIMNV	KSNLGPDBEYFVHXAJZURMITQO	FUBVDZLTAGIXNEMQOKYPSRJH	SGPOVIYBJEQFUHTZDXNKMRAL	FAQSROXYZUHVMKJBIDPLGENT	1
main	46	MV10	nStreams	0	right	2	135	N	0	8	X	False	7	90.0	0	2	ZUQOMSYJBXPLFGKHDTVIERNA	SEKNJFPORUMZHGVILQDBXYTA	OUYLTPIFVZXSQDMKRNJGEBAH	KVYPSMIFBGLOAURZTDHJQXEN	SJIONQDEHMRUBYPAVLZKTXFG	NKVZUTLOJIGRMDSEQFHAYPXB	QSMZYOEUPKRVFJLXHGATINBD	ZTRIKBALXPNVOQUGSHEYMDJF	0
main	47	MV10	nStreams	0	right	2	45	O	0	6	S	False	2	135.0	0	3	AUSJDRZBIFTGLYPQKNOXEHVM	GZOPXLQATBUJYFVNSIDHKEMR	VNLYMFSPUOTHIBZRXEDJQKGA	QNMXZFSLEYHKJOUTGVDRPIBA	GVUEAXNRKYMFIJOSZLDTQBPH	IAJHSDGXFLQRZBVEOPTUNMYK	AEZIPGVRNMSBFQDYTHLUJXKO	BNHJLXTPEOVRSIAFQGYMKDUZ	0
main	48	MV10	nStreams	0	right	2	270	D	0	6	I	False	0	-90.0	0	2	FNPZGOILDBSUYVAMJHEQKXRT	OHQKTUVISRXFADYBNJEZMGLP	EFNAXGRBPLQMIHTZYDJOKSVU	RFBJIYGVAMLHPOKXTZQDNUSE	DGKIXLUFBEAPNHOJMRYSZQVT	LUDJYFEMHPXTBKGVZOIARNQS	RQZPXVAUTNHKFSEMBLOGIDJY	MAJZUVGLNDTOBYKRQESFPIHX	0
main	49	MV10	nStreams	0	right	8	45	Z	0	10	I	False	2	135.0	0	2	TESIYNKQGZBMFUJOLDPRVAHX	UJPHTYDGIVZSXONKEABLQFRM	MUKEASYJOTIGZPXRHFNBDLQV	JSXPZKAMEGBLRNOTVHYFDQIU	FJUAGSBEYZRHNDLKVIPMQXTO	NJMVZQELDYUFKXRSBAHPOGTI	EKTFGXLAMPUSNDYVIOQZBHJR	JNPYMGQATOVKHFRDZIULSEBX	0
main	50	MV10	nStreams	0	right	8	0	M	0	8	J	False	6	-90.0	0	3	XQVDBAUZSIKLYPRJETFHMOGN	EJSPOTLMIBUDVKZFXQYRGAHN	XUBDYRVOAFELJMQIPTKNSGZH	XKIGTVZEBAQSJDMFYHURPLON	TDBSIAVZXERUGPKONQJFLHMY	OKEUBADITNSHVQRXMJGFYZLP	OIZYNSKQJAXMLGTPHRUDBEVF	HAJBLZITYUNFDQMOGKVRESXP	0
main	51	MV10	nStreams	0	right	2	45	R	0	9	U	False	5	-90.0	0	-5	ZSAKUOMQFNIHVLXRYJDBEGPT	PALDQIERSFTKMZOUXJBHGYNV	IJRFTVNQBGDZHMXKSLOPEYAU	TLDSIPBKGOUMRYEVANFQJXZH	DFOJENXZTPHUMSYIQKLVARGB	FHXIRPYVAUGNTLEKQODMJSBZ	SFOTDXHMLRJVPGEIQKBZUNAY	SUZOMTEBXQHFRNPJKDALGVIY	1
main	52	MV10	nStreams	0	right	8	45	E	0	7	L	False	3	180.0	0	5	HNRMGIYBJKDTVZSAUXFOLEPQ	ZXUDIJHGARQBYSFOTPLEMNKV	XNJZAQHFULIKVPYSTEDMRBGO	KYDUOQFLVRIPEBNJXMZSTHGA	LVMGZISYXFERTNBDUAOQKJHP	KXORLQBDYPTZMSEFHVAIUGNJ	FPDXJTONEIBHUZLAKVQGSYRM	NEUMJZGBROLDKIQFSHYAVXPT	0
main	53	MV10	nStreams	0	right	2	0	R	0	9	F	False	7	-45.0	0	-9	VDKREOXZFQYTNLIMAJPSGBHU	VTRYPKBJGOZUSMQINAHELXDF	KGUFYLXAHTQRMEDVJNZSIBPO	RLOYBVKEJHAMGNIQPZTFUXDS	NITEUPRFVOGDBXAJSZQYHMLK	RUIOTBVFMHDGLKZEYSQPANXJ	EHKPDJRVLFUIBXZQOYNAGTMS	RNBEVZJIKFHTYXPQLMOAUSDG	1
main	54	MV10	nStreams	0	right	2	225	G	0	9	Q	False	5	90.0	0	-1	FHYVIZLTODXNJKPQABUMESGR	IPEGBYOMHJLZUAXNDRTFKSVQ	GZFVQKHYXODRPITBJMENALUS	DAKRLIUBETFHPVMSXGOJZNQY	RQTVAIJDEHYLPBFGXMSUZKNO	LROXYFABGQDIZKMVEHPSJTNU	SATGFXUEPBHJZNQDMROLVYKI	SOVDTLYXKZJNHUIMFRPAGEBQ	0
main	55	MV10	nStreams	0	right	8	225	D	0	7	T	False	6	135.0	0	4	JTAXBPKDFRZGLUQOSYNIVHEM	AYLVTJFNSEDXIMKOQGZPBRHU	UTPDFRKMOJAZGYIENLQBVHSX	LQOKYSHRMVXJDTUZBIEFPGNA	PSNTELUBVOHXQMGIJKFYDRAZ	MFIRNSHKUZYVTGAPELQDBJOX	HMOSAPETGQJDNXUVZRBKLYIF	ZFLJQNBATYPGSMDOXIUHRKEV	0
