experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	33	JW8	nStreams	0	right	8	45	E	0	6	L	False	4	-135.0	0	3	HNLFMSGOYDTVERAKXPJIZBUQ	NRUMOIVLXKAGYDQSEPZBJHFT	MSNUIFXZJVPAGDYBTRLQOHKE	ULDYPQJAEIMBZXFHOVSNGTRK	DXUOTPLYHEGKZFMBIANJVSQR	NMFUSGOXYKLQHDZVABJTIPER	TBHPDSRKMNJQLUFYZVEOXGAI	MVZSGURKHQOLYAIFNJEPDXTB	0
main	34	JW8	nStreams	0	right	8	135	R	0	8	J	False	4	-45.0	0	15	KHJRGMYPNZUFLQXBIDTEVSOA	XGVILBAFZDKNUQPMRSYHOEJT	SYVNDKLOBPMEZAGUQITFXRHJ	TOSINHRGAUFMYJEDVXLBZKQP	UBSYGFANJKPHQXTEMODLVIZR	AUJDTQPYNVLZSOKMRGHEXIFB	XOTFGBAQYZSINVKMJLRPUDHE	MPVGNKIOSXHZRBYDLUTQEJAF	0
main	35	JW8	nStreams	0	right	8	270	E	0	7	I	False	5	135.0	0	4	GMVLJZTPNKDASYQEOHIRFBXU	IYUNSRMGKPZQLDFTXOAHVJBE	IHQSLGETBVFOUXAJZMKYPNRD	SYOXUNZALTDBFPVEMKGHIRJQ	ROEKGXLZQSTAPYHDJNBVFMUI	DNVKJSHIAMQEFLBYXPUZGOTR	ANBJHFDZLRPYKMOTXGVUQSEI	LJFMODIUPESQTZVAXNKRGBYH	1
main	36	JW8	nStreams	0	right	2	90	R	0	7	L	False	7	45.0	0	4	OKJSXGLRZVUBNEPTMDQYHIFA	NPYXSTFAKRBUQIGEJLOVZMHD	BXIGHRNQETFJUDKZYVLOMSPA	RYIXPZJESDQHAFBVTMNKUOGL	QJPVUEAYDLRTSINKXOGHFBZM	PSXEHTNMGDYFKVJOQAIUZRLB	FLJKBVTDHXPGSQYZUEARIMNO	ZPIYHAJLMFDRTOXVQUBNSGKE	1
main	37	JW8	nStreams	0	right	2	270	R	0	7	M	False	3	45.0	0	-4	DGNIRYFQMBJAEXOPHTLKZVUS	TYDRNHLZJUSQAMVKFXBEOGPI	IPBKLGDHORYVJTANZQFXMSUE	TBHREDGMUFSAJYIZONPKVLQX	HVTMABYNPODFEXLJRSQUGKZI	LPGTIBJYZKDOEHVNFURAMQXS	VMKFGYTHIOEBXRSDPLNQJAZU	JSETIXBZYGUHRDOFKLVMPANQ	0
main	38	JW8	nStreams	0	right	8	0	B	0	6	X	False	7	-45.0	0	2	QRVMXGTBYLFEJKUANPHDIOSZ	HBZXEKQMLYDPIRJGFNUVAOTS	IJLEKVNGTABRMXOUHQPZSYDF	ZHUGRVFTYLEAPKQMIDJSBNXO	MSQVPUILDNHROYZEJBKFXAGT	VOGYMPJRDHSTNXKUEFBILZAQ	EUKHDBVMAIZXRNGJYFTLQSOP	HQKNGOXABEZLPVJYTFUDMSIR	0
main	39	JW8	nStreams	0	right	2	0	K	0	10	R	False	3	135.0	0	-3	JQPASXLZYUGDVHRIMEOKFTBN	OYBQREDUJLINAXFMGHZTVSKP	AFDVJRMQKBZULNGXTOYSIPEH	ADOTNZQKUBRHFEGVIMLXSPYJ	XMEAKTFHSORVIUZDBJQNGYPL	PFHOXNVYTAQKJEURIBZDLMGS	GPUZSMOADFEVRLNKIJTXQHBY	OBYSPFVUQTZLJIADXERGKMNH	0
main	40	JW8	nStreams	0	right	2	225	R	0	9	A	False	7	180.0	0	-6	MOVXQHFZRLIYPNUEJDKBSTGA	FRMPYGXTJONEQLKSBAZHIDUV	KTEUFNQAJIYBRDGVXHPOZMLS	QRSUJLAVYTIZFXPKGONDEBHM	UYJDSORGKIFLXVHAENBZQPMT	HMXDLNTARYFISZBOQVJPUGKE	SXUQPGHIJAVNFMZBLKRTOYDE	VONRHJUTBAXMPQIFDLKZYESG	1
main	41	JW8	nStreams	0	right	8	90	R	0	8	E	False	3	-135.0	0	1	SKRZAPDEIBLUMNOXJGQFYHTV	QVLZIOJSYGUFHKMEBNRDPTXA	AJRPFVKSNHQBODEUTLXZYIGM	ZPBLXKDGERHQIJANFSYVOMUT	PQHTGRUEJYMNXSFALDBKZVOI	MBIYLQFKTUNXSJGRAVPDEOHZ	QKOAGXBFMDEPYSULJHRNZTIV	PTFVBONESYGQMRDLKHUXIZJA	1
main	42	JW8	nStreams	0	right	8	225	R	0	7	Y	False	4	45.0	0	3	HUKFQGLTOMRVAXBPSIEZJYND	TBHSNDXVFGYKQMOZLIRPAEUJ	NDZPOXQHRUTAVGLBKYJFEMIS	VISTAQJNMHOLXGUEDRPBZYKF	NUVXHAJYKBRESZQFPMLDOGIT	SZHAXBPTFNOKLDGVJRUEQIYM	RSLNUDGJXMVIZPTOFAQKHYBE	XVKIRJQTOADEYMPHBLZFSNUG	1
main	43	JW8	nStreams	0	right	8	180	M	0	10	G	False	5	45.0	0	1	YEZNFHBJGALKOUTMRQISPVXD	VZXSBOKTYNDQGUEJHRMPFLIA	SMHLPAJTNYEDVBXIKRGQUZFO	UBOIRXFZGKESVAYTDNMLHPQJ	NRHOJMSGTKPVYFLUXIEZBDAQ	XSPEQLYHAJGMIBUDFKVRTNOZ	PSVEZJDUGLBYMNAIQOHKRFXT	MATDJQYSZNPLFGOKBVRUEXHI	0
main	44	JW8	nStreams	0	right	8	225	T	0	9	N	False	4	45.0	0	-5	EPFUGKZJSTIBQYXNMODAHLVR	NSZQYLUVITRFDMAOBEJPGKXH	LFYUTKVAQBRNMSDPGEIHOJZX	XPJTLDQKHYSGEZUVIOBFNAMR	UXGOTLQJMNRESDVYKAHFPZBI	ELITKBAZYGRNSDPHUVOFXMQJ	QVEOKNTDXZSJLRBPAIUMGYFH	QIXETZKDASBJYPHVRULFNMGO	0
main	45	JW8	nStreams	0	right	8	315	Q	0	10	B	False	7	-90.0	0	10	NFDSGILZROJUTEYAPXHQMBVK	KNXSBFMYEOZHIUGDQJARTLVP	VGBKTDENYFQRPXSIZJOUHALM	IAFUSEPXGBZROMDLNVKJHQYT	MERVOUGILPYAKBQHDJFTZSXN	IUMQDKYGOELJTSPAZRXNBVHF	IKAUZHBLJDTYEMXOQVFRPSNG	FSZXKNYRMIBEAULDTGOHQPJV	1
main	46	JW8	nStreams	0	right	8	90	M	0	10	G	False	3	-135.0	0	2	IHXTQBOJNZYPDFRKEMSLVAGU	YFVDGLOTZEIRUNAQJPHMBKSX	QDJIVBXHFSZMPRYEKOATLUNG	SPNAOFJQZUGBMTIYEVLRKHDX	XDKLUQSBVHJPZITEROMGAYNF	IXQNDZKSUBOVYRJPHLEMGAFT	RUGOBZJXEIQADVYMHFSKLNTP	BZXEUVQYIKFOASLHMJTGRNPD	1
main	47	JW8	nStreams	0	right	8	225	A	0	6	S	False	6	135.0	0	3	LUYXBZMVORIEJFGDAHPKSQTN	QSUKEJITYFGVRBMLPNXOZDAH	QGTUPOXMLDBKVYRANIZFJEHS	ZQPTKNHEIASMUYBFXROVLDGJ	YFHTUPSQMNVOZBJIKLAGRDEX	GFZSVERMNPBXTILDYQAOHJUK	XFPYBKSUIAVTLDNGERJOZHMQ	HAMKIJBTQEFUDYOGVNRXLPSZ	1
main	48	JW8	nStreams	0	right	8	90	E	0	6	X	False	2	180.0	0	5	OTFGPNDRYZMXULQBSIVHAKJE	ZVHLYQTNGUMJKBIOASPRDFXE	VKDAGBXLHQTEUPZRNFOJYMSI	FAMKOXBHZSRGYDUPTIJELNVQ	JSBZFGMNYEHTVAOIPDRKXULQ	JPAXDIOBEHYFTNMQZRKVGSLU	XQAIRKUNYDOTPVJELMZFHSGB	TILDQVZXEHJFASGYUBNPOMRK	0
main	49	JW8	nStreams	0	right	2	135	X	0	6	K	False	6	45.0	0	1	PFZHTJMNSYXOQAGEIVBRLDUK	PHAQERBTYFGZONMXJUSKVLID	MXLUQHOZVSBGNTKADFYREIJP	QSMRHUKPJOEAILGBDVNZTXYF	LVSUTKBIGJPZYQRXDEAFHMON	RHYISQKVLZATBPOXJNDEUMFG	EFYRQGKXAMNOIBLTVUDJZPSH	HAKRGSTLIYDJXNOUBPFZQVME	0
main	50	JW8	nStreams	0	right	8	315	M	0	7	S	False	2	45.0	0	5	UDNTSEJXOPGBIFVQYAKZLMHR	NLXYJOQMEHZPTAGRVIFUKDBS	ZQUEJLASXYKHMGNFRODIPVBT	BUIZDOPNMASFTRKGYLEJHXVQ	UOJRAQVPDBNYHKXTSMGZELFI	ZXKANSVMDYTUBFHOIRQPGJLE	PGSUDOATNMKLEZHXFRYVQIJB	KHJRDVEBTNUASPQGYZMOIFLX	1
main	51	JW8	nStreams	0	right	2	45	M	0	10	E	False	7	-1.40334185971e-14	0	2	IBARPFDXEOZTYUNKVQMJLHSG	ASNZITKLDXYVRHQMFGJBEUOP	OVXDTFPNQEBSLRAZHGUYMJKI	KVOQABTXIFREYUDHZLNJSGPM	IFVBORUAYZELNGMDSKJQHPXT	QBLTGUJMFNREDYXAKVHPOSZI	AMUFPVJBINQLZESHYOXRDTGK	QLZOUPXYBFEKMNSGDTIHJARV	1
main	52	JW8	nStreams	0	right	2	135	O	0	10	A	False	7	90.0	0	-7	LVFZJXMTPRIYKSQNHBUOADGE	RGFPHAEXKMVDNJOUZILBYSQT	GIMODPNFTEAVBSQZYXKHJLRU	OSILETUQRDHXZMYBVFPAGNJK	NGKTSUJZQEPMROFDYIVHBXAL	ENSMRTZFBLGPOXDKQUAYHJVI	DQYSOGLRIFUZXHJATVBKMPNE	USLONPFTQJAGMYXRKBVDEIHZ	0
main	53	JW8	nStreams	0	right	2	270	S	0	8	T	False	4	90.0	0	1	AVNPMOEDGQHBFTJYKXZLSUIR	YIKGOTAJVQXSDZLNRBEHPUFM	GOLAXTPSMBYQDKZUVNIFRJEH	BGAFIXKQMEJPHSLNYURZTVOD	ADJBHPVITSUFQZKLGYENORXM	OAEKYJTSLUFNHVMIDZPXGRBQ	HQZKGIBUNMPVLFDSXRAEOYTJ	MAPOQYRSJDTULKZGFHBIVNEX	0
main	54	JW8	nStreams	0	right	2	0	N	0	9	N	True	6	-90.0	0	0	FJBVZPADHYOUMTLREGKNSXIQ	PZMITYSAVJGEUDNQHOBXFLRK	EIHJTMXAKZPRUVNSODFLBGQY	DXGRPITQONBZVFEAJLMKSUYH	AUHQOKYMPDTNGJVSXBIFRZLE	TILKEMSVGQFDXJRAPHUONBYZ	BOXPJUTSQNRVIHKEFYZAGMDL	UPDRGKXTSIBJAZHQVEOLFMNY	0
main	55	JW8	nStreams	0	right	2	180	R	0	8	R	True	5	45.0	0	0	ZEGONBUAXMLPSKHTFQRIVYJD	LVGJOHPDZSTMNUBEQYAXRFKI	FRUTIDXAMHKLJPOGBSVZNQEY	FUYNTHOZMXAJBRGPIKSQLEDV	LUTIGMENVFRHJKPASOYZXQBD	HTSEBXZURYPLNFMKAIJVODGQ	NAVJYFUGTEMRSDHKXPZOQLIB	RPQUVZKAIDYXMTFOBNLEGJHS	0
main	56	JW8	nStreams	0	right	8	315	R	0	8	H	False	0	-45.0	0	2	BPUFZJVNHIRTLDEMSYQGKOAX	ULQIJFVRHGEYBKTPXMAOSDNZ	SKZOQHYBEPDALNVXJIUFTRMG	SINVZTKMQGHBDXARLUFYEOPJ	OAJYGVHLTMXBFZUPERKDNQIS	XNGKJDVRLBUZSYMFOQAHETPI	FVOYGPDABEIZUSQNRHTXKLMJ	BZPJRASLNQTEFGIKVDXMOUYH	1
