experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	LY8SONA	2	2	Bouma	M	0	8	F	False	0	180.0	0	1	1	-5	MRHOLXJYAEGNQVZKUIPFDSBT	LBOMRAHZFNGSQYPUKVDIJXET	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	LY8SONA	2	2	Bouma	B	0	9	T	False	0	180.0	0	1	1	1	DOBTSMENXJPUFQRGZYAVIHKL	DHYQZMVNJTBLUFPEGSAIOXRK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	LY8SONA	2	0	Yes	Q	0	9	B	False	60	60.0	0	0	0	11	VOFHPGJUTBXERYAMZDNSQLKI	TJBDNGOYMEQVAUKXLPSHFIZR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	LY8SONA	2	0	Yes	K	0	6	L	False	120	300.0	0	1	1	1	LRUXDVBKNZIAOYEGJQPSMTFH	IVSYFMLKRBTJZUPQHANGEDXO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	LY8SONA	2	2	Bouma	N	0	8	Y	False	60	240.0	0	1	1	-1	YIKNPRBMEVGQOXDTSZLJAUHF	BXVIHLQNYFAOTKPGERMJSZDU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	LY8SONA	2	0	Yes	B	0	7	B	True	0	180.0	0	1	1	0	IJRHTNGXOMPZDUVABSLQFYEK	ADEYSLGBVHIPTRUKZXMJOFQN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	LY8SONA	2	1	Yes	Z	0	10	U	False	60	90.0	0	0	0	1	DXKSRVTJEAUZFGPLNIOHBYQM	VAEQDPJXBYZLOHUSKRFGTINM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	LY8SONA	2	1	Bouma	M	0	9	A	False	60	90.0	0	0	0	1	YUIGQJEPNAMVZRTBOHSLKXFD	BSUTJYZGKMVLAODIPQXNEHFR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	LY8SONA	2	2	Yes	Z	0	8	O	False	0	0.0	0	0	0	2	YLGQKBJTONZMVSFEPXURIDHA	RBUEXSGDFJTZPYIOKLMNVAHQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	LY8SONA	2	0	Yes	K	0	7	Z	False	60	60.0	0	0	0	-7	KAXUSELZHYTGIDPBQMFJNORV	LODMPQTBIHVRAFEGXUZYJKNS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	LY8SONA	2	1	Yes	P	0	7	X	False	0	210.0	0	1	1	2	HAYESRGTVZBFXJLPODMUQINK	HUQOBJIXZPNAGEVLMKSTFYDR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	LY8SONA	2	2	Yes	K	0	7	G	False	120	120.0	0	0	0	9	HQBMFOZGSVYAULDNKRJTXPEI	GARVBEILPKNZTDHSYXOMQJUF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	LY8SONA	2	0	Bouma	H	0	7	I	False	60	240.0	0	1	1	-7	SPOAVZJRLBDHGNMYQUKIFTEX	HVSZRTFILUYENKOPGADXBJQM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	LY8SONA	2	1	Bouma	F	0	9	I	False	120	330.0	0	1	1	-4	MFZQVIALETPDBJNRSUOYHKGX	GSYUBFPAQIEJXNMRHZKLVODT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	LY8SONA	2	0	Bouma	B	0	6	N	False	120	300.0	0	1	1	1	FHTBEJYUKXAVODRPSZQLMIGN	HDEFPZNBXJASVUIRMGYQLTKO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	LY8SONA	2	0	Yes	S	0	8	E	False	0	0.0	0	0	0	-2	KRJGQMSLETUDHIBPYONAFZVX	DSITBMQUENJVOFYLZHPRGKXA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	LY8SONA	2	0	Bouma	U	0	9	V	False	120	300.0	0	1	1	1	QDPLGTUXYKJNEHOMBARSFIZV	BAFEPDKXJVUTLGHORIZQSYMN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	LY8SONA	2	1	Yes	E	0	6	V	False	60	270.0	0	1	1	1	GFSKELDVTMQJZABIHPROUYNX	YJALPKVEDITXNSUOHFBQRMZG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	LY8SONA	2	1	Yes	H	0	7	L	False	60	90.0	0	0	0	6	FBKVJOILAZQDEHTGUPSXYRNM	LPXYRAEVQHTJUZKGINBSDOFM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	LY8SONA	2	1	Bouma	J	0	9	F	False	0	30.0	0	0	0	-2	GIXNBAKJQFYHUDMRZLOVTPES	AHKEGTLXQSZJRDBOYNMPVIUF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
