experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	CB	2	1	Bouma	Z	0	8	M	False	120	150.0	0	0	0	3	TNYLOJPVMDFZUQXIGKESRABH	NIHZTBEFVOULPXKYDMRSAJGQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	CB	2	2	Yes	Y	0	9	E	False	60	240.0	0	1	1	1	INQXBARVUSPDOGKTYZFMELHJ	RULDIMJNGEYSQHATPKFOBVZX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	CB	2	1	Bouma	P	0	6	G	False	0	30.0	0	0	0	4	IROXJFGBKZPUYHDNMTLQAVSE	YZKJGBEDOPXHSNLATMFRQIUV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	CB	2	0	Yes	U	0	6	S	False	120	120.0	0	0	0	-6	UZXPAFSIYJTQVDOLKMNGHRBE	ADJTQNHBLUFKSGPMIVYOEXRZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	CB	2	2	Yes	P	0	6	L	False	60	60.0	0	0	0	1	KMHTDQLPBORENGIZVUFYXJAS	RNDOBZLSJAPFKHXYQMGVIETU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	CB	2	0	Yes	Z	0	10	K	False	60	60.0	0	0	0	1	ESAJGMHLOYKZVQNXIDUFPRBT	URJLKPAXENHBYOSMDIVQZFTG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	CB	2	0	Yes	X	0	6	X	True	0	180.0	0	1	1	0	IKNHMGQUVDJSLYOFETBPAXZR	BIADRFXVOLNJMSUZTPHYQKEG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	CB	2	2	Bouma	G	0	6	U	False	120	300.0	0	1	1	1	TUZQPVEGHROJMFIKSNAXLYBD	JOERMXUGLANDZQVPKSIYBFTH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	CB	2	0	Yes	S	0	7	N	False	0	180.0	0	1	1	1	PFAVORMUZXQGSIDYTNHBEJKL	KUXBOGRNSDFQZHJIPLVYETAM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	CB	2	1	Yes	S	0	8	H	False	120	150.0	0	0	0	2	MRYJIDNTHGSFEUKBXQPZVAOL	MFAZNXGEROIVBTQUSPLKHJYD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	CB	2	2	Yes	E	0	10	E	True	60	240.0	0	1	1	0	XVKINEMSDOBHZYTPGFQUJRAL	PSKYNDOXLBEIQTMVAZHGFRUJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	CB	2	2	Yes	S	0	9	L	False	120	300.0	0	1	1	2	SJAPRTEOLBMVXYFKNUDGQIZH	NBVEATHOGLRSFXPQMYDIJKZU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	CB	2	2	Yes	P	0	6	R	False	0	180.0	0	1	1	1	JVGQPEALOZMYUIHSRKNFTBDX	MQSXEKRPYOJNGUDLTVIFZBAH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	CB	2	1	Bouma	E	0	10	B	False	0	210.0	0	1	1	2	FGUZADPHXKMQTIOSNJBRYELV	PRJHOIQKVGBTEAYMUSDXNLZF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	CB	2	2	Yes	V	0	6	P	False	120	120.0	0	0	0	1	FIABOGPVDKJUSQEXZRNMLTHY	BRHXZAMGEVSOYKITUPDJLNQF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	CB	2	2	Yes	K	0	7	B	False	60	240.0	0	1	1	1	EZPRFYNXUSKQGHTIBAVOJDLM	PSTNEMRBKQVZODFYXAHLJIUG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	CB	2	1	Yes	R	0	7	U	False	60	270.0	0	1	1	1	YPUDEKQVBRLISNGMFAXTHOZJ	KHNYOMVURBQFXETJALPGISDZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	CB	2	2	Bouma	V	0	10	P	False	0	180.0	0	1	1	2	HXDYPQSZRFOGVKNUJLMIETAB	HYEDRITMZAPUVGLJNSBQXKOF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
