experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	14	RL11	nStreams	0	right	2	225	K	0	8	H	False	4	45.0	0	1	TFOJNZUIEQKALHVRGYPMDXBS	AREVYFZPLIDKNHUTMJOSXBGQ	DRSAXZJQTMUYBELVIPGKNOHF	HVJAFEIPGUMZBRQNXOLDKYST	ROZSEJYGHKUIXNADPFTQVMLB	ZLASOMRBKQXHNDTYFIPGJEVU	QFXSPGAEUIZKVMNBYOTLHRDJ	XZUYIBSDOPAGQLETKFHVMJRN	1
main	15	RL11	nStreams	0	right	2	90	R	0	8	F	False	7	45.0	0	-1	NTESXZHOMDJFQAYLIVGPBRKU	VTZUSEXRDGBPYAJINKOHFMLQ	XMHFUKANRZTJSIOVPGEQYLDB	GQZRKYEINBJVOLDFSTPUXHAM	HNMQELGAUXKTVBFIJYOPSDZR	OIRNHDJMBZSYTEXLAGQUKVPF	EJLURZIFBDPVHNOKQXASMYTG	AGTSOVZRFLQIJMNKUDXYPEHB	1
main	16	RL11	nStreams	0	right	8	90	S	0	8	D	False	5	-45.0	0	1	OTPNYVIZAFSKEDJRUQGBLMXH	TDFLXEHOBAYVGKJRNQZSPMIU	HANUTRLBYIPDZGVJFOMSEQXK	AJKROYFSQETNZXLHVMGDIPUB	ISZXKUQPOGLBMDRJATFYVHEN	YLIQTUMJDSBAPKVZHFRENOXG	TMZJKABXINLSQEFYDOHRPUGV	ISBUDYLMVOTHNRQKEZPGFAXJ	1
main	17	RL11	nStreams	0	right	8	270	X	0	6	X	True	3	45.0	0	0	DBQUEHXAPSKNGLTRFIOZVJMY	ANTIKGUSJRLFPMBVYQZHXODE	XADJOTHMPSLIVZBGRQYUNKEF	IMFQSUXJYPEGKZOVNRTABDLH	HGALSQKIVEMNTUJXFRDBPZYO	BLEQVPFYSGAUHOZMRXJDNKIT	JRQPELYBHODSINVMGTXUFAZK	SUDNPOQREXTLMYZGKIJHAVFB	1
main	18	RL11	nStreams	0	right	2	315	R	0	8	R	True	5	180.0	0	0	TZKRLIGDHXFVOBPYQJANESUM	DARMNTIGYEFSOQPXZBULVKJH	HKOGFLRJNPBUDAZTIEMQXSVY	BLZNGSQVAORMJFEYPDIKUHTX	REHJFPTNAOMIUSGXQKLVDYZB	DUYILSBMRJTPNAZQHKVEOGFX	ZQVETRALPOFYMGUSHXKNIBDJ	SKINQRBYFZAVGJPHUDTOXMEL	2
main	19	RL11	nStreams	0	right	2	135	T	0	7	T	True	1	180.0	0	0	AFRYOTENUXHLGJDQSPMIZKBV	IDOURVPTELBJGASKHQMXYFZN	JUQTYLZPGEFMOSBKAINVHRXD	IPRDGQOAHENZUFSJBYLTVKXM	ADPVYHERZFJBILMKSOUGTQXN	JILUVEYPOQAFBHKXNZDSRMGT	JVUALQYZHPRFTEDIBXMGNOSK	MGOLFTUJXNSAZDBEIQPKVYRH	3
main	20	RL11	nStreams	0	right	2	180	K	0	7	R	False	0	180.0	0	3	XOEMGTZRYVKUHNJPAFSDLQBI	NKQYIRHGJBXTPASULFMDVOZE	ZEPTKONJRGQDBSHIXYFMAVLU	EIPNABQZJYXVUHRSFTKOLMDG	MJAUINZQSHFDVLEBPOTRYXKG	AHURQTYSOVGZEMFINLJBPKXD	BMPQGDXZNELYUHFROJVSTAIK	PLKMRUXEABTSDJQNGZVYHOFI	1
main	21	RL11	nStreams	0	right	2	90	I	0	7	I	True	1	135.0	0	0	VOZPFTMXRGQHYSJLNEIAKUBD	TUOZVMJIFDXNGEBAPQLHYSRK	LBNUMPQFRKOJXTGZYDEVIHSA	KVSALRFDTMXPEJGHBONUQIYZ	UQTZYODXSIGMPNEHJLBFKRAV	BUTPIZLHJEKFOXMDNQYSGVRA	VMEYKLQBTZOXJGPNFAIDHRSU	JBAFZSXRDQKYPLUOMINGHTVE	2
main	22	RL11	nStreams	0	right	2	180	I	0	9	L	False	1	-135.0	0	1	DNUORTEPILSJHVBZQYAXMGFK	HFKBMTSAYLIGPNODXUJVZQRE	LOJIEXBYNGVFMAKPHRDZQSUT	BLKMYHOJQRVGXPZSANIUDFTE	OYUNLFPKTZMRXGVIJABHQSED	NQJDZFHEBXPULIMSYKTVGORA	HVJABENRFPXDYZSMKQTUGLIO	PLUTSVQFHJGEAORKYNDMXIZB	1
main	23	RL11	nStreams	0	right	8	45	K	0	7	F	False	7	-1.40334185971e-14	0	1	BXKJFADZRGSQNYEHOULIVMPT	RETASQOBDKIHJVLPZXFUYMNG	BMAJOXNTDSPHZVKEIUQGFLYR	NFBXUGVLADIHSQTRMJPKZEOY	BFJTGLPYDRIVAQSOUXHZEKMN	GYQJBNLFRTEVXAOMPDKSZIHU	PLXSNFIUDGJMRYBEHKQTOVAZ	LJHOAVRFKGIUTMYSXBEQPDZN	2
main	24	RL11	nStreams	0	right	8	135	O	0	7	N	False	4	-45.0	0	1	NRVAQMPYXJSFGDEIHBKLOUTZ	YJMPAXZVLKOSRUEITQFHNBGD	AIEXURYHNZLGVBOJFKTMSQPD	DHQVFGUNMASKXIYRBOTLPEJZ	FSILDRHNOBYZUKPMVJAETGQX	YFOHIDKRZJVBNAEPMGLQUTSX	RAMKZGXUBLHPSOIQVNDTJFEY	EAOQJXGSZBFKPMTRUYHLVNDI	1
main	25	RL11	nStreams	0	right	2	180	Y	0	8	R	False	2	-90.0	0	-1	BVALXYHTZEMUSFOQPNDGKRJI	LDUEMTQHSNGIFKRVZOJAXPBY	VBFTHAOYRXNISGEKMLQUDJPZ	NEHUMLYBPJFZRXVOTASKQDIG	HYTSFJGMUZLNDRKBOVQIXEPA	ISBYAUGPTJENMLFQOXKHDZRV	YLJQNRTFHMOBDZAVIKSUGPEX	UQZKBFXYMEILGADTOPJVHSRN	1
main	26	RL11	nStreams	0	right	8	225	U	0	6	E	False	7	180.0	0	1	IZEOSLMNFAVUGYKRDHBTPQXJ	MEANVJGQSYRUHOIBFZDTPKLX	UFNMVBZAOSEKYJRITXQHDLPG	UGFPLJTVXIRKNZAHEQBYMOSD	FUGYNZXJEBPRSHDTKIOAQMVL	UJAKQBEGHMIOLNVZTXFSPRYD	BUAVFPQMOGDTSEKIHZRJNYLX	FYMPQJEUVNATXHZIOGDKLRSB	3
main	27	RL11	nStreams	0	right	2	135	S	0	8	S	True	5	-1.40334185971e-14	0	0	SNAZQOHMJKRXVGPYTDIBLUFE	MHBUAPVDQOIGFETLXSJNKRZY	NSQTGRZEJPXUBLHODKYMIAFV	QGPBKIRUYZDOHNJFXMELTVAS	HFVNYGJRBKEUIAOSPZQLTXMD	DINFVPYKSUHMJBAZTOLGQXER	MLPFATDOIVJYRHKSGZEQBXNU	FDSLOVYMBUARNEPIGJQZTKHX	0
main	28	RL11	nStreams	0	right	2	135	S	0	10	S	True	5	-1.40334185971e-14	0	0	LJDUSKMRYTIBVFNQXGHZOEAP	JRQPHTILAYOUMFNKBGDVSXZE	UQIKAHZJNYFOTDXMRGVSPBLE	BZJMTLVNDUFQGAHESYXOKRPI	MVXGIZLSYFEAOHKQJPNDBRTU	BIPVYUEXQKSGRFOJDLTZMNAH	PTFHNZJRMKIEQBDOYGASUVXL	JZOXMVKGYFINDRSLATQPHBUE	1
main	29	RL11	nStreams	0	right	2	135	R	0	9	S	False	3	-90.0	0	-1	RDUSJNHQVXOEPLGATIKFBZMY	RXASUOQIDZHLGMETFVNYBKPJ	NRAJSOFGDYBQKZELPXHIVUMT	LTKFDIYXRSNPMZGQOUEAHBJV	ZLNJOTREQSAGDBKIXUFPVYMH	MQIOGHADEYXTZPJBFUNRKSLV	XYDNGJLUQVRSKEMBFZOAITHP	HUDOFXBNJQZSPRGYALMTVEIK	2
main	30	RL11	nStreams	0	right	2	225	O	0	6	H	False	0	-135.0	0	-4	XMOPAYHQETFIJGBDLNSRZKVU	RPTMNKDFOHQVAUSBLGIJZXYE	MKFLNGRTJYXSIUHAVOBZEQPD	QSKIVHGXYMFOUBDARZENPTLJ	YJADFMREGLKUPTQOSZVIXHBN	IFHQOMKUVLDBPNXRESTYAGJZ	RHBUYLDFTZAJIVMGXPOENSKQ	BSPOJRALKDYVUTQHXEINMZFG	1
main	31	RL11	nStreams	0	right	8	0	Y	0	10	N	False	1	45.0	0	1	JZDLYUEMQBXTNFIVPRHAKGSO	MOXVKPZREINYTHGQSFLDAUJB	IOVXHLKBTDPAQNSMGEZURFJY	HENBIYJGMQZDFVRXSPKLAUOT	QBVFGZLHEIMAUPDJYKRXNTOS	GNMSXYZEQPHFTDJVIRKUAOLB	XDUGIVHNTOBEJZRSFAQPLKMY	ULOBTQDZFSJIRHNYAPXKVGEM	2
main	32	RL11	nStreams	0	right	8	180	A	0	6	D	False	4	-1.40334185971e-14	0	1	PSIBUOJXQAFELDRKVMTHGNZY	GZJFQNEAIRLTYBXVPUDSHMKO	DTQONYBXRFAJVZHUSMELPKIG	JUTPFXSQEALGNIHVKZRYOBDM	YSUPJTDALMZFXNOEVIRGKQBH	PRMUQLEHYTXGODZBSFNAVKJI	GXYKTNSIPADQBEMOJFHRZUVL	QULGMDEBZYTJOFNKSPHIVXRA	0
main	33	RL11	nStreams	0	right	2	180	R	0	6	Z	False	3	-45.0	0	1	TQBXONEDGRSZUAFMLHPVIJKY	OATNJSZEUXQLIBPGKDRFHYMV	YONMTGXKFHUEAVIZBQLDPRJS	HYDIUGZRALKJETFMXBNSVQOP	NVMYLRQUTSDFPJBXHOZKEAGI	TALUDYBEOXGNFSKIRQVHMPZJ	JKIDTZGEVNBQMHUPRLYAFOSX	BUDRKEXSYVQGFHPLONAIJMTZ	1
main	34	RL11	nStreams	0	right	2	135	G	0	6	E	False	0	135.0	0	14	ITAOQREXDMJLHZPYKVSFGNUB	XIVMBNZQRTUJAHKGLYSFEPDO	MTEZAVFSNIUHQPJOKYBDRGLX	BXIJKVQYRAUFTHLPNOESMGDZ	NIFUQKHMEZSORAVGYLPJTBXD	FMAQTLPDOXRNJBUGZYIEVKSH	BQYUGERSNVOLAPMKTZHFJDIX	LVFSDQYJOUIHXPKMTBZGNAER	0
main	35	RL11	nStreams	0	right	2	45	A	0	10	A	True	2	135.0	0	0	LEZRVYUIBDHXTMAFGOPSNKJQ	KOHMLVPFSUZRAJGYTQDIENBX	HGYJVFSQELARZUDTIBKMNPOX	UASJXPHYOLEBNKITQVZGFRMD	UMNGTFJDAZBQLXKVPOHSIRYE	OJKBQNGIPMSTEHUFVADRXYZL	ETAZDQNBFSOGUMLJKPHVRYIX	ZMJIHBYTRPEQAVSFULNOKDXG	1
main	36	RL11	nStreams	0	right	2	0	F	0	8	V	False	6	-90.0	0	1	VMNPUEAFYRIBQXJZSOTGLDKH	YLKZDPHUQMNBAITFVEXOJSGR	JNIDSVRYFPKXMGZLBEOATUHQ	QYEGMFRHUNIKBZLOAVTJXSDP	YZAQDXPLSJGTVOEBUKMHFRNI	XBTZPEQHKOFLUGRVNMYDIAJS	TNJEGSBHVFKXUYMAQDZOPRLI	XZUSKHLBAMJGROIVEFQTPDYN	0
main	37	RL11	nStreams	0	right	2	225	A	0	10	Z	False	2	-45.0	0	1	MROVHPIQZSLEADBFNJTUKXYG	FUSHVPIZDOTKNYLJRBGAQXEM	BKXNGRVIHDZAFOSQJYLMTEPU	LHGNIXPOSKJZRVFTQDAEYBMU	XSIJRFMNOLEQGVUZPYBHAKDT	KDMELIPQRJBNOSXGYVFTHUZA	ZMHKXGVRIEDYJBFTLNPUSAQO	IJFTEDXUYGZBHMPQRASOKVNL	1
main	38	RL11	nStreams	0	right	8	270	K	0	7	Q	False	5	135.0	0	1	DKHJNVLIMORBGAFYPESQUZTX	LBTRQKJNIYZOSEFAVGDPHUMX	GBOKMSJFRXUHDTILZYAENVQP	DJETPLSRVFOGUBNKMYQZIXAH	MVOHAJBIQKGXTLYEDRPNFSZU	BXMVYTPQKHNGFUZOSEJRLIDA	KUNSHBELYIMQXZAPTRVFJODG	OJRSIAEZGKFDVXMBYLQHPUTN	2
main	39	RL11	nStreams	0	right	2	90	P	0	9	L	False	3	-135.0	0	-9	XKYGHVUNSDBQMPOLAJZETFRI	MIQULGSEHRFAKBNYTOVXJZPD	FVHTNXSIYUMRKOELDJPQBGZA	PMXBFDKRYLOTUHJIQANSGEVZ	GTINDQXFUVHPJBZOKMAYRLES	HQMTEDNXBUKJGRZLFYVOSAPI	JIFDHZYBUVORKEAGLPNSQXMT	OFVUTMHYNAQDKZBILEJGSRPX	2
main	40	RL11	nStreams	0	right	8	0	K	0	7	N	False	6	-90.0	0	1	UJKHMIAREZXYNBODVQLSTPFG	RMNFTLBQDPYGSVIHEXZKOUJA	YHVRJIDUQKSLXZPNMBOFEGTA	RDJPMLUFYOHIZVEQGXBKSTAN	ZGRDPMKYVSEXIBLHTUAFQOJN	MQGBVSHXZEIPUONLKADJTFRY	VREFQJBNKZOYUIMTLADGXSPH	EZFLVTYOXGNRJUBKMSIQPHAD	1
main	41	RL11	nStreams	0	right	8	90	V	0	7	Z	False	0	90.0	0	2	KFUXIDPZHVLSGATBNYREOJQM	ODTVKXZJFLPSMARBGUHNIQYE	IBFXAUPRQKGZSNJDTMYEVLHO	ZASNERTDMQJFVXKOYHUBGLIP	IYESPBLTHRNUXJAFGOZKQMDV	PFEAJUDMNRVTGZYQBXKIOLHS	FULKQEZPMHOIVRJDBNATSGYX	AQLJUGVTDHBSMRNOPXKZIYFE	2
main	42	RL11	nStreams	0	right	2	270	S	0	8	A	False	2	-1.40334185971e-14	0	3	MHJDGQEBFVYRXOTIPUZSLNKA	DRPFMJYITBQKSAZUVHOGELXN	EDQFOIVKAYUSJGBHNZXLTRPM	XPIVYNBRDEFHTZJQGMLUKSAO	UJNGZMBIEKYPSQTOLFAXVRHD	POHZFVTGDLKEUMBIJSAYQNRX	BAENLIYKMXZURQPODHJFGTVS	JOEAKVSPNDBRTLHZMFUYGXIQ	1
main	43	RL11	nStreams	0	right	8	180	F	0	7	U	False	4	-1.40334185971e-14	0	1	HPDJVLEZIBAXQFTYNUGRSKMO	FVZEHTSAODGNLXKUQYPIMJRB	XLIOFNJVAZPSEKGBQYDTMURH	YAVHOILMPUGBFQKJEXTNDSZR	QLOBMIZUFXTPAYGJSNHERVDK	HZYARVGDEMOLTQUPJNFSXKBI	ZGTHRXEKMNQYIOPBFLUAVSJD	BLHSURXTMPVYZDAJINKGEFOQ	0
main	44	RL11	nStreams	0	right	8	90	P	0	6	B	False	5	-45.0	0	1	XKTJPBZRHDOEUVMIQLYASFGN	YXNJAVRBQFELTGZUHKDMOPIS	IGZEVABKDHOXQUSNMTFLJPYR	VFDGMKXOIJSTRLUQZBHNYPAE	HLNTPZUSBYKVIEQDXJRFOMGA	UAYJTVBPLGZENRQFDOXIMKSH	KAUZQYTDPOEIJRMNSGXVLHBF	FKMLZRNUEIJTQPDGVSOYXABH	2
main	45	RL11	nStreams	0	right	8	315	T	0	9	T	True	2	45.0	0	0	SPFBEKIROJZADLVYGTUHMNQX	VHKZSPMLNFRXYUADEGITOJQB	MKQNHRSOJTVAEPIUDZFGYLBX	NFJTKYVQMUAXOGBRSHELZPDI	OUZKDMRVIQEBHGXJSTPYLFNA	ZOFNUMAQEYTISRJXKDGVHBLP	XYUPSLTBMGVKZRJOHDNEAFQI	SMHGKNBAVPJZOQFEYLUXRIDT	1
main	46	RL11	nStreams	0	right	2	270	B	0	10	G	False	6	180.0	0	11	IUOXKYVTLQDHESFPRNBGMAJZ	SXUKDQZTAVPRBIGHMEYOLNJF	LKRGHYOBIDVMZPXSJUQNETAF	PYSMXRNKJUBOTGAEHLVDQIFZ	MUNZQGFDLAHSIPEVKXTOYBRJ	LFOJXHNQPVBTDKIYZMURSAGE	XHKFSYZVRJGPMILNOQDATBEU	HLJRBGFQTSUODAVIYNPEKZXM	2
main	47	RL11	nStreams	0	right	2	315	U	0	9	G	False	7	-90.0	0	1	OPQAUFHKDJBNVLRMTYGISZXE	RPGVIYSNQOBTJFLXKHAMEZUD	EISUFQNVKJXDGZBPHYMTLAOR	NEXYLZKPUHTARBMSIQOFJVDG	UJXLPNMOSVHZAGIKTEDRBYQF	VBLINEGYMXOUHDJSRQPAKFTZ	OAVBTQZSGKLEMHIRFDPNUJYX	DNZRXLIBYGUSHPTVJKAEQFOM	1
main	48	RL11	nStreams	0	right	8	90	X	0	10	X	True	2	180.0	0	0	OJAKPXVRHEQGDBZMYNUFSITL	XENAMLFIQBZKHTVDPUOSYJGR	KDHMLIJOZNXRGUFQEBSYVPAT	EKQSPHNXLTVRYMDJBFGOZUAI	VGSPETOQBINLXRFDAMJZHYKU	GRYHOQEMVTDZFJPAXIKBSNLU	JEVHDNRZUTGALYPIXQKSFMBO	UFEMAIVQGHOXJLRDZYBNTPKS	2
main	49	RL11	nStreams	0	right	8	225	S	0	10	S	True	6	135.0	0	0	GXZSFIUDORNEHKBMTLAYJQVP	GDSOLZNMJEVTXFAQPBUHRYKI	QVIRDMUBYJKAXZLFEHSTPGON	LBUIZXYHJGSPQDKTMNFVERAO	ORKXNEJGFTUHSLMZBAYQPIVD	NHVJGKFEZYPSOUXQABLIMDTR	FZTYJKGPARSNVQODIHUELXBM	GDETQSIPLUVONAHYFJMXBZKR	3
main	50	RL11	nStreams	0	right	8	315	H	0	6	B	False	3	90.0	0	1	JQDAHTZEYLNIOMBVUPFKRGXS	JIPKYDLSBOFRTMEQZVNXGUAH	JOVLAUTZNDXPBQSEFIGYKMHR	ASYTIUBHKVLGEXROQFNJDZMP	DIHNRVGOALFXMQYEZBSTJPKU	KIXAPFHTBYOQURMZLSJGDENV	MHNRAZIQTSLVXFKEBUJPYDGO	OAIDVEFKGZPTSHJLRBXQMNYU	2
main	51	RL11	nStreams	0	right	8	315	P	0	8	O	False	7	-90.0	0	1	XYQOSIJVTDRLFUPGKMZNEBHA	UIXTPHKDQJBORLSEZNAVMFYG	PRTBYASQDFKUVLEJZMOXNIGH	HNAYIOGKLDXTQUFZJPVSEMBR	ZXEYKUFIAJRHPBDVSNQLOTMG	TUPOBXDKYAHGLVNZSQFEIRJM	MTQALEXPIVOUFBNYZJKGHDRS	XKDSYBIZOPEFUQAHVMGNJLTR	2
main	52	RL11	nStreams	0	right	2	315	U	0	7	Y	False	6	-135.0	0	2	YJHEANKPDUISTFRMOGZBQVLX	QAVZTEUPMJHXSFGINDKRYLBO	MHTOPEQABSKFNXIYZUDJRGLV	TLNBDMKFIQVEJYRPXUZOASGH	KLUQIZBRAFXTJSHEVYDOMNPG	EXLFSBNUJTKPIMZDHVRGAYQO	TIKJVMFYZUABORDHXQNSPLGE	XNMGLDKRBOIFEVQTPHAUSYZJ	1
main	53	RL11	nStreams	0	right	2	270	H	0	6	H	True	2	-1.40334185971e-14	0	0	MXESRGQJDAZTLFBKVOPIYUNH	BIMASTXHDEKLQOGVYZUPNFJR	OXFRKBHUYJAGSPDLMNQTEIZV	KSYNPDHAGFBZIJUVOTRQLMEX	OLQVRHTFXBMSEPYGAUKDINJZ	ZYPEBILHNMGKFTUVQDXORSAJ	QXNJOEPABRSVUDTFIGZYKLHM	ZGHMPLRANTIUXYVDFJEQKSOB	1
main	54	RL11	nStreams	0	right	2	0	I	0	10	V	False	3	135.0	0	12	PTBDILXMOHYGKRZFSUJQNEAV	XOGNFBEMVDRSUQPYKITJAZHL	MNVLXBFQDZTUOSJKYHIPEGRA	BRUMEXNLZHVTSYJOFGPQAKID	PBHGLREUXSTYKDZJMNAQOFVI	LHASVITGNBROUZKFYJMEQDXP	BDNXLRAVEZGIFPKQHYOMTJSU	OXLVGEHQPNYDBJURFTMAIZSK	1
main	55	RL11	nStreams	0	right	2	270	U	0	7	E	False	4	90.0	0	1	XHIZUOQBRVTYFKELJGSNDMAP	YGVMEDIUKLBXJPORNFSTQAHZ	TKRZPVXEGUNMFIAQLHDBJYSO	LDBZYGKTVJOSUXPEMHFNQIRA	MFGSRYKEUPDVJBLTHQANZXIO	EKDVBQNUFLORTPZYXMSAGJHI	NFYRZKPDSLJXBAHMUQVOTGIE	KFBRLJDZGTIVSPQNUEAMYHXO	1
