experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	CharlieBouma	2	2	Bouma	P	0	8	O	False	120	120.0	0	0	0	-6	MTPKGLQBOVURIJYFXSNAEHDZ	NIFJGESTHDAXVQMLPYBROKZU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	1	CharlieBouma	2	2	Bouma	E	0	8	B	False	60	60.0	0	0	0	-1	IGNPZYDEBMJVOFXQHSARULKT	BOTSPDGJLYZQMAIFXKRUHNVE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	2	CharlieBouma	2	0	Bouma	G	0	10	Q	False	120	120.0	0	0	0	12	RSTNEYUOKBQXJZMFILPAHVGD	TBHVOQMKPFARXUJIYDLGEZSN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	3	CharlieBouma	2	1	Bouma	V	0	7	Z	False	60	90.0	0	0	0	1	GYAXQPRZVOKUIMTNEFSDJLHB	EFLDXNZOSPJVTRKQAYUBMGHI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	4	CharlieBouma	2	1	Bouma	L	0	10	N	False	0	30.0	0	0	0	2	SKUZVOMQBINHLTGAFDRXYPEJ	JORKUIVGQDXMBZALNSYEHPTF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	5	CharlieBouma	2	1	Bouma	L	0	6	E	False	60	90.0	0	0	0	12	XNRBQTEIGHKMODYZFPLSJAUV	BPSLZTDNXOFKHIRVEGYUQMJA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	6	CharlieBouma	2	0	Bouma	F	0	6	E	False	120	300.0	0	1	1	1	FZKIJYDMNLBTSOHVRGEUXPQA	UIZAMJEFTQXSKNVDPYORGHLB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3
main	7	CharlieBouma	2	1	Bouma	X	0	9	X	True	120	330.0	0	1	1	0	SGOUJNKVDTIRMPEFLHABZQXY	SNQYPTMDLXGEFVUHJAROZIKB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	8	CharlieBouma	2	2	Bouma	D	0	10	H	False	120	120.0	0	0	0	-7	VBJDFSEYMXHGNKRPQUTAZLIO	KZGLNYPMHRVDUITBJOESFXQA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	9	CharlieBouma	2	2	Bouma	U	0	10	K	False	120	300.0	0	1	1	-1	ZLHTNYFQJOUDARVEIKPGMXSB	SAFYLBONIUKTHQJEGMPZXDRV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	10	CharlieBouma	2	0	Bouma	O	0	8	O	True	0	180.0	0	1	1	0	QXMKTVZJNOYSUHGLIDFPBARE	MJRAPDQHOYTFGVSIBKXZNLUE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	2
main	11	CharlieBouma	2	0	Bouma	T	0	8	T	True	0	0.0	0	0	0	0	QOBYFKMZTVAIHERUSNGDPLJX	OGDHSYUZTQVELPFRBKXANJIM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
