experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	MN9SONA	2	2	Bouma	R	0	8	R	True	120	300.0	0	1	1	0	VKSXFUIOZQNPGALEMRJHTYDB	DUSVZGHPRBAXNJMYFETILKQO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	MN9SONA	2	1	Bouma	G	0	10	G	True	120	330.0	0	1	1	0	PRJKHBGDVIAXZMQLFONTYSUE	VBNUYHLPFJGQEZKDSAXMORTI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	MN9SONA	2	0	Bouma	O	0	8	X	False	60	240.0	0	1	1	2	PTKDGNJVLMIYESOZXRUHAQFB	PTRUGYQSXVOKMIJZEDNHBFAL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	MN9SONA	2	0	Yes	Z	0	7	R	False	120	120.0	0	0	0	1	PKMULFVRZXOADQIGEBSJHNTY	HUDGRSTNBXOKVZFIEAJQYPML	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	MN9SONA	2	1	Bouma	J	0	9	Q	False	60	270.0	0	1	1	2	MPYODITVZXSBUALJHKGFQENR	HLFTEGYPXQIJMZVSBDKOANUR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	MN9SONA	2	1	Bouma	S	0	10	Q	False	0	30.0	0	0	0	2	YLRINXVBUAQESMZTGOPFHJDK	FILRNUTDMBSZVHXOEJPKAGQY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	MN9SONA	2	2	Bouma	K	0	8	K	True	60	240.0	0	1	1	0	DVJILBQARNKGHXPMZTYFUEOS	JZNHSXBIKGFQUEAOVYPMTRDL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	MN9SONA	2	2	Bouma	M	0	6	A	False	0	0.0	0	0	0	-2	QTIUMOAVKDYGNFJBSXPHLZER	DEITUSQXKHBYOVLMNFPZARGJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	MN9SONA	2	0	Yes	P	0	9	Q	False	60	240.0	0	1	1	-1	GUTZXSMANKDVFEOLPBRIQHYJ	NEXFHUOMPQGLDYVKRIAJTSZB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	MN9SONA	2	1	Yes	K	0	6	R	False	0	30.0	0	0	0	-3	QTFKIBRPHMANZDSEGYJXOVUL	ARIPNBQHFGSMOLKUTDJVEYXZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
