experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	LS2SONA	2	0	Bouma	Z	0	9	L	False	120	120.0	0	0	0	2	YGDVQUEHSLKZPXOFRJMABNIT	SBTZEMDFRQOVUAYHNXKPLJIG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	LS2SONA	2	2	Bouma	X	0	9	Y	False	120	120.0	0	0	0	-1	QGTDNKMUXYLFZVOBAIHREPJS	ZPUNKDOVBIXYQTLGJRFHSEMA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	LS2SONA	2	1	Bouma	U	0	8	B	False	0	210.0	0	1	1	15	EDRSLFPUTNIMVHOGKQXAYJBZ	ZMPDAXYFBJOLTIERSHNGQVKU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	LS2SONA	2	0	Bouma	S	0	10	S	True	120	120.0	0	0	0	0	NDOHPXMRAESVLQIYGFTKBUJZ	NIMRVAUFSTLKZPGQJYDOXHBE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	LS2SONA	2	2	Bouma	G	0	8	X	False	0	0.0	0	0	0	2	FZJDIRVTXLGNKPSMBYHOQUEA	XRBJZDMSOIUFNGVKYLQHEAPT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	LS2SONA	2	2	Bouma	N	0	8	X	False	60	60.0	0	0	0	4	KTZIUVPMXRFENBADQOJLSYHG	GNMYLVRHFPSKJDUQTIXEBOAZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	LS2SONA	2	1	Yes	P	0	9	I	False	120	150.0	0	0	0	1	HTGUAFEZLIPKVBDRQSJMNOXY	PSDJZTAMVOLHBKREGXQUYNIF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	LS2SONA	2	2	Yes	R	0	10	Y	False	120	300.0	0	1	1	12	FXYPKVJEOGNQMSULTHIBDRAZ	VUFQAZLEXOYTDPGMBNKSJIRH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	LS2SONA	2	0	Yes	U	0	8	L	False	60	60.0	0	0	0	1	TOFHGXJZLUEPDKNQYVBIMASR	YIEVTGHONPMUJQZRDKALFXBS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	LS2SONA	2	1	Yes	K	0	6	V	False	60	90.0	0	0	0	-5	BKFTGSVUEZYHLPAINJRQODXM	SFTERKMNBDGLXZJVHPYQOUAI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	LS2SONA	2	2	Bouma	X	0	6	S	False	0	0.0	0	0	0	1	DZGJNYSXQEFAOLPMUKRHBVIT	PQKJVUGDMIBNZYLOFTHRSXEA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	LS2SONA	2	2	Yes	V	0	6	R	False	120	120.0	0	0	0	1	KOQJHDRVLAZYENFPTMGIBXUS	GLZBJOKMIARQYFHDUTNXPSEV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	LS2SONA	2	1	Bouma	K	0	10	O	False	60	90.0	0	0	0	1	BDFEPTJMQROKGHUINYZLXVSA	ZAGTXIBEFQNYOUMDVKJHLPRS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
