experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	WN2	2	0	Yes	A	0	10	F	False	0	180.0	0	1	1	1	ZXDBNRHFLMKAIPQGEVUTYSOJ	NBZKDLTERGFAIHVMSPUOQXJY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	WN2	2	0	Bouma	L	0	6	L	True	60	240.0	0	1	1	0	KXASYEPNHLDBVFOJTIZMUQRG	MIQSUOLXDPRAYEZHGJFVTNBK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	WN2	2	1	Yes	N	0	10	Q	False	120	150.0	0	0	0	1	JOPEVUTIMZQNSBXYGLHAFKRD	EGUBSHPOMAYRTZJFXKVLINDQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	WN2	2	2	Yes	G	0	8	Q	False	60	60.0	0	0	0	2	YUAPSMZIQJGXLRBHVNDEKFTO	VHTUFRIBXDPYALQOMGESJNKZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	WN2	2	2	Yes	X	0	9	D	False	60	240.0	0	1	1	1	XGUPYKTNFERJOVSQLIAMDBHZ	EGTYSMOJPDXNVARBFULIKZHQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	WN2	2	1	Bouma	Z	0	6	Z	True	0	210.0	0	1	1	0	VTBRIDOFZSPXQYMLNGHKUEAJ	LKMHQTZXYJOUEGNASDVBRPFI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	WN2	2	0	Yes	M	0	9	M	True	120	120.0	0	0	0	0	FKNSDRBIOMXQVZLGAJPETHUY	AYUGMXVRQSTPOZNDFJEHLBIK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	WN2	2	2	Yes	G	0	7	P	False	0	0.0	0	0	0	-5	LSGAJZYPOMBUDIFTNQHVREKX	IELTGOYRXUHVPMANQBSFDJKZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	WN2	2	2	Bouma	B	0	8	O	False	0	180.0	0	1	1	2	XVEHPYKBIZRDOQMNLTFAJUSG	MPHDNYELOXBKITZASQRJFUVG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	WN2	2	2	Yes	M	0	6	N	False	0	0.0	0	0	0	1	GFEDPUNMTRKQXHBJLOYASVIZ	HRPGQVLEAUZBYIFXTSJDOMKN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	WN2	2	2	Bouma	N	0	6	N	True	60	60.0	0	0	0	0	RDXYFZNUOQBEKTVPHIAGLMJS	VXKJAYFDGSBQHRZPLMENOITU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	WN2	2	1	Yes	X	0	9	N	False	0	210.0	0	1	1	1	DIGBNKSTJAZPQMYXVRLOHUEF	MPELGRUJINXBKYVHSTODQAZF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
