experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	TM7SONA	2	0	Yes	U	0	7	V	False	60	240.0	0	1	1	7	YRIAPVOXMSZHQLNDGKFJTEUB	NHRZYQMVJPDOATULEFBXGIKS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1
main	1	TM7SONA	2	0	Yes	Q	0	7	Q	True	120	300.0	0	1	1	0	XODJAQFBTYHSZEGNIKUMRPVL	JTFBAMHQRLYUXEGNDIOKPZSV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	TM7SONA	2	1	Bouma	Q	0	8	G	False	120	150.0	0	0	0	8	ZNJEKBFUGOSLADYTQIPRMXHV	BRGNMOLEHKVTDSUJAPZYXFQI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	TM7SONA	2	2	Bouma	O	0	8	G	False	120	120.0	0	0	0	1	VLQRBKFHGOYJUDSPANXTZEIM	OQBTUGVSJFXIEDNYPMZRLAHK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	TM7SONA	2	0	Yes	P	0	8	Z	False	120	120.0	0	0	0	1	SUIDEGNJZPBTRLVQHKAMYFOX	ZRLFXODUGIQJMANSBHPEVYTK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	TM7SONA	2	0	Bouma	X	0	7	X	True	60	240.0	0	1	1	0	NJTEOBPZHFRGUDMSQYXIKVAL	RSTIMNFXYOGBUDJVHQPEKAZL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	TM7SONA	2	1	Yes	F	0	9	P	False	120	330.0	0	1	1	-3	HUZDPQJLXAGEIVNYOKRMFSTB	DBUIQXFJTPEKOMAZRLGVSYHN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	TM7SONA	2	0	Bouma	A	0	8	A	True	0	180.0	0	1	1	0	TMDQZEYHBXGVKOPJIULAFSRN	NQSEHFMLAGIZDOVKURTBYJPX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	TM7SONA	2	2	Yes	N	0	9	Y	False	60	240.0	0	1	1	-1	OHZXLJNIUPABFYMGSTEVQDRK	FTEHXVOJNYRDMQPZSLABUGKI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	TM7SONA	2	1	Bouma	J	0	8	S	False	0	30.0	0	0	0	-6	VEJGINOASKLFDXQPHZTYMUBR	GMIYANTLQXSPOJDBZUHREKVF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
