experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	LY8SONA	2	0	Bouma	B	0	9	N	False	0	180.0	0	1	1	-1	VJTGYKRMXQFNDBSEHULIAZOP	TUJLHDPVBNAIYZQFMSEXRKOG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	LY8SONA	2	2	Yes	X	0	10	G	False	120	300.0	0	1	1	12	ADHVBOEGSMNQKFIJLPZTYUXR	DTFRISKPMAGVZUJEOQBYNLXH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	LY8SONA	2	1	Bouma	R	0	7	S	False	0	30.0	0	0	0	-5	XFRGVYKSDJPQOTAIMBEUNZHL	IFUNAXBLHPJTOGKVYERZQMSD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	LY8SONA	2	0	Yes	L	0	7	O	False	120	300.0	0	1	1	12	APBMLITOXUSRNYGFEQZJHVKD	ZNSAPMXOJHBDQVTREKYLUIFG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	LY8SONA	2	2	Bouma	U	0	6	K	False	60	60.0	0	0	0	2	FXMDYOKRUSLPQEZJVAGBNITH	SINVQEPUDOXZRGJBMTKHFYLA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	LY8SONA	2	1	Bouma	E	0	9	E	True	120	330.0	0	1	1	0	XUFQMEOVZDGIBJPRYKANTHSL	UIXNTVAMGESOFKRYZQLDJHPB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	LY8SONA	2	0	Yes	S	0	8	O	False	0	180.0	0	1	1	-3	KYMZRDOXQTJISNVLUEHPGBFA	XMUVTSZLOIGBRQYNAHKJPEFD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	LY8SONA	2	2	Yes	B	0	7	J	False	120	120.0	0	0	0	1	DHSXGRAJBUKPIYQVNTMOLFEZ	OEDALKNVYZPSQHTMFBIUJGRX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	LY8SONA	2	1	Yes	S	0	7	L	False	60	270.0	0	1	1	1	SPOIBMLGHJRXFNADYETQKUZV	RKZTFUXLSPYDGMEQINJAVHBO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	LY8SONA	2	1	Bouma	D	0	6	Q	False	0	210.0	0	1	1	-2	OAFUXQVGSYRMTEDIKPJNBLHZ	HNIKDYQLZAFRMXTGPEJVOBSU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	LY8SONA	2	1	Bouma	I	0	10	D	False	60	270.0	0	1	1	-6	OHEDAUSLVGMXZBTJKRYFPNIQ	YBUSIRLGVFDKPNTXZJAEOMQH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	LY8SONA	2	0	Bouma	R	0	7	P	False	120	300.0	0	1	1	9	GJFBIRTDQOUYMXZSPKVNHELA	VIGKXUMPSEHNDQTZRBLJFYAO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	LY8SONA	2	2	Yes	V	0	9	H	False	60	60.0	0	0	0	-3	KQOSMTVPIHAGRNFZDYUBXJEL	ZLVRBTGKAMSUNYEDOFJIQXPH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	LY8SONA	2	1	Yes	B	0	9	S	False	120	330.0	0	1	1	4	ANRMZBPSGHFOQVTELIKUYJDX	LKIHXUPTFSNEVBQAJMGOYZRD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	LY8SONA	2	0	Bouma	K	0	8	M	False	60	240.0	0	1	1	-2	SRAQTMEVJYILBHOZUPNXKGDF	VLGIRXKZMBDUAQYJOPFTSNHE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	LY8SONA	2	2	Bouma	M	0	8	P	False	120	300.0	0	1	1	-5	OIPZLAMFRSEGVBNHYDQTKXUJ	XUEMJHLBPNOFZGYVAQSKRDIT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	LY8SONA	2	1	Bouma	M	0	8	A	False	120	150.0	0	0	0	-2	KZUPJFMGANLDRSVTHBXOIYQE	JLTIAFXYNVZMODSHBURGPQEK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	LY8SONA	2	2	Yes	M	0	8	M	True	0	180.0	0	1	1	0	LQNMJRKAGITZYOEVXHSFPDBU	LOJTZIVDMNEQPFGAXBSYKRHU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	LY8SONA	2	0	Yes	D	0	8	B	False	60	240.0	0	1	1	-2	VUNTSQDZYEXPIHMGOABJRFLK	MZAVEFDUBOLIYHNRJGPXSQTK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	LY8SONA	2	2	Bouma	U	0	10	F	False	60	60.0	0	0	0	-2	HJPNOVTDURFMQZGLIBSKYXAE	VKPYMFESDGQTHJXOLZNARBUI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	LY8SONA	2	0	Yes	D	0	6	E	False	60	240.0	0	1	1	1	DTXELRAKUZBPIJOYGSMQFVNH	HGRVBXEDQMPAJYLSZITOKUNF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
