experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	AC5SONA	2	0	Yes	B	0	9	S	False	0	0.0	0	0	0	2	JREVMUZHFSTBPKXGYANDIOLQ	JOGKTQZDXSNRHPFBUEYMLAVI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	AC5SONA	2	2	Bouma	K	0	9	L	False	60	240.0	0	1	1	2	MYZNJKEROUHQSLIAFGVXTBDP	EGXAIJPVBLOKMYHTNSZRFUDQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	AC5SONA	2	2	Bouma	R	0	10	T	False	60	240.0	0	1	1	2	ZXKNQFLYIEPMRVHTOBDUJAGS	GAMONVPIDUTBREFJHZSQLYXK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	AC5SONA	2	0	Bouma	L	0	9	Q	False	0	180.0	0	1	1	1	KHVGLBFJDNOIUMAQYTXZRSPE	RVISTZEUGQLXMKDPJFABOHNY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	AC5SONA	2	1	Bouma	V	0	7	V	True	120	150.0	0	0	0	0	PEOLDMQVUXTRYFSKJHIABZGN	RJBFUKDLYTAPOXENGIMSHVZQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	AC5SONA	2	2	Yes	P	0	9	P	True	60	60.0	0	0	0	0	KNRQUXMLGPIDYJBFSVEOZHTA	GPBXFZMVKITJQEDHALYORUSN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	AC5SONA	2	0	Yes	O	0	9	N	False	120	120.0	0	0	0	2	XPZHUJGMYNQORALSKFBIDTEV	BTQPGJHFZAYIUSMRKNXDVOEL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	AC5SONA	2	0	Yes	B	0	6	B	True	120	120.0	0	0	0	0	ZALMDTBSRFKXOQEUYJIPNGVH	SXFRZJPGMOAYNIELVHKDBQUT	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	AC5SONA	2	0	Bouma	P	0	7	K	False	0	180.0	0	1	1	9	YEUNHGPSQVJADZXFLRKOMBTI	HGQUBYAKRLSDMOZTPVFNIXEJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	AC5SONA	2	2	Bouma	R	0	6	Y	False	120	120.0	0	0	0	-4	GURZMDYFTJNIHOXSBLAVKQPE	DGFYUTLEMIANKXHQSRZVPJOB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	AC5SONA	2	0	Bouma	H	0	8	O	False	120	300.0	0	1	1	-2	QJSVFDPIHKETOZRNYUABXMGL	DQLTKIHSOXNFVBGYREAPUMJZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	AC5SONA	2	1	Bouma	Z	0	9	Z	True	60	270.0	0	1	1	0	AZUFGLOHISRPBDVMQTKJYXEN	RPNVULGKMZIBXTFSDQEYJHAO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	AC5SONA	2	2	Bouma	T	0	10	E	False	0	180.0	0	1	1	-6	GSMVJOIEZTKQLBFYXHUPRADN	ZMKOTGPSUIEQYBXNALJDHFRV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	AC5SONA	2	0	Yes	P	0	9	G	False	60	240.0	0	1	1	-1	KFIRXMUOEALTZYDNQGVJSBHP	KOZBQDEYPGXRIVTJUMLHSFNA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	AC5SONA	2	2	Bouma	S	0	9	Q	False	0	180.0	0	1	1	1	EYXLHSPMBITOVNGQRFZKUAJD	APEMFNYBDQSIOUGZJXRVKTLH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	AC5SONA	2	1	Yes	T	0	8	S	False	60	90.0	0	0	0	5	ZGBEROKNSQIDHTFXULMVAJYP	FYTGRIXNBASEUJQDOPLKZVMH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	AC5SONA	2	0	Bouma	I	0	6	O	False	120	120.0	0	0	0	1	TSAHXMOIJKBYLPQEDUFZRGVN	FZXROYKUNESATGDPJMQBILVH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	AC5SONA	2	0	Bouma	G	0	8	V	False	120	120.0	0	0	0	1	MJBYLPKDVGQZIERXNFAHUSOT	RQXEHPIVFDYGOKBANSZTJUML	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	AC5SONA	2	0	Yes	P	0	7	P	True	0	180.0	0	1	1	0	UAJMRLKQDNVPHGIZXOTSYFEB	MLUHXIKPBVFGTQDENJAZOSRY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	AC5SONA	2	0	Bouma	I	0	8	R	False	60	240.0	0	1	1	2	KXBJYAVQHIDRZELNGUOTSMPF	TZUJGVOXREIKBQMANHDSPYFL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	AC5SONA	2	1	Bouma	P	0	6	D	False	120	150.0	0	0	0	-1	EVYHUPDNFSXQRJOKBAIGZMTL	SIFOEBJHGVNRXPTMYQLDAKUZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	AC5SONA	2	0	Bouma	X	0	8	Y	False	60	60.0	0	0	0	2	SLROHQDGYEXNJMAIVBUPZFTK	QSUHFZTNOIRJPXMAVLKGBEYD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
