experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	PB	2	2	Bouma	V	0	10	H	False	120	300.0	0	1	1	-1	EUOPKNBHXGSIVATJMQRLZFYD	NLKPQUAFSVHEJOBZRTGIYXDM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	PB	2	2	Yes	X	0	9	S	False	60	60.0	0	0	0	-1	HQUOMZTEXSAYVPIGLNDFKRJB	PTKAGOLRNEXHSMJZUYBIDVQF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	PB	2	0	Bouma	S	0	10	R	False	0	0.0	0	0	0	2	DXFEGYNPLVRBSAHUQIKZTOJM	KNGVJEMFBUIAPQTDLXSZYOHR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	PB	2	0	Yes	Z	0	10	Z	True	60	60.0	0	0	0	0	GSXDFTNOBJZLHAYRKMUEPIQV	VHAOITNZBGSEDUPKRJMXLFQY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	PB	2	2	Yes	K	0	9	K	True	120	300.0	0	1	1	0	HKBNFYJEQPDORZGTILSXVUMA	LHFGNRMUIKTSPBQOADVXJZYE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	PB	2	0	Yes	M	0	10	N	False	120	300.0	0	1	1	-2	ZEKRBXVDIPUAQLSYJMHFNGOT	UQKOPTZSMVNYHIJDGBAXELRF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	PB	2	0	Yes	G	0	9	D	False	60	60.0	0	0	0	1	XMVTUSILODGZBQKNEJARPHYF	FJSBNQPGHVLTAMXIOYDRKZUE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	PB	2	1	Bouma	K	0	9	K	True	60	90.0	0	0	0	0	QYUNELFABKZGMRVXHJPSITOD	TEAMZUHGLVOKNYJXQDBSFPRI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	PB	2	2	Yes	P	0	10	R	False	60	60.0	0	0	0	1	XAYUTJFOHQRPVKZBESGDMLNI	TMLNVQDSEXYJIZGUKPFORHAB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	PB	2	1	Yes	X	0	7	A	False	60	270.0	0	1	1	-7	SBZGMKQNELHDYFJAURVTOIPX	XBJVZRUAYTQPIFHDMKLOEGNS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
