experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	PB	2	2	Yes	K	0	10	X	False	120	120.0	0	0	0	-8	AEKRFDHZPMXGVOUQSJLTIYBN	LUZHAQNKSYJXGFRPIVOTMDEB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	PB	2	2	Bouma	Y	0	9	L	False	0	0.0	0	0	0	1	DEBZQHPNSLYJMIKUGVROFTAX	NYGVDRKFEQHAIUMOJTBZLPSX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	PB	2	0	Yes	G	0	9	E	False	60	240.0	0	1	1	-7	UDFSATRGVYPIEKNOMJZLXBQH	VRGZJTHBNESQIOMXYAUPKFDL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	PB	2	0	Bouma	S	0	10	X	False	0	0.0	0	0	0	9	RBAKGTUEYZXQJDPOINLSFHMV	GMQURASEFTNOJKZPDVYBXLHI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	PB	2	1	Bouma	R	0	8	F	False	0	30.0	0	0	0	2	IDKYXSHZFORNVEUJMTQABLGP	YIMPSZOXUHNTDFQRBVEAJKGL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	PB	2	0	Bouma	Y	0	8	Q	False	60	60.0	0	0	0	1	DHELUMTIQYNVOFKZSXRGJBAP	YABUDNJISKLXHFOTZMPEQRGV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	PB	2	1	Yes	B	0	9	E	False	60	270.0	0	1	1	6	IXHNJOQAKURTLVMBFPYSGZDE	FSZMDPJGOEUYNRABLIKVTQHX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	PB	2	1	Yes	X	0	8	V	False	120	150.0	0	0	0	9	SUKMPAONVYIRFJBZEXDTLGQH	GQFXPVUHNMROJDILYEZBSKTA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	PB	2	2	Yes	X	0	8	V	False	60	240.0	0	1	1	8	EBZNLGPUTOMFVSIQXAKDJYHR	EOKPHFLJVBTYDIQMXSRNAGUZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	PB	2	1	Bouma	R	0	6	E	False	60	90.0	0	0	0	14	YLKZQFEIOSMDANPVXBUHRJTG	IFALOUYHPBREDSJNKVTXMZGQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	PB	2	0	Bouma	P	0	9	O	False	60	240.0	0	1	1	1	RIAQYVSEFJBZGDPOMKXNLTHU	SEXVYUKNZOPMFABHLTIRJQGD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	PB	2	2	Yes	X	0	10	K	False	0	180.0	0	1	1	7	KURFGVMJLYXTZNIQHASPEBDO	BTYGPVFESRKJOIAHLXZQMDNU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	PB	2	0	Bouma	B	0	9	B	True	0	180.0	0	1	1	0	VKBNJZUPSIGXMQORLYHFEATD	EZSMHRKUXBVTJDOPNAIQFLGY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	PB	2	1	Bouma	M	0	6	K	False	120	330.0	0	1	1	-2	PSOGANUILFKZMTDQBXVEHYRJ	PQILMVKSTNGUBRXYHOAFZDEJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	PB	2	1	Bouma	N	0	9	A	False	0	210.0	0	1	1	13	YIMROKXBGZJDEPNTLVHAFSQU	OTYXERUZMAFQDBSHJPLIGVNK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	PB	2	1	Bouma	B	0	10	P	False	120	330.0	0	1	1	-6	QFHSAGIZRVKUNPYDTOMJXELB	TSNIBGJRZOPQYVAFMEKLXUHD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	PB	2	1	Yes	M	0	10	I	False	60	90.0	0	0	0	1	HSKZAVUQDGIMTOLBNFJXYRPE	BDIAJPNVKMXRTGUHOFLYSEQZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	PB	2	0	Bouma	M	0	8	S	False	0	180.0	0	1	1	1	SAMTJPNZGKVOEUXDBILYFRQH	LJVXPQFDSMNIUBTOGEHAZRYK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	PB	2	1	Yes	A	0	10	R	False	0	30.0	0	0	0	2	TOVEHXMJSURBAYIKNGDQPLFZ	XJBSMQFRADZLKUTVYIONGEPH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
