experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nPreCueStreams	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	angleOfWhichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10	FC21	nStreams	0	right	2	315	X	0	7	X	True	3	90.0	0	0	VDQGYERPBSNHJXIOTKLZUFAM	LHIRSEMDOJUBVPFKZGYNAXQT	MYUBOHJIFLNKZDVRQESGAPXT	AEQFLDSXGRUZBMINTOKJYPHV	NMOGUFETRJPZDKVQLIAXYBSH	SQDPBUKMITGNYRHXJLVFEOZA	LJYKNGHUAMFBVODQZISPRTXE	SEFLRXKAITYBPDOUJGHNMZQV	1
main	11	FC21	nStreams	0	right	8	135	O	0	7	O	True	4	-45.0	0	0	VBAYZPNJIUEMOHLSQGTRKXDF	RXPIZMVQFHLGJSABNOUEDKTY	IVXOHFDQMBKPSEUAYTJRZGLN	YRMJBSVPDZULKQEXNOIAHTGF	XUQSAHKOTBNVMPIDLRGEYJZF	JERXDUSATMLZYPQOBGNKFVHI	UQPIJRSTKZYLVHNDAXMBGEFO	LTHZRMEYOQUXNKIPDJSVFBGA	2
main	12	FC21	nStreams	0	right	8	135	V	0	8	U	False	1	180.0	0	1	OFKRHSPMUIZEAYBQLDVGJXNT	JNOMLDISUVHFQYTZKAEXRGBP	KTYORXBPIJDZLAEFGSNQVHUM	KBQNETFJAGZHDPRSLMOUIYXV	JBSDPNVGEUXYAHMOKIFQRZTL	FZLHBPGSUVKRYOXMAJIDQTNE	TUOPHNJAEYDFZGRXIQMVSKBL	QXUHFKLDRSGIZANPJVOYETBM	0
main	13	FC21	nStreams	0	right	2	180	Q	0	7	U	False	3	-45.0	0	-1	NAHKUFJQYRESBZXMITVODGLP	RTJQANZBHEPDISLYVFOXUMGK	UKYEJGQNABRFDSMTLHXZVPOI	JGAHVYQUOIFTKMBZNLSXEDRP	SNGFJKMBTUZYIXAPLEQOVRDH	JVTHXABZSRKMQFEUOPILNDGY	QXMAYNIHBPKUTEVSZLFRGODJ	AGVQUDOBEJMLKSIYRTFZXPHN	2
main	14	FC21	nStreams	0	right	2	180	R	0	6	U	False	0	180.0	0	2	EZDKINUVRSTQGFAPXYJOBHLM	MUEFYQOVKZRHXLDAIJBTGNPS	MIGNHZLJBXEPDYQKTRUSAOVF	KVULBJZMFNQYREPHXAGOITDS	OVDIQFSNMUGLEJTHYXARPZBK	LUKFOSQNIZJYXGDTRPAHVMEB	NKBEXVIHARMYSOUJZGLTQDFP	SQXTZOUEMAFJPINKRLVBHDGY	2
main	15	FC21	nStreams	0	right	8	180	R	0	7	F	False	7	135.0	0	1	IDJARXEZOGHBKYVSNPLQFUMT	DMFBYXZPGILSQUNAVTREHKJO	RIKZFMBHXTEPVSNAGOLYJDQU	YHAQIJBSKVURXELMOGZPTFDN	ROIHABXTJGSENFKPYDMUVQLZ	FRVEAKJYUXDOIMQPZHBSTGLN	XZKDIMNTHSYJRPGBVOFEQLUA	XVOPUSIFRBHYLEADQKMZGJTN	2
main	16	FC21	nStreams	0	right	8	45	V	0	7	H	False	5	-90.0	0	2	EANHOQBLTYDFJKUMZRVSIXGP	MJFDRZPSVYQIKOBNHGUXTALE	OKSIHTBNLGDJAPEFXUYRVMQZ	OJQGFBDEUYIMVLNATRXHPZSK	KGDIQSUVPHAFBMONELZJRTXY	XIKNLTPHYVFMSGBQODAERUZJ	JNBFITXVZASQRYUHLEODKMGP	DNEKVROMFXPJQHUBTAISLZGY	1
main	17	FC21	nStreams	0	right	8	0	D	0	7	D	True	4	180.0	0	0	AHBYEXUVDTKFLZQMGNPIJRSO	OLSEQAMIJRFTGPDYKHBUZNXV	RUEJDPZKSXFQANGTHOMIYVBL	QJDPMRZSBUHYKTLEVFAXINOG	KAOXHYZDBIENRLVTFPJSMGQU	FNXJRQPKTDOSHAMLVEUYZGIB	AVPETZRLFSHYJDQIGKNXOMBU	QAGFVHOKUSXBDEMTLPIRZJNY	1
main	18	FC21	nStreams	0	right	8	90	M	0	7	E	False	6	-1.40334185971e-14	0	1	PJSFXLTIHQUAEORYDBGKVNMZ	QBOUSLARDNYHTKXVMZIEFPJG	JLMIAYUVNFRZQPXDKEGBHTSO	GYRONUDTKBAPQEFZSXJHMVIL	BLETYPVRSZAFGHXKIUMOQJDN	GMUTFONQKAIJZLSPEBDRVXYH	PFBTJDVEMKSRAIOZXUQYGNLH	EOJHXYKADNSULQGVZBTRMPIF	0
main	19	FC21	nStreams	0	right	2	180	E	0	9	F	False	5	45.0	0	6	VTUYQNHORLIMBEXSAPZKGJFD	IOQJXAPKVNHTRFDEULZYGBSM	LPTSQBMIZKVGNEAURDXOYJFH	JQBZDNTGVXKHMOUSIFLPRAEY	DUYVHFGLBTRXSKZEIAOJMPQN	MYQSLNBZAFDRHKJEGTUPIOXV	VKDPRTJXSLHMQFAGZONUYBIE	XGIKYFSQAJZHEBLVDRUPNOMT	0
main	20	FC21	nStreams	0	right	2	90	N	0	7	Z	False	5	-45.0	0	11	BERJUIXLNZMQTPKOHVGFADYS	QATHKNZLGEUOBPMRVYSJDIXF	ITXOESLYRVJBPGMKDQUHZANF	LOPGIVQTAYMDNRZKSEJUXHFB	JTHVDBPENIRAQMSUKGLZYXOF	OYETILSZMVJGUKBRQXNHPADF	GUZMVRKEXQJDLPINFHSAOYBT	ARGVOPMHNDETJZQFSBXIYULK	2
main	21	FC21	nStreams	0	right	2	135	J	0	7	J	True	1	180.0	0	0	GDFBJKEMHQVLXROPYNSTIAUZ	DFAHNPIJUMKOTBVGSYXQRLEZ	YKSEQPTIOUVRXAJMZLFGDHBN	VTJYFPBSRUOGNAQXDMEIZLHK	LDOUFJBKZHEAISGXPRTYNMVQ	QESGFHIRMUDYBOKNAVXTZPLJ	AGOUTBRJZFYHNKPQXDSLIEMV	QHUYXGODAIBKNVZMRFJPLETS	3
main	22	FC21	nStreams	0	right	8	0	G	0	10	G	True	7	-45.0	0	0	KHRTGDJLSOIXMVQZNYBPUEFA	QGPENMFTSBHVYKAZLDIROXUJ	ITGOUMNFLVBARJSQKEHYXDZP	FPUXZLOSEJMDAHBKRTNVQGYI	OZIADGQTEMRLSYHBKNFVJUPX	ARDVGKYSTMJIFHXQUNZPBELO	SAGDIUZFBLEJRNVMHKTPQOYX	OEMVXUFIPJGZKBRQYANHTDLS	1
main	23	FC21	nStreams	0	right	2	270	F	0	7	R	False	4	90.0	0	3	POGSYRFZQDAHJNEUMBKXVLIT	DKZFOBNPSHJMAYGRTVUEQIXL	NGYHVJLDFTOIZEQBKXAMURSP	GVOTRIAUPZLSKBQHXFYMNDEJ	YUKQNBGRIOFAXDSMPLVTZEJH	YRAFUNTKVBDGLQJIPHZOSEMX	NPJOAYIFVRTZSGMDXUBLHEQK	KGRIXLMUDSBZVTEFPNOHJYQA	2
main	24	FC21	nStreams	0	right	8	315	A	0	9	R	False	5	180.0	0	2	NUMQLYIAPOXKEJZRVGFHBSTD	OQIEUYGVDARXFKZLJMBNHTSP	XEOIUKVGQRYZSLMPANDTFJHB	YXVRZDATPGLOJBHIFMUNKESQ	VEBISRDYUQAHTFLXZKGOMPNJ	GBUJDYOQHRSANFKVMLZXETIP	GZFXAMSVRLDBKPYJQUNTEIOH	ERFDYMJAKBHLXVPUNZOGTISQ	1
main	25	FC21	nStreams	0	right	2	45	S	0	8	R	False	6	-45.0	0	1	LVRTKAXFOMBQJPUGNYDSIZEH	MTFIBNPVOAGXSYEJZQHRDUKL	ZTSPVLXGYBEQUMIDFNKHARJO	OJLIURMAGXPZVETYFQHKSDBN	XMZSOYEVJHQTRAIDUKBLNFGP	JRMXYFUHVGNZPTAOSIKLBQED	KLVUHFATRSOIDNJXMYGPBZEQ	IKEDBZGVAUJMLQYTHOFPNRSX	2
main	26	FC21	nStreams	0	right	8	45	O	0	8	L	False	5	-90.0	0	2	RAGSYPITNJQLKXZVHFBDMUEO	ASQGBFRKVMXPNOIHDJULZYET	LGSYIFEMJHQZNKOBURXDVTPA	SHMYPLQIZVEBJKXURTFNOGAD	NGRXZLAJPDEYHKVBSQUTMOFI	MPGKEUXBLVOYDJSTNFHIRAZQ	ISXODRYVGUNKQTFLZHJEPBMA	NXIJVMUGYTPROLSEFBHADQKZ	2
main	27	FC21	nStreams	0	right	2	270	J	0	6	B	False	6	180.0	0	15	MGFKVRNYHQDEBZSOPJXULATI	BGLTDEMVRAQKHOPIZXUFJSNY	EMQZAIHTPRNBKVLUSDXOGYJF	TVADPUSJFXINLBZEKYRGHMQO	FVKXYSJHGMBQIDTAOLZURPEN	JLAVHODQKSUINZXMPGEFYRTB	FAZUPOBIXDMGYELHKRTQNJSV	IVKSXUEFDLBNPOMAHJRYZTQG	1
main	28	FC21	nStreams	0	right	2	0	K	0	9	G	False	3	135.0	0	3	SDTMXRHIGVEUPBZJLFAOYKQN	AOBUDFNZVJHQESIGLKYRXPMT	QYLSMFAJBRNTHXGVOIKEUPZD	MQPAFTXOBGENKJYZIVRUSDLH	BASRZGQFKPEMUIYHVJDOTNLX	FXKEAOVSRQTDHJMGZBPNLIUY	QLDBFVSOXZPIGAUJKMNRYHET	XZQDBMJSPVAYLROHFNTEIKUG	1
main	29	FC21	nStreams	0	right	8	315	R	0	7	Y	False	5	180.0	0	11	VTGOZYQSNBXKPJEHARMUIDFL	BXEDALYZGKFQTSJOUNPIRMVH	TEXKSBIDJNYOHZGRPVLUFAMQ	EHKXRLYQGPIODZJMTUFBNVAS	NDHABPOVXYRIGEKJLQFZSTMU	QVTEUMNYFZKDSHOXJGRLABIP	NQAVYTHGMZXKBURPOIEDSFLJ	AJBLRIGHFXEVSKPYTNQZMUDO	1
main	30	FC21	nStreams	0	right	2	270	S	0	10	S	True	3	45.0	0	0	LJRQUAYSKVIGTEXFDBMHOZNP	VRXJLNYGSEZKBPTAQIFUHODM	XMKJLIVOHYZGARFDPTNEBUSQ	TGDELYNIAHSOKBXFRQUVPMJZ	HGVORYBJTZLINDAKFQUSEMPX	UNHYIJFGKBXRLEZVMSQAOPTD	OQZNFUTLHADPMJEYXKBGIRVS	OLPJUEAHXBQFSMZYKNDIVRTG	0
main	31	FC21	nStreams	0	right	8	270	E	0	10	M	False	6	180.0	0	1	MRHUKAJVEBYDLGZTPINFOSXQ	OESBNMQLYDITUAXZRGPJHVFK	TJRGDKQBVOLPXFUYZEMIHNAS	ARBLJYMTUZXFGVDHIOQNSPKE	HQNVEUKTBMAZFDYPROJLXGSI	JSHPQNBFDVYLUIMRAZETGXOK	RUVJOYISDBMETGXNHZLAQPFK	OYLZAQIFJNSVDMETPRKUBHGX	1
main	32	FC21	nStreams	0	right	2	90	I	0	8	I	True	3	-135.0	0	0	FGSIODXUZJMNRQLHVETYBAKP	DBGKZQRYHEAJOTIMLFVPSUXN	QMJIAZSKTFYXEHPVUNLGDRBO	OGETDFNVILPXABJYMQUKHRSZ	OTFGUBZQRIMJVXYDEALNPKSH	TUEGVIRPOKXQLZHAFSNDYMBJ	GHJOLQUXNBREDKZPYFSTMIAV	TERXPYHBIFNGUMJSDLAOVKZQ	2
main	33	FC21	nStreams	0	right	2	135	N	0	10	N	True	7	90.0	0	0	HIDTYVGKLRZMOJUQENPXBSAF	HKNROBFVPILEZQAYSTUMDJXG	RGEOAMHDNBYPKZXTFSJQLUVI	PULXJFVZEKSIHORDYMGNABTQ	QOVDEXJPHAZIYKBFUGTRNSLM	BZEVQNUMHYGXTOLJAIFSDPKR	BDQULXFSRATJZMPHONYIKGVE	ZSFGEPLJTANBRQUHDIOXMVYK	1
main	34	FC21	nStreams	0	right	2	225	K	0	9	Q	False	4	45.0	0	6	SDHZKYARFPUJLVMIBOTQEGXN	KVJNHEXZOLAMDGTRPUBISQFY	TONPGJBQKEMZLVRSIFDYHXAU	TVZLGUIJAMFBYEXDKPQORNSH	VUGXJAMNFQBYHLSKRZITPEOD	ATYPLMNJUEFBZSGHVRKDXOIQ	IJTNEKLZQASOYDPXHRBGUVMF	EQGYDBKOUTXFIHVZJSPMALNR	2
main	35	FC21	nStreams	0	right	8	180	P	0	8	N	False	5	45.0	0	11	IEBHVRNFTSGQZAJOPYKULXMD	UGJBXQHKYDTPAFRIMOEZNSVL	SLAXNHERMGUIPFZBJDYVTQOK	DBQPZLKSUHGVFXIJMATORNYE	ZAMQLEGINBXRKSOJYFVPTUDH	OLBEYFZTNSAMKJXRIDHPVUQG	ZYAEODXPTHJSQVMFULIKRNGB	SYDUIQONZTVRFJKAMBGHELPX	3
main	36	FC21	nStreams	0	right	2	315	A	0	8	H	False	0	-45.0	0	1	DLQVZPBNHAERUGIJYMOFTXSK	MKGJRLZVUSTHEFQOYBDIXANP	SHNMJOAGRBTPKZQFIXUDVYEL	URHPFSYOQMNAXLDTIKBGEZVJ	RMQGPVHNLJBXSITDKEOYZUFA	ZHANTOQXKSGYVLFBERIJPMUD	EHPYNSDRUGIQBVFXLZKATOMJ	VORGQTAYULJMHSEFPKZDNIXB	1
main	37	FC21	nStreams	0	right	8	180	E	0	6	K	False	1	-135.0	0	8	FITEKBJVYONZHQGDPSRLMUXA	TNGRYVKZIHASPQEFBJODXMUL	ODHLANGRFQPXTVYSJBEMKUZI	JBFZXMYQSETPRDNKOLIGHAVU	MEYOQPKVTHGNFRDUXLBJAIZS	JSMZYINLGQTPFBVXEADKUORH	PHELGKOUMISFBZXVNDYTRQAJ	PBVYDUJIXTSEGKARZNLFHMOQ	1
main	38	FC21	nStreams	0	right	2	45	X	0	6	O	False	2	135.0	0	1	JQBRYPTFMDXIKHSLOVAUNZGE	PFYGAVRTIMNZESKOQBLDXUJH	DNLBTZOXVRSYAGQKIUPHJMEF	DAHTBPSGXUKJVZMRQEONLFYI	SOUGKNHAXBPDMFEZLTQYVRIJ	LHIQNEKJPXMUTOBZDSVAGFYR	QNIEBMHARYZDUGFSXJPLVOKT	KPZJAISDEVLHQUMXBFTNORGY	1
main	39	FC21	nStreams	0	right	8	90	D	0	9	D	True	2	180.0	0	0	JDZLOMVUXEPQRBTYINHGSAFK	ADLHGZNVMJKUEIFXOSBTQPYR	PHEBLOJAVDZYRSIXUFNTGMQK	GDOISBNUJYPAXMFHVERQKTLZ	EHZQGBOXSKYTMJRPNDAULVFI	DQAMVURXJEOFNISYBLHTZPKG	NTJSGIMEZPQKUXVHLAFBRYDO	PTZOGHJNMEVSQFRYAIUKBXDL	2
main	40	FC21	nStreams	0	right	8	135	M	0	9	V	False	5	-1.40334185971e-14	0	9	TRABENUXMPSOYGDLKFHVQJZI	KBPENQJHUOIZGSLDFMYTARVX	AHBOKQENLJYDZIXPTGUVFMSR	EHYQIBLDKGZANSRJVOUPFXMT	RGLTQPVEDMZSXABHOJNIFUYK	XYSFUBAZOVLJQNDGHPMITREK	GFKUYXJABVHEIZQRMNDLPSOT	ZMJYSVAFKUPBNGQHTIDLOXER	1
main	41	FC21	nStreams	0	right	8	90	M	0	10	Z	False	3	-135.0	0	2	NHOYMTXPDUVJLFBKQASEGRZI	QKHDJLGSFEMUAZBXTVROPIYN	UMNPVYTFAZDRKEQILBSXJHGO	FXTVGRESOPZHMNKYJDBLQUIA	OLZMJKQRGFHUIVNYDTXAPSBE	GLBAISYUNQEKHDVRMOPXJTFZ	OXBESYDZJKHMUTARVNLGIPQF	OAJSXTHMKQPUNDEIRLZYGBVF	2
main	42	FC21	nStreams	0	right	8	0	P	0	8	D	False	2	90.0	0	1	LGOPQTJBINHYMSKADRZEXUVF	DLVXBRPMEZYGHFSOIQAJUTNK	JTIZORKBDPXAHFQGVMSULYNE	VEIBAJYFKNMQUTSDLGXHORZP	DLXZQYKSTEIUAMJRNGVPFOHB	EMOYHFKJVSTNGAPDBLZUQXIR	RQGATZSDNHKUPBJEXVLOFIMY	BFKHROTDMXQVZPLJIYEUSNAG	2
main	43	FC21	nStreams	0	right	2	180	S	0	8	N	False	7	135.0	0	1	SAFKGMNBILROVDYPZQHTJUXE	IRGFXHTZOENUMLASJPVKYQBD	PJNVZIXMDYFHBSUGQTORKLAE	PQNTBOFVMRHGIXSEYKAJZDUL	LAQZYPKUJSDINBRVHEMGXFTO	POQZHLNEKJAVMUSTDBXIRYGF	NPMVYIBHELAUQDKXFROTJSGZ	YUHMFRPGNSEABKLQOTXDZJIV	2
main	44	FC21	nStreams	0	right	2	45	J	0	10	N	False	3	180.0	0	1	ERUNDLQXPAKFSVOIBMHZGTYJ	EFMAVYIUKPTDZOXNLSRHJQGB	UQZFBNSHPEOGAIMKLDTXRVYJ	HGXPBDSOUTNJAFILQKERZYMV	HLEZNKUJQVPORTIDMXSGYFAB	RBVNXTZKOJUDLIHGASPMEYFQ	LMTSHVQUNGBDEAXOJRKIYFPZ	FHNJGEBIDOMXLSYZAKQTVRUP	2
main	45	FC21	nStreams	0	right	8	135	O	0	10	D	False	6	45.0	0	7	ASPLBVNKUHDFQERZITYOGMXJ	FHZIXOVEAMTGKJNRUPQLDBYS	EQVIXTNYJBFSDUHKOLRGPZAM	HOSNFVEIDTZXGLPMJYUABQKR	LDVQPKJNGMZXBYSATRHIOUFE	QLZVONGTASFPKEMYHIUJBDRX	FYVGZTLSMBDQEHNIPOUKARJX	HZYBNMVOGJUDKFQSAIXTERLP	1
main	46	FC21	nStreams	0	right	2	135	A	0	8	P	False	7	90.0	0	1	SJXHIKLDVUANZETFMQPYGORB	YPUJRFKGDQNZSTHIMEVBAOXL	FTQDOMZKBVYANPXHGJIUSLER	HPTNGMAKODEZQSFBYUVLRXIJ	LGHSRDAFEXBNOMKTJPIQUVZY	AZXPREOYFUITQGJDBMSVHNLK	QEVPTFOLMDYAUJGIZSHBNXKR	QHEJDYMBPAOUISFGTKNXLVZR	1
main	47	FC21	nStreams	0	right	2	180	O	0	10	A	False	2	-90.0	0	13	FDNJKZLHPSTBQEIMYUXGARVO	PQJHXDYRBTAFLSUOKINGZVME	FVQLZUBJSYAIKHEDRPTGXMNO	DYKPGSLFMBRTAQVZINHOJXEU	FUYIZOHSGPXDKAVEQLTMRJBN	XIKBTEGOLUVRHDPJNYFSQAMZ	QKVDYPAOGBRISZMNJULTEFHX	LFOMGHXNIDYEQRBSTUKAVPJZ	0
main	48	FC21	nStreams	0	right	2	135	X	0	6	X	True	5	-1.40334185971e-14	0	0	UOLHXEFPYADSZNIKTQVMBJGR	VFKTJHQLAZDENBYPUXGORSMI	PKDTFZLHEXNQROVMJIASGYBU	IHTLVNEYSRQUOABJZFPKGMXD	ZNXQMBPAIUOSKGERFHLJTYDV	OKINJUXEHZDSQBFLVYTRPGMA	SBPJKXVFZONGQHTUEMIDARLY	EFSUJZTKLXBNYPAGVMQIRHDO	1
main	49	FC21	nStreams	0	right	8	135	S	0	6	S	True	4	-45.0	0	0	JPHALDSOTIQGUMZBXRKVNYEF	LZONVRPYTFHKGMEUQIJBASXD	FSVJQIDUNRLZXHTMYAKOBGEP	XPZHKEGURTYQBSLFIADJVOMN	TYZIGNSJPQHKALOBFREUVXDM	TROKIDSBMHUYLJGVENZPAQXF	KUEJLRSZHXPNOGTIDYQAMFBV	KOQAYITDZFSHNBJLUPRXEVGM	0
main	50	FC21	nStreams	0	right	2	225	H	0	8	Z	False	1	-90.0	0	1	VKUQXYIESDHJARTNBPLMFOGZ	VAQOJGPRZHYKTIUDSLBFEXNM	KETILAUJZNPYQHGFVXRBODSM	XLNFVUOAIQMEGZRSYTHJDBPK	RJSLHAMTPBOFVDGNYKEUZXIQ	YOESJFGPDXVHZLRAMBIUQTKN	EUNDBPGTVJYKOXAFHIRZMQLS	BKNLIJYVTRDPFOHGMZSUEQXA	0
main	51	FC21	nStreams	0	right	8	225	H	0	7	Y	False	5	90.0	0	10	OTIASVGXBPUZJYLEMHRKFDNQ	RNBDFYIZVPEGXMHUTSKLAQJO	GEAJZHIVQYLDPNUFROKTXMBS	RYBDUTKJAZHMSXQPEGVIOLFN	ONHAJMFSUGVQRKYTXZPEIDBL	KBVTPDQYENSAFLXMRHOGIJZU	IFUBASYKOLHRJPGQTMDZEVNX	XSENYBLZHKDPGFVOTJAURIMQ	2
main	52	FC21	nStreams	0	right	2	0	H	0	6	M	False	1	45.0	0	15	IKNTHRABEFVDZLUXOJMGQSYP	STGEXKMOUNLQRVIDYAJPZHBF	MTOGKABZSUDLJFPRQVXEIYNH	KITQLPFXVANHUGYJMSEBZDOR	SGIYPKADFTRXMOVZBHUNQELJ	LFAJNEPVYMKDZOXBIGRQTSHU	VODFEPXSHANYQJLUGMZITKRB	GIDVTLZSHEBMNXPAOQYRJFUK	2
main	53	FC21	nStreams	0	right	8	180	A	0	10	U	False	4	-1.40334185971e-14	0	1	ZTLIUXKDGMRVYQPAOSEBHFNJ	MIONKVXLSFHRYEPGJQZTBADU	ATZNHIQEMBPOXVKFYJUDSRLG	QLDEXNJZIAVPSUHOTGRKYMBF	SVELYBFMJKUAXQNZHGOTIDPR	GLODYJEUFSHRPMTQNIBKAZXV	PTNSIJBODREVHGFUZMKXQLAY	QSYIFGEDMPZVKHABROJXUTNL	2
main	54	FC21	nStreams	0	right	8	315	S	0	8	N	False	5	180.0	0	1	SAHORBDKJTPEYLFUIMXGNZQV	KIOVZQPUAGJFRYDHBTSLXMEN	EAZURJLBYGFIPTOXVHDMQKNS	RMKVZTGDAOXYHQUPLJFINBSE	RBZFPJHGKTILVAMDXYQNEOUS	ORZIFYQUNSAVXLHBJETKDPGM	JZRDEISXAFYLQNTUHPKVOBGM	XLRJMPIKVOTYDGEAHBUFNZQS	1
main	55	FC21	nStreams	0	right	8	270	L	0	8	I	False	7	-135.0	0	13	OUJGDMPTLBXSQVKZHFNREIYA	HSERUGVPYDJTLNAMXIZBOQFK	GHPXNRIVLOYQTMZJUBKFADES	MHLXNTKYBPIRVFESAOZUDJQG	EVXHQRTKGFNMBZOLAIDYPSJU	IPBMFUEYRHGXLAZTKVNODQSJ	MNOJYKLXGBIRDASVHTZFEPQU	GJVNFTBAIXYZOEMPKUSDRLQH	1
main	56	FC21	nStreams	0	right	8	225	U	0	10	X	False	2	-45.0	0	1	PHRDIESTBFJAMYUXNLOZGQVK	OTJSQNBVLYGFUIKZXDMERPHA	LGROYKAJPVXUMBZDTFSQENHI	AYHKMELINXUPGFBOJVRSDQZT	TRZIVMXUGHAEKFDJYPONLSBQ	KAFMGNETQOSVLUYIDXJZHBPR	LYXAOPTKEZDSMUNQFJIBHVRG	NXBYMSTHZOPFGQAULEIKDVJR	2
