experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	cuePos0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	20 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 0 	H 	2 	10 	K 	0.0 	1 	0 	10.0 	EYJXAODNRFLKUHVPSIZTMQBG	BGPQSREXDTKJUAOVNZYFHLMI	-99	-99	-99	-99	-99	-99	0
main	21 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 315 	S 	2 	7 	U 	0.0 	1 	0 	1.0 	NJTHOGBKSAZMEYXVFQLURDPI	EVPYJXQUSDMIHRNTKALZOBGF	RDNMLOTQYUZPGHJKSIEVBXAF	ATQGEJHRBNYZVFIPSKUMDLXO	NSBJLPDIHYZFTMGQXKOEAURV	SVLPJOUIXKYFBENDARMHGTZQ	SPXKENVTHIOGAJQZBUDMFYLR	IHPQKNVYFBZDUTOGAJSELMXR	0
main	22 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	6 	E 	0.0 	1 	0 	-4.0 	FZLGUPXEHAINDJYOVTQRBSMK	MNXBDOEIKSHVZTQJRLAYFPGU	-99	-99	-99	-99	-99	-99	0
main	23 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 315 	M 	2 	7 	M 	1.0 	0 	0 	0.0 	UDGEAXLMJQZVKYRIHFTOPBSN	HRKAYNJPVMBUEFXTQZLDOGSI	-99	-99	-99	-99	-99	-99	0
main	24 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 270 	Z 	2 	7 	D 	0.0 	0 	0 	1.0 	XLFHTBIDZJOQUYVGPNAMKSER	NLOJPIYGEMFTUXBZSDVKRHAQ	NBLDTEHVYRPMGSXOZKFQJIUA	JAHOFYTZIEPVKURLSGDBXMQN	FDGNAIQYSPOZVKRBJEXLMUHT	QHPUFRLXYGIBVTKOSZJEANDM	XNUKDSIAFMGZVLYTBHPJRQOE	BZQOHGIUAMJXPSDTFVYLKENR	0
main	25 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 315 	H 	2 	10 	D 	0.0 	6 	0 	6.0 	BMXPQLGIRSTFKUONEYZHVJAD	EBNASTFOMYIJRZDPKLXUHVQG	YFDIVENBKLPHAZUSRQTXGMOJ	VIDKHGFJYSPTMULQOERNAZXB	BMKRNPAUXGDTLYZEFHQIVJOS	XRDMEFQUPTBIYLZNAHKSJGVO	VFOABNQTLKDEIJGYHRZMSPUX	HOMYUJLZIQVRSDFEGANXKPTB	0
main	26 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 135 	G 	2 	7 	Q 	0.0 	0 	0 	1.0 	NUDFSPAQGKXETRHBYIZLMJVO	BULSHDIJRGPXQOTAZFKNVMYE	-99	-99	-99	-99	-99	-99	0
main	27 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 270 	M 	2 	7 	R 	0.0 	0 	0 	-1.0 	PAEYBQMRNJOSHDLFZKGIVTUX	QTZYRSDIMPEXHOFABGUNLVJK	-99	-99	-99	-99	-99	-99	0
main	28 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 135 	J 	0 	6 	P 	0.0 	1 	0 	1.0 	AHXGTRUDNEMVYIJZQLBSPFKO	LEDHTKPJQXGSNBRIYVMOUZFA	-99	-99	-99	-99	-99	-99	0
main	29 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 0 	P 	0 	6 	X 	0.0 	0 	0 	2.0 	SKHVILXBPANGTZDQOEMUYFJR	IFRXBHYMDQUJTESOLVGNPKAZ	-99	-99	-99	-99	-99	-99	0
main	30 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 45 	S 	0 	6 	G 	0.0 	1 	0 	-1.0 	TIZVKDYLMPNXOQBJGFAHUSER	DYHELSGJNIOAVKMQBFTUZXRP	-99	-99	-99	-99	-99	-99	0
main	31 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 0 	H 	0 	10 	E 	0.0 	2 	0 	-3.0 	VZJXBYUFMSQLHNRDTAIEPKGO	RFYASGTPZQNDOBVUXIEMJHLK	PTRSAFLHONEBXZQYKIUMJVDG	SXNGYVQDOFJLAKEPMHBZITRU	NUFPERMBDXYOTJKQGLHZISAV	XVJAZNHSOYGMEKBQDLFUITPR	NSBQKTHJOMYDLVRGPUIXEFAZ	TQAKRUFGODZJILEVSYXPHBMN	0
main	32 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 270 	M 	0 	10 	I 	0.0 	0 	0 	11.0 	KPYOGZBQAJINVSTXEUHDLMFR	PIUHOJZGBTAXYLKDSRMVFNQE	FNSDRHTOMGKBVJZEPYALQUIX	ENIBZUASJPDOKFVQRHXYGTML	UXZLORYIKDBNGAJTSQHPEFVM	RIYGAZJEFXVHLTDMOBPQSNUK	XSVGMTAEQPBNDUHROFILZYJK	HVNJDTQFORBILXAZUMPSYKEG	0
main	33 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 135 	R 	2 	9 	H 	0.0 	7 	0 	2.0 	IMKESLAZFHBJRYTQDGOXPUVN	TLAHMQBVYUEXPZGSFDNROJKI	JBRQUYOHKPELVGFMXZTDASNI	BRELGYVSFUITZADOJNKQHXMP	UVATFZJLPXRGSNEIBOMYKHDQ	RGHPVXIYFEMLAZDSBTOKNQJU	HLPJGSKEMYBRIDUTXQONAZFV	VUQDBAGOJHSRLKXINYPEMZTF	0
main	34 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 0 	K 	2 	7 	V 	0.0 	0 	0 	1.0 	NBQESFUVKIZMXJOPGTDRLAYH	AZRHGVSQDLFXTEOIPKNYBJUM	-99	-99	-99	-99	-99	-99	0
main	35 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 225 	X 	0 	9 	V 	0.0 	1 	0 	3.0 	TNYIPUVJBXDRLQGFHAMKEOSZ	PDALJUKTZVHFXIBRSYNOQGME	-99	-99	-99	-99	-99	-99	0
main	36 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 225 	N 	0 	10 	X 	0.0 	1 	0 	2.0 	XKTGZPVLQYONESAUHDIJBMRF	ISJRMFEUKGXONTBZLQHPDYVA	YBXAVUJLTEMHIRZKFGNOPDQS	OHRZLMXYJEFPVUKITNDAQSGB	YXQFGRENSDBLZHTVUIAPJKMO	KNGHSRVLDEZQTOPUXAMIFJBY	TBDSQNILXOKVGJFUPZERHYMA	TYKNZUGHRFLOSQXMIJAPEDVB	0
main	37 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 225 	J 	0 	6 	I 	0.0 	7 	0 	1.0 	GUIVZDROEXQSAFNKLBPJHTMY	RXDBSIGZFPLAENOTUJMKVHQY	YTHFXNGMIJEPLVRZKSDQOUAB	YIDMKQNAZVRFTLOXBGHJESUP	YTJIDBKNVGOFHZPXUALMREQS	ILVSEUGHONYTZADXKJMBQFRP	DIJSXBUOEZHKMQVPYRTFLGNA	XFRHYUIJZQLSENMKVGBAPODT	0
main	38 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 135 	O 	0 	7 	A 	0.0 	4 	0 	4.0 	OULHGKJDAQRIYMTPENXVZBFS	IGXKYAPLJOMFBRZTENSDQHVU	MZEYFXLHUNBRJSOVATPQGDIK	BPGZRVFNUYDSKHOQJTMXIALE	XYESLBFAUQJOZTDPNIGRMHVK	THRNPZVISLXMBUKJQFGODAYE	UZISGPNJTBMEAKYDRQXHFOLV	IXDSLYRGJQNVHBAMFUOKPTEZ	0
main	39 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 135 	M 	0 	10 	V 	0.0 	4 	0 	2.0 	EYMBVHGSKJAIQTNXPOZRFUDL	ZIQLYGUBRKOEVAJTNXHSMPFD	JUBVLZMXPKYDIOGENHQSRTFA	TAFOYEPKMZDJUXQLBRVHIGSN	UZQPXIFEKDVLMHOJTRYGSANB	HYGMVLIPQJORBASEDFUNZXKT	EHIMUOYBDRAFQJXKLPGNTZSV	XFHUTANEBZKYLQSMODGPJIVR	0
main	40 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 90 	F 	0 	8 	E 	0.0 	3 	0 	1.0 	IVQFRAXYLBTMPEHJODSZNGKU	JVKERTSNZGQYXOIUBMFLHPDA	EJKATZVRQPIXLDUNBHMSYGFO	YTLQUOADEFRPJZSNKBMXVIHG	ABKUNDOMHRXLQGJFSYIZPETV	UVRZSXYIPJTBLHGODFENQMAK	OJUQYMDALNGXPIBTVZHRFSEK	NMLGRHDOSIFPJKUVYTAEBQXZ	0
main	41 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 270 	V 	0 	10 	L 	0.0 	1 	0 	1.0 	NRZYLOKUGDSQXTJPIEFHBMAV	GMOEXDBSAFLVJYQIPTNRKZHU	-99	-99	-99	-99	-99	-99	0
main	42 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 45 	R 	0 	9 	R 	1.0 	6 	0 	0.0 	GIOJEPBZKHFLVSRNMYQUXTAD	YQKNRJVZLGEIUODSFBXHTPMA	SQPZHBYRUFANELKOXDGMVTJI	FUHJAENGIXPDTMQLZVBKYROS	AXMBQHPROVKYUIZLJDESTFNG	OTYUVRQHBNLPSMKDIZJAXGEF	TZOVDIMEJRUAYSFLHNQBPXKG	ZRHQDOUYMNVILETJAPSGFKBX	0
main	43 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 45 	M 	0 	7 	I 	0.0 	0 	0 	1.0 	SOYQVKXIMDEUJRGTPHALBNZF	BFYHQSJNLOIMRVEZPADTXUKG	-99	-99	-99	-99	-99	-99	0
main	44 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 0 	E 	0 	9 	F 	0.0 	6 	0 	2.0 	BZJMDQTGUXNHFVIEKRAPYSOL	XQDBLPUIOEVNRFYKZGSMTHAJ	IUVXEGTAFDJOYPZRMQNHLSKB	UILSMPYRTDNHVKEQFZBAXOJG	OLZGNDYSUEMIQBPFTHJVXAKR	ERHPNBQVTDSFZUYOAXKLJIGM	BOJKQXSRYFGELINUTHMDZAPV	VLDZUEFHNTAQXRPJIGMSYOBK	0
main	45 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 315 	S 	0 	8 	R 	0.0 	1 	0 	1.0 	RPIQEGZYSKBTAFDHMUJVNOXL	EFNJXOBIRSHYLKPQZAUGMDTV	SMNGLDZXHABPYKJERTIOFVQU	SAKDHPIVFQGRJYBNEUOZMLXT	IPESKFNRBDLVHTUJYZXMQGOA	ONSHQDLRAYKMTZVFEJBIXUGP	HFBDAGMZQSILEYTJOXNKRUPV	PMIUSOZLNXBFRJTKVAHDQEYG	0
main	46 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 90 	S 	0 	6 	G 	0.0 	4 	0 	3.0 	RPXTJEDZYGONAUSKIHBQLMVF	AMHLGVREXTFKIYNUJSQODZPB	DVYNIAOQLBGHPRXKFMTJEZUS	QVUFJPOYDGHLRKZBSTEAXNMI	JNITAZGBQSFERXLKOYDPHUVM	XIEBOUFGSYJTHANQVLZRPMKD	DRSGPYBAULQIMOFXEVKJNTZH	KSZTDYONVLEBRHQJFAUIMXPG	0
main	47 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 0 	F 	0 	6 	A 	0.0 	1 	0 	2.0 	PTMHLKFQIOZJDRGVUSAXYEBN	OBTHVZAXFIUQPMNJKYELRGDS	VYPDLEXJINAUOMRKFSHZTQBG	EUNRVITMLGXFYHKOASZQPJBD	FIJZYPOLGUNDXARSQTEMVBKH	GIHYXTLANRBKZUSJPFMDOEQV	DQZRUAJYSNPXIBHTKFMOEGVL	BXTRHMFAVDNJGQLUYPIZESKO	0
main	48 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 225 	R 	0 	10 	O 	0.0 	0 	0 	-3.0 	UMZJLQIRNEOBKFVYDHAPXTSG	YUPGRZMLJHKEDQASBTIVNOFX	-99	-99	-99	-99	-99	-99	0
main	49 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 180 	A 	0 	6 	A 	1.0 	6 	0 	0.0 	PBKZGFTHIONQVMLYSDEXJUAR	MIQKNGLOFSDVPRUYEABTJXHZ	UESAPJZBNMTQKILGRDOVXFYH	HANXESKQTPZIYVROLBFJUMDG	VNQHGAMJSPBKREXDOIFYUZLT	PALMBRIYZJUOKTQHGSDFXNEV	OIBUREAYGMLTDXHZSVFKPNQJ	TPMDAUQKBIOEJNSLXZHRYGFV	0
main	50 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 45 	R 	0 	6 	V 	0.0 	0 	0 	-5.0 	SRODHFVGTIYLMZUEXNBPAJQK	AGZHYRBOFLMIXJUVSPKNTDEQ	-99	-99	-99	-99	-99	-99	0
main	51 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 315 	P 	0 	8 	R 	0.0 	7 	0 	13.0 	ATHGJZNPLFSUEVDXOKMQRBIY	JNPUGTBDXAVLOYEFZMISRQKH	QKBJPOIHUSZVGNDMETRAYXLF	YOKIZJSXRBFQULNTMHAEPGDV	OTEMGLABQSHNJPVDKRZUYIXF	DXJOSMGYBKAHPQRUTFVLIEZN	IGTEOKAZYRDBNHUXVPJQLFSM	UHEBMJFSROANLVKYXZIGQPDT	0
main	52 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 45 	E 	0 	8 	S 	0.0 	6 	0 	-6.0 	MHRKUOFSGINELDQTJVXYPZBA	HKRYESABIVDPOQZLTFXNGUJM	XZIHBGONEPKJVFYUSLTMDARQ	QZGLKVRMBYEHXIAUDNOTPFSJ	LDFHVPOKIMYJNZESUABGXQTR	LZGHPMSOUFXVREBKQTDIYAJN	FHEYUJRNSAMIBODTXQLGZVKP	DJIUZKMAVHYOPFBQRSGXLNET	0
main	53 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	10 	Y 	0.0 	1 	0 	1.0 	DUYQLOKRSIHPXTJNMEVZBAGF	AIFGOBUPVJYXQSMHKNTEDRZL	-99	-99	-99	-99	-99	-99	0
main	54 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 90 	R 	0 	9 	L 	0.0 	0 	0 	-2.0 	ZXKEFBARPLQVJHTIOSGNYUMD	TJNBGMHVQSYPOAXLDIURZEFK	-99	-99	-99	-99	-99	-99	0
main	55 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 90 	H 	0 	10 	I 	0.0 	5 	0 	1.0 	ZVLSEUODTGAFQMPIXKJYBRNH	TJZXIKGUDNRPQVEYAFSMLHOB	TXQMDIKHYSPOZJRLGFNAEVUB	KPVMUYEXAITHOQNLZDGFBRJS	NVOHAMITXKDJQRPGZYBLFEUS	LVYEDKJAGRIHZBUFSXNOPQTM	ZPVBAOJIHEXLMUTKGDNYSRFQ	YARJFBUILENHDXTZGPKVSQOM	0
main	56 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 315 	G 	0 	9 	E 	0.0 	0 	0 	1.0 	ADTSPILZOEGNBFKRVYXHUMQJ	VOIBPLTSFZYGKMDQUXJARHEN	OYMXKDIPBVSRHZETQJNALFUG	GQMAVFTZUKISNPRJHYXEDBOL	DAYKTFIXMOZPGBELQUSRHJVN	GDZAMNLEHIPRYUQTXJKBSFVO	TDZONSHVGPUYIJEBQFLMRKAX	NFBKQDYTGPEHXIVZSMRJOULA	0
main	57 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 180 	F 	0 	10 	E 	0.0 	1 	0 	3.0 	GNSZMYOLHTBUPKVADQEFRXJI	IGJLUBRDMXETAFQZHKOPSYVN	-99	-99	-99	-99	-99	-99	0
main	58 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 135 	S 	0 	8 	V 	0.0 	1 	0 	1.0 	PHIBQRLDXVUGNOATKEFSZMYJ	XBIMRLFPVSGUQODJNEHZATYK	-99	-99	-99	-99	-99	-99	0
main	59 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 270 	P 	0 	9 	F 	0.0 	1 	0 	-4.0 	OVAYFUKNPJISXZMGTLDEBQHR	LJQEIPZDUFGRBKMYHTNSAXOV	-99	-99	-99	-99	-99	-99	0
main	60 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 225 	A 	0 	8 	F 	0.0 	4 	0 	1.0 	UGFDBZKYONRMPXEQILHVTJSA	OFYEMZTUBASQKJINDRHGPVXL	DZKYJTLBQHOUSERNFGIMAXPV	ADBTJZMIOUHYPVNLQFSERGKX	OKRIXVNHFAZDQMLBPJTEUYGS	ABGZNKPTRXFHYSLMOJVQIUED	RFUNZIBGJDPTXHSMAOELQVKY	IPQJMNBDAEUTKZRHXFVLOGYS	0
main	61 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 270 	M 	0 	8 	V 	0.0 	1 	0 	1.0 	UKRFVPHGNBXSEOLZAJQITDYM	OYJPQNDLVMKTEFBSIZRAXGUH	-99	-99	-99	-99	-99	-99	0
main	62 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 45 	J 	0 	10 	O 	0.0 	0 	0 	1.0 	PNFQGSDXZLOJITEUBHAVYRKM	HNXJVKTPRZBUMIFQGYDEOALS	ZRHVLPXNDJSGKEQFOUABMTIY	BOGRKAHLQNTUZIMYEJXVDPSF	LGVPZUHEJKBDMSNAFXRQYOIT	GYDMTFLEKPINRJUXAHVZOSBQ	JSYDRULPVNIKXZMHBAFQGETO	KISVTEUPJXOMZHFQBLYDNGAR	0
main	63 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 0 	S 	0 	8 	A 	0.0 	2 	0 	1.0 	LMEYDQSBIAJUZOPFTNXHRVKG	KFZEPQRGIMYXUOSTBVJADHLN	VHOUTRFZASBXIMGNDPEQJYLK	NQVSPXTJHZBIAMYFKOREGLDU	EZGVFKSNATDYHURIBXLPMOQJ	QGDRTHXVKFAJNSIBMYZUPELO	UAVQNPFXIZTDEMHBKGJLSRYO	QDYGSVRLPKTZOMJEIHXABNFU	0
main	64 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 0 	R 	0 	6 	M 	0.0 	1 	0 	1.0 	JKTBHXSZMFNRLQIGYVUOADEP	PLQUKYMRFZEDVBJSNGAOIHTX	-99	-99	-99	-99	-99	-99	0
main	65 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 315 	A 	0 	7 	F 	0.0 	0 	0 	1.0 	UYPQJXKFAVNMGDLRZSHBOEIT	DUPOKMSVXGYZTEJQABNFILHR	-99	-99	-99	-99	-99	-99	0
main	66 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 270 	T 	0 	7 	I 	0.0 	3 	0 	1.0 	QYEOTGPZKVSHBAIJRXMNULFD	GZHPJELXVKSYAOFINDUQBRMT	YDXLOSKHVQBJPANIRMFEGZTU	QKMXAOHITGYBPJULNZDSRVEF	LDUZKHOIFEMTXVANQRGJPSBY	ILJMHZEBKQAFNPROVGUYXSDT	YAMIDGJRTQEZUSHLKBVXPFNO	RPSYHTUXVZDBLQKNIMAEOJGF	0
main	67 	YZ15 	 oneCued 	 0.0 	 right 	 2 	 90 	H 	0 	7 	S 	0.0 	0 	0 	1.0 	ZIXYPFGSHRKDBTNLMVUQEOJA	OVEKHIQZFPAGDXUTBRLMSYNJ	-99	-99	-99	-99	-99	-99	0
main	68 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 270 	B 	0 	8 	S 	0.0 	6 	0 	1.0 	QETUNOSZIYFMPLHKDRAGXBJV	FDZTBHXEGRYUQLKPAMOJSVNI	MGXBUTPFAVOJYIDZKSNRHELQ	XLJTKHPZMBSDNGVEORAUYFQI	REPZYIAOKJBXDMNQFGUHSLTV	DTZELSBFIOJUVMPKQGNRAXHY	NQJIHFXTSBLPODURVGZEMKAY	LSHMVZNBYTXQFGRPJUIKEOAD	0
main	69 	YZ15 	 oneCued 	 0.0 	 right 	 8 	 225 	F 	0 	9 	Q 	0.0 	5 	0 	1.0 	JULPNKQHBGXZYVDORMFTAESI	YXSGFVJHOIZNTBKUPERMALQD	IZDSJBQKFPTNMERHUYOVXLAG	XLTYJQOVEDRPBFHUNIAKZMGS	AZOQPYXGUJSRFBVMETLDKNHI	MYUPROELJQFTBDAXZVNSKGIH	KNQYHGXOLUZSEVRBMTIDPAJF	UKASJGOQDIHXEBMVFYNLZTPR	0
