experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	KM4SONA	2	2	Yes	O	0	10	H	False	0	0.0	0	0	0	7	RJDAFTSQBEHXZLYMVOPNGIUK	PENTMGJBSAXOIVDFUQZYLKHR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	KM4SONA	2	0	Bouma	Z	0	8	A	False	0	0.0	0	0	0	2	KQTSJVDFAOZUGRXBYEHMLNPI	ZLFBNTEXRMDKGPHQIOVSUYJA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	KM4SONA	2	1	Bouma	P	0	8	D	False	0	210.0	0	1	1	1	LYVXNAZDRJMKEFBHQSOTGIUP	NSIVGMYODPJFKXQTHARBELZU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	KM4SONA	2	0	Bouma	E	0	9	N	False	60	240.0	0	1	1	1	QPEASZMHOTUNGRLDYJXKIBVF	MRYOVDSPKNEFAGLXBJTQIZHU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	KM4SONA	2	2	Yes	R	0	6	E	False	60	60.0	0	0	0	15	ODFKHUEVQIMYLJPNBXSGARZT	XNZLKOMSFJUGAHTYPRBVIDEQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	KM4SONA	2	2	Bouma	E	0	6	G	False	0	180.0	0	1	1	10	RZSOAVGJHULMNDQXBKIFTYEP	BHMZAXGUYDTQFIRVEPNSKLJO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	KM4SONA	2	2	Bouma	R	0	8	L	False	0	180.0	0	1	1	-1	LFIMGVQHDBTNXYRKEJOSPAUZ	JEGTYHXRLODAQIVFZKUMBPNS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	KM4SONA	2	1	Yes	R	0	7	E	False	120	150.0	0	0	0	-7	RONIKGUEFATYDZSPMLQJHVXB	RGHPVEIOFQAYSUKNZJXDMTLB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	KM4SONA	2	1	Yes	D	0	10	X	False	0	30.0	0	0	0	-4	RYJPAVDZBEXGMNOQTKUISHFL	UDLXGIVARFYQBKMZHTSOJENP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	KM4SONA	2	1	Bouma	U	0	9	Y	False	60	90.0	0	0	0	1	JORMKQVZDYUSTAIHNBPEGXFL	UGLTKNEPBVFMJXSOHRDQZYAI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	KM4SONA	2	1	Yes	H	0	7	Q	False	120	330.0	0	1	1	-2	KDNTLJHYFUMEIPBXASOGRQZV	BLAXZHEQNVGTJUPDKRYOSMFI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	KM4SONA	2	2	Yes	Z	0	8	X	False	120	300.0	0	1	1	-5	QBSNEDAHKPFYOXLIGVTMUJRZ	ITYZLKEBXAJFUNSMGHDQPVRO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	KM4SONA	2	2	Bouma	X	0	8	K	False	60	240.0	0	1	1	2	GLBRATFXMZOVSHPYQDIEUJKN	PVIHLEGZKAXQSJBDUTYNRMOF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	KM4SONA	2	1	Bouma	U	0	9	D	False	120	330.0	0	1	1	1	KBUSXJAPLNHTIZEYMVRODQFG	NXHJBRTIZDULEPSAVYQMGKOF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	KM4SONA	2	1	Yes	U	0	6	Z	False	0	30.0	0	0	0	1	LEDMJPZUBYQFGXRHAOSTVNKI	PNHKUMRDXAVFGEIZBQYTSLOJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	KM4SONA	2	2	Yes	R	0	7	R	True	0	0.0	0	0	0	0	BZAXUIYRSTQPEOLGDVKMHNJF	VYKUTPZQEAJGSIBOMDNHRLXF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
