"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	20	"18AW1"	2	2	"J"	0	8	"N"	"False"	120	300	0	1	1	-1	"JGVKXYTOIURLZFANPBQHDSEM"	"QKLPOYBJNXGRFUSTDAMEZHVI"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	7	FALSE
"main"	21	"18AW1"	2	0	"R"	0	9	"X"	"False"	60	60	0	0	0	-5	"FYVIRQSNGXPDZUJKBELATMOH"	"ZKNEJMLGRSOTVHQYAPFIDBUX"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	4	FALSE
"main"	22	"18AW1"	2	2	"E"	0	10	"Q"	"False"	0	0	0	0	0	1	"MVFKBGUAJOQEZRXNYTIDPLHS"	"VRUKZFDYIXLNQJPBGOMTSEHA"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	11	FALSE
"main"	24	"18AW1"	2	0	"R"	0	9	"S"	"False"	0	0	0	0	0	1	"YNTKOFHIJSREVZDPAUXBGMLQ"	"MHPEZAIRNJGTSDBVQYFOXKLU"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	10	FALSE
"main"	25	"18AW1"	2	2	"M"	0	7	"A"	"False"	120	120	0	0	0	-2	"YBQDRMHANFXGJZTSKVELIOPU"	"RMBSUQNADJPYXLFOVEIZTGKH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	26	"18AW1"	2	2	"A"	0	7	"Z"	"False"	120	300	0	1	1	-2	"QBEDHJNYFSLAPZOMRIUXVTGK"	"FDYHQARZIETMSVPUBXLNOGJK"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	5	FALSE
"main"	27	"18AW1"	2	2	"M"	0	7	"S"	"False"	60	240	0	1	1	1	"FVBAHKUDNZRPMEQTOSYJIGXL"	"KFAETJRSMLZOVNUHBGDQXPIY"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	33	"18AW1"	2	0	"M"	0	9	"B"	"False"	120	300	0	1	1	-1	"ZAPDEGYROFQBJHNTLSVXIKUM"	"TEKSNPFUMBHVIYZDAXRLJOGQ"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	8	FALSE
"main"	39	"18AW1"	2	1	"K"	0	9	"B"	"False"	60	90	0	0	0	-8	"MKVRPLYOJBAZUISXNFETQGDH"	"NYPLAQOFIKRMSZTGVDEUJXBH"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	1	FALSE
"main"	40	"18AW1"	2	0	"S"	0	10	"R"	"False"	0	0	0	0	0	8	"DFUQNIOAKHRGJTYBMZSVLXPE"	"LJVZQITOUNKXDBFSREHMYPAG"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	18	FALSE
"main"	41	"18AW1"	2	1	"S"	0	9	"J"	"False"	60	270	0	1	1	13	"AEKLRHXTMPDOJSVNYGIFZQBU"	"RENLPXQOZJDIHBTGYAUFVKSM"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	0	22	FALSE
