4,0.3,1,0.5,0,0.23244,0.78836,0.8615,999,999,999
4,0.3,1,1,0,0.39041,1.0068,0.98932,999,999,999
4,0.3,1,1.5,0,0.19856,0.5976,0.80997,999,999,999
4,0.7,0,0.5,0,0.6116,0.54671,0.60005,999,999,999
4,0.7,0,1,0,0.65592,0.58927,0.66692,999,999,999
4,0.7,0,1.5,0,0.52598,0.2641,0.61031,999,999,999
4,0.7,1,0.5,0,0.69408,1.1466,1.0473,999,999,999
4,0.7,1,1,0,0.62575,1.046,0.88496,999,999,999
4,0.7,1,1.5,0,0.6924,1.0328,0.98242,999,999,999
5,0,0,0.5,0,0,NaN,NaN,999,999,999
5,0,0,1,0,0,NaN,NaN,999,999,999
5,0,0,1.5,0,0.11503,4.9269,1.9547,999,999,999
5,0,1,0.5,0,0,NaN,NaN,999,999,999
5,0,1,1,0,0,NaN,NaN,999,999,999
5,0,1,1.5,0,0,NaN,NaN,999,999,999
5,0.3,0,0.5,0,0.25006,0.5622,0.70078,999,999,999
5,0.3,0,1,0,0.27437,0.48765,0.49468,999,999,999
5,0.3,0,1.5,0,0.18858,0.31355,0.50672,999,999,999
5,0.3,1,0.5,0,0.17103,0.61737,0.95462,999,999,999
5,0.3,1,1,0,0.17515,0.60826,0.84191,999,999,999
5,0.3,1,1.5,0,0.20608,0.9072,0.36878,999,999,999
5,0.7,0,0.5,0,0.65668,0.52017,0.56755,999,999,999
5,0.7,0,1,0,0.72837,0.63293,0.60152,999,999,999
5,0.7,0,1.5,0,0.57155,0.41498,0.38843,999,999,999
5,0.7,1,0.5,0,0.53814,1.0355,0.92715,999,999,999
5,0.7,1,1,0,0.57701,0.93059,0.88855,999,999,999
5,0.7,1,1.5,0,0.73459,1.0941,1.0162,999,999,999
6,0,0,0.5,0,0,NaN,NaN,999,999,999
6,0,0,1,0,0,NaN,NaN,999,999,999
6,0,0,1.5,0,0,NaN,NaN,999,999,999
6,0,1,0.5,0,0,NaN,NaN,999,999,999
6,0,1,1,0,0,NaN,NaN,999,999,999
6,0,1,1.5,0,0.20991,2.7208,1.215,999,999,999
6,0.3,0,0.5,0,0.32172,0.57918,0.5576,999,999,999
6,0.3,0,1,0,0.21719,0.57585,0.38158,999,999,999
6,0.3,0,1.5,0,0.17118,0.26666,0.44492,999,999,999
6,0.3,1,0.5,0,0.35953,1.505,0.51494,999,999,999
6,0.3,1,1,0,0.1006,2.4198,0.1267,999,999,999
6,0.3,1,1.5,0,NaN,NaN,NaN,999,999,999
6,0.7,0,0.5,0,0.64573,0.59764,0.49762,999,999,999
6,0.7,0,1,0,0.69226,0.58253,0.65567,999,999,999
6,0.7,0,1.5,0,0.60655,0.11997,0.35999,999,999,999
6,0.7,1,0.5,0,0.6632,1.1966,1.0909,999,999,999
6,0.7,1,1,0,0.57655,1.182,1.1008,999,999,999
6,0.7,1,1.5,0,0.6199,0.68577,0.51964,999,999,999
7,0,0,0.5,0,0,NaN,NaN,999,999,999
7,0,0,1,0,0,NaN,NaN,999,999,999
7,0,0,1.5,0,0,NaN,NaN,999,999,999
7,0,1,0.5,0,0,NaN,NaN,999,999,999
7,0,1,1,0,0,NaN,NaN,999,999,999
7,0,1,1.5,0,0,NaN,NaN,999,999,999
7,0.3,0,0.5,0,0.35637,0.5474,0.64045,999,999,999
7,0.3,0,1,0,0.28261,0.36753,0.51776,999,999,999
7,0.3,0,1.5,0,0.17509,0.059812,0.24753,999,999,999
7,0.3,1,0.5,0,-0.56643,-0.91087,-0.32067,999,999,999
7,0.3,1,1,0,0.23416,0.53924,0.91587,999,999,999
7,0.3,1,1.5,0,0.17456,0.41855,0.65363,999,999,999
7,0.7,0,0.5,0,0.68114,0.5326,0.55612,999,999,999
7,0.7,0,1,0,0.62774,0.66007,0.71637,999,999,999
7,0.7,0,1.5,0,0.61416,0.56224,0.70973,999,999,999
7,0.7,1,0.5,0,0.6645,1.1577,1.0692,999,999,999
7,0.7,1,1,0,0.62022,1.0822,1.0275,999,999,999
7,0.7,1,1.5,0,0.57816,1.0608,1.0399,999,999,999
8,0,0,0.5,0,0,NaN,NaN,999,999,999
8,0,0,1,0,0,NaN,NaN,999,999,999
8,0,0,1.5,0,0,NaN,NaN,999,999,999
8,0,1,0.5,0,NaN,NaN,NaN,999,999,999
8,0,1,1,0,0,NaN,NaN,999,999,999
8,0,1,1.5,0,0,NaN,NaN,999,999,999
8,0.3,0,0.5,0,0.23432,0.42214,0.44112,999,999,999
8,0.3,0,1,0,0.13321,0.33783,0.50642,999,999,999
8,0.3,0,1.5,0,0.18205,-0.016194,-0.085264,999,999,999
8,0.3,1,0.5,0,-2.0284,1.8518,-0.80141,999,999,999
8,0.3,1,1,0,0.30827,0.98443,1.07,999,999,999
8,0.3,1,1.5,0,0.39225,0.54511,0.30154,999,999,999
8,0.7,0,0.5,0,0.70167,0.54589,0.62339,999,999,999
8,0.7,0,1,0,0.64424,0.62397,0.67342,999,999,999
8,0.7,0,1.5,0,0.54564,0.0028231,0.48051,999,999,999
8,0.7,1,0.5,0,0.52783,0.98279,0.94708,999,999,999
8,0.7,1,1,0,0.64563,1.0771,1.0367,999,999,999
8,0.7,1,1.5,0,0.59863,0.91817,0.93855,999,999,999
9,0,0,0.5,0,0,NaN,NaN,999,999,999
9,0,0,1,0,0,NaN,NaN,999,999,999
9,0,0,1.5,0,0,NaN,NaN,999,999,999
9,0,1,0.5,0,0,NaN,NaN,999,999,999
9,0,1,1,0,0,NaN,NaN,999,999,999
9,0,1,1.5,0,0,NaN,NaN,999,999,999
9,0.3,0,0.5,0,0.15232,0.28621,0.49885,999,999,999
9,0.3,0,1,0,0.32869,0.68868,0.61561,999,999,999
9,0.3,0,1.5,0,0.16628,-0.6305,-0.05311,999,999,999
9,0.3,1,0.5,0,0.10224,2.1606,-0.016873,999,999,999
9,0.3,1,1,0,0.25087,3.0098,1.7344,999,999,999
9,0.3,1,1.5,0,0.19245,0.52093,0.77547,999,999,999
9,0.7,0,0.5,0,0.69395,0.55072,0.5628,999,999,999
9,0.7,0,1,0,0.63122,0.5693,0.60829,999,999,999
9,0.7,0,1.5,0,0.59619,0.57314,0.55807,999,999,999
9,0.7,1,0.5,0,0.68096,1.1408,0.9915,999,999,999
9,0.7,1,1,0,0.62153,0.91437,0.94587,999,999,999
9,0.7,1,1.5,0,0.68323,0.99149,0.98031,999,999,999
10,0,0,0.5,0,0.42554,2.6703,0.96983,999,999,999
10,0,0,1,0,0,NaN,NaN,999,999,999
10,0,0,1.5,0,0,NaN,NaN,999,999,999
10,0,1,0.5,0,0,NaN,NaN,999,999,999
10,0,1,1,0,0,NaN,NaN,999,999,999
10,0,1,1.5,0,0,NaN,NaN,999,999,999
10,0.3,0,0.5,0,0.19138,0.53208,0.43624,999,999,999
10,0.3,0,1,0,0.21118,0.51355,0.48859,999,999,999
10,0.3,0,1.5,0,0.17112,0.38222,0.55832,999,999,999
10,0.3,1,0.5,0,0.27484,0.77958,0.87855,999,999,999
10,0.3,1,1,0,0.30937,0.83396,0.97646,999,999,999
10,0.3,1,1.5,0,0.27997,0.72213,0.83534,999,999,999
10,0.7,0,0.5,0,0.66777,0.5198,0.59051,999,999,999
10,0.7,0,1,0,0.65633,0.5941,0.66505,999,999,999
10,0.7,0,1.5,0,0.55648,0.56652,0.57758,999,999,999
10,0.7,1,0.5,0,0.72533,1.0819,0.98166,999,999,999
10,0.7,1,1,0,0.69429,1.0654,1.0051,999,999,999
10,0.7,1,1.5,0,0.60105,0.76331,0.84258,999,999,999
