"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	20	"18CH5"	18	2	"K"	0	10	"B"	"False"	60	60	0	0	13	9	"NPLXSMAOHYGRTKIFZDEJQBUV"	"RIJYBHKTQGDOLZNSAMXEUPVF"	"GBTKUHESZIJNQVAXOPLDRMYF"	"ULEHYAMRSOQVPKZJDIGNTXFB"	"AGUFYDBMQKESONVIPTZXHJRL"	"OPLUXFZKHBASGDQVITJYERMN"	"RTGAQFSYDEKUOHJVLPIBMNXZ"	"FLZOUPBAKGMYIDNQXVEHSTJR"	"PZEAJGBQDYRMVNLHUOFTXKIS"	"GRHAFTLXQVBZUJMYDISEPKNO"	"TOBZISLYAXKVRPEQUNDJHFMG"	"OIXJTMNFZEKVGHAPLDUSBYQR"	"RSZYJKBFUGOAVDPMQILTEHNX"	"TGHUZSPVXLBYINJOADMKFQER"	"EQJUHIXKVABRSOGNZYTFMLPD"	"ZUQXSORBDJNEYTMHFLKAVGIP"	"LGDUOXIENRFJBPMHVAQTZKSY"	"ELKAMVSJFYUHOTGXZDRBINQP"	0	19	FALSE
"main"	22	"18CH5"	18	2	"G"	0	6	"L"	"False"	0	0	0	0	12	2	"YFRZGJPIKEXMBHAOVTULQDNS"	"UODMLZQKAEFGRPBXVHJTSYIN"	"GQOIDPUKRBHXSTYEAZFNMJLV"	"KSHIBFLOXQUZEJRYAGMPDTNV"	"DQVPUZGMTKOJANBSRXHLEFYI"	"DQGBVOMAJYPKTFSIULNRXEZH"	"MHDSARUQTKFPYNOJGLVIBZEX"	"TVIDBGLFUZNJEHXPAKSOMYQR"	"XKGTSNMBJFOUYEPDVHRAIZQL"	"VNRDLTFHASQOZIMJPBXUYKGE"	"RTAKBIXVJNQDPMLFUGYEHZSO"	"FEBZHIKUQAXLNPYSVOTJDRGM"	"VJXMTRLHGQNDEBZSOFAKYUIP"	"STMOJNHVZBYXQKUIDFAPGRLE"	"UIOHVFNAZQLYTPXSJEKBGRDM"	"SGOJYQNKXVLEDBTZUPMAHFIR"	"GTLFPJZSOHEXIQKVYUMBARND"	"GQOTSFXEVHNKRAMIUBZLYPDJ"	0	8	FALSE
"main"	23	"18CH5"	18	0	"G"	0	9	"S"	"False"	0	180	0	1	3	1	"RYIPOVZXTMUJDLANFSEGHKQB"	"OAFHEQYBMIZXVNRTGJUPKLSD"	"KVDAGRBQIFMLYPUZHSJTXENO"	"VTHZYRBLMSGNPUKDQJOIEXFA"	"XSJRPKNEITDAGOQMFLYZHUVB"	"YRISTXDJBOPAKHELQMVNFUGZ"	"DFHBSLJTVIKRNOGEAYQPUZMX"	"PRVLEOTXKGNZMYQAJDIFBUHS"	"ZQSDIUFANOYGBRVMEXJPHKLT"	"UONTZIMBSDVQFPJYXAHLKRGE"	"AIJLTOYUFBSZKXDQEPVHGMRN"	"HVYIJSAMXFQNEBODGZKLTRPU"	"EPZMYOBAKIGNJDHLFQURVXST"	"SZYQIRKGAFUEXTMBHLNVOPDJ"	"SOQAZVMJLFKDIYXUHNGRPTBE"	"JQDKXBGHNVFMUIEAZOPRLSYT"	"JEFOBGLYIVXNRTQSHDUAKMPZ"	"MDSQYHPFTRJLZIUNXOABGKVE"	0	10	FALSE
"main"	24	"18CH5"	18	0	"A"	0	6	"H"	"False"	120	120	0	0	2	3	"VZQDTUGEFLBANIKSXJOYMRPH"	"VPLQUKEBMJDOIYTXZSRNFGHA"	"GEOFDKHBYAMTJRUVPSZLXQNI"	"LRUSKGYNADOEMPITVZHXFJQB"	"OGTXMRHBVSINZALKPYEQUDFJ"	"HYTNLKDOESRJAQUXPBMFIVZG"	"IALJHDMPYVGURQNSBTFKZOEX"	"MDPBHSQVOYFERIZNULTKAJXG"	"UTEIKDQHGAVLYXRFZSOBNMPJ"	"MAFDROQHPZENLBYVJGUTSKIX"	"PDBQTLYXEZJMGRIAVUKSNOHF"	"JZYNFXHPERLUGTAVKOISBMQD"	"HZMFBKLTIYOGVJENQPURXADS"	"ASMTLHQGXYJZKERFIVOUBPND"	"KFRBLYVJDSGIQUTMZAOEPXNH"	"TSDOAQMKXUYBVHRJFNGELPZI"	"LSKTXVFMNAYDJOEGPIQZHRBU"	"JXKRSQTIYZNPLDUGAEMFHOBV"	0	9	FALSE
"main"	27	"18CH5"	18	0	"U"	0	10	"X"	"False"	60	240	0	1	4	4	"VRXKBJZTNHEOQFLDUYIMGPSA"	"YZMQUHRXOSTNVKEGILBPAFDJ"	"BSLFZAVYEXPNJTROIHUDGMQK"	"GVMLJSENOYPZUQDXATBHFIKR"	"TYAOZKRFMSXVLJUIEPNGHDBQ"	"XDPMSHEZAYIJRLVNOFTGQKBU"	"ELUDAZFGONQHMYTIKJXPSVRB"	"YRAVQUTMDNGXSBOPLIHKFJZE"	"KDELVFZHAYQTBRNXPOIJUGSM"	"EKPTDHMNGSIBVAZXYFQRLOJU"	"YQGJHNAOUERKSLVMZTBXPIDF"	"PZMLDAEUFSQJBNYHKRGXTIOV"	"NXRQPADGIYJTBSKHOMFEZLVU"	"HGUQRTIYBJEOPMKDVFLAZSXN"	"RXDLYUPVBJSOMANTFQGHIKZE"	"KPETYUDQSIBLFMXJHNGAZVOR"	"SRZNTAUBFXOKDPJYHGEMVLQI"	"ESQZGFNLAKBHTDRPYMJXIVOU"	0	14	FALSE
"main"	31	"18CH5"	18	2	"K"	0	8	"H"	"False"	120	300	0	1	17	-3	"KPNRJGLHVAQYXEZOSDIUBTMF"	"PYTBDVHIMFEURJZANQLSKGOX"	"ULXBTHOKSINQVPYFJAZRGMDE"	"SBPZJLRQTXMAINHDUOFGVYEK"	"IUAGEDVNHLKTRBZJQSMPOFYX"	"VHSIOFMKJLNBPXREDAGQUYTZ"	"FLVBPJIMKQDTEANZROSGUXYH"	"PIEMHDJZYOBNLURKQFGAXTVS"	"DIENZROUKAMQBFJSPHTLGVXY"	"XBNETLUHZSOIDFVKGPRAYJMQ"	"LKBYXFZRGTMSONAIPUJQHVED"	"GUSYDRQHIMLNAOZFPJBXETVK"	"ONUDVEHQFGKSLJXIMAZRTBYP"	"HUYBIPFJZQSETKOVGNDLRMXA"	"FIBKSYOVJLEDRNATXZGHPQUM"	"AFOQTIBHNVUDESGRLZJXMPYK"	"LNUQJETXSKAZIPDFYBOVMRHG"	"JBVOSKDAHZILNMGXQRYUFPTE"	1	5	FALSE
"main"	34	"18CH5"	18	1	"U"	0	9	"L"	"False"	60	90	0	0	7	7	"KFRSOZBVQYPLUJGHAENMXDIT"	"PBMFKXEGTYQVIJAHZUDLSORN"	"KAYVRBLMXOZIPEGUJHDQSNTF"	"YODGSKNLMERUQHBTJFPAVIZX"	"VZALFXDQSNHEPBJRGOTMKYUI"	"SOJIUDXTMQVLYZKGHAEFNPBR"	"MUDPATKNJHYZLEXSVIGFRQOB"	"SGYNMZEAPLIOVTBJUDKHQFXR"	"EUOHXYTNJIRAFQGPKZBMSVDL"	"LQTYMKSXRNGDUPVOBAIEZHJF"	"UHZJRISYPQKODXEMLVFGNBTA"	"FKBIHLQREJAUOYXPZVDNMTGS"	"SJADEYVLNXZPOFUTBGRIQMHK"	"VIXSMUPROTFDNYZHBAEGLKQJ"	"PZJKDSLFQAGURTIVNOEXYMBH"	"YAJDKXVTSLBOREHUFIZGQMPN"	"XTKSVJPNHFQBUORZGAIYDELM"	"NMTDLQVJSOEFGZBAHRIXUYPK"	1	16	FALSE
"main"	35	"18CH5"	18	2	"K"	0	6	"B"	"False"	120	300	0	1	17	-2	"BOFXAYMLSRZENPUTVQJDIGKH"	"ITRZOUHNKJGDLYXFEVQBPSMA"	"SQKRNZLBOTFVGJIHDAEPXYUM"	"YPVIEJFXRTUGMBZLSADNKOQH"	"IBYZJUGSALTERVKFXNDOMPHQ"	"PKJLDORASYGNUXZQHFIVTBEM"	"FRJUXAKLZVEGSTINDQHPYOMB"	"GZYDQESUXLVHRBMIOJAKFNPT"	"TIPFNYQMAOBEHKSLUDVXJRZG"	"SQVZYDPJFURBLAEGIKNHMTXO"	"BTSVXGZIRMQYJUKOFPENALDH"	"KRGJDXSNOAPMYEHUTBFQVILZ"	"LXBSFVNARKDZYEHOMGUJTQIP"	"SLPJFTOEZYXQIKMAGRBHNUDV"	"OBHRTPUZYLEVQISXFNMADGKJ"	"BFANUQTDSYPJRZIOGXKHLMEV"	"JALBOUDMPSTHXYFZKIRVNQGE"	"DUIXKYBRLZMPSVFGQTJHOEAN"	1	4	FALSE
"main"	36	"18CH5"	18	0	"N"	0	6	"N"	"True"	120	300	0	1	5	0	"MQXFOEVAZNUTGKSPBIJRDLHY"	"JXYPFSIGLNTDKRZBOQEUVHAM"	"PGRJZONMYLAXIFQTKUHEDVBS"	"OAMRPFJTKDNXGIHVQYBELSZU"	"TULKOXDIVZJNGPQRYEHABSMF"	"YHBQIXNVLAJDSKTGEMUOZPRF"	"YJNMHVQOSAGBEKLXZDPIRFTU"	"NBMOSTGLQUVHEZRAPYKXJIFD"	"HJABLTPFKDQIGOMZREXSYUVN"	"GIQOLBXDETZPYMSKHJNAURVF"	"VGJHDXLMEYUORAZKQSPITNFB"	"ZUETJXPALORFDIVBHMSKQGYN"	"EHZFPQGNMODJKUAVBRLTSYXI"	"RSYDFZMHBOJTLPNGKUEXIQVA"	"PXAINUVDOYMRJHGESQLBTKFZ"	"QBNATKMLOIVPDGUJXEZFSHYR"	"GMIVLASKXDUYBQEPTHFOZNRJ"	"PBNZHMVQSGIKTAFUYXERODLJ"	1	6	FALSE
"main"	37	"18CH5"	18	2	"S"	0	10	"V"	"False"	0	0	0	0	12	2	"BSQNKPYITEDJFOUGAXZMLVHR"	"ZLAHDFVIYPUSXNOGKMRJBQET"	"GYERQDVIOJSXABZFHPNKUMLT"	"ZLAPUKNMGQJSDBETYROHVFIX"	"SGHNXAOUDTJIBVRLZYPMFEKQ"	"KRASIHPDNEYJGFZMXTOQBLUV"	"AZLGBMRHKJYXEQPOTDUIVSNF"	"XZYIVTJPRNFGDOULQABKMEHS"	"AKXNVZYBLMPSGIEOUJRTQFDH"	"HQBXULJNFMRGPAETOZDVYISK"	"OVNFGUSTHKDLBRZPAXJQMYEI"	"SRJFIYNBLUTGEXOVMZPQADHK"	"LIFXDTMUYRVGSQBHJAEONPKZ"	"LFBDZMENVTQIAHXGKYUPOSJR"	"KYHOULNMJDGVZRBEIXPQFSAT"	"JYDQINXTHRAFKLMBEZVUGPSO"	"GLQRAPSYXHEOINMVUBTJKFZD"	"UISEJANVQPRMTZKOBGLHYFXD"	1	12	FALSE
