"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	21	"18ZK4"	18	1	"P"	0	10	"A"	"False"	0	30	0	0	6	10	"TLUGJXZBEIMNHAFPOSYDQRKV"	"LBISODAPYHJQKFGVUMENXZTR"	"BRIGZSTEAFJLHXDUQOKVMNPY"	"LSTOIHGFKBJRYQMVAZPUNXDE"	"MDRAJOUBEITZHSGPXKVFLYNQ"	"LKSIROZJGMDBUNYATFEHXPVQ"	"IOZEDNBVQTAHSMRFGUYJPKXL"	"TQIENSGDBXAJYPFHZKVOMLRU"	"BPGSOKUDTYQFVHAZILJXNREM"	"LHRUFBDMKOQXNAZESPYVIGJT"	"LFUMRVKTQXASYHBPGZINEJOD"	"QXZMEVLYJKSOUFHADINRTPGB"	"ZOTYQKDMIJUPVLXHGAFRESBN"	"UITGNPXJBMKDOVHREAZQFSLY"	"OLGEXFIMRAYUZDNQBTJKSHPV"	"GAQRXKIHYFMPUEOBZLSTJVDN"	"SAJBKNUOXTRDPGZQEFVLIYMH"	"PEBNYHKRUJQLVAFMDOIGSXZT"	1	20	FALSE
"main"	22	"18ZK4"	18	1	"J"	0	6	"B"	"False"	0	210	0	1	9	4	"JUIXMOLDGHESTZVPRQYNBKAF"	"RYQEHTJBZIFKASUOLDNVGMPX"	"KBSGAYDUVTONZEXFQLMJPIRH"	"MGRLDUPXSQAKNEOVHFITJBZY"	"ISXJKNHQEDAYPVOUZGTFLRMB"	"VXNSFRJHABOYQGEIPLMZUKTD"	"PGNYXSUVEIBRDFOAQHLTKJMZ"	"UHDJSXYLIQRGBNOPEFVMTZAK"	"XADGLEFHNIOSBURPQYKZTMVJ"	"FEDLSMBGVYJUANKXRQPTOHIZ"	"XUJHBDVFPLZNEQOTAGMRIKSY"	"DQFYRXUHTPMNGEJLSIBKOZAV"	"KFSGBUAHOXVZMTLEJYQNPIRD"	"JPNKDTVQGAUMBSYZXHROFILE"	"MXELDTJZQSVRNYFOPHIBUGKA"	"DOBJFPUAGXNYRILQESTHVZKM"	"TKYGMHNAPZISBRUQEXOJFVLD"	"TDEYRJAVNIXKOLZGPBFMQHUS"	1	10	FALSE
"main"	24	"18ZK4"	18	2	"K"	0	7	"U"	"False"	60	60	0	0	13	9	"YQAPFDMBSZTHRLVEUKNXOIGJ"	"JNYFDZKHEVAXSULMOQRTGBPI"	"NLDMGUBYOIJHXPQERSKZTVFA"	"UPVEYZIXQLHNSRATBGFJKMDO"	"TKUEYIOPJGRXZLANMBFDSVQH"	"TVRMSZXYKEONDAGUPJHLFIQB"	"TKJFGZBDRPVLAXOUQINYMSEH"	"KLIDBAPTFNOXHGZRJQEVMSUY"	"BUYLPKQMOETDNSFVIHZJRXGA"	"KFEUOMPZVDGINQSARJHLXBYT"	"UABMDTJLRESYGZPNKFOQHXIV"	"RPNIZLHOJSGEUATQXDYVMBFK"	"RTADZYGXNHMBOFVLPUEQJSKI"	"PNTOSLHUXEYRVBGQKIADZJFM"	"GKLHYUMRQXONZJSBTIPFVEDA"	"YLPVGEDXKIHUJATBORQSFNMZ"	"EGFIJYNRKLBOTXADPQUHZMSV"	"VYBLQFORNZDKEGMHIAJXPSTU"	1	16	FALSE
"main"	25	"18ZK4"	18	0	"Z"	0	7	"F"	"False"	60	240	0	1	4	1	"LATSVUHEIOQYDFKNJZRBGPXM"	"SAZQUYDBKJGXNTHELROIMPVF"	"ZGNKTJBLQVPASXFUMOHYRDEI"	"RXQFSNVGMHAZKBUELTJOPYID"	"KLMQDBOFZRJUAPXEITVHNSGY"	"QIRDJVYGLMPHBSOXKEZATNFU"	"GVQAYZFUOPJMXBRTNLDKHISE"	"AERFNXSMLJKYTOUBHVZDQIGP"	"KUTFLYREHVJINSZMGPODAXQB"	"ULGMHFEBYSOVJRQXNKATZPID"	"HSOAQEUFNIMYXPDJBLTKZRGV"	"IZPQLMTNGRKBUEVAJHYSODXF"	"PFRESIDMAJQGBUHTZOLVXKYN"	"ABKSRZGFJHQEOIXUYPMLNVDT"	"LTDKUGRJIQSZXPHFYOBVAEMN"	"XGIFPBVQOEMYNRDHLTUSZKJA"	"KJANVHBZYREMSFIXPDQGULOT"	"SFGBHKVTEQMLRZAYUODPXNJI"	1	8	FALSE
"main"	26	"18ZK4"	18	0	"G"	0	8	"D"	"False"	120	120	0	0	2	8	"GQVASDXZTRFYINHLJOBUMEPK"	"XRYHIOTSPKUQZDNBEJGVFLAM"	"RXLNIAKHDPMQEBUTGZFVSOJY"	"VMYGLBNTXEKRDPZHSJIQUOFA"	"FAOPZMGQBERVLDISXJYNHKTU"	"EQTLASUBYKPGZVMDFORNXIJH"	"UKYXRIHZNTDMQVBLOPGSAEJF"	"UYJAPSVNROGMIXEZKDFLHQBT"	"UZSDQGTPOHYRIENALBFJKVMX"	"HDGKBVIYUPXTJEAOFZMRLSQN"	"NVOGTHERSFUDPIALZMJQXKYB"	"EJSAQBHIFGOPRTMKDYVLXUZN"	"MSJABTQXHERVIKFZLNOGPUYD"	"RBHPAKSEFZLJYTOVQUMINGDX"	"YOAVQPGDUIRKEZMJXTBSNLHF"	"TIXKJDMGBOAQLYHVNFEPSZRU"	"ZNLEPGYTFDXHBMRIOJKSAVUQ"	"FBEDGHPKOIVTYANMSUQRZJXL"	0	16	FALSE
"main"	30	"18ZK4"	18	2	"F"	0	9	"K"	"False"	60	60	0	0	13	-9	"UEPRDJGYXNBHOKSVFIMQATZL"	"TEYHAOKUDQRBMSLFNVZPJXGI"	"BGVNJMLHSFTUDAZEOQIKPRYX"	"IQSOYJEUAPNGVHLDMKBRZXFT"	"HXEQKORVGTFMYJUSAPLBINZD"	"FVQBTJRULXEPDMAIZHSGKONY"	"VOZMUTXISFNYPHKBGQRDLAEJ"	"GQJDSKFVLUORBTEZAMPHINYX"	"GMHTVOURSZNEBLFJYIQAKPXD"	"ITKUQXLFVYPRZMHANDOGSBJE"	"AQXUFJYORITHBLKZMSPDGNEV"	"BIMXOQLHKRUDTNJGPYZAEVFS"	"RMUFVJIBDZQPTNHYGLOSAEXK"	"FUQSPOVEGKNRHMDIYTZAXLBJ"	"YKAJQRTZFLNMDGPVEUOHXBSI"	"GIVRULYOADPZHBQJNXMSKETF"	"GBKFESUQXLTHOJRIVDNMAZYP"	"BLPHSQYDAXGOTUVZIJFMNREK"	0	0	FALSE
"main"	31	"18ZK4"	18	2	"R"	0	6	"Y"	"False"	120	300	0	1	17	5	"JYMENFLVTSURZPOQDHXGAIBK"	"QKOGFNPBDVHXRZIUTMLSJYAE"	"DSBLZVUPJNOTQYGKMIXFHAER"	"JSYOANMBHRULGTFVPQKIZDXE"	"SLNDZGMUOHEIQVTBFRYAPKXJ"	"YZJFAMIXDKOEQVUSRPLHGNTB"	"FNRAXHLSPKTIYJGBVMQEODZU"	"YXHNIRBTPDGJMSZQLOVAUFEK"	"BPGQFTSXVMEDZRHJULAIKYNO"	"GNRDYQLSPFZAEJXHVKBMIOUT"	"APVEUKRYMHITXZNDFOLGSBJQ"	"VPIZYSEDMGJHKRBTQNFLUAOX"	"RTGPEUNBIMSHQOVZDFXYAJLK"	"UXTMLKPHBJOERGNIVDASZYQF"	"UDRPKHBFVNTGYEOSIJMLAXQZ"	"LTVIJUPGXQNHOMAKSFBYEZDR"	"MHLYFOSIGNEDXPQKTBURVJAZ"	"JZGEFUYBTOIRSLDQMAPXNVHK"	1	11	FALSE
"main"	32	"18ZK4"	18	0	"B"	0	8	"P"	"False"	0	180	0	1	3	-1	"UYOPLVENGAMHXFBITJQKSZDR"	"MSUPJFLXTBINHVDAEQOZYRKG"	"UNPHOZEFYTMARXLIKQBGJSVD"	"SXGORQHBPDFVAEKMLUNITJYZ"	"NRZAOFDUEYXJVBTGPQMHLKSI"	"QFLONVUHGYMZPTKRIEXDJSBA"	"HSXOMADRGEYVQFUTPLJKZINB"	"YXKTOABHNDMPQVSILUZERFJG"	"ONTXIKESBGPARQVDJHULZMFY"	"GRDZMKBNTFXHPSVUQILJEOYA"	"UYZDNKFMJLXBPOVIAQGTSHRE"	"HGTADXRBJMLVNOYPFEKZUISQ"	"ZBFAHRQVLTSEOJXIKPUMYGDN"	"NEIAOYZMGFQDXUTLRHKSJBPV"	"BJHDARKLFEVTMQYGNZOXISUP"	"TVSFIQKUGHJLMNOYRXDAZBEP"	"KOURPJFZBVTIDSLHAQNGXEYM"	"PGZESYINATLDUXRVQOHJBMFK"	1	7	FALSE
"main"	36	"18ZK4"	18	2	"Q"	0	10	"E"	"False"	0	0	0	0	12	7	"IKTPLAXGVSNMEOYBJZUQHRFD"	"DZYOIBUENQFKPGHTAXRLVJSM"	"GFXQVTUPOEDYSZLKBANMJRIH"	"RQOZINMJEBGSAVXHTDYKUFLP"	"INPDFJLBSAGZYOMVKRHETQXU"	"QATLEVDMFIOUGNHZBPJYKXSR"	"JRTXEIQLZPKNSGAYHFMVDUOB"	"OTANDXYZKMFRIJQBEUHPVSGL"	"GRZVLNDUJIEYOKSXFQMHATBP"	"UADRLFTZYBMJXHGPSNIEKOVQ"	"DYTOGBRESXVQAIZJUNKMHPLF"	"ZOEAXQKSTULMDPIHRYNVFJBG"	"ILJPTKYNZGEOBFHMRQVAXUSD"	"UEGLHTKXVDYPJRAIBMQOZNSF"	"VDBNIETXLYUMHQJAZKPSOGFR"	"ZEKOSJPUVRXTQLDIFNMGHYAB"	"YEDSRAUKNBMTJLFOXVIPZHGQ"	"GLNJXIMPFAOZHKEDUBSQVRTY"	0	17	FALSE
"main"	37	"18ZK4"	18	2	"S"	0	8	"O"	"False"	0	0	0	0	12	7	"QGAKTPJMZRSVDEUFOBNLYHIX"	"GLBZVEJFDPIYXKMSNAUORHQT"	"JHPTBSIXVEDMNAKLUGZOQYRF"	"VHAXLRYUTZJDOFSKMGQBEPNI"	"AFEPRKBQDIJSYUHTLNXOGMVZ"	"HPSQVINOATFBEYRMUKZLJGDX"	"JYQTKIVMDRSEGOFPBXAZNHUL"	"NASJIROMPQEGLUFZVDBXYHTK"	"ZAEBLNGJDIHMFOURQXVSTYKP"	"KINPXUQBGJLZDOETFVYSMRHA"	"IKZPNBAHQXVMGUDORJLFTESY"	"MUOASXEJRILHDKZBVFNGTPYQ"	"NPTIEQGHOARDULFSZJYMKBXV"	"QIMUOSZPERXGTYFKAHNLBVJD"	"OEYGKHPUVBIZRLTXFQMADSJN"	"HJKGZYRSVDOFAULNPQBMIETX"	"UTFBEDVJZGIHNKXSMALQYROP"	"REBXKDAPMSYFZIOJUTHVGLNQ"	1	15	FALSE
"main"	39	"18ZK4"	18	2	"F"	0	6	"K"	"False"	120	120	0	0	14	10	"LKRYFEPSHMIDOAJTZXGUQBNV"	"UBGPHOFDVTZILERXKMQSYNJA"	"PDFTQOAYNKJMZGLBEXISHRUV"	"UHKYAODTGQSFMLRPEBNXJZIV"	"IYBHKQDZARXTVOSUNMEGPFLJ"	"KUSQOJHRFEYXBNVGZDILMPTA"	"AVMLYBRNUDOIZSQEKPTJXGFH"	"KXFSIUBAMNZHELVJRTPGDQYO"	"DKZRLFIEGVQXTMJUPBOYHASN"	"KVFDMRZLGJOEYHBISPUANXTQ"	"UHVGKJLXQFTZPYNMBAEOIRSD"	"SOBKHZGMUPLIRTFDXVNJYAEQ"	"IZYKSNGFLTMUPEXRVODJQBAH"	"FIROLGSXHZTAJYUEDBVNQKMP"	"RMBGAQKYXELZNOUJFIVPSTDH"	"XZYDVBQPMHRGOALSFJTUEKIN"	"NZAEXMOIPRTULQKJHBFSDGVY"	"LBYUTDMXRPINESJHFZGAQOKV"	1	16	FALSE
"main"	42	"18ZK4"	18	0	"S"	0	9	"A"	"False"	0	180	0	1	3	-9	"JTSDNAZUQIFPEKOMXBYGRHVL"	"SPFTHBKIZQELJDUNYMGXAROV"	"EPXJIMDGYKBHSTAQVZFONURL"	"SRZKOMTJQAXGPEDIYUVNHLBF"	"KGLRBMXJHISANFYPTEQZOVUD"	"AUTFZJVSXKPROQEYGIBMNHDL"	"DFKQEZYPIGRHUSTMOBNAJLVX"	"BNZDFMXLSREOIGJYPHKQUTAV"	"QVPDYOJLAHNRKXEBMIFSZTGU"	"BYUFZRSDGTEQJMHOVKXILPAN"	"LUKFSGNZTYMDERQVIOABXJPH"	"SKOFYHPZVRXTBDEJGUNLIQMA"	"FYLGAEOTBVXDKSUHPNMRJZIQ"	"LRVBJQANSGIFZEOHPKYXMTUD"	"BHUVINXMTSRYKPQDOLGJEFAZ"	"HLRAZMXGDUQYSTFBNEJOPKVI"	"MJYUZODLTERHNKPFGQSAVIXB"	"TSYZALIQJOHRXFDVNKMGBEPU"	0	0	FALSE
"main"	43	"18ZK4"	18	2	"Q"	0	7	"F"	"False"	0	0	0	0	12	-2	"JFBGTLKAXUDPQMRYNSEOHZIV"	"OISDAFMJUNPXZBVQLEGTHKYR"	"YOHQUTNLGDRKIEVSXAMPFJZB"	"SAXLZVNHJTBQKDIGMUPREYFO"	"AXFTGYRNJMPHODBUEIQZSLVK"	"YGXAFQUZRMHTOELDIJBPNSKV"	"VYFEKHJQRLUSAXDGNTBMIOPZ"	"NRTHPUKAGJVLISZBEMDYXQFO"	"GTOKFQABMJRXPIUZDHVNLEYS"	"IKSOPXVGTADQLHZRFNJBYMEU"	"GKPUYZHOLFDQVREJATMBNSXI"	"HVOQKBAUGISLTYFJZRDEXMNP"	"HBUISQRFNZOVDPYATMJELKXG"	"JIOHUTSAQNVPYEKRGLBFDZMX"	"PHLJVKOGEIRTMNUDQYFXSABZ"	"KTGHYZOBQSDFMXANILPURJVE"	"BJXAVDMKIUTPLSEQRNGOYZFH"	"GFYMPNISDKLXVTBAUQHZEOJR"	1	5	FALSE
"main"	44	"18ZK4"	18	1	"U"	0	10	"Z"	"False"	120	150	0	0	8	-1	"QJVTUZFKLPNXGHIEODYMBARS"	"FHKDELIXUTJRQSZBGNVAYMPO"	"UYKBXRETZQNGDLIHAVPMOSJF"	"MZITDYSUORAPGHKFJELXQVBN"	"QZISDMUFXPHATJGRENBOKVLY"	"QZJTHKMUPGISENYABDORVLFX"	"TFBRMNKYPZDVSXUHLJGAIOEQ"	"LSNDTMKRQIJBVFUEXYGZOHPA"	"SAOKPQXEHUZBDTVGFRYIMJNL"	"JRTILKUMBYHVFNAEGZXQSDOP"	"IERSLOGPHXKTYFVBJDZMQNAU"	"KRUAIMYGSDZNHPLOXBTQJVEF"	"JNIVPELRHMABYTOSDFGUQZKX"	"TNZREYBHDPKGMQLOJIAVSUFX"	"YZGTQPRFONIULEJADVHBKXSM"	"XTPFQUJAELSHDMRYIKNZOBGV"	"PUGOSBIREHXYJDFNAMZVTQLK"	"UKTYLOQHIXSABEMPRDJFZGNV"	1	9	FALSE
"main"	45	"18ZK4"	18	0	"G"	0	8	"J"	"False"	120	300	0	1	5	3	"SZQNOAXFGYTPHDBEMJVLIUKR"	"TMEUADYPNSVRJXIOQGZFHKBL"	"YZHXLEAFBMQVDPJSKIRUGTNO"	"JIGBVZLYUFHQMEPSANKRXDTO"	"UXPFJGETBLHYNQVIDRZOKASM"	"KTBUDYOPJMLGRHSFVXZAIQNE"	"AUBHOMSFJYRNGVDIKXPZQLET"	"KFNTYAQRBVXDHIZOPUEMLSGJ"	"GONBUFRVTEQZJLHSDXIKAYMP"	"TQKRPDLEZVNUXFJGYBMHOSAI"	"JPKUDERZGAMNHVXBILFYOQTS"	"ITLVDYBEPSJKMHNFOGXZUQAR"	"DOTPABKYNMRSIHUQLZVEGJXF"	"GQIMYADFVTXLBSUKRJOZHPEN"	"EPHJOUNGLIFRMYBVQDSKTAXZ"	"NSVFRABPOMGKYETHULJZXDIQ"	"FEZLUBSKOYIMNAXQHVGJRPTD"	"YKJPEZBRNDUFOQXTVSIGAHML"	1	11	FALSE
"main"	49	"18ZK4"	18	2	"Z"	0	9	"A"	"False"	120	300	0	1	17	2	"LGPVXRKDBYZQUFSTOEAMNIJH"	"GMNKEUDQYBIJOFLSVRTPZAHX"	"YQEIBTZUHORKMNDFAGSXLPJV"	"AJYIVLEXSRHQTOGKNDUBFMPZ"	"FLNEZUKVBJSPOQHRDXAGMITY"	"IUENTBLVHOSDFZMPKYQAJXRG"	"EXGMQNRTHOIKJYSDUVBLAFPZ"	"OVRNYUIZPHJDSAKBXFTGEQML"	"VUIORBPEZHLNDTFJMSQKYAGX"	"JTZDEXSYINGMHBVRLPKOUAQF"	"EDKALNBMURISTYXFZGJPVQHO"	"OYJPIAXTBQSDMHNZUELRGVKF"	"MLKPFSQBANYERUIJXVTHOZDG"	"LMSBKRFVTHXYQDAIOJZUNEGP"	"XVQJKEPBUYGNZHRAMISTOFLD"	"XQNPZRIYDAMTVGSEHUFBOKLJ"	"QVKOUTBIAHRMXZPJSNDYEFGL"	"GTXJDFMULAIZOVBYRNQKEPHS"	0	11	FALSE
