"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"	"fixationReject"
"main"	20	"18RP"	18	0	"A"	0	9	"Z"	"False"	60	240	0	1	4	3	"BQOSEVMLUPJFGAINYDTZHRKX"	"MVTUYBDOPGNQHFJIKAZELRXS"	"VTGSBHAZQPXMEUIYRDLJNKFO"	"FNPLUMETISKJBDZGQRVXAOYH"	"IPXSNTGJLZFHAEVBMOUDKQYR"	"LXYPATBVZOUDSFRQJNHMGEKI"	"FJSPYGIEKROHLAXUVTQZBNDM"	"YINFODLEAKMPGSUZTXQRBVJH"	"LHNOAPKTBIJFQDMUXESRZGYV"	"SPKYOHEVUFRZDTJGNAQMXBLI"	"ZSJHTGYMBKQULORIEPDAVFNX"	"UGXYTMRVNQHLFPKZDASOIBEJ"	"TRSYJAPXDFUZQBKGINOMLVHE"	"BUPOAEGJZSTKVMFRQXHIYNDL"	"ISPYFJGKDQRVBNTOUZMLAXHE"	"LXTJEHOVMYIUFDQKGSZPNRAB"	"YEKTUQIDALVSGJRNPOBZHFMX"	"YEDXGNLIFAJZBKVPHTOMRSQU"	0	12	FALSE
"main"	21	"18RP"	18	0	"O"	0	9	"L"	"False"	120	300	0	1	5	14	"RMIVDABTPEHZJYNFUOLSKGQX"	"FLSJTNHZAYBOQMPDGVKEUXIR"	"TJDGRNISMKOXQUYZHPALBFVE"	"YBPRXDMNKGHOQZUTLVEIAFJS"	"QMIBUDHYGPFNKEVSJRALOTZX"	"PIMXESBFKLRNQAYVUZJDGTHO"	"MAXNPQYBKSURGFIEZJHVTOLD"	"SRULOEBTIKDJAPXFVGZNQHYM"	"YONJUPVEXLIQBTRHFDZMGASK"	"VHNAPGLFSQIBKUMTXZROEYJD"	"GYVOZDUJAXTQLRPNMFKSIHEB"	"EAVZYSOIHKLXDGJNTUBMQRPF"	"RBSQHYMTZEGLVNFJOPIXUDAK"	"TGKAINQRFELPDHMZUJOYVSXB"	"ZJAEFVOLYSKDGRBMQNIPTHUX"	"KEJFNRAYMSBVTXIOZPQUGHLD"	"HPAJROVYTNGBQEDLZXFUKMIS"	"NFJRVZQOUTGLPSADYHKEMIBX"	1	23	FALSE
"main"	22	"18RP"	18	0	"S"	0	7	"Y"	"False"	0	0	0	0	0	3	"DLPUXBMYQASONZTHIGVFEKJR"	"ULYOTZQEFXHSKVPDAGJIBNRM"	"OIQNTVZYJRBFAGXLKHMPUDES"	"RJGBFLASEXZHNPTVMYUIQKDO"	"PZTNLAXKFDBOGJERVUHIYQMS"	"MZDOFPHVUEIJQXRGLKSTBANY"	"UVSBXGARNMKLPTOQDFEZIYJH"	"BMPUTOQVENDGYFILKZSARXHJ"	"OTVISDZFPAEUBGHRLMKYJQXN"	"NPQSRTXLMFUZJVHODEKIGBAY"	"OIGKHTQDRLEAMFXPBJUSVYZN"	"JVNRELSPGQBTYKOZHDAXMIFU"	"DNMLOESUXGKPQZIBYAHVTFJR"	"BDFXHMYLUNOASVGKEIJTRQPZ"	"HJFPAUYXIEQKMVSBTRGONZLD"	"LHIKQGBAXEUSVTNFRYJMOPDZ"	"NURQIODAZSGXVEYHKJMBPFLT"	"KYZQFIXHMJNTPESGRDOUBVAL"	1	10	FALSE
"main"	23	"18RP"	18	0	"T"	0	10	"H"	"False"	60	60	0	0	1	4	"BQYJAENVRPMZFHSUOKXDIGTL"	"BMUEVYXPARHQGKTLJZINFSDO"	"YJSQNLKZVPOXMFTEBIUAGDHR"	"MNELOQIXVBTRFGAJUKDSPZHY"	"ENXIYGTQVJMDRUZSLAPKOFHB"	"IAGYOKHEJRQUDSNPMLBVXTFZ"	"NMZURGYXIEJTHAFBVQOPKSDL"	"HSLOGVJQIZURKPADFNEBXYTM"	"QXLUSVZPYMHTJGFANDOIEKBR"	"DSVUROTIMNFEPGLJHBYAXQZK"	"EGQXNRFTOHBVMIPJAKLZUYSD"	"BIPVSUJRYLAFOZGKDNQTHEXM"	"XATFYHBIRVLPOUGEZNDMSQKJ"	"VAYRLFONEJUDIMZBHTPKXQGS"	"XJZDQYKNUSLEVFRBTHOPMGAI"	"DSRTXHKIEUVNOJGFLZQMPBAY"	"TAHDXRBFPGELUOJNKZVQIMSY"	"OXZSRFJUBLDMHNIEKVPTGYQA"	0	14	FALSE
"main"	24	"18RP"	18	2	"V"	0	6	"J"	"False"	0	180	0	1	15	9	"XYLHGTSAPFOJVDRZIEMUQNKB"	"BHMSELQFAZUPTDRVNOXYGJKI"	"GSORUFHZXENTYALPBMKJIVQD"	"YPNTRMEODQGIUSJVBKLFXZAH"	"HIJXDZFBERVLMTASNOQUGPYK"	"OKHFRVTZXSLNAUJGIPDQMEYB"	"TZLRNBKIXQAMVEPYFOSUJHGD"	"EYRFXHJODVBITLNZKAPGSQMU"	"RJTPMQBNVDUGXYESHZLIOFAK"	"MTXSLDJRAKZVFOUNGEIYQHPB"	"QYEITSVNURHDXOAJKBLPFMGZ"	"GOKURZFHVXPLNMQTEAJYDBSI"	"XOJRNZGVUPDBAIYHETKQSFML"	"PGOMAQHLKVSBNUDTZYIFXRJE"	"HKJNSBVLGYTRIMXOEAQPFDZU"	"HKXBYIJEFNPRAUQVGDTMZLSO"	"ZKJSLIGTNYBQHEURDVOAXPMF"	"ONGFYAEMBXVIQSDZRPUTJLHK"	0	15	FALSE
"main"	27	"18RP"	18	2	"H"	0	9	"R"	"False"	0	180	0	1	15	2	"BPUXIDKZRGHOLSNFJQMAVETY"	"FTSBEDRAKNGPUQHIMYZJLVOX"	"NPAQVZBRMOGTSIUHXDEJKYFL"	"PRTHIUAJFXDZOQYSGVENKLBM"	"ELBIPJHSRZKDAOYQGNUMTFVX"	"BDVILQKJPANHYXSOTRFGEZMU"	"PQJXVZNTIAFLYUGEDSHRKMBO"	"QEUFNZYGDJLXAISMBRVPKOTH"	"VZPKYJITQRBXUENMFOAHLDGS"	"LBNEZVXITQFMKAHPUSGODYJR"	"NISAFLDHUXTVZMBYGRQJEOPK"	"NXTOYMQFLDKRHIZVPBJEGSAU"	"SQLYAUVNKGJFIMDTXPZOREHB"	"FTPZRULYNMSKQDHABEXIJGOV"	"TVQYRNHAFSEGOPXIBKULDZJM"	"PKSXFTZDVRUHLIABYGEMOQNJ"	"UJVPDLGFXOBRQEZSYMAKINHT"	"PKESXADHRVIMBUTZGQJLYFON"	1	11	FALSE
"main"	28	"18RP"	18	2	"B"	0	8	"L"	"False"	60	60	0	0	13	7	"LUHYJODXQFRSZENVBTAKMPGI"	"HAYTQENBDZLGMXRVOIUSJFKP"	"FTLMAEKPYXQBZHSUNDIROJGV"	"STOJHRMUVQDXYAKFIGNLPZEB"	"BNVEFGSUOYMDJRXZIATKHQPL"	"MSYNBPEQZTFGIVAURXHLDOKJ"	"KSVRNQULEZYAHGOBFDJXTMIP"	"EAJDFXVSYINPQUTKZMGRLBHO"	"NXJGTQMSFAPLUKOYREHZVDIB"	"XPLKGBHZEFJQTVDYOSIUAMRN"	"ZAFBVGKRTNQJSOEIUPMHLXYD"	"PVKAYXUHGNZMIQELSBOJTFDR"	"MQRXSGPLHBAYOZITNKFDJVEU"	"FMGYRAXSLEIQTKZBPNDOHVUJ"	"XHRFJSYGKEMUOTQVDNLBAZPI"	"OGYDZJVFMSXENUQLTRBPKHIA"	"VYFMSPTLEAOHGRUKDZXQBIJN"	"ZIAFPXBYGDOVMNLQKRJTSEUH"	1	15	FALSE
"main"	29	"18RP"	18	0	"H"	0	6	"A"	"False"	0	0	0	0	0	11	"JVYXPUAIEOBKZNMSRHQFDTGL"	"MKVHNQBTLRUIEYXFAGSOZPDJ"	"SIHPXLRVDUFYQAJTBZMGEKON"	"HLTGKRXZIAUOJVBSMDNEPQFY"	"QJUZYNFRIMOHKEDXTVSLAGBP"	"LVUZFJAYGHPQENBTXSMDKIRO"	"SUNGAMJIVTXOFYKQRBLZEHPD"	"APOKZSHFJGNBXMYVLRTQIEDU"	"UEJGTSFVBRIPAHKXZOQLYMND"	"HIJYBDQRGKZSPUFLTOXMANVE"	"GIDXBQAEUJZHVSMLORPNFTYK"	"LOGZVUSYBAENXKHDMRJPITFQ"	"ZNAMEIVYLPHBXQFRKOGTSUJD"	"HETZQNPFSLBGUKJYIOXMRVAD"	"SVKEMRANBPFQJHUXDYGTZLIO"	"OGIKRUJBELANXHDTSFPYMZQV"	"TEMBPSULHFDQIGRXOAVJNYZK"	"VFLAZSMUHNIYPEBXDGQRJOKT"	0	17	FALSE
"main"	31	"18RP"	18	0	"I"	0	7	"D"	"False"	120	120	0	0	2	-1	"PDVYMBOQINEJAFSGHRLZXKTU"	"PEQMNSORZYXVILKUFDGABTHJ"	"NFQRSJIDLTZBEVYXUPOMGKAH"	"OTKEMPQGIZBRYHUNLASVFJXD"	"DKIZPYGMUBHSAQRTJEFOVNLX"	"RONQKHAZEDVGIPSUTLFMYXBJ"	"ONBGZFUMXTLHPYJSEIKVQRAD"	"BONMSTJYHXUDQFVLGAERKZPI"	"YHOUBQDJXZKSEMANIPLRFVTG"	"FDIAOQNVMZYJREHTLKGPUXSB"	"SFQTAOJIKDBVXPEGYLMRHZNU"	"GOHUPNRBZKYSAJQDVTMLEIFX"	"SMHXLEIRVBOZNKPDAFGQUYJT"	"LHIQRMAKNFJYZPUEVSBOGTXD"	"RAJOIULNPSDFKVTMYEXZGBQH"	"RLOBDPMZFVUIEJQGAYHXTSKN"	"NLMYFIDGQJKVRTHXSEZPABUO"	"MUGPNOHIXLQAEFKRJSYZDTBV"	1	6	FALSE
"main"	32	"18RP"	18	2	"N"	0	10	"M"	"False"	120	300	0	1	17	3	"ERQMSZTGBPIYUJDFVHKXLAON"	"HLMOQKTYJZESGIBVAUPXDFNR"	"YRMBQJIZFXTPLOKANVEGHDUS"	"UNBZQDLSFTMOXKRIVJPHYEGA"	"AISYOXJHPLGDBFKVTQRUMNZE"	"HYFZBAOMGUXLNSTQDPKEJRVI"	"OQHFTUYLJIXDKRVAEBZPNSMG"	"ZEGASXUJMLRQTNHVBIOPDKFY"	"VUTKAZEDXRQFGIJLYBSHPMON"	"VRGJIEAQYNFSKPBXTOHMDLZU"	"YJMIGOKQXHZRALBVDFPUNETS"	"THOFJVXBQNDSIEGYLZAKUMRP"	"DXUFVHSBIORJZGLTNPYAKMEQ"	"HEJGKXTBPZYNUFOALSVQMRDI"	"NXOTHAPUBQFMSKZILYDRJVGE"	"UDOESRJMXNQZKBHATVGYFILP"	"KUHVFQREYOIZNSBPTLGXADMJ"	"ZSXDLVJRTIMFONUPYBGHKQEA"	0	13	FALSE
