Group,SingleLeft,SingleRight,DualLeft,DualRight
1,112.7707
1,81.0483
1,69.7101
1,87.7657
1,87.4509
1,80.9561
1,81.7954
1,71.0343
1,51.2098
1,92.2853
2,68.6302
2,74.3183
2,40.0530
2,53.6145
2,58.7060
2,76.9414
2,53.7914
2,47.9599
2,53.3974
2,54.1875
3,134.4473
3,118.1524
3,116.8664
3,117.0602
3,131.1738
3,154.6543
4,94.8669
4,112.1336
4,85.8469
4,91.7056
