"ID","date","exp","pool","block","trial","stream","condition","targetSP","SPE","rate","eccentricity","stimuli"
"FJ","2012-11-06","Exp3","Experienced Observers",3,23,1,4,11,6,0,0,"NSYZETDWQFRLOUGXPIKMJHBA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,24,1,2,8,0,0,0,"EJOQWMGYIUKPHDLRFAXSTNBZ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,25,1,4,11,1,0,0,"MBZJTWUNODPSHFEYXRIGAKLQ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,26,1,2,8,-1,0,0,"JUPMHKSOTNLEWDZQGXYFIABR"
"FJ","2012-11-06","Exp3","Experienced Observers",3,27,1,2,12,1,0,0,"JWOZDYRQTBNXEIHGUALPSFKM"
"FJ","2012-11-06","Exp3","Experienced Observers",3,28,1,3,17,-1,0,0,"GTFXJOBQRHYIESUMNZDPKWAL"
"FJ","2012-11-06","Exp3","Experienced Observers",3,29,1,1,15,-8,0,0,"QEJRZNXUAPFWGBIHKYODTMSL"
"FJ","2012-11-06","Exp3","Experienced Observers",3,30,1,3,10,-5,0,0,"TYOXSWPGARBIMFZLKHDQNUJE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,31,1,3,12,1,0,0,"YWAHOTBZIFNXJGKUEPRSLDQM"
"FJ","2012-11-06","Exp3","Experienced Observers",3,32,1,1,16,2,0,0,"EAKOXZNJUIWHGBTLQYDRSMPF"
"FJ","2012-11-06","Exp3","Experienced Observers",3,33,1,2,13,2,0,0,"ERPHINFQTMUJYBALZSOGKWDX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,34,1,4,13,1,0,0,"RJNZUYKTQMWGLEIHAOBXFPSD"
"FJ","2012-11-06","Exp3","Experienced Observers",3,35,1,1,15,2,0,0,"ENHAYRLDGXIJZQOKSUBWPMFT"
"FJ","2012-11-06","Exp3","Experienced Observers",3,36,1,3,18,-8,0,0,"HUMREPZIBKADOSYQLNFXGJTW"
"FJ","2012-11-06","Exp3","Experienced Observers",3,37,1,2,9,7,0,0,"UAGPHDJWZEQFYSMKBTIXLNRO"
"FJ","2012-11-06","Exp3","Experienced Observers",3,38,1,4,14,-2,0,0,"SBENRGYHAPMKODFJIQTUZXWL"
"FJ","2012-11-06","Exp3","Experienced Observers",3,39,1,2,9,1,0,0,"MDSKLTZIWGONYBARPEFXUJHQ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,40,1,1,18,0,0,0,"HXMOSZPAUKDYTIBJWGFNLERQ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,41,1,1,10,1,0,0,"LBWTGPZHRUJDKEIFSYNMOAQX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,42,1,2,17,2,0,0,"FIQALEYNSHOBWXMRGUKTDJPZ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,43,1,2,13,1,0,0,"KUPMNJZYIAOFXHWDTSLEQBRG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,44,1,3,14,0,0,0,"EAFPSLWGXRYTKJOMIUQDZNHB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,45,1,4,15,4,0,0,"QEZGAODKIWPBRFUSNYMTHXLJ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,46,1,4,13,-9,0,0,"FRISEHJPDYLOZUBQNAKWXTMG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,47,1,2,12,1,0,0,"INXMYTFQUPLHAEZBJWKGSDOR"
"FJ","2012-11-06","Exp3","Experienced Observers",3,48,1,2,8,1,0,0,"DSFXYWQTPKEHBNUAMZJOLIRG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,49,1,3,16,1,0,0,"SRDHYELZNUOWGQFBAKTIMPXJ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,50,1,1,17,-1,0,0,"RGEUJYPFXOKZMTWADLHNISQB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,51,1,4,11,2,0,0,"DEZTRGHWMQFOANJYPIBKLSUX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,52,1,3,9,1,0,0,"EMZPDROHABXWFITKYJQLGSUN"
"FJ","2012-11-06","Exp3","Experienced Observers",3,53,1,2,14,1,0,0,"UPEMLNDZXRYOSITHFQGJKABW"
"FJ","2012-11-06","Exp3","Experienced Observers",3,54,1,1,15,-1,0,0,"NWOZDHMUQRXLPSBYKTJIGFAE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,55,1,3,18,1,0,0,"OFQHRUEBLKANPGSDZWYIMTJX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,56,1,1,7,-6,0,0,"SFXKYNTGURJWPQZMDOLIEHAB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,57,1,1,14,1,0,0,"NOKQDXEJYPTSGUMHRZALFIBW"
"FJ","2012-11-06","Exp3","Experienced Observers",3,58,1,1,16,1,0,0,"WOFMHTXYQZLBGREUKDNSJIPA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,59,1,4,12,1,0,0,"XNKYHOTZLQJAPMDBGWSFURIE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,60,1,2,14,2,0,0,"EZBOWQFUDGKAHXPSNJRMTLYI"
"FJ","2012-11-06","Exp3","Experienced Observers",3,61,1,2,7,0,0,0,"BXTQOFSEYNRMDILGJKWHZPUA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,62,1,1,11,1,0,0,"ZNTGEAMFDLQWXJKHPOYBSIRU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,63,1,4,14,1,0,0,"WSKAULJIGQZFXTPHDRYOENMB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,64,1,2,15,-1,0,0,"QNXYJRZOFILDWKMGEUABPTHS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,65,1,1,9,-5,0,0,"GPKMLTRWADXNHOQFUBZIYJES"
"FJ","2012-11-06","Exp3","Experienced Observers",3,66,1,4,17,2,0,0,"HNXJTAZYEPGWKBUFMORDQSLI"
"FJ","2012-11-06","Exp3","Experienced Observers",3,67,1,1,17,0,0,0,"BZHRXDONJUTPGYFAMIEQSKLW"
"FJ","2012-11-06","Exp3","Experienced Observers",3,68,1,3,16,1,0,0,"RGSYBXTEHWDIAQJOMKNFUZPL"
"FJ","2012-11-06","Exp3","Experienced Observers",3,69,1,4,17,2,0,0,"WSZRUXLMJYDOQFEPAKBNTHIG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,70,1,2,11,0,0,0,"KJPZDHISQAMFGRNBYOWLTEUX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,71,1,3,17,1,0,0,"BXFPUZLIJMTARHKEDWNYOGQS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,72,1,1,12,0,0,0,"YAUXLZWDOEPQGTKJRIFMHBNS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,73,1,3,14,0,0,0,"RTKJUYXPWDIFOGSZBEHLQANM"
"FJ","2012-11-06","Exp3","Experienced Observers",3,74,1,1,18,0,0,0,"JSXKFNHBRLWOQMPTAZDUYIGE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,75,1,3,11,1,0,0,"DEXZRFTNHYGILBSJMWKUAPOQ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,76,1,4,9,2,0,0,"WOJXHFIKYQDNPZLETMUSGARB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,77,1,2,16,2,0,0,"HNYQRKULPMZGFBAIDOXWSTEJ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,78,1,4,9,1,0,0,"MRFEBJQZOANPYXHDTKGUSWIL"
"FJ","2012-11-06","Exp3","Experienced Observers",3,79,1,4,13,1,0,0,"EOFGABNJHPUWMYRIXQDZKLST"
"FJ","2012-11-06","Exp3","Experienced Observers",3,80,1,1,16,1,0,0,"RIJQUKLTEHZDBOXWGPMYASNF"
"FJ","2012-11-06","Exp3","Experienced Observers",3,81,1,4,15,1,0,0,"MOWQHIDSANBJRKLETPXFGUYZ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,82,1,1,17,-2,0,0,"LIDABUOHXFZEWNQJPKMSGTYR"
"FJ","2012-11-06","Exp3","Experienced Observers",3,83,1,3,17,1,0,0,"BZHMGURFNLKQEADWYTOISPJX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,84,1,2,16,1,0,0,"ZETMIUOWPBNGRXQADLKSFJYH"
"FJ","2012-11-06","Exp3","Experienced Observers",3,85,1,2,9,2,0,0,"WSEIXTJRQZPLGDNUFAMKHYOB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,86,1,1,17,1,0,0,"MRLEAXGFBNKOTYWZHSQIPJDU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,87,1,1,15,1,0,0,"JMOAUTYGBLKEZXPNRHWQISFD"
"FJ","2012-11-06","Exp3","Experienced Observers",3,88,1,3,15,-13,0,0,"AROZUDNIXGBSTEQPMHKLYFJW"
"FJ","2012-11-06","Exp3","Experienced Observers",3,89,1,1,14,3,0,0,"NLOZPQFDTRHAXKWUYESBJGMI"
"FJ","2012-11-06","Exp3","Experienced Observers",3,90,1,2,14,1,0,0,"ANQDOIHTWBRFMLPKXSZGEYUJ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,91,1,1,16,1,0,0,"TABZUGSLNKHDEPOIYWJQXFRM"
"FJ","2012-11-06","Exp3","Experienced Observers",3,92,1,4,7,2,0,0,"EJRWMDLIBZNAGQKHXUYFSTPO"
"FJ","2012-11-06","Exp3","Experienced Observers",3,93,1,2,18,0,0,0,"WBNRAOQXZEHUDTFIGSMPJLKY"
"FJ","2012-11-06","Exp3","Experienced Observers",3,94,1,2,13,1,0,0,"EQRNBAFOKXLZSWUIYHJPDMTG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,95,1,4,11,2,0,0,"GNLKOJMZWHUYATBQEXSDIPRF"
"FJ","2012-11-06","Exp3","Experienced Observers",3,96,1,1,7,2,0,0,"HWOKXAGZSLNPBMFIURQETDJY"
"FJ","2012-11-06","Exp3","Experienced Observers",3,97,1,2,7,6,0,0,"LUJMPGHQWKTENIBOZYDSARXF"
"FJ","2012-11-06","Exp3","Experienced Observers",3,98,1,3,15,2,0,0,"MLIDBFYZJGPWKUOASEHRTQNX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,99,1,1,13,1,0,0,"LKQDFJYOATZPSHBMIUNWXRGE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,100,1,3,18,1,0,0,"ZMHIEUQDLTRFKWNJPOABYXSG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,1,2,3,17,5,0,0,"QMNJPASEKHOWTBDLRIFZXUGY"
"FJ","2012-11-06","Exp3","Experienced Observers",3,2,2,1,10,2,0,0,"ZENLTGHYIQPSWORXDJABKMUF"
"FJ","2012-11-06","Exp3","Experienced Observers",3,3,2,4,10,2,0,0,"EBUXZLRPTYMNDGOAKJFWHQIS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,4,2,3,14,10,0,0,"EBLJAOSMKZHNIRXDQGWFTUYP"
"FJ","2012-11-06","Exp3","Experienced Observers",3,5,2,4,13,-12,0,0,"GEISXQTNUBDAWOMRLYPJZKHF"
"FJ","2012-11-06","Exp3","Experienced Observers",3,6,2,4,11,1,0,0,"HZPDYMUWTJOANFESGKLXQRIB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,7,2,2,13,3,0,0,"NUZJFMHKQAPTWRXEIDBYGLSO"
"FJ","2012-11-06","Exp3","Experienced Observers",3,8,2,3,15,1,0,0,"IGRKMLWAEXZTFQDSYBOHNUPJ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,9,2,4,15,-1,0,0,"KNWLUAPEQDTFISXGBOYHJRZM"
"FJ","2012-11-06","Exp3","Experienced Observers",3,10,2,3,15,-8,0,0,"FPLSRYHEIXZQGAKTBDWNJMOU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,11,2,3,15,0,0,0,"PSBUNKYMJHLEGADRFZTIOXQW"
"FJ","2012-11-06","Exp3","Experienced Observers",3,12,2,4,8,2,0,0,"XUGHKNYJPSLWFZETRQBDMIAO"
"FJ","2012-11-06","Exp3","Experienced Observers",3,13,2,3,11,12,0,0,"UIYPHRLWKFBATDOMNQEJSZXG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,14,2,3,10,-7,0,0,"DWEXQIBNJAGKTHYZPSMURFOL"
"FJ","2012-11-06","Exp3","Experienced Observers",3,15,2,4,8,2,0,0,"FEADRZMQUGTLNKPJSBHXYIOW"
"FJ","2012-11-06","Exp3","Experienced Observers",3,16,2,3,7,5,0,0,"HZQDWFYTAMIUSXREJBNLGOPK"
"FJ","2012-11-06","Exp3","Experienced Observers",3,17,2,4,16,1,0,0,"XOINAFLKHJYZUWPMSEQRDBGT"
"FJ","2012-11-06","Exp3","Experienced Observers",3,18,2,1,8,11,0,0,"QLJOWTYFMSIUGEADKNRHXZPB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,19,2,3,18,6,0,0,"YFJBZKLURGQHMIEPTAXWSNOD"
"FJ","2012-11-06","Exp3","Experienced Observers",3,20,2,2,12,10,0,0,"DNKSUYZLMXPGAFTBOIQRHEWJ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,21,2,2,11,1,0,0,"GFTXRIUHMYJAKWEBOQLZNPDS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,22,2,4,16,-6,0,0,"GOPHXBTUMDNSZKYJEQWILFRA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,23,2,4,11,-10,0,0,"ERXZNUTFBWGLAIQYKOJDMHPS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,24,2,2,8,-5,0,0,"YOGKTZBQEHIMSNRPLDAXWFJU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,25,2,4,11,7,0,0,"WJSQMYAFLOEUNHKPDGRZXIBT"
"FJ","2012-11-06","Exp3","Experienced Observers",3,26,2,2,8,1,0,0,"LYBOPADTNIRSKFQHXWZUGEJM"
"FJ","2012-11-06","Exp3","Experienced Observers",3,27,2,2,12,2,0,0,"XMIWRBDTFZAPYKLGOEHJSQNU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,28,2,3,17,-15,0,0,"SZTFPRWLMKHDEBYGANIJXQUO"
"FJ","2012-11-06","Exp3","Experienced Observers",3,29,2,1,15,-11,0,0,"TAXULRKHYGNJSQMWDEPOBFIZ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,30,2,3,10,2,0,0,"TWMYNSOHQKUPFEZRADLBXIJG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,31,2,3,12,-11,0,0,"STJGKOBALMDNEFYWQRPIZUXH"
"FJ","2012-11-06","Exp3","Experienced Observers",3,32,2,1,16,8,0,0,"MZBUWGNLXTOQJSFRYADEPIHK"
"FJ","2012-11-06","Exp3","Experienced Observers",3,33,2,2,13,1,0,0,"JMNZFUSGXKQAIHDLREYOBTWP"
"FJ","2012-11-06","Exp3","Experienced Observers",3,34,2,4,13,0,0,0,"MZNFBHEAQWTLKYXJORGSPIDU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,35,2,1,15,1,0,0,"TEQSPMJLUFODGRZKAWXYNIHB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,36,2,3,18,-12,0,0,"RJAEXLBSOQDHIMUPKGNZFTWY"
"FJ","2012-11-06","Exp3","Experienced Observers",3,37,2,2,9,4,0,0,"FTGUPHSMKXQRNJWOALYBEIDZ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,38,2,4,14,-3,0,0,"RMDABOQFKSTHWPIGYEZXNJLU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,39,2,2,9,-2,0,0,"DULJGOTYBIZQMNWHERAFPKXS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,40,2,1,18,-11,0,0,"YASXTFUIWNQHEMKBRZPOGJDL"
"FJ","2012-11-06","Exp3","Experienced Observers",3,41,2,1,10,9,0,0,"NYLPOQTIFMGRJBAWXZUHKSDE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,42,2,2,17,-3,0,0,"GQRFTYSBMJHZAUNLPXWDIOEK"
"FJ","2012-11-06","Exp3","Experienced Observers",3,43,2,2,13,-6,0,0,"GREKSPMODXZJHWNIFQBLYUTA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,44,2,3,14,-13,0,0,"OIWZTNKLXFPMGDRBJUAQHSEY"
"FJ","2012-11-06","Exp3","Experienced Observers",3,45,2,4,15,1,0,0,"JULRDXIHYAEWOMPSFGKQNTBZ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,46,2,4,13,-12,0,0,"MBGYWRKFSADLNXHPQJUZOITE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,47,2,2,12,1,0,0,"DRFUMPKQXNATSLBJGHWOZIYE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,48,2,2,8,10,0,0,"YZQEPHXDMIGFBNSRWKTLJOUA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,49,2,3,16,3,0,0,"IQTXRLHPZKNAEDYSBWUJGOMF"
"FJ","2012-11-06","Exp3","Experienced Observers",3,50,2,1,17,-13,0,0,"RSQTHEMXPOLADGNKYFUZIJWB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,51,2,4,11,2,0,0,"GBHTAWEMRPUIZQLYNXDKFSJO"
"FJ","2012-11-06","Exp3","Experienced Observers",3,52,2,3,9,15,0,0,"SLJBHKTEMDNXIQFGZORPYWAU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,53,2,2,14,-13,0,0,"SRJYBLMUIGOPNAKXHDFZQWTE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,54,2,1,15,-2,0,0,"DBGYWTJNEMSARZQPLOFIXHUK"
"FJ","2012-11-06","Exp3","Experienced Observers",3,55,2,3,18,5,0,0,"BLDOGFZTPRMIXKEHWUAJYQNS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,56,2,1,7,-3,0,0,"IWXOUPDKHRJMGTAYZBSLNFQE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,57,2,1,14,1,0,0,"WYKOLFRBMAGJHXEIZTQDNPUS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,58,2,1,16,8,0,0,"FYDGZERPOIKTNMSLXBUQHAWJ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,59,2,4,12,-8,0,0,"PTKLWQEYFUMRHNSGODIBJAZX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,60,2,2,14,1,0,0,"WSROQZKDXFTPGHAIBYMJNLEU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,61,2,2,7,1,0,0,"DQKWTRYJHMFNSGIBLPOAUZEX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,62,2,1,11,0,0,0,"EQKUOMWAZYJILSNHBXFRPTDG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,63,2,4,14,-7,0,0,"HUKWFIQMPGZAJNDOBTXRLEYS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,64,2,2,15,1,0,0,"TSPWXLBMYGRFIZUANJKODEQH"
"FJ","2012-11-06","Exp3","Experienced Observers",3,65,2,1,9,7,0,0,"DWXYQNLJMTZKUPBOFHSGREIA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,66,2,4,17,1,0,0,"QNMZAEYGSUIFBJKDHLRPOXWT"
"FJ","2012-11-06","Exp3","Experienced Observers",3,67,2,1,17,-4,0,0,"EHIOUBQMPTZSGXFDJALWKYNR"
"FJ","2012-11-06","Exp3","Experienced Observers",3,68,2,3,16,2,0,0,"AHFYZDKPWROJQNEILSXTMBGU"
"FJ","2012-11-06","Exp3","Experienced Observers",3,69,2,4,17,1,0,0,"XIBANYKRLGWSOUMETZFPJQDH"
"FJ","2012-11-06","Exp3","Experienced Observers",3,70,2,2,11,-1,0,0,"AMPTLWNSOYUZEHKDFRGJIQXB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,71,2,3,17,6,0,0,"TUOYJQBSLEFIRHZMWPDNXKAG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,72,2,1,12,-6,0,0,"HYPIMRGQXOULFNJZTBAKWSDE"
"FJ","2012-11-06","Exp3","Experienced Observers",3,73,2,3,14,9,0,0,"BOSEYFGJZWRTIHMUNDPQAXLK"
"FJ","2012-11-06","Exp3","Experienced Observers",3,74,2,1,18,6,0,0,"GQRSBEAKNZOTXHWULDYIJMFP"
"FJ","2012-11-06","Exp3","Experienced Observers",3,75,2,3,11,6,0,0,"LHQYFPRIGMTEOKJXSZBDANUW"
"FJ","2012-11-06","Exp3","Experienced Observers",3,76,2,4,9,2,0,0,"MHFNUEGJOKSTLBXZWDQPAIRY"
"FJ","2012-11-06","Exp3","Experienced Observers",3,77,2,2,16,1,0,0,"TQZGNOEBUYKMJRWASDLHIFPX"
"FJ","2012-11-06","Exp3","Experienced Observers",3,78,2,4,9,-7,0,0,"NQJPDLZEBIORXHWTGSUAMKYF"
"FJ","2012-11-06","Exp3","Experienced Observers",3,79,2,4,13,0,0,0,"GSIPWYFTJULMAKHNDORXEQZB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,80,2,1,16,1,0,0,"QYMNIKSGLTUDRAOXFJPHEWZB"
"FJ","2012-11-06","Exp3","Experienced Observers",3,81,2,4,15,0,0,0,"KTAFYEUZDNRJMHOPQWXIGLBS"
"FJ","2012-11-06","Exp3","Experienced Observers",3,82,2,1,17,-3,0,0,"HIYAFDOJXNGRLWEUMQKTPSBZ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,83,2,3,17,1,0,0,"OSJXMBRPNHZYDGQEFAKTULWI"
"FJ","2012-11-06","Exp3","Experienced Observers",3,84,2,2,16,-1,0,0,"UNDBLEWHQROPSKJTZMAFXGYI"
"FJ","2012-11-06","Exp3","Experienced Observers",3,85,2,2,9,2,0,0,"HMZRLXAYUGNFEBDOIWPQTKSJ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,86,2,1,17,1,0,0,"TSMKFPBUXWRGLNIZOHJDQYEA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,87,2,1,15,4,0,0,"YWHNBGFUQEMTZORSXLKPDIJA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,88,2,3,15,0,0,0,"LQYFWIBASJUPRZTKEHOMDNXG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,89,2,1,14,10,0,0,"ROXBUTWYJIDSNKPZHMAFEQLG"
"FJ","2012-11-06","Exp3","Experienced Observers",3,90,2,2,14,-2,0,0,"KQLTEIRHJNXSYMGZPDFUBWAO"
"FJ","2012-11-06","Exp3","Experienced Observers",3,91,2,1,16,-2,0,0,"JXSBYKDLTHGOFMRWUINPZAEQ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,92,2,4,7,8,0,0,"QBDXNKOJZYFUEISRLGHPATWM"
"FJ","2012-11-06","Exp3","Experienced Observers",3,93,2,2,18,0,0,0,"FWZLMXPSRDBKTANJYQUOEIGH"
"FJ","2012-11-06","Exp3","Experienced Observers",3,94,2,2,13,1,0,0,"UEWMJKGBOSLZTAFPYIQHNXDR"
"FJ","2012-11-06","Exp3","Experienced Observers",3,95,2,4,11,-7,0,0,"DJQTEGLSKZXOIFMRBYHPWUNA"
"FJ","2012-11-06","Exp3","Experienced Observers",3,96,2,1,7,17,0,0,"OKBGWMHZAIJXPFDNLUYTESRQ"
"FJ","2012-11-06","Exp3","Experienced Observers",3,97,2,2,7,1,0,0,"UBXRTNMOADFQISYJHEGKWZPL"
"FJ","2012-11-06","Exp3","Experienced Observers",3,98,2,3,15,0,0,0,"WMDZQNIREBSKFJPYATUOGHXL"
"FJ","2012-11-06","Exp3","Experienced Observers",3,99,2,1,13,2,0,0,"ZYGTDQIAEBJFHKOMXRWLUSPN"
"FJ","2012-11-06","Exp3","Experienced Observers",3,100,2,3,18,4,0,0,"KNLTPFXDWUJEBSRYMOQIHGAZ"
"FJ","2012-11-13","Exp3","Experienced Observers",4,1,1,4,7,1,0,0,"XYJIEZGRDSKQWHPFMNOBUTLA"
"FJ","2012-11-13","Exp3","Experienced Observers",4,2,1,1,14,1,0,0,"UAJGOIPWTFNYMZRLHSEXDQBK"
"FJ","2012-11-13","Exp3","Experienced Observers",4,3,1,4,16,-2,0,0,"YDUOFRKQHNJIESAWGZXTLBMP"
"FJ","2012-11-13","Exp3","Experienced Observers",4,4,1,1,8,0,0,0,"KYOJPSZWUIDBEQLTXGHARFNM"
"FJ","2012-11-13","Exp3","Experienced Observers",4,5,1,1,17,0,0,0,"QSZEOYHBXMKJAUDRGFTIPLWN"
"FJ","2012-11-13","Exp3","Experienced Observers",4,6,1,3,11,1,0,0,"NJHLESXWTOUAQFBGZDIRYMPK"
"FJ","2012-11-13","Exp3","Experienced Observers",4,7,1,1,9,0,0,0,"HDUFERXAWYISLBNOPZMTQJKG"
"FJ","2012-11-13","Exp3","Experienced Observers",4,8,1,2,7,0,0,0,"BROSWIFNZXKGMAHEPYLJQUDT"
"FJ","2012-11-13","Exp3","Experienced Observers",4,9,1,2,18,1,0,0,"HEOZYWUDMKNIQRFSXAPJLTGB"
"FJ","2012-11-13","Exp3","Experienced Observers",4,10,1,3,8,1,0,0,"FQXPOTAIKSHDRBENUZLJMGYW"
"FJ","2012-11-13","Exp3","Experienced Observers",4,11,1,4,16,-15,0,0,"PJTUABZIQYHNWEORDGLSMFXK"
"FJ","2012-11-13","Exp3","Experienced Observers",4,12,1,4,13,1,0,0,"DSRGIXWNJATLZMHUYOBEFQKP"
"FJ","2012-11-13","Exp3","Experienced Observers",4,13,1,2,11,2,0,0,"YZOUSMWNXIBQPJEHTFRDLKAG"
"FJ","2012-11-13","Exp3","Experienced Observers",4,14,1,4,14,1,0,0,"WLSQPXKJGNORIUMYFTZDHBAE"
"FJ","2012-11-13","Exp3","Experienced Observers",4,15,1,2,16,1,0,0,"NMHYIWKDPLSEJOBFXQZUAGTR"
"FJ","2012-11-13","Exp3","Experienced Observers",4,16,1,1,8,1,0,0,"RLZFWUANJQTPKDMEGISHOXBY"
"FJ","2012-11-13","Exp3","Experienced Observers",4,17,1,4,11,3,0,0,"WUATYEDSGQNIOXJPZMKHLBFR"
"FJ","2012-11-13","Exp3","Experienced Observers",4,18,1,3,7,1,0,0,"JAMFNPISWDXKGOYUZTEHRBLQ"
"FJ","2012-11-13","Exp3","Experienced Observers",4,19,1,1,7,1,0,0,"MYUOQZFPAESJTXDRHBGWKLIN"
"FJ","2012-11-13","Exp3","Experienced Observers",4,20,1,4,7,-2,0,0,"UDOWPGQYFKRXATNSBLEIHJZM"
"FJ","2012-11-13","Exp3","Experienced Observers",4,21,1,4,13,1,0,0,"QUKPLWJTZAXBESMYGNDHIROF"
"FJ","2012-11-13","Exp3","Experienced Observers",4,22,1,4,18,-1,0,0,"LNSWPQUJFKDOBAZIYETMHRGX"
"FJ","2012-11-13","Exp3","Experienced Observers",4,23,1,3,12,0,0,0,"GOJUPKEZRHQXNILDMFBATSYW"
"FJ","2012-11-13","Exp3","Experienced Observers",4,24,1,1,11,0,0,0,"DXRPOEIZYLJGSFKUTNBQMHAW"
"FJ","2012-11-13","Exp3","Experienced Observers",4,25,1,4,8,1,0,0,"ZEBRUATWSFLGQPKODYIHMNXJ"
"FJ","2012-11-13","Exp3","Experienced Observers",4,26,1,1,15,1,0,0,"LHBQJFISRUKWAZTMPDYXNGEO"
"FJ","2012-11-13","Exp3","Experienced Observers",4,27,1,2,13,1,0,0,"LRHODESXJWQFGAKIMPTUBYZN"
"FJ","2012-11-13","Exp3","Experienced Observers",4,28,1,2,7,1,0,0,"IEDNYQGSRMBFUHZWTLXOPAJK"
