"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	0	"WN"	2	2	"Bouma"	"L"	0	6	"K"	"False"	0	0	0	0	0	1	"NUTQHBKLVEFOJIAMGXSZDRPY"	"SQGIREMUANVDLZTXPJKYFBOH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	2	"WN"	2	2	"Bouma"	"V"	0	8	"A"	"False"	60	60	0	0	0	-2	"BGDIJUVNAOZLTEYQSPXKHRMF"	"HGEBZYUJRMISTNDFLOAXVKQP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	3	"WN"	2	0	"Bouma"	"R"	0	7	"R"	"True"	60	60	0	0	0	0	"MUJPTDLRGNASZEIHBXYKOFVQ"	"SVDULXBIANRMJEPGTKQYHFOZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	5	"WN"	2	2	"Bouma"	"S"	0	10	"S"	"True"	0	180	0	1	1	0	"OKEBQYDPFXZRNUVMSJTGALHI"	"FTBEHVNKRUSDAGXMJPYQIOLZ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	6	"WN"	2	0	"Bouma"	"T"	0	6	"T"	"True"	0	180	0	1	1	0	"BPYRQTHLMJAZESOXDKIVNGFU"	"JFPIMOTSELXDNRBAHZYUVGQK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	8	"WN"	2	1	"Bouma"	"S"	0	10	"Q"	"False"	0	30	0	0	0	-1	"OLMTVXHZASQKDEIPGFUNBYRJ"	"DXLGZKERPBMINSATHFJUOYQV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	9	"WN"	2	0	"Bouma"	"D"	0	10	"D"	"True"	120	300	0	1	1	0	"HMZUBNDEISXFVPRGAQLKOYTJ"	"JEYSNRFZIHDMTABLGVOUXQPK"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	10	"WN"	2	0	"Bouma"	"I"	0	7	"L"	"False"	60	240	0	1	1	-1	"PSFRYUZTLHNGEDQAKXJMOBVI"	"OQRSBDILVEPXZFJNTMKGUHYA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	11	"WN"	2	1	"Bouma"	"B"	0	8	"B"	"True"	60	270	0	1	1	0	"EHVTAJZOMKYGUFSRQIPXLDNB"	"RPVSTMFXBEJLKAGIOUQHZDYN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	18	"WN"	2	1	"Bouma"	"Y"	0	7	"G"	"False"	120	330	0	1	1	1	"MQDUTENZHPVAGRFLXYKSJIOB"	"QFHOJSEGYAPKTDBNZXRLVMIU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
