experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	66 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	W 	0 	X 	0.0 	1 	0 	-10.0 	TYQJDFUKCLMGPZVAXIWBHROSEN	WEJSOFUCBIXLYRGTKADHMPVZNQ	-99	-99	-99	-99	-99	-99	0
main	67 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	I 	0 	I 	1.0 	1 	0 	0.0 	WTLUOBNPHIZYXFCRJKMDVSAQGE	ADGPERBMTCIJHKNXFLSUWQOVYZ	-99	-99	-99	-99	-99	-99	0
main	68 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	O 	0 	Z 	0.0 	0 	0 	1.0 	MENPUQAIZOBDCGXFLTVYKWJHRS	QORJKDELFVYMZXUSTIWGPAHNCB	-99	-99	-99	-99	-99	-99	0
main	69 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	C 	0 	N 	0.0 	1 	0 	1.0 	THPJQGFMCRYSUVXZAIKLDENWBO	GEBJDVTNCZMWXLQRUKHAISPYOF	-99	-99	-99	-99	-99	-99	0
main	70 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	P 	0 	L 	0.0 	4 	0 	1.0 	URVINDXAWLOQPCFHMZBGYTSKEJ	EFHVBLXDIPGKCYTJQUWSNRAZOM	JXUIKEOADSQCGLBPMVNYHTFWZR	EMJCLDOPKZTRWXHINGQAVUBFYS	EGVWQIRDLPJUBKCXFMTOYZSHAN	EIGLVZYCPDBHJMURFSKQWNATOX	PXVOHUKAESMZBTYFDJNCRLQWGI	HBYPCFGUTLIWSJOMVQXZDKAERN	0
main	71 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	A 	0 	A 	1.0 	1 	0 	0.0 	QOBCZAMKVEJXLUFDTPWRSGIHNY	OJIBZPNSAXEKMVWDFYLUQTGCHR	HRJKDSBETMQCLIXWFAOUYVZGNP	DNUPZWTJQCAESFXKHYOIGVRLMB	AVNRHDSQYXFCWBLMIOJEPKZGUT	ETIVMSOLKRQCAPNUJWXBYHFZGD	LDVFKJHWTRXEGZOPQBMNAYIUCS	RVCYTLEZFIUPSGOQDKHXNAJMWB	0
main	72 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	C 	0 	C 	1.0 	1 	0 	0.0 	AQBYGKZJSOMFTWDNLPRXHUICEV	LGZUDFIVCEWQTAKSBMPONHYRXJ	-99	-99	-99	-99	-99	-99	0
main	73 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	P 	2 	F 	0.0 	1 	0 	18.0 	EKQTZANSPCUWVXIFYLRODHMGJB	ZIKJAYFNBOSTERLXCWVMHDUQPG	WQFLSYJXBEPCNAVZGTIOUKDHMR	YPUNDRVOJIFGSXHTMAEBWZQKCL	JUYTFHWRCOMGAVXSPKQNIEZDBL	KSTLFPNRDXHYUOWCQJZBEVIMAG	CZSWOMGNDPKXBIJLREVAYQHFTU	XCNWMVPQEGIFRODYSBLZJUATHK	0
main	74 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 135 	J 	0 	I 	0.0 	7 	0 	2.0 	NSUCFDYJXLTIBRMHAPQEKOZWVG	VEPFDAZQJYWIKGSXTMCHBUORNL	DWLVGXZMQTPFIJHNUACYOEBRSK	POIYZURMSDJLHXVTBWNAKEFCQG	QIWEAMRXVUFJPOTLGHYKNBDSZC	IVOWDGLQUPNFYXTHRZCJBASMEK	XEJWAFPLVHORDCYQMKBGSUTNIZ	TFRNBCZIHJAUMKSWLEVQPODYXG	0
main	75 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	O 	0 	J 	0.0 	4 	0 	4.0 	XOLVPKGHWJMUYIRZCBEFNQDSTA	GQJKNLEVXHYBMUPZDAFISOCRTW	KHGLNBZUYJMOCQTXEIWRPVDFAS	ZIBWKHLASJMQCRYFOPNEXUDTVG	TMNPLFJQUSOIRWDKHCVYZABXGE	FTWUBIKYEVHGPLCAXJMSZQODRN	NJLZVEATYFHOPQKMCIDRSGWUXB	RTHYPQJMEZFSNXOBWGADCILVKU	0
main	76 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	W 	2 	J 	0.0 	1 	0 	4.0 	RWTZXFJPQANIEKYSUBVMOGCHLD	ERGKUOAVCQJMTHWBFLZDXNSIYP	-99	-99	-99	-99	-99	-99	0
main	77 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	E 	0 	E 	1.0 	0 	0 	0.0 	PIYFSBWMERXDAKHGZTOCUVLQNJ	JQEKDWNOUHSXZGBFAVTLPMYIRC	-99	-99	-99	-99	-99	-99	0
main	78 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	P 	0 	F 	0.0 	5 	0 	1.0 	KYUQGBPMCLNAJESRIXVWOHDZTF	RCKQFIEZHPTMSLAXUJBOGWYDNV	PMTIXKYBQACJGNEZRFDVHUOLWS	WJLTHUANCVZFSDXQYRMKBEOIGP	LTDCUIVZJMEHKPNWOSQGAXFRYB	HTCEANXMIFPBYZJOQSVRLGDKUW	AJKRSHNYFQGIZUMBVLETWDCOPX	GJMKIFWAPHTZSYVQRBOUDLNXEC	0
main	79 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	G 	0 	M 	0.0 	5 	0 	5.0 	PHZYDLBJXCGANEKVIUWFORMSTQ	BWHLZXUKVMYFIONSCTJDQPAREG	FOXKRABSVULWCJMEDIHGYZTQPN	OAYUJKFHMTIDZBQVPXEGLSNCWR	JYBQNLHIPSWGTVXUAEZRFCOMDK	VOLZWYMAFIHGJDRTNXECBSPQUK	CAPXGROYEJKMVBQUZWFDTNILSH	ITAXQMHBWDRNUKCLVJSOYEGZFP	0
main	80 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	D 	0 	O 	0.0 	1 	0 	-3.0 	VIZGAYFWLNDKJPMERTCBUOSXQH	FBQDLIOPZRVEWYXMTCNJUHAGKS	-99	-99	-99	-99	-99	-99	0
main	81 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	S 	0 	S 	1.0 	6 	0 	0.0 	PTZMELGUOAQJYKFBSIHDCNVRWX	MSZIJTNXCYOARFLDUEBVQGPWHK	LVHDQXOEGABJINTPFWRKUMCYZS	TRHGCWXEKDPOJLBQVMNSUIZAYF	ZLMRDCOBXENSYQTGJKPWHVIFAU	HVORXUPKBCJTSMIGDZYANFEQWL	JYNPVQXOESLWURMZFKDCHIGTBA	BQSHLVMJXNOCTYRIFZAKGUDWPE	0
main	82 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	G 	0 	G 	1.0 	7 	0 	0.0 	BZUYPMHVKTRONXICLFQJWEGADS	ARFDHQVEXSBYPIMKOLZUTWJNCG	FCRGJDAQZSNEPBKMITYLHOXWVU	KGQABWDTEYIPOXFNHCZLUJSVMR	LKRSGPEJDMOUYNFZCWTIQHVXBA	KAXNQJCWUIYGPESVZMOBHDLTFR	CGKBDQIYWORTFXEVHNLSPUAZMJ	VSUKEJHGXLQMWZBICOTRDNAFPY	0
main	83 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	O 	0 	R 	0.0 	1 	0 	-1.0 	FXZPEHLBQWURTAJYSIMKCONVGD	PZKBNEGORFQVTDLXHJUCSYIMWA	-99	-99	-99	-99	-99	-99	0
main	84 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	E 	0 	E 	1.0 	2 	0 	0.0 	XUWYODFVJQHZLNSPGEIABMCTKR	HASTNOXVZCQYPIEMBULDWKRFGJ	TDHBXFJLEPWAGNKVZMIQORCUSY	KURLXGOAJIPHCDZTSVNWEBMFQY	LNUXEMADHQWZCOBIYSVTJGFPRK	BEPHNOULVCWRTFZAKMGIYSJQDX	TXIEZPCGVDLMQFRHBNWOKSJYUA	WDGLRIXOSEZPMUAKTVNBHCQYJF	0
main	85 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	S 	0 	U 	0.0 	1 	0 	1.0 	CZOLPUKEWSYTVBJAFGIRMNHXQD	WODQHRUSVLNIZCJMTGAYKXFPEB	-99	-99	-99	-99	-99	-99	0
main	86 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	G 	0 	S 	0.0 	1 	0 	9.0 	QLXYFGHWDCEURSKOPMIVJATBNZ	BCDOIQLJXSYEUMVPFAGHZNKTRW	-99	-99	-99	-99	-99	-99	0
main	87 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	P 	0 	S 	0.0 	1 	0 	-6.0 	MARYLVXJSNTKGUFBCQDZEIOWPH	FPAEVQLSWRUNYKCHBJTZOXMGDI	-99	-99	-99	-99	-99	-99	0
main	88 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	T 	0 	U 	0.0 	0 	0 	1.0 	RMKJBXLUTEAHPQVOIFCZDSGWYN	JQUNAIKCLPVFMEWHBXYOZRTGDS	-99	-99	-99	-99	-99	-99	0
main	89 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	C 	0 	C 	1.0 	2 	0 	0.0 	GWHAXZRYDLVQIKMJUOTNBCPFSE	CPFDUAHJOWZQIVMKRTXSNBLEGY	XBVOSHZWATCRLEKJGYMNPFDQIU	YPVHICKBZGLJQOEUWSAFNMTXDR	YWNTSQPHZJDGXEULCAIKROMBVF	BXRYHUOGILNMQZDSEAFTVJWKPC	FBXOCUVHJEIYANDGWLSTRMZPKQ	INXPTLFZBDJGOSCAQRUHKYVWEM	0
main	90 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	G 	0 	S 	0.0 	0 	0 	7.0 	MBDETLQXUSORICWJGNFAZYHKVP	VRWDCLUEOXZHYPNIBAKJTFMSQG	-99	-99	-99	-99	-99	-99	0
main	91 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	O 	0 	T 	0.0 	1 	0 	-8.0 	NCHEOTVMSLIBGJWFAXZRUYDQKP	YWOPLFCUJVTQDRGAMZEHSXKINB	-99	-99	-99	-99	-99	-99	0
main	92 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	I 	2 	J 	0.0 	1 	0 	2.0 	FDMYPHUWKNEILSAXGVJBCQTORZ	ZHFOVYNKJCIUXERBGLDSPATWQM	-99	-99	-99	-99	-99	-99	0
main	93 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	O 	0 	V 	0.0 	2 	0 	1.0 	ETKFVCPSZYNJGLHMIRBOWAUQXD	XETKWBVFHLYDZCOJGIAMUPNQSR	WLASQCKHVOZFBXUIMGJREDPTYN	NXICVOGRZPFDHTQWEBAKLMYUSJ	BDSRQXMEGKONZVWPITYCUFLHJA	MSGBDHVIAUJWCKOLNTYQFZXEPR	CANQKGOELJHWSFUPXRIYTDZBVM	XQGZKLIUDRVTOPWMYNHSEJACBF	0
main	94 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	O 	0 	I 	0.0 	3 	0 	3.0 	JBACFRMTKQELZSNXOWIYVHPUGD	BSPECJZNUHAQDFKGIMXYOLWRTV	BGJKTUQRHEFWYDLXSZVAOIMPNC	KTJFCZNPIQVOBMWHSYDEGUALXR	QXMDYZCFUINLOBERSJWKTGPAVH	MSAFQJEBGVYNUHXOTCIDZPKWRL	WPHNROGXZTJYBCFVLDISMQKEAU	HCAQVEOIKNXTPLFSGJYZUMWBRD	0
main	95 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	M 	0 	R 	0.0 	4 	0 	1.0 	BCAQSVUDFOTKHXNYWMPREJGZIL	NRIQAMDGCBOKWYEFSXJPLZUTVH	IRCLBTGYWMAFQKDPHZJNXOESUV	BHLOGNDMUVIYACJFSZTXQKERWP	EJZWVGCRMYHUKATBDXISFNLPQO	NIBADCRSPQGJVXZHKWTFEYMLUO	QTBCNGLHYPJUOSXFWVEKRMIDAZ	WLZKSPMCNHGIFBXVJDOTRYUQEA	0
main	96 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	D 	2 	H 	0.0 	0 	0 	2.0 	PNSQELFHIDUYAMWZJGRCXVOKTB	VQOCWJKARUHLIDSNXEBTGMFYPZ	-99	-99	-99	-99	-99	-99	0
main	97 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	W 	0 	M 	0.0 	0 	0 	-1.0 	NBIURXYWMZTDQGHFEPCVAJSOKL	SUPDHTYVAQMZRGIEBLKXCJOWFN	-99	-99	-99	-99	-99	-99	0
main	98 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	C 	0 	B 	0.0 	2 	0 	1.0 	MVGBPNIAJFLSRHWTZKDCUOQYXE	UFPKLCMHNDXJWSBRTOIEAYGQVZ	MAKGLSNOJBCWVHDEFQZIYXTRPU	OFVJWQCETUYLXZIHPBKSGARDMN	ATCFDMKLYPISVQWBZRONGEXJHU	FOVHNGSJIWAZXBKEYQCRLMUTDP	TAEQJKNSWZBHOUXFGICLDMRYVP	ADMIYURNBJHEKFOWSCXQGLVPZT	0
main	99 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	N 	0 	Z 	0.0 	0 	0 	2.0 	EWTUODQYMSZKNFHPJAVXRCGBIL	HTJMYKARZXWIFUVQLGSBCPONDE	-99	-99	-99	-99	-99	-99	0
main	100 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	P 	0 	P 	1.0 	1 	0 	0.0 	YBLZOTNDJCFPXGEQUAVMWIKSRH	DHGUITPLEAYOMQKNRFXCJVZBWS	-99	-99	-99	-99	-99	-99	0
main	101 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	M 	0 	R 	0.0 	4 	0 	1.0 	WIBYNXUSTMVCAZKEOLJGQFHRDP	UTIGQDSNRWFCHKJYLEXMPVABOZ	JEHLKCASUYQZXTWFPVIMBGROND	HPMENWAUVFKBGRXYJZTOQSDILC	PEQLAOHRMIJNUVGXWYSCBDFKZT	DBHALGUNKJWXFVRTQZMOICESYP	HQYVKDABIJCPWZTEFSRLMXONGU	JWHLEKCXRTDFYUOQBAMSNZGIVP	0
main	102 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	B 	0 	R 	0.0 	0 	0 	-2.0 	UHYKTBLRXGZIFJPCNSQEMAOVDW	MINXLCTODWEVKPBSRZAUJFQHGY	-99	-99	-99	-99	-99	-99	0
main	103 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	W 	0 	W 	1.0 	1 	0 	0.0 	XSEDBQULZCWRGPTMVIHJYFKAON	BDPLFNYRJSWEMVUGHQTKAZCOIX	-99	-99	-99	-99	-99	-99	0
main	104 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	A 	0 	A 	1.0 	0 	0 	0.0 	EGYSPNIAOZUJFLWVRMDHBQCXKT	MBKSHRVCLNDWJUGIAZOYQTXFEP	-99	-99	-99	-99	-99	-99	0
main	105 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	O 	0 	H 	0.0 	3 	0 	1.0 	TXVYUNSEBMQHRDIZAKOGLWFJCP	ASYFCHZWBEXOVJNDPLMQKUTGRI	IJMTFAUXYPHRWKBQOGLDCNZVSE	ITLPKAXJEFHOZQVDGRWYBNMSCU	UWYNXZSPJRTFLEGBIVQCHOAMDK	RHOBGQJUCMNPDVEIFAZTYWXLSK	IZCNLAQEKUFSDGBVOTJWMPRHXY	SHLIFOYXKRNGWVETMUQABJDPCZ	0
main	106 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	T 	2 	M 	0.0 	1 	0 	1.0 	JKCTUGIMVSNLYHXFBPOREDQAZW	LJEZNIBMTCSXYQFUWROPGHAKVD	NZLJKWSGIYDQAOTCXHBFPRUMVE	IBGZMTPJQKXNWCYUFHERLVADOS	NOFRDBHKWXGYITAQLSCMVZJUEP	LHIPBCZQVWRFSKUOMNXJTGEADY	PEBLRIVUAQCTMWKGHNZXOFJSYD	HDJEBQZCFVXNOIRYPGMTKLSAWU	0
main	107 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	S 	0 	S 	1.0 	2 	0 	0.0 	OFZELCWNDVGRHKXABYPMTIUSQJ	ROXCPQUEMLDKHBTVSFGNAYWIZJ	NLTYBMAIKSRUEDXQCZGVPJWOFH	XOCUSRJMBLTVQKZFHNIDWPEAGY	VXIZETUDCMFGHKBWRAPNQSLYOJ	RNTSGCBZKXFWVUHDIYQJMEPOLA	KRYXHLMNZDJQOTWIBGSAPUEFVC	CFZMAGVYIDKXPEWJNTOHRUQSBL	0
main	108 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	U 	0 	F 	0.0 	4 	0 	1.0 	XILZWHBKFJSUETQNGRADPYOCVM	HDWSQXYTMRBEVKPCFIOAULZGNJ	RLFVUWGQESBNCOIDATYXHKMPZJ	SNQJOCXYWHFITPURKMVEZBDALG	VJTKOHADENFUSBIXCPLMWYZRQG	PINFAUSWZYMRKDHVJXLBQOCGTE	REDQIMHWJYBKLATPFNOVCSUZXG	CBUJESZKVOTQYGDIAFNRMLWXHP	0
main	109 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	C 	0 	X 	0.0 	1 	0 	1.0 	CAGHPZDFKMWVINBEYSQTXJLROU	ESYOGVMZXCIPKNAHDLUFWQTJRB	-99	-99	-99	-99	-99	-99	0
main	110 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	S 	0 	G 	0.0 	1 	0 	1.0 	XJGLFDNICEVQPTZURKABHMSWYO	FWUCEJNHGSIRVZKDMQOPBTLXAY	-99	-99	-99	-99	-99	-99	0
main	111 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	G 	0 	G 	1.0 	0 	0 	0.0 	FQKURZITXAGPWLNBDOJCMYSHVE	HASUNREBFIMGJKQXOZPYTVCDWL	-99	-99	-99	-99	-99	-99	0
main	112 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	S 	0 	Z 	0.0 	0 	0 	-1.0 	UWYKQSZVCHOMIDNFATEPLGXJBR	FQDPSZMOWEYKLHJTBNCVRIGUAX	-99	-99	-99	-99	-99	-99	0
main	113 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	E 	0 	I 	0.0 	7 	0 	1.0 	TFCVPQODKJBXGSULNHAIZYWMER	VIGWRYBZTHXSPNDOMUJCFQEALK	ZYNLMPUECSFJWIXAGDTQBHRKVO	XUEAMFBHRZCTDOSWGLNPKVJQYI	AQHREMUDKBNTXSWOYGFPZLCVIJ	QDCEUHRJZBSWOIMPVANFTLKXYG	TBXRCNDVEIHKPQUFMJOWSGLYAZ	GZNFWOCIEADXQHYVRBKUPJMLST	0
main	114 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	G 	0 	T 	0.0 	6 	0 	1.0 	JGFZEMHBXILNDKTWUPOYCQASRV	HWGJXLKFDQBEMPUTVCYAZSONIR	NFHYZBTLUWPQCDVEAORIJMKXSG	MZFXVATCUYKQIPWDOJBRENSLGH	OLQAXWKSEFUIVRYZMTDCBGNJPH	PLFBGSYOXEWJCKIUMNRADHTZVQ	WCJUXITGMBPYLFSAHDKQRVNZEO	FPDVKQZHYEGTSACULMOWRIXBNJ	0
main	115 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	E 	0 	F 	0.0 	3 	0 	2.0 	WOCYFXTQRDIZVHBANESKPULJGM	PCAWINLUFYJGBEDXVRTKSMQZHO	BHYFLCSXQDNUGRJKWETZPMOVAI	HDTIUGLCAFBEQJYPMNWZXRSKVO	YSAKVNPFMCEIWHLGQRZUXODBTJ	RFWLIHBGTPKMQZYUONCSXDEJAV	QVYXWLPKGRCENUFZSIJATHBOMD	ZDXHLEMUKNICTBGYVFRWJSPAOQ	0
main	116 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	P 	0 	I 	0.0 	3 	0 	1.0 	YVDBRQACPIXEGSOFLNWHKJUMZT	ODRXBWAMULNSHKIZQTVPJCYEFG	KOGZXFBCTHMVUIQSENRPLAJWDY	ERQWOASUYMIPGVJTCXFLZDBNHK	OFTZVLBYDEGKQINAWRJSXMPUCH	DNBYMIGHCZWVAPQUJKFOLSXRET	OUDTEXCSHVPJFYWGZIABRMQNKL	OUDETXIHMCRYALWNVZKJQGPBFS	0
main	117 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	W 	0 	W 	1.0 	7 	0 	0.0 	YVZRCXEHWLUATNKQFMPBOSGIJD	MGRTOSQUYCJVAPDKZENBHXLIWF	VSOBJTGWLPRZXQHMKAYCEFUIDN	XMPOIDWQNTCSRLBZUHYJFKEAGV	VPILHRUGMABKSQZNJFYWTXEOCD	TEOHLRXWKQZCVJAMPBFUNIYDGS	QNPSHWVTBMIEKDZFOACJYRGULX	PTGOFLWXUREBVCINJSDKAHZQYM	0
main	118 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	J 	0 	V 	0.0 	1 	0 	-6.0 	OGRMCXBVFSYQPWEUIDNAJKHLTZ	PJUTSNOVKQGDXIYBMCZWHAFLRE	-99	-99	-99	-99	-99	-99	0
main	119 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	G 	0 	Y 	0.0 	6 	0 	2.0 	GQLTHIAVKZERCMFWUSJPBXYNOD	VDSPKEMNZOLYAFWQCIXURGHBTJ	ATOWLRFPJGQKUNDBCYVZIXEHSM	IXYOAPLEZVDFHSGRMJBQUCTNWK	YDNAPVFEQZXWJCMHBGLRKSUIOT	AVXJLISDKWQRYFZECBUMGNPHOT	BWZMLIQDYEGXJVOSTFRCNUAHPK	NWIKQYZCHARXLFVMUPDTJEGOSB	0
main	120 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	E 	0 	R 	0.0 	1 	0 	9.0 	MKJVQYZOSWRPTGIAHCDFNXLBUE	VUTCNDBRMFXQPYJZEKIOASGWLH	NBAOPHEMVGYJUFCTDLWIKXSRQZ	NSZCYOVALJXFTBHWEUKRDMQGIP	CTKQMBOWZGLEUVJYSPANRXDIFH	UYHONFEIQZKTVBRXJMDAWPGLSC	UBYILNPXMFGEVKQAZORCWSTJHD	TBILVQDWXKZCOSGHRJNYFEAMUP	0
main	121 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	A 	0 	H 	0.0 	7 	0 	1.0 	DIHVWEJARPSXTBUNMLGYCZFKQO	AKXYDNJQMRPLCGVOBITUHSZWFE	BDVMKACHXOTLZWYJUGQFEIPRNS	GUZHEMCSLJRKOIQTVPAYFBDXWN	LJNDUQMRZPOKXCGHTIEWASVBYF	HWVBLGYENKODZXJUMIQCATPSFR	SZHRGUCWAIQJDTMXNOBYEVKPLF	MDGPJOBHAVIQRYCLWKUEFNZXTS	0
main	122 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	S 	0 	P 	0.0 	4 	0 	1.0 	JXMGFNSOVPYWKRCLTQUZAEDHIB	BVIRWYFECGTAKLNMHXPJUZQDSO	GJQMXBFVEHZSLDOICYARNKWTUP	HUAXJDLGKWEZQYPCBIRVSTMNOF	WAZNJLRKPSOFIVQDEHXBGYUTMC	EFHLAMNCWYJOZVQUXRDBSKPTGI	KXHYPOIJZACTQDLWNBUSVEMGFR	FONRQSPXAVTIDWUZBLEMCJHKGY	0
main	123 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	P 	0 	Q 	0.0 	7 	0 	1.0 	VFSWLYOJXQPATINZHKRDBUGMEC	YFQAOKWBIRJEPXHNLGTVDZCSUM	TZDCMKANOWRIFGUJHYQLVXEPBS	YTAQILUDOJZWCRPNKEVSHFBMGX	FCYQSJXVERDNABTKGHWLMUZIOP	HUDKOBSGIJMWZXLATCPNRYQVFE	YFUOHMZLRAWCSTNKGJPEDQXIVB	JCIHTEDGYSQPNWKUFBXOZVMLAR	0
main	124 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 135 	I 	0 	F 	0.0 	0 	0 	-7.0 	KUCIJPGSVDFEQWBRHYXLTZNMAO	IQFSMLORKGHANWTZVECXDPYBUJ	RTNVLBWGSHIOEFKAXMZDQPUCYJ	TQGXHSPCUMZARYJOKVNLEDFBWI	BFVTGXWZHCLQNEYAOIUKSPRMDJ	NVSPOGUYCIKZRWLDJXMATEBFHQ	UJCRKWLDIVQSZXYNBGMTAFEHOP	JLYGCFKDAOPESRWQZBXUNIHMTV	0
main	125 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	Q 	2 	D 	0.0 	3 	0 	5.0 	IZBOPMQVHWALDYRXUKFSECJGTN	TADJYXLVOZMFRGBSHEKNIWPQCU	IFGEABLPXWZTUMJRNQCSOYHDKV	GVEPFODSAHYQTUILJKXNBMZWCR	PSDOWXIGLFJQMRTZCUVEBYHNKA	QFULVWMHJEGPSIKXDCBORYZANT	MHLURWPKQOVXSFJADENBTCIZGY	VKWSFBMAYCEPGJNIQHRDXOLTUZ	0
main	126 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	Y 	0 	I 	0.0 	0 	0 	1.0 	EMLRDNXIYQKBZCASOTVPHWGUJF	HXFTEWMLSKBZQONYVJPCURIAGD	CIGMBZJXYAVOENDHRSWKPTQUFL	CHDLEJVYKPBTZUSRXNWMOIFQAG	AFCPHTQNGLMBWJVUKXIRZSEOYD	XOKQTREMZNPIGLWYJHCBSFVADU	TWNVAOFCIHGXQZRKEDJPLSUYBM	LKZBDHRPIMVXJYFTESWAGONUCQ	0
main	127 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	S 	0 	T 	0.0 	0 	0 	3.0 	NCIPFJKBTVWSEGRHXLMOAYQDUZ	TOFJCUXEPMYSLGNIWHQRKVBDAZ	-99	-99	-99	-99	-99	-99	0
main	128 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	G 	0 	G 	1.0 	0 	0 	0.0 	KWSNQRPJGZOMVBFYTELCIXUADH	TWYBFIPGKVRHONQJSLMDZAUECX	-99	-99	-99	-99	-99	-99	0
main	129 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	O 	0 	Q 	0.0 	4 	0 	1.0 	FNIKAUOZYWMHEJSLBDGTCQPVRX	KNDRJBVYCIGAUWPOMHZXEFTQLS	ADZPHQCYIXUFWNMOVETLRJSKGB	ZBYNPVOTLSKGQHAUEXJWMIFDRC	FITXAMNVQOSLUEBZCRGHPDJYWK	IZKMFWVNBTHLYJORDCPUGAESQX	LZVKQHNMIETUYCDFXJASRBOGWP	BPQLEKYJIGDXWFTHZMCUARSOVN	0
main	130 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	T 	0 	Q 	0.0 	0 	0 	1.0 	XBKVJGRPOIQTFLEHWASMCDUZNY	OWMNAXLBYQEJZTCDURGVSHIKFP	BLGRUDAEMTQFVYOSPCKIJZXNHW	DCHLNYGMUAVIBSJETXPKWZROQF	XAKJYQLGUBRPCNTFZMHOIWVDSE	BYQVAOZLUSJWCDMKXEHIPRGNTF	TMCZXGWLHPRNSFQJOBAUKYIDEV	NTZWKVLYDHSIMEXAUFQROPCBGJ	0
main	131 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	D 	2 	M 	0.0 	1 	0 	1.0 	TUFRNZSAEICDBQJYPOWKMGHXVL	GBNPTOLMDSFVWHUERCAZXIKYJQ	-99	-99	-99	-99	-99	-99	0
