"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"correctPos"	"responsePos"
"main"	45	"CL "	" oneCued "	0	" left "	"P "	"L "	0	4	0	2	"UNRGFVHWLZOBXSQMIECPJDATKY"	"RYITFGOJWSPLHEDUNVQKCXBZAM"	"BQSXTMUAHFERYWCJDZNGOKVPLI"	"WVXCSRZYOKUFDPBHNAMLEGTQJI"	"ABZDIRMLXPFWOKVTYJUENGCHSQ"	"FMBXLCUNPTAHEIDKOSJYZRWGVQ"	0	7	9
"main"	46	"CL "	" oneCued "	0	" right "	"U "	"Q "	0	5	0	16	"YEQIJHAPMVBUXWSKGCNFRDLZOT"	"DRZATEFMBCXVJLKNOYHGPQSUIW"	"WJQGNMKCDABSFUXYEZTRLVHOIP"	"VPRFSCALZGEWJKUOBMIHNYTXQD"	"ZBTANDHVJIRLQOFXYGPMUESCWK"	"YKNLWHASQBETVMJDXFOCGIZRUP"	0	8	24
"main"	47	"CL "	" oneCued "	0	" left "	"E "	"J "	0	2	0	3	"RFWIHTQXCPJLDAGYMSNOKEVBZU"	"QRDNMCBGZFVAJTHSOPKEXILWUY"	"MQCTLYWFJGAEBXHSNKIRDUZOVP"	"KJPGVNWUFQHETMSZXILDYRACBO"	"ZUWVGDIJXBTMSPAQKHFEORYLCN"	"ILWOJZARPNKGFDUXECQVSYBTMH"	0	8	11
"main"	48	"CL "	" oneCued "	0	" right "	"P "	"C "	0	3	0	5	"MJYAOGEDBQFTVUNSXHKILPZRCW"	"SIGVHENXPYCOLFMKWDJRBQTAUZ"	"LXHTWGKFDCUBVOSZNQJYPAEIRM"	"KVBILHECDGQYPZOMXFRANSWJTU"	"BNVXRWPUYQSMKLGTDZCOIEHFJA"	"ANTWUOHBZYSCMLRKGXEQIFPVJD"	0	7	12
"main"	49	"CL "	" oneCued "	0	" left "	"G "	"N "	0	3	0	4	"OHYKGBAVXJMPWUCNLTFIQDREZS"	"UOKMVWSGITCYZERLNAXQPJBHDF"	"QYZLPEJRFIDAGNCUVMWOBKHXTS"	"DPJREWNLUVGOIYQXAKMSBFCHZT"	"NWXBCGSQJUMDRLOTYEKVIHAFPZ"	"NMEBALYHJVRCUDOPTXFIQSWZKG"	0	6	10
"main"	50	"CL "	" oneCued "	0	" right "	"U "	"E "	0	4	0	5	"QFKAEYOVDRPSBUHLIJGNXTMZWC"	"UZNTLIYQXVEFMGKPHDBCJWSROA"	"ESCDZFVAQYTBGJRUHKWXNILOPM"	"MSRQUCGVZTDKLBOIJXAFYEWHNP"	"ZRIYPSMDJCELFBKUWQAHOGTXNV"	"HGVYQCNJFWMULZKDBTPAIOXERS"	0	10	15
"main"	51	"CL "	" oneCued "	0	" left "	"F "	"R "	0	2	0	14	"HRUQBYLEDKXWAPONCJVTZSIMGF"	"VIZLNRSPWGFEXMUTJKHAOCBYQD"	"BWHSGLKRDXCEMAYJNUPZIFTOQV"	"XAEBLGDYSVFUCMKTJIRQHNOWZP"	"EWMBZNVOCGSPUDIRHAFTKLQYJX"	"MWRYKQEBCFJIUAVSPOXZDLTHNG"	0	7	21
"main"	52	"CL "	" oneCued "	0	" left "	"P "	"Z "	0	5	0	5	"AFRBOTUZNWCKHGSYPEJMLDIQVX"	"EDWOHCIKUVRGQXMYPNLJSZBFTA"	"VEWMZTUOKRNBHDPAXJILCGFQSY"	"GEMLTZYDVOXPHQSNICJBRKWFAU"	"RPZKDMQIEGHUJTFLAVOXYCWNSB"	"HJFEMAWDZBORGPLUVTIXQYNKSC"	0	8	13
"main"	53	"CL "	" oneCued "	0	" left "	"M "	"K "	0	3	0	6	"HXIMANUSQYKOFRBEWDGTZJVPLC"	"HAIRCJUEYSBFMXLQGVWOPTDNKZ"	"RXPOHMGSJUVNFBACLIQKTEWZYD"	"LTDUHNISVXKRQABEMPGZCWYOJF"	"CQSHLYZTXPOWGUNEJBDAFVKRIM"	"KEDGOLPWJVSNUZXRIQYCTAFMBH"	0	10	16
"main"	54	"CL "	" oneCued "	0	" right "	"R "	"H "	0	2	0	-3	"WMHFTQRIJGBSOPUAXLZVCYKEDN"	"FYPKMQAODBCILEWRXVJGHTNUSZ"	"LKMTDFRAPHQXYNIEWVGBCOJUZS"	"SJRFEVQYGAWUPLICTBKMXZNOHD"	"VBPOTRWAJIQUDKNCGHFLZMXESY"	"NQTRZLFXYKHMGPOAWEBVCIDSUJ"	0	9	6
"main"	55	"CL "	" oneCued "	0	" left "	"S "	"M "	0	4	0	3	"SVRKFHDTNAQPLUYZMEWJIXOGCB"	"EBATOPRUJGNZCDKQXYFMLVIWHS"	"XMIHWAPBOFQUYJTZEKCRDSGLNV"	"BDKXLYMUVQNTFCRSJWOPGEAIHZ"	"EFVGRZJQAMDBSKYWHPOTNLIXCU"	"CRADTLOVUMYPEFIWZQNJXGSBKH"	0	9	12
"main"	56	"CL "	" oneCued "	0	" right "	"P "	"G "	0	0	0	4	"ZURELXOGBHQPDANCTWKSIVYFMJ"	"RGDMJSPYCBQIKWELTOFXHAVZUN"	"FSXTJHPIOVGWEBDRUYANCQKLMZ"	"XECTKVFJILUZNSBPAWOQGDYRHM"	"TWHAVFBCIGLRMENOKQPZJXYSUD"	"JXGUMEBYAZLIDCRHSVKNFQWPTO"	0	7	11
"main"	57	"CL "	" oneCued "	0	" right "	"W "	"M "	0	2	0	5	"ASCEGBKQWVMXJPNODIYFZLTHUR"	"OUNLZHDRXYMSJQBWGTIPCVAFEK"	"DHZFSGBOVMLNECWYARKXJQPUIT"	"AEXHTLQGVDMYWICZKPNFJRSBUO"	"KXQPUITVGNRYBMWSCAHJFLDOEZ"	"GPJFTLYCARZKOQHUIXDBSMVWNE"	0	9	14
"main"	58	"CL "	" oneCued "	0	" right "	"Y "	"P "	0	5	0	3	"LGFMPAJZODREBSQWTUIXNVCHYK"	"SMLKNDBIHJAECQTPZYWVROUXFG"	"UMKOANFIWQCVZGBLTXPRHSDJEY"	"BPMWNHZURCOYTAJDVXLSFKGIQE"	"XNGBORCFPSDAEIHUMQYVZLJTWK"	"LGUSJMXEPOWYTVCQNRBIKHFZDA"	0	8	11
"main"	59	"CL "	" oneCued "	0	" left "	"M "	"O "	0	0	0	2	"IGYRKTXAZBOJMNECWUHFQDVSPL"	"UTSNQZLRDWGHVKAPJYOCEMBXIF"	"LORDHAPBXQYGJTNMKVSFWUEZIC"	"UBHRJLTPWXMYDGOENKSIVCZAQF"	"NDCRJYHAFEOZIGTUVXMKBQSLPW"	"VCDUNOEFTPSHMWRXYILQAKZBGJ"	0	10	12
"main"	60	"CL "	" oneCued "	0	" left "	"T "	"L "	0	2	0	4	"EBFMIOKTWLZXGUADRHPVCQSNYJ"	"UOBHXWVZADLPKJSRTNGCIMQYFE"	"YRDOSGFKLWMCTEVIZHPNAJXBQU"	"WPMZALRBNXEUGHTVIYCDSQOFKJ"	"OFLGRHSNBQXMDJEUVYCPATIWKZ"	"BKPXLTVQUIAJMYZNEOGSRHDFWC"	0	8	12
"main"	61	"CL "	" oneCued "	0	" right "	"M "	"Z "	0	2	0	5	"TRDWYZPXLAHVOFJUKSMGNECIBQ"	"KWTEMFLVGUAQIHBXZDPJNOSCRY"	"BIYTNXPOZKSQWMUVLHFDERGAJC"	"HRZPGDJMKFBLXTYIWOCSNVUAQE"	"FTMXBDIALYJKPREWHVQOZUSGCN"	"TUAZPIKYJFGBMSNHOWDQEVXRCL"	0	8	13
"main"	62	"CL "	" oneCued "	0	" right "	"T "	"A "	0	0	0	5	"XKZCJOAMQNETFWIPYVLHDSBGRU"	"VZYDMCSLPIOUNRAGKHFJWXEQTB"	"BFIVEOGLYRDZSTAKCJMPHWNUXQ"	"YVCAFPELZRTMDXUQBSJIHGWNOK"	"KODUPXSTWEVYMZCIJNQRGHFBAL"	"NIKBWESLYFJXRPAUHTGOCDVZMQ"	0	6	11
"main"	63	"CL "	" oneCued "	0	" left "	"M "	"V "	0	0	0	17	"COTEGXVNIUWPDZLJYSAFHBRMKQ"	"OKIAVNLXJQFHUYRCMSZTEPDWGB"	"FDXRJGWSZUCKYNOLPHVABTQMIE"	"VMQHDCFSKTGWRPLAOEJNZIUXBY"	"JXVUOWGITZDPKNMQESARLHCYFB"	"VSQAURWZDTYPXGEFNJILHKOCMB"	0	6	23
"main"	64	"CL "	" oneCued "	0	" right "	"E "	"D "	0	4	0	7	"VKWRMXOLTPEAUJDHFYNBQISZCG"	"EIMHQJLNFGXROYDACSWUBTPVZK"	"UCGMAKVOYXLIQBSPFRWDHZEJTN"	"AZHDIKLOBCREFUGWJNYQSTVMPX"	"GLAIKBXJRDVNWCSFEYZMTHPQOU"	"UINBQXLFRMGEZCAOVSYWTJHPDK"	0	9	16
"main"	65	"CL "	" oneCued "	0	" right "	"A "	"O "	0	2	0	3	"SBDTCWAEFIQNVMZHYJXKRLOPUG"	"XHEZPLGACIKMRWFUYNJVDBQSTO"	"XSWKCEROPGAQTFLNDIBJUVMYHZ"	"ZQEGBPLKTMFINWYHCXJRDAUSOV"	"HVPRSLBTFYNGXEWJDZCMUOIQAK"	"RJKEMASIGVBTDPUWZNFCYQLXHO"	0	7	10
"main"	66	"CL "	" oneCued "	0	" right "	"A "	"E "	0	3	0	5	"UWXDKCAOQIEPRFLHBVJNGYZSMT"	"GTJEXQFVNRAOCIKLUZSPYBDWHM"	"RXBVMLKNZDOWQASFJCUGPEHYIT"	"OQWPJUEZGVXAHFLCSRKBTIMYDN"	"PLJMGNVEYIFXWZKTDABSUQOHRC"	"HLIBORTNKWGXQSEJCDPVUYFZMA"	0	6	11
"main"	67	"CL "	" oneCued "	0	" right "	"K "	"Z "	0	1	0	3	"NTGMUFPEKXSLQCJWRAHOBVIDYZ"	"BPAENVCURTZXLKHOWGDJQFSMIY"	"VCHLWXBIOKRDFYEQAPSJGUTNZM"	"EHYPDVOMASGLQUTZWJNBKCIRFX"	"AWHNYMBCEFXODUPQRTZISKLJVG"	"KOQHSNDWEMJZRTILBVCGUAFPYX"	0	10	13
"main"	68	"CL "	" oneCued "	0	" right "	"S "	"M "	0	0	0	4	"YUXNHQIZMEABSKPWRTFCGVLODJ"	"XLKSYVFTZRDMIPJOUAEGWNCHQB"	"GMRJNVBXUKCEDLWIHAOPQZYFTS"	"THUZQKMBAYCOPFNVWEDSXJRIGL"	"EWKNSHODRMCBLQITPJXZUVFGAY"	"TCWOLMSZXDBYJUNRQPKGEIVFAH"	0	8	12
"main"	69	"CL "	" oneCued "	0	" left "	"I "	"W "	0	1	0	6	"GFHCEBQSPXWTLMAVDRUZJNKOIY"	"KOFGTUNLZWACEPXIVYDMQSRHBJ"	"IDEYFJLVOCPAQGUZMKBWNXTRHS"	"QXJTOFABUCIHNZEMSLRGVWDKPY"	"TVCHALSQWOYMDXBKZNPEGIRJUF"	"ZENAQYPTVIGXLWMDCHSFBUKRJO"	1	9	15
"main"	70	"CL "	" oneCued "	0	" left "	"M "	"S "	0	4	0	7	"GOYKVUSAREZCWPXBDITFMQHJLN"	"OQLJNCRUXGPAKBZWFEDIMTSVHY"	"GDEQVRAMKBICFJUHNZWTLXOYSP"	"WQTALCMZUJVGBDRFHXOYNSEPIK"	"AJOWUKSFLZCXYMRQHDPTEGBVIN"	"UVIYFCAKQBZSERHMLXWJODPNTG"	0	6	13
"main"	71	"CL "	" oneCued "	0	" right "	"T "	"I "	0	3	0	2	"ENCMJFVBZTGIURSLOAPQWKHDXY"	"KSNIVWOJMXDHGPCAUZRTQEBFLY"	"DEQGALCVWJNPSRMYFXIKOHTZBU"	"SLZBFAVPYIDTJKOUMGCHWQNRXE"	"YFSGAINXZVQWBKCLHMEUJPTDOR"	"MABPHZRVQNDLJOGYWKSECFTXUI"	0	9	11
"main"	72	"CL "	" oneCued "	0	" left "	"M "	"G "	0	5	0	9	"JFRMCGPSTNHXIKZBYLQAOEUDWV"	"ZYNDAOPLQJGWHCMFUBVRIKETSX"	"EDUSJIMLYKTPCHOZGNVQWRFXAB"	"ICRUPXLMGTZJNYSEVQKOWBAHDF"	"FIXSETZJCWVBHQGNMDYLROKUPA"	"RPSIBUOGVEHKXFYWMDAZQNJLTC"	0	7	16
"main"	73	"CL "	" oneCued "	0	" right "	"A "	"Y "	0	3	0	3	"YXOLVCMNWKIERFZUSBJDTPQGHA"	"TLENSGWYRJCXUDBKOZPHFVAQMI"	"WNSKZDBACFPGIYHTJQXUEOMLVR"	"QOTSPUMYGCAWLHJNXKZRDVFBIE"	"GUQIOYAHPTCWZFMNSBXKRLJEDV"	"LMSBEDAKQXFTNOCVHUWYGRZPIJ"	0	7	10
"main"	74	"CL "	" oneCued "	0	" left "	"S "	"U "	0	0	0	3	"ANZJWGKTIFUOMSHLQVEYPRCBXD"	"YALNPBWMHQSKXETRFOUVIGZDJC"	"RZNQWSTCXBPLJUAGEIMVHOKFDY"	"VWRZKDUTAFXGBMSNQEHYPILCOJ"	"TMGFOECHQINDVKUPSXBLYZJWRA"	"RVQJZLCDOYAPXIESNMGUFWBHTK"	0	10	13
"main"	75	"CL "	" oneCued "	0	" right "	"P "	"S "	0	1	0	4	"RAZYKWNSFDCJMEHOBTPVGXUIQL"	"YNZIQTCFWOSBLHPDVAKGXJMREU"	"AYWZIXVUQSLEKPOMJGNRHCDFTB"	"KIHOTDYSFUMQWNBJXZAPEGVCRL"	"LAEUQRJPWOFDMGXYZINSHVBCKT"	"MLJFOHGDURWASXCVQNZTKYPBIE"	0	10	14
"main"	76	"CL "	" oneCued "	0	" left "	"R "	"A "	0	0	0	7	"XHQGJDVTAEBSPMZRKCFOIULNYW"	"XESLKBACGJMRWNPITHZVDOUQYF"	"ZSQPKHONXFWMUDGTRBIJCEVLAY"	"NODZSKQRFTBJMWVPYCAHXIEGLU"	"REAKHOYIFWDMJUTZCBVQLNXGPS"	"DBEAUYRCJKONSIMGVZTHQPLWFX"	0	8	15
"main"	77	"CL "	" oneCued "	0	" left "	"B "	"P "	0	1	0	13	"AHKJSNDLWBIVEOMUCTYRQFPZGX"	"JXOCHLUPMDRVGQAFEKTNBISZWY"	"GDCUHIJTRYOKEFPXAMLSQWVZNB"	"BHWPJGKEMDUCRIXOQTYLSFNVZA"	"JTONKWUEIYPGDRLXQFABSHVCZM"	"VSMTQZRNJLWOUHXPCFBYIEADGK"	0	7	20
"main"	78	"CL "	" oneCued "	0	" left "	"U "	"G "	0	5	0	2	"KMCTHXBRLPDFIZOESJQNYGWUAV"	"KXSVHJIPTMOZFDQAWUCGENBLYR"	"YNSVZLMWEGBHATUFCJKPXROQID"	"ZCOLWAUKQTHGNJVBEISXFRDMPY"	"JPHDRSUGVZFMWICLYNOQKETAXB"	"QNWRSXACHGBUVPLIZEJTFKOYMD"	0	9	11
"main"	79	"CL "	" oneCued "	0	" left "	"A "	"Q "	0	2	0	6	"VRXSUPEZBMQLDKGWTCNJOHAIYF"	"OVLMQBIDKSNCJGPRZEAFWHUYXT"	"TLCYHEFXZWQIDBVKAPUJGRNSMO"	"CJPMWLBFKDUASGEZQIYNOTVXRH"	"VDIEKPLMQNZJYUFGBASOWHCTXR"	"YRPNBXJEVOTSZAMUICGDQLFWKH"	0	10	16
"main"	80	"CL "	" oneCued "	0	" left "	"I "	"J "	0	5	0	5	"NUAGPQWHFDBZEVSIOYMKTJCXRL"	"SYXVZTODAGJMFKLNUEIHWBCQPR"	"JHTPUWIBNYRQOADCXEGFZSKMVL"	"GFCZMXHUASENQVRKWJILYTDBOP"	"GBLWFPAOTYHQXZKCJUEVRNMIDS"	"KNBSGTZJOQLMIVHEPXYWRUDCAF"	0	7	12
"main"	81	"CL "	" oneCued "	0	" right "	"O "	"I "	0	3	0	3	"OADYSCHZQXNKVBRTPEFJMUWLGI"	"RDBSGZQXFWNOCLYHJMIEKVPUTA"	"CIMTDXNAGWQVBZKEUPSLFHRYJO"	"LASBGPIJCOWYZRUDEHNTFXVKMQ"	"MXEPATRZNQVBDKWJSCYIHUFOLG"	"UDFKSHPWQXRAGBTZMOLJVCEYIN"	0	6	9
"main"	82	"CL "	" oneCued "	0	" left "	"W "	"W "	1	3	0	0	"RPWAXZGJYIHBNLCTDEQMOUVKSF"	"SXATUCZFDVEMNYIKQJGRBOPHWL"	"IAUFJTNESWHGYLPXOQCVZKMDBR"	"YMQUJGNIWXFHLROTESPCKVDBAZ"	"PLTHDRBFJVUNQZXEOMKGSYWCIA"	"SDWXATBOELUIFMGQYKZCRNVHPJ"	0	8	8
