"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"correctPos"	"responsePos"
"main"	10	"AH "	" oneCued "	0	" right "	"V "	"C "	0	5	0	-6	"DUNBRWMFJKVTSLZPGYEIHCQAOX"	"RTMPLOHNXUCBGVSEFKWYDAIQZJ"	"OBHUWFMSCKNXPATVIRJZDQYLEG"	"AQFLNPCWUIYRDZVHKXGMOJESTB"	"ZVLXOGEIJWPQASDTHRNCUFKBMY"	"EJBVLUFTOCYHKXDZWGANMPQRIS"	0	9	3
"main"	11	"AH "	" oneCued "	0	" left "	"M "	"H "	0	1	0	-5	"JYTCEHMNSUXRFIAZBKPGWODQLV"	"QWRKMXAPFHTUVNZBYSDCLEJOGI"	"RLSVGOEHUYCTBAXIQNMJZWKDFP"	"SVRHZFGOWDTBKEMYUXAQCNLIPJ"	"MGPKSIRDONEUZTQLHWCXBYJAVF"	"AWNXOUMCTDKJZLVSQYEPRHBIFG"	0	9	4
"main"	12	"AH "	" oneCued "	0	" right "	"H "	"B "	0	4	0	-5	"ORPBTVJGAQWMXLYIUEHCNDZKSF"	"GFOVLPMDZUHACBIXSQRKWJETYN"	"RJDVYFPKNUHZECGMOSIQWLTXAB"	"IVBUYLWHNGAMJCEDROKSPQFTZX"	"QSHINTXBKJCFGOZMWREVLAYUDP"	"YAMNCBSGZTJHFUIOKVXWQEDLRP"	0	7	2
"main"	13	"AH "	" oneCued "	0	" right "	"N "	"M "	0	5	0	3	"JVEAISYBCGHUKTRFDOWPNXZLQM"	"EJQPAUYCIVXWDSGLMZBNOHRFTK"	"ZYUPCDOHGKFJASBXNIRTWVMQLE"	"TBICJRPFXKMAVNWEQHSGZOLDUY"	"FZCNMATSKEPLYDOBHWVGXRIUJQ"	"WIRBTDYVAKMFGNHUQCEOLPZJXS"	0	10	13
"main"	14	"AH "	" oneCued "	0	" right "	"Z "	"I "	0	4	0	3	"SCUBRLDNXGWVZEFIPJKQTHAMOY"	"FHCOPQGLZJVKXWSTIREUBYDNMA"	"XPBZUGVSOJRNHCEATKMFDWLYQI"	"VKDIBLUTNWJGHOYRMFAQCPSEZX"	"JPSFUYCDBEIVAZKWGMQXNRHTOL"	"HGOITYLDRWUCJAXNEVQSMFBZPK"	0	10	13
"main"	15	"AH "	" oneCued "	0	" left "	"U "	"E "	0	0	0	10	"DKRLOVSIABEWNQTPFYXHUCMGZJ"	"SCHNYQPOWDGRULMAVIXTZKBJFE"	"UQMSZKGLXEVFDJATWHYIBORPNC"	"LIFUQNOGSTAZXDCEVYJWMHPRBK"	"BWEXSFPUTKAVGYNMZROCLDQJIH"	"HWFLIRQCVBSMZEPXYJNKOADTUG"	0	10	20
"main"	16	"AH "	" oneCued "	0	" left "	"A "	"P "	0	5	0	3	"QYMSZKETWADVNGBFPOILHRXUCJ"	"FGLNRPATXDMYJSBEWKOHCIZQUV"	"PLRXJNFZHCQIKYBUOAVEMGTWDS"	"BGYWROFSQKMXHPCDAUZJTNVELI"	"FQHDTAVOLBXIJKRSGWCZENPYUM"	"YWUVIQPDEAXOBGCKLJMZNSTRHF"	0	6	9
"main"	17	"AH "	" oneCued "	0	" right "	"R "	"F "	0	2	0	6	"RPCNHDIWYEBVLFJZOGUSMKATXQ"	"SYMVUWBNEQPOXJHFADRZCTGLKI"	"VHLTUNDCFQSJPYRZEBXGMKWIOA"	"DROBKNVIALYSHEQJXZTUWGFMCP"	"UGCMFTRVNBWKQXYJHZAPLDOEIS"	"VMXIWQBKGROEPNYZAFTJUSCDHL"	0	8	14
"main"	18	"AH "	" oneCued "	0	" left "	"S "	"V "	0	0	0	2	"GWUZIBRJMVFSDOPAKXHNLCETYQ"	"TVABOMGDKFSNLZRUHCJIWPQYEX"	"UBYVKZGRJCPIAQHEWDNTXMFSLO"	"JUQCROPHSAITDGBXELKZWMFNYV"	"WDJFLPVCOHMRYXZAGSQTNUBEKI"	"BRMJWFZGQOEALKVTCDYUIXPNSH"	0	9	11
"main"	19	"AH "	" oneCued "	0	" left "	"M "	"G "	0	5	0	2	"IGNKMYAELQXHSJDUROCZBTVFPW"	"XIPCJLSVGMAQRZFNEKYWUHODBT"	"QFIEGCRWPKJXZTAUSLYBMVONDH"	"ZAUWHLNEDIMTKGFJSOQXRCPBVY"	"GZAJBICDVEXWHQSYTLKUNFPOMR"	"RETDAJWGCMQNLZUSBOPYHIVKXF"	0	7	9
"main"	20	"AH "	" oneCued "	0	" left "	"U "	"W "	0	2	0	5	"SGBETRVOHPFJWQKINZCYADMLUX"	"HRDUJCISYFVEWAGPTOMQKZXBLN"	"IEKORCAVWQLNXUJSTDYBHFMPZG"	"JRHPMQUWBKLOIYAGCXZTSVDEFN"	"HPDTKQJNCGUEMRBXVLYIWASFZO"	"VQZNBRLMKWCJXDAIYUPHGFETSO"	0	8	13
"main"	21	"AH "	" oneCued "	0	" right "	"M "	"J "	0	5	0	9	"QWHCYOMGTLPAUJVXDSNBREFZKI"	"NXUCYDZIEMRBJAGTOHFKPVWSLQ"	"NRIAXLKVWSPYDUQCETJMOBZHFG"	"AOUNLKZRXSGWEFJPDCQTYHMBVI"	"NFIASDZRWQYGKXUJVCBOPLETMH"	"IKGQOTYCEJLZBNXDRHMSVFPAWU"	0	9	18
"main"	22	"AH "	" oneCued "	0	" left "	"R "	"S "	0	5	0	5	"BDKOYJPGUEFLQSZWTVMINHACXR"	"PWQGHEYBZJCISFDUOXLATVMKNR"	"RLOBTDFMZNVIKYAGSXWQCHUEPJ"	"FJLNTHBAPKYVUSDEGORIXMQCZW"	"EJVPZRDUSBNGXMOYIFTLWAHCKQ"	"DKXEFVNPSJQYGRLHZMCIWUATOB"	0	8	13
"main"	23	"AH "	" oneCued "	0	" right "	"G "	"K "	0	1	0	4	"CZTFOJKHNSQPUEXDLBYMIWAGVR"	"PFWBMSNJKAQRGOTIXZEDLVCUHY"	"GJZHMFTSVPWDAIYBCQOXLUENRK"	"DVNPKQJCAWGYBETIZSUOHXRLMF"	"UHWTLMYRAPDFZVJEXBNIQCSGKO"	"APSTHJZREKBQCNVLYFGMOUXIDW"	0	8	12
"main"	24	"AH "	" oneCued "	0	" left "	"W "	"C "	0	2	0	4	"GAFRCHJKTOQMSXPZEIVBNLYDWU"	"RKHJUAFWMTVBGCSLXEPDYNOQZI"	"PJLVOBSCNFKWAUTHDMZXYEGQRI"	"LIWGXMCUQVADKONEHZJSTBRPFY"	"MUABYVWXDIPTLGHSZOCJERNQKF"	"BGPNXAZQFIEHJLVMRODUKSWTYC"	0	7	11
"main"	25	"AH "	" oneCued "	0	" right "	"Y "	"Q "	0	4	0	4	"QZOYDFBXJTVKEMIHSLPGCANWRU"	"TSHYGWZUEJBLXIAPNOKMCQDRVF"	"XUPYSCMZIKHDNERTJLQOFWGVBA"	"SBUFGZHQOEKJAPMIRYCWNTVXLD"	"AVJLUXTQNCIYGKZFMWBERODSHP"	"EOZHJKQVIGTXPSWBFDAMLYRNUC"	0	7	11
"main"	26	"AH "	" oneCued "	0	" left "	"G "	"Y "	0	2	0	4	"YHMJUKVOPEQRGTAWLBNXZFCSID"	"MVIRSCNPDKLYXFGQWEZTOBAUHJ"	"ZNUWJSYFAPGQXLHRIOMDKEVBCT"	"ZTGEFWISCHMAQNYOKPJBLUVRXD"	"SEJKMVIZYGTAQHRXDLFOPUBWNC"	"TLDNFOBWIPXZASMRJHEUQYCVKG"	0	6	10
"main"	27	"AH "	" oneCued "	0	" right "	"E "	"F "	0	4	0	4	"VZNMHOFQJSEAKGCBXLWUIDTPRY"	"HPZCIQMYSLGNXFTVBJDKAWROUE"	"UMBTLIJXHWPQCZDKYSGNFRVOAE"	"JBMXRVQPLTDFOZEUYWHIKSCANG"	"GBWLIUSFXDQEJKMCTZRVAOYHPN"	"KGTQMFAHXEOSZIWBYDRUPVLNCJ"	0	7	11
"main"	28	"AH "	" oneCued "	0	" right "	"L "	"S "	0	1	0	5	"HJYWRTOIVQAGMFXLBKPCENZSUD"	"FCMUDXSQTZELIKPNGRYHBWOJAV"	"KUFRDONBLCTMYXSEVWPIHJAQZG"	"GZUDAHVPOWCQXTNYKEJBRMLSFI"	"VPUJIMQKANRCTXOYGLBHZDSFEW"	"MFYCWOVSQJPGRTBLNEZXDKIUAH"	0	6	11
"main"	29	"AH "	" oneCued "	0	" right "	"D "	"F "	0	3	0	3	"EIMGYOJTAWFKLNHZCVXSURQDBP"	"HGJZXTPVWRMOECSUNDIYAQLKBF"	"ZHISQFOPBRMKYAJUDENCXWVTGL"	"KMGTNVBSIFLUDRCZWEAOJYHXPQ"	"XMPVBKYZROGFULJQSDWNTAEHCI"	"OJKNRUFGPBWCQXIVYDALTHZSME"	0	9	12
"main"	30	"AH "	" oneCued "	0	" right "	"U "	"V "	0	3	0	9	"MJKPBXFWZUVARLONGSYDIQHCET"	"DGOWLTIKVFYCENXMRPBHJZQUSA"	"XAMTYQCFHVWINZUEDSGPBOLRJK"	"ZEFDLRYXVIMTJHGPAUCBSQKWNO"	"SKHEVQPFBZJNYTAGMOIXLURCWD"	"ISMAQTVROXDCFUEBWZGHPKNLYJ"	0	8	17
"main"	31	"AH "	" oneCued "	0	" left "	"E "	"D "	0	4	0	4	"CTURJQFLOIXPYHZMKGANVSEWBD"	"YNZFQECVURTWKDIMJBHPAXLGSO"	"BRZYHWAKINFQPLTMOEXSJVDCUG"	"LMOQRSHIPWUJKCFXANZVTDYEBG"	"XYPNTBKDRMHEILAQCZOUJWSGVF"	"GSPNFAXOUQHDVETLJYRMCIZWBK"	0	7	11
"main"	32	"AH "	" oneCued "	0	" right "	"N "	"D "	0	5	0	6	"XDJPWZGNQRBUMTFOILAYHSEVCK"	"ZQHUGSTLVMDNOBEIJWPKXFARYC"	"YWVQBRLHTOUJACNEMPSFZXIKGD"	"ZAHGNODRIYVKULBCMQTFWEXPJS"	"SVWOCXEHRTYFJDBIQNZLAPGMKU"	"MQTBGYDFVXPINAHULEJCSWZROK"	0	6	12
"main"	33	"AH "	" oneCued "	0	" left "	"E "	"W "	0	1	0	7	"WNYBIEVXDKLQUPZFOSJRHMACGT"	"DPZCKJTAMQWNLFOHGEVSYRUBXI"	"HPZYKGWELNICJDSXUVAFMBROQT"	"LOJBUQAPHFVIWDENZYXTCGSMKR"	"UFIAWPGKHTBODRECQSNJVYZMLX"	"NWOZEYUGPAQFIHRCVKLBSDXJMT"	0	10	17
"main"	34	"AH "	" oneCued "	0	" right "	"V "	"T "	0	4	0	6	"HDNQOAFILWXCYGPTMSBVUKJZER"	"JYRLNZFATBGUHVSWMDIXKQCPOE"	"RHIQCOXVGMPDJLYEWFNUZSTBAK"	"OZXJSBVMRFGWIUEPADHNLQCKYT"	"XUBONEPYIFTJSDQZVLAGCHWMRK"	"IYXCAWELRHQKOTGJMPSVFUZDNB"	0	10	16
"main"	35	"AH "	" oneCued "	0	" left "	"R "	"T "	0	1	0	4	"TLRIYVCQUZAWHMXDBNKGESFOPJ"	"CJEYOLQVBHTMDFRZAGKWUNXPIS"	"ZGMWRLCPYKAFQJEHDNTXIOUBVS"	"AZWQCTMILFKNRGUVYXHPBJSDEO"	"HBEJUFXORVKNPCSIZDGMAYLWQT"	"JUMKWVDSITCXLHYEGQNOZBARPF"	0	10	14
"main"	36	"AH "	" oneCued "	0	" left "	"C "	"B "	0	5	0	4	"EXFLNWJKUMBIPDTSVHRZCOQYAG"	"AVWHXJLKCERIOTMDYZUFQSGBPN"	"IBQDRFZUVEGACJHPWXMSNTYKOL"	"STPMOXEJILBCDYZHKVANGWFURQ"	"NECWPDZHRQOBLAGFMXVSYIUTJK"	"JLGSAMOXDBEWRCNFVKQHIZTUPY"	0	9	13
"main"	37	"AH "	" oneCued "	0	" left "	"W "	"C "	0	0	0	4	"LRMTZGVNFCSXQWIKYJAPHDBEUO"	"YSDHECKVXFMRBOPUNALTZJQGIW"	"CNDJQUTYKZXGAIEMBFOVSHWPRL"	"TEAHVKQUZIODLSGWXRMFPYNCBJ"	"YNERVWXKILJQHAZDFGMBPSCOTU"	"OJKXMRDLFEBWIVSTPHYZNQAUCG"	0	9	13
"main"	38	"AH "	" oneCued "	0	" right "	"Q "	"Z "	0	1	0	2	"RBMEOVFLDYHAPXNIJTWZCUSQKG"	"GIJXMNCADSZBQRFPKOHLYWVETU"	"PDMVSTJNQGCYLRUZXEKBHFOWIA"	"KEAWTPCUZHMSLJGXDIRQNBOFYV"	"VWSBAJFEIDPYGUCRQLTKMONXZH"	"ECXQTSPIRVNHODLYGKWBAZFMJU"	0	10	12
"main"	39	"AH "	" oneCued "	0	" left "	"E "	"P "	0	5	0	3	"LFBOVYSKQEUHGINZTRPXDMAWJC"	"OXSPREYBHUIJAKWGMZQLVDNFTC"	"AHLNXJCYODRBMWGVZTIUQFSEKP"	"YBLROWZICVQPGDMAXUJFKSHTNE"	"ZUHMAKYVTJQRDFSLNPXOIBWEGC"	"FOACBSPWKELNUYQTDMVIZHJXGR"	0	6	9
"main"	40	"AH "	" oneCued "	0	" right "	"T "	"R "	0	5	0	4	"KFBTGEJHMSCNDZPVRWXQULOAYI"	"UMSRXDLFANKETPIOGJQCWVHBYZ"	"PEVTRYCKZIGWHUFJMXBLONAQDS"	"MENYHCKOLTXFZPDRQGJABVWIUS"	"NCKTPSOWMJUZGVDQLAIHEXFBYR"	"VAJMPGCLYRWBITQSKOXDEHFZUN"	0	9	13
"main"	41	"AH "	" oneCued "	0	" right "	"Z "	"N "	0	4	0	2	"BSGFCHORNQYKVWIDTAMJPZXULE"	"EJMBSQIUPAGYXDRNFZLWTHOCKV"	"FLVGSZQJCUEYTNMDIWPOHBRXKA"	"VHNUCEKPFRZDWTMQGYBXLJSIOA"	"GSLBRKVXWNEZYDTMIHJCAUPQOF"	"FRHPCSWAXTZUKDNQMIBJLEOYGV"	0	9	11
"main"	42	"AH "	" oneCued "	0	" left "	"E "	"X "	0	4	0	1	"ECAJBPRQWLOUFXVNHSZGIMDTKY"	"QOHTJZFVPRUCBNDELIXAYSWGKM"	"LOMFDQYHAPKJNZSETGCRUVWIXB"	"PIOEBGLTXJACKHQZNUYSVMWRFD"	"VSWUMFYLIXEAGCRKPJNOQBHTZD"	"IWDTNRGQKZXVUCYFPOSEAJMLHB"	0	9	10
"main"	43	"AH "	" oneCued "	0	" left "	"Y "	"A "	0	5	0	2	"KFUTERLZMYAOCVQSDBWGHJXIPN"	"VSBAFQYLXNDRPZCGWUMHJOKETI"	"NBLWQMDPGYTSRACEIHVUXJZOFK"	"ZRDEUXKAJOVNSFCGTQBMIPLHWY"	"EABVJWXYNZSGFCPQODUHTMKILR"	"GFVUONDQAHYWMKRTEPSJCIXBZL"	0	8	10
"main"	44	"AH "	" oneCued "	0	" left "	"K "	"P "	0	0	0	10	"SLCGEZVABPMJHYURTFWKQXIODN"	"RNDSMCTAUZVBPFKIGQWYXLHOJE"	"FTDAVPLGQZOBYNESWCIRHUJMXK"	"PFKBAISNMJZHXCQTRGEWDLYOUV"	"ILKUBWFHQJDAZNXSRCEPYGTOMV"	"AFQJYCEZIRVTKLSBUNDOHGPXWM"	0	9	19
"main"	45	"AH "	" oneCued "	0	" right "	"N "	"E "	0	5	0	-3	"KTFZXMYWILJDPQSAVCUREGHOBN"	"VHXNRWZQYOSPIDGAUJCEFLBKTM"	"UKFOGYNBMVWTJPQERXLHDAZISC"	"KONLDJRUEGVMSCFWTBQXYAZHPI"	"SAENDIPOVKUWYBXFZTLHCMGJRQ"	"BMRUAHYNJSEQKWIFZOVPCLGTDX"	0	10	7
"main"	46	"AH "	" oneCued "	0	" right "	"Y "	"I "	0	1	0	5	"KLJVNOWQHZBTMASIDGEPRUCYFX"	"BZEGNRIKOJPYVXLSWUTQDHCAFM"	"IALSRBYKWCVZTJGFEDPQMHUNXO"	"SMDYUILZWGXRTVCBOJFNQPAHEK"	"PVIOTCULKFYJDWQZMNRAEGHBXS"	"FUHXGLKNOASRWCQMYJDVEBITPZ"	0	6	11
"main"	47	"AH "	" oneCued "	0	" right "	"N "	"S "	0	3	0	10	"LTDKPNZVJOQUSXCRABWMEHFYGI"	"VJFUIXWGNTZYEDMRQCKBLHOPSA"	"ZNEATQBDMPCVHXLIOFSWJGURYK"	"WTULFOSBHIAPEGDVNRKYZXQMCJ"	"RKTGQWENLISHBMCAOPVJUYXFDZ"	"IVYGPXWFQSHJRANDBTKMECOZUL"	0	6	16
"main"	48	"AH "	" oneCued "	0	" right "	"E "	"Z "	0	2	0	2	"GKZJRBIWXNAYFCLHMQTPUDSVOE"	"EFIGAQTNHLJKYPZMDBCURVSOXW"	"HPLTDYGZJEXVFSOUIKQWCMRNAB"	"LJOEACUFYNIVWSMGHPXRKBDQZT"	"VCLIGPTMJWKAQDBXHFEUOZYNSR"	"PGOVEAUHKWDNFMQBCZRSIYTJLX"	0	7	9
"main"	49	"AH "	" oneCued "	0	" right "	"D "	"I "	0	4	0	4	"DOJWVTZNKYQELCGMRFXUBPHIAS"	"TAFXZKIQLGBUPSJVCHRWMODEYN"	"UHCBFIDVTSZJNLMWAYQPERXKOG"	"JYZXMSTHGWIOULVDCBQFPEARNK"	"JPYFVAXIMUNDHOKLBWRZQCSTGE"	"DVLQAMICOKEFRUPGNSTXYWBJHZ"	0	7	11
"main"	50	"AH "	" oneCued "	0	" right "	"H "	"K "	0	3	0	5	"YWNOJXSHMLFUKECZTDVBRGQPAI"	"AVLKFUDMPSXQTERNCHZWYOBGIJ"	"ZAQTXOENVRFGJYWDMPSUCHKBIL"	"TANEVIBOKULZXHCSJYRWMPFGQD"	"QPLMECFWYKVBDGUJAHIOXSTZNR"	"WAZNGLCFYXHIUDKTOPMBVSQJRE"	0	8	13
"main"	51	"AH "	" oneCued "	0	" right "	"S "	"J "	0	3	0	8	"WTOUHXVGEPKBNIMALRZCDYJQSF"	"ANQCIUJYXBHGRPSVODEFWMZTKL"	"ADYCBQUIWNPRXEZTVLOGJSMFHK"	"KANZRBVGJLUHYEMXSFITWDCOPQ"	"OMBWDQNJKUEIRSVTHGPZAYLCXF"	"IQJGCKOEPBUASWHVYRNZMTFLDX"	0	8	16
"main"	52	"AH "	" oneCued "	0	" right "	"W "	"Y "	0	0	0	-3	"SDFLXQBWMKYHOEPTUZIJGVCANR"	"JRKOUEPVSXIDANBHZWYCGTQLMF"	"LBZPQNCMFAJVUDETSYGXHIKROW"	"HJYTKBACSGLVNXDREMFUQZOWIP"	"VGBDPLMXAUJNEYOTHZIRSWQFCK"	"GEJSFWAVLQCRUHZTOMKIDPBNYX"	0	10	7
"main"	53	"AH "	" oneCued "	0	" left "	"V "	"F "	0	1	0	-4	"ZGJUPRCKDMEXFIQVBTNHWOSLAY"	"PTLJSWVINMFHGUYZQKOAERXBDC"	"KUWGSRTHCZIENJPLBOMXAQFDVY"	"QYGJNKWBUZVMCSFPEOTDHIRXLA"	"MRUOCYGFNPWZXHAJEVTDLBQSKI"	"OAVKTWZPLDIERJNSUMGCXYBQFH"	0	10	6
"main"	54	"AH "	" oneCued "	0	" left "	"W "	"X "	0	5	0	4	"RBJMZQWOGIHSLYDEFXUCTAPVNK"	"TEZUBHFGKDSYAJNROVCIQPWMLX"	"YOHMWRFBPVKZDLNAECGXQUIJTS"	"PAESNTMFGQJVIROWUCYXBDLKHZ"	"KRMJSTCLZUINHEXGDPYFAQBVOW"	"NMUERKFXOJPWBQDSGVLZHYATCI"	0	7	11
"main"	55	"AH "	" oneCued "	0	" left "	"K "	"O "	0	0	0	3	"XPWFDTBMOUNKEQLGZYHRSVCIJA"	"UWMGEIZJSXOFRNDKQHTCPVALYB"	"EVGZACIRLUHTSJMOFDXYNPQBKW"	"LEYSBVOZQURJGNFTACPIMXDWHK"	"JAXVGWKCNZPHMFSBUEOQDRLTIY"	"NQYRTLJGDMIOKZBVSWUCHPEAXF"	0	8	11
"main"	56	"AH "	" oneCued "	0	" left "	"U "	"L "	0	2	0	1	"MEYCBZPAHGTWVKDSLJNXRIOFUQ"	"KWBFCLJREZVUAYMGIHXQNOSTPD"	"ASKFQXLUDNBVZWGIMHYETCJORP"	"MGOKJUREQVWDZIYPLTBFCSXHAN"	"ESXGPDCKVQHNLWITOUBFAMYRJZ"	"GXSTWIYOUAJDCKRZHQLVMEBNPF"	0	6	7
"main"	57	"AH "	" oneCued "	0	" left "	"E "	"L "	0	3	0	7	"TJGHORFEZKSQIYBNCDAMWLPVXU"	"JAEBURYDNKOMXVTZSPWLFQIGCH"	"VEIYSPJNDQHCUMZFTKWOLAGBRX"	"MJKWRTGLIFQPDVENAYUCOSHZBX"	"MYLPOJUXSQEHWNBAKVCRIGZDTF"	"SFTUMIHEXVJOBLQZPGYRCKDWAN"	0	7	14
"main"	58	"AH "	" oneCued "	0	" left "	"U "	"H "	0	2	0	7	"URPCIJMOZKVXLTDHNABSYEQGFW"	"ZVWRQSNJBKAYLFPMEXUCOGTDHI"	"FXBSPYHOEILQZUVNAMDGRKCWTJ"	"CLETZVSIYGKJNUBFAOHWPQDMXR"	"FCMYIGBZRQHAPLNEDVUSOXKJTW"	"STVMALEBNFXDCIPHRUOZQYKWGJ"	0	6	13
"main"	59	"AH "	" oneCued "	0	" left "	"S "	"X "	0	2	0	5	"OAFLWBCHQVXPRMNTDYUJKEGZIS"	"WUQFDVYOLSRPCXITBZHEMKAJGN"	"RKAYEQJBDTXOWNISGUCFPHMLVZ"	"EJGWLZMTCHFYQORXBSKNPIAVDU"	"DCYXOQLWTKZEJNGMRFSPAIBUVH"	"SLJRHMWVTCFDOUAGKEQYXNPIBZ"	0	10	15
"main"	60	"AH "	" oneCued "	0	" right "	"W "	"I "	0	4	0	6	"HZTNUGXQFESCBMVJDYLWKRPOIA"	"XSZWUHENKMGIVPFTRJAYCQBDLO"	"OYJGKMRCUDHSLQAXTNIBVPFEWZ"	"RFSZQUICHAWJMYTOBKPLGDNEXV"	"ZTFROJPGDXIAKUHSWYCQEBLMVN"	"ITKMNRVUXYWPBQFDGHSJOLEZAC"	0	10	16
"main"	61	"AH "	" oneCued "	0	" right "	"O "	"A "	0	5	0	3	"AEDBXWRZQMLTYVISPHUGKNOCFJ"	"ZDABCMEUWPKFQGTLXONSIHVYRJ"	"ZPBJTUSMYQNICDVOEHFRXGKLWA"	"SUHWYKJVMLORCIZAGDBQXENTFP"	"RKLOTWQJBNEHUZPCXFVMYDSIAG"	"VFGPSUIRNJAMEOCBXLYWTKQZDH"	0	10	13
"main"	62	"AH "	" oneCued "	0	" left "	"K "	"T "	0	4	0	6	"NBTZCVPEJSODULQGRYAFIWMXHK"	"AQULDISKJNYFZXEMCPTGHWRVBO"	"PDIMEWOKHRFNLZGJCBYSVTXUQA"	"LSNDGXZOVRFKEMHUCTJIWBAYPQ"	"JOCUQMWDXTHRIGEKNVPAYSBZFL"	"TVENWCMPFQJAZKSYBXLIROGUHD"	0	9	15
