"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"correctPos"	"responsePos"
"main"	30	"SH "	" oneCued "	0	" right "	"D "	"C "	0	0	0	6	"TQZREVKSLYCAXJWHDNGOUMIFBP"	"FYEJHTOPUXCVQRLSDWBGMIKNZA"	"PQZMBWJCTNYKXRUVSDOFILAEHG"	"QOFLCZGNWKTAEVMUBDJIXPRYHS"	"FACLQUIEPTDVBRHXGOWNSZKJYM"	"SIXZKYCEAGVPNBHRFLQUTWMJDO"	0	10	16
"main"	31	"SH "	" oneCued "	0	" left "	"G "	"G "	1	5	0	0	"BCWEULXNKGIMZFROVYQPSTAHDJ"	"CYIABQGZTXDLVOKRJMNPWHUSEF"	"PFKRMNUYWGABSCTOZEHVLQJXDI"	"FCBOSEQIRXKMJYTDULZANVHPWG"	"FPKTNCZHJOUDAQRIBSMEGLXYWV"	"KNTOWMLGYXUREIPFBDVJHZSCAQ"	0	7	7
"main"	32	"SH "	" oneCued "	0	" left "	"U "	"J "	0	0	0	12	"AVNLGQRIJOYDBMXFEWCPUZKTHS"	"JNHMVYARFDXULOQSIZEKGPBCTW"	"RPYNBOJADLWGTQZXHUMKSVEICF"	"NWYOKSXFTEGAZILBHJPMQRDCUV"	"KJXZGSLNOURQTBAVCFMHIDYPEW"	"JMSYLPONTUVIWFXCQAEBKDHZGR"	0	8	20
"main"	33	"SH "	" oneCued "	0	" right "	"B "	"N "	0	5	0	-1	"RGJAHEKUOQCLIZXWVNFDTSBPYM"	"TBSRAUVPZJQGDCWKMLFHXYEOIN"	"QCYOUAMIWLPGNXRZDJFKTSEHVB"	"BTXKGQNPHMDERZWUFLYCSJVAIO"	"TGUEJDWBNHLFOQAPSZCIKRXMVY"	"ZQSFUCIHBNVDPEKGRLTJYMAWXO"	0	9	8
"main"	34	"SH "	" oneCued "	0	" right "	"N "	"R "	0	2	0	16	"ASNGDMVRQJYULKCXBFZWHOETIP"	"QIRGKMUWECSTFPAYVBNDOZJLXH"	"XHFSVUCRWQGEKJMDBLTAYOPNIZ"	"RSLFUEMIZTOGAWQNCDYKVJHXPB"	"MJYZDUTCPHFOBXQIGLWVSREANK"	"QPADFNCGIXLMKOJHYBRVZWSTUE"	0	7	23
"main"	35	"SH "	" oneCued "	0	" left "	"S "	"F "	0	3	0	-3	"SILNGZUTYOPKMDBCWXARHFEVQJ"	"FTARPYHWECBVQMDZSKXIUNJGOL"	"SQZNDPTFKJCXUMVEYRLOBAGHIW"	"ZDECHAPSRXFGYQVLUMJOTINBKW"	"YJBPFCGKDZWHQMRXUNEIVTASLO"	"MCQNSIREUKZGVOTALFBJWXYHDP"	0	10	7
"main"	36	"SH "	" oneCued "	0	" left "	"Q "	"Q "	1	5	0	0	"IVCGTSKWEJAUFXNLDYROQZPBMH"	"HKUSFJDWZNIEQTBROAYXVMGLPC"	"URFLJYWANHIBGMXOTEDCZQVKSP"	"OSRLJFPKTGMWDHVYBXQCZEUIAN"	"YGNHTRCOWDXAPSMBFVJEQZLUKI"	"CRBIWAQOUNVXFKDMPEGJYSHTZL"	0	6	6
"main"	37	"SH "	" oneCued "	0	" right "	"R "	"W "	0	3	0	-7	"ALUZVSXMKWERIDFJQBONHPGTCY"	"DLYRHXWTNSPUOFCKGAZMEQVBIJ"	"GAKPBJNCVZYMQSLFOHREIDXUWT"	"PRVSCMDAWKJLQZEHYNBIFOXUGT"	"IVQFRDXOZKBEPNGUJALCMSTWYH"	"PHLJKGBZIYNFXUOMCQSEDVRWTA"	0	8	1
"main"	38	"SH "	" oneCued "	0	" right "	"F "	"A "	0	3	0	3	"AVITNJLFRMZGHCSEUDYPOKBXWQ"	"FAQSJYXHCLEPDKZWUGVRTINMOB"	"GAVFKDMPZUYEHLSXOBTQJCWRIN"	"ESYOQIVBGPADJFNXRUWKTZCMHL"	"FAQYXUBZMVDLRPKHGSJCWIOTEN"	"TAVCIEMBYKXGWNHJZLRQFOSUDP"	0	10	13
"main"	39	"SH "	" oneCued "	0	" left "	"T "	"Y "	0	3	0	1	"GXKOCTQFIRWZPJNVEDBLYMSAUH"	"WTHBORAKPFDQINCGYVMEXSJZLU"	"GTUJNFLMSCEZAPKBYQHXDWIORV"	"PZKEALFCBSYTODIQGVRMUWHNXJ"	"ILGRMHNOEBTUCAXJPSDZQWKVFY"	"USBFQMTHLNPYDKCIVAJRGXEWOZ"	0	10	11
"main"	40	"SH "	" oneCued "	0	" right "	"O "	"W "	0	3	0	-2	"YJKICULOPXGBFEVHDMTZWNRQSA"	"ZOADIRQTHBFSJYUEGXCWNKMPVL"	"NVMGZHCLWSPBDKRIJEFQXUATYO"	"UTARPODWBCHMLQISJZGKYNFVXE"	"CWQOMGVIFXZKJEHBDNTARYUPLS"	"CBKHOIDAPZFSXJMVYTRUEQGNWL"	0	7	5
"main"	41	"SH "	" oneCued "	0	" left "	"N "	"N "	1	3	0	0	"FCXYWJTGPRDLMASNIUZBQOHEVK"	"KQUOYEDZBXNCLWGMRHSTAFJVPI"	"VUBJSNARIYQPECLOZDWHKXTMGF"	"ETKCDZNYLRJOWBQVSAXUFIMHPG"	"DHREWBQICVNUPJTSXLKOAFZGMY"	"JWPOSHKNIGBLZRYTVFCXMQDAUE"	0	6	6
"main"	42	"SH "	" oneCued "	0	" right "	"W "	"D "	0	4	0	7	"LWJHMSCXKUOPRBDYVEIGTQANFZ"	"SITGMJROPYWNLCBDHZFKVUEAXQ"	"PMDQZRGBEFWNOVTKULACJYHSIX"	"KXTYPNUOFVGQIHDBRMZWJCLAES"	"CJSYEMAQKHDXUFVNTWGPIZBLOR"	"RLIUQEKBGJYMFVPTDACZHNWXOS"	0	10	17
"main"	43	"SH "	" oneCued "	0	" right "	"G "	"A "	0	5	0	-1	"DWQRVLUCEFGBNZOJXHSITKMYAP"	"ITYWGNMUKVFOPXJDBCSEZHRQAL"	"TDRQIGZEYKVSNXFPOACJULHMBW"	"PDBKLVCGTUHENJYOQRIMSXFAWZ"	"CSQZNXLYJBFIVDEPUMORGAKTHW"	"DLYJVXQWGAFBKRONIUTHPSEZCM"	0	9	8
"main"	44	"SH "	" oneCued "	0	" right "	"D "	"D "	1	4	0	0	"RNFWXHUTBDJZQLPGICKMAVYOES"	"IOGHEJCKUDMYBANTFWXQRPVSLZ"	"WMOJHFQDKIYSPCREATXGZUBVNL"	"VKAGFLYTNPZISBWMQRXUEHJOCD"	"RLITSYAUNDOVBCXWKEGHMPJZQF"	"WNHPTMDOBIEXSZAKRFGCJLYUQV"	0	9	9
"main"	45	"SH "	" oneCued "	0	" left "	"C "	"B "	0	1	0	2	"VLHJFOBZXISCPARNKGTUDWMQEY"	"SQGOJNLWXBFCTRVUHZDMIKPEAY"	"QRJEXSLAWBKTFVODMUZCPNHYGI"	"ZOQHKBUARSLJEGDNCXIVTPMYWF"	"EUYSVWGZADOJBPNRXITQKHFCLM"	"TPMIBZQOJHRFVCYWLDUNSGXEKA"	2	9	11
"main"	46	"SH "	" oneCued "	0	" left "	"E "	"N "	0	5	0	2	"CNJFZDIUHSMXBQKTAOEPWRVLGY"	"HGZCSEQKUDLMROFWJIVNTAXBPY"	"LQEMVFYPSRXOUCHKZIJWBTNGAD"	"UFZIBLEQJSOVMDXWKHTNGCRPAY"	"DXRKIBMEVHQGLTSUWAFCNJPYZO"	"FSPYRMLOGVNZEJXIUTWBQDHAKC"	0	10	12
"main"	47	"SH "	" oneCued "	0	" left "	"E "	"R "	0	5	0	2	"ROWVHBJFZYPCGSUKQETILDAXNM"	"HGDOXVBPMJNSEWZKYAIQLRTUFC"	"JGKIRPAMCLNHVDOBTWZEYUQXSF"	"SROQLNMXUJZHGBEWIFKYPATCDV"	"QXMEUJFDYHPOKNLSZRACWVGITB"	"NTYAGLWVRIEXOSHKJCDZBPMQFU"	0	8	10
"main"	48	"SH "	" oneCued "	0	" left "	"L "	"T "	0	0	0	4	"VHQOZPMKRTFWILBAEYGCDNXUSJ"	"CSZUVBOFMHQGLWDEXNPYIJRTAK"	"FYWXOQTVJMSPHRNIKUCBZGDALE"	"LONATIQCMDHKWXYFVPJZUBGSRE"	"CNLAOQPFDZIUTKRYGEHSWMVJBX"	"ESIXHYNFRTAQLOBPVUGJZKWCMD"	0	9	13
"main"	49	"SH "	" oneCued "	0	" right "	"A "	"J "	0	4	0	10	"XZSIFRMQGTDWELJUHACNBVKPYO"	"CBSFERVNIKHXZDALQJUOYPTMGW"	"CXONFSUWIQVGLKDMYHJETZBARP"	"UTRVNPWMJSLAZYGBXEIHQOKFDC"	"MDKNUWYJEHFQZRCTSAXBLVPGIO"	"KCWGVPIANFRDZTYLOUHEXMSJBQ"	1	7	17
"main"	50	"SH "	" oneCued "	0	" right "	"H "	"K "	0	3	0	3	"VZTGRXFHUEWJASMNYIQOPDBLCK"	"IGYMXRAVHSZNWTEPQFKLUOCBDJ"	"HSDTMAJILXBFCZVWENQRUPOKYG"	"OCENGVKIDHRPJWATFXQUBZYLSM"	"YIJWCOBTKXEMPDASQNGVHRLZFU"	"LNOSZERKQHFWBMJYDCUPIXAVTG"	0	6	9
"main"	51	"SH "	" oneCued "	0	" right "	"S "	"U "	0	4	0	4	"BVMKRPJGFESCQDHUOZWINYTXLA"	"LYMOFCPBUNDHAGRJVIQESTKWXZ"	"CAENVFJUBXZKGILOWQSMYHTDPR"	"NEGZTKWFPOBJSULRYDXVMCIAQH"	"IFYXQTPMUJDCSLZHNRBWAVGKOE"	"AHJZWYFDQSELMRVXTPKBOCUGIN"	0	8	12
"main"	52	"SH "	" oneCued "	0	" left "	"C "	"U "	0	3	0	3	"YAXQNPHCOZJMTWKSBRIDFGLVUE"	"CPIRHLVWYBGUKTNMAOJESZQXDF"	"EIPKAZTNDLUSHJVGQYOWBMFCRX"	"RMIAFSBDUWYCQTPZOKEVJGNHXL"	"JTKDGARNUBOHXQWECYLIVSZMFP"	"VQISZMJFACNHELWYDXKRUBTPOG"	0	8	11
"main"	53	"SH "	" oneCued "	0	" left "	"G "	"E "	0	2	0	-8	"UYAWQKPTRMHGBCEODVILSNXFZJ"	"TDAQVZGNERXCYJFHPKLSUWMBOI"	"IUGBZHYAXTEMWSLPCROJVQNDFK"	"HYTLIUFJVDNAZOGRWSCQPXMBKE"	"AQVEKYHUOLWFIRPJTZGDXCBMSN"	"ASGRVYTMJZFPWEXKNLIOCUHBQD"	0	10	2
"main"	54	"SH "	" oneCued "	0	" right "	"A "	"Q "	0	1	0	4	"HNWCBPTJAMVFGDKYEQRUZXILOS"	"WBLGPFQCRXANMJVIZEUHODSYTK"	"NUTZSQCFEMOKVWDIYGARBLPXJH"	"ELIJVOPYNKQCHAUSBTGMZDWXFR"	"KGYOXQITSJFAUVWPNRZBMECHLD"	"PQTSLEZHOMRDUBWINJAKXCVFGY"	1	6	10
"main"	55	"SH "	" oneCued "	0	" right "	"Q "	"V "	0	1	0	3	"BFCKPYUHAQJEZSDMXINLTVGRWO"	"UGINJEBWVYLQCOPFRAHKDZMSXT"	"NHQPDCZJKIOTSLURFEWAXVYGMB"	"QNHERCMBYZXPWIAVLDKSGUOJFT"	"EVGITYZSRUBNDJQXMPCAWOLHKF"	"SFHJTNYRLAZQBXDEWMGCUPVOKI"	0	8	11
"main"	56	"SH "	" oneCued "	0	" right "	"M "	"M "	1	1	0	0	"IPTFYJLBEVWDMCGRUQKAXHZSNO"	"PLFNHWYIVKMETQUZDXROBSCGAJ"	"JGVRDCPOANZLTISFBYMKXUQHWE"	"NXLZPOFEQHRDGCWAYTSBUKVJMI"	"BNUPVGHLJRYISKODXCEQAZFTWM"	"VZDBSJLWIOKUFYMQCETPGRHNAX"	0	10	10
"main"	57	"SH "	" oneCued "	0	" left "	"S "	"C "	0	3	0	8	"KNWCUDTJYGHXVFOBISQZRLAEPM"	"XENBRZSDPOQVCFKWTMIYALJHUG"	"DYRQASHPLXITJWVKNBGFOMECZU"	"WORLBPXCZUEQYHISJDVATFGNKM"	"LDTNGHOUEQFKVYIWJAXRSBMCPZ"	"NUIZADGRBKWPCOSQXFYLHTEMJV"	2	7	15
"main"	58	"SH "	" oneCued "	0	" left "	"W "	"F "	0	1	0	-7	"IKFXQSLBGWCTJDRHYMVPOAEUNZ"	"WJVMGRSFCHLZNYDAIQXOETBKPU"	"XIJPHZLRAVTDMOECGNSFUWQYBK"	"HKSTPLWQNEZOBFMXUDGRCVJIYA"	"UWYSJZDGQTMHLOPBARVXIENCKF"	"KVIPFSNTUQWOGRLBCHAMYEXDJZ"	0	7	0
"main"	59	"SH "	" oneCued "	0	" left "	"J "	"B "	0	0	0	2	"UMVAPTBCJKEISDGQNRZFWXYLHO"	"QAESGHMJZFTLYDRPXIWOUNVBCK"	"MJERAGPULWQDXISFZKHVNCBOTY"	"OZNSHUQGXDTMFECWJABYPLVIKR"	"LOXGVCPDMNUYWFQTKSEBJZRIHA"	"MNYJCZSHOXPRLGVUFWEABQTIKD"	0	6	8
"main"	60	"SH "	" oneCued "	0	" right "	"P "	"Y "	0	2	0	-2	"WZBPRJEIHYDSUQKANVGXTLCOFM"	"SPRVHUYEBXKLZOMFIADWNGTQCJ"	"ZNMUPLYCTJQBWKSHDAGRFOIVEX"	"OJCPVXFEASWNDKMZQUTRLGHIBY"	"XHIZVKWBQASPJDCGRNLTFYEMUO"	"SAGHDNVWCKJERXZMBFTPQYULOI"	2	6	4
"main"	61	"SH "	" oneCued "	0	" right "	"M "	"P "	0	2	0	7	"ZWPNJEXAKFROITSQBDUHCLYVMG"	"TXGARLEWYNDBMZQPSFJIKHVUOC"	"LVBQRDNKUSPTXGIFAMWHYOZECJ"	"DJYHTEIBLPGACQMUVSWRONXKZF"	"OKIXJCEYGTWVARHZLFQDNBUPMS"	"IUJZYNLCFAGBPQSETXDWVHRKOM"	1	10	17
"main"	62	"SH "	" oneCued "	0	" left "	"S "	"Z "	0	0	0	5	"EROLTNDPMAZXFHQSGUWCBVJYKI"	"PERVLTHZSBKYQGOWDNMCAJIUFX"	"QTNADWGMKUIFPYJXZSELHBVCOR"	"YOAEHLJGWKDQBPIVNRFXSCMUTZ"	"LTQHBDEVNPZCXJIGMOYAKWSRUF"	"QUPKVYWNCATSBDIXZORMEJHFLG"	0	10	15
"main"	63	"SH "	" oneCued "	0	" left "	"B "	"J "	0	3	0	-7	"FBXTUNEPLKAVYWCDQOJSZIMRGH"	"YIVHRACLDEJNZWOFGTQXUKBMSP"	"WBLHONMCVJPUFZADIKESGQYRXT"	"LYBEVKCRAJZDSUHIWMONPQTXGF"	"QVTGZEXSKYMRHUIJPOFCALNBDW"	"CPEHUZRYWMBOGFXAQJTVNSIKLD"	0	9	2
"main"	64	"SH "	" oneCued "	0	" left "	"W "	"H "	0	1	0	-10	"MWBKUETXDQSJIPOLCNZFHARVYG"	"WLXPIBTNOFHDMEUAZVSQJGCRKY"	"MPLRFXKAHCQJYUVSWIGZTNEBOD"	"JIEVQDCLKBMWOZHXSTAUPGNFRY"	"ULNTEYJSIGMORQPKHCZXVBDAWF"	"ASJFNXECKWBDGZTIRHPMUVLQOY"	1	10	0
"main"	65	"SH "	" oneCued "	0	" left "	"U "	"T "	0	5	0	-2	"ECHMUNJTLYFGPKSBDVWOQAIXZR"	"DWMVGNJRAOUTBYXLSQCIZHPEKF"	"BTEKAQHXJYPLDWZSCUONRGIVFM"	"PZGCXUOWRLHVENDSQMYKBFTAJI"	"BGEODIYCXMPKATRQSNLFJWVZHU"	"AFSGWUMTJPXOQDERBIHLVCZNYK"	0	7	5
"main"	66	"SH "	" oneCued "	0	" right "	"P "	"Q "	0	0	0	2	"FYHJUKSWQTPDOZXGBNECAVILMR"	"ZEJIGVUQLBFKNMSHRXTWADPOCY"	"FBVLRMQWCUSHEJNITXGYPAKOZD"	"TAPIEWYNROLVMZDJKXCGHUFBSQ"	"LSGZTAEFCKBYDIHNJOMPRUWXVQ"	"YGHKXIDSOFRVJALPBUZMEQCWTN"	1	8	10
"main"	67	"SH "	" oneCued "	0	" left "	"T "	"L "	0	1	0	16	"JSKDTVCXGMUHBFNLREAQYZPIWO"	"GDQNMWKBLHUSCZFAERIPJOYXTV"	"RLTOBZPACSIFYVWGJEDNKHMXQU"	"LXQRZWJTGDFHYUSNBOAKCEMPVI"	"CYDIQWXFRZEJUKOAPGLBVTHNSM"	"SNYECLIMUJDRHVZPAFGTOQKXWB"	2	8	24
"main"	68	"SH "	" oneCued "	0	" right "	"A "	"W "	0	0	0	4	"IQDJRPZMSWFBYANLUCGHVXTKEO"	"FDPMIJSLWHRYTXQVCNEUGBKZAO"	"LWXKRZHIUACPDMNTGBJQEOFVSY"	"RZPVQXWJTNFHMCBAOYEILGKSUD"	"PFGXKQMOVTCYRBENIUJZSWHLDA"	"CJDUMIVWPSGZNYKRXAOBHQTFEL"	2	9	13
"main"	69	"SH "	" oneCued "	0	" right "	"E "	"O "	0	1	0	2	"ZEJSFNDWOCTVLKBMHAUPQIXYGR"	"MITQUJGPYAOWEFSRZLHXNBDKVC"	"YVMLCZIGWXTUHQPSBKDARJENOF"	"RMGEJSAQCUBFVHKLIXNTWODYZP"	"ULIWOFNJVKERYMCTDBAXGHQZSP"	"WACOXVEQKUDJYGMBFTHPNRIZSL"	0	10	12
"main"	70	"SH "	" oneCued "	0	" left "	"E "	"Y "	0	3	0	16	"IAWFKERCPHOZQGMNYDVXULTBJS"	"LEZOIGRFHNKQPTMWBXJCAYVSUD"	"RBVWCSJPIFONHKEYGAUTDMLXZQ"	"BGUCFJYKLZTXHRDINMAOSQEPWV"	"UMLNQSOKATWFEJDZRCPIYGBHXV"	"PUISXRVWHALFZJGCDKQTBYONEM"	0	6	22
"main"	71	"SH "	" oneCued "	0	" right "	"H "	"R "	0	1	0	12	"UISHOJDYXCNGFVMWKPQRTAZLBE"	"YNVBTEGRICXMPUFQWDSHJAZLOK"	"SYFZPJUMCHGOLDRIXAKQTBENVW"	"LTYANZGSJHXCWBDVIREMKOFQUP"	"WASZHQMCGFUYPLVORJKBIDXETN"	"CUYAJNXDWTZRLPKBMOSEGQIFHV"	1	7	19
"main"	72	"SH "	" oneCued "	0	" right "	"W "	"C "	0	3	0	4	"FZJYRMVTAKIGPBDLSCEUOQHXNW"	"WVGERLFDTOXBPHIKZUSQMCANJY"	"DXLZQIYSEWHOPKGVFNARBCMUTJ"	"KSPIDQCLOJWZEHNTVBXFGYARUM"	"WXQOGUBPNRDJTZHVICEYLSFAMK"	"DRFIELYSVTPKZGXAQMONHJCWUB"	0	6	10
"main"	73	"SH "	" oneCued "	0	" left "	"W "	"Z "	0	0	0	5	"IAYCRUSZDXPKWFHNOLJBEGQMVT"	"TFEBGWQNYMSDJPVLURHIZOXCAK"	"JBWZXGNCEIYQHUMVOPDKTSRLAF"	"PYOGDTEVUJFXSNLKZQCRABHWIM"	"SJCPZNEFLTVWUXHBYRMKQAIOGD"	"SOICDEMVJBQZNGLXWFAYRKTPHU"	0	7	12
"main"	74	"SH "	" oneCued "	0	" left "	"E "	"B "	0	2	0	12	"XVHBLCUQSNPKJWYZEADOGMITFR"	"WQUJAZXOFPNEITDLMHBRCKSGVY"	"KLZGDQSJABYMUXIRWHCONETVFP"	"ZVBHMSXQNKGOCRFIEJPLAYDUWT"	"LUBYPTWOIQVXRGKHASCMJEFNDZ"	"SIBXLDYKQTWJUVRAZHCFENPGMO"	1	9	21
"main"	75	"SH "	" oneCued "	0	" right "	"D "	"M "	0	3	0	12	"GDFYQWMASLOKEVUIJTXNRCBHPZ"	"NXRYPJTHZLVAOMQSIEBWCUGFDK"	"SFABWPOHQDLMRTIYKNJGEXUCVZ"	"SBJYCGVLMFRAHNIOXEKUDZQTWP"	"TQNUZBHDCAFOSKYEJIPVWGLMXR"	"GZFLKOVQTARXNEDICMYBUWPHSJ"	1	8	20
"main"	76	"SH "	" oneCued "	0	" right "	"J "	"B "	0	1	0	2	"VBZHXOEWCFPMNGIQJSATLDRUYK"	"WUCQDNPBAJGMKLOIVTHRZXFESY"	"EVUQFZALPHGIOJWDTSRNKXMBYC"	"OPXNQVZJIKHLEYCAWMRUTGDBFS"	"DSJUMQITAZGCVYHLXNKWOBREPF"	"XEBYRQUASLOJTCIDGNHPMFZKVW"	1	7	9
"main"	77	"SH "	" oneCued "	0	" right "	"E "	"G "	0	3	0	-2	"ZYSREVHKOGXFUDCTNIBMQPAWLJ"	"HGCRSAKXWJZPMVFTYDQUELIBNO"	"RMTUIEDAOXBNLGZFYKHVCJWSPQ"	"HYWJZTRESGACKFPNVDXQILOUMB"	"TABZJHDOIQRXWLSGFEYMUNCKVP"	"SYOIQRZTVHXPNEAFLKGWDCUBMJ"	1	9	7
"main"	78	"SH "	" oneCued "	0	" left "	"E "	"Q "	0	5	0	2	"VSNYXECUFKLBHATDMORQIZGWJP"	"NQTXWYZKRDVESCIGHOBUJMFPAL"	"CFQPIAVYXLTJEHGOBZUMNWDKRS"	"OXSDEPTBVFUMWIAGHNYQZCLKJR"	"UYINGMAKEZTOXFBPLQDRJSHWCV"	"LSHBXGQNETFOUMYWKRVIJZAPDC"	1	6	8
"main"	79	"SH "	" oneCued "	0	" left "	"X "	"D "	0	2	0	3	"GZQRUCMNOBJTVSPYXWEIDKLFHA"	"QAUIOVNSRLEGZHKMJYXTDFWCPB"	"YFERSCMTDHIXBNKGQJUAZVWPOL"	"AHLIMQRJTCGBSPVEKXDYONWUZF"	"ETUJKBIWYDGSXLZRCQAFPNHOMV"	"LMGTFDHAKIWZORXSNEYJBCPVQU"	2	8	11
"main"	80	"SH "	" oneCued "	0	" left "	"S "	"O "	0	2	0	3	"XLZBKJHIWDUTFQCEORNMGPASYV"	"TSXOAJNDQLICVZKWYFURGBPMHE"	"BQLWUCOTFSZXPEAGYJRDHIMNVK"	"FLVQCZMODTNIEHWJBUPKAGYRSX"	"ZOQKBXWHMVFIPTGRAUDNJCLSYE"	"DWAFRGLVNXMHIEBJKTCUPOYSZQ"	2	6	9
"main"	81	"SH "	" oneCued "	0	" right "	"N "	"K "	0	5	0	3	"ZPNBWFXQVCARLYTKMDUEHGJSOI"	"YTZCPOQWDRNGMXEHAVSLUBFJKI"	"SEOUXJGMLZTCWKAIDPHBVYFQRN"	"UMNLHQRDZGYKICPBJWOFAVXSET"	"KCBMZOURWVSNIDYAPJEFXLHGQT"	"DSXRWHUCPKEFNYJLOIQTAMVZGB"	1	9	12
"main"	82	"SH "	" oneCued "	0	" right "	"Q "	"P "	0	0	0	2	"OJYVSKUMPTQZIDARXBHCGFLENW"	"RMJWKDNQPAIFVLGEHYSUCXOTBZ"	"LHRTMAKXBFVENWYQZJOUGCDSIP"	"QCTKEPWGMNVASHZYUFXRDOIJBL"	"IMXTKSLWUEZPGQVYNDHFRJOCBA"	"BXJNFUQKDRYPOTHEWVLMSAIGCZ"	1	8	10
