"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"correctPos"	"responsePos"
"main"	30	"KR "	" oneCued "	0	" left "	"B "	"D "	0	3	0	12	"ESKIWDPRZJGHAFUCONTXMYQVLB"	"CJTRSAFVOEHPWBYQKUMIXLZGDN"	"OMQSDXTUGYFCZJLINKRWPAVBEH"	"OEJWGQLDFAKSTRHXPNZBMICYVU"	"UKXHGPMLWJZRSDEYCQTINABOFV"	"YHRGJNUMWVCBOTZDXAEKSLPQIF"	1	7	19
"main"	31	"KR "	" oneCued "	0	" right "	"T "	"E "	0	2	0	4	"OZXCSLDNTMKRWAFBUGQPYEVJHI"	"XEKYNFVGLWHPIDTMCJBOARQSUZ"	"OKUGWDSAEXLFTZJIYPBNMHVRCQ"	"VAGIFSLPTKEOXDBRHMZYWUCNQJ"	"ZXLWEQRKHGFBMSADPOIYJUVCTN"	"DSOWMZHYCXBAEFTJVLQIKPGRNU"	0	8	12
"main"	32	"KR "	" oneCued "	0	" left "	"W "	"K "	0	4	0	2	"UQHIYVWCDSRNMZLJFATOBKEGPX"	"YAWTXJMQRGPONCLDHZVEUBFKSI"	"QBKJCDGZMVWTHPYOEFLIXRUSAN"	"HIWQBGPRNYDZFJESVCMUTAXOLK"	"EBYPLOFAKRWHCSIJVTZUGXQDNM"	"MFNWIBSEVGACUDQZLKXHTROPYJ"	0	8	10
"main"	33	"KR "	" oneCued "	0	" right "	"P "	"D "	0	2	0	5	"TQZWXEGFDNHUCBLVYOMRSIKAJP"	"YAFNXCBUSKQOGEDMTRVHZWLPJI"	"NUITOYWMSDVQRJPFELXZKCHABG"	"GXLOJKFWYHNPADIRBMCZUQVSET"	"IYMOTSKQBFWCLPXDREANHVZUJG"	"EDPHGOVQMTAKSBCJZYFNULXIRW"	0	9	14
"main"	34	"KR "	" oneCued "	0	" right "	"B "	"P "	0	5	0	3	"NVHEFCYKGWPLIODJQMXTRUABSZ"	"QVDMRXGTEBCLKIFZPUJWNOAYHS"	"CYFLOMXETQHBJIWURGNKSADVZP"	"FXLZHNBYVMKOWUTJRSIQPCEGDA"	"FPHYZQDVLSRWTEABIJCUGXMNOK"	"HZECYKXPNRBQSWVMFDITAOULGJ"	0	7	10
"main"	35	"KR "	" oneCued "	0	" left "	"G "	"O "	0	3	0	10	"QVLGZWJUORYHNCETPIDXBASFMK"	"PBKWVAQDCYOFMTZNGXERIJSHLU"	"ALXUVGEWOQNHIYRTJMCPKDZFBS"	"SWYMEHTOQKUDLIFNJGARPVBCXZ"	"KYFUJTVREQCXAGBHOPDLNWIZMS"	"KCDVUETIGAOJBPNHSWFMXYLRZQ"	0	7	17
"main"	36	"KR "	" oneCued "	0	" right "	"D "	"C "	0	3	0	-2	"FWPLTKQSRHNVDCJUYIZMXABGOE"	"KRMESXBVDWCZFLNYGJIQTPUOAH"	"GFWKCRLMPIADJSXVBYUTONZHEQ"	"SALNJDBCQFVOWZYGIUKMETRHXP"	"ZEQMBGRYTXJWANDSVPKOUFIHCL"	"QYIHZEPULADTWGBNMSXFCKVORJ"	0	7	5
"main"	37	"KR "	" oneCued "	0	" left "	"H "	"V "	0	1	0	-8	"MHYDIJOFNVPZXBAEWSLCUKQTRG"	"CHSPZKUYWVLRFBAMTJXGQODEIN"	"JYGBMWLQCIXHESFVARKUZOPDTN"	"ECGQPKJMHRVTYLIZAODSFUBXNW"	"MLXPKGSZBVYJUQERNOWIAHTCDF"	"PORUEXTFLGCKMQBYVZWNHDIASJ"	0	9	1
"main"	38	"KR "	" oneCued "	0	" right "	"K "	"G "	0	3	0	5	"FRZMXHGAKCLPBDTQOWUEVJNYSI"	"IPBVRLNWUMAOJGYXKQDFSTZEHC"	"GVZFBNPYDIEMOTKWLRSCXHQAJU"	"DEOYXAGPRVNKILBMSCFWJZQTHU"	"PKJHFIGSBMDZQAXWUVCYLREONT"	"ASZKJVYOPIHCXLRGMWBTFQNEDU"	0	6	11
"main"	39	"KR "	" oneCued "	0	" left "	"Y "	"E "	0	2	0	7	"BMIKHSGCVTNUDYOQJLZFPEAWRX"	"BWQMUGSOVLHCZEDFINYTPJXRKA"	"WDLROAZPJKEHSGFIBYUQXCVMTN"	"WUSYPZGBJIATOXCNHKLDRQEMVF"	"XWZCIAHRNGMTSFUKVOPEDYQJLB"	"NDAIGWHBTMQUEYFVZXROLJSKPC"	0	10	17
"main"	40	"KR "	" oneCued "	0	" right "	"J "	"W "	0	2	0	4	"MQLRPYZOGWNISFKTJDXEVUCABH"	"PIUOXNKGEFRZCLASQWJTMHYDBV"	"QNEPUAYKBWTLZJHFODMXSVICGR"	"UIPEGNKMYZVJBCRLSQTXHDAOFW"	"WLYEOUSDGPQBVXAHMICNTJKRZF"	"KABLHZVGOFYMWPNIQEXTDRCJUS"	0	9	13
"main"	41	"KR "	" oneCued "	0	" right "	"G "	"Y "	0	2	0	4	"ZOFTVMQPRIKLXNEJAGHYCUDSWB"	"AIVFGLHBMSDOTUYJEPXKNZCRWQ"	"DIJUAMYZTQGPECBFRLVSWHXKON"	"RBJPDYHFWSTQUVGANLIMZCOKEX"	"XGEQFDTNOZVAKUSPMRILBCJWHY"	"COMSVPUTRAFKLBQZIWDEYHGJNX"	0	6	10
"main"	42	"KR "	" oneCued "	0	" right "	"P "	"G "	0	4	0	4	"SEVKQBNFXUHOZGJIRPCDAWMTLY"	"KCYMOEUSXHTVWPFNRJIQDBALGZ"	"ICDPTNUXRQEAWKGYFOBJLZHMSV"	"HGAYUQSKXDCVRLOBPFIENJWTZM"	"ETZYOUGXBMPIDCFSKJNQLAHWVR"	"AFYEVMCTSKRQLDGHINOXUZBWPJ"	0	6	10
"main"	43	"KR "	" oneCued "	0	" left "	"W "	"O "	0	3	0	8	"HFCMPZNEWSRXLQGOVTBJADIYUK"	"VPMLJEDOUQRFTANGWISBXKHZCY"	"HOBGEXIZVNQPUAKRFMTYDLJCSW"	"DYKSRGNOZJBCXQPWIUAVFMTHEL"	"QEFOYBRGIUPSHWAMXVNJKCLZDT"	"NRTFKMPXCEUGYHLWZJASODVBIQ"	0	7	15
"main"	44	"KR "	" oneCued "	0	" left "	"C "	"Q "	0	1	0	6	"ISEGTQJOPFUBZVHMAWNRKXLYCD"	"NVMGJOQXTAIRCLWKUEPYZFBDHS"	"UCZVOJGIKWXHMYARTLFPEBSQND"	"LNQJKETWUVHIZOMBYSRDFXGPCA"	"BVSYMHZKJGTOXDWLFUREPNAQIC"	"HYANMTPVOXCLIBUZSWEFJQGKRD"	0	6	12
"main"	45	"KR "	" oneCued "	0	" left "	"M "	"C "	0	2	0	3	"VZHFRNQLJSADYTEKIGMBPOXUCW"	"FXPHNKZSLVCDABOQUYWTGJRMEI"	"XAEPZKUTQOCYNMLBRDHJGIVWFS"	"DIOQFWJYHNXVSGTUCRZBPKEMAL"	"YBACGQFPMXLROKZJUIDTENSWVH"	"PHBGFWIXNYTQVKMZSALRJUECOD"	0	10	13
"main"	46	"KR "	" oneCued "	0	" right "	"I "	"C "	0	2	0	14	"LNFMAJGISVXBQZUDOKTCEHYRWP"	"VOKGHYQURWFEDXMBCJPALTZNSI"	"GANQYJLCKUWFMEHPOBRVSIXTZD"	"TVGRLHBFKXMWYOQPASNJDEIZCU"	"VCLTIBMOJYUWZQSARFDXKHENGP"	"WRMPGDCJELTZYANFXSUQBVKOIH"	0	7	21
"main"	47	"KR "	" oneCued "	0	" left "	"U "	"R "	0	3	0	4	"ZWXKSPNAJRUMBYLFIDCHEVQGOT"	"ETFSVYKBGZHJPWLOICARXUDNMQ"	"PWCXTEUGHLRDSOFAMYJBKVIZQN"	"OBXISPKGHRAVJUYTLFMNDCWZQE"	"APUBGFWSYOVLNRXEZCMQJIDHKT"	"ZTOQIAVHENWBGRPLJCMKXSYFUD"	0	9	13
"main"	48	"KR "	" oneCued "	0	" left "	"A "	"T "	0	3	0	3	"ZBAXOLKMJCHGSTRYDFNUIWQEPV"	"USNAEJPZLWVOKXDGIFRHBTCYMQ"	"XFZLVWAEPRUJKQMGHTOBNDCSYI"	"NJPLVOHMETKUARZWDYBIQXSGFC"	"OPYANSVJMRZBXWGLEHTUCIDFQK"	"QGZDEHUXATBSNCOKMIWYRPLVFJ"	0	9	12
"main"	49	"KR "	" oneCued "	0	" left "	"O "	"M "	0	5	0	3	"PDCARFMTHQYZIGOEKVBSNJUXLW"	"QVWXAGSCMJRBIYHKZNLUTEPODF"	"UEPKVAXRCSOHBYJFLGZDNTWQMI"	"OMXSCVRHJFTPZYLEAWDQGINUBK"	"NOPBAUDXHIGETZYLQWVSKJRCFM"	"QWXPBCMJEOYNDTRFVILGHZASKU"	0	6	9
"main"	50	"KR "	" oneCued "	0	" left "	"M "	"O "	0	4	0	3	"AVETFDILMBGCOHYZQXJUKSRWNP"	"AWNOYHLKMUZTRISBECXPVJFQGD"	"WHQADRKGZCUITOVFJLENMPYBSX"	"VFNLTYMOCEIZJHUDASKPWGBXRQ"	"VQTJSDHUOLYMWCFZIEBAPNXGKR"	"XFKHGWJQBVLOYMTSZCAUEPDNIR"	0	8	11
"main"	51	"KR "	" oneCued "	0	" right "	"B "	"W "	0	0	0	10	"SEKLYHXWCVFTOQIZABDNGRUMPJ"	"OFNYQURIWJMSKZTXEPLHDCBVGA"	"YDXGMTOISJAZFRLQEWNHPUBCVK"	"OKCMHUYQTESLWFNJGRBPVIXDZA"	"JIZSFVLUMTXKHNEQDCYGWPRBAO"	"OUEHPYTSAQVBFMKXZCDLWGJNRI"	0	7	17
"main"	52	"KR "	" oneCued "	0	" right "	"S "	"H "	0	4	0	6	"MXRDFYHCPJNKGTUBZEOSQWAILV"	"JTZGHUMPAYFELXSKNWVBOQICRD"	"ZGAQYRXVWDKECLUIJBTMNPOHSF"	"KLHGROWXCMSFTEBJNQZPYIVUAD"	"QVYRPOFCEHJMWZBSLNXKIDUGAT"	"VYKQPMHRWDOCXTNUJSBAZIGELF"	0	9	15
"main"	53	"KR "	" oneCued "	0	" right "	"C "	"J "	0	0	0	9	"DOETLHUAJMWRPSFVQCKIGZNBXY"	"PWXYZJDLUCMSRFEOVAHINQBKTG"	"YAKSUNMWLJFTDVIXBOQCZEPRHG"	"PSJQVGDENUZHTFALBMORWCYKIX"	"XBSFHQNPGOYVCRDMTWJKEZLUAI"	"RJTBKNQFLVOMHCZDXYGWIAPUES"	0	8	17
"main"	54	"KR "	" oneCued "	0	" right "	"C "	"K "	0	2	0	3	"KJCORWMGPZIQUAXHFETNVLBSYD"	"HQNKBOPDWTIEYFJUZXAVCLRMGS"	"WSPLDYXFVGKNACOIUBZTQJEMRH"	"YRLNXVIADZKBSMOWPEJHGUFQTC"	"HJSAUQRTFOBDKXMCENLPVYGWZI"	"SKQWPFAEBMHIVLRCTZNDJYGOXU"	0	10	13
"main"	55	"KR "	" oneCued "	0	" left "	"G "	"H "	0	5	0	6	"DWRAYKFZLTJCPUBGHMEVOINXSQ"	"DHLSPOKXIUTABQYMFZJCWRVENG"	"EVXAHYJLTGUMZFRWSCKQNIODPB"	"OKTFHRSPUMLBYXZWEANVGIDCJQ"	"UAQFHSVMZRKIPONWXLTBYDECGJ"	"LNUSBZDHFTQAJGEYWXIRCOVKPM"	0	7	13
"main"	56	"KR "	" oneCued "	0	" left "	"U "	"Z "	0	3	0	-8	"GQIRJXLVDUWPYKNESBFOATCZHM"	"TNKXDVQHEOFSLGPJMZUAYBWIRC"	"NTIZBLWXEFSRDMKCAYJHPUQGVO"	"EHUYSWCBAIZPOVJNQRLMTKGDFX"	"LKOAISXHVQDEFYUJBRZNCWGMPT"	"TFNSWIRBVZMAYGXECKJUOQLDPH"	0	10	2
"main"	57	"KR "	" oneCued "	0	" right "	"T "	"W "	0	1	0	5	"UWSQIXDZHGJNTBKCPMAFLOEVRY"	"PSIKJZGAORWYFECTDHUXLNMVBQ"	"FGNILOHARDCVMXSWUYKBTJQEZP"	"MKHSNWFLIAJXYVPEGDCBZQTORU"	"YVCEGXDAMFNLPKBTQIJZSWOURH"	"WROTGXAUVZNQYDKLEBMCSIJFHP"	0	10	15
"main"	58	"KR "	" oneCued "	0	" left "	"S "	"X "	0	4	0	6	"QCAZKIHULJMEDRGSFVTBWNYOXP"	"QRDZIMJLAKYCUVHNSXGEWBOTPF"	"FLHBWVKDPYCUZQITSRMOANEGXJ"	"OMQVAUHDYGSEXRCJLTKNWFBIZP"	"MAHFTRZVXLQEKBSYWODPJCUGNI"	"PZLMEKSCDIARBTFWGHVJOYXUNQ"	0	8	14
"main"	59	"KR "	" oneCued "	0	" right "	"G "	"P "	0	4	0	-6	"VMPXNZUYGSIQTAOKHWLECFBRJD"	"TCLEWQOVAGFDBNMXRIKZJHUSPY"	"IEBALWUPMYKQCDVFTHOXZRJSGN"	"PZXGFRLOHSMKEVICDYUQBNWAJT"	"HZGEOVMDPUQJSLIYXAKBTWNRFC"	"MHUNVOIERZQTSLBGFWPJKCYAXD"	0	8	2
"main"	60	"KR "	" oneCued "	0	" right "	"P "	"U "	0	2	0	4	"ZDGMJKBQRAUNOSHCFPLXWYEVIT"	"JGSHMYBPULQDZVFEWTKAINORXC"	"RFLHCTXUMGQPOYNZDIASBVJEKW"	"QUEICVYRWBJONGADKTXHZSPMLF"	"QPVFUBSYDLZEXONHJTIGAKMCRW"	"KTXNRBYOJEDQCIFMLGHPUVWZSA"	0	7	11
"main"	61	"KR "	" oneCued "	0	" right "	"H "	"Q "	0	4	0	3	"RBSGCKIMOHAXVUPLJZNYETWQFD"	"FNWEPKCABQZUSJDLRIOGVTHMXY"	"IFYEVQSCTRDOXPBAWJNGKMZULH"	"YPKNHGJDZIAEVLXOFBMRTCWUSQ"	"YSLJKNQDRHFMGUVPEBAOXWZICT"	"TYVCZJLPRSOKINHQWBEDXAGMUF"	0	6	9
"main"	62	"KR "	" oneCued "	0	" right "	"G "	"C "	0	3	0	7	"VDJWTACERNBGOSIPHKYLFQXMUZ"	"VKXJRFZILNMSUDPEYOHWATQGBC"	"JSVWANIEZTOPLMBRHUCKGFYDXQ"	"WFBPXILQCKOHUJVGTSZDAMERYN"	"HAGBYEIRVWQNLSODTPKZFCJMUX"	"JNTHLMVUBQGEIRCZFDKSXPAOWY"	0	8	15
"main"	63	"KR "	" oneCued "	0	" left "	"S "	"T "	0	5	0	13	"UMATPRXVYJNFIGOZWLQSHKBDCE"	"YBAISGQLRVMCDHPUZWFNKOXEJT"	"JOPSZHQVFYRTKBADMXIGEWULNC"	"VYOESWJTRDHBQKCNMILGZUFPXA"	"FOCIJKYHQSTZLXVPABWMRDNEUG"	"LJIXGDPTZUKYQHCMEBVASWFNOR"	0	7	20
"main"	64	"KR "	" oneCued "	0	" left "	"N "	"V "	0	3	0	5	"XUGDZNLOJHRIVAYCETFBSKQMWP"	"OWDEYQSXPVZFRILUTBNGJHCAKM"	"FQWDBGHCJAKTSIZNOPUERYVXLM"	"MRZSPTLBDVEOAJNHXYCFKGQUIW"	"LKBQTJIXSAGUOMFPRYDWENHZVC"	"XEUPHRCASLZWIQOYVNFJKMBTDG"	0	9	14
"main"	65	"KR "	" oneCued "	0	" right "	"G "	"W "	0	2	0	3	"KTIHDAFGCEOMPXLVBRZJYSUNQW"	"AOMBWFEDVNISPXGHYKTQZJLCRU"	"JXPTDSLZQEWIOGRFHUBYAKMCVN"	"MXSUWJBVLYEFGTCRKDOIQNZPHA"	"SRCGFQVUDPMZHYAIJWXLKNBEOT"	"RAITXNBZDOCLEMHKWFUVJQSGPY"	0	10	13
"main"	66	"KR "	" oneCued "	0	" right "	"D "	"S "	0	5	0	16	"JIMSFWCRNOBTDLEGAQVUHXYKPZ"	"QMKNGAXYBJRSVEHTUWLODPCFZI"	"YXVKEBDPRWGILFNZCMHOJTUQSA"	"PJFAUCXRHIKGTVSQWONDZMELYB"	"XGLKMAUSNIODJTHEYFVRCWPBQZ"	"IATXCBVFSYJWZHUKGEOLMNPRDQ"	0	8	24
"main"	67	"KR "	" oneCued "	0	" left "	"A "	"L "	0	0	0	11	"MYEFTBKUXLRPZVCIGHDOANWJQS"	"PKUGMXCBRNIZADJVLSETOFYWHQ"	"YIOTZWLSQVXMNEURPHBGFKJADC"	"EKHAVSWMGQBOIXRTYPJFUNZCLD"	"AZVUYISNRQOEJCTXKPBFDHLWMG"	"RAUIVTEDSNJKFCWMZOLQYPHBGX"	0	9	20
"main"	68	"KR "	" oneCued "	0	" right "	"U "	"K "	0	2	0	4	"PMDJXTNZCOYUEFQWBSARHVLIKG"	"FLIGAPUOEVJCMBYQKNSZDXRTWH"	"FQYLRCHPVKWTOUSZIXDMGNAJBE"	"FMYIHBWKDSVOZRNGPALCQJEUXT"	"BXSZGEOLPTMAYQKHFRWJDNIVUC"	"OZSHKNBYGMDTIWPQRCXJLAVEUF"	0	9	13
"main"	69	"KR "	" oneCued "	0	" left "	"H "	"W "	0	4	0	4	"CWIXVSKQRFNEHZYJGPTOLUBMAD"	"ZWROGLYTQFVXSHJECDIBAKUPMN"	"SLWPHEMFDBYICUNXJVAQKRZOGT"	"GOIFUTJHVASNLEWMPRXKYCQZDB"	"UDAYGXWNFRHJMOISLBKQVCETPZ"	"WOFLGYHRNAQBSUTPEDMXZCIJVK"	0	6	10
"main"	70	"KR "	" oneCued "	0	" left "	"U "	"K "	0	5	0	4	"KHBCYITLXMOWSNUVZQFAJGRDEP"	"RQAYFVHSXNPDIZECJTKUMOGBLW"	"BSURGMYZLFINJKDHEQTPVXAOWC"	"JGTVXURWYISPMQOCANBLHEDZKF"	"XJGYWVFTMISRKUPLCBNAZOHDQE"	"BYLNXFTHKPVDUZMESQWGOJACRI"	0	8	12
"main"	71	"KR "	" oneCued "	0	" left "	"B "	"W "	0	2	0	18	"YMTXGIUZBDQSEFOLPRVJHKACNW"	"DFZYWOAJURTPBMGCISVEHXQNKL"	"DOIUNXZWTMACYSQFEKPHLJVRGB"	"JAFKWXMSGIDENBHYVCOTZLQPRU"	"DTYBFRCWZXEGMPONASUQJILVKH"	"ACMYVNGKEJTWOHSFULIPXQDZRB"	0	7	25
"main"	72	"KR "	" oneCued "	0	" left "	"G "	"I "	0	0	0	12	"LZPKRMVCIXSHUDAFWQOEGBTYJN"	"ILVUXFGCHQJROPMDYWTABENZSK"	"BVWKOEHURXJAYDMLFZSTCGIQNP"	"UFZLITSCQDXPGOEKMVBYRAHWJN"	"OQNZBDUHJRFMLETKSCPYGAXIWV"	"RNMUGCEZPDFWTQIOAJSKLXYBHV"	0	8	20
"main"	73	"KR "	" oneCued "	0	" right "	"W "	"R "	0	3	0	2	"JYZVKPECASNFWIHQXDTBRGOLUM"	"FPAMVZSLIJUYBHRTDWKQEXOGNC"	"FXABSNOQYPCGUMIWKHLZRDVEJT"	"JPBZCEHRSWMOKLXIVUYTGQDNFA"	"JHWQULMBCIVNDEPYRXKTGFZOAS"	"SOQRIZUGCFMLPVNDYJAXWEHBKT"	0	7	9
"main"	74	"KR "	" oneCued "	0	" right "	"S "	"O "	0	5	0	4	"NCRYDFSPKBGLXIMWUVAZQOEJHT"	"MBTELIXZQUSYRFDPCGJNOAHVKW"	"IJHKGMYZXELBOCVPSAFNQWTDUR"	"BQIESZPDTFMVCJWURALGONYXHK"	"HTKXPJQDECYILZMRWBFASVNUOG"	"KYWGQHIATOLZXSVUEDRPNFBMJC"	0	9	13
"main"	75	"KR "	" oneCued "	0	" left "	"I "	"O "	0	1	0	9	"IJHACNVOKGUFYEPMTQXRLZBSWD"	"VGXWUDPNCJOKTZFYRQAIMBSELH"	"DPVSYCFROMIBKAWNGJELHZXQUT"	"MLQYGFROBKJUPWXVSZNTCDIAEH"	"LUHQXRCNTJKPGDAVFYMWEBIZSO"	"TCKJFAIOHRWGLNSYZPUDBEXMQV"	0	10	19
"main"	76	"KR "	" oneCued "	0	" right "	"C "	"O "	0	2	0	-4	"YJAKVPFCNIRUDXLMHQTWSEGZBO"	"QLEXGVDJKWYAIHPSOCNUZTBRFM"	"ZQYMJKCWTUOXHDELPIRSFNGAVB"	"KLFJVXWUZTRBOGNMHDPQCIYESA"	"PEKDVSJMAXTRCZBLFQNYOUHWGI"	"MLOBVKADJQYIENWGHPRCZSXFTU"	0	10	6
"main"	77	"KR "	" oneCued "	0	" left "	"C "	"M "	0	1	0	9	"OFURAGMQCPHILDTYKESBNZVWXJ"	"LKNVHYMAWUSOFXRCDGZTEIPBJQ"	"IVZLKFQNDCHTUYSAJOWGEBMRPX"	"RZHIYDTUQWPKSJNMCFAVEBXOGL"	"TLVXDWYKFCRHBZEUOJNQAIMGPS"	"ZQABXTKIRONEPFUDWJLMCHYGSV"	0	6	15
"main"	78	"KR "	" oneCued "	0	" right "	"W "	"A "	0	4	0	3	"JVRDYMCXIFHPTSQGKENUBWZAOL"	"ITSNQFRVWKGAULPYMBXJODZECH"	"JXZWAIFTBDPURKSECQYVOMLGHN"	"CESMZBWHDGRINJFPQTAVLOXYUK"	"CNSTLKAUIWXVHODJFMPGZERQYB"	"TBWADOXUZRQYKFLIEGNJMPVHCS"	0	6	9
"main"	79	"KR "	" oneCued "	0	" left "	"I "	"L "	0	3	0	5	"SZIVFGWNCLXPYRMQEJUOADKHBT"	"CLGAQSWMNVHEKJPYFBUDIOZXRT"	"ODKZPYGICRLENQSTHVBUMWAFXJ"	"HVNEWFRBCULMTPXIQDYJZGSAKO"	"QMJXHPFUKDNLTAEZISYWGCORVB"	"HTLORXYGDPNVBKAUJZFIQECWSM"	0	10	15
"main"	80	"KR "	" oneCued "	0	" right "	"G "	"D "	0	2	0	6	"KXLMWUSIBGQAOZERDNTJPVYHFC"	"LNCYTQFZESDMJIAWBGUVOXRHPK"	"TJVWEFHLDQKNRXGCOSIZPAYUBM"	"HBUKWYMRCJZPEXLOTDINSVQGFA"	"LQNTHZKXMICBRVJUFWGSPDAOEY"	"LHBSCZMAFPIDQRVXGWOTKUENYJ"	0	8	14
"main"	81	"KR "	" oneCued "	0	" left "	"N "	"G "	0	0	0	6	"WOQXKVIJUGFSBRDNTLMHCAPZEY"	"NJCGVUZPMWQFDHYKALBOSIRXTE"	"HZTNKMCWEDXPIQAYBVGROFSJUL"	"PTDHOCLESKABJGVMQRXFWIZYNU"	"RWFLOJYHZUBVAPNIGQSKDEXCTM"	"HQAZRSGOEPDJMXLVIBFNYTCKWU"	0	9	15
"main"	82	"KR "	" oneCued "	0	" left "	"H "	"B "	0	1	0	2	"QNYGKMDWJSFLIARTUBOHCEVPZX"	"XAITUWSYBMHQOGJRFZVCDKEPNL"	"TCOWNQDVXAHEYZBSMJGLRFIPKU"	"NHZYTXVWRCOPSGELBQFDIJKAUM"	"GDQLABOSYIMJKXHTNEPVUZRFCW"	"QWTBXIVMHKZDFCGSEPNOUYJARL"	0	8	10
