"ID","ring","crowded","efficacy","latency","precision","val","valGuessing","pLRtest"
"CH",0,"Yes",0.425181171308753,1.13538800900841,0.779946341289288,241.588417510926,275.482922541331,1.26938591853909e-14
"CH",1,"Yes",0.251239362272981,0.701127580947058,0.545242907757869,270.800019349315,288.126051268806,1.44289664429893e-07
"CH",2,"Yes",0.457576819738588,0.201748911902262,3,266.666753168873,276.916188498886,0.000133766929628904
"CH",0,"Bouma",0.516228317211278,0.844317508095066,1.60439404998807,245.963684028478,273.649234113439,5.72191154762107e-12
"CH",1,"Bouma",0.200514936061992,0.750767385577494,0.740955891282998,265.914709230306,275.151748687048,0.000351130605835331
"CH",2,"Bouma",0.379567857245524,-0.328842483014795,3,272.007860227807,279.161350514843,0.00251572649821783
