experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	18AW1	2	2	O	0	10	K	False	60	240.0	0	1	1	-6	UTNKBZXOGIRHLEPDYQFJAMVS	VTILOADMUHKEYXJGQRNFBPSZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	18AW1	18	0	I	0	6	K	False	60	60.0	0	0	1	-5	DLGXQFISYBNRVZTPOKMEJAUH	SIVZHEKBRGJPYTLAFQDNMUOX	EHZMIFDXYTNGBJKLSQUAVPOR	LEJTRGNOYPKMUDSVXBFZHIAQ	BIQJFNEUVXAYDLSHKTZPORGM	BENUDAFQTVGZLPIHRJOYKMSX	YFOJPNSZKBEVHRGIDXAUQTML	UKHFVPYSBJQODEIXAZGNRTLM	KTGEHXNMIVZQROPUSAYBDJLF	OADJUPMQNHLSTFBRIXVZKEYG	RGPDNEZXUKTSBAJLQYIOFVHM	YEZKSFHUNQROXVMADPBJTGIL	PHVIZEFJXDTLGBMUNOYQKRAS	TYJNOIGVHZUEPQSLKBFXRAMD	QLVGNKTROYZBXDEMAUPFSIJH	EUSVIKFBOQTZJRDPHANMYXGL	PYVOIJKGLBSRDMHUANTFEQZX	VEDTOQUPHIJBNAZMYXGKRSFL	1
main	2	18AW1	2	2	M	0	8	Y	False	0	0.0	0	0	0	3	GXZIQEUFYLJMVTNBRPHKDOAS	PMEYVQLKRONISTJDFZUHBXAG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	18AW1	2	0	R	0	10	L	False	0	180.0	0	1	1	-3	FTSHEMAGDPNKZXYJUROBVLIQ	EUTHZYKRSDLFNGXJAQMIBOVP	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	18AW1	18	0	M	0	9	I	False	60	240.0	0	1	4	6	JKFSRNQLZOYVDIPHAEMUGBTX	NFMPURJEIOBXHYLSDKVZQTGA	DBSGZJKMRIPHFYONUQTALVEX	INQZORDLBTAVKUXPGMHFEJYS	LUSBEQRXPIKTHZAMOYNJGDFV	QYPSEUDKBAGHZOIJMRLTFXVN	KDPSLETOHQUXAYVNMBJIGRFZ	TBVPHZMXRJOLUKQADNGFSEYI	KVTUFOSEZRDGHPAIXLYQNMJB	SOFKVEBYTJGIMXZQPADHLNUR	MRUEVZYSKJNXHGFTQLDIOAPB	GDHEFKSRZPVOINBQULJYTMXA	QRPLYEXAUBKFVGSJIOHDZTNM	XUQDPGYEBVMOLIJFANHRKZST	NLMXZOGUVAIDEJRPKFBSYHQT	RTSUYZVKNQBXDMIJEOPAFLGH	QOLVAJHUFNTESXDRMKYIGPZB	NUFBYQJSTZVMRGKPELDXOIAH	0
main	5	18AW1	18	2	K	0	9	B	False	0	180.0	0	1	15	5	YJAKTHIRVPFMZUQOEXGLSDBN	QZGKXLYRMOIEDSTPAHVFBJNU	FLBTZQPHVDUONKGRYIMJXEAS	AQJMZOERTVGSLIUHBNKFPYDX	XFKYIMBQHSTNGZJRPUDOELVA	IFTLEYAHZSUJPQKBXNDGVROM	MIOYGZESRDQHAFNKBJPXUTLV	BYIHPGMSOZVEAQDLJNTRFUXK	INDXEQBHAGKPRLTFVOSYMUZJ	XMJGILVZDBFUEKPTRSNHOYQA	SHDEMTUXNRKBOFIAJPVYGZLQ	KIBEUOLTGRXPFHVZYJQDANSM	REXPHIZGVJDQTAMNOLKUYBFS	VSDUZLMBKOENGFHIXPQTRJYA	HJXDGFOTNZIKYVBLUMPESRQA	VEZOYMFRSBPDGHKIAQXULTNJ	SRULXAPEJKZMVOBYGTQFDHNI	DRPTONFZLXMIBYJEHQKGAUSV	1
main	6	18AW1	2	0	R	0	9	B	False	60	240.0	0	1	1	-1	ORZLSGAPVBHXUMYFIJNQDTKE	THGXOEJQRBVPSYAFUDMZINLK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	18AW1	18	1	K	0	6	O	False	60	270.0	0	1	10	3	OTSUMZERPBGFHKIDQLYXAJNV	HDZXPYBQOKEFVNSJRGIULTAM	LTVHJXIPFSZORBAGKDNEMYUQ	IYKQRAEPMFLHGNDXOZJUBVST	USHVKEDPYMTXFZAQJOBNLRGI	MVSNJRHIKTDXGEOZFLUPBAYQ	LMEKSJXVYBGNHTPFZRDQAOUI	LVPGZYMENQKOJTRHBXISFDUA	PUSKQNBDVTEFLHRXYAZMOJIG	KFEZPYNBUQLSJOTRVMADIGHX	TANDFIOYVKLXHJQEZSGMPURB	KZODMPVFSUGARYXEBQHJLINT	PSBRIDENVOTXFUYJMGLHKAQZ	EPNTADBXJIHMFLRQUSGKVYOZ	KPLJZNABDMEHXVFRIUQSTGYO	IABUJEYZDNSKRHMQXLTVOGFP	FGQXVOMBUZIKRSTPEJDYNLHA	LBAHZFKPSEGMYTDNURQVJXOI	1
main	8	18AW1	2	0	E	0	7	H	False	120	120.0	0	0	0	2	XRFNGOYHLEUMQAVISBPTZJDK	SIJEZXYMBPRDKFLATGHNUVOQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	18AW1	2	1	S	0	7	D	False	60	270.0	0	1	1	-6	ZUAIQTDKXBEOPJMYLRFVNSGH	JSEHIKBDOPUNVTLXFMQAGRZY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
