"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"correctPos"	"responsePos"
"main"	39	"EC "	" oneCued "	0	" left "	"G "	"R "	0	0	0	-6	"GHJADNRCQFMSLVEIBUPKXOTZWY"	"LTZFGCIEJQWBYKOPUVRSMDHXAN"	"LDFHAEZVXUCIKBTMQPJGSRYWON"	"DWKAOGVYPULHSTEJQCBMZIRNFX"	"IHSZMXCJBVENFQWTPKGODLARYU"	"PYGQMDLACOFRSBTWZNXEIUHJKV"	0	6	0
"main"	40	"EC "	" oneCued "	0	" right "	"Q "	"K "	0	5	0	1	"QWHSJITRNBALVOZXDEFKGMYPCU"	"VSUCOQAWEMDRFBJPHXTINGKZYL"	"DQMZOWAPLKSBYGTJICRUHXEFNV"	"HCRQVOUAMLJTBEFIWKPZDGNYSX"	"KJXWCIBVUNOSDTZMEQRFYAGPHL"	"OGCYVLIXNKQFHDRPTAESBZUWMJ"	0	9	10
"main"	41	"EC "	" oneCued "	0	" right "	"K "	"U "	0	3	0	1	"AKFJGPWHVNZTULBXQYECSDOMIR"	"XQJROUTKSCIVAFGBZEHDLMWYPN"	"PSDBMQYJNETIGHZWUKXVRLCOAF"	"JMPNEZQTXIUKLWFVCGBYOSHDRA"	"ARUCJMEISNOYGKFWDVZLHPXBTQ"	"GXHNMIOCBAZSDTFLJPEWRYKQUV"	0	10	11
"main"	42	"EC "	" oneCued "	0	" right "	"G "	"N "	0	0	0	1	"BIMEFWPLNGOXUVHADSTZRCJKYQ"	"LDBEFNROGZYQWHXAKVMPUJTICS"	"DQJUXMWNGSYIKHTVZRFLOCPEAB"	"JZFMVTHGOCDUQNEBILKARXPWYS"	"JKAGVBWTODEUHYQPFZRMLXNSIC"	"GVLORIXAUJEWKCDQNFBYHPMTSZ"	0	8	9
"main"	43	"EC "	" oneCued "	0	" left "	"Y "	"N "	0	0	0	2	"XUBQPLCNVYTRGESWZAOHJDIMKF"	"XHJLSWEBGNDCUAVTFRKYPZMQIO"	"KJXELQVNWPORUMHBICFGZTYSAD"	"IXZCHTSUGPENJABRLWYVODKFQM"	"SDAVCGNHXQPFLTYOZWEIRKBMUJ"	"CXTVQKAGYUMLFSNEPOBRIWJDHZ"	0	7	9
"main"	44	"EC "	" oneCued "	0	" right "	"A "	"A "	1	4	0	0	"KFQHRSDBEAYZIMLNXUJGOTVCWP"	"UAHJLORSFYIPGNETMCQVWBXDZK"	"TKEPHAXOJCRSMDZVUWLFIGNYBQ"	"VNBUJSGMOEIKFQTRADZHXLPYWC"	"POFQKMRVTWAJXCLEDNZSIUYGHB"	"NZFJTORYUXLBAGHWSQIMKPCEVD"	0	10	10
"main"	45	"EC "	" oneCued "	0	" right "	"G "	"O "	0	5	0	1	"MLVOGRUWPSJCNTIBEXHDKZYQFA"	"RNJMUKWFDHBSQALXPCIVOYEGTZ"	"ACWLHETXGOYUSVMQRIBFDJNZPK"	"WHUOERPTBAQLXZSIGYJMCFVNKD"	"LDKSWCGJXAMPZVUYEQTNOBIHFR"	"LJFEZSYOGTKHRVANMWPUDXBQCI"	0	7	8
"main"	46	"EC "	" oneCued "	0	" right "	"M "	"I "	0	3	0	-1	"SHLTKOAEGPBFJYVCDMXIURNZQW"	"QDJPEKAOBUZYHGCWFNTRMVLSXI"	"RVHDKECWTFSJMLBUAZOIXYNGPQ"	"YHPDSJOMIRZLGEAUXNVWTQKCBF"	"BDFRGNSMLJTAVZPYWKHIXEUQOC"	"LROZFDAYVXEGUKIMNTBHPCJWSQ"	0	8	7
"main"	47	"EC "	" oneCued "	0	" left "	"S "	"Z "	0	3	0	1	"ZOUQLDSMIJHRKCGNAWPBYXEFVT"	"OKAVPSMZXNRGHDQJTCWUEIYBFL"	"JGMORFNUHWQDTVAZBEKLIXSCYP"	"LHOWDPZSAKGJMNUYRIEBFQTVCX"	"AFQRNEWLIZJBTHVXOGCPUMDSKY"	"LMBHNTJYXSQDAVUZRPIWGFOCEK"	0	6	7
"main"	48	"EC "	" oneCued "	0	" left "	"W "	"I "	0	2	0	2	"ADCUKFZYXOPWLERJVGTISBQMNH"	"IFZPWRUDGYNEHMCSOQVTABJKLX"	"ZVPEYHLGFOINWJQDUKMRCXBAST"	"CVXRQHAYPGLBZUJMNWDSKEIOFT"	"CJOKLGWTYIAHMUNERPXZBDQSVF"	"LPCAGUDBMIKHXJYOWVZTSQNFRE"	0	10	12
"main"	49	"EC "	" oneCued "	0	" right "	"A "	"A "	1	5	0	0	"GTSIRJKFVNYZUCHLBOMXWPAEDQ"	"JHLYXSCGNFEQOBIWDPZTUVKARM"	"OJNQELBFCIPKGVZDRWTUSAYMHX"	"KVNLEUSZMADJIQGHYTROFWBXPC"	"XNPWOUJKRDMQEITLVBHGYAFSZC"	"XWQFKERUTALDPOCSVMYHIBZGJN"	0	9	9
"main"	50	"EC "	" oneCued "	0	" right "	"E "	"X "	0	2	0	1	"OYNIETQAGJRZHCKXMSUBVFLPDW"	"QMCXWJENABPODZYKRISLHFUVTG"	"NAUSCZXEDYQKJWILTFMRBVHPOG"	"UGYPXSEMZHBVDRNICTFAQWKJOL"	"VLXQOAPJHFTEGSNZIBCDMYKWRU"	"ACJLYHOGPQBWIMNESZXVUKDFRT"	0	6	7
"main"	51	"EC "	" oneCued "	0	" left "	"G "	"G "	1	2	0	0	"QZUAVLSERFMGITDBPNCYHXOJWK"	"KNGHRIOSAQFEXPWMUZYJTCBDVL"	"QOPBSEXWYGTKCJHIMVNFLUZADR"	"ENOPKASZULTIHCMVBFXQWJRDYG"	"LYGFABWNXRJOZHKPVICSMDEQTU"	"FSHILYWAJRNZVETUDQXPKOGMCB"	0	9	9
"main"	52	"EC "	" oneCued "	0	" left "	"F "	"F "	1	1	0	0	"LIDPSTJXGAZQCYEUVRWMFONKBH"	"WTYLZBIDFJPAMEQUCKSOVRGXHN"	"SNPMLFDWVBGCEOQAZUXTYHKJRI"	"JHXLNTPBMCIASODZEGFRKUVWQY"	"TCFASQNJROGWXBLHIKEMUDZVYP"	"TMEXZPQJIYDBGUHFAWRCOKLSVN"	0	8	8
"main"	53	"EC "	" oneCued "	0	" left "	"S "	"T "	0	4	0	1	"GNBJXMFCHOPVDUKWRTALESYQZI"	"FWQHNZSYBPVRMJEOIUDKAGCXLT"	"ABZTPCWJKIOUXSGRELYNMQFHDV"	"NVRYSZXIJMPBAKQHOFWCDGEULT"	"OEGMZKRDHNTSYLCAIPVBQUXFJW"	"WAHJVLSPZKQGNEIBOYUTFDCRXM"	0	10	11
"main"	54	"EC "	" oneCued "	0	" left "	"A "	"N "	0	3	0	2	"FWLTNQPGYAZEDXJORHVKUICSBM"	"JGELVXHNPIUYMDRQAKSTOWCZFB"	"BUYVPZMTSWJXINHCQLREDOAKFG"	"HZLEVBTKNOAGPIYXUSJCDQFRMW"	"IXPVGKREOTMYWCLDZSAUHBFQJN"	"MHLJUSRWGYBDNPVCKOXFTAQEIZ"	0	8	10
"main"	55	"EC "	" oneCued "	0	" left "	"T "	"U "	0	0	0	1	"NOPBGLQUTAZEXKVFCHSJWIYRDM"	"ECPTIOGMBDKRXVNWFJZSLHAQUY"	"WIAOLEUHCTFSPNGZKBMYJXRVQD"	"NSOAJXUWFYDGMEZVHBTKPQRLIC"	"PLXYQBWKHUFASEINJDCZOVGTRM"	"EWXOFUDKICLRMYHBVJPQATZNGS"	0	7	8
"main"	56	"EC "	" oneCued "	0	" left "	"B "	"Y "	0	1	0	-1	"QGCDEBHMJIFWRUPZVKYXTSNOLA"	"XTMIVBYFDLCOEUJKGHWPNARQZS"	"IHCSDLZQEPURBKNYVTMAWFGJXO"	"CPOXKEFVSGUBHMATWLYJINQZRD"	"DSTGKLFHWQBNPIAOMERCYVXJUZ"	"FTPKZLBNCDIUMWQVGJHYSOXREA"	0	6	5
"main"	57	"EC "	" oneCued "	0	" right "	"G "	"I "	0	1	0	1	"OCGTDMBAIVERHNWUSJLXPQYZFK"	"PNCWLUQIGTYDKBJSZFXOVEHRMA"	"TPLOCRHEQZAMFUDYNISVKJBGXW"	"XLMZHDBWVORFCTPAJNKQSUGYIE"	"WDPQJICMTXYRUBEHASVNLOZFKG"	"KOUQLYZAHWBICSVREFTJPXNGDM"	0	7	8
"main"	58	"EC "	" oneCued "	0	" right "	"W "	"R "	0	0	0	1	"YMHDEURWZXPVKQTCJNILAOBFSG"	"WJUCIXKMOEHTAFNLQDBYGPSVZR"	"XABQTUIOFHGWJVDPRNSLZYMKCE"	"CTWKPNVEFJDRGMHQUYAIZBLSXO"	"YWMOUGCBAJQSHTPLEVFIDXKNRZ"	"LBKRNPATQOIDSZUEWXMGJHFYVC"	0	6	7
"main"	59	"EC "	" oneCued "	0	" left "	"Z "	"L "	0	5	0	2	"NMIGEKJDWTPRXVACOQBUYZSLFH"	"JGUOLVQETNMBYDRKASFXPHZWCI"	"LAHOJBNCQIXKSMGTYEPDVFRWZU"	"QKVMCXDGOEFBHPSYALRTNJUWZI"	"RIYPGWEZLJVCDHBXFNUKATOMSQ"	"CMRVDAFJKLUZGBXIYPSQHWEONT"	0	9	11
"main"	60	"EC "	" oneCued "	0	" right "	"A "	"T "	0	3	0	1	"LTQXNDRPWKOBIJEMVHUSGACZYF"	"RPOTNKGWIJHAQYDLMVXCBEZSFU"	"VHKAEPRNYOQZISJTFXBWGLUDMC"	"YIOVFKPEGTABUCWXSJLHZRQMDN"	"NRYIUCQOFGDSHPVWKTXZLABJME"	"QMDOEHCWFRNUXTAGYJBKSPVLZI"	0	9	10
"main"	61	"EC "	" oneCued "	0	" left "	"G "	"O "	0	5	0	-7	"QFJPUTSREDHKIGACWZOMLVYBNX"	"EBJXIMKHZYLNAWQGTCURDPSOVF"	"DCWNJEFQGHSBUIMKATXLYROZPV"	"RISUGQCTDMYWFNBKAPHVEJXOZL"	"IZPFYUNSQGTRDAOKHCLMBJVXWE"	"GSHUAPYOEZKLNTFDJCMWQBRIXV"	0	7	0
"main"	62	"EC "	" oneCued "	0	" left "	"B "	"B "	1	3	0	0	"BTYUHISAQLMPJODRWNCVFGEXKZ"	"CMNKLIHUYBFSTGDXVWEAQZRJOP"	"YMOPBVDUXWJIGNEAZSHKCQFLRT"	"QFNMYASJBPZRXCDGUWEITHLOVK"	"JKAWRUFETZBOMNDLQHGVPYIXCS"	"EVHZQXLAKWGBPODFCNRYUTMJSI"	0	8	8
"main"	63	"EC "	" oneCued "	0	" left "	"E "	"E "	1	5	0	0	"WSIXDYGAKNQPUMRCFZEVLOJHBT"	"EDMLHOIUVNXZWCFQPKRTBSYGAJ"	"UWHFZPCAINREDMYJTKOQVGXSBL"	"FQOJRUVXKGBZSIANCHDYTEMWPL"	"CBWMYORADPSFGTQHZEKNLIVUXJ"	"CTVJIWOSEDKLHZBUGRXNAQFYMP"	0	8	8
"main"	64	"EC "	" oneCued "	0	" right "	"W "	"K "	0	4	0	1	"MPJHKVGYRTNCSWXELDFIOABUQZ"	"YILXHJFZWOVMAGBDKRNQESTPCU"	"KRIGWJTACUVMOHEYNQDXSBZLPF"	"DWHOEIRTAKYQBGUVCZXJPNLMFS"	"XDSTUJYKWMGCOLFNRPHEIZQABV"	"ZAPXKLGCMETOJYDNSQFUVHWIBR"	0	7	8
"main"	65	"EC "	" oneCued "	0	" right "	"D "	"D "	1	4	0	0	"PXJRIDAMUWKTOFBGCHSNELQZYV"	"BHKMVWXDGQIREOTFYNPZJALCSU"	"YRDQJCHEXVPSKBMUWNZGAOIFLT"	"KPJTBDWUHESVQOFZLXYIGACMRN"	"QGWHAXDNBPJEULTIKVCOMYZSRF"	"KDITHLXPQYNMSGJEAOURVWCBZF"	0	6	6
"main"	66	"EC "	" oneCued "	0	" left "	"B "	"D "	0	4	0	-10	"BYFPLEXVIZRWGHQUSDKTCJMAON"	"ULPBNQTKMCFXWVAGESIODYZRHJ"	"FZERMHCIDSWLPGXNKQUOJTYAVB"	"UDLYXJQAHWBOGNFTMIVSKZPECR"	"BKSLUQIRPGDTONWXAZYCVMJEHF"	"YGMZOTSKJANQBEUXFPLCVWRDIH"	0	10	0
"main"	67	"EC "	" oneCued "	0	" left "	"A "	"A "	1	2	0	0	"HPILYUKDGSJZTXFWRVNMCQBAEO"	"LWAIMDYVXHOQKSBGERZFPUJNCT"	"IZHLQXATWOJKSPBVENUGFDYCMR"	"VXPQTKMJDIWELZCSOBFUGYARNH"	"HBVJXUZYGKNESQDMIATWOFRCLP"	"KOWNPEGFJQBIHTYDCRUZXVLMSA"	0	6	6
"main"	68	"EC "	" oneCued "	0	" right "	"M "	"M "	1	4	0	0	"QUJTWPVDERZMHFGSIBOCXKYALN"	"IBNWQFVLMPYXCAKSUHORGJTDZE"	"HPFTZCOSJABYDEQLNWVUMKXGIR"	"MBDLASXRFOYHVGIJUNKPCQTZEW"	"DTYIQROEKMJAWFBZXCULSPVGHN"	"NQYUCATJVBDEWOPGHXFIRSKLMZ"	0	9	9
"main"	69	"EC "	" oneCued "	0	" right "	"E "	"W "	0	1	0	-3	"MRHDCFTXWAZILPEQVOUJYGBSNK"	"QNMOTEVPWFUBZISLJKCRYAXGDH"	"WVMQYCTKGXEODNULPFHBRISJZA"	"AKXBRINMHJWLYCSDGQZOUTEFPV"	"EIFNBGHOZJDQXLRWSVAYTCKMPU"	"TCHOMVJFRSXPNZKQWAUDIYGEBL"	0	8	5
"main"	70	"EC "	" oneCued "	0	" right "	"F "	"Q "	0	1	0	1	"HTOLIUAQMKWYEJDXCVRZGPBSNF"	"JIWUZLONSEQFTVKMAHRCPXBGDY"	"YDARNKTXBJMCUFIWQEZPLVSHOG"	"YZFAPRLIENMHGJTDOQBKSXCVUW"	"WYGKHMPZQSBJCRXAVUEIDTLFON"	"FSPTDYQZCJREAVNMGBUXKOHILW"	0	10	11
"main"	71	"EC "	" oneCued "	0	" right "	"S "	"S "	1	1	0	0	"VMCSDRPYABTXKHQNOJIGWZELFU"	"MCQYXEBJIVSFRNKLPZWGUDAOHT"	"VLWPARMUFSQYGIJZKNHEDOBCXT"	"BYUJKOMSQCLGEWHRXINTDAVPZF"	"PSHIYWAXEMGVZTJNBQLORUCKFD"	"FRVQSUDHWCOTYEJGBZPLKNIXMA"	0	10	10
"main"	72	"EC "	" oneCued "	0	" left "	"V "	"U "	0	4	0	-9	"ROMPSYLHEUDGXQFNVAJTKBCIZW"	"EUQNMSXIRPAYWOFLDBVKJTHCGZ"	"SHDNMUIXKQTPALFYBCEVORGWJZ"	"WVSJBHMCPZOUILQEATYGXDNKFR"	"VAYQFXPBEURNWMCIHKJGOLDZTS"	"CEJWQTHMZVIARKXNBGDPUOYSFL"	0	9	0
"main"	73	"EC "	" oneCued "	0	" right "	"E "	"F "	0	1	0	-5	"TORVGKULFXSWIJNPAZQBEHCMYD"	"UELYNWFVCZGRPJHSAIXBOQKDMT"	"CLIUOGNYDSPVHTZXJRWBFEAQMK"	"QOXHBJURDZTYEKMSLPIVWFNCGA"	"KDVGCQEWBNRZJXYHLFAOIPTMUS"	"WEXBDNPYFSUGACQTLHZVJIRKOM"	0	6	1
"main"	74	"EC "	" oneCued "	0	" left "	"G "	"O "	0	3	0	1	"IDPGAUCWYTSNMZQVJFHROBXKLE"	"CVDYQIALMWTUPZNOERJGSXKFHB"	"UDXIZEWAMYGKBVLJSRNOFPQCTH"	"SZBTJDLQWNOGFVRPHICAYUEXKM"	"KCRPGJNLWOFIVQDMYUAEXHTZBS"	"WDFAJEZVCBKNILSRUQTPHOMYGX"	0	10	11
"main"	75	"EC "	" oneCued "	0	" right "	"S "	"S "	1	5	0	0	"QNVXZPJBGOAHKDYLSEFRMTWUIC"	"JITMPGOFNLCAHUZSEWRBYQKXVD"	"EZIRYHCGWJQFUTAVNDKMOXSBLP"	"PCOBWAHQEIFUSNYJMGXLZKVRTD"	"MCPDHNXRIVGYBJSFEQUTWOZAKL"	"PCIVWQNDSHKBFRXLGTMJZEOUAY"	0	8	8
"main"	76	"EC "	" oneCued "	0	" right "	"G "	"G "	1	5	0	0	"VZMUDRSFAXLCTPKWBGJOHIEYQN"	"EHGYUMDCLFWOKNRBQAVSITJPZX"	"SBRDKJLTXANVQYGZOWUMFCIPHE"	"CLISNJXVKEBWOYGHRTPAUFQZMD"	"BIAGRHEJODFCSUMPTLNVQWZKXY"	"YHLQJBFGSOWXUKTMRCAZNDEPIV"	0	7	7
"main"	77	"EC "	" oneCued "	0	" left "	"P "	"P "	1	4	0	0	"UCWJNVORKPBHALDZXGESIFTYMQ"	"KNGYZPTFBEJOUVSCIARHXQLWMD"	"OFHCTSPIVXWKGZLYBNEDMAQJUR"	"OKYACQGMJWHRTNVIDEXUSZBPLF"	"ZLDNGTVPFWKJBOCESAMXYQIUHR"	"KBLQRYONHWGSCUTIZJADMPFVXE"	0	7	7
"main"	78	"EC "	" oneCued "	0	" left "	"G "	"G "	1	3	0	0	"BIQNHAVMDKCYESWZOJGXLRFTPU"	"MJYHBPSOTVENKZRXAGDQWLUCIF"	"XFTNWYSZOEHJBPDRAVQUCGMILK"	"XBAZCLSUOGFVNTWERMHJPIYQKD"	"BKZHGCMWUYRSOTVFNXQPADILEJ"	"WTOHSARMBNVQKYLIFZCPGJUXED"	0	9	9
"main"	79	"EC "	" oneCued "	0	" left "	"G "	"V "	0	1	0	1	"ZIJCGNYUARDETWXOMHPSFVQBKL"	"MQNXZUVGFKLJTEPCWARSODYBIH"	"KZRWDGLVMEIFYNHCJUPQOAXSTB"	"SFABWHYMQDJZRVUTPOCNGIKXEL"	"RVEPNGDOKYIHAXQBUCSMZWJTLF"	"TDHUAGIJSBWNYOQZPFRKXMLECV"	0	6	7
"main"	80	"EC "	" oneCued "	0	" left "	"G "	"P "	0	5	0	2	"JSMROPXFNDLHYTQGBUIVWAZECK"	"OQEMFLGVSUJZHWINPDTKBXYRAC"	"ROSHCZVBDYNMGPUJTFWLKQXIAE"	"XYZAJESCOWDGTVLQHBMRINUKFP"	"XBPRDLFIVEWAHGMJOTNKCZSQYU"	"UINTEDPFGSZRLXQVJHMYOCAKWB"	0	6	8
"main"	81	"EC "	" oneCued "	0	" right "	"H "	"E "	0	0	0	-2	"NYBQDCFXHOEZKTRJVAWGIULPMS"	"LVHKUZBIXGJANQMDOPTSRWYFEC"	"TMJANCQWZGODFHXPVRESKBULYI"	"QWFGDYVBZANOIPMEKUTLSJRCHX"	"VEFKBIQNCXOMAHDULYTRSJPZGW"	"HLDRTMEFJXNZGSAIBQVKWPOYCU"	0	10	8
"main"	82	"EC "	" oneCued "	0	" left "	"K "	"X "	0	4	0	10	"WLINAZFUCMTRVGQSOBJKPEYDHX"	"DBWGLRJVNMCFKSEUHOXYAPIQTZ"	"RBAVEOIWYCTUZXDMQFLHNKGSPJ"	"GJYSQBCFXMENTOUAPVILDWKHRZ"	"OUHRATWCPNXEDGFIBSJZKLVQMY"	"JVRESQATPUYKLCHIOZDFGMBWXN"	0	10	20
