"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"correctPos"	"responsePos"
"main"	53	"WN "	" oneCued "	0	" right "	"R "	"R "	1	1	0	0	"ZGPHSDTWUFNXRILBKOMYQJVACE"	"LJAKSHRUFNYTGMEPWIDVZOXBQC"	"KTVFDIPQOBCMZSWNGAEJLHXRUY"	"GPIXSRAVNEKCUHBFZQLMDYWTOJ"	"PTBALRQMZJGWKYIEVXFDHSUCNO"	"MGOWKUAHNBDTXJPISFYQRZEVCL"	0	6	6
"main"	54	"WN "	" oneCued "	0	" left "	"P "	"P "	1	0	0	0	"OCABIQPRZGHLNUJTVKMFYSWEDX"	"OKVZTWDXFMCABYUINLGQJSEPRH"	"KRWTUCPEGNZFVAYQBSJXIOHMLD"	"MQSCEYWLRXAFJTOKHBUINGDVPZ"	"ENLCFXAKORTZSQWHDBYJVPMIUG"	"VCTQPGAYJUEOKSZMDNFWXRBHIL"	0	6	6
"main"	55	"WN "	" oneCued "	0	" right "	"A "	"A "	1	5	0	0	"YEQTVKJZSCAGMFBURDLIHXWONP"	"XHZGJSDBPNOEMIVCFYARWLKTUQ"	"XRSTIFYEMNGQLBOKJWPDHZVUCA"	"EZQGOYJLPXISWUNATHVDCBKRMF"	"QGAJNFDURXCZVYHLKWOPISMETB"	"KETOVGLJSACYWXUZQHRBFPNDIM"	0	9	9
"main"	56	"WN "	" oneCued "	0	" right "	"S "	"W "	0	1	0	1	"HTOLGWUKQFXIVEYARPNBCJZSMD"	"VEFJDNXRIZWSAHOGKMQYLTUBCP"	"GSAFPXDICMZJYUHWBNTQRKEOLV"	"AOXIULNPJWSDKERGBVZCHFTMQY"	"MJWEVYORCKSNGUDFQHXLIZPTBA"	"RQOXWGJMTNVDLBYFZPIAKCUHES"	0	10	11
"main"	57	"WN "	" oneCued "	0	" right "	"N "	"N "	1	4	0	0	"JXVMTNWZSPHEQUDOKRAYFCGLIB"	"LBEZAWPGTMROJIUHKVYCFSDXQN"	"QDRWCYHGTKUZXVLIEBOMJSAPFN"	"QZPTWVCLSXKGIJAHNDBMUFREYO"	"ZDMVEOGKBNCWIUSRAFJHYXQPLT"	"WZKGXCBSEHDMYQLAJPONVIRUFT"	0	9	9
"main"	58	"WN "	" oneCued "	0	" right "	"Y "	"Q "	0	2	0	1	"LJZHYUBNOQIRKSWMFVDXCTAEPG"	"NUXJLHVATIKFZQCDGPEBWSMYRO"	"CONZELJQYVFABMSWKIUHRXTGPD"	"CNKTGZQEJLPSRBDFUIVOHAYMWX"	"MPISALQYBDTXWZJHVUNGRKOFCE"	"UHFVCNRXALDYEOKPMZWTGJBSQI"	0	7	8
"main"	59	"WN "	" oneCued "	0	" left "	"D "	"D "	1	4	0	0	"ARQKEFXIMDVOYBUCZTNWHLSPJG"	"WLGSDVOHZIRBQJNTAPCUMKYEFX"	"TLXUEQDSPYHNWBOJKRAIFZMCVG"	"GPLARNWFUQTVMCZDYOKIJXBSEH"	"TLKNYMOADISBGXZREWJHFUCQPV"	"EIGJWMUXFPACYQTONZRDSLVHKB"	0	8	8
"main"	60	"WN "	" oneCued "	0	" right "	"T "	"T "	1	2	0	0	"EARVCPYXQIDZBTNGUWLKSMOJFH"	"PSLWHAMJZFCQUTDGIEVXRYOKBN"	"IFDXRUKLTVSQCNZPGYJEWABOMH"	"RGDHAIKBCZFPJUSOXYLEQVWMNT"	"MFEOZLNTUPCGQXDSAJRWVBKYHI"	"CQYSBRZJDWAOXKFINVELTGMPUH"	0	8	8
"main"	61	"WN "	" oneCued "	0	" left "	"J "	"U "	0	1	0	-6	"CHRKIDMNVXZLGFBJAOWYETQSUP"	"MFSGJXQYTEUVWOIAZPNDLBCHKR"	"GCELQARYDKVUMNJWIBZPFSHTOX"	"MVSHJZGBTXWDQCNFPLROYIKEAU"	"RIFSQUNJPYLWVXTAHZMCBKEDGO"	"TAFOQNYHKRPSIUZECVLDBMGJXW"	0	10	4
"main"	62	"WN "	" oneCued "	0	" left "	"C "	"D "	0	3	0	1	"IEBYFDGKUWMQJSLPANVOHTRZXC"	"RXTFHZCWYEOUJGAMKNLQISPVDB"	"CMUKZXQDLWTSYIGJVOBREPAFNH"	"AFZKNEPDCUJWRBSLYVMTGHIOQX"	"YBMQEADWVXJOZIUNCTGFKHRLSP"	"FOPXINUVBRGKMSWAECDYQHLZJT"	0	7	8
"main"	63	"WN "	" oneCued "	0	" right "	"M "	"M "	1	1	0	0	"DSYEOZKQLIRJHAPUBVCTGFNMWX"	"EBTGQNSKMOIXLADWZJUFRYCHVP"	"ROZETJKLVMXNSYWCUPFIHGQDAB"	"VUGECOSJZYDRMWPHAXILQNKTFB"	"IJTYQBPLNGOKAVDWZFUHXMSRCE"	"NKWCETFMHQDAUVJYZSLBGIRXPO"	0	8	8
"main"	64	"WN "	" oneCued "	0	" left "	"P "	"I "	0	0	0	-1	"YFWQNKLAPISTHRVJBEGMCZOUXD"	"WDHMQBKCVEXLGZJAUIYRNSFOPT"	"NLMDOGSVWYZQAKPEBJHRUIFCXT"	"GUWSFHJXTABMLDZPVRNCYQKOEI"	"QLPTBIMAVRXDWGESFNCHJYUOKZ"	"DMCIZHUTQYGPOVKXFJNABRWESL"	0	9	8
"main"	65	"WN "	" oneCued "	0	" right "	"R "	"R "	1	3	0	0	"QIMEUVZHLBNCGRPWAYOJDSTKFX"	"IGRZSCVNOXEYWMHUTPKLFADBJQ"	"MYJGHDUCLVRQSOTXZAKEWIPBFN"	"JPOXKSFDERYMZNCUIVTQALBHWG"	"LSQTFMNDBURJEPAGOXHVWCIZKY"	"YPMXBQCIZKSDWUAERNTHLGVOFJ"	0	9	9
"main"	66	"WN "	" oneCued "	0	" right "	"O "	"N "	0	4	0	1	"XPQRHFOLSVMZJBNIYCDUGTAEKW"	"ULXCDQSPZIWMGBHVOJAKERNYFT"	"FTKECIHDSXUZAVLGMNQJPBWOYR"	"CDSMALXWTYIURJNPOVKEQHZBFG"	"LBTPUAINOVRZSCDWEHQKMXJGYF"	"NOLASWPTXCIQMBDFYRUEJKVZGH"	0	7	8
"main"	67	"WN "	" oneCued "	0	" left "	"Q "	"Q "	1	1	0	0	"FJEQYKVOTUBRWZXLNMHSDGIPAC"	"NZXDTFAESQUGHROLKVWJIMBPYC"	"ELUTJOSAFVBRNYPHCXQKIGMDZW"	"FNQLGZTXRCHWKDSVYUMBOIAJPE"	"UTOBGYFSDRIANHZCKXJMELQWVP"	"UEMQHVJWXPAOITRGFCZSNKYBDL"	0	9	9
"main"	68	"WN "	" oneCued "	0	" left "	"D "	"X "	0	2	0	1	"CUBDPRJTYWFHAVKMQEIXNOZGSL"	"XAPZBIVJWMCDROKTGYENFHQUSL"	"TUQZYSCPXDMKHGWFVOJNEIRLBA"	"RDKZLNPEWTCHOAQJBVXUSMFIYG"	"ILHGUJADFRQOMYBWPKZVTNCESX"	"SQXHNOADMJIWZVKGYUEBLFTPRC"	0	8	9
"main"	69	"WN "	" oneCued "	0	" right "	"S "	"S "	1	5	0	0	"RFVELKJIQTAPXOHUBGMNDCYWSZ"	"MDZHISQAKLEUNWRPTOXVFYCBGJ"	"JOBCVYFHXWAMPDRIQSULTGKZNE"	"QVODNZTUFEXPYABCHSMILGRWJK"	"PLAOCWXNFEZJVQUHDYSRITKGBM"	"EAYBZOTJFPSCQGNRXIKLVDHMUW"	0	10	10
"main"	70	"WN "	" oneCued "	0	" right "	"N "	"N "	1	3	0	0	"AFILHZDGPTNJBWUQKXMOVSYREC"	"YCIWBPOSXMZJEHTFDLVNURAGQK"	"GWMUYEDIRSTNLACXQJVFBHPOZK"	"IECYLZSWONKVHXBUFRGPDATJMQ"	"HARFGNSLKXDBIOEJUZMPVYWTQC"	"AWRBCTSPUYZNIFXKQEDOVHLJGM"	0	9	9
"main"	71	"WN "	" oneCued "	0	" right "	"P "	"J "	0	0	0	-1	"CWDNXPJMUYLZRQSFKOATHBIGEV"	"UGLBDJTFPEQRSZHKNVIOACMXYW"	"ZUHLKMPXFSAQTVGJINECDBORWY"	"UWOZAGNFDPBRQTSJYKHMLXCEVI"	"HFKODQVWZLGSIUYTMABJCRENPX"	"CMETJOBSAKYNRFGVUXPIZLDHWQ"	0	6	5
"main"	72	"WN "	" oneCued "	0	" right "	"E "	"E "	1	5	0	0	"TEVKFXMPDWBJSQZANGIRYUHCOL"	"FOLEJUTHWGAYZPIXBSKMQRDNCV"	"GQBXYPMHOSELWJDRTCINKFZVAU"	"CIMFOVBEUNRPWJXQZKAYGHSTLD"	"LZBUIGOJPDMTKESQVANHXCWRYF"	"LNXOTQUEZSPVDFYBKIRMWCAGHJ"	0	7	7
"main"	73	"WN "	" oneCued "	0	" right "	"Z "	"Z "	1	5	0	0	"BOLRUYGDTMJFSQPHXCAIVWNZKE"	"IEXNCMJBADOHLKQPGZWYRUFTSV"	"FOHAWPSNBQDJCIEYVRKGXMTLZU"	"OGRBYXHEJQLIMDUTPAVCWNKZSF"	"SGYPCDETRQHIUOWLXZVFMNJKAB"	"ETINPWCOMLZBUJKFVAGRDHSYXQ"	0	10	10
"main"	74	"WN "	" oneCued "	0	" left "	"D "	"D "	1	0	0	0	"ZKENVAGIDWCLYQJXUROTFBMHSP"	"UNDRQPBFWAOMLVXGCYEHKSTZIJ"	"JTBZULQYXWMRASFDOHIPKCNEVG"	"PCZKMWSXGRTQFJDHIOVBUNALYE"	"NCQROPHEGDXIZFSBVMKWAJULYT"	"CQJRBWGSLTKIXOUFVNHYPEADMZ"	0	8	8
"main"	75	"WN "	" oneCued "	0	" left "	"W "	"V "	0	0	0	-3	"RUQFEIHWMKVPBGDSXJCNTZLAYO"	"DRSBNCYLXIZHWFTUPAMGEVJOQK"	"QTVAMYRBWOSZNUDLPFKCEHGJXI"	"GYSWQITRPNUFDVHZEAMBJOLCXK"	"LOBKEGNADSYRCUXZPMIJVQFHWT"	"VJUFQXDOEGLHKSNMIRCWAYTBZP"	0	10	7
"main"	76	"WN "	" oneCued "	0	" left "	"A "	"A "	1	0	0	0	"CRUJKBAOHYSQMLIXWNPVTEFZDG"	"REOZVATDBXJFUSQIPNHCKGWMYL"	"PALUFOGXQWZBERTMHCJDISKYNV"	"ZRWCOKUNVPABMTGLSJEHFXQIYD"	"GPFMLVNKAQIYEJSHBCORTZWXUD"	"TQEXGVCBNFHLJAROKISYDPZWUM"	0	6	6
"main"	77	"WN "	" oneCued "	0	" right "	"A "	"U "	0	5	0	1	"EOIVRTDGFHJUZPMNQWBXALCKYS"	"AUGIQCXHRPYZESMTNJVFLKBWOD"	"OSTXJWQNGHMZACRPBDFIKEULVY"	"JTBUZVGKRXNPSYLQDMAIEHWFCO"	"KXMEPACTNLZVOUIQGFRYWJBDHS"	"IOSHZQUATDLPVMXNYJBERFKWGC"	0	6	7
"main"	78	"WN "	" oneCued "	0	" left "	"M "	"K "	0	3	0	1	"FPXOJHKCWBMNTUSLERDYGIVAQZ"	"RSNWXAZLYPFTHBDCMEKIJUVOQG"	"DCLSJPGFXRVONZMBHTQEUWAYIK"	"SPTYEZKMAQBVIJDXONUWRGLFHC"	"TNOKPEYRFSBMAGDLJZXCIHWQUV"	"TWBMVRLKAPZQYNFXCUDOJEGHIS"	0	6	7
"main"	79	"WN "	" oneCued "	0	" left "	"D "	"E "	0	4	0	1	"HEPVYNWRJCUDKMXITZLQAOSBGF"	"CAQBVLHWZITYMEDFXUSNOJKPRG"	"FEQNPUTJCRGKBVAOXMISWHZLDY"	"FIHDYXRZPWSOMNEBLJCVGQKUTA"	"OTQKFCYEDBPJGXRAWMUNVISLZH"	"USMTWHRZOVJIFXPGLAECDYBNQK"	0	7	8
"main"	80	"WN "	" oneCued "	0	" left "	"P "	"Z "	0	2	0	1	"SFZMQRAVCJYXOTWDELPUGIKHBN"	"AYBPGQXCRMNSFLVIODWJETZUHK"	"UXDCBGSTAZPLHWKOVMNIJRYQFE"	"HVYIPRFTXWAGZOLDEUSMQCBNJK"	"IROBVKZUHFCSYLGPEMNAJDQWTX"	"ILZQMDJKOWHRYNXVTGUFCBPEAS"	0	9	10
"main"	81	"WN "	" oneCued "	0	" left "	"E "	"U "	0	5	0	1	"ECZAILPUYROGJQWFBNTMXVKDSH"	"YCKUXJQLWHVGNITZMESPROFBAD"	"RNQALPJEZXBFKHOCVTWIUGDYSM"	"CGFSMHWXNUDERTQKLPJBZYOAIV"	"WSRZLYECGTOIUPMNVFXDBKJAHQ"	"TSDQCAZNGXUEYIBVFPRKWOMLHJ"	0	10	11
"main"	82	"WN "	" oneCued "	0	" left "	"X "	"X "	1	2	0	0	"HDRSLVQJWMUYGXKENTCZBOFPAI"	"WXVDIZKFRJHUCBMGYTOEQPLNAS"	"IHSOTNJXFRMDBAVQZPWLEGCKYU"	"VTBMURPIWANZGESYQOHJDFKCXL"	"ENRZLHQFKWYXCPVOADGITUJSBM"	"EXOTFCMNPBQAZDYLWJHKUSIRVG"	0	7	7
"main"	83	"WN "	" oneCued "	0	" left "	"Q "	"O "	0	5	0	-6	"HLBNJPGYMSDIKVEAXRCUOZFQTW"	"YIUJAOKEQRPXLHDNCBWVFTZSMG"	"VMYAXFBWHSPQTZJRCGONLKIDEU"	"JDCMWLHYSOPQGEAUNBXZFRVKTI"	"EPZLOGNWVFYRCSMDIBJHQUKATX"	"GJQWPKUXOHRDAVIBEMYNFLSCZT"	0	8	2
"main"	84	"WN "	" oneCued "	0	" right "	"E "	"H "	0	3	0	1	"ZDKVRWYGFIPNMBAHXEQOCUJSTL"	"AXBIVCODSTYPRZMFGNKEWUJLHQ"	"LDAUIYSVOWEKJBNGPXHMRFQCZT"	"UGFKABLYHEDIMSVOXQZJWPRCNT"	"WNMEGCLJIXOPYRAFSUVBHZKDQT"	"VZGQJTKMRUBLWDAOPEHNFXIYSC"	0	8	9
"main"	85	"WN "	" oneCued "	0	" left "	"D "	"O "	0	5	0	-1	"BAKCZSMXQWTDHEIOLUPVNGRYFJ"	"PJKTBDCOIZXHNYFEAWLVGSQUMR"	"DZSMPWOYJEGLCIUHTQNVXARBKF"	"WNHXEKZBCFSRMQLPVGTUOYJAID"	"SPJCKQZTIDHAWFVGOLNXRYEUMB"	"XCAGBDORFIKNQELVJSMTPHUYWZ"	0	6	5
"main"	86	"WN "	" oneCued "	0	" right "	"C "	"D "	0	1	0	-1	"WVTICQJMBYSFUPLHGZKROANEXD"	"OLWATCDGSBRHMXNIFQZEKYJPUV"	"WVORQFZINCXPABELUHJMSGKDTY"	"KWPEOAIBQCNYGXLTSMRFVHJDUZ"	"DSOAMYUEVTQIHZWNLXCGBFRJPK"	"ALNDYMOVJETKGHWXUZQRSFIPCB"	0	6	5
"main"	87	"WN "	" oneCued "	0	" right "	"Q "	"I "	0	2	0	1	"LNIMTEVKOQGBFWXDRJZPYCHSAU"	"OURGEKQLVAHPMYWBIZXJNFDCTS"	"ZKDLGVAEXFIQJCMHORSWYPBTNU"	"EVPYHUJOZLNITKXBCQMSWGFRAD"	"RSGEZWUDHVKXCLYNPOTBQFJIMA"	"RVWJBQUXTCLNFIAESZGOPDMKYH"	0	10	11
"main"	88	"WN "	" oneCued "	0	" left "	"P "	"P "	1	5	0	0	"XIFHLQNGUEDOPACTWYSKBMVJRZ"	"URNJOPCVTKZFADGQWBXMISEHLY"	"ZIRNGVAMDBOHJYQETCKSWPUFXL"	"QEFPDCNVUAOLWYJGRKMZBSTHXI"	"XUDIRHNOKTMLQJZFBPYCVWAESG"	"DEUOTHIQRPXJBVFLWACSNMGYKZ"	0	9	9
"main"	89	"WN "	" oneCued "	0	" left "	"W "	"U "	0	5	0	-1	"LHXUSZTKMBNYJGWDIFCVRAEQPO"	"GDBEMIZKFANQSPHJXLUOVTCWYR"	"KREYXMNWOGTSJAVQFPBUILCHDZ"	"SQZKVAWBCOFGHUIYMNRJDPLETX"	"MDNAFTSBUQKCJYLRGEVXHZWOIP"	"VKLDYBWUZCXOANJFGQSHRITPME"	0	7	6
"main"	90	"WN "	" oneCued "	0	" right "	"F "	"L "	0	4	0	1	"CETLZQKWGFNYIMJDPXBRHASUOV"	"BFKXELVNYZPIQUJRDCOASWMGHT"	"QJSZNGYMLTARUPDWFOHKIECXBV"	"FGJLZEDRPQYSVNAHOMKUWBTIXC"	"GRQTWDMBHLFJKYICEZUPVNOXSA"	"QYPJLUCANSOKFXVBRZGWETIMDH"	0	9	10
"main"	91	"WN "	" oneCued "	0	" right "	"P "	"P "	1	5	0	0	"OXVDQWHJBCSKELMFUTRPAYNIGZ"	"XPATODJGVKHEBMFCWSQIRYLZUN"	"BQDJTXYROWMKUHZGAPCLENSIVF"	"XMHTYBEIGVQCWFDUAPZRONJKSL"	"IAQDKXMRNOJTHVSFZUECBWPYLG"	"IZLHDNPUBMRSKWGOFYJTVXCQEA"	0	6	6
"main"	92	"WN "	" oneCued "	0	" right "	"Q "	"S "	0	0	0	16	"RLWHIABSONUVMKTJDCYXGEZQPF"	"MCVBAYRIFJONDGTUKZWHPQESXL"	"ZQWLTBCVUANJDHMRSKOIXGYPFE"	"XKALPQBGYJSMVEDHFTWRCNUZIO"	"YEFUGQJVLWKNSDAPBIRTOMXZCH"	"YFNQMBHAWPTLZIDEOKJURXSGVC"	0	7	23
"main"	93	"WN "	" oneCued "	0	" left "	"D "	"O "	0	0	0	-1	"QHSZGPWYEDOFTKBRJCUAXNILVM"	"WTIUQPRZGXCJBMAHNLKVYOSEDF"	"TFAGOZQXKSHMINLUYWBRJPVDCE"	"OLKYTIEXFHVNUZCPGQMDRWBJSA"	"GNCMITUEZFAOKVBXDSQJYHLPWR"	"MBQVNYHKLCGZEURIXSJWADTFPO"	0	10	9
"main"	94	"WN "	" oneCued "	0	" left "	"Q "	"Q "	1	3	0	0	"TFZLYRCHBDMJKAGNQWSEOPUXIV"	"UEBFMRVSNCDLHOKGIYPJXQTWZA"	"CFYRDUKVGIQTOAHWZNEJXBSPLM"	"GPDMBSVIQOHKZWEANRXCYUJLFT"	"DVZLUMEOBTGFRPYCHNIKWAXJSQ"	"GQHMBCIZKULXJFVDOTSWPRYNEA"	0	8	8
"main"	95	"WN "	" oneCued "	0	" left "	"A "	"C "	0	2	0	1	"HNBUIDMXEYOAPTLSVCZQKWRJFG"	"CLUKIYSMEHFJGQDWVBRNOXAZTP"	"LYUNGZCABHEOWRDFJMQKSPITXV"	"VSJRTHWCKBGZNAXLDMQFEUOIYP"	"WETBOZUCINXRLQYMPJFDVSGAKH"	"NTJKEOHSZLQAPVYMRBUGXFIWCD"	0	6	7
"main"	96	"WN "	" oneCued "	0	" right "	"G "	"G "	1	3	0	0	"BSVCLXGRKZHQFMYTNAEODJIWPU"	"DEMUYXCGSITOPNKQHRVZWAFJBL"	"QZFJNDWMTIBKSYVOPCLRGHXUAE"	"WMFURNSYKTGIQOZJBEPAXVHDCL"	"IGTMLSROEADJHVZFPXQNKUCYWB"	"AVITGHCFONRWSYBXPDLQEZMKJU"	0	10	10
"main"	97	"WN "	" oneCued "	0	" right "	"B "	"Y "	0	3	0	1	"AHLOXEPZDNJWQURBSGCIKVTFYM"	"RCBTJSYZXKEIWMLPHFUVGDNQOA"	"WXMLQBUEDROYCJVAHPZFISGKTN"	"HCDXMJLGYBSFKTOWEZANPIVRUQ"	"QCOVELNPYRWATXKHSGJBFIZMUD"	"WRJIXAOFYCBTZLSKHQEVPDGMUN"	0	8	9
"main"	98	"WN "	" oneCued "	0	" right "	"Z "	"O "	0	1	0	1	"MFCEGTRSXPJOYZNLWBVQDHIAUK"	"QNFDSJVOZPGAYWBIXULKTCRMEH"	"JCKDLGWNYMOIPQEFUVATHZSBRX"	"QRUXBZVHSFJPMAIETLKDCWYGNO"	"VKSLARMEPCOWTXIUQHGNJDFBYZ"	"KFXIGTEPVBDHAQCUYSJLOMWZNR"	0	7	8
"main"	99	"WN "	" oneCued "	0	" right "	"X "	"E "	0	5	0	2	"BVDFPEOISZYKXACTWGRJUQLNMH"	"TOCWPSNIZMQVBFGJKXULYAREDH"	"WOATVULBMINDEQPSYGJZXHCKRF"	"BCDHEINTRXLVOJFPAYZKUQMSGW"	"RDWGFNXZPKOVMCHQILTSEYAJBU"	"TLBRFSJKYEZXQMVACGNPUOHWDI"	0	9	11
"main"	100	"WN "	" oneCued "	0	" right "	"T "	"T "	1	4	0	0	"EWBXYRSNMCULAQIKJZFVGDTHPO"	"OJTMZAHCSFLVQUDGYXEKINRPBW"	"HMXKCIBUVPOGZESQTWDYNFRAJL"	"DLQSXBATEVIYCUZRFNWJOGKPMH"	"ASJBGQLDWKTPVYMHZRUCFIXOEN"	"MTELCZKVNYOSHRJAGWIXBFQDPU"	0	10	10
"main"	101	"WN "	" oneCued "	0	" left "	"R "	"R "	1	4	0	0	"LQUCZDFNOVMHBAEYXTKRJIWPGS"	"LKANFEGUDPYWSHIMQRTXZBCVOJ"	"MOHLQFGEZRWNAXYKBVJTPCDSUI"	"PRLBQJEWCVNAOFUKGSIYZDHTMX"	"LJWVUOYDXTRNFBAIZGKEPHQSMC"	"TDFYOIHZVULWACGXKPMRNQJBES"	0	10	10
"main"	102	"WN "	" oneCued "	0	" right "	"C "	"C "	1	1	0	0	"BRKVOWGZUAMPNICQYFTSDHLXEJ"	"HUKFRXZCIPYVDMNJTLSEOGABWQ"	"XGUHNPAZKWJLROSMYITVDBEFCQ"	"YVPDWLROGIKJATHEXCNBFZQSMU"	"YVFBATNZKJLGRIPCOWXHESMDUQ"	"LPMZYIDGUSKAVNEWXFBROQJTCH"	0	7	7
"main"	103	"WN "	" oneCued "	0	" right "	"A "	"J "	0	0	0	1	"IQPESMWNKJAZGFCYDXORBUHTLV"	"KTPABCHYGNZJFUWXMOIVQSDREL"	"PRAXBJGNLHDUMTYSQVFWZOKIEC"	"JMWRLAKEFNQTZHYVCIGPXUBDSO"	"LKMJIFBPCHSXURDNTGQZAYWEVO"	"KFARBHEDXTVZJPONCISGWQLYUM"	0	9	10
"main"	104	"WN "	" oneCued "	0	" right "	"G "	"Y "	0	0	0	1	"VRSPBXJQEYGNWUMADOICTZFHKL"	"CKWGUQIBEJFMLOPHSYVRNXATDZ"	"WGCIBRPTFMKUQVYANHLDZEJXSO"	"ULQKTNBZIWOVPYCSHDFMAXERJG"	"SQLYXJRDZCIHOGVTNAKUEWFMBP"	"MNJSQVWPZDKURLTGFIOXEHACYB"	0	9	10
"main"	105	"WN "	" oneCued "	0	" left "	"W "	"W "	1	2	0	0	"UZYKQDCNOSHAPBETIFRMJLWXGV"	"MYCSUGWRZHILQABPOTJEKDFXVN"	"NRCDXBWYTKPHESUMLAJFQOZIGV"	"IHKOXVFYGAEDWMPJSUCZQRLBTN"	"WSAPIZMULRXDOBCJVQYHFTKGEN"	"ZTWYJSLAMOHGFCUDXBQENVPIRK"	0	6	6
"main"	106	"WN "	" oneCued "	0	" left "	"S "	"N "	0	2	0	-1	"BZAQJMGHCRSOUTXIFEPNDYKWLV"	"GRNYETIWLCUAPSDFVOXMQHJBZK"	"LYBJWOUPSNCMXVQREDHAIGFTKZ"	"BSGDJXWFYZIUNVPLHTOCMAEKRQ"	"VNRWDTQPYGHZILSOBEJFCKAXUM"	"YDEQZGPRSHJWXTKLNUVIOFBMCA"	0	9	8
"main"	107	"WN "	" oneCued "	0	" right "	"K "	"E "	0	4	0	1	"JNGPCDOIBUTVSLEQMWYZXRAHFK"	"GIMPSWFCKRAQXTHJLUBZNYOEVD"	"SWFUXBGOJNKDITERLYZQMHVACP"	"LPODXEWFCZGVIUJRAQBHKMSTNY"	"SAWZGRMVEKDPJCFQIYTUOLBNHX"	"XZCMOIJYUFDLVRBSAHNPWEGKTQ"	0	8	9
"main"	108	"WN "	" oneCued "	0	" left "	"A "	"R "	0	0	0	1	"THSJNYZORAQGXWMVLPIDCUKFBE"	"CLZUGJNDMAYWVXFREHSPITKBQO"	"LMWKHOJBNECPGUITDRVZAYSXQF"	"VOGWDZPSTBMYEUXCKHFRLNIJAQ"	"VUTEOSRKCMWZIHQDNJLBAFXPGY"	"SVBDORWAFPUNLYMTCEHKZJXQIG"	0	8	9
"main"	109	"WN "	" oneCued "	0	" left "	"K "	"J "	0	3	0	1	"BYMZHXJLUROIVCPKNFTAGQSDWE"	"XMUKHYNCAPQIDJTRGZVEWFBLOS"	"LAVCWNKYSIMJBFPXODERQUTHGZ"	"OYVEXGJKPRDSITUACLZMFBHNQW"	"GBXCZSQPOTREWUIVLDNMKYAJFH"	"IHYTZGSANPMFXOJVURWQECBLKD"	0	6	7
"main"	110	"WN "	" oneCued "	0	" right "	"C "	"K "	0	2	0	2	"OPQSRJVMHYNZELCWFGXUKDBTIA"	"JCZIXEKYUAMNDFLBQTPVSORGHW"	"SQPAVXKOCRGDUENJWLFIYZTHMB"	"GJLAUKPHITOYWQMXDRBFCSVZNE"	"JDFHVOLANWPUYXZRETSIKCMQBG"	"TBQHXDCVRLGUPEFOIAYNJWSKMZ"	0	6	8
"main"	111	"WN "	" oneCued "	0	" left "	"Q "	"Q "	1	2	0	0	"GAKMOJSBXDRQPWUCTYLEIVNHFZ"	"VJCFPUDXRTZKYOAISGLWMNQEBH"	"ZKOMFLVTJWQYSECBPGANUHXRID"	"AYLFOUJGCQZIPMWHBXKSVDRENT"	"JLZDACPBRVXSEKWYFNHTQOGIMU"	"JMTUBDOZLWSXPGVCFRANIEQYKH"	0	10	10
"main"	112	"WN "	" oneCued "	0	" right "	"K "	"K "	1	3	0	0	"GCIDUVNYOATERXZSKJQWHLFBPM"	"NZSWCJAOIKTXYVPLQDMHERGFUB"	"YJCERKLFTZBVUPOGINAQWDSMHX"	"NZPAXWLDCSKTQJIUVMEFOGHYRB"	"QDZJCIRLENFOHXMAWVTGBKUSYP"	"XRTVBKWMCZYPHOJGNIEQLSFADU"	1	10	10
"main"	113	"WN "	" oneCued "	0	" right "	"N "	"U "	0	0	0	-1	"RGECIBLNUYPZFHSJAOVDWQTKXM"	"DBMIRYUVLNZJHCOEQGXPWKAFST"	"GKJPHWDTULMXFVECOSQIBZRNYA"	"PUBVGIWMJYEDQTHRAONFCXLZKS"	"ITPFDQAWCEHXLSOYUJBRNKMZGV"	"ZSVXYUIMGDLTCKHWJFRQABEPNO"	0	8	7
"main"	114	"WN "	" oneCued "	0	" right "	"B "	"B "	1	1	0	0	"BHDNXVZUFAYKEQTIGLMOPRCSJW"	"VOXKTUBWCNIELGZDMRQHJAYPFS"	"JEWZPNUDFAMHGXRLKSVCYIQOBT"	"JCFLUMPWTNDXYRZKEHBQSOIGVA"	"AUVFBJDPNQYMORIKLTSZGCEHWX"	"DVPXUWLETJNCMAZBFGIQKHYROS"	0	6	6
"main"	115	"WN "	" oneCued "	0	" left "	"W "	"W "	1	4	0	0	"VSGBPWAYCLHIRNFDETQJKUXOZM"	"LCTPXIQWAZFYSNHEGRMVBKOUJD"	"BUWQOCIASZGVRNJPLETDXYMKHF"	"FKBWIODCYPJHUXMRANZQGEVLST"	"DYRESXGTPWNMOCKZFIUJAQLHVB"	"JZYXDLOHBNAEUCSVQRIKWPMGFT"	0	9	9
"main"	116	"WN "	" oneCued "	0	" left "	"W "	"P "	0	1	0	1	"DFAOXYKQTPJINMVRCEUHLBWSGZ"	"TJHQEYVPWRSUCLGMOXAKFDZNBI"	"XPOAIWKCEMFGNDSQURJHYBLTVZ"	"EILZKWPBUYQGMXONCTJSVDHFAR"	"OYRPMBWHTIADZLXUGENCVFJKQS"	"FJVQCIPMOGTREDBUNWZLXYHKAS"	0	7	8
