"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"correctPos"	"responsePos"
"main"	30	"IT "	" oneCued "	0	" right "	"W "	"C "	0	4	0	1	"RMNXEUDCSBHVWIPLYOQTZAFGJK"	"GTHCNLQFEJYVDBMKAOWRIUXPZS"	"NTJZORGLWSKPHQVACDEUXIMBYF"	"RTJVSMXWYHFNKCLAIEPZOBGQUD"	"PUZHXRBCWIDLYFMJSQVKTAOENG"	"UJROMLEGPSWNKQTZADHYBXVCFI"	0	7	8
"main"	31	"IT "	" oneCued "	0	" right "	"E "	"Y "	0	5	0	2	"JHLMVFCUSAGTQWBKXEDIYZOPNR"	"SZIBVTXKOUACGYELJQRNMDPWHF"	"SBDAMNEQWTZYJFILXPGHORCVUK"	"FQYHODMUBSWTCZXIENGVAKRPJL"	"FKCIYWQVOXGPSTHAUJDMNLZBER"	"BIJTRAYNEFLKHDXCVWMSZGQPUO"	0	6	8
"main"	32	"IT "	" oneCued "	0	" left "	"B "	"K "	0	2	0	1	"JFSXYPVCOUWKGQDAMZTBREHLIN"	"FRKIOAUETJNVZXBLPSQCYDMHGW"	"RTHVQFXKBYLAZOMJPWNICGSEUD"	"ZWKSHNGOCVBDIXPAYMTLRFUQJE"	"KIHQGESTANFYLDZVWMBJXCPURO"	"CXJPAUKBIEWQLVMDHSGFYNORTZ"	0	7	8
"main"	33	"IT "	" oneCued "	0	" right "	"W "	"A "	0	3	0	1	"MBWLPGEVRDHQXTOSJYNFAZCUIK"	"EDOSWUATGHLFNMQRCYIVBJKXPZ"	"KOHILVGSRZCNMPWUFBYDTQEJAX"	"OJDCNUFHSAWQXTIGBZPKRYVMEL"	"MBDRFYHGUTAENXCJQZKPLIWOVS"	"EWAKHFMPNBZITLJQUDVGCYXRSO"	0	9	10
"main"	34	"IT "	" oneCued "	0	" right "	"Q "	"U "	0	3	0	1	"GYESCVANWZUOFQKIBJLTXPHRMD"	"AYCWXDKFINSHMRLBZUPEOGJTVQ"	"QAHIMLDVWTECKXFGYZURJNPBSO"	"ZVJMOCUQYDGPFIEBAKTRSLWXNH"	"VYFBWHJRCGEPMDSAIUXKNTZOLQ"	"DRIOCSYLHNATVJXQBUMKPGZFEW"	0	6	7
"main"	35	"IT "	" oneCued "	0	" left "	"J "	"S "	0	1	0	2	"YRZIVUGBLEXQKFPCOHWJADSNMT"	"HVMOWFSYJTIULECNGARZBXDKPQ"	"KJYEONSUFBCMDAGRXLTWQPZIVH"	"ANVTKUHZWCQXJFOSMEDLBGIYPR"	"PLYFGDQWVCUEKTMZIBRHANXOSJ"	"JHTBFNXDRKQMAIPSUGCWEZVYLO"	0	6	8
"main"	36	"IT "	" oneCued "	0	" left "	"W "	"W "	1	2	0	0	"FYKHTGEMUBLOVNWCIXDQPZARSJ"	"ZXIDBKYETNCJGPVMOUHLRQFASW"	"QVJCKDUAWZYSLGTRIHNXEPMOBF"	"TAFJXBMKISPOEWGCZDVYNHURQL"	"EZIUCNROJWDLVHQSFMTYBXAPGK"	"QXWNFLKGVDPZTIJEUMHABSRCYO"	0	8	8
"main"	37	"IT "	" oneCued "	0	" left "	"A "	"F "	0	3	0	1	"RTJLWXMYZPOUSHFBGIQANCEDVK"	"WPZKUHQIDFBXVLMYSOARNJGCET"	"OTUGPXWRDEAHFIMCYKLSZNJBVQ"	"JVZTRBDLCWFAUOSGEQKXIHPYMN"	"GVFSXMIJDTCUHOWRBLZYNKAEQP"	"EJBTLKWUDPQMAOSRCGZIVHYXNF"	0	10	11
"main"	38	"IT "	" oneCued "	0	" right "	"N "	"J "	0	2	0	1	"JMHGAVDFRLZYTOKNXBUWCSIPEQ"	"RMOPJBYANXSQKGCZFVTDWHELIU"	"XTQWIVBCJNFOPYGZUKREMAHSLD"	"DRYJIHOZXCGQWLAVNTFKPMSBEU"	"ZQSMNCHTIDWJEGVLYXKPBUOFRA"	"MVXKYGIZWDSNHLJORTPEQFABUC"	0	8	9
"main"	39	"IT "	" oneCued "	0	" right "	"G "	"U "	0	4	0	3	"BYCLZXRNHISMPTJGOFDQEUVKWA"	"XYOGNCDIVJKZARUFPMSQWHLTEB"	"GMORYWPVTBCAQHZXJIFEKUNLSD"	"PEWVASNYOHLGBRXFMTDIKQJUCZ"	"KNLMRVBXSAUEYGZTJQHPIFWODC"	"MLJRITVZSGAHNBXFYQWPDEOCUK"	0	10	13
"main"	40	"IT "	" oneCued "	0	" right "	"Y "	"D "	0	2	0	2	"SDWAZERGFMBXHNKLCIYUJTVPOQ"	"RZMOHFEUQYPNLSICXVTWJAGDBK"	"PFEHUMQRACDOYIBZKVJWLSXNTG"	"QTKXPNDYMOZWUEFLCAJRIVBGSH"	"WRUKOQNTJXCYAPSILFVEBMZDHG"	"KJCWBNXMQYHRETFDALPUZIGSOV"	0	10	12
"main"	41	"IT "	" oneCued "	0	" left "	"A "	"A "	1	2	0	0	"WRIZJSPGDBTAEXOVKLCYMUNQFH"	"GSTEQKAYFHNIDJWMCOPXVLZBRU"	"XOJYPKQGDUAIFBZVLWCMRENHTS"	"BTCKSUEQNVGZJHDWFAPOLIRXYM"	"YUQIKAHRVXWENJGFTOLCPSDZBM"	"EMKRJSOGUIFBAPZHQTWDVNXCYL"	0	10	10
"main"	42	"IT "	" oneCued "	0	" right "	"P "	"U "	0	4	0	1	"AWTVKICJSQFXOZYHELGDBNUMRP"	"UXIHSAYZLKRJDQVPMBOFWCNGTE"	"YGZTQOFVPBNISUJHXDRACKMWEL"	"RQVGAZFMDJYEKNXIPHWLSBTCUO"	"ZDYCTWRUPONEKHSIGBFLXJAMQV"	"RXSBAFLNHKGWVMYTCJQEOPIUDZ"	0	7	8
"main"	43	"IT "	" oneCued "	0	" right "	"G "	"Y "	0	0	0	2	"OWZQUKYPGCBLMSRFHAXTEJVIDN"	"RFXIVAPYHUWOSBDJCMQZETNKGL"	"UNORXSEYWBZGFKHLCMVIPTADJQ"	"TNKQGBXCZMYLHAISVDUFWJREPO"	"TKFEHGCPAVDZLURJXWBYIMQSNO"	"FHRQALOMEBWUNKJXGPZISCTYVD"	0	6	8
"main"	44	"IT "	" oneCued "	0	" left "	"B "	"W "	0	3	0	-7	"SGRNFPWBDAJCZXOVQHTKLUIYME"	"DFEMNSIQOKHYZBUJGWXPLACVRT"	"UDQJPEAOIHTVBCSKXMLRYNGZFW"	"EXGBCSHTJMWRPKQFLNUVYOADIZ"	"KLYFZRJGMONPQEUTHVIDXBASWC"	"ECHXMJWQUYDGSPTIOZANVBFRLK"	0	10	3
"main"	45	"IT "	" oneCued "	0	" left "	"K "	"K "	1	4	0	0	"NOVTGFMKUHXYJZCLRASBIQDWPE"	"YWGSFEZVCBPJUATKXROMLNQDHI"	"ZQPXNMGKYSOTLRHFIJDUWBCEVA"	"DECPKYNXBJLHTQAIRWSFMZGUVO"	"FRYTIBGKAOPMZLWUNJDEXHCSVQ"	"RUAVDYXOBKMZPEWNLSTHQJFICG"	0	7	7
"main"	46	"IT "	" oneCued "	0	" right "	"W "	"Q "	0	0	0	1	"CHANSLEQWRKXMFPVGIYJTZBDUO"	"ZEVSRLCNPTKFMYGHIJAQWDBUXO"	"WIBKMLGNSQFTPUJCZAXHOYEVRD"	"SKCRLQGIWZJNMBVPXDEFUATHYO"	"AGQWYTBRSVIMLEDPUJOKNCXFZH"	"SQUPCEAMJTIHRDXFOKGZBVNWLY"	0	7	8
"main"	47	"IT "	" oneCued "	0	" left "	"A "	"R "	0	4	0	1	"LXQUIEAMTCRBDNVSGPFOZYWKJH"	"CNMASRFJKHYDPTGOWLEVIXZQBU"	"DVXKEWHFMZPYONLRQSTGAUICJB"	"ERFNGZSHXCTOYJPIMDKLUQBAWV"	"ZNSTWHJVRAXFLIQKCEYUPBGDOM"	"VKAMDZJGCFWEUBSNIOXHPYRLTQ"	0	8	9
"main"	48	"IT "	" oneCued "	0	" right "	"M "	"Z "	0	0	0	1	"KIXAENYLZMFQOBGRDHVTCSPJWU"	"GCIMNBVPLFETYUKOWDSZXQRHAJ"	"PLVNSOAEBFYWTCDZUXGIHMJQKR"	"NJOTVLRHCIFZXADMBSGKQUPEWY"	"NLAKBCDPOWTJFMRGVIXEZYQSUH"	"URXITGCBDFLPHVESWZOJNYAMKQ"	0	8	9
"main"	49	"IT "	" oneCued "	0	" left "	"W "	"D "	0	0	0	1	"FBQJYIOAUDWKVSLTEGHNZXCRMP"	"FSAIRMLOGEDJZXPCBVWUTQYNHK"	"KCBHWTDIREYZMQPVFUSXOLGNJA"	"CJAKDWQTEFONZRLXMPHYBIVGSU"	"KHWGFMTRJOUNLPIABDESQYVCXZ"	"KZVMXQUAPNEHYFTIRLGWCSJODB"	0	9	10
"main"	50	"IT "	" oneCued "	0	" right "	"J "	"Y "	0	2	0	1	"GBVSYKHJLXCAFPOQRUZTEWNDMI"	"WTOAGBPMZQUDFSNIHCXYKERLVJ"	"EDBMPLYJSOKZGHNVQUAIFRCTWX"	"UYIQFGSZJNOVKCMXATBPHLWDER"	"OYKBGDFWTAMZNVEIXSHQJPCRLU"	"OYKRLXCBQWSINTUDGPZVFJHEMA"	0	6	7
"main"	51	"IT "	" oneCued "	0	" right "	"W "	"O "	0	5	0	1	"JFQKMTCXYBHGPDRIEVLONZAWUS"	"HRVAPUFMZOKSQWIGECDNXJLBYT"	"XSGRMULOYEPVAZKFDWBHTCINQJ"	"PGFVKZOTJWYAXSNECMLQDBHURI"	"DURKLTPWCMOJBSYXAZVQGNHIFE"	"MAGTPIZLVEOWDRXJQFYNUSHCKB"	0	10	11
"main"	52	"IT "	" oneCued "	0	" left "	"Q "	"B "	0	3	0	1	"ETNVUDBYXRSMIZAGHOKCLPWQJF"	"YKDOXFWBUNZQVRLTIHACGSPMEJ"	"VKXEZMGUCPFSILQNRJAHODTBWY"	"DUXVALGTNBQHFCJOIKWPEZYRSM"	"SFUPCMKVERTAXBGIWOHQDLYNJZ"	"PYEDXFNKIMTGSJAULRZVQCWOHB"	0	9	10
"main"	53	"IT "	" oneCued "	0	" right "	"W "	"N "	0	2	0	1	"DOYHATMSULGFQIWZEKNPCVBRJX"	"NLAHRGFSCMZQKVXUOBEPYTIDJW"	"OEKISDHJVNWGBLZXCYTUQRAFPM"	"FQKYTCWPGIXHLUDVSZOBRJANME"	"XOPBFAZIYLTWMKEDGNCUQHVJSR"	"YZTMQHNALUSRWGJOXFEDVPBKIC"	0	9	10
"main"	54	"IT "	" oneCued "	0	" left "	"S "	"F "	0	0	0	2	"HMERWLZFJSNDIGKXUTPYCOVQAB"	"OVSRFKLAWQGBICUMHPNTZDJEXY"	"HNGWYBTFXKAJIUVLEDSZRMCOPQ"	"UCXPFRDSGJBNEWHAQLOMZTIKYV"	"YADLSJMHFKGNPRUEBOQWXITCVZ"	"SHJLMTXKWRYPVQBAZONECUFDIG"	0	7	9
"main"	55	"IT "	" oneCued "	0	" right "	"J "	"J "	1	3	0	0	"ARWNPEDGZCSILMHKYTFXVUJBQO"	"ZPENICYMLQTROASGUHBXVWJDFK"	"YFTVCKGMHOBNUJSIZWPQELAXDR"	"PSVTXYNFJIBEMGUKZWRLAODHCQ"	"IEJFQBKTALSPYODXUVHGCZRWNM"	"RTMFEPDSXQIHUWNZLVKCYAOBGJ"	0	8	8
"main"	56	"IT "	" oneCued "	0	" left "	"W "	"W "	1	5	0	0	"SKEHWFGARUQNXYZLJDVPMOBITC"	"AOYZNSLTIWXPUHCDJRQEMFGVKB"	"AENGWCKFSVJMULHDQBPXOTZYIR"	"VGQTNDZEHMJKLSUBYAXWOFRIPC"	"LHWESYTGVABUQDFMCXZKRNOPJI"	"ZSYLPMWXFRIANCJGUBOHEQKTDV"	0	6	6
"main"	57	"IT "	" oneCued "	0	" left "	"M "	"N "	0	2	0	2	"ZIJKLAMXCGSTRHDBWFQVNEUPOY"	"XFCMDJPSVQIKLWHBOYTRZEGNUA"	"WDTGLXNKMUFVBASZPYRQOHEJCI"	"HJSUILYOFKZDQWXREAGPBVTMNC"	"XDCWKPSTNEGBHFZOAYQURLVIJM"	"ISTCUXMAWBNRVFDHZEJGKLPYOQ"	0	6	8
"main"	58	"IT "	" oneCued "	0	" left "	"Q "	"R "	0	5	0	-5	"FWKYMUOJTQCXIERGPABNLVDZHS"	"VBERQWCKLJTMSNIFGYOUHXAPZD"	"CQRVWKUIXDOHBPFSGNJAYETLZM"	"MBLUJNXDAWZROPHEIVSTKQYCFG"	"WTISUYQMGXNVHKDPJABRCZLFEO"	"WCOQHYBLRDGVPEUKSIZTXFMNAJ"	0	8	3
"main"	59	"IT "	" oneCued "	0	" right "	"B "	"U "	0	1	0	-1	"DLSBJZNCKTORMFUHWVGQAYEPXI"	"MLDASQTEBUHGFKYZIVOPJWNRCX"	"RPCOSGBTWUFHYVJXDMKAEQNZIL"	"RGXNKCWBTIVYLQOPJSHEADUMFZ"	"QSTIKNDPBJXCWHLOEMVYGFUZRA"	"NJIAPLECUGXTBDOSQRFKWHZVMY"	0	9	8
"main"	60	"IT "	" oneCued "	0	" right "	"M "	"C "	0	3	0	2	"LWZIMNARKJVHBQOSETUGCYPXDF"	"JUHKQXIOTDFCRYZGWNBPSVMEAL"	"NYFORWMLBGZIHTKVDUACPXQSEJ"	"WHNVYQCJMPLRZUSBGTFDEOAXIK"	"TAHRGXDJPFCBIZQELYNWOUMVKS"	"EYKDWLBMHGFUCPARNOZITQXJVS"	0	6	8
"main"	61	"IT "	" oneCued "	0	" left "	"W "	"F "	0	3	0	1	"CYSKNQDPWOVHAXMGFBZRLUEJTI"	"NCUIFLQPBDZRKXVHJTYOSEGMWA"	"JICGWTFSLNPMUHEBKAOYZRVXQD"	"HMKJLXFWPVDIQYOESNRBTACGZU"	"WKCLXOJUFNIVZDRQABSYGHTEMP"	"XJFPKMAIUDWOQZRGTEHVYSNLBC"	0	6	7
"main"	62	"IT "	" oneCued "	0	" right "	"D "	"E "	0	3	0	2	"CXOUFRWJMKPNZTQLBAYHEVIGDS"	"JIPQWUFMLVBSXENTYKDHZARGOC"	"VHNITPLGFSAZUDMQJOXYEKBWCR"	"QLMVONSTECDABZUJGYFPXWKIRH"	"DTIYVMRJBAQFSUWHOXLKZGCEPN"	"MOKGARBXQLJTCSZDYNWUEIVFHP"	0	8	10
"main"	63	"IT "	" oneCued "	0	" left "	"W "	"F "	0	5	0	-4	"MOXDTSGZANWIUYLPBCHFQEJKRV"	"LDPYSHKUMGABTEZFINCQWOVJXR"	"NMLDGTZKFHRSUCVWQIAYBPJOXE"	"OJSIFWRKNAHBQZLGDECXVUTMPY"	"XMLFHAZYOQCRBVUWIJGPDKSTNE"	"ABTWXSDFUYMNVCEJRLGKIPZHOQ"	0	7	3
"main"	64	"IT "	" oneCued "	0	" left "	"W "	"M "	0	0	0	1	"EYJCIVBUHMWKLONRGQAXPSTZFD"	"CGPMOJNLURQAVWBIKYXSFHEZDT"	"ZXUDNHBPKTLOWVERFQAYGSMCJI"	"CNMJDZRLEXFYWPBSVIQGOKUHTA"	"MAUNYTQZBOSPXCDLHVGJEKIFWR"	"LBZPIXRMWOHESFGQVDNUYCKTAJ"	0	9	10
"main"	65	"IT "	" oneCued "	0	" left "	"B "	"F "	0	3	0	2	"RZFWYVHDECNSXGUAIOPBJQTKLM"	"XQVEJAUDKHTLCNOFSWPGZBYMRI"	"GZRXUHWBQCTADYVILPMFOSJENK"	"OPAURYHJLIFXBVDTZQWENKCGSM"	"JWEVDMZSNKHBRLFCTXGYUAOQIP"	"XDEKISBJHPFRUZGAVCYQMNLTOW"	0	10	12
"main"	66	"IT "	" oneCued "	0	" right "	"S "	"V "	0	5	0	2	"EQZLYGSKANVOXRTFUBMJCHPIDW"	"HQIWCZVFGDBPLYUORSXMTKJNAE"	"JUWDAVQBKTOSFMELCGNZHIPYRX"	"QPXNAYEHORBUFCLGIVTZKSMWDJ"	"CWOPJLZUAEDRSYVIKFNHTBGXQM"	"CXYQONDPBVLSUHJKWIAREGZTMF"	0	9	11
"main"	67	"IT "	" oneCued "	0	" right "	"A "	"M "	0	3	0	2	"EOCUNVSJZTLAKHGPBXMIYRQWDF"	"IDRCYWSFKMAEZQUGLOPHTNBXVJ"	"CENQXUBPHROWTMIASZDJYVGKFL"	"PTVBUCONMLASEWDHRJZIGFXKQY"	"IUMRPOZHXFWNELVJYQATCSKDBG"	"TIBNSCPOGXQAWUFVYEHJKDRZML"	0	8	10
"main"	68	"IT "	" oneCued "	0	" left "	"A "	"P "	0	4	0	3	"KTHNMYQFPUVLOGICADZXJWSREB"	"UVWQEYITAGKRJDZBCMSNPLFXHO"	"YUCPZXEKBIDLQNAGVMSWRJHFTO"	"PVFBEQMWRDLSYXAGKHICJOZUTN"	"GQNUOIXPMDACERHBSYKTZFLJVW"	"NAPJTSKOWLEZIBHVYXURQMFCDG"	0	7	10
"main"	69	"IT "	" oneCued "	0	" left "	"K "	"X "	0	5	0	1	"YCLHORTXWSFKUEZIVMQBPANDJG"	"TWNKPLSVFEQZCXBGAJIODHMYRU"	"CHJNDBZAEYOVXQKFTUPMISLRGW"	"RIEZPCVHGFODBJXKYQMWASLUTN"	"MZIKRXDAFEPVGOCSJQUTWHNYLB"	"RYSBQOZTVAXKHMLUWEDFNIPGJC"	0	10	11
"main"	70	"IT "	" oneCued "	0	" left "	"X "	"C "	0	4	0	2	"NKEUDJWZVLORPIMTYCHGBQFXAS"	"JUAPDIELFRMCOXWKGTVBZQYHSN"	"ERYOWLJVBPSATKGNDIXMHZQFCU"	"VLMFXBDPQJIEZHRYSTWUGKNCOA"	"THIQFKMGCZXNWBPSLRDEJUOAVY"	"UTLHSAXMOVRDGFQNBPJYWKZICE"	0	8	10
"main"	71	"IT "	" oneCued "	0	" right "	"W "	"X "	0	3	0	1	"JWPSRQXKONVZYAMGDEFLHTUICB"	"CIWVYXULDJGOQNTFHZSAPEBMRK"	"JZMGNLUACRFHXDPWYEQBKSOVIT"	"THDPMLAKCGXWZFRINJUOBSEQVY"	"LCDPHETGZAVXBSQNUMRJOFYIWK"	"NXJYOTAVIZHFPKDUGCBQESRMLW"	0	10	11
"main"	72	"IT "	" oneCued "	0	" left "	"M "	"I "	0	1	0	-7	"HUSTJGKWRIPYFODZAQCVNBEMXL"	"FMSOCVAJINGBRQPXHUZTDYLKEW"	"MGNXQIRPZYEVBCSKLTFWOHUDAJ"	"DIJNLSWCMUAOFTQGHEKZRBXPYV"	"JMZLDGBCRVAFHOWXQYEPSTKUIN"	"GFIUHXCDSERVOMPKQBWNZTYAJL"	0	8	1
"main"	73	"IT "	" oneCued "	0	" right "	"O "	"X "	0	4	0	3	"QKZGPSLDOBHFWMAUNIXYJRETCV"	"GRJOQXCTMIEFSUHLVZDPWNKAYB"	"WNFUDIBRVCOALMZEJYTQKXGPHS"	"KJUMLISFVGBNRZPYXQEDOHCAWT"	"GYRLBHPFTXUCODEVQJMKNIZSWA"	"VKGAXJBNRSQZTIFLHDPECWMUOY"	0	9	12
"main"	74	"IT "	" oneCued "	0	" right "	"Z "	"L "	0	1	0	1	"UDOMHKVGRXYZLFJSAPCEITBQNW"	"SYDWMJPVTFLZRKGEIXOHBCNUQA"	"FHRKNJSTOBVXADZCYWILPUGMQE"	"JHDPTGAICFXRSUKNVWLZEOYBMQ"	"KMVXTEQCPJANIGHFSLWDOBYRUZ"	"XVJLCWBKMOTSPEGHYQZNDRUIAF"	0	10	11
"main"	75	"IT "	" oneCued "	0	" left "	"W "	"W "	1	4	0	0	"SWQRTCEJIMKLUDYHVFOAZGNXBP"	"VQESCYJPURAGXWFHDKLNBZMOTI"	"NTGCRSAZEBDWIVLYMKPJUXHOQF"	"HKFMETIVLBNOGSZQYJXWUADRCP"	"FYINHBWVUATXPRGOKZCEDQSMJL"	"ATLCSDFKEHJGXRQPNIYOVBWMZU"	0	6	6
"main"	76	"IT "	" oneCued "	0	" right "	"M "	"B "	0	5	0	-2	"MSFOVXIDZRUPQYKAGNTJHCWBLE"	"KXNCYEBAIQOUHJPWSRMDGLZTFV"	"GRTDIBMHFACVUOXLSWQENPZJKY"	"NKSXBJHWARPGMFTDECYUOLZQIV"	"ZVRGPFJLSKDQBIAXENTHYUMOWC"	"LDUVMHBNJSXIRTZKQGCEPFOAYW"	0	6	4
"main"	77	"IT "	" oneCued "	0	" right "	"W "	"W "	1	1	0	0	"IBACXDFUOLMSHVZJERWPNGQKTY"	"MRJTGHCWDYFIBEAOSZNQXLUKVP"	"SMXAYQVCTFHOGDLKPIEJZWUBNR"	"USKMWJRVDFEBAHXIGQYNLCPTOZ"	"PQVTDLWIOYBXZRCGFNKUAMEJHS"	"WMSBICVPFERKTOANYDQZJXUGHL"	0	7	7
"main"	78	"IT "	" oneCued "	0	" left "	"M "	"W "	0	5	0	-4	"SHEXOGNPWQIYVTURLJDMFAZBCK"	"VGICFTZRKMYOEJNADLBHUWXSPQ"	"QISCHLXUOWFABPTNZDRYMVJKGE"	"CTOKWXSUFDPZNRAQLHVEMYGIBJ"	"SRJQZKLEMWYHAUBNGTPDVOIFXC"	"LYFGXMIEBWZHANRKQTOSPDVUJC"	0	9	5
"main"	79	"IT "	" oneCued "	0	" right "	"D "	"J "	0	0	0	1	"SBHCFIXJDUORLAEKTZQGVMNYPW"	"BSQEAVNJDGCXWRUTOHZKMFLIPY"	"POYFTSLGDMKIABWNJEQURXVHCZ"	"FXJMSETZDWUVKCOPHGIYQALRNB"	"DSQMCZPWAHBGUITNFVJLXEYRKO"	"QFTNVMPWGRJEZDXYOHSCKAIULB"	0	7	8
"main"	80	"IT "	" oneCued "	0	" right "	"C "	"K "	0	4	0	2	"RIWEASPDGQVXKBZTHFUMJNLCYO"	"XZBCONEKMTDVIWGQLARPUHYSFJ"	"NGHREMSVULWTAXPOYDCBFKJQZI"	"MXYWQESIBUJVOHAGTZRNLKPDCF"	"XDHNJSVUOKICWYEZGAFBLPTMQR"	"DZEFJOQVHWPYKXMRBSGANCTUIL"	0	9	11
"main"	81	"IT "	" oneCued "	0	" left "	"M "	"Q "	0	1	0	-2	"RWQZSLVGBKDACYEOHJMXPIFNTU"	"WKBEOJMSQYVNLCFIHXPARGTZUD"	"TPRSIHCKDGMXNWQZALOFEBVUJY"	"PXITBKHJMOLQYDUSCEARFZGWNV"	"NKLHYETZCMRFVOPUDQWIJSBAXG"	"IQEZGUNHTMOCKLPAWSFJDXVRYB"	0	8	6
"main"	82	"IT "	" oneCued "	0	" left "	"W "	"M "	0	4	0	-1	"PQRLVAIEFGJHCWTBDOZUKMXNSY"	"KOUVTIFAPGZSJCWLXMYQRBNHED"	"YKRQJLTNACFDXHEOSWIVPGBZUM"	"JHUELTFAWRIZPKGVDCNYQOXSMB"	"KPHDOYXTWMFIBRUVJNGACLQSZE"	"IBMWZDKASTELGJQVORYXHCFNUP"	0	9	8
