"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"correctPos"	"responsePos"
"main"	74	"KR "	" oneCued "	0	" right "	"Q "	"D "	0	1	0	1	"AFERDWBUHQONLJYVMGXSPCTIKZ"	"CFPVJRDQLYZTHWUEOSMIBNXKAG"	"JHTFQEPIWCUVRYSNOBMDGAXZKL"	"ADKQHMPSFTWYURBVXLCJZOEIGN"	"PMTNHFVJUKXZBWRCGEOLYADSQI"	"ORCIUQPFAVNBSXKLGHYMZDWEJT"	0	6	7
"main"	75	"KR "	" oneCued "	0	" right "	"H "	"M "	0	1	0	1	"TZUEYQIHKWFNMALPBGXDCVSRJO"	"JQNAEOGXSWMHTRPKBFIZDYCLVU"	"GEMLVNZROPTSHJCYWFQXIKDAUB"	"ZTOYDPFNIGQMLBECVSWRUAKXHJ"	"OBYUVSIKXRFMATZGDHCNLWEPJQ"	"YVSQDOBFHCUZJPKILRNEXWTMGA"	0	10	11
"main"	76	"KR "	" oneCued "	0	" left "	"T "	"T "	1	1	0	0	"DPZIQGKRUCTYMEVLBSAHNWXJFO"	"UKWQRPIYACTOFMNDZHEBJXSGLV"	"KXQHNAEYCGZJSFLOUPMDVIRBTW"	"RNJAZWPIOKGEBSVDQCUFHLMYTX"	"UGIQFLVRZPNXBMWAESKODCHJYT"	"YEMJNIXABTWHLPSVZGKQURODCF"	0	10	10
"main"	77	"KR "	" oneCued "	0	" left "	"P "	"W "	0	4	0	10	"ATVEZPKQDUYMFRHBJSWLCXNOIG"	"CBUMDEGYWLZOXAPRVITFHNJSKQ"	"PHSDCFOMEGJVWUZKBNIRTAQXYL"	"QDYLPSNWJXFOUAMVGTCKRIEBHZ"	"KEJLHRWFDTQYOVAIPSUBGMXNZC"	"RHJSMWVEUFKBCTYOZGILNDQPAX"	0	6	16
"main"	78	"KR "	" oneCued "	0	" left "	"W "	"V "	0	0	0	7	"KRDPGOYBFEVHNXCTQWSMJIAULZ"	"UXPJILSMEWFOQZDYABRNGVHTCK"	"CPKHOWQJNBIGSDTFYRAUVXELZM"	"QZYPJSNBUMGLCVXROAIFTKHWDE"	"ZSUFQLPMIRAXDOYGHKBNJTEWVC"	"TMISRDGUBFNALZVJXQWEPOYKHC"	0	10	17
"main"	79	"KR "	" oneCued "	0	" right "	"O "	"P "	0	3	0	2	"FIMVPUGBETXSKDLONHCARYJWZQ"	"YEDRSFAZWCHUJLVNOQMXBTIGKP"	"JUGZEXMVNLQRHYDBTKPSIOFCAW"	"YWRXMTEPFOKLVACJQHSNUIBDZG"	"QKALZNDJFIXRTBEGPMWVSCYOHU"	"EQWYORUHIZVNSLXTPBJKGAMFCD"	0	7	9
"main"	80	"KR "	" oneCued "	0	" left "	"A "	"S "	0	5	0	2	"HRYPXZEUTVILJBDGAWSOMFQCNK"	"JTGMSUWFLCVKNIEQHZYBXRPDAO"	"RVEYTZCGKDIUPNJBXMHLQOFWSA"	"HDQTGUZBVNAFYSMOXPWKJRLCIE"	"LTEIDCKOXVWJZRQBFPYMUANHGS"	"YOZQRDLHVPSCAXFGTNWJKBUIME"	0	10	12
"main"	81	"KR "	" oneCued "	0	" left "	"D "	"T "	0	1	0	8	"CVBRDOGXFLISJMHYAZPUTQWKEN"	"UQMWKEZTPGSRLNIDXHAJVCYFBO"	"JCIRPUWVBSDTFEYLGXHQKZMONA"	"NEDISRBJYFAXVHCKWQGTULPMZO"	"IYJSLPWNGAHBRFDTOUXCZQKVEM"	"ESGDYPVCAFIJWLKZTORQUNHBMX"	0	7	15
"main"	82	"KR "	" oneCued "	0	" right "	"T "	"J "	0	3	0	2	"YCJSBEZVIRULAMTXDHKOGWNFQP"	"KNDWSCEYRJATIHBFOVLGQXMZPU"	"RKCALJWNEBQMFUPIVTZXDYHOGS"	"IPWMGAFCJHTRKLVYXNQOBZUEDS"	"NKUPXRYZHBCQDJAFOSILMEWGTV"	"PCEZRQJUGNTWXYHFDASOMBKVIL"	0	8	10
"main"	83	"KR "	" oneCued "	0	" left "	"D "	"I "	0	3	0	2	"ODSIPAFXYELUKCBHZTMNVQJRWG"	"GJTRCYEDANFBOMSZKXVPQLIHUW"	"TSGCQHPJLUMKXVNODAIZEWFBRY"	"YLEVGAPCIJDHONBURMQXZKSFTW"	"CBWTFPEUHXSDZKAMNQVYIORLJG"	"HDYZXLGEWKCVNBPQFSIOUJRTMA"	0	8	10
"main"	84	"KR "	" oneCued "	0	" left "	"K "	"S "	0	3	0	1	"VUSQFTPLBJAYDEOXNZKIMWCHGR"	"EKDXOUQTZSNBIMPGCLAWVJRYHF"	"OAHJVGBWRFETZLMUQPKXYDCSNI"	"LGNPTQXRVSKMWDHCUAJEZOIFYB"	"TJAYBRNHCVLGXDSEOWIMPFKQZU"	"YTHEUXNJMQDRZWBKIOGFSVPLAC"	0	9	10
"main"	85	"KR "	" oneCued "	0	" right "	"L "	"Q "	0	0	0	2	"WPEJXIMHBKQRLONASGTDZYFVUC"	"AGSFWMNLBRZQYUJHTCVXOIEPDK"	"BKAQLPWOUEYXGIFRHNMVDZCTJS"	"VRQJNBWETIZPCKSXYMHOUDLAFG"	"IVKSFOQZGDAJXLWYCRUTEMHPNB"	"XLPVMWSAKEOFBCRQJTDNIHGZYU"	0	10	12
"main"	86	"KR "	" oneCued "	0	" right "	"P "	"E "	0	5	0	1	"HMUXZVPNWJOYQDIKCAEBLGTRFS"	"SLKBENVGTZXRIOUWMHFYQJCDPA"	"VCPBXHSYZWOTKUEJAINQRLMFGD"	"EZLUFDSOQKIPXJGYMBCVWANRHT"	"OCMWTFYAGPEVKLDSUIQHRJXNBZ"	"HIMZXSGBEPDQYLTAVWFURJKCNO"	0	8	9
"main"	87	"KR "	" oneCued "	0	" left "	"N "	"L "	0	4	0	4	"HZYUWVQXPNMODLTJRBIGESKACF"	"SCPGVJBAXHTEZYNUKQWOLMFDRI"	"QBCGLOTRVUDEAYHIPZNSXWFKJM"	"UFTPRQSBEKYODAWGLVNJZIMCHX"	"ZSQECRGMLTFYNJXUWPVBDIAOHK"	"XOCRKWVSYAMLZHDJPGTFQEBIUN"	0	8	12
"main"	88	"KR "	" oneCued "	0	" left "	"Y "	"R "	0	4	0	2	"IMWVZTCXYDAUNQBHKORLPSEFJG"	"AZBCQXOFSTUDGRNMHYKLJWIEVP"	"YHKSQRXNPEDMOTZAUVJLIGBWCF"	"BJLFKASOEDRYQGWCXZPHTMNIVU"	"MIDFKZHUBGRTYWVACELXNQSOJP"	"HZBYLFKSJMPGAUNRIETDCWQOXV"	0	10	12
"main"	89	"KR "	" oneCued "	0	" right "	"Q "	"U "	0	5	0	1	"LHDBFCGZPTKJOWEXVQIAYRNSMU"	"BGSMQUFOPAKENLXZJCTHIWYRDV"	"RESDXBOJUAIVTFHZYKWMCNQGPL"	"DHRNUOSIJYXLFPGQZVEMTKAWCB"	"GMYUODHWVALESPNQXTRIFJKBZC"	"ESTLGPRUQDCBZFMXKYJAOWVHNI"	0	7	8
"main"	90	"KR "	" oneCued "	0	" left "	"E "	"V "	0	1	0	1	"PIKTEGNVBXJLZRMWAOHCQFDYUS"	"SMWNUOVEJGCBZDARPTYXIQLHFK"	"LVGSEKNYRJBOMFCADQWPTXZIUH"	"BVKFYSOHTAEJXWIZMRQGUNCLDP"	"YTJCMGZHDKFEBVSWARNXLPIQUO"	"VXJTLFUOHNGAKYCSBZRMIEQPDW"	0	6	7
"main"	91	"KR "	" oneCued "	0	" left "	"J "	"I "	0	2	0	2	"FILQKDJZRHUCGPNAVBXMOEYWTS"	"DGOYXZCIEURPHQAJVNMKSFWBLT"	"KOZARWYVNIBJSDFGLTPMXQEHUC"	"AKJIZFHQECRUYVNMBWPSDTLXOG"	"OTCKRAVLGFWSQIMDPUBHXJNEZY"	"EXYLHUVBGCONJWMIFDZKATRSQP"	0	9	11
"main"	92	"KR "	" oneCued "	0	" right "	"S "	"L "	0	3	0	2	"GNUEFVZXIYTSRAQHJDPLKBOMCW"	"TQOHWLGXASZRCMNPUYDVEBKFJI"	"CSUEQDNBYVWFLXKMJHPZOATRGI"	"BVHERCTZQLPSKJFGOMNUDIWAYX"	"OHKUNQLYXTBAESWJDMRFCVZGPI"	"NXYWQKCTZARFIHDMUPOLESJVBG"	0	9	11
"main"	93	"KR "	" oneCued "	0	" left "	"C "	"T "	0	4	0	2	"FYDKXGZWMPCHTJLSVIBNOARQEU"	"WVQRKPHUNDATYMIXZLGFCESOJB"	"MZSNJTVCXDEHRKLBUIFQAWYOPG"	"GANJOSXPVEIDTBYFRWMCZLKUHQ"	"XZGEYSHTFCLJINRBDKQAMPOVWU"	"NZGMEYQVWRUDXFHTBOIPJKASCL"	0	7	9
"main"	94	"KR "	" oneCued "	0	" right "	"G "	"O "	0	2	0	5	"UZYFHAKSGIRPNXTLMECJDWQVBO"	"SOWMRVJEDTUNLFZQCYIKGBPHXA"	"BXNVAWOHRTZGUQFLISEJDKMPCY"	"NVZYLITSXOMJDRQCKAPGFEWHBU"	"JPEZUKYAQCVNRGWXDMTFSIOLBH"	"XEGRMVUOKHCLTZBIJDQYPWAFNS"	0	6	11
"main"	95	"KR "	" oneCued "	0	" right "	"A "	"Z "	0	4	0	-1	"QVUPFRCZNXHOLIAEYDGBSKTJWM"	"FAYXVEPDSJUOCHWRQTBNLKZIMG"	"VFBNUSXLYKQCJMGWOHREITADPZ"	"XVUZSWMYEKCARIQPGNJDFHTOLB"	"UIVCYDAZMQGENWSJHLPFKBXOTR"	"YKLMDAZINTHJVXROPBCUSEQGFW"	0	7	6
"main"	96	"KR "	" oneCued "	0	" right "	"W "	"M "	0	3	0	-7	"PLBQTGDIZVYHXUMJKAWOSCERFN"	"IWCURXNFGVTLZSQOEAMDJKHPYB"	"ZXNYFWRPDAQOLHBGEKTUCMSJVI"	"OUCWQPHJREMDYALVNZFGXSITKB"	"ZGISRENOKQDWPCLXTHFBUVMJAY"	"QWGJKTAPVLCYRIUMNOEDFBZXHS"	0	10	3
"main"	97	"KR "	" oneCued "	0	" right "	"X "	"U "	0	0	0	1	"KCNHRBUXFOSJDGMTLIZVAYWQPE"	"AIEXWCPKQLRVBFGDYZUMNOHJTS"	"PNRWOXLAEBUMDYJIQVTZGKSFHC"	"PVFJLTMBYNXDOCQEUAWIHSRKGZ"	"QEUVLKHMAGTZFJICOSWBPXDRYN"	"PKCHSGXQYEDIZFTOBMUAJVNRLW"	0	6	7
"main"	98	"KR "	" oneCued "	0	" right "	"Z "	"U "	0	2	0	1	"RHPKTAFXSZOVLBMNQIJWYGDCUE"	"UXZBFWMAGKTONSHPVQIDCEYRJL"	"NBJLXEIYGUZPTRMHSAFOCWKQVD"	"IMCKFHRVLUSAGEBQNDYZOXJWTP"	"XIOMHGBLZPRSUANQCFVEKJWTYD"	"RLMJAYSETHZQUGOBFPWIVNKXDC"	0	9	10
"main"	99	"KR "	" oneCued "	0	" left "	"G "	"A "	0	2	0	-5	"VNXBJQEUAYGWZKOHCTPMDFRSLI"	"TIMQVNSXEBHYCODGJFKUZPWLAR"	"KGMQCIAWODYTRXNBHFEJPZULSV"	"SOVTYAIPBQCRMLDEKJXFZWUNHG"	"PWSRLAHCQVUGBZOEJIXDTFNMKY"	"TCZGESQRVHFKMNJUBIYWOADXPL"	0	6	1
"main"	100	"KR "	" oneCued "	0	" left "	"R "	"P "	0	5	0	1	"TNESXDWJKUMLHRIYVBOZGFPQCA"	"PNOYKBSWXEMCQAGZUHDRITLVFJ"	"HOPNIZEKGFTYLQUJBACMSVDXWR"	"QGALDSBYXWUVCHMEFZNOPKJRTI"	"MNKQIJTRABOFVEPZUHWDGCXSYL"	"VSNXDLBOYJPRZFQTIEKAGUHWCM"	0	10	11
"main"	101	"KR "	" oneCued "	0	" left "	"G "	"W "	0	0	0	2	"SDKUYJBEWPGOFVQMZICNTALRHX"	"BUOEKQPZIDAGHSJWNFYVLCMXTR"	"PAHTFZISGWCONQJUKBLRDMEXVY"	"GIFQSXWUKCMLNBRYEOVTJHAPZD"	"GZVJHYTUSBIFMEDAQPRXNCLOWK"	"XHKRTJYUCLBFIPMVNZASOQDGEW"	0	8	10
"main"	102	"KR "	" oneCued "	0	" left "	"D "	"I "	0	3	0	2	"PYJXKLNRESBDVHUAWFQGOCTZIM"	"GVEBCZITJUWXKHLYDORQNAFPSM"	"WFQBOIXJNPGZUHYSMCVKRLTEAD"	"OQTZCSIUDHMPRYGXFAWJENLBVK"	"LQVAPUKTGEWRHZCYIJXBDFMSNO"	"SZTQVRIBMEYGDKFWXUAOHCJPNL"	0	6	8
"main"	103	"KR "	" oneCued "	0	" right "	"Z "	"Z "	1	5	0	0	"MYQKSDTIEXUOBZLJWGRANCHVFP"	"EUFRVYCQSXOALWINJZPKBHMDGT"	"KOIUADJMHFPBQLGZRTCVYXWSEN"	"OYRPWLEFQITNBSVJCXGDUAKZHM"	"FKXLUBMCJGWEZNDQSOVPHYTRAI"	"XPKRCUHNGZLYFDAVSBJIQTEWMO"	0	9	9
"main"	104	"KR "	" oneCued "	0	" left "	"K "	"G "	0	3	0	1	"VTSKLXEFDPUWJHYQGRMIAONBZC"	"LZCESQUXKMRWJTODYBHFVGAPNI"	"XTHLYAEIFCBVNKORJPGWMSQUDZ"	"QUNOWZGKCVPJDYFSLEMRTIXBHA"	"SUTEOHVWLJKXGZIYRQNAFBMCPD"	"ZGYMVCUSITFQBPOKXJRAHENDLW"	0	6	7
"main"	105	"KR "	" oneCued "	0	" left "	"P "	"P "	1	3	0	0	"GOVPRILYNSFXAQWUDCMKTJZEHB"	"MOTVLHSJQPWDBEXIRNFCGZAKUY"	"VOYXTIGKHAEPCJWBZNLUDMQFSR"	"ASFHRKZMJPXDLNWEBCIGYOQVUT"	"FGXHCMSVZUJITDANWEYPLOKBQR"	"BFCNUAKTVXJQZEGWSHLORDIYPM"	0	9	9
"main"	106	"KR "	" oneCued "	0	" left "	"C "	"V "	0	3	0	2	"MPIGLWXFCYJETQZBHVARKOSNDU"	"YFDLXTGHNMKRBCSPWIJUAOVQZE"	"KMYOHSLTDEJNABWCRVQPZFGIUX"	"KODIQALVJCTGZMEBHUPWFYNRSX"	"PVJCRUQBXASHEFGZWTDMLNOYIK"	"VPYEBHKTNUCDMXFOWJRIQLSGZA"	0	7	9
"main"	107	"KR "	" oneCued "	0	" left "	"Z "	"C "	0	1	0	1	"ZCTISOBDVANJRXFHKWPQLEYMGU"	"JRANDYFSOTCZIUQKHWXBVLMPEG"	"WUJYQFKGRZPMBCHOLXETANDVSI"	"RVAMZKPEYJQDUGXCLSNIHWOBFT"	"TCIZLVMOAXKBYGQHFNRJDSEPWU"	"WUMZEFNILDRGQBVOAKCTSHPXYJ"	0	10	11
"main"	108	"KR "	" oneCued "	0	" right "	"Y "	"Y "	1	1	0	0	"ENQWHALSOUMJKYXCVBIPRFZDTG"	"VDUHQWSYORGATFZNMLKJICEPXB"	"WBNUDHTPOAFCYJESLVQGMZRIXK"	"RPTLABQJUSINKFMZWEDHYGCOXV"	"ZIDKWTAHLGENBOMFVPCQXRYUJS"	"MEHWFCVXZSOTJYDPGLAIBUQNRK"	0	7	7
"main"	109	"KR "	" oneCued "	0	" right "	"T "	"W "	0	1	0	5	"FMVXWPYHNJGBLSEQAIKDUCRTZO"	"OMEQCFWRBHATJYZULPVDGNXSIK"	"MWVZJAGXPOYQDILSFNERTCHBKU"	"NPQCMOSYWZVRDHKTXUBGLAIJEF"	"KOQRADEHNULCSVTYFWXBZGMPIJ"	"KSZWHFNPYTULBJDVERXOCAMIGQ"	0	6	11
"main"	110	"KR "	" oneCued "	0	" right "	"B "	"L "	0	0	0	1	"DEWQGKRCIXLBVFOPUZNSMTYAJH"	"FYHTSVDLIZURJAKEWCQPGNXBMO"	"MXPSLEGDWYJTVABCUINZQOHKRF"	"HCOPGRBFIMXVZESAKQJTYNULDW"	"XFPWZOEGBVQSIKAMYRUDHNJCTL"	"QPDSXWCZKHVMTBRNFLAUIEOJYG"	0	10	11
"main"	111	"KR "	" oneCued "	0	" right "	"C "	"T "	0	5	0	2	"TWNYZPRKUQBVALEOJXGHMFCISD"	"IARTYEJDVPWFQLONGBHCKMUXSZ"	"ZAPYMXREQLUIGCNHOTSKFVWBDJ"	"DQBNIMARUKEFZGLCJPWHTVOXYS"	"DHBEMVPQONAGWYFUSLIZCJRKTX"	"RJYPDWLIBHTSCKFVUXNAQMGZEO"	0	10	12
"main"	112	"KR "	" oneCued "	0	" right "	"M "	"R "	0	0	0	2	"UTEXSYZRBMQJOPNIKHACLWFVGD"	"DVBGJQCRKYSTNMWUAPIOLZEHXF"	"TWXLPOGMVIRYKHDAZBCNQJEUFS"	"JFMLNGPBIWTASXHCOZVERDYKQU"	"RVXGOHQWZMLIAUPKJFCDBSYTEN"	"ZNFLXVIUOATJQPHRCWMBYKDESG"	0	7	9
"main"	113	"KR "	" oneCued "	0	" left "	"G "	"Z "	0	2	0	2	"UXRYWFHOJLPIVMBZQEGDNTCSAK"	"PHAJZTSLWXIVBOQGNUDFRCMKYE"	"UDEFVAHKPZRGJLXBSQCNIWMOYT"	"SCZUHXYEPOWLDIRBGFQVJKTNMA"	"WGCMZHLQETJFSBIXUPKRVYADNO"	"PULGCBHDQTIEVSKAZYRMJXOFNW"	0	9	11
"main"	114	"KR "	" oneCued "	0	" left "	"M "	"V "	0	2	0	-2	"GKOSBRFAIJMQTCNUPYLEHZXVDW"	"YTOJFWMASNDIEZRKVGHPBUXLCQ"	"FBPTHMCVNWJOQAKUIYLZESDRXG"	"HVDESPXIFRCONJQUMZLWBTGKYA"	"EQVIXAPKCYUGORFHLJBZWMTSND"	"PRKYDJXCLIOHQWMZVGBUEASNFT"	0	7	5
"main"	115	"KR "	" oneCued "	0	" right "	"T "	"W "	0	2	0	3	"NIRHBJFGTWZPDMXEQSACLYUOVK"	"PBAEJZNDRIGTOWCQLUYXFHKMVS"	"ZMFQBVNJEWCHTOPSLIRKYGXADU"	"SRPXWCOTFDHABIYELZMGVKUNJQ"	"PDKLMCUZWSBGVTQEYIJHANXFOR"	"LDKSXAGPMNVQRZUHOYECFJWITB"	0	9	12
"main"	116	"KR "	" oneCued "	0	" left "	"N "	"B "	0	2	0	2	"IPVXTYGFENQBUSAHJCMRLZKDOW"	"USINDOBRZAGPQWYXMVEJFHLTCK"	"KSTUQOADBFNLXMGECYRJPZWVIH"	"SOXPNQMVLDAYBFJTKWGCURHIZE"	"WMTUBPLGCDOYRFQHEAJZKVNXIS"	"JXOEASCVDKMHIUYBNZLQPRWFTG"	0	8	10
"main"	117	"KR "	" oneCued "	0	" right "	"K "	"V "	0	5	0	2	"KEPTZSFLONADUCVHGMRXJIWQYB"	"TCBXFKIDRHWPOEGVMYJQLAUSNZ"	"FGNXULSKCJPDQEHTOMBIVWZRAY"	"HFGNVACBUKDEZMRXISJQPYWOTL"	"EBZJVUAQTMHLKXGISPCDFRYWNO"	"ZBXUOHVEKQJNPGLAFWTCDMSYIR"	0	6	8
"main"	118	"KR "	" oneCued "	0	" right "	"D "	"S "	0	3	0	2	"RUJMLSKOCWQADXVITZBHEFYPGN"	"EUCROLKBZXHQIFVDPJSNGMTAYW"	"OSMTWXFPNLYBHDRICZVUKGQEJA"	"KQOTFHZRSWDAGYULMCJNBXEPIV"	"VHPWTGXARNYBIKMESCOUQZLFJD"	"VXDOPAWTESYBFGUJRKMINZHQLC"	0	8	10
"main"	119	"KR "	" oneCued "	0	" right "	"T "	"K "	0	1	0	2	"CGBOEUAWYSHQPXZDFNLKMRJTVI"	"ELSUFHRNKVTPODWQZJCBGYXAIM"	"UEZXFOPMGRKSQIDVCWBAJYNTLH"	"LFUEPCBMNGWARZTDSVKJQXHIOY"	"VCZGPBXTAKIOWSMENFDQYJUHRL"	"GWUVNJSYZHEXLBMKIATCOQPDFR"	0	8	10
"main"	120	"KR "	" oneCued "	0	" left "	"M "	"Y "	0	0	0	2	"JEBHIWDUYQMRSVKZCXNPGTOFLA"	"BPLVQDJOFRGCEWKXSMINAZTYUH"	"ZCJSOWNMUFHETAPIDQLGVBKXYR"	"ZFQACEWXJBGORDIUMLKSVYHTNP"	"VIXTLOGZCJFBWUSRMYQEHNPKAD"	"VRLEFWYUNSQCOPZIMKJXTGDHAB"	0	8	10
"main"	121	"KR "	" oneCued "	0	" right "	"Z "	"S "	0	2	0	2	"HFAMGPWCNSUOIJXVBLQKRYZDET"	"CLOKJSQBXHUDWNPTRGEVYAIMFZ"	"OLAVWCJYXTSHZKNRFEMUBDGQIP"	"TWVXAJYRMHKBONFZGLEPCSDQUI"	"TPRSNLXJHOFBUDYVMIEZWKACGQ"	"MYQSKFXEAHPDLZCBUNJRWTOVIG"	0	10	12
"main"	122	"KR "	" oneCued "	0	" right "	"A "	"J "	0	3	0	1	"TVSPQELGCKFZXBWRMYUOJINAHD"	"WHGXYCVPETBANKZJILQDUFRMOS"	"CVYXPODNUMIEKTFHBWAJSRGLZQ"	"COIUWXFJAPSBRLGEMHNYZVTKQD"	"DLEARHCNMTSQGZIBUWYJVKOPXF"	"UDKWZIPECHSROLGTXQNBMVJAFY"	0	7	8
"main"	123	"KR "	" oneCued "	0	" left "	"N "	"J "	0	2	0	15	"MCPZBOIRLGHTVUXENQJSFWDYKA"	"FLPVOGRJUMNWTIZYSBKXHEADCQ"	"PVBODCYWZIJMLKFQRAGXTHUESN"	"HMJOPIYZSFQGNAKCLEUTRXWDVB"	"LEGHUFKWXJPNZMQCBSTYODIRVA"	"EFICRHOYBNMUDZGVSWAPTKJXQL"	0	10	25
"main"	124	"KR "	" oneCued "	0	" right "	"G "	"N "	0	5	0	-2	"OPDNJMCAXRUZGSVKQEYLBTIFWH"	"SCMQJXPFZLWEVTDAKRIONHYGBU"	"TDGRCIXSPHLUQBNOAYMWJKVZEF"	"HSYLTRZOGWFQCKEMUJVDXBNAIP"	"SNUKTPVYADHLWOZCEQJMXFIRBG"	"ZMAVQUGDNPJWTCEFLBKIXHROYS"	0	8	6
"main"	125	"KR "	" oneCued "	0	" left "	"J "	"G "	0	3	0	1	"TGIDMFAPUEVCYQRWLNOKZBXSHJ"	"ZPKXNFUMVQHLGWYDEITCABJRSO"	"LVGPCJMFENBUXDAKTWYOHQISZR"	"TKFRCIMGJAXBZWOQHDLSVEUYPN"	"QGBTKPOHVISXWNEMDZURCFAYJL"	"QPUMZFEAWKBVIGLORNCYSXHJTD"	0	7	8
"main"	126	"KR "	" oneCued "	0	" left "	"U "	"H "	0	2	0	2	"ZCRKNAMUOSPBIGLTEDFQYXHJVW"	"QLVDKAPCXTYJWOBNEFSZHUGRIM"	"KBDVFSAZHIUJLOYMXEPTNRQCGW"	"VHDKZFXLTCSONWIRUQAYEJBGMP"	"RBCMVJENTOYFZDUASGXQWPKIHL"	"JYENFAKTGQXRIPUBHCZWODMVLS"	0	8	10
"main"	127	"KR "	" oneCued "	0	" right "	"K "	"P "	0	3	0	2	"HWCLOPFNZSUQXEDGIBKMVARJTY"	"TJKQFNYEBLHRPGWXMIVSCZOUAD"	"JKOINMTDUFEBSXPHAGLVZCYWQR"	"YMXIGUPAKZWQLENTFJHSDCVRBO"	"EFGRJAYXPBUWQCOILTKNMVHDZS"	"CXQPSZKVMYDEOINRAHBULGFWTJ"	0	6	8
"main"	128	"KR "	" oneCued "	0	" right "	"M "	"W "	0	2	0	-7	"HZJAQRWUOMGXCKILSBEFPDTNVY"	"TPHIAMCWSXBLYUDRKNGZOQEJVF"	"BGUMLDPQNCWJIEZYAOXFSHRVTK"	"KXALPMZCSVEBTGUIYOJNWQHFDR"	"YLOJQRVDGHZXAWSUBNCPETMFKI"	"HDUIKFMNZQLXSCVEYBARGJTOPW"	0	10	3
"main"	129	"KR "	" oneCued "	0	" right "	"Y "	"O "	0	2	0	2	"XBAFPCMTUGHWSNQLIOZRJKDVEY"	"TNHRLYKOMACQXUWEPGVJZFISDB"	"QSGAHUPOWYLCMZBXKJIDTFERVN"	"RJAODBMLXPWQSFVCETKYIGZUHN"	"LMCXJKZPOSVRTYQNUFWHDIEGAB"	"FXNHCEYSVTPAKOBJDQMLRZIWGU"	0	7	9
"main"	130	"KR "	" oneCued "	0	" right "	"A "	"I "	0	4	0	2	"DZHXROYMBSTLCKWFVIUGQJPEAN"	"YCBSKXERMIJDQTAVHFNWGZUOPL"	"JVZORHCSFGAXILBKPEMDNUTYQW"	"PBRVMTEOASUWQXKDCGNZYLHFJI"	"QYDJVUIBAFGHCKZTESPXLRMWON"	"SZPBCITQRDHNGLVUYAKEXJMWFO"	0	6	8
"main"	131	"KR "	" oneCued "	0	" right "	"B "	"Q "	0	4	0	4	"QLSJNABFGIYEUKOVHTDXMPCWRZ"	"THBWZUQVIXCOARPDJFSGNYEKML"	"JOMEHGCTBNRFUVWZXILDYASQPK"	"VRNILYZOCHSADEXPJWQMBFUKGT"	"UJWAFMRGQHYCBTKDOSLNEIZPVX"	"PDMKTGLBUSEWRZFYXOCJNAHQVI"	0	8	12
"main"	132	"KR "	" oneCued "	0	" left "	"M "	"Z "	0	3	0	2	"HTVZMNUXWAYLFOIPREBQGJSCDK"	"AQPCITJKVNRMYGZBUFHSDLXWOE"	"NWPQYLIXZBGRTDVOFHCEMSAJUK"	"DBGHSJRZCMTOWXPLYEUNKQIVFA"	"YIEHABWPVLOSGMKXTRQZNDFCJU"	"YCAMOBZRIQDLJPFSGXVUKNHETW"	0	7	9
"main"	133	"KR "	" oneCued "	0	" left "	"G "	"D "	0	5	0	-6	"DATHIRNGPWYJXCZEVUMFLOSBKQ"	"LCDQMIFJBAVSEUWXGZKYORPHNT"	"ZFYMACBJKILRONTGHPWVXUESQD"	"IHQZJCXKRVLANMFGDWTBSYEUPO"	"JPAEWVUGODHRFBMINQZTXCSLKY"	"XHOGAMCNFDJQBEWIRKLTZVUYSP"	0	9	3
"main"	134	"KR "	" oneCued "	0	" left "	"A "	"T "	0	3	0	1	"IHUTQDYGKEXPRNOMSJLWCZBFAV"	"LOUVDAEJNZSYMQWGIHXFBTPCRK"	"OQDGAHNBCKXUVMSZIWELJPFTYR"	"XKLPDBJVUCTAZOMHSWQGNERYFI"	"JNBCEHALMFKSGQIYDXPUOWRVTZ"	"GMBSXJLDUVNYORPCZTWQKIHAEF"	0	10	11
"main"	135	"KR "	" oneCued "	0	" right "	"M "	"C "	0	4	0	2	"ZFIXMDOLUKETPYJSCNAVBGWRQH"	"LXISKZFEVDOMYCHJWNGARTBPUQ"	"KPDLQAMCZYNTESOJVGFRIWXUBH"	"OABJCVUSNWRMPTYLXGZQDEIHKF"	"LRBEQFGNACIMPZHUJOSDTWYKXV"	"GKHANTZXBEYMDROSLCUPVIQWJF"	0	9	11
"main"	136	"KR "	" oneCued "	0	" right "	"K "	"M "	0	5	0	2	"BAJSVPTEDFGUNXIHOCYLRWQZKM"	"FOMSTXZBRUVCLIYDEQKPHWJANG"	"XZHISGJCROBVEUYLAWQKFNPMTD"	"NIWQATOBGXUPZMSHLFDVKCYEJR"	"DOPXQNISLJCZKWRGUEBMVTHYAF"	"AEDHWVLBTMOKUGXZSQJFYNICPR"	0	9	11
