"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"correctPos"	"responsePos"
"main"	30	"SH "	" oneCued "	0	" left "	"R "	"M "	0	3	0	-2	"ZROITPDJFAUGEKCXYHBVLMSQNW"	"DFECOWNITVUSRQHMPYKAGXBJZL"	"YCVNHRWPXSULIAOTJFQEMKZGDB"	"JWYEUXKRQMBHGCNOSDZFLTAIVP"	"SRHQPFUMWKJYTENXAZGBLOIVCD"	"XRHUMLWJVQGKTBSNEPAODFYCIZ"	0	9	7
"main"	31	"SH "	" oneCued "	0	" right "	"Q "	"L "	0	0	0	1	"DGRYUJXZELQKIFMWOASTHNVCBP"	"RJNXITYWODLFBAEHSZPCUMVGKQ"	"EQFYJRILVOSKZAHGMPTDXUCNBW"	"CMRUEWLPSDTAVKNBFOJGXYZQIH"	"LOBSVWDHEGMQNJCRAKUZXFTIYP"	"KTLVDHBICSWGJYXQUAPOREZNMF"	0	9	10
"main"	32	"SH "	" oneCued "	0	" right "	"F "	"E "	0	2	0	6	"CFNZJQRWKGUHXBPSDLEOAVTIMY"	"UBYDXGPIQOKACLJHNRTZFWEMVS"	"CUXYQSBHEVIAOMFTGWNZJDRPLK"	"YZKTWXHERQUDPNSBCOJGVILAMF"	"LKIBGEORJQVYPTMFZHDWXNUCAS"	"XVDNPMUBRYAZHWQSCGOEJFILKT"	0	8	14
"main"	33	"SH "	" oneCued "	0	" right "	"G "	"Q "	0	5	0	13	"SEMTFKIALVDGBOPHWCJYUQZXNR"	"VMQHKWUAZEYGCRTNFBSXJPLIDO"	"OWBUAGDYQKESFZHXMNTJICRLVP"	"NOHISGDZFTXRYJBMWLQAEUCVPK"	"EIODCMUTNQXYSWZVJRPHFGBAKL"	"UXHSFIKLTQYCOERVWZMJDBGAPN"	0	9	22
"main"	34	"SH "	" oneCued "	0	" right "	"Y "	"T "	0	0	0	1	"NVFLARTYIDWOHCKJBPXEQSZMUG"	"XTNHQCWORSZMGBFEKAVPLIUYDJ"	"FKEMPHUJGSZCANQYWRVXBTDOLI"	"NMFSVUHBLODRJXWQECKAPTYGZI"	"SXKPJUIVLQCGAEWNBFDOHMYTRZ"	"BAPMUWCKSGRDOLTXIYQNJEHVFZ"	0	6	7
"main"	35	"SH "	" oneCued "	0	" left "	"P "	"P "	1	1	0	0	"ROWQDHILEFCYAUSZMKTPVJGNBX"	"FNGAUCMYXPDHVIRSOEZLBTQKJW"	"XZROSUCYBJTEPINFKWMVDGLHAQ"	"WKINULPEFBYTDZSGVJCAHQORXM"	"BXZAGRKNCSUTLFEWYMJVOIHDQP"	"VMFYDLNPXAZWBRCJSTQHOKGIUE"	0	9	9
"main"	36	"SH "	" oneCued "	0	" right "	"X "	"X "	1	0	0	0	"OGATMQHBXCYIFSNUZJPKLEWDRV"	"MIYPRKGBTQVCJDFHAZSUWNXELO"	"RTYHPLBDCXZGWSIUVOFMJQEKAN"	"ZLNOYJDIEPQSVBFTRXGCUAKWHM"	"AOHVPKGYJLWDNCIXMFZRBEQTSU"	"ZQGJNCDEBUXYTAWIHKSVFORPLM"	0	8	8
"main"	37	"SH "	" oneCued "	0	" left "	"P "	"Q "	0	1	0	-6	"RTYELXBSHQKVFZJGDNUOCMIWAP"	"WAPJUSZIQHTBMNOFXRDELCKGVY"	"QDZPCTVROXAULNJFEHIWSYBMGK"	"EPRNYXDTBLFWMHCUJKSVQIOAGZ"	"BZJVSHGNUXKTOLPWYEAQIDMFCR"	"LKARQXWIYJTUSFODHBPCVZGENM"	0	8	2
"main"	38	"SH "	" oneCued "	0	" left "	"Y "	"N "	0	4	0	2	"NUDMEKBOALXTFWGPVCYHIQZJSR"	"IFNYXGBURQLTSMADHWOZEJKCPV"	"UQKMOHTNPXABCGLSVJFIRYZEDW"	"PGIQVXNEAOCMDTZKRSYHUFLJWB"	"UADHLMNTYIBRSPJKCWXZVEOQFG"	"EXYMSNVJTCKFGHBLUOIPRDWQAZ"	0	6	8
"main"	39	"SH "	" oneCued "	0	" left "	"D "	"P "	0	1	0	2	"ARKQTMYNXFGEUJOPIZVBWHSLCD"	"QSUOFYWIPVDTARJCBKEGHZMNXL"	"OWEIGUBLNQDTFYVMXZRSJKHPCA"	"PJFYBMXWSIKVUZTNDQLGAROHCE"	"CHTZMFROPKYQESVJWDUILNBAGX"	"LKOMDGNUPIWQEABRCXYSJHTVFZ"	0	8	10
"main"	40	"SH "	" oneCued "	0	" left "	"A "	"A "	1	1	0	0	"QJBAPSYTLFREHMCNVGWZUIOKDX"	"CFUQZSLEAGDBNTWIOXVJYMRKHP"	"PFLSUCQKBTWHXZRDNVMEOJIYGA"	"GZABVIEHMCNQOWLTPJKURYXDFS"	"YCXSLFTDVOIAREMBZJNGUQPHWK"	"PYNDHUKZWQILRMETSAFOJBXGVC"	0	8	8
"main"	41	"SH "	" oneCued "	0	" right "	"C "	"P "	0	4	0	-7	"ZSEFXDIANROGYMTUHKVLBQPJCW"	"DJEHPBRNTKMGQAVZOWLUSXFYIC"	"KQVXMRTUHDLJWGZOESBCPIFAYN"	"NDJQUKAWTCLMORBIGPFXHYSZVE"	"CEMZRITPDGJVFHWYKOUAQSXNBL"	"QHNLZGTWCXKPFOJMUYIBDERSAV"	0	7	0
"main"	42	"SH "	" oneCued "	0	" right "	"P "	"H "	0	1	0	9	"QVBHJAEKINDXMRPSTZOFYLGCWU"	"VIYQDBKHGSNCRJZFPXMELWOATU"	"DQKNETJWVORSMXYIHFLZBCAGUP"	"VTYRKLNIESWXZFDACPMOJHQGUB"	"FWLMTQOIGHYXRSBCDUJZKPNEVA"	"LGOVJMKUDQBWTCEHZIYPRFAXNS"	0	7	16
"main"	43	"SH "	" oneCued "	0	" right "	"F "	"A "	0	5	0	1	"MXJLBPUCAGNRZIFTVDEKWHSOQY"	"GNFZROHSJMACXWUVPLQEIYBDKT"	"RNYUFDZEIVCBMKLAOHJXPWSGTQ"	"NKHTDZIRJLUWFPQXMBCAGYEVOS"	"GYVLCJPOQFXHZRETDKMSABNUWI"	"RMWUQNCJYAFGVSDHIETPZKBXOL"	0	9	10
"main"	44	"SH "	" oneCued "	0	" left "	"D "	"F "	0	2	0	-5	"OIDHQACRBLWYGTZVNUEKSFMPXJ"	"QPVNEUSIHATZDWRYOXJFCGMLBK"	"AEHRVDJNCZFIOTYPXKUSWQBLMG"	"MVJNOARZQGUPYITSCBHXLKDFEW"	"CVWBZEGDYKIJMURFALSOHQTXNP"	"SGFXHDRBOMIKALWTUYECQZVNJP"	0	10	5
"main"	45	"SH "	" oneCued "	0	" left "	"E "	"G "	0	3	0	8	"ROYAJIVDCXGWEMNFPHBKZTLQUS"	"CYVBNEJPAZKMUSXWGQRDOHLFIT"	"ZUMKQHGSTOWBLRPEFYNACVIXJD"	"JKOBIRGFZWMSHNEQDPUCXVYLAT"	"OUHFBNVZWRXEKYJAPCLSDGMTQI"	"LEMUYAROHDSTCFGPBIQJVKXWNZ"	0	6	14
"main"	46	"SH "	" oneCued "	0	" right "	"C "	"M "	0	5	0	1	"KRVDUFTXCEMWOHASYJBLPINGQZ"	"AMBKZHOURCJSFQGLWTVNEYIPXD"	"DVGMIONBFLAPKHUCEYXJZQWTRS"	"SHEMKVNFGWOQYURTXDPLAZCBJI"	"COEFUZKXHWJAQSGYLVRPITNDMB"	"DVOHIGBZRYMCNTKLAEFUSPJXQW"	0	10	11
"main"	47	"SH "	" oneCued "	0	" right "	"G "	"C "	0	4	0	9	"QTEUADMWXLPJOVBNIYCGSZFHKR"	"QRTZYJGOWHAKSECULFMPXVNDBI"	"LQHSUDIPZGMXFJCVYKWENAOTBR"	"HKTZMNEQLYVJDXWORACIBGFPSU"	"USTXJBWFKCZQNAIOMPGHEYRVLD"	"ETZGYQRIWJBKPSAXCVNLFHMDOU"	0	9	18
"main"	48	"SH "	" oneCued "	0	" right "	"G "	"N "	0	5	0	-1	"SQUTXLZEYAONVRDWCBJFIKMPHG"	"BJZUVXEDGLSNCFTPHOKYWRQAMI"	"KMQPUACTLRHNBEDFZXJWVIOYSG"	"NCKASHPQOEGVXZMYWTDLRUFIBJ"	"BKNHIVEGSORMCXYWDLQZAPUTJF"	"EARJOGNSIWLQKHCTZMDXBYUPFV"	0	6	5
"main"	49	"SH "	" oneCued "	0	" left "	"S "	"O "	0	1	0	-2	"XHVJFYACUNDPMSKZREQBOWLGIT"	"BXAGIJQWSPOTMVNYRDUFCLKEZH"	"COGQYHEKNPMUTZDSFRVABLIJXW"	"OIQXTCHUDVWSJFKMPZNGAERYBL"	"VIPGQHBLDEJTWAKCMRZXNUYSOF"	"BUKFCJLEIQAWTGYMZOSVRNXHDP"	0	10	8
"main"	50	"SH "	" oneCued "	0	" left "	"A "	"U "	0	0	0	-2	"ZSIFJOQAYUELGKXCWBNPMTRHDV"	"HUXWFQPOKZMVNDRBJGSCEAYITL"	"PJSWIOABVQXHKCNTUDELYZGFRM"	"SRPWVDJBILOZCAEYTQGFNKUHMX"	"DMZBGIJAVHNCFQESOTRYXWPKLU"	"TSRMEWXDBAZLVYONCGQPHFIUJK"	0	9	7
"main"	51	"SH "	" oneCued "	0	" left "	"W "	"W "	1	2	0	0	"HPGWVYRLCANJZUTFQESMIDXKBO"	"ZYHCAIQNGPMERLSWOUDXFJTKVB"	"EMTLNISWJUZBHYFVGCXPROKADQ"	"JETUKHZYOWNSBGDPIAQLXFRVMC"	"TLEPRBGZOMQWXYVCJHNUAFDSIK"	"LHYXOKPFNMSUEJGIBQRADVZWCT"	0	7	7
"main"	52	"SH "	" oneCued "	0	" left "	"U "	"U "	1	1	0	0	"OPHGSTIBQVFKAYJULEMWDXZNRC"	"AYBLZHJUKONCEFRDWIPTQGVSXM"	"JBZUINXRHTDVWEQMSCFALYGKPO"	"DTMGSVUKILOHRXYCFQANJBZWEP"	"WCNHKQPMJFBZEXAOGYRLDVSTIU"	"XMRAYVGTCULQOJDFEIKNSHPBWZ"	1	7	7
"main"	53	"SH "	" oneCued "	0	" right "	"R "	"Z "	0	3	0	2	"MKYVOJFSTZRLDXUEHWPCBAQING"	"OCHIRSMGFTYKNJLDWBEQZPVXUA"	"TIXHPEMVGSNQUCFAYZWJORDBLK"	"BGJSQYZHRFCTEUVDNWMLAIOXPK"	"EVNGUCJFRABOZWMXDLSYITQHKP"	"JXGIQAKSRDTNCVFPHUZWMOLBEY"	0	6	8
"main"	54	"SH "	" oneCued "	0	" right "	"G "	"O "	0	3	0	1	"JQNDMYORKBHXIFZSVUGAEWLCTP"	"KWNSZHBYXVTOLPIEFDQRUCAMJG"	"TZMWJYDHRVNUAKIBFOQSLGPECX"	"UYKACSIWOGHFTEVJDXNLQMBRZP"	"MNCRJGKETPOXQYZVSWFLHAIDBU"	"CQMHDBGXJNZVYOEWSAPKUITLFR"	0	8	9
"main"	55	"SH "	" oneCued "	0	" right "	"Q "	"Q "	1	4	0	0	"YHPQZDFEOKRMJBVAUXGCISTLWN"	"IVCHYDSTJLXFBMPUZOQNWKGAER"	"MOPNBJQLVGCHKFAYZSXIWUDTRE"	"OISFTZNQCGRHUYJBDXAMPEKWLV"	"DRGPNBVSCZQOJTWYMKEHALFUXI"	"PEWULXFDQISNKZHCTGJRAVOBYM"	0	10	10
"main"	56	"SH "	" oneCued "	0	" left "	"B "	"K "	0	2	0	2	"OURZHCGJIBTDELAYXPMQFWVSKN"	"ZSDGEARBQWCJNPMOFHTVKUXYIL"	"OLTMIAQFKYBRWGHECJUSXZDNPV"	"TKRDUWOVEBSHNLQXPICJZFGYMA"	"MOWIHCYEFJRXALTUQGSDVKZNBP"	"GXENZRCOUJFKBWMVPAIHYLSDQT"	0	8	10
"main"	57	"SH "	" oneCued "	0	" left "	"W "	"O "	0	1	0	1	"YDJHSAENLQWFPITRZMKGXBOVUC"	"JNIZHYOWVLPGTBMAKXRUSQEDFC"	"NVQHWTGCUDFALZMOPBIXKYJSRE"	"POZXTDJHNKSQGBYWUAIMELRVFC"	"AHOJUIRWNGDFMTXCLPEVQSZKBY"	"CHPBDYMLTQUFOKVEZRNJAWISGX"	0	6	7
"main"	58	"SH "	" oneCued "	0	" right "	"A "	"I "	0	4	0	2	"JNGFRXEHTPDSUIZBAWLMVCOYQK"	"BEHVDSIRCWZJQXALGTYUMNKOFP"	"URQTDPAKIXHELGJCNYMVBSFOWZ"	"IEPYNCMUFQXDSAJKTGRLBHOZWV"	"JYHGWMNXIOAFSBEVKRDLCUQPZT"	"FLEVXHSBNIJMQGUCPDRWATOKZY"	0	8	10
"main"	59	"SH "	" oneCued "	0	" left "	"P "	"B "	0	4	0	13	"USKBIDHYLONFRCEGQJZAMWXTPV"	"SMDRQATCZIHFUWLKOGXENVJPBY"	"DWIKYRPOTSBVJGMCXNZQEULAFH"	"YHSWZMVITLCDXNGKBFREPUJAQO"	"YFCDAJLOKBZQXWUMVRGNTSPHEI"	"WSRZHJDXEANICFVOGYMTPUQBKL"	0	9	22
"main"	60	"SH "	" oneCued "	0	" left "	"C "	"H "	0	1	0	2	"YOKWRINMGQUBFTLJVPDAEXZHCS"	"XBRKMILQPHUCJVNTGWFOSZYAED"	"DLRBVFKJEPNUGMSTCXOHZAYIWQ"	"HGECRKOIQJLANBZYDPXVTFUSMW"	"XWJBMLUEPTIZDNVFHRYOCKASQG"	"JILGXBHPDEZMKSUANTFCOQVWYR"	0	9	11
"main"	61	"SH "	" oneCued "	0	" left "	"W "	"C "	0	4	0	2	"KVSTYFXZOGMWABLCERQJNPIDHU"	"MVGBTUSHAFDYXZKJQWOLRPIECN"	"CFJHRAIZBKQGDULXPYTNVESWOM"	"IOHRZGLQWPFEKUSCYTXADNBJMV"	"MTKBOZSNCVWPRYQUDGILHJXFAE"	"OTFUMRLGDHXSWKIYQNVZJCABEP"	0	8	10
"main"	62	"SH "	" oneCued "	0	" left "	"B "	"F "	0	2	0	1	"JCHOUWAGLNBRVQXIYTMZEKFSDP"	"YRVKZLWJOMASCTPHUGEXBQFDIN"	"WYIVPCJRTUFBQEXDNHLZKSOGAM"	"FXJCEDKWZVUYAHORMLSBQNTPIG"	"MKNDREVXHFIYPTWLQJOGSCBZAU"	"ZNSMUGAEIDYHQCJRVBWPXTLOKF"	0	10	11
"main"	63	"SH "	" oneCued "	0	" left "	"B "	"Y "	0	5	0	1	"EWAZMPTDYFGLOXSQCJUNRKVHBI"	"ABJXYUWPDFMCHGTNSILOERQZKV"	"XJNKMBUOVPIDWSCFHZRATQEYGL"	"MEODPSTBCWRKFXIAJHLZUVGQNY"	"ZQORLCXHIVEFYJBDPWMSKGUATN"	"HEMFAODYBLPCWJIUQZTNGVKXSR"	0	7	8
"main"	64	"SH "	" oneCued "	0	" right "	"P "	"P "	1	0	0	0	"XBWEHZGOTPIVCRMKAYLUSNJQDF"	"JUEHSTOQYPNDMVIWCXGZLRBKAF"	"EIUGAWMCPYRJQTKHZSDBNFOVLX"	"WIJAQBZYSPXDGLNVHUTCFEROKM"	"GTWKCIUJSVFDPBZYMQXAEROHLN"	"KIMGURNFEVCJZLYHXOPASQTDWB"	0	9	9
"main"	65	"SH "	" oneCued "	0	" right "	"W "	"D "	0	3	0	1	"EXYKRSLDJZUIMFNGOBCWATVPHQ"	"WCHXYMNUFIJPTVLZAQDKRGOSBE"	"PGBAYMNFXSHCLIOVZEJKDQURWT"	"HAGVQTKLBFDWERMUSXOJPINCYZ"	"IPXKHCBSAGNDMEVZTFQYLUWROJ"	"JXWYTNHRBZFLAGQVCUMESOPDIK"	0	10	11
"main"	66	"SH "	" oneCued "	0	" left "	"W "	"E "	0	2	0	1	"WFVYAJRGKNPZBDSCEXIHTOUQML"	"DONQBXHILRVEJZCAUGWKTFYSMP"	"JLIHFXEWQAGUSOCDNVZMKPRBYT"	"LJGYBMOKIAQRCZEHTSNFXVUPDW"	"FTLHYJDPRBWUZMKIXVQGEASONC"	"RAFTZCBXNQPUHVOLDGWIKYESMJ"	0	6	7
"main"	67	"SH "	" oneCued "	0	" right "	"A "	"A "	1	3	0	0	"IXDCLBGROTNYSUAZVJFKHMPWEQ"	"NDZSELHJOFVWYRUMXPAGQIKBCT"	"LJTSZKFBWDVQHXONRMIEUACGPY"	"GRZNTDAXVSKFOPBIYMCEJQLWHU"	"TQOWEUKYCINSDZLGFRBJXPMHVA"	"BIYCFHLPAOZEMNDVKSUXGJRQTW"	0	6	6
"main"	68	"SH "	" oneCued "	0	" left "	"A "	"S "	0	5	0	2	"PDARZECTOGMUKSNJBXQILFVYWH"	"WMFBLJCSATOIVPGYHKDERUNZXQ"	"YUFZQBLKRDGXMHOJSANVIEWTCP"	"IBXQFSEAUMNJZHCTOKWPGRYDLV"	"FKIYCEZBXGTQJNRWPDUMLSHOVA"	"GHFTNXYVCSEAOBPUKLWQIMZJRD"	0	9	11
"main"	69	"SH "	" oneCued "	0	" left "	"X "	"X "	1	5	0	0	"SCORYPNLFEVZTHKXMWGAQBJDUI"	"AGNPIMTDRSKWYUQLJHBZEVFOXC"	"HWSNFTIYBMJLGEUPQVZROKAXDC"	"WDRGOMAVBJLKPUCHZFXYETNIQS"	"FBDWPCXHREQKULJMTZGOIYSAVN"	"UAHYFLXNBTQKCSEOMDPRWJGVIZ"	0	6	6
"main"	70	"SH "	" oneCued "	0	" right "	"P "	"K "	0	2	0	14	"YRBJHKQVSCOGEPNXTUAIDZMWFL"	"AHYLJNSIODWQKCEFBZURGMXPTV"	"CALJRHIKYDTVWQZNMEXGFPOSBU"	"WSREOVNJQYLDAGBPMHIXCKZUFT"	"SJIBQWKMPNOHXLGEUCRATZYDVF"	"KOFYTLMCJEXWBQVZPIRHUGDASN"	0	7	21
"main"	71	"SH "	" oneCued "	0	" right "	"S "	"F "	0	3	0	3	"WVGTFYBSJQUDAEILXMNORCKPZH"	"EPYWJKZMULQCITRSNFXDVAOGBH"	"PVXSOZYAMFJERUQBKNWGTHLCID"	"DANQUMKFXZSOBCYHJPWVREIGLT"	"VHXDNRYCOQGJIPTLUEWMSBAZKF"	"HEDIFQPGZTMYLCXKNAWVRBJUOS"	0	7	10
"main"	72	"SH "	" oneCued "	0	" left "	"S "	"G "	0	2	0	-2	"HUBNEKCQMOLJYIVFTZWSXAPRGD"	"RKNAYIGHDBUQCWOJESZXVPLMFT"	"QIKPAJMNSLGWFDCRUBZOXTHEVY"	"VOJTGIPMDKHYAULFBNQZWCXRSE"	"KTNGFSIHBMDWXQYEUOCLARJVPZ"	"GBYHCJDOZAWFSXVRMKEUPTIQLN"	0	10	8
"main"	73	"SH "	" oneCued "	0	" left "	"R "	"C "	0	0	0	1	"ZUATQMLXCROFGVPIDWESKJHYNB"	"IAHORKPGJSXFCWEDBUTZMVLNQY"	"UBNQSHPYLRJMWIEGXCZOVDTKFA"	"MEOTINVXKDPHBJFQLUAZSCRWYG"	"HSIREFTMYDJPLBNQXKOGCVAWUZ"	"SBOJXFHYIZDGTPQVEWMLUKRNAC"	0	8	9
"main"	74	"SH "	" oneCued "	0	" right "	"H "	"O "	0	1	0	1	"UHYXTENWPLQFVMSBAGJRZDKIOC"	"URDJGAEBOHLFXPVINCMWKQZSTY"	"MWGFBQCHUVJRZAXKYINPTLDOES"	"OKDEAQUHMCZNRPLTVSYGIWFXJB"	"GYARWUBSZQVHIKDJNFOMCETXLP"	"GJOMTCBIFDNYAUWKVEZRQXLHPS"	0	8	9
"main"	75	"SH "	" oneCued "	0	" right "	"E "	"E "	1	0	0	0	"GSBQYJMKIAELHWVDNZRCTOPFXU"	"TDENRBPSGJQHFAKMLUOYIVCWZX"	"HZXDKYMNLQETVCAGIWFOSBUPJR"	"DLRIFWYPXAKZUSQVNHMBEJGTOC"	"VRBKFCMQSUDEHGTLOYPJANXIWZ"	"KAMHOSJUNWDZVTYBRQIFCPLGXE"	0	10	10
"main"	76	"SH "	" oneCued "	0	" right "	"F "	"G "	0	0	0	1	"RDYHBMITOGFENCKZQJWXSALPUV"	"TDEIPFWHRCZALBJMGUQKNYVXOS"	"EVGCADYXROFMZSIJWKLBHUPTQN"	"DFYHRTXMLQUJCPZIEKNOGASWBV"	"ZSXAMGYDNIJLWOQRPKHCUVBTEF"	"DCUBGFZOANHVELSQPITKJMXWYR"	0	9	10
"main"	77	"SH "	" oneCued "	0	" left "	"A "	"W "	0	2	0	2	"MQESYWPNRFJITUHZGAKCLVXODB"	"JMASCPKUERTGHFWIOYZLNVBDXQ"	"REPHIDMWLAQUKYZOGFXCBTJSVN"	"TWNQAGOKZFDBJLPRSEIHXUVYCM"	"KQNMVUTCGZFJSWHYAELIRODBXP"	"NMBXJYOWCPVIAZLFTQDGHSKREU"	0	7	9
"main"	78	"SH "	" oneCued "	0	" right "	"S "	"X "	0	3	0	1	"EOJDKWRNUYHZAMGFSQCIPLBXVT"	"FLKXZVPUDINBYRGJEOTMCWQAHS"	"ZHIQEXOJAVKNPTLWRSBCMDGYUF"	"RELVZAXSOYKNFGMUWHTCDIJPQB"	"QUSEMODIXZKBYNWCFVGTLHJAPR"	"TEHLQNISDOWJXZURKBVMAFPGYC"	0	6	7
"main"	79	"SH "	" oneCued "	0	" right "	"M "	"Y "	0	0	0	-7	"AMODBQTUYLINFKJEZHWRXPGVSC"	"KUXNJHDLVFEMOCIPYAQZWBTGSR"	"VDFUGZIQAEHTJORBXWKPNLSMCY"	"SIRGHWACOKUPQZNJBYFXDMETLV"	"JHROXYMGTKAIFDUBVSZLNECPWQ"	"EKMHVTACWXZIQJUPNRGOYSDLFB"	0	8	1
"main"	80	"SH "	" oneCued "	0	" left "	"B "	"M "	0	1	0	2	"NARHITSJCYPZLBKFDGQEOXUWVM"	"ZYTCPRIMHBDXKUVAQNJOGLWEFS"	"AWKEJFPRLNXMHSODUITGCBYVQZ"	"RSKTWJEOYAULXFBPINDVMHQGZC"	"SQTJNVGIUCADEHWMKXBZFPROLY"	"FHKIAXYNVQZUSCGBPREDLJMTWO"	0	7	9
"main"	81	"SH "	" oneCued "	0	" right "	"Y "	"R "	0	4	0	1	"PIKSHYBMJQNTFVOCDZRAWUGELX"	"KFALGCDZWBNJQTYRPUXSMIEHVO"	"DSVNGKXTPYAFBZJWCMQLHREIOU"	"XGCQEUSHBKRYPJVANFOMLZWIDT"	"XMKHUCRYVZGLPSTWDBAOFIEJQN"	"XSVORENTMJYUHZILWDGQFKCABP"	0	6	7
"main"	82	"SH "	" oneCued "	0	" left "	"W "	"W "	1	0	0	0	"VBLMARNUWOGKEQFIXZPJCYHSDT"	"DQVSOFTZAPRXJLYBIKCNHUWGEM"	"QZNHRWYEKUIMVPJBALCFSGOXTD"	"IEZRSABPLCJFWXGOTYKQHDMNVU"	"ZIQGWJEXUTSHRCDYBOFVLPMKAN"	"OYJZRLTGMIFKPXHDCUVNQSAWEB"	0	8	8
