experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	10 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 135 	M 	0 	E 	0.0 	0 	0 	9.0 	TDFCQZWEUAPOYBXSMLGINRHJVK	PMWJORTFAHYQLSBKDGEZCVNUIX	EMCVKPTOGRNAIHZFDYBXWLJQSU	ZRUFOWTPGAVDCSLQHKXYMNBEJI	GQZODBCYKSIRNFAHJTXWEPVULM	GNPCJYFSIHBLVKTDOWAQEXUMZR	RNAOTIVZHLXCGWPBJQMFYKUDES	RLWZQHDCKUGMTOAPSJNXVIFYEB	0
main	11 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 90 	C 	2 	O 	0.0 	7 	0 	2.0 	CWQLDIMBVZYKTNPEAHOGJFURXS	IXHQLEBTDJUNWZKVGFOYRPCASM	ACRWISLGXMKVOZNBHFUYQEPJTD	PEKLZAGFWBXCDQMIROSVJNUYHT	QMELFKBSXDOWNAVPCZUIGHTRJY	COMINXBRPVZUTFQWJYDLGEAHSK	VFUYSRTKLZPXHWBDENAIQGCMOJ	GHNBJQADXOLCWUSIPMZEVRYTKF	0
main	12 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 270 	B 	2 	G 	0.0 	1 	0 	1.0 	RPUYQVKSJZIMGWTBEAOHNXFDLC	UCJQRFATSGBDOWXLIENPYZKVHM	-99	-99	-99	-99	-99	-99	0
main	13 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 225 	J 	2 	R 	0.0 	2 	0 	1.0 	HOGJLYIRTKZESPDQFNCUWVBMAX	POFZBQGWDKEJXMCSLIYAUHTRNV	CZOWNKYRJXEDUSIPFGVBLTMAQH	NVHWFMLGCIREJDPTXAZYKUOBSQ	DMIXQJREPZNVHOALUKWTGCSYBF	TFNIOEJMARCSKQVWDBZLUYPGXH	USCEXNLMATBYDRQIZJGHOVWFPK	DMSLGXYBQPZVJCHWRKTFANUEOI	0
main	14 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 135 	C 	0 	I 	0.0 	0 	0 	-6.0 	WJCBTERUIKSPVOQLNXFGAHZMDY	QWGVYZXMCHIJDTKELFUOANBPSR	-99	-99	-99	-99	-99	-99	0
main	15 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 180 	T 	0 	Z 	0.0 	0 	0 	-1.0 	KIBWFTZVNCQDUSGXHEJLPRMYAO	PJHFKSOUNDWMZQYGVEARXIBTLC	-99	-99	-99	-99	-99	-99	0
main	16 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 90 	S 	2 	S 	1.0 	1 	0 	0.0 	ZHARCQOBWMNXVGJILDTSKFYPUE	VJCGLTSBINAUXHZFEOMPWYDQKR	NYMIQCTWZALKPGBSUJODFHXREV	IMYOKTSBUPQXNFRHVLWEGAJDCZ	OIWELVKGTUDNPXBSMRCZYJQAFH	SABMXPLEZGINCTJYQRDFKWVHOU	KRWQAPYVCBSEHZMGTULJNOIDFX	JQURDPIGVTCFBZHXWLONYMSEAK	0
main	17 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 0 	F 	2 	I 	0.0 	1 	0 	1.0 	WCQSZJBONIMAHEYVFLUGRPTXKD	MJXGZOSIFUDWVTHBPQRLKENCAY	KNUYQXVPLZIRDBOMSCWTEAJGFH	PJMAGQTLWIDOHXNBVSYZFUEKRC	FDYTWBSJKZXRIUOGVLQCAMEPHN	YPOCAEKLRVTXWBZGJIDQNFHSUM	KPJOVQXFEURBAHMGCITSNYLDWZ	FHLYQCGXTNOIBUDEZJAMRSVWPK	0
main	18 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 90 	M 	2 	N 	0.0 	1 	0 	7.0 	ZJGYPTDAQOFNSBXVLIRKUMWHCE	GEVYSCXNLFRUQIMDWPZOAHKBJT	-99	-99	-99	-99	-99	-99	0
main	19 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 90 	D 	2 	Y 	0.0 	0 	0 	1.0 	SFOIQWVYDPCATNRUEMXBZJGLHK	AKTXYFMGQWSZVCHNEOUBJRPIDL	JFVPQETGXHZYMRLAIWNSDOBKCU	WUAYTOMGQVDXJFZNIBKCLSEHPR	MRVEJCOYBTFXHDGZIPUNLWQSKA	JHYVATLFZWNRMGEOSKDXCPQBUI	AVWHXRECTNOUBQSGDZPMFKIYLJ	BHIAJRVXETGPLZONMWFYKQUDCS	0
main	20 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 270 	D 	2 	X 	0.0 	2 	0 	1.0 	CXIUZSYKTJPMWLHBARFQDENVOG	CPWFAHXTINZVODKEBSLGMQJURY	VGAMNKXDLWESYPTIJBUOFZQRHC	FVCGATLNSUDOQMHYIRXWJEZKBP	BKIORLHXMTWADVSUYPEFGZNCQJ	PBYTENFIUMOQRZASXLJCKHGWVD	STJPGYWRKOVUQNDBCFXELIZMAH	FECPGTSOBKXHJMQIAVYWRDUZLN	0
main	21 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 0 	G 	2 	O 	0.0 	0 	0 	1.0 	SJIKVFAUOGNZDEBTCLXMWQYPHR	HTVIWNGLOMEKZQBXDYSFCJAUPR	NBJATKQLHGDVOFRZMUSPXYICEW	JLCQKNBHFPTXAMUVYGSIOWRZDE	LAUEZKWJXDYCMQSPTFRNBVOGIH	RQLEWNBMHVKCPDJUXGSFAZYITO	DGHZNJQLWTEMSIKCXAFYPVBROU	LTQCAYUVEZBXSMFRDKNGHPOWJI	0
main	22 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 135 	A 	2 	P 	0.0 	4 	0 	2.0 	VEOUPRWMTQDZFIAKJXCNLSHYBG	YNFJHUIEPLZGCDBMWOKVQSATXR	MFXRIEPULZKSDJOGTCWAHNYVQB	RKTCFBXQZHLAJNEYMSOGPDIUVW	OCGUBVKIRDPLAYENQMXWHZSFJT	RCGQAJMOUVESNYXBLPHZDKIFTW	PBVNKUFRSJYOWEXIATHZMDQCGL	LQHJOWMIRYXETBCVDGFPUZKSNA	0
main	23 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 315 	C 	2 	V 	0.0 	0 	0 	1.0 	TDFEHAUVCNSMBJLOXQKWGIYPZR	XLUMAEVRKPCOTJSBZIFQNHYWDG	-99	-99	-99	-99	-99	-99	0
main	24 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 315 	B 	2 	K 	0.0 	0 	0 	1.0 	OPQRYXMTWCKBIJVLFGSANZEDUH	NXOBEUPLWRMVZAKYQGTDHFICJS	-99	-99	-99	-99	-99	-99	0
main	25 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 0 	M 	2 	K 	0.0 	6 	0 	2.0 	QXFJBASIMCDYVNOEWPKLHZGRTU	PGNCQTBULESOIJVKWZMDFRHXYA	HECLWNYZFMRQGPVUJABDSIKOXT	TUFCYGASIQRNLKOPBVWZXEDHMJ	OMYHPRIBCWADEFQULNSZXVTJGK	OEYATVQDZNWFICKMRUHPJBXSLG	UCXQNPKLMVEWFSZHIJGTBAOYDR	ETUSVCKAONXRDBQJZWGPLFMIHY	0
main	26 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 90 	P 	2 	K 	0.0 	1 	0 	2.0 	WJKOQEFYDHZVPCSIBMRALXUNGT	VQAMHUCZWKOPFGBNIELRJTDSXY	-99	-99	-99	-99	-99	-99	0
main	27 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 135 	X 	0 	H 	0.0 	1 	0 	1.0 	APSKHBNODFCUGRMTWLJQXEYIVZ	KQISWULNBHXAFCROVPMZJDGEYT	-99	-99	-99	-99	-99	-99	0
main	28 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 135 	S 	2 	S 	1.0 	1 	0 	0.0 	HABZLGWTEJSNCMPRFIQDXKUYVO	DPMERVQXZSAGHKFNICOTJBUYWL	-99	-99	-99	-99	-99	-99	0
main	29 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 135 	A 	0 	A 	1.0 	1 	0 	0.0 	VOZSBMEJUFHNTADKIYGXPWRLCQ	IULDTKAPXCEOWBYQGHVZMSJNFR	-99	-99	-99	-99	-99	-99	0
main	30 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 45 	J 	2 	Y 	0.0 	0 	0 	1.0 	PWHLFRTYJEOSKUVGCBQMDAIZXN	HCFEQKRJYNLVIWBXMGOSPADUTZ	-99	-99	-99	-99	-99	-99	0
main	31 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 45 	G 	2 	M 	0.0 	1 	0 	6.0 	EQNOKZXMBGSUCFDIVJWPHYATLR	PHFNUQJMDIWOXGLZKTERYAVBSC	-99	-99	-99	-99	-99	-99	0
main	32 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 225 	P 	2 	D 	0.0 	0 	0 	6.0 	USJXERWATBDFNYGLPHIKOVZMCQ	TICSRVHAXNGLZJWMDUYFBQPOEK	-99	-99	-99	-99	-99	-99	0
main	33 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 180 	F 	2 	R 	0.0 	7 	0 	-1.0 	SZFLEBNKTUOPDGXJRMYWICAHQV	SJDMAHXCGBLPENTFOYVIKRWUZQ	GMDPYFZEBCARVKOHUWJXTLNSQI	HCGMPWUXDOAQSTNVRJIFKYLBEZ	TSUVEXNLJQFZRDYMCPIHGOWKAB	KBEQYPWANLHSTFRXMGUZCDVOIJ	CEKWAJPSOGFMIVZTYNDBRXQLUH	OWIGLUFRETNDHVKBAYZPXJCSMQ	0
main	34 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 270 	P 	2 	F 	0.0 	0 	0 	-4.0 	JQOTWAPYBKFDZSNCHGEVLXIRUM	HMFUJSVWEGNADXLRTKYPICBQOZ	-99	-99	-99	-99	-99	-99	0
main	35 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 0 	S 	0 	R 	0.0 	1 	0 	-3.0 	XHGIQOERANJTMFDBZPCKVLUWYS	GTYDSJFRHEOAQZPMWXNBVCLIKU	AJGNUMCVYZDREWQIPTBHKXOLFS	HMSBZNCPXIFOKATWVDGQELJYRU	AOGXFHLDPUYMRZBTQKNJISWVCE	SBHZOGDQYXMRWVUPNILJCFKEAT	AMQXDVBNRJFKLCPTIOUGHZSEWY	JUPNLSQMGEDRCKAOYBIHWFTVZX	0
main	36 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 315 	N 	2 	Y 	0.0 	7 	0 	1.0 	FCONGKUWHMSAQEYJLDPVZIXRTB	WLMVFZODBRHEQPUXCTAYGJKSNI	TLMSOHQRJAYWNVEFZGIPUDXBKC	LOZYNQMCGKSJAWPHDFREIVTXBU	ICOENTAZHWQJGFUBPXRVSYKMLD	CVJHQYXFWALUZBIMGENKOSDPRT	NAJLTDPMFBHKZVCORSQUWYEIXG	CBVPASDKMYNIOHRUFWLZGJTXEQ	0
main	37 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 90 	E 	2 	W 	0.0 	0 	0 	4.0 	UNPDBXWSKZEJVRMHACFILQYTGO	VIWMXOCUKJBQGRYPTLADHFSENZ	-99	-99	-99	-99	-99	-99	0
main	38 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 270 	A 	2 	I 	0.0 	0 	0 	1.0 	RBSOPGYIADJZNUVECKLXFTQMWH	BLHYEMRVTZFKPUNGIWJXAQODSC	AEFDLNPGRYXZWHOBUQMKVTSJIC	LIKRVOHZUFTWQCEDAXSPBYMJNG	ADZLFWVGCOUNYQMRKTEHSJXBIP	QJYRGPLTUNEBSACIMWZXFVHDKO	FOHCNPWXUBJYZMVIQASETDRLKG	PTKUOCYNDFBGQIHXRMJEVLZWAS	0
main	39 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 0 	M 	2 	M 	1.0 	0 	0 	0.0 	OJSDIBAYVMNZWHTPFRUCLGKQXE	IDQKRLMOFZHWCGJVEPBANSYUTX	-99	-99	-99	-99	-99	-99	0
main	40 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 315 	J 	2 	R 	0.0 	6 	0 	3.0 	WVLSXHMNDCZRUYATOPJIQGKEBF	CSHATNDUVJIMGQYORKWEFLXPZB	ROBDAQTZLYUXJIKEPFMCNHGVSW	XAHEQDWUILBNTYPCFORJKMZGSV	PEYHFWKULDRVAICMZBNJXTQGSO	NITKEDFYVZGCQHSWXBJPMAORLU	ZPNYGSRWUJDTOFBXQMCVIEHAKL	ZFVOMQSKYXBRHDCLNWTUAIGEPJ	0
main	41 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 315 	S 	2 	U 	0.0 	2 	0 	1.0 	KMEHIXYOGCBPAQFJNLSUWTRVDZ	KSNQHECTABVDOZLRMXUGJPYFIW	ACTWBREXUSFHGVMNLPKQOYJIZD	TEZSXGHFICLKVAJMDURPYOQBNW	UBOAHVDILRMSQXEGFZWNYKCPTJ	HBMERCQIYFTSXDZVPWKOLGUNAJ	FXOQCEKSBZGLMPJTHDVINAWYRU	VTUGCLIQXFAKMJZWEBRSYNPHDO	0
main	42 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 225 	A 	0 	I 	0.0 	0 	0 	3.0 	PJKOSUTLIWHAGFRCBDQYNZMXVE	WIVUHKNDEMTPOZLYGQSAJRBXCF	-99	-99	-99	-99	-99	-99	0
main	43 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 180 	S 	2 	B 	0.0 	1 	0 	-2.0 	EZTAXILYKSUJMFGWNOBDQRVPCH	ZVOWFSYBCRXLJQMPGUKHDNEATI	-99	-99	-99	-99	-99	-99	0
main	44 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 270 	C 	2 	S 	0.0 	0 	0 	2.0 	TYDGAPBSKCVEZHURXNMFLQJWIO	VTRJYEXMCQBPKDFSNIGWOHAZLU	LFOSAYUWCKGQZHPIRNJVDBETXM	FSUYAWOMBXJECRPHKDTVZLNIGQ	YHIAEJLNSXCDPUKQOMRBZWFTGV	JKRVNMITGEDOXQSFULYWAPCBZH	JLFCZDENUTKRAVBXMGHYOIQPWS	TZNEBGLJUQFSVMXCHIARODWYKP	0
main	45 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 225 	P 	2 	L 	0.0 	4 	0 	2.0 	EJFSQVAOICPZHGRYLWNBXDKTUM	UVYLXHCAQBWEKFISDNMRZJTOPG	EPIGSMQFZXUNDVRKJWLHYCTABO	LTNCFSIEYMDPBOGAWRJQZVXUHK	NBFSDHQVLRPAWOGICUZKEMYXTJ	ICXAOHFGUZTLKNPBJMSVRQWEYD	TLZJUGCONBEAVKMQWFRSIDXHPY	CTSVINFAEQBXKYJRWLDHMPUZOG	0
main	46 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 90 	S 	2 	H 	0.0 	6 	0 	-4.0 	PGQZRELNTUBMKCWFIDYXJAOVHS	CGZETRIDWOANSVMFYPKQXJULBH	WSACIJZKTUQPXEVFOHGMRYLBND	GZNWJHVFDXKCSBLYIRMQUETPAO	PFIXLQBWSETGMORDZUVCKHNYJA	LFTHDPJZNKYROQGUWXAIBSCEVM	VAMSGWCHRBUKJQEIYFOZNDTPXL	UNPLMQIAROKVHWTGFJDXYEZCSB	0
main	47 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 225 	G 	2 	M 	0.0 	0 	0 	3.0 	RVFKTPMXEGULDIYCBHNOZJAWSQ	TGXPNVLIQWORCHSMFYAUZEBDKJ	QOJLRKYSXWDFUMBHNATCPVEGZI	JOEUHTQSXMYWCRILFKZPDBANGV	XTKZDQSUPHREAJIFCYMGVBLOWN	VNRLSFMDYTEWUXGCQBJIPOZHKA	EFPQWGZDRYOAKSJLNHITUVMBCX	XWKGSNTVUIAJPCRHBZYODQMLFE	0
main	48 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 45 	C 	2 	C 	1.0 	0 	0 	0.0 	YTKAPZDMCIVWFBQNHUSEOGLRXJ	UOYVCFZLBEPGHIQNRXTDJAWSMK	-99	-99	-99	-99	-99	-99	0
main	49 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 180 	J 	2 	U 	0.0 	1 	0 	3.0 	JZLGKEYUCDFROWQNBPSHIXMTVA	MZFVGOPWUCRJBYTASHKIEQXDNL	-99	-99	-99	-99	-99	-99	0
main	50 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 90 	J 	0 	K 	0.0 	3 	0 	2.0 	SQEPNFLITGWJBOMDCKRUYXVAZH	TOAVEKMHIYJLRXCWZUDSBPQGNF	DBCAMZTLGFQEKPWROIYJVUXSHN	BYPSZAMVXRKHJTDLICFUQWOEGN	ZBJAOQFCMYTPEWVSILUKNDGHRX	EFMRKJQPZXWONBUHGLYDVCTASI	BELDNZWTQKJRMFGAOISVHPUXCY	HNFSIKCUDBEMQLTJZGXWVRAOYP	0
main	51 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 180 	B 	2 	B 	1.0 	0 	0 	0.0 	GREXDOASBILWKFUCVPTZMJQYHN	HVJAGBNQLKRSYWPCIEFUDMZTXO	LJMYZDSGIVCOUPTKXRAQWFENBH	CPSITVXYAZJFGDLNKQWMUHORBE	TDHXJQZMSABYFOKUNPEVWLIGCR	ZQNUYBCPKILJHGXEDWORFTVMSA	QHYCNSRWJKMPVGIFOLDUEABZXT	PUVAOJXINDEBKLTGRHZWFMSYQC	0
main	52 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 135 	R 	2 	P 	0.0 	1 	0 	-1.0 	ISMQZOLRNVPEGFUBXCWAHKDJYT	MVSFKTRPBLOCZEQNXAHYWIGJDU	-99	-99	-99	-99	-99	-99	0
main	53 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 0 	D 	2 	L 	0.0 	7 	0 	1.0 	SOJDAQZVHUPXYLGCNWKRBIFTEM	IEBXFQUZGDLYCWMRSPOAKTNJHV	FVNOYWQBUMLZEICHRSTKPDXAJG	UWVGIZQPNTFEXASRBHDOJLYMCK	AZPQHYJGTUNBSOXMRDFKWELCIV	BJEXYQSIGCOFZAVWDUMKHLRPNT	LOGQMWFAKTVENJHZYIPDCXBSRU	VHCPKRGALDBSQTOZIFXMNJEYUW	0
main	54 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 225 	P 	2 	Q 	0.0 	1 	0 	3.0 	FTNHMDAZIXYRQUPOGKSEWJBCLV	XOTZUDQKYPJAISNFWGRHVEBCLM	-99	-99	-99	-99	-99	-99	0
main	55 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 0 	P 	2 	B 	0.0 	1 	0 	2.0 	LBQUPHSYCMGDNZFXOWJRTEVAIK	FASCLZMGTJBIPDYQHEUKRNXVOW	-99	-99	-99	-99	-99	-99	0
main	56 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 315 	E 	2 	U 	0.0 	0 	0 	1.0 	LVTZBDYOFXUEPIHNSQRJAMGKWC	PENWQILDKYXZGMVTUJCHBFASRO	-99	-99	-99	-99	-99	-99	0
main	57 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 135 	U 	2 	E 	0.0 	2 	0 	3.0 	GKESWLUTRCDVAZBIPJFYNXMQHO	UZVCIKEXRBNHMLPOTJQSGAFDWY	ZFGHISLYEOXUTVBAPJKMCRWQDN	EHFMJSUWQXDCIKTYBZGPVALONR	PZGNIMOLJXHDBRAYQKSTCVEUFW	ZPCIKSRUAQGEFNTLVJOXBWHMYD	BEKPCSGMNRUFVWHJDXOLIAZQYT	FEGYLKZSCIPNDHWBUTQMXRAVOJ	0
main	58 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 45 	W 	2 	M 	0.0 	5 	0 	1.0 	GJDRIQZPCVLHBKMWSAFTUXEOYN	KIGLFVZNYSAHDURXMCTPQBJOEW	LCWFUBSORDNPQJMZYEAHIXKVGT	INERPADHTOBCWVGQSUKXZLMFJY	QILYBFNRTJAVWUMPXSZDOECGHK	VPKFDUSMWGETZYOBAHLJIRXNCQ	NFLHWVXUBRTAJZKYEPMSQDCOIG	HIJRMUQZGVBACWEKXLODTSNYPF	0
main	59 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 315 	T 	2 	Q 	0.0 	1 	0 	1.0 	QWIJKVXDSPCZMGEFANLBYOHTUR	XJPZHNQTFMBODAGVYEUSLWRICK	HTDEZGPURQLFXKBOMACWNSJIYV	DUZMOYHJQCAFPVWGXRBSEKILTN	DCWATQJGFUYBHIRKZLPSEXNVOM	WDLBMJHUEZOCAXRVPQIYFSGKTN	ZAGEQSPJRMXIYDFKTBCWHVNULO	QBLKMJUAZETOIPWRYCNXFHDVSG	0
main	60 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 135 	E 	0 	X 	0.0 	0 	0 	7.0 	QNCRSDMFJHXKVWZOPEATIBYGUL	CDVBKMROUNFJYLAPQSTIGZWXEH	-99	-99	-99	-99	-99	-99	0
main	61 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 45 	O 	2 	O 	1.0 	6 	0 	0.0 	YIHUTWBKSPAVZGLEJDXNCQMRFO	JYTGEUDCSORAIZMVBPHFKQWNXL	SBHONCEFAMWYJTGUZRKDLXPQVI	PCREHVQBKXYUGWZSTALINOJDFM	QSZIFGNCLERVYKPBWMDUTJOAXH	SMTEFDLWYPKURNIGVAQBOJHZCX	UEPWMLYGASOZVKQHJTNCBFRXID	HKDOQGJIBVPXZFCTYEMWSNLRUA	0
main	62 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 45 	F 	0 	E 	0.0 	0 	0 	3.0 	CSVDLPEZYFBMWGUIARQTXOJKNH	RNXETZKPDYUGQBOMFVSACWJHIL	-99	-99	-99	-99	-99	-99	0
main	63 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 45 	S 	2 	S 	1.0 	7 	0 	0.0 	BGINALPEORWDJYTZCMKVFSUHXQ	OMSWEGJVQRBCHIDUATFPLZYNKX	RIQOVJDSMCHBTFXEZLUNPAYGKW	GUFTOIPLMSRDNXWVAKQBJECHZY	VTZQXIHMYBLPNFOUCJSKDEWRGA	KUHMXITRYSFPQEAWBLDJVONZGC	YNWTUFPOESLKDQVCHGJZIBRAXM	TXPREQCASIGFOWLYHJUNBMKZDV	0
main	64 	CLEye 	 oneCued 	 0.0 	 right 	 8 	 90 	U 	2 	E 	0.0 	3 	0 	2.0 	SYFVATZMRLIQKPUJNBGEXOCDHW	XEHYQUFCORDGTLWIAKZJBSPVMN	NZCFORBJMXYQWDAIEPGTUHKVSL	TSBOLMEHURFGYXWVCJPNKDQIAZ	LNYTOVSFRJUQDZWKBIXEHMACPG	RHLAQFMWSJENCPYGUBTIZVKXDO	UDXLSVRCQIMEPJAOGFYTWKZHBN	BVCXZGNPYAUMOQWSREJHTFILDK	0
main	65 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 180 	E 	2 	T 	0.0 	0 	0 	-1.0 	CKWUBAJGETFYSMZHRXLONPIDQV	LCKXYOUDBWTFHQJRGNAEMPIVSZ	-99	-99	-99	-99	-99	-99	0
main	66 	CLEye 	 oneCued 	 0.0 	 right 	 2 	 135 	J 	2 	W 	0.0 	0 	0 	9.0 	PESOHIWYDZLKRGVJXUQNFCBMAT	QTINYZGEDMUKACPXJBRWVSFHLO	-99	-99	-99	-99	-99	-99	0
