experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	68 	AOH 	 oneCued 	 0.0 	 right 	 2 	 315 	W 	0 	L 	0.0 	0 	0 	-3.0 	MGUWVZLQYHXKONPCAFTRIBSJDE	EXNBWYVLMDOFRTZGJQHUISACKP	-99	-99	-99	-99	-99	-99	0
main	69 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	W 	2 	W 	1.0 	1 	0 	0.0 	FMVQPTNDIZCJSUKABLXORGEYHW	ZYKECUQBWJOXRAMSLFPGINHDTV	-99	-99	-99	-99	-99	-99	0
main	70 	AOH 	 oneCued 	 0.0 	 right 	 8 	 90 	W 	2 	S 	0.0 	7 	0 	1.0 	PHBTRJAUDKEYVQCFINLSOZXMWG	GPZRSBKDMOENQXHUTVFLIWYCJA	REJQZFYIWPONCBSDXLGUHKMTAV	GMPNVCDXOYHBUFLJKWZERQSTIA	VMSAJFHDTYZOEXPQKINGWLRCBU	UZAMVJICLHTRSWNDXOEBYPGQKF	YXWGEFLSJIVHQARTUZKPMBCDNO	QYJTOCRMHUSWKZBFNGEVLPDAXI	0
main	71 	AOH 	 oneCued 	 0.0 	 right 	 2 	 180 	N 	2 	Y 	0.0 	1 	0 	1.0 	RCLPUGZSXVAHKTDFOWQEMBYJNI	RHFWZPQYNTJSOBXLMEVAUGKCID	-99	-99	-99	-99	-99	-99	0
main	72 	AOH 	 oneCued 	 0.0 	 right 	 8 	 225 	G 	2 	R 	0.0 	1 	0 	1.0 	ENOIZPRXULJDMWTGQYCKASHBVF	NEVWPIYRGSXUZMBCTADLQJHOKF	KTWXISVDEAQNRZHYBLGOUPFCMJ	ASPUHIDLNZTGBQWYKJEORXCVMF	VOFXBUHCLATZIEMSJYQNPKGWRD	EDBKAJHZSTORCPGQXLYUNVIFWM	YQSIJHCREFZTBXUNLGVAMWODPK	TPJRIDHLYWMAENQCKBFSGZVOXU	0
main	73 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	F 	0 	T 	0.0 	0 	0 	-1.0 	PJZKNXUWFTGBIOSACMDEVHQYRL	UBEJYKQGOVLIRXTFSNCWMZHDPA	-99	-99	-99	-99	-99	-99	0
main	74 	AOH 	 oneCued 	 0.0 	 right 	 2 	 270 	H 	2 	C 	0.0 	0 	0 	1.0 	MDIKEGYJQCHBWVLAZPRSUOFNXT	ABHMIPDXUSEYGCJLWNTKFVOZRQ	-99	-99	-99	-99	-99	-99	0
main	75 	AOH 	 oneCued 	 0.0 	 right 	 8 	 135 	X 	2 	J 	0.0 	2 	0 	2.0 	KBWETPARNLDZFSGJOCYVUQMXHI	TWUJNAFHGDOIBEYPKXQRCZMSLV	BWVYKIJPXCNHASTURFDZQMOGLE	KXUTAGSYMNRPWCDEJOHIVLZQFB	NFUVPYWXIEMTROGCLZSQJDHBAK	GMQIFATYRXKNPWUBEOZJCVSHDL	KWRHVJOZPSYDGUXEACNLIMQTBF	PUYEHGKWAVDNBQJTSOXZCMIFLR	0
main	76 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	S 	2 	B 	0.0 	1 	0 	2.0 	UKZMFSRJBAYVHCOGETDLXQWPNI	ACQVGZHWBYSRLFXTPONUJEDKIM	-99	-99	-99	-99	-99	-99	0
main	77 	AOH 	 oneCued 	 0.0 	 right 	 8 	 180 	R 	2 	Z 	0.0 	0 	0 	1.0 	HYGLFBZRIOTKPANQUSDEXCMVWJ	DUSNBPZEALJHQVIKOXYMWRTFGC	QCHEFLPDRUSWBKMIOANZYGVTJX	AYXMHBCILJVQDEGFPRKZWTSUNO	MVWHPBTYZGUNFSOCRDIEJXQLKA	LOMVHDPRASJIENFQUTCXWKGBZY	FCXATOGPQBMNSUWLDEVIZRJYKH	GNVKWQYRTMUPIDHZJAEBFSXOCL	0
main	78 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	E 	0 	N 	0.0 	7 	0 	2.0 	DGNUVYKSFZHOMEXRITCAJQBLWP	LDXMBPVOQJYHITGFEUNZWCKASR	IUXPQVDMWEKHLGOSRNFCAJTYZB	IFUKEJSLTVCWPDOZMHRGBXAYQN	ONHFPKTILJEMAXGRZVWUQSBYDC	HNCMYKTSVEORILXDUJAFPBWGZQ	SINPVBXURDGQKWHZMCALOYETFJ	JDHTYXZIGNVEUOLBRPWKCFASQM	0
main	79 	AOH 	 oneCued 	 0.0 	 right 	 2 	 0 	X 	2 	X 	1.0 	0 	0 	0.0 	SJLBWFTPNXYOMRGVKQCEZUHADI	KUESQPMGORAFCVHNDBIXJLZYWT	-99	-99	-99	-99	-99	-99	0
main	80 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	Z 	2 	X 	0.0 	2 	0 	1.0 	SBCAWLJGPMFNVUKOTHXDEYIRQZ	TQXOMPHSGNYFRLVDECAIUKWBZJ	NBHCSMGPOYXZKADTRVIQUFWJEL	TOBHQJLUVDXYCZWEKSPIFNGMRA	GKPMXIEOTUNRJBYZDVLSFAQHCW	LDAISZVXJYPCUTQMFBKOWHGRNE	QSYFJNBREUVIXHWAMPDZLKOCTG	XFWABPULKMENDGZIORSYTHVJCQ	0
main	81 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	E 	2 	I 	0.0 	0 	0 	1.0 	BUTQJKFDXIECMRPVLYGNWAZOHS	EJASDVRWBMUQLKXCGIFHZTNYOP	-99	-99	-99	-99	-99	-99	0
main	82 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	G 	2 	J 	0.0 	0 	0 	1.0 	RWSVMFTHJGUQBCYDKOEZAPNLIX	XIRYOAGPNULJCHTZMDKSWFQVBE	OGVSLYMDZKCTRIFBAJQEHWUNPX	CJUDMZLONPFIATBWXRKHGSEQVY	LKCDHVJZUYBOSAMNTQWXEIFGRP	QEBHOIPFVXNDSLGRAUYTJZMWKC	JVQKNDHTMSCIBPGYARFXOUWZEL	DRXLFWPVYBJZEQAUCMSITNHKGO	0
main	83 	AOH 	 oneCued 	 0.0 	 right 	 2 	 45 	W 	2 	W 	1.0 	0 	0 	0.0 	RZEYMBOWJUXCPQGDIVHKNFLSAT	KZQYNSDGOETAUMCVXHWBILJRPF	-99	-99	-99	-99	-99	-99	0
main	84 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	S 	2 	W 	0.0 	5 	0 	1.0 	MWAFCXOZRJKVGNLUEITPQYBSHD	SCAVTMWZQLKXUPGIRYHDJOEFNB	KFAXYBWMONRGUVQHECZLPDTISJ	SZIUOBKLCRQVDAGTFPWNEYJXHM	QCJVDMROKPUAGLZWTYFIXEHNSB	BKCQMHPWSXJEVDRZNFITULAGOY	EQYBMULJGIKASZHPOVNWXCTRDF	EKDMUFTIQAYVBPGHOCZRWNXLJS	0
main	85 	AOH 	 oneCued 	 0.0 	 right 	 8 	 45 	O 	0 	F 	0.0 	2 	0 	2.0 	FLEMRVXBIZSHGYCDOPAJNUQTWK	GMYOPDLUFCAWZBIHJVSERQTKNX	YQPDVUBNWGFXOZAIRKJTCHMSEL	XWLMGRDZUNSTKYPFBJEICAOVQH	JTZCIBASMYFUELWDRQXVKONHPG	GYJARHUZLSIFKEQPXTNWDMVBOC	CEAXOPZKMRYHJGIBDVNQWUTSLF	QIPZHMTLSKBCAFRJNXGVWUDYOE	0
main	86 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	M 	0 	V 	0.0 	5 	0 	2.0 	YCWVHGOQAEXDINPFZRULKBSTMJ	XFZMSNBGDHCQUEJLKTOPWIAVYR	XSIFKTJBEAQRLCHNVDMPOUWZYG	UYTOLRZEVDQIMXJABHSCFWGPKN	IOKEJUYZPCAWQMSGTVRFLDXHNB	XQNKFEVZMTJGLUYIWBORSHPCAD	EJBDGKNXIHLUMRYAPWZOVQSTCF	AHGUJCQVFLMWNKBOIERTSZYDXP	0
main	87 	AOH 	 oneCued 	 0.0 	 right 	 2 	 180 	S 	2 	P 	0.0 	1 	0 	2.0 	TUABSMICFWLYRJPEXGZNVOKQDH	WDQUIKGZPMSCNOFXHLEBRYTVJA	-99	-99	-99	-99	-99	-99	0
main	88 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	G 	2 	T 	0.0 	2 	0 	1.0 	OPLSNVJMKXWCDTBYAEQGIZFHRU	GYPCJWAVOSTRHBZKIUEMFXNLDQ	UMQPVXNTGEWAFCHKYJLIORDSZB	FDRUSWICXPNGTAZOEKJHBLQVYM	CZSOXPUAHQDRWYKLGITJVMENFB	AUGFXMSROLDKBYQECWPINHZTVJ	FEBZVAHWLSTRDKPOCQGYXNUJIM	UVPOFQWGBERNKAYDHZCTMILJXS	0
main	89 	AOH 	 oneCued 	 0.0 	 right 	 2 	 315 	F 	2 	I 	0.0 	0 	0 	-7.0 	HFWNJDPLIEXGMQAKVCTOSBRYUZ	ZBUQMSFJLIPRNKXAYTCWGODVHE	-99	-99	-99	-99	-99	-99	0
main	90 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	W 	2 	N 	0.0 	6 	0 	1.0 	FYSMKAWXUDJIOPEBTHQCVRZLGN	WFKQISDJOUMZRPBLANEVCTHGXY	KADOWZCNBIPVRTLESJYHUGFQMX	CJKTDUAXFVPEWISHQLYNROGBMZ	JNUHAOERGCIFBZMYVPQLDTXSKW	PUKDAWIMGCRSQBNOZLETHXYJVF	FCHDOXEGQNWJSIKTLZUMPBYAVR	LDRNUAVPXWEBYHGCKSJZOQIMFT	0
main	91 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	L 	2 	Z 	0.0 	7 	0 	2.0 	BQOMZFHKEADYVILSUGTRCWNPXJ	MFUQZKYAJREPDIWXBGSTVLNHOC	HDAYRBZMTFESQNGJVOXLKPCUWI	TRXZSONUYABIKQHWMCLGVEJPFD	UNWDSQLGMCYIROVXJETKHPZABF	RAWMYBCDFGZLNEPUVXKHISJTQO	FCILXUZJOKGHSQVTEBPRNAWMYD	ROXWSQZJLFTNEHMVPDYBKCUAIG	0
main	92 	AOH 	 oneCued 	 0.0 	 right 	 2 	 270 	E 	2 	H 	0.0 	1 	0 	1.0 	OQIXFAPKMHGCZYWLDJVBESTNRU	ZQTMOPWHEXJNDVYLSUIFBAGRCK	-99	-99	-99	-99	-99	-99	0
main	93 	AOH 	 oneCued 	 0.0 	 right 	 2 	 315 	O 	2 	U 	0.0 	0 	0 	1.0 	SYFGETIRDUONHAKCZVLJXBPWQM	XJLFIVCAEBWDZMKGPHRSNTYUQO	-99	-99	-99	-99	-99	-99	0
main	94 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	Y 	0 	Y 	1.0 	5 	0 	0.0 	JWMOHXRGCPSQFAKYTDUBNVZEIL	LCEAUTDPSHXIOMNGZBWJQYKVFR	AIXMVNLSZWQFDOBCGTHYREPJKU	XKFRTWGHJCESPZDABYOIVMULNQ	KOVGSJCNTZXMDABWYEFRQLUPHI	WDUPZOKQRHYVTJIGXCBAEMFNLS	QGJTXHBZDWNCFAPKYVMUEIORSL	RXLOPKYNSUJTDCZMHVGWQIAFEB	0
main	95 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	X 	2 	Z 	0.0 	1 	0 	1.0 	RGPUESJCKMZVTLOXIQDYNWHFBA	NGBRVQZXHCUMLJEKYFOSWIPATD	-99	-99	-99	-99	-99	-99	0
main	96 	AOH 	 oneCued 	 0.0 	 right 	 8 	 45 	E 	0 	X 	0.0 	7 	0 	2.0 	TPIJUKRODZQHYENXCFBGSLAWVM	ELRMCAUKFVDQPGHTSOYINZWXBJ	TYDQXNMASWULOCRZFHKVBPEJIG	FXLUYPNHBVAIWMZOKGRQCSEDTJ	RVXJNTABYQUIWGMEHZKFODCLSP	JMLQRGXICZDSVHUKTANOYEWBFP	RJQDSAPMFTWKZBLIHOVGXNEUCY	PLTIZDRSXBEGAKCHWJNVUOMFQY	0
main	97 	AOH 	 oneCued 	 0.0 	 right 	 8 	 90 	D 	0 	K 	0.0 	0 	0 	1.0 	OGXIHSBNWKDEQLVRUFCYPTAZJM	QALDEYICKHOGTPUJVWZBSMNXRF	FMJKBOILPAVEQSTWZCNDUXRHYG	ACFPMDLRSUIWBEYJHOQGVZXTNK	HVFQSXWEMNTGDJCIPKUROLZYBA	KNVFSEYGUTXDRWBAPOCJILZMQH	KATLUXZGRWHPEDQVFMCJIBNOYS	AFPBJOCELWSIVZKHNXDGYUQTMR	0
main	98 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	P 	2 	X 	0.0 	0 	0 	2.0 	KNOUQVSXGPBEDJTMZLWAIFYHRC	RVBCDFSYGMHKOUJALQWXITEZNP	-99	-99	-99	-99	-99	-99	0
main	99 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	F 	2 	Z 	0.0 	0 	0 	1.0 	XDJTVOYLIZFEMASNCBGPWQHRUK	VWUMDJKZXAYQHFPGROCBISNETL	-99	-99	-99	-99	-99	-99	0
main	100 	AOH 	 oneCued 	 0.0 	 right 	 2 	 0 	S 	2 	R 	0.0 	1 	0 	1.0 	YVHGEBTSCQPXWLAJRKZMFODUNI	BZUKITERSGMXDOPAQFVLYCNWJH	-99	-99	-99	-99	-99	-99	0
main	101 	AOH 	 oneCued 	 0.0 	 right 	 8 	 180 	E 	2 	E 	1.0 	1 	0 	0.0 	CQMLPORGFBNXISUYJZDTEWAVKH	NPGVQCWOERBILZDKYXFTJUASHM	JQCAXTPFHOVKGMIDWBEYNRUSZL	OXBWHIQZEMUCTYPSVRLKDGJFAN	GSCANBZFULIQYPWJOXVHMDKRTE	ECNZITJBXLQYAHOUKSWRVGDPMF	MRPFTIZHBAEWYGQUKDSJCXONLV	RAVLKNDOSZJMEXIYGFQHPTCWUB	0
main	102 	AOH 	 oneCued 	 0.0 	 right 	 2 	 135 	D 	0 	P 	0.0 	0 	0 	-1.0 	MVJABDPOXTKFSEIGYNHUQZRWLC	IHGUTXEDLCQOMRNJSZPWBYAKVF	-99	-99	-99	-99	-99	-99	0
main	103 	AOH 	 oneCued 	 0.0 	 right 	 8 	 180 	K 	0 	S 	0.0 	1 	0 	3.0 	GXAOJZNYFTQCUVERIKDBMLSHPW	DZBJPYVSFAKLNRHEXIQGCTUMOW	RPWQOTNLCAZEUGIJVXYMHBDKFS	BNMRZDTYCWASIOPUFLXKHGQVEJ	TUOQVGEHPIZDJCBSRMLAKFWYNX	IWCPVSGKRMEXFOQBAYZUJDTNHL	MINRTBDWGXVYUJFKQPALOSECHZ	MNCAYEBVGTQXOHPIKLUWJZDSRF	0
main	104 	AOH 	 oneCued 	 0.0 	 right 	 8 	 270 	C 	0 	L 	0.0 	1 	0 	2.0 	UVBSZHDCYGMAXQEJPNOLRKTWIF	TYHOMEUVGALJCQNBXIDFRWPZKS	DJTWALUIYNPQHGRVOSEXCKZBFM	MLPDFOHUEYJWQKVCBRATZNSIGX	CTOGNDPSKIURBVLEFXMJYZAHQW	KYPGWFURJSCQTMXHLDVOEIANZB	WPHDOJRBCATQXEUYIFNZKMLVSG	IDOKBGZXLEHFQUYRSVMPNWCTAJ	0
main	105 	AOH 	 oneCued 	 0.0 	 right 	 8 	 45 	O 	2 	C 	0.0 	2 	0 	11.0 	XFIHSJGQOELCZAMYUBPKTWVDNR	UPZGOYMQBCWTNAEJHRXSILFVKD	SEYXZKIRTCDLUQMAWJHGOVFNPB	ONLYGTVJQXSRPZEDHICKUBAFMW	WXHPNRBVUQKSMGZOFTJIAYEDLC	AHFUXTSLBMCKIEPDOQVWZGJRYN	DTPUXZMSBGFVKICAOLJNERQHYW	PXRDAHMOVLBIYEFCNUZJGTWKQS	0
main	106 	AOH 	 oneCued 	 0.0 	 right 	 8 	 180 	D 	2 	R 	0.0 	6 	0 	2.0 	KNVGUBPZEHLFIYSQCJDMWORATX	TUQRDFWMJHNOASBELGZVKYCPIX	DTOYAMUZGRSPNFHKWELQBIXJVC	PDLGSWMFZUQIJOTNYXCVBRHAKE	VTRFKWGQZJNMDCPHLISXUBEAYO	MRDVGYPZIHCKJOEASLQFBXNWUT	ZEHJTVBSQRYDLFPUWMAXKIOCNG	RYAUVZMFHEOTGSJBDXQLWNPKIC	0
main	107 	AOH 	 oneCued 	 0.0 	 right 	 2 	 315 	C 	2 	M 	0.0 	0 	0 	1.0 	UZAYQJXMCETHFSODNVGKLPBIWR	NZYEDMULHITKPOCAQJWBSVRFGX	-99	-99	-99	-99	-99	-99	0
main	108 	AOH 	 oneCued 	 0.0 	 right 	 8 	 135 	K 	2 	S 	0.0 	1 	0 	2.0 	JIOBERYCFAGZPMDVHLTKNWXUSQ	ZPOCVASLKJXQGBMREUFDYNWHTI	AHYFXLSEZBVURINOTJGQWCKDPM	WIMEGFQRCJZAVKPNLDOHSXUYBT	IDCYJHLWGXONBPZFTQRKVAESMU	JHDUBVYXAQFSPIGLWREONZMTCK	XJETPSCVLHDBWRNZKMYUGIQFOA	AIGZWVFSTYPBMEQLRXUOHNJDKC	0
main	109 	AOH 	 oneCued 	 0.0 	 right 	 2 	 180 	C 	2 	K 	0.0 	0 	0 	2.0 	NBDLEHFKQCTOJYVIPUSZMWRAGX	ARESJLKWUDIPHXVZNGTQOCMBYF	-99	-99	-99	-99	-99	-99	0
main	110 	AOH 	 oneCued 	 0.0 	 right 	 8 	 225 	P 	2 	R 	0.0 	1 	0 	2.0 	YUZECVBRNGXDQLKHFOASJITPMW	GLQZAFVSKRYPUEMODIHNWJCTBX	XPSGQNYWLVJBFMCDTRIUAOEZKH	ZKFOITWQDJEBGURLPCYXNSMHAV	LXOBACDJMUWQEVHSNYFZRGKPTI	EVSRIKYLGJXMWPFBAQTCUNDZHO	RIYOAKZVNHDFLWXGJTSUPEMCBQ	MTAEPYRDBNFQISWLCVJKGZUOXH	0
main	111 	AOH 	 oneCued 	 0.0 	 right 	 8 	 90 	W 	2 	H 	0.0 	5 	0 	1.0 	FQAUNDJYHTZKGCWRMXOEISPBLV	YDNMCEKUBAWRISVOPQJXLGFTHZ	SGOWXMVYFBAJDIPETQKCUZRHNL	APJRODVGYHQXISKCEMLBNUWZFT	FCUHJNIYQGSPETMXKADWRLBOVZ	QUXNJVIOCHWYMRPTKZLBGSEFDA	NGUHTEPBIJDVXWQZFAOCRYMKSL	IFAQDORWVEGZBPMSCTYNUXLHKJ	0
main	112 	AOH 	 oneCued 	 0.0 	 right 	 2 	 0 	G 	2 	P 	0.0 	0 	0 	1.0 	ZQYEJNHRPGVSOLKUCFTDAMWIXB	LRABVFKYUDZNCTHIMGPEWQJOSX	-99	-99	-99	-99	-99	-99	0
main	113 	AOH 	 oneCued 	 0.0 	 right 	 2 	 0 	W 	2 	Y 	0.0 	0 	0 	1.0 	GMHATCRYWXOIEPLDNQSFVBJUZK	GTVCBZSKWRMJINAFPQXDUHYOLE	-99	-99	-99	-99	-99	-99	0
main	114 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	G 	0 	H 	0.0 	0 	0 	11.0 	TECMLJHSQXVRAIUPNGYBZWDFKO	KQIFXUBSOZGTMRJHPLAWENDVYC	-99	-99	-99	-99	-99	-99	0
main	115 	AOH 	 oneCued 	 0.0 	 right 	 8 	 225 	D 	2 	H 	0.0 	6 	0 	3.0 	JOYQPUAELCRNSKTFVWGIMBDHXZ	STVJOGPDREIQZAXLCWYHKNMUBF	IJZMPWBUOQNSFLHKADVGXREYCT	KYCFHMIBUWSOGXVZDNLARTPEJQ	HQITDXESOCZBGUYPWVMLANKRJF	TUJPZLDQIEYMVGAOCWRHXFSNKB	OIJTRNWYQXHPLDZVGUBESKAMFC	IJCRATVHZKPGLOUFQMDSBWNXEY	0
main	116 	AOH 	 oneCued 	 0.0 	 right 	 2 	 135 	E 	2 	G 	0.0 	0 	0 	2.0 	FIXNKWZCVGHEDOURQYLTABPMSJ	QGEHNJRKPFXIVOBYDZCLTAMUWS	-99	-99	-99	-99	-99	-99	0
main	117 	AOH 	 oneCued 	 0.0 	 right 	 8 	 45 	F 	2 	G 	0.0 	5 	0 	2.0 	OPWSLGRQNUAVBYXFHJITKDEZMC	BHIFPTXZWYQALDEORGJMNVUCSK	BFVCNRSKJHOAXQGEPWUYIZMDLT	SIRGZUNLWDCKETFVOAQBPMXHJY	FEBNLCWHUPXDOTJIAKGSQZRYMV	CSXVTPIEJBGUFKYHDMONQZARWL	HVEOTAPZUBQWXDKIJFNSGLMCRY	CYHXNRLGUPOZMETASQJFBWIDKV	0
main	118 	AOH 	 oneCued 	 0.0 	 right 	 8 	 135 	X 	2 	L 	0.0 	5 	0 	2.0 	FWURDBXSYQLHCIOGKMVNAETPZJ	YAOJCHKUPTVDEBIWXLSFGMZNQR	SAGXKRNJWLFHMUQDOICEYVBTPZ	NGKCUPTELZMOQVJARSBFHWIXYD	NXCZIEUKQDYFHTOWMLBPSGRJVA	YDZRNVULPXGAWKJEOTBFQCMSHI	RHWEKTLJPCGSVXNDZUBYFAQIOM	ROZVSBNTWEAJIQPXKMGDHLCYFU	0
main	119 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	D 	0 	V 	0.0 	2 	0 	2.0 	GUQWLRDYOTHBVIFAJMXSEKPCNZ	CMXKYTZOHEQRAWJNIGFUSLBPVD	UPJGFYLVODBQWTMCIKARZSEXNH	GIMLNJKBZOVCDRSPEXWFQUTAYH	VHPLKTJUWNXIAQFGORBDZCEYMS	QDBJWUVZTXPSMOKRIFGEAYHCLN	BQUSGNZMVDXEOTJRPAFIYCHKLW	ROJCXADBLQZUVWGKMTPEIHFSNY	0
main	120 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	O 	0 	E 	0.0 	1 	0 	3.0 	TLNDFAQRJOPYMKVHZIGXWBUESC	TUHRVZNXGIEDQOPJLAWFYCBKSM	-99	-99	-99	-99	-99	-99	0
main	121 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	E 	2 	J 	0.0 	4 	0 	1.0 	ITHSDLQOZKNFRVPGJMECUAWXBY	YESVGRJHZQCWAXTNMUPDIKFBLO	SQYBMGVFRHTLWNPZIAJCXOKEUD	ZQTDWLVAXSKFJMHICOUYBGNPER	WBNHPTDMJEZQSAIGLOKYCUVXFR	AHWYJFSPTDKCNORUVLEMBQZGIX	LMEWINPZSQUYXDCAJOTBHVRFKG	SVJDKPTFNLHWRMOGEQZUCXYIAB	0
main	122 	AOH 	 oneCued 	 0.0 	 right 	 2 	 45 	P 	2 	P 	1.0 	0 	0 	0.0 	XYJGTMPQVZKDIRFAUHLWBONCES	LBWOKFSNRHGUVAEMTQIPZYDJCX	-99	-99	-99	-99	-99	-99	0
main	123 	AOH 	 oneCued 	 0.0 	 right 	 2 	 135 	G 	0 	X 	0.0 	0 	0 	1.0 	ZCLHIUXGDYOWRMPSNTKFEQBAJV	JOFUVXSPCETLGRMHIZBWNKAQDY	-99	-99	-99	-99	-99	-99	0
main	124 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	A 	2 	E 	0.0 	2 	0 	2.0 	HPQSWNTRVOFDBAGCLEYZJMXUIK	NALKTZRMFUYXVGOCWQJBDEHIPS	JDUSIRWEOAHGQBYXMNVTCPZKFL	FXZVTIYUKCNODJMLGPREAHQWBS	JBONVAUHRZDMTEKSLQCFPWGIYX	QZBGKNIMHAFLUXRTEWYSJVPODC	WOQRJFCAGBUNMDXKIEYPSZVLTH	PJMVYBROSDKLQXCWUNTFAEHGIZ	0
main	125 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	B 	2 	G 	0.0 	0 	0 	1.0 	DVFEJPNLRGBSUMYZCIQKAOXHTW	UFRPYQCMXJKIGEWSZTVBANDOHL	-99	-99	-99	-99	-99	-99	0
main	126 	AOH 	 oneCued 	 0.0 	 right 	 8 	 0 	C 	2 	S 	0.0 	7 	0 	2.0 	PVQFXAZOUJRIHCGNWKYMSEDTLB	KUTHWXJZSNEPROCMFAYDGLQBIV	NDPMARBYJIOTGCVWLKZXSFEUQH	FVRZIQMTBUPYSXAJCOLHWDGNKE	NPXDZLEFQITOKVAWMBHGYRJSCU	VPHGXOBZLCYSNFIREAMKWQJUTD	JXCDWMVAOKYUTQPFSIRLBENGHZ	UVFADBNPSYCQHJKLOMEXTRZWIG	0
main	127 	AOH 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	V 	0.0 	1 	0 	1.0 	DBGRZXSKFTUOIJVMEQCLYPWAHN	ILQCFPYVXTGSWEUNHJRMDKBZAO	-99	-99	-99	-99	-99	-99	0
main	128 	AOH 	 oneCued 	 0.0 	 right 	 2 	 135 	B 	2 	M 	0.0 	1 	0 	1.0 	SMAGKNHWLZYOTIFVXDRUEBQCPJ	CGEUDPVMBNZIWYSHATLORFXKJQ	-99	-99	-99	-99	-99	-99	0
main	129 	AOH 	 oneCued 	 0.0 	 right 	 8 	 180 	W 	2 	C 	0.0 	1 	0 	1.0 	RCMWADHIYNKGPLTSXQVFOZEUJB	GLEOXNCWVZHDJMKBFRYSUPTAIQ	BRJCVGLNOIUYWDHEMPTZAXKQFS	ZQPEXCDJISWLFTBAUVMOKYRNHG	NOPFYTWEZDUXQAJMRHLCBVIKGS	XNQLDWSFOZVBPUJRYMKHGICTEA	APIZOFRMWHJQXEKDVCUTNSYLGB	LBAUCTJYEHQSOGMIXNVFZKWRPD	0
main	130 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	Z 	2 	A 	0.0 	4 	0 	1.0 	NQZWACXYBRLHISUKFGOETMDVPJ	DOCVZKAREBMYNQFPUWHJTLIGSX	OGNLZKVFDESARCWIJUMXBHYQPT	AFPUKSVBDMEQTCNLHYORJIWZXG	UIOKWHXCAZDRTVSMQFYNJBPEGL	HCVUROQBIGDJKETMAWFSNXLZYP	GKWPMQJXHTANEUBIZOSDRFCYVL	PEJDYGSXQVALWTKBCHRZFIOUMN	0
main	131 	AOH 	 oneCued 	 0.0 	 right 	 8 	 315 	R 	2 	H 	0.0 	2 	0 	1.0 	EBXYWRGVUKNLAOMFPHZTSIJDQC	JGAVOSYXWTRUKPBZENFCIHLMDQ	VYXAZCJIKNHRLPSTWBUEMDQFGO	QYGCZKMHRFLSTUXWEPJIODBVAN	QKNXTOGMLJHVRWBIDAUEZSFCYP	VRBICDGTUHZYMOXKLFPQSAJENW	BXKJYNQDRCUAVGEOPLZIFSTMWH	BONUZETMWDKRICYXVPJLSAQFHG	0
main	132 	AOH 	 oneCued 	 0.0 	 right 	 2 	 0 	P 	2 	P 	1.0 	1 	0 	0.0 	EPVWTGXMINRYCQJHSADFLZUKOB	MNXGZKOSCBPDUJTAQEIFVYLRWH	-99	-99	-99	-99	-99	-99	0
main	133 	AOH 	 oneCued 	 0.0 	 right 	 2 	 225 	E 	2 	C 	0.0 	0 	0 	11.0 	MRIHTGPCBLFJDXUOVWEKYQSNAZ	QVELABGTOIPKWFMSDJHRXCNUZY	-99	-99	-99	-99	-99	-99	0
main	134 	AOH 	 oneCued 	 0.0 	 right 	 8 	 90 	D 	0 	Q 	0.0 	1 	0 	3.0 	SBKIYJMDAEQHONULTFVXRGWPZC	JHWPGMEQOYDNITSXARLBVCUKFZ	UDPNEOTBAXLJFWKGYSCIQRHMVZ	DKXVURNIQGHTFALCBEYWZMOJPS	MYVOZQDBTWFRPHSXULAJEICNGK	VERCNMWFQTZJUABHYIOGDPLXKS	OJLHIXNSZFCMYQPDBVETUGKRAW	EISCLDQGBKFYTHZUWMOVJANPXR	0
