experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	67 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	C 	0 	N 	0.0 	1 	0 	1.0 	KLAHPYBDVJRQTCFSOXGEZIMNUW	VYFLRHNCAPKGSTDEXMWIJZUQBO	-99	-99	-99	-99	-99	-99	0
main	68 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	M 	0 	M 	1.0 	0 	0 	0.0 	DXUZNCPMVWKIFHTBGYSLOEQJAR	QZIBYGSMXUAWFDTJOPLEKHRNVC	-99	-99	-99	-99	-99	-99	0
main	69 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	E 	0 	E 	1.0 	0 	0 	0.0 	JORFAPNUEVCLBISHWXZMTDGYQK	BCANQGJTISHWDMRZEUXKOYLVPF	-99	-99	-99	-99	-99	-99	0
main	70 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 0 	J 	2 	V 	0.0 	4 	0 	1.0 	GFDCIXEOJTMRPANBYLUSKZVHWQ	FKZPCITVLORHQNSDYJEBGAMXUW	CSHBAEVYQDKLRIZUGPMOJXNFWT	CXTWHNDEUMAJSRLGOIZVYBKFPQ	QKWEUXYCFDVJLIBMGTNPROSAHZ	RKXMLJVSQNGEPFDYICOUHAZTWB	EIGDXTPYLRMQOUBVFHZANWKSJC	RLUQTCENBFAMJHVXYDGIKPSWOZ	0
main	71 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 90 	Q 	2 	Q 	1.0 	2 	0 	0.0 	ELUNPBCJOHYAFZRWQMTKSXDIVG	HJCPANWKGITBMSYOLFDZUERXVQ	CYRBWFQVDGELTNJOAISMXZPHUK	CIMVSBRTLKWFAHUEPJNDYOZXGQ	XNOBWISLJKVDHEUGFRMTCAQPZY	PAKVGZBDURCEYQIJTWSLXNOMHF	PNZTOXHAJWIBUSDCGYQELVFMKR	HLRGTEWBYSXNUJKICPFZDMAVOQ	0
main	72 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	J 	0 	Z 	0.0 	0 	0 	1.0 	PRVXDSQNWIZJEKMBOAYTUHCLGF	WYXKNJQESUVIBALTDMPRZHCFGO	LPZJNOHRXDQEYICKFASTGBUMVW	SDJIXVBANQEUHKZFRMLCGYOPWT	IODFPZEHCWQRULKVBYSMXTNJAG	EBQYFORDHTJCXAWLSKPZMNUIGV	BJTZWLHGANFUXRQIVMSYPDCEOK	ULKPMFSQHCIZEOAVTXWGYBDJNR	0
main	73 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	A 	2 	P 	0.0 	0 	0 	1.0 	CETVILNMDJPABQFSXGOWUZRHYK	CTGEVWNDBOJRAZSKQUIXMYPHFL	-99	-99	-99	-99	-99	-99	0
main	74 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 135 	M 	2 	G 	0.0 	7 	0 	1.0 	SQUIHYBDVWOGRNFCKELTPAXZMJ	YIBCUOGELQHRSTFNKZMDAXJWVP	PQZFNXWDUVGBIRKATCHEYOJSLM	UDZRHAQKECWXJMPVFLNYTSBOGI	ABIPENVUHYGDJSTQMLZFXWCKOR	UELMFBIOPJDRYGATXSQNWVZKHC	VKZHTELMAUSWGOFRPJDXQYNBCI	IEOFTBYLWGMDKRHZSPANUVQXJC	0
main	75 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 0 	Y 	0 	B 	0.0 	5 	0 	1.0 	JFRMPZWVCUYQKOSGADXEBLIHNT	INLAPFCVBTROJWHEUZKGSXDYMQ	ADBZTYQORCSVKWGNMFJHIPLUXE	ETMGQSOWPDHCAIUVXKNJZLRFYB	RFEHTGYCKNSIWUXAJDBMLZOQPV	IZEHUTKABYLMFWOSCVPGJXQNDR	YJPSHAEWGKFVZMORCNUDIQTBLX	INGFEKPYLRWDOMQAJHSXZCVBTU	0
main	76 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	Z 	2 	Z 	1.0 	2 	0 	0.0 	JONVBMFREZSGHTUQLKWIXYPADC	WBKGCVEITHRFMAONPJXLQSDYZU	KDVEGRJUBZQCPXAIFWSHYOTLMN	KYBRWXSMJECQAGVIHPTDNLUZOF	IUGMZSHNWYPBCDLRQAKTXFVOJE	JTBONKFPDIEXSYGQLCWHZAMRUV	CBTQJOFPVWRYIALEHGMDSXKNZU	ZUALJXODFKERNPYWBMIQCSGVHT	0
main	77 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	V 	0 	W 	0.0 	1 	0 	15.0 	CAZTKGOEFRWULYDJPHIMXNBSVQ	CFBJHSGNQWUYDMZETKARPXLOVI	-99	-99	-99	-99	-99	-99	0
main	78 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	D 	0 	A 	0.0 	0 	0 	1.0 	VLKIMWXSADQROBYHFJPCTZNUGE	CSKEMTPBJWGRUQFDZAXYVHLONI	-99	-99	-99	-99	-99	-99	0
main	79 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 90 	F 	2 	X 	0.0 	1 	0 	1.0 	HJTFYMPZBNAXVOIQKGSEDCWRLU	QNOHTUGDZXFPCEBVSLKRWAIJMY	RVFTKIMLAENZOBWPQUJDXSHGYC	YSVCUJFIGETXDHZNAOLWBRKPMQ	UKHQSLEJGYCNROAVPZDBXWITMF	GDFSBORTLXHJNEWPUVZQCAYKMI	FSPRIDCLTYMBKXUVQEHNJZWOAG	TOUIHSYXVRZDMAWJBNLKGQFPCE	0
main	80 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 315 	B 	0 	N 	0.0 	1 	0 	1.0 	JVPXZHALUNMQYBDCTFRKSIOGEW	DUKLXCFSNBWMGYVTQZHIPJROAE	-99	-99	-99	-99	-99	-99	0
main	81 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	C 	0 	C 	1.0 	0 	0 	0.0 	PHQXGWEALCUOFKNTBSIDZMRJYV	HPKRXZAJGBDLFNECWVTISUYOMQ	-99	-99	-99	-99	-99	-99	0
main	82 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	E 	2 	Z 	0.0 	3 	0 	1.0 	QBUAJMYGKWENPFLOSIVZRTCXDH	DTQYSAJOCMUPXIWEGNZHFRKBLV	LNFDWRPTIVSAKXQUZCBMYGOJHE	QAVPKJRZEBIUCOWFHGYNTMSLDX	FJKECZOBLQTMNYXVHPGDSUWIAR	WVDEMROYTCSXHZGJIQNFLPBAUK	TBDNKCQRJMHOPXFSWVLIZAUEYG	URYJQOLHASNGXDVWMZBECIKTFP	0
main	83 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 315 	P 	0 	S 	0.0 	1 	0 	1.0 	SVKUJYCGNEIWHAFOBMRZTXQLDP	WDEYLXZSPBNUICAVFOKQTGHRJM	-99	-99	-99	-99	-99	-99	0
main	84 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 90 	Y 	0 	P 	0.0 	3 	0 	11.0 	FDROLQZWKCNTBXSJHYVPAUEMGI	VOKCHTNBRXELYQPSDJUZGWFAIM	ZTKHSUCFBIJYRGVMEQLNWPXADO	EQGIRZAXPVMLCDUNJKSYBHOFTW	TLFHSCMGDZIXEUAYJQNOPKWBVR	WNOZXIVGKRDJSEYHLFMBPACQTU	RLHQVEGAOXTNYFSPCJWZIDBUMK	FHSLIEWUCVAZJDXPTMKRBNGQYO	0
main	85 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	M 	0 	F 	0.0 	2 	0 	1.0 	CGMZTAFPRKVDJSWLIUXBOQHNYE	ALYNGEZSDHRBCMKOWUQITPFXVJ	JOCTBGFMDZWNPXUAEHSVQRILYK	KGLYAUEQFVPNSTOMHBJZDIWCXR	NOLSICVPWGYXQDFTRZEBAHMJUK	HIRSQECJVZOKUPMTBGWFYXLDNA	XFTRWNMHQYBUGODAESVKJCLIZP	LJSOXDBHCAQIEUVMWNPKTFYZRG	0
main	86 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	V 	0 	H 	0.0 	1 	0 	1.0 	XPIZCEAJLNDKRUFSWOTVHMBQYG	ILWFUQGOADHVSCYBZXRJNKPMTE	-99	-99	-99	-99	-99	-99	0
main	87 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 135 	S 	2 	E 	0.0 	5 	0 	2.0 	ORYIUQJKECPZTGSFHNBLXDMWAV	CIRUNLTYEZXFPHMDVWBKOJAGQS	OQMAVXTDKPCRLYINSJUWFZBEHG	NFTDMLQCJYZGVWKPRXOBESHIAU	BRYQCZVFGWUPKDTXASINMLJHEO	UHOWXNFEJSIRMLZPVDAKGBQCYT	ZFEPNLCOYKRTUWMVHBXSAQJGID	DITGQRCFVUBNXEAPZSKMJOWHYL	0
main	88 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 270 	L 	0 	Y 	0.0 	4 	0 	-1.0 	JIYXEVRQCWSLGAOTPNBHZDKMFU	RIAJOZQSDUYBLXGEPKNWMTFVHC	IDKRBTVSXQJPWMGCNLAOYHFUZE	OTLINDJBKYGREHZPMCFVQWXUAS	NKGATLYBEDCRWXMFVSIHQOUZJP	ADFYWINKPLXHOMTQRUJCEVGBSZ	JXKARIEHBNWSVCQOYZDTUPMLFG	DUXFYOKLJPWIVBZAETCHNSRQMG	0
main	89 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	O 	2 	Z 	0.0 	1 	0 	1.0 	RUVADYSBGOWLPZIXJNHQMCFTEK	WUVJEISRPZOGXMTQDYLHNCFKBA	JKRGLFHAVIZSTUDYECQNMOPBWX	CUSQPHXOLDEMYKGFATJNBZIRWV	YXUJCMGEDHQOZFILWBNRVKATSP	KQBDMIYJVEFOPHUWZCXLNSRTGA	HXPEZMTSKOYLJQFIBVCNGURWAD	KGAYIEJNCHWDPQRZVMFLSOUXBT	0
main	90 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	W 	2 	U 	0.0 	6 	0 	1.0 	MZHTDSYCNERAGFIOPUWXBKVLJQ	NYJQVGRLWCBHEDSTFPIXMUAOKZ	VSBYFUXKRODLEHCAIZJMQPGTNW	BOXSZTEKCDFJALGUPQIWMHNVYR	RZIJQTMCBPSULFDNGHYWVXKAOE	AMLNKWVBUETJRSYPDGHCIOQXFZ	JLRNZCXMYQUWGIEKOSTBFDAVPH	NOIXMRHEGJWZSQVYTABFDLPKUC	0
main	91 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 270 	S 	2 	T 	0.0 	3 	0 	9.0 	WRAIMKVDQEBXSOJZLTPUYNGHCF	KRUYBHMFZIGECPSXJNTDQALVWO	LANEQIGZFSWKCHMUXDTVOYJPBR	DLBAGEJTRKZNPXYFSWMHUCVQIO	VYXOKZISFBLGTAEDCNUMPHWJRQ	JKPMUBIRDYAOQSHVLECZXNTFGW	RZUIHNSJLGPTQFWMDAVOEYCBXK	KFGZLVUTXDHPNAICQRWOYMJSEB	0
main	92 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	E 	0 	L 	0.0 	0 	0 	1.0 	XKHOTQUILEYVBAZSMJFRGPDCNW	GOJKSNRMWVTUZDFYQEIPLABCHX	-99	-99	-99	-99	-99	-99	0
main	93 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 90 	T 	0 	T 	1.0 	0 	0 	0.0 	OSXDGKUICETJVBQNMFRLAWPYHZ	ZDEFVHYOLBSRACGKTMXIWPNUQJ	-99	-99	-99	-99	-99	-99	0
main	94 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	W 	2 	V 	0.0 	6 	0 	2.0 	JSNCLWQFBRIZMKXYHUTDEOAPVG	BPWJQLKVHNFZCSUEOAMIYRDGXT	LPORTJNWGHBMZDIVUXSYFEACQK	ZMFTGBENSDLJQRWKHUICAOYPVX	HLDFSZXBIQGUVYMJRPNAOWEKCT	URJTEBSNCLYHKXIVQZOGAMDWPF	BPDXLOVEWGHRUTCKMJAFYZINQS	KJTSYIPLWCFRGDBAENVXHQOUMZ	0
main	95 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	G 	0 	C 	0.0 	1 	0 	3.0 	NOBGLEZTWYJIHFPSUVDCXQRKMA	QAFYLSPCJWGBTDMNZKEUXRHVIO	-99	-99	-99	-99	-99	-99	0
main	96 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	R 	2 	R 	1.0 	1 	0 	0.0 	UTQRBWPVJCZKYIGLOESXANMHFD	LEOHPGUQRBVSZNKAMJIXFDWYCT	-99	-99	-99	-99	-99	-99	0
main	97 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 90 	L 	0 	V 	0.0 	7 	0 	4.0 	HYLBFUQSTIJMZVPRWGEAOCXKND	WIQNVMXDLUBYSKEGOFTRCZPHJA	JXBUWDNRFETGVSAQKIPOZHLYMC	AQCSMFIKZWTEVBRXYNDUPJOHLG	XTFEBJUOZMWVLDPISRCKGNYAQH	RUSZMIEKWCFYHJXQOALDGNBVPT	GJSBDCHWREZKXPUNAQVYMLOTFI	FCOKWNZJVIQRLBMXYTSUHAEGDP	0
main	98 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	Y 	0 	C 	0.0 	0 	0 	1.0 	TLVIJRACYPUMBZXFDWGEHSOQKN	CHDTVAEWKQXGJULFNBORZSIPMY	-99	-99	-99	-99	-99	-99	0
main	99 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	P 	2 	P 	1.0 	1 	0 	0.0 	EQFAZXVLDNJHWGRTOBPYCMIKSU	OZDRYGPBSIKXVEMFANJHCWQLTU	-99	-99	-99	-99	-99	-99	0
main	100 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	H 	0 	V 	0.0 	5 	0 	1.0 	MHLTNAJZXPISQRCBDOGWVKFUYE	HYLCZTJEABQIOMUFVWPKDRGSNX	CUTKNQFVGZMARWIEYPLODJBSXH	LXPOKQCSWUDJZBHGTVIANYEMRF	HQBELSYWIUTZJPANRCDKOFVMXG	XADCFRBYJEVHTQWKIMUZOSPNGL	REJTGQNVIXBLYWMSZAODFKPUHC	ATNWCRFZOHMYXLPQVDGEIBUJSK	0
main	101 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	M 	2 	S 	0.0 	2 	0 	1.0 	FVWYXHBJKMALSNOUDQPCRZTEIG	SIOFERVDAGNUBXJQTZLPMCWYHK	ZAYKBCHFSMXOTJRPWNEUGVIQLD	NVQTGUBMOPYJCRDSEKWLIFAZHX	ZGQRSOFDUHXBIVYANLWCMEPKTJ	HCIPRMWLTSVAXUJOEDGYKFBZQN	CPOXDMZGRLYUBTHQKSANFVWJIE	TLWKPHZFJUQVBECGMNDXRYOSIA	0
main	102 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	Z 	2 	W 	0.0 	2 	0 	2.0 	ANHOZUBVSDXKYWQRCLMFIEGJTP	JDCXIZYVTOKNFPWUEARMLSQGBH	IXOMSLHBWEZGDUKTNPYFJVQRAC	XRWPENJQYDZCVBAFTHUKGISMLO	VQIFLCHBRXPZOEYNJDTSMAKUGW	ZUOMKTERNDQHLGAFYXPCJBWSVI	PZWLTREOAJSKMFQNBHYXVIUDGC	FKBJNTHQAEDSMURWLXCGIVOPZY	0
main	103 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 315 	P 	0 	B 	0.0 	0 	0 	2.0 	WEOZYCHDBLPKJUIGFSAMNRTVQX	OLCPEWYSRVNDXAIJTKGQBFZMUH	-99	-99	-99	-99	-99	-99	0
main	104 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 315 	Z 	0 	Z 	1.0 	1 	0 	0.0 	QYPCWBXSOAFINVEGRKTZMJDUHL	JMRNPBZEHCYVWAOLQISDFTXKGU	-99	-99	-99	-99	-99	-99	0
main	105 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 0 	C 	0 	Y 	0.0 	3 	0 	2.0 	ANXCYJZVRFLKSEPDWOMGBIUHTQ	TYANOHKGJEZQWULFMBDSRVCPXI	TYSLGVIHEQUDBFXOJPCKNRAWZM	SRLBZGOPHDYECNKMVIUTXAQFWJ	SPTYDOUCMVGWQNLZIFEXJHRAKB	HWMEILZTOUDYXRJQBNFCAVKPGS	FLTVDJMNACEBSXIGWZKQOYHPRU	BNGKCAWTYUHSMVFXZLJOPEDIRQ	0
main	106 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 45 	E 	2 	A 	0.0 	7 	0 	6.0 	TYEWZGAIMVKXSBHLDQJFPRNCOU	LSMKZYCJXWAQGNIDUERBPOFTHV	BLFZNREWPVSOXUMYTQIACJKHDG	JMTPBKLDGYRZICUHWXQFASVONE	YKJZOUDILWFTNRCAQXGMHVPESB	MLFRASHNZVDCPUGWQIKOEXBYTJ	CYFWZVOBEGDAJUXSLPRIKQHMNT	ITPNDRMVAFUZQOEHYGSKJLCXWB	0
main	107 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 315 	X 	0 	Z 	0.0 	0 	0 	1.0 	APJEUBVYMZXOQCTGRIWSHFLDNK	FKTIZJUPLQXHGSOEDVANCWMYRB	-99	-99	-99	-99	-99	-99	0
main	108 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	A 	0 	V 	0.0 	1 	0 	2.0 	KRMCOXNTQGPJVFLHSWIDUBEYAZ	BEXLTKJPHVDANIYOCQFWMRUZSG	-99	-99	-99	-99	-99	-99	0
main	109 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 45 	U 	2 	D 	0.0 	0 	0 	1.0 	KOYBJQEDUIPGNLXCVZWTFHASRM	HJWLZCSTBDKVIEORPFUMQNAGYX	AZOVEMUIWGQTNDSBHJRKLYCXPF	YZSLVMPGWBJRKHFUQNXEODTCAI	JFAVUCEGPMZRBQHOKIXLYNWTSD	IUHZGQPDVOCSKAWMEFTRXBJNYL	VLWMOGBDEYHUKZCQNTIFAJXPRS	ZSIPJLUOCMVYKGEXAHWQDTFRBN	0
main	110 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	J 	2 	G 	0.0 	1 	0 	-1.0 	CALEMZNGIPWSXJUVRQFOKYBDHT	LEOSBRWIJGXHFYUPADTZVKNCQM	-99	-99	-99	-99	-99	-99	0
main	111 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 270 	S 	2 	T 	0.0 	3 	0 	2.0 	KLNURTQPSWFVYXCAEHBIJZGMOD	DHXVITKEGNSUBYMLCFRZQPWJOA	IKPGLXODJHVUEMASTYBNWZRCFQ	KQBXMWRETHSVYOGZFIPLANUDCJ	BPGXTDRKYZVFWLISCJQOAEUHMN	BWTSOYQPMIUKVERJHZXCDLFGAN	YTBIJRFCPNXZQDVUKGALSHMOWE	LYGJKMEXBOSFTHWVAIZRUDNQCP	0
main	112 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	R 	0 	U 	0.0 	3 	0 	1.0 	LSHKWMQCVPFTDNYERZOXIBJAGU	MZOYINBAGDRQUSTJHKFXVCEPWL	DHZQXURNYCSTVFIBOWGELKPAJM	HSBYPDZURTJWFLGOCIEAMVKXNQ	DKEQJGZAUFNWMYXCRBVSTPOHLI	DHXGILTPKWEAVMFNRYCQBJZSOU	GTWHVAPSNQMUICBEXOKDRLJYZF	RAMBVFYOJCUDHNTWKSPZXELIQG	0
main	113 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 180 	W 	2 	Q 	0.0 	0 	0 	1.0 	CRNZSYJDQWUFHXEAPILMKTBGOV	WRLXUHCATYVGMBISPFDJKQZEON	-99	-99	-99	-99	-99	-99	0
main	114 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 90 	A 	2 	U 	0.0 	4 	0 	2.0 	MQJZUWFKHBTSRNVCAXDLIGPYEO	MAUGZRQEKBXWDNCSTPYJILVOHF	AJMNGZXEUKFOQPISLRVCBYHDWT	PHKOLVTJMDFNEQRBXACWSUYZIG	EMVOLGBUQADJXTPCNFWYRIZSHK	AJFGOXDVMTSNHCKPIWULYBEQRZ	KGCXYLFENHPROWDZIJTMABVQSU	KDGTOAUZBCVMPERSQWYLNHIFXJ	0
main	115 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 90 	X 	0 	Z 	0.0 	4 	0 	11.0 	ZUFJKBXOEICLMSWPDQYRNTHVGA	YPDUERQHWANSVIXOFBJLGTZMKC	YVAFMGUCSOLZTNRKBXPEHIWDQJ	BSHYVNZAPGJQDUMXECFTLKIWRO	AIYFOUBZHVCGKWMSLRXDNPQJTE	ADXUVZELFHSKGYNCMQTOPIJRBW	QXIFBUEGRKWLZYOSCDAPHNMTVJ	OQHKPGXDESUVCTNRAMFIJWLZYB	0
main	116 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 45 	B 	2 	U 	0.0 	6 	0 	1.0 	UCABFHWKTMRQIGNSLEYODXVZPJ	WCINZHPYGLDSMFOBVJAKERTUXQ	RIZMEANHTJSDXPVQBKCUOLYFWG	ZOGFMJNVWLUEQHIDSABXRKYPTC	GRMZOWEDAIKCPJBQLHSXFUTVNY	NHKWCGATLJZUBPSVIODQRYXEMF	ZPYJTEFHXUBASQCVMWGORNIDLK	AQYUFXWHLBTMSZVNJEIGKDRPCO	0
main	117 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 270 	Z 	0 	Q 	0.0 	0 	0 	1.0 	OJMEXGHCSYQZPWUADIBVLKFRTN	DGYNQRXLPVSZHTWOUBFECKIJMA	CWHUENLIRAPZMTFSQYDGXVBOJK	MNYAHJTCEKWOFRQUZIDBSPVLXG	PQTCOUDLMZHGBVKNIJFWYXRSEA	GYZNISMFHKRDBCLJEVWAOPQTUX	WQGDUCRILZJSTPVYNOHMXKAFBE	XANHFPYMEKZDJUITVSBRLGCWOQ	0
main	118 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	S 	2 	S 	1.0 	1 	0 	0.0 	BXLOMQPJZHDIAFSWTGUKRVCYNE	NKEGICYWSFUXPAMHLVDTJBOQRZ	AKVZJTNQPHRFBIYXODCEULSGWM	DUPHCXZNIFYEBLMVGRSOQWAJTK	SKXRAQLGPHIOVUCMYJBFZEDTWN	AOGLYCJHBVSDXMTZNEFWPKURIQ	NHOAVDRKUZSXMYIBEWLTQPGCFJ	IAOPJRGZVYTMQLEDCXKBHUSFNW	0
main	119 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	R 	2 	B 	0.0 	1 	0 	1.0 	ALXRHCDPWOIZQSBEJMYNFKVGUT	AGFXPTQBRDVKMSCONLEYJUIHZW	-99	-99	-99	-99	-99	-99	0
main	120 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 225 	S 	0 	X 	0.0 	1 	0 	1.0 	QAYFVHUXZOERCNJGLPBWKMTDIS	JVCNHPXSZBEQALTORMFYDIWUKG	-99	-99	-99	-99	-99	-99	0
main	121 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	D 	2 	J 	0.0 	1 	0 	1.0 	DJVBTXUNHRZCIYEKGWAQSLPOFM	NFXKBUPWMJDZSROVLYATGCHEQI	TBHNEPQXMZYUKFWOLRSVJGIADC	EQPROAZNFKHIVSYTXUWLDCGMBJ	FZNXVHGKEPOLJYMSWCQTDBURAI	TCYRVELZWDGFMNUBOPQKAJSHXI	YJHNEWGKBTDXMUZQSIPAFVLORC	GEAOQFDSNMBJRTLWPVKHIUYZCX	0
main	122 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 225 	M 	0 	F 	0.0 	0 	0 	16.0 	EDZPOLVIUFHXTYWRJQSACBKNGM	IYZBLWTFUHXPJQDOAERNKCMSGV	-99	-99	-99	-99	-99	-99	0
main	123 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 0 	X 	2 	Y 	0.0 	1 	0 	1.0 	PHMCOSZFDUNJQAVTKXYIEWBRLG	FTBLVSWOYXQNUHKZMGDPRECAJI	-99	-99	-99	-99	-99	-99	0
main	124 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 45 	C 	2 	F 	0.0 	6 	0 	2.0 	USMKZTFVJXQGWBCRYENOILDHAP	EYGKRCXAWIJZMODTHQVBPSNLUF	CVWLOFYJIUTMKHPAQSNERDBXGZ	XUWFPMQZOIRTCDAYBNLVEKGSHJ	VMJALHYQXKFGBZURTCOSENPWDI	EQNSTYCGJPHDAKMUBOFXZRVILW	AQHURMBZKXFLCNYSTIWVEPJGOD	ODPUHEQFTCSGZYNBILVMRJXWKA	0
main	125 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 270 	P 	0 	H 	0.0 	0 	0 	2.0 	QLMKFAHVPDCXYIEJGWNSUTZORB	MDJZFLUQIHWRPNBOYVATSXKCGE	-99	-99	-99	-99	-99	-99	0
main	126 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 45 	S 	2 	J 	0.0 	7 	0 	1.0 	ZYVAOIQGRUNSBEDWTFHLKCPMXJ	RYZWAXINVHUJTPKESQOLGMDBFC	JASPCLWUMGHOFTVKYIXZQRBEDN	FCSURGWXYJAPEILMVNHZDOBTQK	CIFVZMXDTQHJYWELPOGRKANSUB	KUQWMSPCOGLIFDBEAYRNHJTZVX	XDPOEJSQALMGTYNRWKHVFCZBIU	EFGTQLWUZVJSNKAXYBMCPRDHIO	0
main	127 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 180 	M 	2 	C 	0.0 	1 	0 	1.0 	YBQMKUZXNAGOISFJVRDTPWHLCE	ODGILRUCMASTEWFKZVBPNYHXQJ	-99	-99	-99	-99	-99	-99	0
main	128 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 180 	D 	2 	Y 	0.0 	0 	0 	1.0 	ICPSJRNEOTYDFABKMXVHLGUZQW	OQRCDPMJEBGFLHTSXIKWZUYAVN	-99	-99	-99	-99	-99	-99	0
main	129 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 90 	D 	2 	Y 	0.0 	3 	0 	1.0 	ELXIFYVZBAGJMDNQHUTCRKSWPO	CXUFWDINLVJGEHOQKZYPBASTRM	QHCKWSXRMAYITFBPVZUJGNODLE	RICBWLYDFXEPJMVTZUNGSOQKAH	NUPYVOJGSLBAMZTFWKXDHEIQRC	WKYTMIQZSEXOBHDGNFLRJUPACV	BESLCURXNWQHTVKAGFIMYJPDZO	WDQVBTAPJIEZXMLYGOHNSCRKFU	0
main	130 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 0 	C 	0 	U 	0.0 	1 	0 	2.0 	BMSPWZYDUTNCAFEQJOLHKVGXRI	JXLYWBVDPURCQHKEATSOIMFZGN	-99	-99	-99	-99	-99	-99	0
main	131 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 225 	Z 	0 	W 	0.0 	1 	0 	2.0 	VZFQSMKWAIOPTEHRCGDNXUYJLB	IBJRLCYWSZUHQEVDXKMGNOAPFT	-99	-99	-99	-99	-99	-99	0
main	132 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 135 	V 	2 	U 	0.0 	1 	0 	1.0 	UNGCMDALBOWQYRFVPTXKIJESZH	AWHNDBCUVYLFROXJTKZIQMESGP	JOHSUAQMXWEKFZVLBCDGTNPRYI	ZFRJYCLMAONDEIKBTVXPSUQGHW	TKYCUEAXDFSZQIPVHMBRWGOLNJ	XFKTYUWDOZBNJASGEILPRMQVCH	TEBQFMNWKXORZCVUPLHISAJDYG	BVWRCTYHEUGOQLIFDSMZPJKANX	0
