"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"
"main"	50	"IK4 "	" oneCued "	0	" right "	2	135	"F "	0	10	"F "	1	1	0	0	"AGXRDQBYHITSNZKJFLMEOUVP"	"TNSKOGVADUFPMQZELXYHBJIR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	51	"IK4 "	" oneCued "	0	" right "	2	180	"B "	0	9	"Y "	0	1	0	-1	"JSOPMGNFAQTDRIBVYEKZULHX"	"NQVPOEXDBYLHRZKFUAIJSGTM"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	52	"IK4 "	" oneCued "	0	" right "	2	135	"Y "	0	6	"T "	0	0	0	3	"LQJHKRTIXYFMOUBZPAGDSNVE"	"DELBFTQUGZIRMHOSNKJVYPAX"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	53	"IK4 "	" oneCued "	0	" right "	2	225	"P "	2	6	"P "	1	0	0	0	"DQYMNXPRVAFBZSTJEIUGHKLO"	"ZRSMDOKXGJBLEAFUPNHVYQTI"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	54	"IK4 "	" oneCued "	0	" right "	8	90	"X "	0	6	"Y "	0	1	0	13	"ZNRYUXGEMSFBHQJKPVILDTAO"	"TMURAOYKVEFQPDGNSBHXLIJZ"	"RNEOGFXSPIHULDYVJKMTAQBZ"	"GIKUONMXLSHPEJYRVZBATQDF"	"MPXKLAUHDZSQFBGIOVNTYJRE"	"NAQGUOEIZXDKYVFLRBHTMJPS"	"DVNMBORPZIFJHUEKSLXAGQTY"	"FRJLDNBYAQHMOEZGXPSVTUIK"	0
"main"	55	"IK4 "	" oneCued "	0	" right "	8	90	"M "	0	9	"O "	0	7	0	2	"JYVBNARXZHLPKTIDESGQFUMO"	"UOXHSVEZQMJKLTNBGYAPFRDI"	"ITEXZFMKAJVSQUODHRNPGLYB"	"KMZJQAUIRNLYXFOGDSPEHTBV"	"LIZHYNGMJSQDRPXOKFABTUEV"	"UNQESAJIFZYMTPLOXHVRDKBG"	"FUSZJYDHIRKTEMNPOLQXVAGB"	"ATRPXZVYQOKMJNLBGHFSEIDU"	0
"main"	56	"IK4 "	" oneCued "	0	" right "	2	135	"O "	2	10	"O "	1	0	0	0	"QUMHISFAJROTLENZDBGPYXKV"	"VSADFPBZYJHGILNQOEMUKTXR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	57	"IK4 "	" oneCued "	0	" right "	8	0	"F "	0	10	"Z "	0	7	0	1	"NQZPUEXLSMJVBGFYDIAKRHOT"	"GLJDKBEQOHZMUXVATFYSNRIP"	"SAXLUDNZYFIKJPBHVMTEOGRQ"	"KYFUAGLVTIQRDJMXBHNZPSEO"	"NPOGHQUEVSTMLJBDAYZIFXRK"	"ULAQSPYDNTXVIGJKRBHEZMOF"	"ZUXTVOLSJYRHDBIMPNKFGAQE"	"JXHGBUIDAYZFNORMVEPTKQLS"	0
"main"	58	"IK4 "	" oneCued "	0	" right "	2	90	"E "	0	10	"S "	0	0	0	-5	"XYPMREDFGUSLHBZOTJQNVAKI"	"PIXKNSMVJTOYGLBFEZUAQDHR"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	59	"IK4 "	" oneCued "	0	" right "	8	135	"Q "	0	10	"Y "	0	6	0	1	"MGTDQIKEVBNRUZHAJSFOYPLX"	"ADQIKJHOYSNBMRXFPGVZTULE"	"ZLUBPJITRNEDQKMSVYXAOGFH"	"VHGISRNEAOZPTLFMXBYJQDKU"	"BTNZQJMVRUXGOLFDSPHIEKYA"	"LQBHOPYKFSARXZVTJDIMUEGN"	"UMRIAVGBJDYQHOXKPTZSLEFN"	"VIRFOHLTADXPUNESJYBQMZGK"	0
"main"	60	"IK4 "	" oneCued "	0	" right "	8	225	"M "	0	10	"O "	0	4	0	1	"IPNJGBZDMAESFUHLVKROYTXQ"	"NSQJILFOPZGYRVTDBAMKHXUE"	"XZFKINJSBEUPLQOTYGDMARVH"	"QUOELIVXPKANGZSDJHMFYRBT"	"YRQSPHZLEFOMNGJXKTABUDVI"	"YPTROMDLAGISHVBJUQFZKNXE"	"NIZEVAXGMPRBTKJUDYLFQHSO"	"IGPFHEZABXRMYQVJODKUSTLN"	0
"main"	61	"IK4 "	" oneCued "	0	" right "	8	270	"A "	2	8	"Q "	0	6	0	1	"OSTHAMBGKXLFJVRIEYDQPUNZ"	"LSMRGYXIOTFDEAUHBPQZKJVN"	"RNZALTHJBDKGXQPVOSYUMIFE"	"GAVYXURPNOSTBFQZIEHMLKJD"	"MAHFPIZQOJSVDYUBXGKERNTL"	"LITQOBSFADHRUXJVYKNGZPME"	"NPVJFHYRQAMIXBLTSUGZKDEO"	"UTNSPJXZFAODMQHRVGKLBIYE"	0
"main"	62	"IK4 "	" oneCued "	0	" right "	8	0	"B "	0	8	"K "	0	5	0	1	"ZYSBQHGKAETRNJMVFOLIXPDU"	"NHPJIBDXMOLTUYRVQZEKSGAF"	"NOIETRALPJKYBXGMFVUZDSHQ"	"JXZGHYBLVDNFAOMPEUKSQTIR"	"LTBJSHMKYUOEXAZQVPFNIRDG"	"JFDNVATHKBOEQGSLMXPZYURI"	"DPMQOHNSLGRJBZKVXUEYIFAT"	"BNQFMJKRGATDVUYZHXISELOP"	0
"main"	63	"IK4 "	" oneCued "	0	" right "	2	135	"K "	0	9	"H "	0	1	0	2	"NKARIGXTDVMZFELSOQJHYPUB"	"OLJSBPIGNHTKEZRUQDVYAMXF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	64	"IK4 "	" oneCued "	0	" right "	2	45	"A "	0	10	"R "	0	0	0	1	"EFMOUBTIVXRASJZHKQDNLYPG"	"NDYBEGLISROMZKFTUVXJAPHQ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	65	"IK4 "	" oneCued "	0	" right "	8	45	"P "	0	10	"Q "	0	4	0	7	"ORQULJYDMBFGAEIHNPSKVTXZ"	"QZYKSPALDBNIOGJTVXERFMHU"	"GVTUBFRENLAXDKHJIQZOMSPY"	"BHUAONTISPKLXDVERGYZJFQM"	"VDUMHROZJNQBFXEKIPTYGASL"	"LIDSFYJNRTHQEZGOPUVKMXBA"	"HAUVBJQIZDMERKNXYGOSLPFT"	"NSFQARVMLHJGXZUOYBKDEIPT"	0
"main"	66	"IK4 "	" oneCued "	0	" right "	2	225	"S "	0	8	"Z "	0	0	0	-3	"POALJSGKZBYRVNFHDTMUXEQI"	"DKPATBLVIZSMXQEJYNGORHUF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	67	"IK4 "	" oneCued "	0	" right "	8	270	"A "	2	9	"M "	0	1	0	1	"EXPUZVQFRNSMGJTALKYHIDOB"	"POLJDRGHEMAFBXKTNUZVQYSI"	"UNEPXLHRIYQJZVAMKODSFBGT"	"PQVOIZETHSKGMANDLJFRUYXB"	"HJYDNTUVBRIEOFLKQGXZPASM"	"NOJVGKSIBUFTLHMEDZQXRYPA"	"XYFBKZPQRJHIDOGUENLVTMSA"	"PZFLTVYOGIJHAMNSRKBQDXUE"	0
"main"	68	"IK4 "	" oneCued "	0	" right "	8	270	"D "	0	10	"U "	0	1	0	-8	"YINTUKEHJDSFGZAVPLBMOXQR"	"MBDHSEXNIVUGOPRTKYJZQFLA"	"USLMEQRTFAKVYOZBNPDJHIXG"	"AEVJDOGRSNKFULBYTQMHIXZP"	"EJPYQZKSFNDAMGRXBLUTHOIV"	"MNQSBFHZUYEIXPAJTDVKGORL"	"OJDGULEYNKHPIBZRFTMVXQSA"	"ITJGMUNSZEKXVFRQBYAPOLHD"	0
"main"	69	"IK4 "	" oneCued "	0	" right "	8	225	"O "	0	6	"L "	0	6	0	1	"PSVOKBHILDXRYUAGNMJTFZEQ"	"MHFASYQZVPKXOGEJNBTDILUR"	"GYPAQJOIBFMTVLUEZRSHKXND"	"KSGQHTNYXBJOMDAFIPUZLRVE"	"RVIAKPMBEHQLZFDTUSNOYXJG"	"HJOPNKSQDGXMVELFTARBZIYU"	"IUTMKHLOAPEVDRYQSFBNGZJX"	"ISLEFMDOUPQKBGHRXTAZYVNJ"	0
"main"	70	"IK4 "	" oneCued "	0	" right "	8	45	"H "	0	8	"K "	0	6	0	1	"TSBYFUMIDHKGOLAQEJNRVZPX"	"AOHGMSUXQTRKPFLIZVJENYBD"	"GPDJHYXQENURLAIBFSTZKVMO"	"GQMOPZAUNHYXVISFJLKRDBTE"	"IUNTGQMEDBYXZPAKHFJOLVSR"	"AQJDHLSIZYBUKPFEORMTNXGV"	"RXVTNJPIKHUQGEOSMYDAZLFB"	"LAHFTDGIZPOUKJNSVBYMEXQR"	0
"main"	71	"IK4 "	" oneCued "	0	" right "	2	225	"F "	0	10	"E "	0	1	0	1	"VZNARHIKEBSQDFOUYXPTMGJL"	"ATNYQKUOLREFGBJMZXHVSIPD"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	72	"IK4 "	" oneCued "	0	" right "	8	225	"H "	2	10	"U "	0	2	0	1	"QZVJFNGYKIBTDPLOSRMAXHUE"	"UHREFIYADBMVGZXPTJKSNOLQ"	"TYQZIFSVBXUHGDPEJMNLAROK"	"ONVJAYIFQSMDTLBRZPHXEGUK"	"ZTKDSYIMAEOVGHJXNFBPLUQR"	"IMPDLBGZSXEVRUNFHTKJQYAO"	"IUNEXVOAMLJQFHZKTDGBPSYR"	"RTNHSBIGJUYAZKXVQLDOEPFM"	0
"main"	73	"IK4 "	" oneCued "	0	" right "	2	180	"E "	2	10	"B "	0	1	0	1	"FLDGPVJMBKTAIOQXZYUSNRHE"	"LORISFXHYTBEKDPJNMUGAVQZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	74	"IK4 "	" oneCued "	0	" right "	8	90	"M "	2	8	"Z "	0	2	0	1	"RZNUFVQKJGHELPXOBDYMSIAT"	"HOQVPEGZXRFNYABKSJLIMUDT"	"LVNPDXUHZMRAFEBTKYGSJIQO"	"EGXMTQNHJABVOSLDFPKRUIYZ"	"JSFVLKEBXPODTZUGAHNIYQMR"	"LPOHFSURJZBDNQKVXIYGAEMT"	"BXMKOUYFJAVTHNGPRLEZQISD"	"DPRHZALXBVUSINMTJGOEFYQK"	0
"main"	75	"IK4 "	" oneCued "	0	" right "	8	90	"Z "	2	10	"Q "	0	5	0	1	"SPKXVYUMJTGILNHRQOEAZDFB"	"IVBEXNGKLMYSTHQFZURPOJDA"	"GRYFXSQLJPMTIVDNOBUAHZEK"	"RBZISXQDNMGYJKEVTUPLFHAO"	"KSRQZGIFMTJAEOYXBNHPVLUD"	"STOJFBHRNEQZVLAXGIDUYPKM"	"IHTNQPMSFYJDVLGOKXUZERAB"	"AOTSPQYMBEXVJHLKRZUNIFDG"	0
"main"	76	"IK4 "	" oneCued "	0	" right "	8	315	"N "	0	9	"H "	0	2	0	9	"KNPGMVEJABDOQLZFSXTYRUIH"	"KVFEALQBXYGZHUINJDSOMTRP"	"AQRIGOXSZHLYFDBUJENVTKMP"	"UXHSVNMTIYRBPQOLJDEGZAFK"	"EMLRPVSQZXJIGFOBDKHTANYU"	"VTHDOZJBLUPNGYXESQMRKAIF"	"RUDQPAZYJIVEKHOLBTMFSGXN"	"PTDZLAEKIFHVBRQSOMGJNYXU"	0
"main"	77	"IK4 "	" oneCued "	0	" right "	8	270	"E "	0	8	"S "	0	4	0	7	"IRBDEGPJZVKMUHAQSXYLFTNO"	"NRGJYOUATZXMBHEDKISFLQVP"	"MGQBHYPSADJTEOKIFXNVLRZU"	"TBPRZQSKEAVXUOFYDGMLNHJI"	"TYIVADNBSRMFGQPEUZJXLKHO"	"XVBMHPSDIQJGUTRZKLENAOYF"	"HUJGKTNAIPLRSOVFMBXYDZEQ"	"VISENTAXPMYBDLOJZRQHFUGK"	0
"main"	78	"IK4 "	" oneCued "	0	" right "	2	90	"A "	2	10	"N "	0	1	0	-1	"HOSQVFTXLYJKBDAPZNREGIUM"	"ODRXUTMYPANFZLIHQGSVJKBE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	79	"IK4 "	" oneCued "	0	" right "	2	45	"J "	0	8	"Y "	0	0	0	-1	"XVERMLFJYIADGHZBQKTSONUP"	"NOUTBLGHIEXMVQKPSRZDAYFJ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	80	"IK4 "	" oneCued "	0	" right "	2	270	"E "	0	8	"X "	0	1	0	2	"HQUMGZFLXEIADRBKYPSVOTJN"	"LIMZFBQPXAEUOKYNSHJGDTRV"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	81	"IK4 "	" oneCued "	0	" right "	8	270	"G "	0	9	"Z "	0	1	0	1	"GDJQYHMSVZBEIOAPULXNKFRT"	"HMSVAPOBIZGLYFXKJDQRUNTE"	"HGBYAXLJZPSOEVFKTRMIUDQN"	"RZDJSIFUAEMTNXVYBQGKHLPO"	"TNAXJGUYKHBEFIZRMVSLQODP"	"VTPZAYRMJLBOEGHXUFQDKISN"	"ZYMEOARUXJKLNBHGFDITVSQP"	"MNYTVPLQEJXOHRFGAUZIKBDS"	0
"main"	82	"IK4 "	" oneCued "	0	" right "	8	0	"M "	2	10	"R "	0	5	0	1	"XBJELIYTARFUNQHMZVKGSODP"	"IXFNGEKTYOZVPQBRALJHDMSU"	"TUGREBLVOPHXYAMFZIDKJSNQ"	"QKXZMBIJETASRDNUHYPLGOVF"	"NVKAXEUFBYLHJSPRQGOMTDIZ"	"FDLYNHSKBERMAXTIJUZPVOGQ"	"GVXJIALUZESHMOQKFDBPRYTN"	"XTOKGQFUPZBJEVILSAMDYHRN"	0
"main"	83	"IK4 "	" oneCued "	0	" right "	8	270	"E "	2	7	"H "	0	3	0	-6	"LAPZRXOIMNDSUJEYQKVHGTFB"	"FRTJONKPIHSVXGBMQEULYAZD"	"HUEGOZIYLNQTXPFJVMKSRABD"	"AERSMTGHLFXVKOJPYBUDNQIZ"	"FTKNUDYMQIEXALVPOZHSJRGB"	"DUQFKGRZMVLNHXJEBYSIAPTO"	"KBOFSZTAJDEGXPYNVUHQLRIM"	"PZKMQNXBTGLVOEUSHJDFRIYA"	0
"main"	84	"IK4 "	" oneCued "	0	" right "	8	315	"Z "	0	6	"U "	0	2	0	1	"XETHZVGLFNRKPUOMBQIJASYD"	"URQGNZYKXIFDBLTOVMJSPEAH"	"JIPHDQUZMSYBTKGOVFNXERLA"	"HTMDVJEXRZSPNYOQGLBKAUIF"	"UXHTIOZEQGLNVMAFBSDRPJKY"	"YTPONQADXZJIRUVBGFSLKEHM"	"UFXTHIKADJVELGZPSRNQOBMY"	"QNFHDYZXTLABOGJURKMIVSEP"	0
"main"	85	"IK4 "	" oneCued "	0	" right "	8	90	"A "	0	10	"U "	0	1	0	-7	"DVYBUNAGQFXOSRLKPZHJTEMI"	"HRPASJYXMFUODBGTQZIELNKV"	"DXBTINVKHUAYSOGREZQFPLJM"	"SDAOUGLZHBXNEMKVYQTJRIFP"	"IGYUQSBDVPKMZFLONAERHJTX"	"IVSLPDOBEAMRHFXUTKNQYGZJ"	"HJGFIKOXUYBESMALRDPTZQVN"	"AQGUJOBKYHSZLRXEDFVPNMIT"	0
"main"	86	"IK4 "	" oneCued "	0	" right "	2	315	"E "	0	10	"L "	0	1	0	1	"KPANHTRFLSUMJQEIGBYVXZDO"	"GUNBYKPTFALEOQSRMJIHDVXZ"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	87	"IK4 "	" oneCued "	0	" right "	8	180	"A "	2	9	"Y "	0	7	0	2	"FPGOYUMNHBJTZRIVAXKDQESL"	"DFSXTJMEZIKQVLGUNBOHRYPA"	"LHPBGJYTDAUEVZFSMQKNROIX"	"UBSQMTFDXJKLVPZHRGNEAOYI"	"SOMFGPRAZVJKTXNHDUQEILBY"	"RGHKEVIDOTUJBMPQSLFNXYZA"	"GOPBJFTREKIANDZQXHSULYVM"	"MPODJTFQHYNAURVILXEBKZGS"	0
"main"	88	"IK4 "	" oneCued "	0	" right "	2	270	"Z "	2	9	"Z "	1	0	0	0	"UNEGMYRJQZFIXKPABHTLVODS"	"ZQTXOYUVINKAEJDMGRHLFBPS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	89	"IK4 "	" oneCued "	0	" right "	2	0	"R "	0	9	"G "	0	1	0	1	"TPUFMHKVNZXSDJAOBYIRQEGL"	"AKMYQHUPZGRXIBLFOETDJVNS"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	90	"IK4 "	" oneCued "	0	" right "	2	270	"A "	0	10	"P "	0	1	0	1	"YLNPBTQJIEVUOAMZSDGHFRKX"	"MROGBUQDNTPAXJKLEVSZHYIF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	91	"IK4 "	" oneCued "	0	" right "	8	225	"M "	0	6	"B "	0	5	0	2	"IAPGYHFOUJTRXMBDELKQSVNZ"	"RFEIGSMYBZOJNPLXAHVQKTUD"	"RKMDAVYBFXZUSTJLQEGHONIP"	"AYGQUXITFKOVMNZPJBRLSDEH"	"IHNBQZVOFKDPSMUAELYTJGXR"	"DIGTNVBKMAHFYELSZOJUQPRX"	"XFYDGAVZQRIOHPELBSNJUKTM"	"PFOETGAIRNZHMXDVQYLBJKSU"	0
"main"	92	"IK4 "	" oneCued "	0	" right "	2	315	"E "	0	8	"V "	0	0	0	1	"JYKBUSPGVEMXLNQIZHTAFDOR"	"EFKORISXJUHGZPDVMYTBNLQA"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	93	"IK4 "	" oneCued "	0	" right "	8	135	"Z "	0	7	"J "	0	5	0	3	"JFTNGMUAKZQYVDBIOXRHELPS"	"REYLDKVPNSGXBOHMTIAQJFUZ"	"NZHREMQDSLJOUYFBPTVGAXKI"	"MEPXDNOKUHAZVLQYBIFGJSRT"	"ALPHIZFYXOEDRSKNBTGVMUQJ"	"XFENYQUJKHZODTVAGPRMLBIS"	"KXDVENRPIOZMUAFGHJBTSLYQ"	"SVIYZQELDBTFRPGXJKAOHUMN"	0
"main"	94	"IK4 "	" oneCued "	0	" right "	8	135	"A "	2	9	"B "	0	6	0	1	"SKDEBYJOZLUNRVGAMTFQPIHX"	"TOYPJBXHMAVNLQUSKRZIFDEG"	"DVKJZXNLYFGTBAORHPMEQIUS"	"TQUFVNJSKYBDMXRZPOGAIHEL"	"VHJRLPYZXBDOEMFAISUKNTQG"	"ULXEGTQVBOZFSHAIDYNJKPMR"	"VUISGRQXNBAHMTZODLJKPYEF"	"FNBVUMOIQDHJYKGSZELPARTX"	0
"main"	95	"IK4 "	" oneCued "	0	" right "	8	0	"A "	0	8	"O "	0	5	0	3	"BFPXESVGNHYMLUOJTZAKDRIQ"	"EOZMGHQLKSRTPJXAUNVDFYIB"	"DNTIPEHAZRLYUKXFOGQVSMJB"	"AVFQNKSGHPOBXJUDIZELYRMT"	"UKAFLINXYZQGJSRTHMPVEDBO"	"SJMQIHFPOLVATBYGUDRNKZXE"	"JIBTZOUASQLMKDPENFYGHRXV"	"QPNKGLEIMUJAXFRSDOVBTHYZ"	0
"main"	96	"IK4 "	" oneCued "	0	" right "	8	135	"J "	0	6	"G "	0	3	0	-3	"ZXUMTYVOGKHNRJSFLDPIQBEA"	"ZUMQXNOTHAFPJVBYKLRGEIDS"	"VPGNEOAJFZTXUDKSIMQRYLBH"	"EHZJNSGLUXQFKPMDVABIRYOT"	"XTVKFQGBZLUEANDIYPMRSJHO"	"GLEKFTVPRIOJNUXAYMBQZDHS"	"PHGEYBLUMKNJIZADSTQFXROV"	"IBKOHRLVMFQYUXPDNGAZJTSE"	0
"main"	97	"IK4 "	" oneCued "	0	" right "	2	225	"A "	2	9	"J "	0	0	0	-1	"QGZDKMLPAJEFOBYVSNRXIHTU"	"KFZRVSPJIUDBLYXQMOGAHTNE"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	98	"IK4 "	" oneCued "	0	" right "	8	135	"S "	0	9	"X "	0	2	0	-4	"RFLYODIQXMJBTAVNHGKPUZSE"	"APBDXGHEVOQFIUZYJSMNLTRK"	"NZRFPSYAGXQTIHLODUEJVMKB"	"LXMJFQKDPHSOTUBNIZEAVRGY"	"TBDLPVOUYESHMAIFJGNXQRZK"	"VMKHTGPDYXINFQJLRZOESABU"	"RIOSEKTLMXQJYUFVZHPDAGBN"	"UTHOPDQEFRBKZAIXJVLNYMGS"	0
"main"	99	"IK4 "	" oneCued "	0	" right "	2	45	"P "	2	10	"R "	0	0	0	-1	"THGVKJOUYPRBNSQMIDALFZXE"	"XSENGTFOBMJZVRALHIYQKPDU"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	100	"IK4 "	" oneCued "	0	" right "	2	270	"M "	0	9	"N "	0	0	0	3	"QLTOPZJARNKXMYVDHSGUFBIE"	"RLIBNJEDZMKQUSVAGOXYPFHT"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	101	"IK4 "	" oneCued "	0	" right "	2	135	"S "	0	8	"F "	0	1	0	5	"TNRFUEYVQXADMKSBPGZJLOIH"	"ZVJXKBHTFLAOYSPRDGIMUEQN"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	102	"IK4 "	" oneCued "	0	" right "	8	90	"S "	0	7	"Q "	0	7	0	-1	"JYHUBKDSRLMXAQVEITZFGPON"	"LOSIFEGBURQJZYXAMDTPKHVN"	"AOBMPZDGUSRLKJTNIHFYEXVQ"	"ZMJATUOIDFLGYHNRSPEXVKQB"	"DXZQVYIBAMSTLJRKUNEPGOFH"	"RIEQHADFKBPTUJGVNMZYLOXS"	"GVFYAOLPDQXUNKBSRZHTIEJM"	"LOXETISQNZDFVUGHYAJBMRKP"	0
"main"	103	"IK4 "	" oneCued "	0	" right "	2	180	"M "	0	9	"I "	0	1	0	1	"BUIDAOTQKJNRGPHEFVSZMLYX"	"VYGLZTNJDIMHKPEQSABXUROF"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	104	"IK4 "	" oneCued "	0	" right "	2	225	"T "	0	10	"B "	0	1	0	7	"RNZALMSGIDOHYJUPKVBEFQTX"	"NSROQXFEMGBJIKHPVTALZDUY"	"-99"	"-99"	"-99"	"-99"	"-99"	"-99"	0
"main"	105	"IK4 "	" oneCued "	0	" right "	8	180	"P "	2	7	"P "	1	1	0	0	"GDMSYKRPFIZVAJNEUBOHXQLT"	"DOYUKIRPTZLQMSBHVJAEXNGF"	"RGYMULSOFHKVDPBAZIEJQXTN"	"PXFAIMKGEZNHLBUSQJRDOTVY"	"PRZNXOETSAUFHJBYGVDLMIQK"	"XVFLAESOKMBDJHZPGYUTQNRI"	"RVSBLJPXZKAUIEYMNTGHDOQF"	"UVBSNADZTJIOQLRKYPFMGXEH"	0
"main"	106	"IK4 "	" oneCued "	0	" right "	8	270	"A "	2	10	"U "	0	2	0	1	"HZQNSRUBGKLAIPMFXVYOJEDT"	"KAOJSDPULHGXTRMQVYZFNIBE"	"TFKRVHJZQLUAOGBNSMPIYDXE"	"LOGSDQKXPAEJMBNVHFIUZRTY"	"STIBNREADPQOXYHFJMVKGLZU"	"LQNAMGTJKHYFBVIDRXOPZUES"	"JKOLZPQHNABISMTVEXUGRYFD"	"JLNZVEXFYUBRSAGIKDOMTPQH"	0
