experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	15	18AW12	2	2	P	0	9	Q	False	60	240.0	0	1	1	-3	PMYVZFGNHIJTQOBRLEDKSAXU	YAOESLPFUQIDNTKGMXBJRVZH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	18AW12	2	0	D	0	7	A	False	0	0.0	0	0	0	-5	HFDYJQBATGLOKRUNISPZVEMX	OGEUAPMZBFSLJDRQVNTKXYHI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	18AW12	2	0	U	0	6	Y	False	0	180.0	0	1	1	-5	SMFEDLNGATJHRPOBIYZKQVUX	ZUTQVLYOSBGDNAMJIEXHKPFR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	18AW12	18	1	K	0	9	A	False	120	330.0	0	1	11	1	GIVNLZHPYOMQRKAXFDSBUTEJ	JIYTRUNQBVOMFEGPHSAXZDKL	NRIHYETPDLFUOAMZJSKXQGVB	DFSYTRMXAPLJZHNEVQUBKIGO	GYBZTSUKRIQMNXLAHEVJOFDP	HJQEYOZNKFLRAPIGTVUXSDMB	UERXZHSMNOKPTLDFIGAYJQBV	DVATSKFGHQNUIRYMBOZLXJPE	ROFMJGEVPQBZIKXHSLYATUND	LUNSQYFZAPDMJHXOKRVITBGE	JMYFNEVRHXBQGAOIZTKDLUSP	UIOLJBPDRAKQGHNZTVYMFEXS	DSVAPFYRMOZTBHEKINXLJGQU	SMHFIDYGBNQLUPKJRVOEATZX	TUHAQSZDYKBXIPNMJEOLGFRV	FPVUIZLYEQMBNJOKHATGDRSX	VHLJPAMKQSZXRNFODEGIUBTY	VDNOIFUZKERTBAJXQSGHYLMP	1
main	19	18AW12	18	2	K	0	10	J	False	60	60.0	0	0	13	-1	ZYVBNRPKQDLOMIGEJSFHTXUA	QSNORVGIEPJMUBDLAHTYZKFX	OYEXDQVZFRIKMBUTGSNLJHPA	QMPHTASILNRJKVEXUOYZGFDB	SJIQVFPOALDHETNGMRZBYUXK	MRGPULVHIZDTJYOFXBSKNAEQ	NRYBIPMHXKFVAJQUOTLSEDZG	XBRFLYHTUPKNAJDEVSMIZGOQ	LPFADZXERTMISYHJKUVGONQB	RSMTPVEBOYKHFXZGAJINQLDU	NKIXOEGFVQBARUTZYSMPDJLH	IPAXSUBMTOKRDFGEHJVZNYQL	ELMROZJKNDAFXUHBQSIGVYTP	OSPFARIYGKJBLXEHTVQMNDZU	QAEOYSJXHDVZBPNRMILKGUTF	OBUZYIGXPNEQMSHADTRLVJKF	QXJBOYZKGPIHNEDVFAUMLTSR	FNESQIXYHDJZMRTBOGVKALUP	1
main	20	18AW12	18	0	K	0	8	U	False	120	120.0	0	0	2	6	DYTNLJUZBGHMVEQSKPROAXIF	LBHERPQDXKIZFJTVOMYNAGUS	EJMTSVHGUNXBIRKLYDAQPOZF	UEXVYRQOTNSKBJILFHDMPAZG	RJHTNEAMYOQZBLDVGUKSIFXP	QMIYFRZTAVDOLJBUHESGKXPN	KUHNILQEJSFXATMYGDOBPRZV	AHOJMRNGYTKZXBPUQVSEIFDL	EKXRMTAPQUFJOLVZDIYSNHBG	OIGFTRPJYSQKEZLHBXDVNAMU	YATRHGVLPFJSXNEMDIKZUQOB	ZDVFAYSXNMIJBLKTPQURGHEO	PYSQTFZXVRJAHBMNDILUOGKE	DTMUNZOJRAQLFIKXSHYBEPVG	NTPQXYMAOKERSBVILZJUHGDF	IGHBFSTVMPJARQLNYXDKZUEO	LXIKYSMZQHBPRDGVENFAOJUT	KNGBQTELVXUSFODHIYZMARJP	0
main	21	18AW12	18	2	X	0	7	P	False	60	240.0	0	1	16	14	SQUMZYDVGIHATLFRXPJKBENO	QFOYRLDKJTGPHSIAZBUEVNXM	QLENXDVZUGAJRPHOTMSKBIFY	DAMJRYFNQBLUXTPHEKSGVOZI	YPVEBAHFMJQOKRNDIUGXTSLZ	ANRMDZJTSBLYVGIPFKHQOUEX	VXQFOPZDEKYTJSMBIARHGULN	IHYDEVUZKPFXBJSALNTGRQMO	YDVSARBTOGMPQHLNEUKIZJFX	LXINSYRBAVEGTJMDUOPHZKFQ	GHNTRJDEBMUXYSZFKQLVAOPI	GHVLZERNYUDQJXMOBTSAIFKP	DOGHQRXEVSTMLNBZAPJYFIKU	IMKAOSJVLEXQYRPGBHUZTDFN	RULDEMINAHKQFJOTSPGYBZXV	JRLXPYFGQVBDTNMIEOKSAUHZ	ATVYIHKPGMFDZQBSOLJNEXRU	MUYOZAIVPGETXBQLHKRNJSFD	0
main	22	18AW12	2	1	M	0	10	I	False	120	330.0	0	1	1	3	SULOGAEYVKPTHDJIRXNQMFZB	GUKEDHPABVINYMTFJSRXQOLZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	18AW12	18	1	J	0	9	U	False	120	150.0	0	0	8	8	RBLKOHGXVJFPEUYNZITDSAQM	ZKBYXLPAMQENGUSFRVOHITDJ	UYLZXBVEKDIMTAHONPSRJQFG	JNOBPUKLVZXEYRSMTIQDFHGA	DBLNZAEHTOJRSPQFVUKXYGIM	IBAZFVNPJUTHXGRSODMYQKLE	BPOIARDYZJTSQEXMLHVKUNGF	DKXHTJIMSFBRQVAEZGUYONPL	QBDRYZEOXUFNKHITMJVSGLAP	XQOURIGTHZVKNSMPFBJELYAD	LNORBYKSEMFAZXVTIPHDUQGJ	FANBHJEVSGXKOZYTQDRLIMUP	YUROSFQPELXNTMGVDZAIHKJB	PFRMJNGHAKSBLIQYVZXTOUED	LXEUIOQNPKHAGYMDVSBTFRZJ	TYLXSRNUHQKGZDVJIAOBFMPE	YFLTGUAIKRQXSDPJOZHMENBV	DSYMFEZUPJIHTXABNKORVLQG	0
main	24	18AW12	2	1	H	0	7	D	False	60	90.0	0	0	0	4	SNRLXKZDPYGHEOJQTFIAMVUB	BNLUFAXMOKVQREJYGHIDTZPS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	25	18AW12	2	0	M	0	8	Z	False	60	60.0	0	0	0	-7	XMHBETYQZPJOGVUAFLRKDNSI	SLFBHMZYINPDUQGTAVXEOKJR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	26	18AW12	2	0	K	0	6	L	False	120	300.0	0	1	1	1	MNPAODHKVLXJERZQFBYIGUTS	RMSHNBLKDYTVEJAQGZFIPUXO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	27	18AW12	18	1	D	0	8	V	False	60	270.0	0	1	10	6	KEUGHYXSMBZLFDJROAPQITVN	HTIGLBSQARFOYUKPEJMZNDVX	SJFVLHNMRBKDXEAYUOGZITPQ	FXUNGYDLAVIEBPMHOTKZQSJR	QDRVZPNESIKOUFTXJGYMBALH	MSEZTJNDHUQPAXGLKOIYFBVR	XBTNPGYLIVEHJSMDOZQURKAF	FITKXYAHZEBGVNUQPOLMDJSR	JBERNAMFQUXLHTKIDZOPYVSG	BAQIFMGXLKROYDHJZPEVTNSU	LJTBQMNHVEAFKUDGYOXIRPZS	HEXMVIBSJUDQKPNFGYLRATOZ	VMDKQRITNGOEJFPZYABHLUXS	XDMBVQTPJZLFYGIUANESOHKR	RMQZHJUYVKSOGEPATLNDBFIX	QEUFHKTSINAMDYGXORLPVJBZ	EMGIUNRBTVJSFAZYHOKXLPQD	UPDMJYRIFOKHXLAGVNEQSTBZ	0
main	28	18AW12	2	1	R	0	7	J	False	0	210.0	0	1	1	-4	GOSJLENMRHKZUTXIFVBQAPDY	VUARTGBJMPSOHZNQFXEYILKD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	29	18AW12	18	1	K	0	6	U	False	0	30.0	0	0	6	17	PJSEIQFVAOLMHRZYKXDNTBGU	FHTXBVUANGEPYJSZRKQILODM	MGUATODXNRZQBFJSPVYLHKEI	ZUKSBDFPJGLVMOAQIETXNYRH	KIPHLGNOZMSRYXFBJUETDVAQ	AFZIQTOPUXVJKGMHNELBDSYR	VPIRFXUDQZAYOJNSLBMGEHTK	KRJEMHSNLVGUBXADOTQIFYPZ	SRONFGQYAPLKHXJMDIZBTVEU	ZYGRNLEUTMAIJVKFHSXQPBDO	MUXJEHZPIVQDKTFYOLNSRAGB	KSMRJVZBDLATXENPFUHQOGYI	QVFLHJGKXROUANPTYDESBMIZ	XLDRVINUQBHOKEFMYZTJGSAP	INQKJZESBVFXLRUDAYMTPHOG	HZGAPTQVIJEOFSLRKBMDUYXN	NUQHVPSJLFXGZBOAYITRMEDK	UPXOYJDNFBGAZVQLTESRIKHM	1
main	30	18AW12	2	1	Y	0	8	O	False	120	330.0	0	1	1	-2	MNDBYHPAXJZKUSRLEGQITOFV	KSGBJTYZOMUARXLEDINPQFVH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	31	18AW12	18	0	X	0	7	M	False	0	0.0	0	0	0	-2	OLNIUXZMKEDBGSTFQAJPHRVY	ZDXTFBAPESKVLJHORYUQMGIN	JODPXKALBQMRSFZVUYGNIEHT	XNALHTQPKBSIUJEYDMZOGFVR	IBTNUEZOGKLHDPSQARXVYJFM	LPOBUKQJGNVEIZMRTAFXHDYS	UANLTOSXIKVBYFJDPGEHMQZR	BNRPAVFEMGJHIOSUXDKLZQTY	DRKAQYNHUPVELFXOZSBIGJTM	NSXYPHRTZJFIKQGULBMAVOED	ZDLQGYUEXFHJVPTKMOSNIBRA	TDZFNOBPMEHXLIAKQVJUSGRY	LZJPVTYFARGEXKBNOHIQUSDM	OFLQNZXKRVJAYGHDTBUEMPIS	MAXLDHKISRGYZNUTFJVQOBPE	PSHVRDKAGJQZONMYFEITLXBU	PHKLZXBIQFMUDAJTRSGNOEVY	TGUNQLKRFIEOZVAMDXPJBHSY	1
main	32	18AW12	2	1	D	0	6	T	False	60	270.0	0	1	1	14	JPVSZFAHXRIBLYGEOUKNQMDT	YFHZLATRNBOKUPIXEGVQDSJM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	33	18AW12	18	0	D	0	10	Q	False	120	300.0	0	1	5	2	MFIYQOTHAEJBUNXZDSLGVRPK	NAIDKHOERGVSZPQMYXJFBTLU	TLKPIGAXRYZVFMDBQJONESUH	QYNRXFTGVSULBZIJEOMDKPHA	OYTUZDIHRJXNGFQKMVBLEASP	EZKABTFVROQSDJMUHNYIXPLG	YHXLAQIBORPSDVTNKEMZUFGJ	XGIJZQTAFUOPYLMDKNSBVHRE	QMXDZFTPJHEOUBNGKRYAVSLI	QABJPZFNDHSIYRVUELOKMGTX	LDRTBOZAJHEFYSMINVQKGPUX	MIFRBAEYDOHKVZJQSGNLXTUP	XDAEPJIFQONLYZBRSKHGVMUT	UDHYJGNLTQZRKIMAVSOXFPEB	GBNIPEOAQXVUDZYRTHJKSFML	XEGNFVKLDAMRUPTZYJSQBIOH	VXPINJOUGYMHFBQEKLZSTDAR	RJDVBPQIXSZAYFLGEHOMUNKT	1
main	34	18AW12	18	1	S	0	8	P	False	0	210.0	0	1	9	4	THRENDJXUVYBPSFZIAKMGQOL	MDLGNPOTIKSQEBVJFZAXYUHR	SJFGEPNYOQUBDTXRAKMLVZIH	GIZKESYBRMNJAOTVQHUPDFXL	FHVIAUOPGMQJYNDETBLSZXKR	OTVZRAJPIFYNHXESQKLGUBMD	DNVJRPTYKHMFGUSBLIOQAXZE	PHUSKYQBXFGREDOVJZNAMILT	IXHYALFGQZSUNDJTPEKBRMVO	XBGOKEVMPJRYSAFTQNIHUZDL	DGUTSMXFPAJBRZNLHEKIYQOV	VLPSAUYHRIKFGXEMOZTDQBJN	IYJLBXKZFVSGRMDHQEANTUPO	KGXRVNSELFHUYABJZMQTPIDO	EVKAPFYGNBOUQDTSHJRLMZIX	MLPVIEDSJQBKUHNTAOGFXYRZ	PETIHRQMSJDXYGBFZUNVAOKL	ONQMIAHTFVJKBZPURDGLYESX	0
main	35	18AW12	2	1	V	0	9	H	False	0	210.0	0	1	1	3	RFOXQHAGEMDLNSTBUZIJVKPY	GIJXFERYUHBTVONPZSMKDQAL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	36	18AW12	2	1	X	0	7	L	False	120	330.0	0	1	1	9	RSPQBMAZVLYGTFXKDEOJNUHI	BFQEDGNLYRITMKSVXJPHUOZA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	37	18AW12	18	0	P	0	7	O	False	120	120.0	0	0	2	8	BUHGQRNDPAEKZXLIJYVTSOFM	VBFDQIMSEPYAHXGKTULOZRJN	HQESLVIOANDKRJBPXUFZGTMY	MEYSRXHIQFODNLGZAVPTKJBU	BLGDEQHFJOYXATUKSRVZNIMP	YHXDVZGFEINMKSOJAPQBRTLU	UYSEAKLIGOBJNPXRQMTDVHFZ	OVEFGJNTMKZULSDXQABYIHPR	TURJOYSXNIDQHPMVFGBLZAKE	ZBULPETSFXOANIKRJDHGYQMV	KHXDFRSBTNZMLIQEJYAVOUGP	ZYNPMBFTDOXKJLUHQGEVSRAI	YBSMIEDARPQOZNUHFKVTGLJX	KQPVDMTESXGINOFYLJBARZHU	OPRXUSKZJYNDLQHFMGITAVEB	LJOZQVBDFSRPIKUTNAYXMEGH	BKNVXZTUHGIERLDOMPSAJYFQ	QOZKUNBTJSRGDYLIXFEPMHAV	0
main	38	18AW12	18	0	U	0	8	X	False	60	60.0	0	0	1	3	VLYESKGBZOTIUDHNRFXAPQJM	PGBOLARJXDNUQSYEMIHFKVTZ	VQLTIMSPAOFEUBNGKRJHXDYZ	GEUBRTVQLZSDPXOKYJHAMFIN	SGQYIRDPTMNHOXKEAZBUJFLV	IUEQFHKXSRDGTZLJYMBNVPOA	OKPDLJHNUYQZEASGTRBXFMIV	YOVIPTAUDSNXELKGMJHBQRZF	LTGUJIBZYXFOHQEDNMKRAVPS	GNMTDSKZQVHEAXFYBOUPJILR	PSFQMKLAUNVEZBDTYIOHRJXG	DQOREZJXAMLNUVYBTIGHKPSF	OPKNSEQGIBFMUVLHADZTJXYR	SOGPQMDJUNZTFXHIYVKELRAB	HPNZQIRLXUMTGFOBDSAEKJYV	LSFTUARBDPYOIQKEMNGZXHJV	AQBLIXOTDKJYFRUSHPZNGVME	PUIOYGFSZKJTBVQHMRELAXDN	1
main	39	18AW12	2	2	G	0	7	U	False	120	120.0	0	0	0	-4	ZYQGEXHUKIRNTBOFJPDSVLMA	STFVXZHNYAJRBUPGEQLIDOMK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	40	18AW12	2	1	X	0	8	J	False	120	150.0	0	0	0	4	ZMFSORQYJHLUXANDKTIEBVGP	YIXROFPEAGHKTQNUDVJZLBMS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	41	18AW12	18	1	O	0	7	H	False	60	270.0	0	1	10	14	OQJZSPBDMUVFTEANLIHGRYXK	JGFNHBSYQLKARVETXPUDOIMZ	DGRZJEVPKHMLOSNAFQIXUBTY	SVMOYDBZXJNTFALRGEKPQHIU	JIGRNTXZVDPLHQBOYMKFAUES	BEXOKMFPYTRGVSQIDNJULAHZ	AUHOJPMRDQIGLBXKVESFZYTN	KGUEBNJSTHDMQAPOILZYRXFV	QGUSIYVPNLMZDTREKHBAXJFO	MFBJUPHQOYVESNTZKRIGXLAD	PRVKAUJHYXIDZLGSQMBNEOTF	YMNIAFTQGEUPKHLDOXZBJSVR	DTRXMJSUKHNOBVYQAGZFELPI	NRJMAPVGZYXUOTHIEBFLKDQS	FOHEPYASUVMKBZLXGNDRTIJQ	UMOYTFNHLSPKAXBEDIQVZRJG	UJRMADGFYKQBTOSIPVNXEZLH	YEAQJXOVIMKUPRSHNLTZDBFG	1
main	42	18AW12	2	1	K	0	7	L	False	0	30.0	0	0	0	-2	HFQOZKSLXTMBYANVRPDIEUGJ	HUDNQPMZEYGOBFXKLVTSJAIR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	43	18AW12	18	2	V	0	9	P	False	60	60.0	0	0	13	9	KUXLDBPNSITOGRFAQJZEYVMH	DXTBFGKZUJYMRVLHOPEQASIN	QGIRHSJFMAEKTLONVYXBPZDU	GTOFLMJZIPSHVYKAENQXUBDR	XTYOULGZDMSBQPNJFAREKIVH	KNHMGLJQEXIOZRBUSTPFAYVD	KEGFXJUZRNMYBTHSLAOQVDIP	HNUREISJAYGTDVPOXKMLFZBQ	XNZDRVBSYKLGEPIFQHAJUOTM	ZPVAIGQTFROLEHKDXNBMSJYU	YVBSOMHADGPXJKRIZUTNEFLQ	HYUEXMLZBAOISRPKDTJGFNQV	SKDUPQNJXIROBEMLAZYVHFTG	URZTHAGKMPDEQNJLXBVIOFYS	NFAVSRMLXDKYJUBIGEZPOQTH	BIDOMXKGPJLZURETNQAVSHFY	LXTIQUFOARBVPGSMEZNHDYJK	NGLSTIDXMOVKBZUAJPHRYQEF	0
main	44	18AW12	18	2	N	0	8	O	False	0	180.0	0	1	15	5	AJPZHFOTYNKBMIDEGSXRQLVU	OEQHLBYUKFAVGSDIMXJNPZRT	NLFBGPRQYDHIJZUTMKOVSAXE	FGJBYRZDLSIPVXTQAMNKEHUO	ZDFQBKEGXVUNPOJYAHSRLITM	JGPUKVHMIOBAYTXESQDRNLFZ	FEXUDQZBHMPVIJLOSGATNYRK	XGPOVZNHTYRQKAJEDFBULIMS	RDLZYVKAQHSXGMPEITJNFOUB	QUKYNTRDBLIOEFZSPJGVAXHM	MELYNHDJPKZSGUIRQVFAXTOB	DHEXVLAMJQTRPYOSINZFBUKG	RDTOMHAQJNLYGVFKZPUISEXB	VGKNIJMURATZYDFOHEXPSBQL	MDOSLFGNVZYTHJKARQUIPBEX	BLMIYXKROGTHVNPUZEQAJSDF	UVLGYOZKBPIFXTQRHNMSJDEA	VRMNOGPJEXUYAKZIBHDFTQLS	1
main	45	18AW12	2	1	S	0	7	K	False	60	270.0	0	1	1	-1	GVLEYHUKROSXAINPQZMFJBDT	YAINVESKQJTGPOHBRFDXMLZU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	46	18AW12	18	0	M	0	8	H	False	60	240.0	0	1	4	-7	VTSKXBNIEROJUHQAMYDFGPZL	KHVNQPFOURELXZBDGJTAYMSI	RYGASTNBVIJXOFUQDLHZKEPM	GHVOAUXZTEQRMLBFKJSDYNIP	XMZQDNBSHVFGTKILARUPYOEJ	XBEUKDPTVRHZMFAGYNJSQOLI	MYAEOGXVSTNQLUBPZKHIDRFJ	DGXZJLVEFBHOINUYPMKQRSAT	ENZGOMUKLIHYBQAPRVDXSFJT	ZJGSKTRYPBIHOEQVDNMXFUAL	IBSEXDHPJROLTMGKZYQFVUAN	XEMROZUTBFNGLKDQSHAIYVPJ	BIFTNLMQKAYDJPSREUZGXHOV	SAHMYNQVDTUBOKIJGELPRXZF	FMDAOPXRYESBKUIHTVNJQGLZ	SNBIPQFYHVGRXTOJZEDULKMA	HLEXDFMYBGTVOIKRAZPSJNQU	SXZTGYAILNJKPRQVBHMEODUF	1
main	47	18AW12	2	2	T	0	9	K	False	60	60.0	0	0	0	-4	NJOVATFDMKRLSUXGEHQIBZYP	PZLNDXTGFAYJRHMBSKIUEQVO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
