experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	10	18EB3	2	2	E	0	10	I	False	120	120.0	0	0	0	13	PRVSJMUOFLIHKGYDXQZABNTE	AESPQUOIDMRZKJHFNVXBGLTY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	18EB3	18	2	R	0	6	M	False	60	60.0	0	0	13	9	TDQRLBPFEJKUYXSONHGMVZIA	RYTDSLHZXOEQGMVPJABFNIUK	XMUJILVYOGSKNARTZEQPHDFB	NXLYSGKBMQOUHIAZTRDPEJFV	BTGLDZUARFQMIKHEOPYJNXVS	EZQOVNGHFTYXLJKAMSRBDPUI	NDHEMVQPIAUTOBJRSYGXKZFL	UJHFVAGZDBQKSEYROIMNTLXP	QFEKPBRTYVZSMLNJIOHXDUGA	RETXZOHYGBFKVLNDSQPJUIMA	UMKXQAOFSIZBLPRTJGNVDHEY	MVGHBRIQFAEUXKJLPSOZTNDY	HBJZTXSGNIYAEOVLKPMFDQUR	QBUSFKMPIOVXEJTRNYAHZDGL	OFHZNRVGMTPLEABSXUIDQYJK	VERQNYTADGZPJBFHOLISMKXU	KJIBDFNERXUZVALTYGHQMPOS	ZKEDVLMINHOBUGSJTARQXFPY	0
main	12	18EB3	18	2	J	0	8	P	False	0	0.0	0	0	12	2	KMHUSLVPXBAZDFGIORYETQNJ	ODNYLMQAITSJVRUZGPHBEXFK	PRNEQGBFKSMTIAYXDOUJZHVL	JYBUZTLDMVKGEFHRSXIQAPON	GSEQKLMAROPYUDVHBTZNIFXJ	LQJVAXDRIHNETUZSMGOPYFKB	LAGEHQBMJNKFIPVDTUXOYSRZ	VZJAXBFHRMGESTIYDKQOLPNU	JRUXNQBOIVPAFEHKLDMYTGZS	MNBGIFTDKHVJPSOXELAQUYRZ	PVZFRYMOSUINLAGXEQKBHTJD	KTOXMYVNASLRIEZGPJQUHBDF	MHOKZTQEPFJRIVGNSXYBDUAL	YXDRIENZVLHMATUSOPBQGJKF	PLJFUAQHGENSZOTBVMRIXKYD	ANEBPMYFJQSVRUIXTZOGKDLH	JBFZGREMXIKATONLUVPSYDQH	XVOHUPYEKLJGIFRBQASMNZTD	1
main	13	18EB3	2	0	U	0	9	L	False	60	60.0	0	0	0	3	GZIFEOMDBLQXUSYHTKARPVNJ	YXFJGSZNMOPEQADBKUHRIVTL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	18EB3	18	0	F	0	8	T	False	0	0.0	0	0	0	4	GRAZXMNVTJSIFDUYPEBLOHKQ	VNKJDEAIHQMXLUGORYBZPTFS	NIJPHOFADSBQTKGVMRYEZULX	ITDOPFKSBZLVRYXHNMUEQGJA	FLUXBRSJHPEOKVMYGDNAQTZI	IVARTBSMFZUPDHLQNKYXEJGO	EMDGQHZYNOBXVJSIPFRAULKT	URFQJSOALHDXTZNVYPKGEBIM	KQAJPOSMGTUREDHVFYNBXLIZ	PUIBQNMYVXFLZJSDHOTKGAER	TQMKXBZHARVSOLJUDINGPFEY	NGBQIPHZLMVXREJTYSFAUODK	ILJNKQDEBHROPGXAMVTYSUFZ	SFRBXKMNTDQGAIZPHJYOLEUV	EDJQUZNYTMHAVKBFPRGXLOIS	YJHQXFKPMLEGURIZTVSNOADB	RTLFKZJQVISPHABNMOGXEYDU	EQFJNXDGUAZVHLYOPIKMRBST	0
main	15	18EB3	18	1	M	0	6	Y	False	0	210.0	0	1	9	3	QRVLFGOAPMKZSYEUIBJXDNTH	JBOVIDKTLAYHPEQUZXGFMRNS	QLENOITSVZHURXFAKBDGMJPY	FJYDIOMEUQVLKARGZSXBTHPN	OBMLIPXUFSNVEJHKDQYGAZTR	DUSBQTFELARMGJKYHONPVZXI	PROEQMLGFXUJZISBKTAVHDYN	GYMXSPIALOEJTVQZBHRUNKDF	DGZSPKABEHOURTXVMYLFJNIQ	IOBDXPYAKMZNFTESGLRJUVQH	DJYBKFAXZVQLRGOIHMEPSTNU	EKVDSUJHLZYMGFRXTBQPOAIN	OULIDQBFKRYGAXNJPSTZEMVH	NERXVUDQZTBFOSIPGMLJAKYH	JGDURPKAOIQZTVLYHSXMEFNB	KFQPNGIRVJEDUBSAZOXHMLTY	JPRTGVHMYKAEOUBFQNZLDXSI	XEFZPMGKDOLQTSYUBJNIHVAR	0
main	16	18EB3	18	0	P	0	10	F	False	0	0.0	0	0	0	13	EQGYLRKNVIFDHSBUXOTZJMAP	AVHDMFLPKEZINGRBUJSTOXYQ	DKQXISALYUZEHTOPNJVGRBMF	LRAIFTNPKJUYSXMZOQDGVHBE	PXHVMRTUKOEBAFGLDQINJYSZ	LHFPTXOGQJAREZNYMBSKVDIU	DQVBEPKOJLFRMGNYTAZUIXHS	AZPXLIEDGUSHKQOJMFRNBVYT	YAGKZNFMDSHBTJLIQVREUXOP	ZGKPVSRQMTIAYLFDOUHBEXJN	MGSIZEYDAPKQTLVBUOJHNFRX	SLNZKRJYFXOUBDMGVETHIAPQ	ROJPEYHMTDFSQBAVZUIKXGLN	YZDXJMTOEUAFBGVHPLRKSNIQ	TYUDXPGLMBOAVZQRJENIHFKS	ARFKZSHNGMOPEQLIUDBYVJTX	ZFJKOSUIPXHRBAMNDETYVGLQ	QLZEXJAPOUGHMYKNVTFIRSBD	0
main	17	18EB3	18	0	M	0	9	R	False	120	300.0	0	1	5	2	MYDPEKLXVFJROSGHQZUBNTIA	UDFKMYEQRHITZJGPASVXOBLN	IVPADBQHLJKSZXEUGNMYRFOT	MXISVLPZNKRHYUDAOTQFEBGJ	YFTBSZHMQONIRAGUPJVEXKDL	KVSAIEFQXRUMBZLHGNPOJDYT	ZQDTIAHPMBSEJFYRNXUOLKGV	RXGBPMUHTNFSALOZDEYVIKQJ	ONILBDYAKEGPQZXUTMJFHSVR	RIMFEZTXSYOVQUAKPLHNGBDJ	EKTNUFMXVGDIPLZQJYORBAHS	ILBFMOZSXVJTRHNKUPAGDEQY	UZSYNGPQVKTJIFBXOLRDAEHM	AHMRBUOKSNYQTIJDFZXELGPV	DPQYSEJUXFKHOZNTIGBLRMVA	UHEXRIBLMDTZFOQSNKYJPAVG	BOLHKNZYTRXVUGJSEAMDPQIF	QDFMTGKUHREVBSPZYLIXNAOJ	1
main	18	18EB3	18	2	H	0	10	Q	False	120	300.0	0	1	17	10	FAVQHYIOGBJNKDPZXUSLTEMR	JAZOYEXQLGUSMRHKIBFPNTVD	FXHSRIQEOUVTYLAPMNGBKJDZ	LUNGRZOPEIMQVHKBSYXTDJAF	KEIOUSNYZFJQRMAPLGHXDVTB	PJUADYVEFSOTGXNQLRBMHIKZ	NDOAVLSXFBYGIHTKEJPZRQUM	DVZNLUEOJIXBYMKPQHRFSAGT	TIPXBVLZAJDKGMRHQSYNEOFU	IRLYBOZSUVFJTMAHDXGEQNKP	KYPSNJGRAVMTFQXDUILEOZHB	MUKPOGJZIQDYSAEXVRBNTFLH	SANUPJXLRBIHOYFMTVZGQKDE	LOJIBGFMNDUYHVEASPKTZRXQ	FPOIANUHKGSXYTRLEZMBVQDJ	LHRAZINBTDYMKXJUOGPQEVSF	DBQVGXRNEMATISUKOJLZPYHF	AIKYMTPONUQJFVEBRZLGHXDS	0
main	19	18EB3	2	2	E	0	9	L	False	60	240.0	0	1	1	-1	ENVOIHLBPAKMYTSRJQFGXZUD	RVFAUMYDELHNKSBTIQOXGJPZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	18EB3	2	2	R	0	10	L	False	60	240.0	0	1	1	-1	EJTSXOVKMRQNYIGZDABHLFUP	GIKJQYOVXRLTSBPENDMHAFZU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	18EB3	2	0	X	0	8	D	False	60	60.0	0	0	0	-5	YSRXNMVBDPAGKLZIQTEUFHJO	XUVFRJOSEKMGLDHNQAYTZPIB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	18EB3	2	0	Y	0	7	U	False	60	240.0	0	1	1	2	MRTEBODSGZJPNUYXAVILKQFH	SLTIVRJUAYHMZNKGFBOXDPQE	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	18EB3	2	2	K	0	10	O	False	0	180.0	0	1	1	-8	GZDQYFLBXRVHPAKONSUJMEIT	XGKZRLIQNJOYETHVMFUSABPD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	18EB3	2	2	M	0	6	G	False	60	240.0	0	1	1	2	IJEDOGRNAUMBYVZLXFKQSPTH	ABEXSPGOMKZQHURNDVLJYTFI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	25	18EB3	18	2	O	0	7	Z	False	60	60.0	0	0	13	16	ZSVYDTFILMANBUQXHGKREOJP	AYBOUNFVLXKIHJPGDTZRESQM	BSOUPDVKTIXGEYJLZFHQMRAN	NXMVQHOFSUDBZTKLEGYAJRPI	ULKPRYFMZAIDHBNXTJVGSOEQ	SLEDOZBTFKJYAGVUPQNRMXIH	JOIBAPVZMXRHKQTNFDYSULGE	BNOMEYUJVRDIZXSTGKFLQAHP	OPYNAGJRFSUDXQLZBEMVTKHI	TQMZHFYERGLBDXUIAJVNKPOS	BDLYERFIOUKZJVXGSHTAMNPQ	JIBYOTKPHXFGUSNQRLMDEAZV	MGSFVLNZJITAPEROKXQYUHDB	LTVAYGIZRXKQMDHPEJUFSNBO	YIXEZKBRGSDMPFLTUJQHVANO	QFAPROYGJDUMBKIZVSLXENHT	KUZYJXLHVFQMSBRTAENOGPDI	ONEDVFGARMKPHQYISJXBZTLU	1
main	26	18EB3	2	0	M	0	6	X	False	60	240.0	0	1	1	8	ZUNVTOFMARSDHEQXPBJGLIKY	LNSEFJXBURHDKVMTOZYGAQPI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	27	18EB3	18	2	E	0	8	Y	False	0	180.0	0	1	15	-3	XREIZGMOQNAYFJLHKPBUVDST	RUFITOZGQENYMDPHLAJBKVSX	XYHFVJKRLUAEQTIBGPSODNZM	GJZEDBSVLYAOXPFHTNQUIRMK	JLRVTMPDXAQBZHSGUNEYIFOK	VMYHNTEGRXUPIKJAZBLODQSF	MZFHTSVEQKYJINOXDUAPBGRL	IPENQRTKXOBAYFZGMDHUJVSL	MAQXVLHGPOTIFKRYNSDEUBJZ	YUDHERIOBZGMQAKNPTXLFJSV	OZDVPRULEITGKJMHBQXFYSNA	ORITKEGAYSQZMNPLFUBVDXJH	POYGZKSERLTNDIHFABJQXUVM	ZOUIHXTKEVGDQNLPFJRBMYSA	FRXVEJPLOAUGSITKQZBDNMHY	KOGINEVSYDFJQLRTHXBPUZMA	MXUPLFKOEAGDRJHNVYZTIBQS	OJQTGYXANLFMKRDUSHBEZIPV	1
main	28	18EB3	2	1	M	0	10	L	False	0	210.0	0	1	1	8	JXRYTLODUMQGZIAEFVHPSNKB	AONYDHUIZFLRQVKJPEMSGTXB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	29	18EB3	2	2	S	0	7	Z	False	0	0.0	0	0	0	-2	FBLGRSNZYTEKQODHAXUVPIJM	GHKVUROIBMQPTNLESFJYXZAD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	30	18EB3	2	2	F	0	6	X	False	120	300.0	0	1	1	-4	DQTEPYNKJOFVMXGILABZRUHS	VSFOERXYTLZPKIJUBAQGDMHN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	31	18EB3	2	2	U	0	8	I	False	0	0.0	0	0	0	3	ARMDQSNVIHZUJYBPLGXOTKEF	MXGQTPYUJHDNBSIRLVAFKOEZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	32	18EB3	18	1	M	0	10	E	False	60	90.0	0	0	7	3	BPARNKYJZXULMVFHIGDQOSTE	OTUXSYBPMKLVRHFEADQIJZGN	HSJOKEBVQTLNZMFRDUIPYXAG	OTSPAHFXQEDKURNGZBJLYMVI	IMJVPNAXZTQUHDBGESYROKLF	VKHIQSRXNOZBTYAEUPMDLFJG	SPYDKIUQBOJVENXRZAHTFLMG	NGYALJOVDPEXHMSBIUKZFRQT	QZSEHTJFUVRIGPNABYXKOLDM	FMDGKRNPVHZLSAJQUOIEXYTB	IYRUQLXZPGDBETAONKHSFMVJ	ELVGNOJPRYQTZKSABHIUMXDF	JPZSIBXNQGMHVRETOUDLKYAF	EANIRTDSMJPHBGOFXYLZVKQU	XVERSHGKNBJQOYLMFTDZPIUA	VBQFKZPIDXYLOJSTHARMGNEU	QEBVJSDYXAPNTFRLIGHKZUMO	LYBXVQAGPUNTZIOMESHDKJFR	1
main	33	18EB3	18	2	K	0	7	E	False	0	0.0	0	0	12	4	YAKXFHTSMJVONZGDLRQUEIBP	OAULBMFJHQNYETSGVZKPDXRI	EFVZDPKMUYQRGJXHLAINBOTS	LJINGPTEVFUXRBZHOSQMYKDA	UJHDOQYEXNPAGKFRVLBSMZIT	PYTZKFQRVEMDGNHAUBOJISLX	VGYZRPQBDAINMKTSLOUEHJXF	EUIZQBDOJARVFMSHNGLPXTYK	IPQSXMTBYFUGAHONEJKZRVLD	KSGZFTIVLDAMNRHEPUBOJQYX	ZYDHNKBAEQSRLVMTXGUFJPOI	YNQLGMURBPKJFHZETSOIVADX	VBLGQSUEJIOKZTRFHXNDPYMA	SOMEXHNQTIYZPLBGVJFKDRAU	HJZKXVPQLTESMDFNGOIUBAYR	IUHDNFTAVQRKBGZOMJYSLEPX	MVRHUGTQJNEOYXIPBADSKFLZ	QFIDXNLPTKYBVSUZAMEGHJOR	1
main	34	18EB3	18	0	P	0	6	F	False	60	60.0	0	0	1	3	ZVNXRDJKEQYHLBMTSFPOUGIA	EURNJTFMXPOKQZVGBSHIYDLA	BFISOTKHJPNUYXQRAGZDVELM	AKYRJMFGSXUQVOBHITNDEZPL	BGVQRNSDIPZAJKTMUOELYHFX	AMIRUFJQKEHZPSXBGDVNYOLT	ZRTNJMXUYOEKBVGHIQSDFALP	ONKREADIFBVQUSPZLHXYGMJT	GXKVIMYTZPBSAQEHDLRJFNOU	IKHEOPGAZUBYVQNMFJSTRLDX	PTJZNHUXKEYODIQRFLVSBGMA	JUKPGZHFIVDXEQSTYOBRANLM	HKUBSJQMDNRXFOZVAPGTEIYL	KDIFGQNMTXSLEYRAVPOZUBHJ	KQXJVEFMRTDPHIOGLAUZSYNB	XZAUPTRMBJDHFELSINYVGOQK	QIASRPYLZMUDTNGEKFOVJXBH	XYKTRJNIDHGBPSLFQEVOAMUZ	0
main	35	18EB3	2	2	G	0	8	F	False	0	180.0	0	1	1	-3	RDOMAHNIZPYQTBUXLGFESVKJ	TKXZOGRNFPMAIUVHQBDYEJSL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	36	18EB3	2	0	H	0	10	J	False	60	240.0	0	1	1	-5	GJRNFHLZEAQUYSMIOBKTVPXD	QNLOBHGEDTJUAPFRVXYKMSZI	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	37	18EB3	2	0	S	0	8	F	False	120	300.0	0	1	1	2	JNGFUMBEPISAQXYORLKZDTHV	TUPXYAGLFJSHQIMDVNOBEZKR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	38	18EB3	2	0	R	0	10	V	False	0	0.0	0	0	0	-6	HFANRKJQXEVBTDUPOGISYZML	YAOXNMJIVBTQHRUDFSLZPEKG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	39	18EB3	2	2	N	0	9	L	False	0	0.0	0	0	0	3	VZYDKXPGJLUANIRSETBQHOMF	ESBJQOKVNHDUZTGILXMPAFRY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	40	18EB3	2	1	Y	0	9	F	False	120	330.0	0	1	1	3	FGTBZUROYJSXAIEDQNMVHLPK	IUTBPXMZGFSVYEDLJHAQKONR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	41	18EB3	18	0	M	0	10	S	False	120	300.0	0	1	5	2	RDXIPZBKVGQNMSEJUTOHLYFA	AHSTPZUFIGQJODXRVKNMBELY	EXQGZIFHSAJLYUKPOMDNBRTV	TSMUAVOBYRHDPNKXLIEZFGQJ	LGUBEMYTFNOQAISHJVXRPDKZ	PUTAFYXBOQSLMDZEKRHINVGJ	HMSPVEJUIQNZXBYLAKTGFORD	RXOPMIKJNQBTLZVUFDGESYAH	LRPNTXFUBJDZHEYKMGOSQIAV	SRGEQXLHZMKJTIBUAFNPDVYO	GQVRAODJUEFKYPBSZILTHXNM	MLDIKNGAEXFPTQBUYVOJSZHR	XVJIDABUYFLHOQGSTKNMERPZ	GVHKDQOJAURMNITZSPLEXYBF	LDVBMEYUKATQNPXRFZOJIGHS	YMQGDXBELIVNAPJSTHKZURFO	FYPQRABIJOSVKTZDGMUNLXHE	MQHESFRUKLYIVGBTAJNXPODZ	0
main	42	18EB3	18	1	R	0	8	R	True	120	150.0	0	0	8	0	SJFUHBPARKTYQLXEVNIZODMG	QXVZOFKIJULNSBDRYTHPEGMA	KMPTNLBZAUIGSVJHROXYQEDF	YFJIXURMPTHVALESGNBOKDZQ	BUFRSOMGTHNPZJEDQYKLXVIA	SNVHPJMZFYKLTRGQAUIEBOXD	PAMLXUJNDIHVFSQBERYZOKGT	KXTNGMFVBQRZSYPLUIDOEAHJ	UGXOLZSHRPAFDMJBYKIQEVNT	NMIUSDLQGAVRYJXFBOEPHKTZ	FNBRGTDKSAQJVXZPMHYIEUOL	YIBZJKXFGAVSUQHNERPLTODM	SFYZUJRLODMHNVBTXEIAPKQG	VEMLSYPBTIJNXRZAUOHFGQDK	VDGRSNYBEUFXQJOHITPKMLAZ	GAYJBDFPXHNIOKELQZTMURVS	NMAQVTIEYLKBGJPHSXORUFDZ	GMUSOBJLXDFVNPTKAERQIHZY	1
main	43	18EB3	18	0	X	0	10	A	False	120	120.0	0	0	2	2	BUZEXOVNPJFQLMYGIARSKHTD	URNBPVAFKDTIMJSHQZYOXGLE	TSKDRBFIQUAYXJZMNPVGHLOE	ASRENMTVIYXBUPOQLZJHDFKG	TBXQODVPZUESMARLHJYGNFIK	QSYJKEXBTVOARZFDHIUGPMNL	AOTSBUPQIFNZDRVLXJMGKYEH	FYSQPZGVDBOENXMTIRULHKAJ	RAKOJYLDMSBIHUEQNFXZTPVG	JNAEDVGOTIPMBZXRQKSYFHLU	ONVJYXMQEPZBULSDGHRTKIFA	PKRQIGHOBAYFLVUTDXZENSMJ	ONRJAUGVQXHPDTZEYBFMILKS	IZUXFOHPJDLNAMVYBKQTEGRS	TJKVMDBLSUPOAINEHZGQFXYR	UJTAFBVGNKPXOHRMESIZYDQL	GYHLQSADPBTJIZURMNVFKXOE	BSQZXVJTMUKFPEINHARYOLGD	1
