experimentPhase	trialnum	subject	nStreams	ring	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	18GL7	6	1	P	0	8	Q	False	120	150.0	0	0	2	12	IYPHUMDAETVZXFNOKQLRBSGJ	SIMHUQPVRYLAOZKDXENTBGFJ	FMYBZIEDQHLTJKRGNOVSPXUA	FTQHNISYDVPKUOELJZARMXBG	ZLGFVBAHJKOMUQSRETYPIDNX	FNBRTXIKSVOHUPAEGZDYLQJM	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	18GL7	18	1	L	0	9	I	False	120	150.0	0	0	8	4	OASJGNIKUXHLFPBVDQMZRTYE	YGXPOLMSENFHIRUBVTQDKAJZ	OFDRQJUTSAEHKNBLIMZPVGYX	LPRKUBJYGQMIVZFHENSTDOXA	FUHDVBSAQMJXOGIKLYRPETZN	NQHLFPVAYIXOBDMGZKEUTJSR	OQMJTVBSRDXENULZHAPIYKFG	ZRVMOGAXQHIFNLUSKTBDJYEP	JBMZKVSGTINDXLQHFRAEOUYP	EBNKVYGFXQZMRJALOUHSPDTI	PKDZMFJUVYBQSINOAGLHTXER	BVNKTSYAFQHGDIEMRZPXLJUO	XDRLIUHTSVPABJGYEQNKOMZF	YSRFIUJAVOHEMPDZTQBKGXNL	FHRBPDZEMUSITANXLOQKGVYJ	HFZGUPKBNEXOQRJMAILTDSYV	OXLTYGRQMVNPSBHEAKJDUZIF	NKAFGVXQLJSMIODREPUHTBYZ	0
main	2	18GL7	6	0	P	0	10	A	False	60	60.0	0	0	1	-3	YALIOFRDHUVPQTMSKZBXEGJN	ULNTYXKPSBAGHDJIEVFOMRQZ	KMTHNXSDBROFYZPQLVEIJUGA	UEKXYJGNFQLDSMIPROBHTVAZ	QXZAGUJBNOSYMPTHKLFIERVD	GELIJONBFQKRTPVMHDUXASZY	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	18GL7	18	2	E	0	7	S	False	0	0.0	0	0	12	1	MFUXDZLTSIBKJQHOYEPRNGAV	QUZNBVXMRHIATFYELGSODJPK	ZKNIGQAXBLROVSJPEDUFHYMT	HITFADMNLOZSPGQKYEJXBURV	XEUGFKOHIZLAYRMVSPDQNTJB	YLDBSIZAVGUPOMHEJKTXQRFN	KUPTOHXAISDMGVLNBEQFYJRZ	AIQXNOLYSRZJMGHEFTBPDUVK	ZMUJVOTGKFIBRQDNAHYPLSXE	UPBZHMVQAFJNIGSXROKDLETY	MOFAJBLQRNTYSKDPVGZUHEIX	BFJSHKXDUZQILATNROMEPGVY	MXVTFLBSENKJUQYDGAPZHROI	NAOIUHKXLZGQSYJPEVRDFBMT	BJXEQTILDMNVSAZRHKPFOYUG	GXMPRQNYKJBITUSEOZDAVLHF	UJNXKAFPQOGTDLEYRSVIBZMH	YURNJABGLMETFQOKPZHDSXVI	0
main	4	18GL7	6	2	A	0	9	T	False	0	180.0	0	1	3	4	JEVUHYRXZIFMQNPKATSLOBGD	YUIJKTPEDLVQZSBFXAGOMRNH	KLTEZDSOJNXGUFRMYBPHVQAI	SEUFQYZXJTHOIAPGRLKDVMNB	MTRJNOYDZAIHULQGBVSPXKEF	FPHESIXRZKTQGVOBNADLYUMJ	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	18GL7	2	2	N	0	7	M	False	120	300.0	0	1	1	6	ONXRAPJSMKQEGHTFLDVUYZBI	JVRYPIDMAKXHENTBQOFSZLUG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	18GL7	2	2	F	0	6	H	False	60	60.0	0	0	0	5	IEZMDKHBVLNFSRGYJATOPUQX	QSXBYMZKVUFNETAIDRHPJOGL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	18GL7	18	2	O	0	6	H	False	60	240.0	0	1	16	6	OYSMNQREFVZIBJLGTPAKXHUD	SJBUQFATDVGPOYMHRXLENIKZ	EXRKDNOFHMTJZBGYASILQPVU	AGDIEFOTLNVRYMBQHJXKPUZS	KEOSMRTDUGFXNZVQJLPHBAIY	MRYVUEHKZBXPFLSTGDQIJNOA	NPMZVOETGYBASRQFXLJDKHUI	TUVKGJMAHQDSXFONLZRBIEPY	JEUPRXZBSFKYIDHTVGOLQANM	HBYTJEMVZNIOUPSQRLFXADKG	QJGKOYMXHZESUDVRLPTABIFN	TIOZMXSVLUAJYNPEGRHKQBDF	PMITXOFHYZNLABVQKREDJUSG	TDMIUVOEYNGAFSBPLXHQKJRZ	XJNHDSERIPKYFLGTUAMQBZVO	SVXAETIYKGUBPZRJQNMHOLFD	FYRPGNHXDMZJOBLQTAIEKSVU	YMFJZLOUKDSHGRIQTNAXVBPE	0
main	8	18GL7	2	2	H	0	8	P	False	120	300.0	0	1	1	12	QNRSLHXDPGATYVJKFMUEOIBZ	UZRSMYEXPTIBOJVQNLFKHGDA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	18GL7	18	2	A	0	9	K	False	120	120.0	0	0	14	9	GSZQBRJAUPIXFVLDNHMTKYOE	XZRVISKHPFMQEOLJDBUYGATN	THKDOMAYPXQLRZVGSBUJFEIN	FXYHSELGOPNRZAKQJBVMDTIU	SBGTMKODLJEQXFVNRZPYIHUA	AJSTOBFVMPRYNUGHEDLKZQXI	OAIYZDXHUQRBLEJNMPGKTSVF	HBVLZJIQAREFUGODSKXTYNMP	LOSNJZHUYAXVERBKTFPGMDIQ	EYVIPBAXHKTDQSGONFLZJUMR	ERZYDKULGBQVTOJXSIPMNHAF	ZTFAVBLQJUMEYIKDOPRNHSGX	ERAXDKPVTYZFLUMONJIHBSGQ	OKZEXIGYPSHMADURFJTNQVLB	OSZDPTNJHKQEIMGBRUAXFLYV	SXDAGIFVKYUMQJTNLROZHPEB	ZGOSMPJKDLUTEAQBIFVNHRXY	IOQPTEGVDYHSXZANKFLMRBUJ	0
main	10	18GL7	18	0	O	0	9	E	False	60	60.0	0	0	1	5	PMTOZUHYBNGJFKLERSXAIQDV	LDSIBRNMZEPKGAOUJHTYXFVQ	GOPYBJQSLVTAIMRHDXKNEUFZ	KMVXTYNJEBODAHRILFZPQUGS	AYTPHSXOGJBQUIVLMFZDKRNE	ANKVHZRFQSTIBODGMEPLXYJU	DLRVZPFXQMHEYIKUOSANGBTJ	SMTNIVKPFZDRJAHXQLYBUGOE	MRTOSFBUVQEAKXNZYJIPDLHG	DRVJGXQONHEAKPLSIZMBUFYT	MARKUVIFHQDSYPOLNXEGTBJZ	NLTXRHVPGAKYUEFJBDMISQOZ	JOYSVDUXILPEZFHAMBRNQKTG	GITQZPOVXBYLMKFDSAHURENJ	BUJHFYOLTQGEVAXDSKZINMRP	NFJMBKXQGOLTPVARIEDYSHUZ	ZDFBQOGVUASHLERMTJYNKIXP	RMFTYPUVOJILGXEBKNZQHSAD	0
main	11	18GL7	6	2	I	0	7	U	False	0	0.0	0	0	0	-5	QPIDKENULZFJYOMSHGRVXTAB	KRQMGFOAIUYDPTNJSLXVEBZH	THLBGZVAXMSFPKDNOERYQJUI	QLXDREGJYSVKFAZUITMBHOPN	KLQGXZIOJPUYTHMBFREASVND	IYLRKJSTOBMUPEGVDAQNFZXH	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	18GL7	2	0	D	0	8	J	False	0	180.0	0	1	1	1	DEALQSKHPMBXTYORIJZUFGVN	RHTXFGLEJDOYSVMINQKABUPZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	18GL7	18	2	F	0	8	F	True	60	60.0	0	0	13	0	AGDYZBUIKJRLTEOFVMSHQNXP	HMQXYIUBEFPTJSRZGVOLDNAK	QPBJXDIYUFKATORVSNMHGEZL	EVMIQDLAJFTKNXBSYGHPORUZ	VLIKPADOBYFMXNSJQGRETHZU	OZIQXSKUPEDRGNAYVJMTLHBF	VFGBPDTNOXHIZMSRLEQYUKAJ	AGSDQHVREFMKZPNIOYUTBXLJ	NMDILARBOZXEGUJPSQVTHYFK	JEQLVIDSXFBROPAZNKTHMGUY	IKVXDRYPTLFZHENJUMGOSABQ	LQSUXHPFMIJVZNKEDAYRGOTB	IGAJRVDQOSHNKBTEFLZYXPMU	INXURALKFQPYVMDZTHGOEJSB	JILQTOXAPGRSBFKYZNHVUEDM	NDJEKSVOAXMQGLFUZRTHIYBP	PGIHBYMOULDZTFVJANKQXESR	IXYQFNJUVASLPBOZKDTGEHMR	0
main	14	18GL7	2	0	K	0	7	I	False	60	60.0	0	0	0	3	NESJZBYIAFKTHMDROUQGVPXL	MQLTJNHAFBPRYISOKVGZUEDX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	18GL7	2	0	K	0	10	D	False	120	120.0	0	0	0	2	OQVFPISZMUDJKHXNRBEAGLYT	LQAPEKSYIBUXTHMOVJZRNGDF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	18GL7	6	0	S	0	9	Z	False	0	0.0	0	0	0	-3	UYRTDLSAKZQMGFHVOEJBINPX	BLQJXZKHFVOIRMNPDYSGTEAU	SHIOVBYDLENRQZAPUJMKXFTG	HBPLUAXJMTOIEFNVRQYKDSZG	UEDBZHRNJSLIATKMXVPOFQGY	XEKBLFSGHZIOYQPVJNRTMDAU	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	18GL7	6	1	B	0	6	D	False	0	30.0	0	0	0	7	ETPMRSDUFQVZABOHGLKXYJNI	XBSDHYKAMOJEUQLPTIZFGRNV	KUZLOIGVQHJXDSEPFABMRNYT	MLGKNDZESJOFHAYXBTRQVIPU	OFQTXYEVHMDPGBRZUJNSLKIA	BYSFIEGXJDMOAVZHURQKNPTL	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	18GL7	18	0	P	0	10	Q	False	120	120.0	0	0	2	11	KNBZUIESROQATPGXYMDVFJLH	IKFXESARNOBQUTZLGJVMYHPD	DROYKXGBHFQUSJLMEVTIZPAN	ZGJMYVOQFDHAELTISPKNXRBU	UEZDAQNHTMKVYORGSJFBLPIX	UHRVGMXLTKSJEZFPNYQDBIOA	TPNSFGKXEJDQUIAYVHRMLOBZ	YAEQTVUDHSFMGBRZPNOIKJXL	KGRQBTSAPMYDZEUJONFHLIVX	EZJLKVFYRSHDQMXITPNABOUG	QBENMAUKJFSTHOXDVIPLGRZY	UIAGKETPRYNDZBVSQXFMOJHL	GSQOPELKRYDZMBIHNVAJTUXF	UMFHJAXIKZQLYSRNDBTOVEGP	LBNFYQGISJMAOPEDRHZUKVXT	MVNBXSHYJLZQEIUGARODKPTF	OBXPFJZQYINSVMDHTAERKUGL	KHJFAPBITZNRXVOUSMQLYGDE	0
main	19	18GL7	6	0	D	0	10	H	False	0	180.0	0	1	3	13	FNOAHJDBZMEUPQKIVRYGSLXT	OAGULHMQSVIZFYDPRTENXKJB	SXFZLODRBYUTVPNIEMJKQHGA	LSKUYNXGROHZFAPQITMBEJVD	BIKLSUMXFEJHOQRTNDPGVYZA	URDYMESAZNTGBLXVJQHPKOIF	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	18GL7	6	1	K	0	6	S	False	120	330.0	0	1	5	2	ENRBQJUKDMPOFIZLGSXVYHTA	TMHYVAQGFLJEKNPOIDXBZURS	XUSFVYINMGZOTEHLBRAJQPDK	VGIZXAERSYFOPKUHBMLDTNJQ	OQYXGADBUNITHKLSMVZPFRJE	QIMFLVSXKJOTHBUAYRGZDNEP	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	18GL7	6	0	V	0	6	X	False	120	120.0	0	0	2	16	TNSVMFPEDBGOXLHAIQJKRUYZ	SXPAIKBRJULTNEFMQOVZYHDG	YJDOLSXMHFAKIGUNRQBEPZVT	BTMYHDGVFRSQLZXUPJOEIAKN	KGDEBTNHXRIZPLYUOQJVASMF	VOZUBFNTEMQALHPSXRYGKDIJ	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	18GL7	2	1	F	0	9	I	False	0	30.0	0	0	0	-4	AKNOJFEMBIGLDPHQTSYRXVUZ	QSTFJUNRPVMXYOEGDAKIZHLB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	18GL7	18	2	T	0	8	L	False	0	0.0	0	0	12	1	AOVDKPHJXSUZRTYIGMBQEFNL	ARUJTOFDMESKXBZGINHVYPQL	MQDSEILYPHTOGUXJFNKVRZAB	PUSQENRFJZMGBIVOYLHXKATD	SXJQVTRGOZKLNIAUHYEPMDBF	UPQJSNDVOHXFIRAKZYMLBGET	FAHGBVOLQPZDRXEJTKMINUSY	PLFMIOTGKZESVJUNAQHXRBYD	HNBRXUDLPQKJMYSFAOVIGEZT	DSMFPAJKEIXYQBNZGTVLORUH	FXJYUHRBZQEIKMVNSGALDOPT	XIOVMJZUDTGQSRYAENFLBPHK	FMENBYGXLTOIDSPARKUZJHQV	NEJRKPAZULVQYSDBGOMTFXIH	QKTSYFEBDNVRHOIXZJPULAMG	ZYPBLSXIJKTROHFUGMQANDVE	BPFXYEROHSJUDIQZGTVNMALK	OITSHPVJLBQANKFZRXDMEUYG	0
main	24	18GL7	2	2	S	0	9	B	False	60	240.0	0	1	1	2	YPLFJHERQDUMSVGIZOKTXBNA	EKLRDIMXPBQSZFNHGAVYTOUJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	25	18GL7	2	2	N	0	7	Q	False	60	240.0	0	1	1	6	DJOFEYQKITZHGLVMNBXRSPAU	HFYOJIZQXEKVPNRABUGSMTDL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	26	18GL7	18	0	F	0	6	H	False	60	60.0	0	0	1	3	BYRIQSXLOAPNGUEDHTJVKMZF	GDMRPBHSOFNUEZTXJAIYVKQL	BHLNAEFROQMYDIUKGVTPZJXS	YOXMQLKVZABTIUDJNGFESHRP	UYVIRKHBNJEAOXSGQZLMFTDP	ZBFNVIPXUJRHSQLDEAGTOYMK	GKFXLEIBUNHZOQPMRSATYVJD	FNJOSKLDHIRYQVZBAXMUEPGT	OEQRABNKTIPZLSGYMUXJHDFV	SPXFUNETJGBQLRMADOIZVHKY	XJQPYDHOTSGFZULBIKAVMNRE	SPZEJLMGTKRYQUVAHDNBXOIF	RDOITYLBPVEAGSMZKQJXNFHU	DITRUOLZEGBPHXKSMQYJVFNA	JDBOXPLMAHFRQKGUTINZESYV	RDGVSPJHUQTMXFEKNIYZOALB	EKBHZFYVLUOMPXRDQNSJGATI	QIDNKUFLTSAZHMREVOBJXYPG	0
main	27	18GL7	6	0	K	0	9	I	False	0	180.0	0	1	3	1	IKHTRGNZJXQVMPSDFALBOEUY	GRZYVOSPTIMUELDBAKHQJXNF	BSEOTUAGHRYDKXVMZPIFJQNL	AXTRLPUMBIKYFVJQNEZOGDHS	KQNRIVHMTBPEFGULYSDXJOAZ	FOISDTERAQLNUYHVBXJZKPGM	999	999	999	999	999	999	999	999	999	999	999	999	0
main	28	18GL7	6	0	S	0	9	M	False	120	120.0	0	0	2	14	NIURYALXTSFKDVEZMQBGOJPH	RAZBPOMDENLTKXHUVGIQFSYJ	ELHVGOPBRMNZIKQUTYJDAFXS	OGBDVXNZJQMRIKETLAYHUSPF	EVFHMYKNBORILAGXTUQJSDZP	SKZHARLFGQXNUPVJDBIOETMY	999	999	999	999	999	999	999	999	999	999	999	999	0
